
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
97.9814,57.8562,20.7537,um,Spot,Position,12,58935,
108.277,64.0646,21.4249,um,Spot,Position,12,58936,
104.522,43.8041,22.7656,um,Spot,Position,12,58937,
116.432,48.3214,16.6639,um,Spot,Position,12,58938,
23.9768,68.3365,16.1165,um,Spot,Position,12,58939,
37.9442,64.9348,15.7616,um,Spot,Position,12,58940,
48.8923,66.6355,15.6885,um,Spot,Position,12,58941,
51.4752,82.3232,15.6259,um,Spot,Position,12,58942,
42.5883,69.3108,15.9727,um,Spot,Position,12,58943,
55.2976,81.9353,16.243,um,Spot,Position,12,58944,
48.5581,80.2779,18.3868,um,Spot,Position,12,58945,
57.9218,70.642,20.153,um,Spot,Position,12,58946,
52.2529,73.6827,19.7774,um,Spot,Position,12,58947,
39.8039,87.711,20.9059,um,Spot,Position,12,58948,
76.0095,73.4995,16.6939,um,Spot,Position,12,58949,
71.8201,81.9285,16.5284,um,Spot,Position,12,58950,
62.6561,80.1405,18.4004,um,Spot,Position,12,58951,
74.5747,90.2727,18.6495,um,Spot,Position,12,58952,
67.6787,77.0752,19.4871,um,Spot,Position,12,58953,
73.3983,73.6985,21.4238,um,Spot,Position,12,58954,
80.5495,82.1544,21.2632,um,Spot,Position,12,58955,
85.1129,74.4661,22.5242,um,Spot,Position,12,58956,
71.4179,79.9252,22.6994,um,Spot,Position,12,58957,
94.4674,84.0403,15.9606,um,Spot,Position,12,58958,
112.792,68.1494,17.3772,um,Spot,Position,12,58959,
105.645,79.5993,18.1089,um,Spot,Position,12,58960,
108.524,82.3422,18.0422,um,Spot,Position,12,58961,
86.73,83.3367,18.055,um,Spot,Position,12,58962,
103.962,91.4188,17.8521,um,Spot,Position,12,58963,
99.8633,76.8182,18.6918,um,Spot,Position,12,58964,
113.91,79.524,18.3538,um,Spot,Position,12,58965,
109.843,89.4317,19.8987,um,Spot,Position,12,58966,
88.6452,77.01,22.4311,um,Spot,Position,12,58967,
94.3041,86.8167,22.9133,um,Spot,Position,12,58968,
116.679,88.0137,19.7375,um,Spot,Position,12,58969,
68.0237,33.7526,29.5863,um,Spot,Position,12,58970,
102.199,29.7848,28.0777,um,Spot,Position,12,58971,
46.887,52.2991,23.6894,um,Spot,Position,12,58972,
46.4621,40.7542,25.3417,um,Spot,Position,12,58973,
53.3196,58.1132,26.1846,um,Spot,Position,12,58974,
48.242,61.477,26.0571,um,Spot,Position,12,58975,
55.3359,43.7556,30.5881,um,Spot,Position,12,58976,
72.4936,37.64,23.5884,um,Spot,Position,12,58977,
63.5516,46.1727,23.7294,um,Spot,Position,12,58978,
59.1556,62.1232,23.7312,um,Spot,Position,12,58979,
70.0962,47.55,24.1173,um,Spot,Position,12,58980,
77.4748,50.5538,26.2923,um,Spot,Position,12,58981,
73.7528,55.4844,27.7779,um,Spot,Position,12,58982,
64.1888,62.7072,27.8308,um,Spot,Position,12,58983,
67.491,55.7632,28.1609,um,Spot,Position,12,58984,
73.7171,59.4353,28.7884,um,Spot,Position,12,58985,
78.7328,54.7691,28.8933,um,Spot,Position,12,58986,
81.4249,60.0251,28.8375,um,Spot,Position,12,58987,
105.045,57.6341,23.3272,um,Spot,Position,12,58988,
98.6045,63.5749,23.5254,um,Spot,Position,12,58989,
95.2376,51.6152,24.563,um,Spot,Position,12,58990,
105.516,63.4668,24.663,um,Spot,Position,12,58991,
112.306,59.4965,26.2344,um,Spot,Position,12,58992,
104.313,54.4092,27.029,um,Spot,Position,12,58993,
92.9719,62.6181,27.6853,um,Spot,Position,12,58994,
86.8474,48.9037,27.9906,um,Spot,Position,12,58995,
87.5943,55.5449,29.1107,um,Spot,Position,12,58996,
101.655,63.4244,29.2232,um,Spot,Position,12,58997,
96.7769,64.4801,29.2156,um,Spot,Position,12,58998,
106.168,37.1805,29.3742,um,Spot,Position,12,58999,
56.127,66.3816,23.7884,um,Spot,Position,12,59000,
38.0119,75.5455,23.5309,um,Spot,Position,12,59001,
52.8837,85.3557,27.4109,um,Spot,Position,12,59002,
48.4885,74.6605,29.1004,um,Spot,Position,12,59003,
77.3539,76.6716,24.2389,um,Spot,Position,12,59004,
83.8905,65.4915,24.5728,um,Spot,Position,12,59005,
69.2592,74.5866,26.2542,um,Spot,Position,12,59006,
85.9726,83.8507,26.7067,um,Spot,Position,12,59007,
60.7658,69.3428,27.1461,um,Spot,Position,12,59008,
79.3036,71.8534,27.1306,um,Spot,Position,12,59009,
64.2238,71.2079,28.1504,um,Spot,Position,12,59010,
70.135,64.9045,28.6625,um,Spot,Position,12,59011,
83.2379,71.4986,28.9838,um,Spot,Position,12,59012,
62.9785,90.8623,29.0472,um,Spot,Position,12,59013,
86.6985,90.7225,23.2023,um,Spot,Position,12,59014,
112.017,76.3729,24.2826,um,Spot,Position,12,59015,
93.5218,81.0853,24.533,um,Spot,Position,12,59016,
111.589,69.2364,26.4118,um,Spot,Position,12,59017,
96.2535,74.6028,27.2181,um,Spot,Position,12,59018,
101.283,76.5044,27.1722,um,Spot,Position,12,59019,
102.452,69.964,27.7555,um,Spot,Position,12,59020,
91.7811,69.8516,29.095,um,Spot,Position,12,59021,
110.729,88.5021,29.0883,um,Spot,Position,12,59022,
115.726,66.3105,24.8105,um,Spot,Position,12,59023,
117.132,73.8798,24.6868,um,Spot,Position,12,59024,
81.7411,28.557,31.1478,um,Spot,Position,12,59025,
89.0545,28.9842,31.2499,um,Spot,Position,12,59026,
86.0939,39.7829,32.4622,um,Spot,Position,12,59027,
61.345,47.3938,32.7134,um,Spot,Position,12,59028,
60.5114,60.09,33.7668,um,Spot,Position,12,59029,
72.7459,54.3429,35.0541,um,Spot,Position,12,59030,
79.2114,64.6233,35.7734,um,Spot,Position,12,59031,
110.291,47.1412,31.5176,um,Spot,Position,12,59032,
99.6969,53.7167,32.4075,um,Spot,Position,12,59033,
74.8886,87.7944,31.3877,um,Spot,Position,12,59034,
66.7715,79.5017,33.9539,um,Spot,Position,12,59035,
111.563,72.7471,30.9791,um,Spot,Position,12,59036,
98.7213,81.7726,32.4418,um,Spot,Position,12,59037,
90.7867,71.5769,35.4783,um,Spot,Position,12,59038,
21.5227,32.3184,6.43609,um,Spot,Position,13,59039,
43.7968,32.8563,0.24,um,Spot,Position,13,59040,
51.2898,33.5531,0.24,um,Spot,Position,13,59041,
56.6034,32.0963,2.70021,um,Spot,Position,13,59042,
41.7704,30.1654,4.52482,um,Spot,Position,13,59043,
45.7546,34.3896,5.70227,um,Spot,Position,13,59044,
70.9033,35.4303,0.24,um,Spot,Position,13,59045,
84.5327,29.2327,1.22475,um,Spot,Position,13,59046,
104.254,33.841,4.22235,um,Spot,Position,13,59047,
89.0569,36.0342,4.10845,um,Spot,Position,13,59048,
105.733,28.9965,6.35016,um,Spot,Position,13,59049,
21.8782,55.8243,0.24,um,Spot,Position,13,59050,
22.6066,51.1545,0.636773,um,Spot,Position,13,59051,
26.1541,46.8357,1.55407,um,Spot,Position,13,59052,
28.3343,57.9022,2.92223,um,Spot,Position,13,59053,
23.0794,55.7868,4.42282,um,Spot,Position,13,59054,
46.3613,40.3945,0.24,um,Spot,Position,13,59055,
50.9975,40.9867,0.24,um,Spot,Position,13,59056,
57.4549,64.1637,0.24,um,Spot,Position,13,59057,
41.5223,41.4134,0.903646,um,Spot,Position,13,59058,
31.8161,37.2562,1.32697,um,Spot,Position,13,59059,
53.7298,45.7066,1.18856,um,Spot,Position,13,59060,
36.209,48.3227,1.03301,um,Spot,Position,13,59061,
49.193,51.107,2.09203,um,Spot,Position,13,59062,
34.22,63.6928,2.05708,um,Spot,Position,13,59063,
57.9054,38.7405,4.52164,um,Spot,Position,13,59064,
51.9851,63.6271,5.06723,um,Spot,Position,13,59065,
31.3638,41.362,7.24387,um,Spot,Position,13,59066,
65.7084,41.8513,0.24,um,Spot,Position,13,59067,
85.8708,50.5305,0.24,um,Spot,Position,13,59068,
69.4662,54.522,0.24,um,Spot,Position,13,59069,
75.8469,56.5114,0.24,um,Spot,Position,13,59070,
65.6344,52.1908,1.68312,um,Spot,Position,13,59071,
84.7492,39.6726,2.04975,um,Spot,Position,13,59072,
86.5194,58.8505,1.931,um,Spot,Position,13,59073,
75.8872,45.5394,2.74606,um,Spot,Position,13,59074,
65.8999,37.833,4.71586,um,Spot,Position,13,59075,
60.2875,52.536,4.61309,um,Spot,Position,13,59076,
64.2296,55.1814,4.39962,um,Spot,Position,13,59077,
80.8103,56.2199,5.07795,um,Spot,Position,13,59078,
69.0223,54.5071,6.87813,um,Spot,Position,13,59079,
98.8912,40.9997,0.24,um,Spot,Position,13,59080,
104.283,43.1663,0.24,um,Spot,Position,13,59081,
93.0776,44.484,0.24,um,Spot,Position,13,59082,
101.58,51.616,0.24,um,Spot,Position,13,59083,
114.087,57.1674,0.24,um,Spot,Position,13,59084,
93.6113,59.5671,0.24,um,Spot,Position,13,59085,
111.079,55.4637,2.67593,um,Spot,Position,13,59086,
107.906,39.096,2.96295,um,Spot,Position,13,59087,
107.493,55.84,4.65319,um,Spot,Position,13,59088,
115.137,63.5945,4.40979,um,Spot,Position,13,59089,
91.1538,59.4115,5.02801,um,Spot,Position,13,59090,
101.746,62.2408,4.97021,um,Spot,Position,13,59091,
95.8031,52.7556,6.0497,um,Spot,Position,13,59092,
93.2484,46.1006,7.02256,um,Spot,Position,13,59093,
89.7033,39.5847,7.42081,um,Spot,Position,13,59094,
117.069,42.874,0.24,um,Spot,Position,13,59095,
118.682,63.6041,0.653797,um,Spot,Position,13,59096,
116.973,42.6755,5.25066,um,Spot,Position,13,59097,
21.7212,66.058,0.24,um,Spot,Position,13,59098,
25.8048,78.3181,0.24,um,Spot,Position,13,59099,
28.096,66.4479,6.05321,um,Spot,Position,13,59100,
47.1783,76.5811,0.24,um,Spot,Position,13,59101,
31.3881,80.4378,0.24,um,Spot,Position,13,59102,
44.4332,87.7984,0.24,um,Spot,Position,13,59103,
56.371,88.4961,0.24,um,Spot,Position,13,59104,
40.7453,90.2892,0.24,um,Spot,Position,13,59105,
36.487,69.256,0.76447,um,Spot,Position,13,59106,
46.6322,65.9222,1.657,um,Spot,Position,13,59107,
52.8172,69.0877,2.66554,um,Spot,Position,13,59108,
58.01,78.1289,4.44888,um,Spot,Position,13,59109,
32.5845,83.8275,4.55057,um,Spot,Position,13,59110,
45.2083,75.9226,5.51086,um,Spot,Position,13,59111,
37.9676,78.9101,5.46769,um,Spot,Position,13,59112,
46.9793,88.7243,6.22208,um,Spot,Position,13,59113,
55.8582,66.9069,6.64207,um,Spot,Position,13,59114,
65.6175,69.0145,0.24,um,Spot,Position,13,59115,
61.4879,69.3355,0.24,um,Spot,Position,13,59116,
86.4948,76.6924,0.24,um,Spot,Position,13,59117,
79.8996,81.9835,0.24,um,Spot,Position,13,59118,
66.637,88.6888,0.24,um,Spot,Position,13,59119,
76.2294,77.8381,1.04682,um,Spot,Position,13,59120,
65.578,78.3051,1.62883,um,Spot,Position,13,59121,
81.6013,88.7559,2.4072,um,Spot,Position,13,59122,
68.2284,89.7854,4.88988,um,Spot,Position,13,59123,
75.9456,86.7612,5.42836,um,Spot,Position,13,59124,
93.4482,73.8593,0.24,um,Spot,Position,13,59125,
100.758,82.2775,0.24,um,Spot,Position,13,59126,
109.658,88.0503,0.24,um,Spot,Position,13,59127,
101.133,89.2746,0.24,um,Spot,Position,13,59128,
102.339,72.3755,0.798336,um,Spot,Position,13,59129,
108.687,78.6886,1.74224,um,Spot,Position,13,59130,
106.929,74.1182,2.71371,um,Spot,Position,13,59131,
97.6061,73.0698,3.07203,um,Spot,Position,13,59132,
87.9238,86.5389,4.22696,um,Spot,Position,13,59133,
102.623,84.126,4.68945,um,Spot,Position,13,59134,
90.3722,91.0222,5.61431,um,Spot,Position,13,59135,
96.2519,92.1661,6.23553,um,Spot,Position,13,59136,
93.4597,80.9063,6.52166,um,Spot,Position,13,59137,
106.794,83.1668,6.3305,um,Spot,Position,13,59138,
101.319,75.2189,7.39718,um,Spot,Position,13,59139,
110.579,75.8219,7.6587,um,Spot,Position,13,59140,
118.659,88.0768,1.09164,um,Spot,Position,13,59141,
115.252,75.3869,3.62986,um,Spot,Position,13,59142,
53.6358,29.8549,8.1982,um,Spot,Position,13,59143,
34.4953,35.3792,8.38804,um,Spot,Position,13,59144,
45.0743,33.1343,11.3336,um,Spot,Position,13,59145,
53.667,28.8607,12.5985,um,Spot,Position,13,59146,
84.1899,31.7443,13.5913,um,Spot,Position,13,59147,
102.845,32.8969,14.7377,um,Spot,Position,13,59148,
94.6115,33.0131,14.5837,um,Spot,Position,13,59149,
24.8801,49.1329,8.46126,um,Spot,Position,13,59150,
28.9813,59.0634,9.26416,um,Spot,Position,13,59151,
39.567,36.9181,8.53927,um,Spot,Position,13,59152,
57.8357,49.6029,9.04056,um,Spot,Position,13,59153,
49.425,44.8002,9.49273,um,Spot,Position,13,59154,
32.9358,45.7971,9.61493,um,Spot,Position,13,59155,
38.1427,56.2955,9.9771,um,Spot,Position,13,59156,
31.0105,51.2791,10.7383,um,Spot,Position,13,59157,
34.724,62.6414,11.8308,um,Spot,Position,13,59158,
56.5507,48.8695,13.3362,um,Spot,Position,13,59159,
36.658,44.819,14.1299,um,Spot,Position,13,59160,
74.6535,55.7653,8.12323,um,Spot,Position,13,59161,
78.0588,45.5249,8.29479,um,Spot,Position,13,59162,
67.4733,47.6422,8.55215,um,Spot,Position,13,59163,
84.6904,57.6632,8.6668,um,Spot,Position,13,59164,
72.1041,38.3664,9.4444,um,Spot,Position,13,59165,
85.1797,44.9952,9.38577,um,Spot,Position,13,59166,
63.793,40.6741,11.1278,um,Spot,Position,13,59167,
76.8814,56.1309,11.4901,um,Spot,Position,13,59168,
71.6602,48.0875,12.154,um,Spot,Position,13,59169,
75.5738,40.3714,14.9648,um,Spot,Position,13,59170,
103.483,37.5551,8.49932,um,Spot,Position,13,59171,
89.0687,49.915,8.99484,um,Spot,Position,13,59172,
96.5412,63.2427,9.73186,um,Spot,Position,13,59173,
110.732,64.0937,9.73193,um,Spot,Position,13,59174,
111.732,43.8154,10.71,um,Spot,Position,13,59175,
107.096,48.7557,10.8909,um,Spot,Position,13,59176,
101.562,63.1754,11.2662,um,Spot,Position,13,59177,
97.809,39.2764,12.4014,um,Spot,Position,13,59178,
88.32,59.6461,12.7174,um,Spot,Position,13,59179,
114.193,57.4063,13.8462,um,Spot,Position,13,59180,
93.6222,50.2206,15.2835,um,Spot,Position,13,59181,
118.472,59.771,14.2367,um,Spot,Position,13,59182,
26.2033,77.4583,13.5674,um,Spot,Position,13,59183,
33.7024,78.2468,7.90637,um,Spot,Position,13,59184,
57.8062,86.7513,7.78018,um,Spot,Position,13,59185,
57.3552,79.1501,8.91099,um,Spot,Position,13,59186,
38.7703,76.0864,9.76643,um,Spot,Position,13,59187,
47.4291,68.5226,10.427,um,Spot,Position,13,59188,
52.0185,73.1601,11.735,um,Spot,Position,13,59189,
47.6906,76.1484,12.5372,um,Spot,Position,13,59190,
52.101,81.7379,14.7257,um,Spot,Position,13,59191,
38.6226,65.4757,14.9869,um,Spot,Position,13,59192,
44.6109,73.2879,15.3102,um,Spot,Position,13,59193,
60.3342,69.3182,8.48191,um,Spot,Position,13,59194,
73.1562,68.8461,8.95118,um,Spot,Position,13,59195,
64.4274,90.5806,10.044,um,Spot,Position,13,59196,
84.3165,72.4249,10.3941,um,Spot,Position,13,59197,
78.1552,74.4962,11.426,um,Spot,Position,13,59198,
86.4677,80.3914,11.7056,um,Spot,Position,13,59199,
60.2346,85.3628,12.4234,um,Spot,Position,13,59200,
82.1537,91.093,12.4178,um,Spot,Position,13,59201,
78.5922,82.0648,13.8677,um,Spot,Position,13,59202,
77.7401,72.9711,15.1718,um,Spot,Position,13,59203,
66.843,77.9123,15.0988,um,Spot,Position,13,59204,
89.3125,81.0129,9.24838,um,Spot,Position,13,59205,
90.5186,73.2322,9.69595,um,Spot,Position,13,59206,
113.341,89.8533,11.3124,um,Spot,Position,13,59207,
90.1209,91.7518,12.8281,um,Spot,Position,13,59208,
101.317,83.1864,13.9819,um,Spot,Position,13,59209,
117.708,80.512,7.72873,um,Spot,Position,13,59210,
118.327,89.3211,8.37147,um,Spot,Position,13,59211,
118.388,79.4093,12.4451,um,Spot,Position,13,59212,
53.529,36.0347,16.7276,um,Spot,Position,13,59213,
75.452,31.007,19.051,um,Spot,Position,13,59214,
86.6336,35.9764,21.0156,um,Spot,Position,13,59215,
109.543,34.3498,15.8852,um,Spot,Position,13,59216,
26.5267,53.2902,16.6682,um,Spot,Position,13,59217,
52.3661,50.0679,18.517,um,Spot,Position,13,59218,
56.1317,51.7224,19.1587,um,Spot,Position,13,59219,
46.9778,48.0528,19.2987,um,Spot,Position,13,59220,
40.5208,53.1533,20.115,um,Spot,Position,13,59221,
36.5467,45.2859,20.8829,um,Spot,Position,13,59222,
31.3511,59.3198,20.7847,um,Spot,Position,13,59223,
49.1383,62.8206,21.0523,um,Spot,Position,13,59224,
41.4842,61.6195,21.787,um,Spot,Position,13,59225,
47.5915,51.3202,22.3805,um,Spot,Position,13,59226,
68.6513,54.5097,15.66,um,Spot,Position,13,59227,
62.9708,39.5177,17.0524,um,Spot,Position,13,59228,
79.5443,44.5996,17.6376,um,Spot,Position,13,59229,
74.9555,50.5886,17.3512,um,Spot,Position,13,59230,
58.7781,44.7344,20.1625,um,Spot,Position,13,59231,
83.6756,54.537,20.8262,um,Spot,Position,13,59232,
74.8234,46.7494,22.1295,um,Spot,Position,13,59233,
89.6234,40.691,16.0471,um,Spot,Position,13,59234,
104.7,61.0207,16.6234,um,Spot,Position,13,59235,
102.336,45.2623,17.1053,um,Spot,Position,13,59236,
114.095,36.6422,17.6439,um,Spot,Position,13,59237,
86.8302,50.6423,18.3912,um,Spot,Position,13,59238,
96.2346,55.23,18.569,um,Spot,Position,13,59239,
100.133,39.292,19.0871,um,Spot,Position,13,59240,
109.698,38.8782,20.3115,um,Spot,Position,13,59241,
109.672,53.1869,20.3515,um,Spot,Position,13,59242,
107.272,64.1145,20.9288,um,Spot,Position,13,59243,
113.989,51.3368,21.6468,um,Spot,Position,13,59244,
105.112,43.073,22.1888,um,Spot,Position,13,59245,
117.268,46.0901,15.9949,um,Spot,Position,13,59246,
117.047,57.9861,18.8608,um,Spot,Position,13,59247,
118.451,62.7101,19.7765,um,Spot,Position,13,59248,
24.8062,67.7368,16.1063,um,Spot,Position,13,59249,
41.2002,69.9827,15.3824,um,Spot,Position,13,59250,
49.5104,80.3502,18.0614,um,Spot,Position,13,59251,
52.3066,74.7035,19.7393,um,Spot,Position,13,59252,
41.3745,87.4461,21.3856,um,Spot,Position,13,59253,
72.5434,80.0079,16.2255,um,Spot,Position,13,59254,
63.0064,79.7093,18.7471,um,Spot,Position,13,59255,
76.3662,90.4346,18.944,um,Spot,Position,13,59256,
58.3849,70.9102,20.5015,um,Spot,Position,13,59257,
73.9854,73.2756,20.3266,um,Spot,Position,13,59258,
81.3268,81.6069,20.3636,um,Spot,Position,13,59259,
85.0277,84.9715,20.3683,um,Spot,Position,13,59260,
85.8597,74.3079,21.6985,um,Spot,Position,13,59261,
72.0574,80.953,22.8295,um,Spot,Position,13,59262,
97.6713,65.5514,16.5991,um,Spot,Position,13,59263,
108.541,82.7937,17.0795,um,Spot,Position,13,59264,
105.525,91.6158,17.3083,um,Spot,Position,13,59265,
97.1163,83.7012,17.9322,um,Spot,Position,13,59266,
106.85,77.7311,18.5689,um,Spot,Position,13,59267,
114.548,78.5555,18.6484,um,Spot,Position,13,59268,
113.303,68.6969,19.18,um,Spot,Position,13,59269,
112.166,88.5205,19.382,um,Spot,Position,13,59270,
103.751,75.7622,21.9027,um,Spot,Position,13,59271,
88.7997,76.7234,21.8573,um,Spot,Position,13,59272,
117.826,88.1518,18.4605,um,Spot,Position,13,59273,
118.177,78.8831,20.9472,um,Spot,Position,13,59274,
70.531,35.2158,29.9773,um,Spot,Position,13,59275,
81.8699,28.3043,30.6109,um,Spot,Position,13,59276,
93.7928,29.0295,23.7732,um,Spot,Position,13,59277,
103.865,28.8417,28.1351,um,Spot,Position,13,59278,
90.0087,28.2897,30.6423,um,Spot,Position,13,59279,
47.2496,40.2534,25.2636,um,Spot,Position,13,59280,
52.6946,55.9013,25.4694,um,Spot,Position,13,59281,
58.0234,57.2312,25.5979,um,Spot,Position,13,59282,
48.9566,60.9876,26.1475,um,Spot,Position,13,59283,
56.7002,43.0149,30.3513,um,Spot,Position,13,59284,
73.41,37.5509,23.3768,um,Spot,Position,13,59285,
69.1448,49.6631,23.4032,um,Spot,Position,13,59286,
62.9913,56.0387,23.103,um,Spot,Position,13,59287,
85.518,45.7099,23.8687,um,Spot,Position,13,59288,
63.9925,45.9819,23.9397,um,Spot,Position,13,59289,
59.2369,62.9604,24.2934,um,Spot,Position,13,59290,
78.5972,48.501,26.5296,um,Spot,Position,13,59291,
73.4595,54.2068,26.9151,um,Spot,Position,13,59292,
65.3479,62.3264,27.799,um,Spot,Position,13,59293,
81.9611,59.0938,28.5453,um,Spot,Position,13,59294,
71.1406,64.113,28.4322,um,Spot,Position,13,59295,
99.4017,53.5765,23.6114,um,Spot,Position,13,59296,
93.0518,47.6287,24.0466,um,Spot,Position,13,59297,
99.2113,45.3256,25.8066,um,Spot,Position,13,59298,
112.97,57.7865,25.4966,um,Spot,Position,13,59299,
104.195,54.8601,27.7334,um,Spot,Position,13,59300,
93.5686,61.8558,27.6542,um,Spot,Position,13,59301,
94.9543,50.02,28.0339,um,Spot,Position,13,59302,
103.428,63.3058,27.985,um,Spot,Position,13,59303,
107.882,36.6667,28.8707,um,Spot,Position,13,59304,
88.8787,54.7599,28.951,um,Spot,Position,13,59305,
116.197,64.7727,24.4963,um,Spot,Position,13,59306,
56.4326,65.4709,23.2258,um,Spot,Position,13,59307,
38.6265,75.7012,23.2418,um,Spot,Position,13,59308,
53.5154,85.4538,27.2251,um,Spot,Position,13,59309,
49.5771,74.7695,28.8626,um,Spot,Position,13,59310,
84.2959,65.1779,23.7646,um,Spot,Position,13,59311,
80.4869,72.0921,25.4364,um,Spot,Position,13,59312,
62.2078,68.5474,25.8992,um,Spot,Position,13,59313,
69.6204,76.3559,25.6583,um,Spot,Position,13,59314,
65.8933,70.4264,28.0906,um,Spot,Position,13,59315,
64.3897,90.951,28.5353,um,Spot,Position,13,59316,
75.671,88.9983,30.6149,um,Spot,Position,13,59317,
88.4428,86.9092,23.1358,um,Spot,Position,13,59318,
94.0827,79.6062,24.2143,um,Spot,Position,13,59319,
106.773,79.9684,24.135,um,Spot,Position,13,59320,
112.595,66.7344,25.5304,um,Spot,Position,13,59321,
107.772,72.5244,25.6863,um,Spot,Position,13,59322,
96.6996,73.142,26.3395,um,Spot,Position,13,59323,
96.5989,81.9099,26.0275,um,Spot,Position,13,59324,
87.3462,82.9479,25.9245,um,Spot,Position,13,59325,
101.969,77.4666,27.2396,um,Spot,Position,13,59326,
102.633,69.5037,27.7746,um,Spot,Position,13,59327,
114.114,87.2677,28.2845,um,Spot,Position,13,59328,
97.2418,65.3661,28.6805,um,Spot,Position,13,59329,
91.3866,69.3073,29.0939,um,Spot,Position,13,59330,
117.606,72.6302,24.9153,um,Spot,Position,13,59331,
61.8701,43.352,31.55,um,Spot,Position,13,59332,
86.4358,39.5544,31.9532,um,Spot,Position,13,59333,
61.3908,47.7734,32.2833,um,Spot,Position,13,59334,
61.1568,61.9063,33.2113,um,Spot,Position,13,59335,
71.812,54.62,34.3637,um,Spot,Position,13,59336,
80.1832,64.8203,35.1666,um,Spot,Position,13,59337,
111.409,47.3428,30.77,um,Spot,Position,13,59338,
100.32,53.1843,32.5721,um,Spot,Position,13,59339,
67.5791,79.7866,33.5578,um,Spot,Position,13,59340,
110.268,71.1342,30.7945,um,Spot,Position,13,59341,
99.723,82.1527,31.4547,um,Spot,Position,13,59342,
91.0837,72.1557,34.8762,um,Spot,Position,13,59343,
22.6788,32.1471,6.93228,um,Spot,Position,14,59344,
33.037,32.7774,0.24,um,Spot,Position,14,59345,
46.9494,34.9695,0.24,um,Spot,Position,14,59346,
51.895,35.8285,0.24,um,Spot,Position,14,59347,
41.7824,30.3647,3.46054,um,Spot,Position,14,59348,
32.6041,35.9141,3.36949,um,Spot,Position,14,59349,
50.7277,32.789,5.4599,um,Spot,Position,14,59350,
45.8859,32.9117,7.50579,um,Spot,Position,14,59351,
84.8243,28.9875,0.24,um,Spot,Position,14,59352,
71.339,33.6631,0.890901,um,Spot,Position,14,59353,
104.083,32.9162,4.07011,um,Spot,Position,14,59354,
89.314,34.9169,3.88234,um,Spot,Position,14,59355,
21.4969,39.0383,0.24,um,Spot,Position,14,59356,
22.6356,50.8266,0.24,um,Spot,Position,14,59357,
23.0463,54.9315,0.24,um,Spot,Position,14,59358,
28.4623,58.1861,2.835,um,Spot,Position,14,59359,
23.2726,55.2609,4.3028,um,Spot,Position,14,59360,
46.6249,39.89,0.24,um,Spot,Position,14,59361,
37.5764,50.3257,0.24,um,Spot,Position,14,59362,
42.4309,42.6741,1.01933,um,Spot,Position,14,59363,
53.3551,48.1869,1.58068,um,Spot,Position,14,59364,
58.1224,38.4638,3.9514,um,Spot,Position,14,59365,
51.8185,62.1764,4.42282,um,Spot,Position,14,59366,
33.1753,41.6364,6.98767,um,Spot,Position,14,59367,
66.1688,41.9191,0.24,um,Spot,Position,14,59368,
65.7759,52.0457,0.24,um,Spot,Position,14,59369,
69.7994,55.2545,0.24,um,Spot,Position,14,59370,
75.9421,56.5208,0.24,um,Spot,Position,14,59371,
85.4359,48.7575,1.87584,um,Spot,Position,14,59372,
61.2147,50.7817,1.71308,um,Spot,Position,14,59373,
86.164,58.9506,1.55727,um,Spot,Position,14,59374,
75.2119,44.1349,2.08586,um,Spot,Position,14,59375,
85.144,37.0622,3.47201,um,Spot,Position,14,59376,
64.9172,54.8255,4.62301,um,Spot,Position,14,59377,
80.9446,54.5583,5.42215,um,Spot,Position,14,59378,
76.9453,45.9519,6.003,um,Spot,Position,14,59379,
61.3627,50.3734,6.04848,um,Spot,Position,14,59380,
71.2459,42.2742,7.45747,um,Spot,Position,14,59381,
69.8425,53.615,7.49605,um,Spot,Position,14,59382,
98.5478,41.558,0.24,um,Spot,Position,14,59383,
103.881,42.8422,0.24,um,Spot,Position,14,59384,
113.637,48.9908,0.24,um,Spot,Position,14,59385,
100.815,50.6294,0.24,um,Spot,Position,14,59386,
99.1787,58.2102,0.24,um,Spot,Position,14,59387,
93.2163,59.7016,0.24,um,Spot,Position,14,59388,
93.0564,46.8914,0.614693,um,Spot,Position,14,59389,
107.917,38.0761,2.81292,um,Spot,Position,14,59390,
91.2578,59.5334,3.79215,um,Spot,Position,14,59391,
114.889,63.0707,4.21199,um,Spot,Position,14,59392,
99.2553,62.5799,4.34095,um,Spot,Position,14,59393,
95.4177,51.9892,5.61694,um,Spot,Position,14,59394,
93.1742,45.2067,5.98567,um,Spot,Position,14,59395,
107.533,54.8909,6.04827,um,Spot,Position,14,59396,
105.602,61.2358,6.37169,um,Spot,Position,14,59397,
90.167,42.4656,7.19353,um,Spot,Position,14,59398,
117.126,40.7305,0.24,um,Spot,Position,14,59399,
117.086,40.5941,6.92847,um,Spot,Position,14,59400,
23.474,65.1979,0.24,um,Spot,Position,14,59401,
24.224,73.753,0.24,um,Spot,Position,14,59402,
24.7846,91.9676,0.24,um,Spot,Position,14,59403,
42.6084,67.0942,0.24,um,Spot,Position,14,59404,
47.8542,76.055,0.24,um,Spot,Position,14,59405,
32.2059,80.462,0.24,um,Spot,Position,14,59406,
54.5749,86.9972,0.24,um,Spot,Position,14,59407,
39.5144,89.9789,0.24,um,Spot,Position,14,59408,
47.2404,68.0338,1.54092,um,Spot,Position,14,59409,
