
Intensity StdDev Ch=1 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
433.185,,Spot,1,Image 1,1,296,
330.779,,Spot,1,Image 1,1,297,
325.406,,Spot,1,Image 1,1,298,
814.339,,Spot,1,Image 1,1,300,
412.595,,Spot,1,Image 1,1,303,
427.992,,Spot,1,Image 1,1,311,
405.547,,Spot,1,Image 1,1,312,
338.666,,Spot,1,Image 1,1,318,
515.401,,Spot,1,Image 1,1,319,
486.409,,Spot,1,Image 1,1,320,
403.287,,Spot,1,Image 1,1,321,
391.836,,Spot,1,Image 1,1,322,
333.244,,Spot,1,Image 1,1,323,
385.428,,Spot,1,Image 1,1,324,
287.47,,Spot,1,Image 1,1,325,
489.696,,Spot,1,Image 1,1,326,
303.587,,Spot,1,Image 1,1,328,
317.846,,Spot,1,Image 1,1,329,
430.39,,Spot,1,Image 1,1,330,
618.293,,Spot,1,Image 1,1,331,
448.045,,Spot,1,Image 1,1,332,
287.359,,Spot,1,Image 1,1,333,
311.815,,Spot,1,Image 1,1,334,
337.944,,Spot,1,Image 1,1,336,
432.448,,Spot,1,Image 1,1,337,
591.13,,Spot,1,Image 1,1,338,
359.749,,Spot,1,Image 1,1,339,
243.42,,Spot,1,Image 1,1,340,
414.383,,Spot,1,Image 1,1,342,
383.671,,Spot,1,Image 1,1,343,
524.572,,Spot,1,Image 1,1,344,
489.592,,Spot,1,Image 1,1,345,
806.394,,Spot,1,Image 1,1,347,
559.251,,Spot,1,Image 1,1,348,
474.686,,Spot,1,Image 1,1,349,
327.561,,Spot,1,Image 1,1,350,
487.201,,Spot,1,Image 1,1,351,
403.989,,Spot,1,Image 1,1,352,
882.619,,Spot,1,Image 1,1,353,
364.737,,Spot,1,Image 1,1,397,
492.808,,Spot,1,Image 1,1,398,
423.035,,Spot,1,Image 1,1,436,
378.058,,Spot,1,Image 1,1,437,
302.986,,Spot,1,Image 1,1,438,
315.794,,Spot,1,Image 1,1,440,
423.532,,Spot,1,Image 1,1,442,
380.029,,Spot,1,Image 1,1,443,
520.158,,Spot,1,Image 1,1,444,
535.51,,Spot,1,Image 1,1,445,
325.687,,Spot,1,Image 1,1,446,
323.952,,Spot,1,Image 1,1,447,
254.338,,Spot,1,Image 1,1,448,
395.867,,Spot,1,Image 1,1,449,
502.811,,Spot,1,Image 1,1,450,
355.878,,Spot,1,Image 1,1,451,
351.131,,Spot,1,Image 1,1,453,
324.162,,Spot,1,Image 1,1,454,
342.751,,Spot,1,Image 1,1,455,
439.18,,Spot,1,Image 1,1,456,
508.913,,Spot,1,Image 1,1,462,
583.299,,Spot,1,Image 1,1,469,
366.25,,Spot,1,Image 1,1,470,
417.676,,Spot,1,Image 1,1,471,
260.017,,Spot,1,Image 1,1,472,
525.482,,Spot,1,Image 1,1,473,
454.734,,Spot,1,Image 1,1,474,
399.001,,Spot,1,Image 1,1,475,
279.367,,Spot,1,Image 1,1,476,
255.966,,Spot,1,Image 1,1,477,
677.032,,Spot,1,Image 1,1,478,
389.733,,Spot,1,Image 1,1,479,
478.849,,Spot,1,Image 1,1,480,
389.47,,Spot,1,Image 1,1,481,
557.577,,Spot,1,Image 1,1,482,
204.85,,Spot,1,Image 1,1,483,
809.014,,Spot,1,Image 1,1,484,
309.385,,Spot,1,Image 1,1,485,
345.677,,Spot,1,Image 1,1,486,
204.33,,Spot,1,Image 1,1,487,
425.475,,Spot,1,Image 1,1,488,
444.78,,Spot,1,Image 1,1,489,
346.678,,Spot,1,Image 1,1,490,
226.794,,Spot,1,Image 1,1,498,
634.411,,Spot,1,Image 1,1,548,
445.672,,Spot,1,Image 1,1,549,
711.486,,Spot,1,Image 1,1,550,
277.776,,Spot,1,Image 1,1,552,
456.651,,Spot,1,Image 1,1,554,
640.048,,Spot,1,Image 1,1,555,
683.609,,Spot,1,Image 1,1,556,
298.624,,Spot,1,Image 1,1,557,
508.147,,Spot,1,Image 1,1,558,
611.509,,Spot,1,Image 1,1,559,
523.753,,Spot,1,Image 1,1,560,
615.281,,Spot,1,Image 1,1,561,
276.887,,Spot,1,Image 1,1,562,
420.177,,Spot,1,Image 1,1,563,
682.055,,Spot,1,Image 1,1,564,
402.9,,Spot,1,Image 1,1,565,
630.221,,Spot,1,Image 1,1,566,
347.452,,Spot,1,Image 1,1,567,
377.58,,Spot,1,Image 1,1,568,
429.276,,Spot,1,Image 1,1,569,
323.823,,Spot,1,Image 1,1,570,
373.409,,Spot,1,Image 1,1,571,
619.596,,Spot,1,Image 1,1,572,
725.264,,Spot,1,Image 1,1,573,
291.144,,Spot,1,Image 1,1,575,
299.262,,Spot,1,Image 1,1,580,
555.755,,Spot,1,Image 1,1,581,
338.455,,Spot,1,Image 1,1,583,
235.015,,Spot,1,Image 1,1,584,
270.922,,Spot,1,Image 1,1,585,
523.269,,Spot,1,Image 1,1,586,
518.713,,Spot,1,Image 1,1,587,
433.748,,Spot,1,Image 1,1,588,
521.651,,Spot,1,Image 1,1,589,
518.064,,Spot,1,Image 1,1,590,
369.181,,Spot,1,Image 1,1,592,
263.599,,Spot,1,Image 1,1,593,
354.418,,Spot,1,Image 1,1,594,
344.861,,Spot,1,Image 1,1,595,
345.321,,Spot,1,Image 1,1,596,
455.847,,Spot,1,Image 1,1,597,
467.964,,Spot,1,Image 1,1,598,
520.24,,Spot,1,Image 1,1,599,
373.144,,Spot,1,Image 1,1,600,
589.759,,Spot,1,Image 1,1,601,
517.198,,Spot,1,Image 1,1,602,
158.033,,Spot,1,Image 1,1,603,
504.757,,Spot,1,Image 1,1,604,
300.324,,Spot,1,Image 1,1,605,
513.9,,Spot,1,Image 1,1,607,
663.057,,Spot,1,Image 1,1,610,
455.778,,Spot,1,Image 1,1,624,
734.802,,Spot,1,Image 1,1,625,
548.86,,Spot,1,Image 1,1,630,
585.127,,Spot,1,Image 1,1,640,
280.069,,Spot,1,Image 1,1,645,
477.274,,Spot,1,Image 1,1,55413,
516.46,,Spot,1,Image 1,1,55414,
567.493,,Spot,1,Image 1,1,55415,
483.962,,Spot,1,Image 1,1,55416,
501.362,,Spot,1,Image 1,1,55417,
417.666,,Spot,1,Image 1,1,55418,
465.968,,Spot,1,Image 1,1,55420,
491.141,,Spot,1,Image 1,1,55421,
700.32,,Spot,1,Image 1,1,55422,
488.275,,Spot,1,Image 1,1,55423,
466.833,,Spot,1,Image 1,1,55424,
345.325,,Spot,1,Image 1,1,55425,
766.383,,Spot,1,Image 1,1,55426,
487.633,,Spot,1,Image 1,1,55427,
469.338,,Spot,1,Image 1,1,55429,
438.102,,Spot,1,Image 1,1,55430,
305.913,,Spot,1,Image 1,1,55431,
439.391,,Spot,1,Image 1,1,55432,
512.715,,Spot,1,Image 1,1,55433,
669.449,,Spot,1,Image 1,1,55434,
452.302,,Spot,1,Image 1,1,55435,
371.495,,Spot,1,Image 1,1,55436,
419.416,,Spot,1,Image 1,1,55437,
640.383,,Spot,1,Image 1,1,55438,
683.411,,Spot,1,Image 1,1,55439,
504.391,,Spot,1,Image 1,1,55440,
527.731,,Spot,1,Image 1,1,55441,
582.61,,Spot,1,Image 1,1,55442,
696.707,,Spot,1,Image 1,1,55444,
468.28,,Spot,1,Image 1,1,55445,
276.08,,Spot,1,Image 1,1,55446,
463.476,,Spot,1,Image 1,1,55447,
494.827,,Spot,1,Image 1,1,55449,
476.488,,Spot,1,Image 1,1,55450,
273.081,,Spot,1,Image 1,1,55452,
344.218,,Spot,1,Image 1,1,55453,
346.842,,Spot,1,Image 1,1,55454,
373.864,,Spot,1,Image 1,1,55455,
587.177,,Spot,1,Image 1,1,55456,
819.779,,Spot,1,Image 1,1,55458,
484.479,,Spot,1,Image 1,1,55459,
269.233,,Spot,1,Image 1,1,55460,
490.946,,Spot,1,Image 1,1,55461,
380.733,,Spot,1,Image 1,1,55462,
364.47,,Spot,1,Image 1,1,55464,
215.315,,Spot,1,Image 1,1,55465,
373.198,,Spot,1,Image 1,1,55466,
180.787,,Spot,1,Image 1,1,55468,
470.132,,Spot,1,Image 1,1,55469,
437.276,,Spot,1,Image 1,1,55470,
537.353,,Spot,1,Image 1,1,55471,
409.123,,Spot,1,Image 1,1,55472,
368.833,,Spot,1,Image 1,1,55474,
297.697,,Spot,1,Image 1,1,55475,
508.437,,Spot,1,Image 1,1,55476,
403.989,,Spot,1,Image 1,1,55477,
360.454,,Spot,1,Image 1,1,55478,
344.721,,Spot,1,Image 1,1,55479,
242.866,,Spot,1,Image 1,1,55480,
557.965,,Spot,1,Image 1,1,55481,
589.799,,Spot,1,Image 1,1,55482,
395.58,,Spot,1,Image 1,1,55483,
335.66,,Spot,1,Image 1,1,55484,
514.305,,Spot,1,Image 1,1,55485,
729.488,,Spot,1,Image 1,1,55486,
633.796,,Spot,1,Image 1,1,55487,
567.258,,Spot,1,Image 1,1,55488,
432.393,,Spot,1,Image 1,1,55491,
246.43,,Spot,1,Image 1,1,55492,
969.61,,Spot,1,Image 1,1,55493,
566.508,,Spot,1,Image 1,1,55494,
455.837,,Spot,1,Image 1,1,55495,
442.746,,Spot,1,Image 1,1,55496,
625.359,,Spot,1,Image 1,1,55497,
414.544,,Spot,1,Image 1,1,55498,
602.275,,Spot,1,Image 1,1,55499,
298.763,,Spot,1,Image 1,1,55500,
592.302,,Spot,1,Image 1,1,55501,
418.425,,Spot,1,Image 1,1,55502,
393.321,,Spot,1,Image 1,1,55503,
425.47,,Spot,1,Image 1,1,55505,
428.213,,Spot,1,Image 1,1,55506,
305.902,,Spot,1,Image 1,1,55507,
356.965,,Spot,1,Image 1,1,55508,
360.234,,Spot,1,Image 1,1,55509,
402.743,,Spot,1,Image 1,1,55511,
522.332,,Spot,1,Image 1,1,55512,
450.785,,Spot,1,Image 1,1,55513,
471.555,,Spot,1,Image 1,1,55514,
486.882,,Spot,1,Image 1,1,55515,
451.995,,Spot,1,Image 1,1,55517,
623.195,,Spot,1,Image 1,1,55519,
257.275,,Spot,1,Image 1,1,55520,
418.234,,Spot,1,Image 1,1,55521,
518.079,,Spot,1,Image 1,1,55524,
475.799,,Spot,1,Image 1,1,55525,
242.011,,Spot,1,Image 1,1,55526,
455.51,,Spot,1,Image 1,1,55528,
534.543,,Spot,1,Image 1,1,55529,
503.549,,Spot,1,Image 1,1,55532,
581.932,,Spot,1,Image 1,1,55533,
689.356,,Spot,1,Image 1,1,55534,
503.972,,Spot,1,Image 1,1,55535,
399.687,,Spot,1,Image 1,1,55536,
457.629,,Spot,1,Image 1,1,55537,
287.252,,Spot,1,Image 1,1,55538,
240.741,,Spot,1,Image 1,1,55539,
303.623,,Spot,1,Image 1,1,55540,
433.233,,Spot,1,Image 1,1,55541,
440.524,,Spot,1,Image 1,1,55542,
312.571,,Spot,1,Image 1,1,55543,
314.054,,Spot,1,Image 1,1,55544,
423.636,,Spot,1,Image 1,1,55545,
385.966,,Spot,1,Image 1,1,55546,
424.967,,Spot,1,Image 1,1,55548,
578.552,,Spot,1,Image 1,1,55549,
622.92,,Spot,1,Image 1,1,55550,
619.005,,Spot,1,Image 1,1,55551,
367.479,,Spot,1,Image 1,1,55552,
435.036,,Spot,1,Image 1,1,55553,
536.551,,Spot,1,Image 1,1,55554,
540.783,,Spot,1,Image 1,1,55555,
336.99,,Spot,1,Image 1,1,55556,
737.78,,Spot,1,Image 1,1,55557,
376.411,,Spot,1,Image 1,1,55558,
371.244,,Spot,1,Image 1,1,55559,
487.615,,Spot,1,Image 1,1,55560,
564.398,,Spot,1,Image 1,1,55561,
425.94,,Spot,1,Image 1,1,55562,
294.527,,Spot,1,Image 1,1,55563,
540.142,,Spot,1,Image 1,1,55564,
522.504,,Spot,1,Image 1,1,55565,
421.738,,Spot,1,Image 1,1,55566,
362.928,,Spot,1,Image 1,1,55568,
329.734,,Spot,1,Image 1,1,55569,
528.578,,Spot,1,Image 1,1,55570,
382.715,,Spot,1,Image 1,1,55571,
521.889,,Spot,1,Image 1,1,55572,
471.642,,Spot,1,Image 1,1,55573,
315.288,,Spot,1,Image 1,1,55574,
397.186,,Spot,1,Image 1,1,55576,
514.66,,Spot,1,Image 1,1,55577,
282.305,,Spot,1,Image 1,1,55578,
359.506,,Spot,1,Image 1,1,55579,
334.863,,Spot,1,Image 1,1,55580,
322.965,,Spot,1,Image 1,1,55581,
377.528,,Spot,1,Image 1,1,55582,
400.699,,Spot,1,Image 1,2,55583,
410.844,,Spot,1,Image 1,2,55584,
516.524,,Spot,1,Image 1,2,55585,
379.018,,Spot,1,Image 1,2,55586,
362.489,,Spot,1,Image 1,2,55587,
365.993,,Spot,1,Image 1,2,55588,
387.778,,Spot,1,Image 1,2,55589,
515.413,,Spot,1,Image 1,2,55590,
416.796,,Spot,1,Image 1,2,55591,
342.753,,Spot,1,Image 1,2,55592,
298.579,,Spot,1,Image 1,2,55593,
241.422,,Spot,1,Image 1,2,55594,
291.307,,Spot,1,Image 1,2,55595,
289.315,,Spot,1,Image 1,2,55596,
353.704,,Spot,1,Image 1,2,55597,
491.231,,Spot,1,Image 1,2,55598,
329.981,,Spot,1,Image 1,2,55599,
416.015,,Spot,1,Image 1,2,55600,
271.833,,Spot,1,Image 1,2,55601,
528.078,,Spot,1,Image 1,2,55602,
429.006,,Spot,1,Image 1,2,55603,
268.037,,Spot,1,Image 1,2,55604,
319.258,,Spot,1,Image 1,2,55605,
392.243,,Spot,1,Image 1,2,55606,
401.414,,Spot,1,Image 1,2,55607,
495.344,,Spot,1,Image 1,2,55608,
411.196,,Spot,1,Image 1,2,55609,
490.987,,Spot,1,Image 1,2,55610,
377.847,,Spot,1,Image 1,2,55611,
610.235,,Spot,1,Image 1,2,55612,
343.2,,Spot,1,Image 1,2,55613,
350.865,,Spot,1,Image 1,2,55614,
457.598,,Spot,1,Image 1,2,55615,
405.549,,Spot,1,Image 1,2,55616,
402.317,,Spot,1,Image 1,2,55617,
272.45,,Spot,1,Image 1,2,55618,
456.808,,Spot,1,Image 1,2,55619,
239.917,,Spot,1,Image 1,2,55620,
428.02,,Spot,1,Image 1,2,55621,
467.072,,Spot,1,Image 1,2,55622,
398.36,,Spot,1,Image 1,2,55623,
390.27,,Spot,1,Image 1,2,55624,
303.561,,Spot,1,Image 1,2,55625,
399.111,,Spot,1,Image 1,2,55626,
498.969,,Spot,1,Image 1,2,55627,
247.523,,Spot,1,Image 1,2,55628,
233.398,,Spot,1,Image 1,2,55629,
397.348,,Spot,1,Image 1,2,55630,
257.018,,Spot,1,Image 1,2,55631,
375.66,,Spot,1,Image 1,2,55632,
568.174,,Spot,1,Image 1,2,55633,
270.69,,Spot,1,Image 1,2,55634,
261.439,,Spot,1,Image 1,2,55635,
230.052,,Spot,1,Image 1,2,55636,
287.491,,Spot,1,Image 1,2,55637,
277.452,,Spot,1,Image 1,2,55638,
353.425,,Spot,1,Image 1,2,55639,
302.963,,Spot,1,Image 1,2,55640,
347.544,,Spot,1,Image 1,2,55641,
482.13,,Spot,1,Image 1,2,55642,
529.638,,Spot,1,Image 1,2,55643,
274.182,,Spot,1,Image 1,2,55644,
354.014,,Spot,1,Image 1,2,55645,
250.675,,Spot,1,Image 1,2,55646,
309.436,,Spot,1,Image 1,2,55647,
375.594,,Spot,1,Image 1,2,55648,
320.935,,Spot,1,Image 1,2,55649,
350.557,,Spot,1,Image 1,2,55650,
305.69,,Spot,1,Image 1,2,55651,
367.006,,Spot,1,Image 1,2,55652,
529.769,,Spot,1,Image 1,2,55653,
512.375,,Spot,1,Image 1,2,55654,
387.994,,Spot,1,Image 1,2,55655,
303.843,,Spot,1,Image 1,2,55656,
348.667,,Spot,1,Image 1,2,55657,
342.558,,Spot,1,Image 1,2,55658,
386.25,,Spot,1,Image 1,2,55659,
269.319,,Spot,1,Image 1,2,55660,
294.16,,Spot,1,Image 1,2,55661,
336.512,,Spot,1,Image 1,2,55662,
245.837,,Spot,1,Image 1,2,55663,
308.087,,Spot,1,Image 1,2,55664,
362.953,,Spot,1,Image 1,2,55665,
275.437,,Spot,1,Image 1,2,55666,
296.483,,Spot,1,Image 1,2,55667,
374.224,,Spot,1,Image 1,2,55668,
198.729,,Spot,1,Image 1,2,55669,
478.839,,Spot,1,Image 1,2,55670,
320.62,,Spot,1,Image 1,2,55671,
436.713,,Spot,1,Image 1,2,55672,
425.299,,Spot,1,Image 1,2,55673,
371.134,,Spot,1,Image 1,2,55674,
257.884,,Spot,1,Image 1,2,55675,
368.833,,Spot,1,Image 1,2,55676,
369.804,,Spot,1,Image 1,2,55677,
419.047,,Spot,1,Image 1,2,55678,
456.754,,Spot,1,Image 1,2,55679,
545.591,,Spot,1,Image 1,2,55680,
469.32,,Spot,1,Image 1,2,55681,
356.791,,Spot,1,Image 1,2,55682,
514.467,,Spot,1,Image 1,2,55683,
161.524,,Spot,1,Image 1,2,55684,
436.739,,Spot,1,Image 1,2,55685,
366.056,,Spot,1,Image 1,2,55686,
551.87,,Spot,1,Image 1,2,55687,
349.263,,Spot,1,Image 1,2,55688,
512.008,,Spot,1,Image 1,2,55689,
375.727,,Spot,1,Image 1,2,55690,
339.6,,Spot,1,Image 1,2,55691,
322.277,,Spot,1,Image 1,2,55692,
329.201,,Spot,1,Image 1,2,55693,
363.574,,Spot,1,Image 1,2,55694,
306.166,,Spot,1,Image 1,2,55695,
333.574,,Spot,1,Image 1,2,55696,
540.013,,Spot,1,Image 1,2,55697,
474.948,,Spot,1,Image 1,2,55698,
347.153,,Spot,1,Image 1,2,55699,
485.629,,Spot,1,Image 1,2,55700,
337.905,,Spot,1,Image 1,2,55701,
376.677,,Spot,1,Image 1,2,55702,
390.115,,Spot,1,Image 1,2,55703,
238.966,,Spot,1,Image 1,2,55704,
432.785,,Spot,1,Image 1,2,55705,
332.744,,Spot,1,Image 1,2,55706,
294.848,,Spot,1,Image 1,2,55707,
435.756,,Spot,1,Image 1,2,55708,
467.935,,Spot,1,Image 1,2,55709,
428.749,,Spot,1,Image 1,2,55710,
353.75,,Spot,1,Image 1,2,55711,
295.412,,Spot,1,Image 1,2,55712,
187.263,,Spot,1,Image 1,2,55713,
368.193,,Spot,1,Image 1,2,55714,
478.678,,Spot,1,Image 1,2,55715,
293.848,,Spot,1,Image 1,2,55716,
188.839,,Spot,1,Image 1,2,55717,
379.199,,Spot,1,Image 1,2,55718,
510.623,,Spot,1,Image 1,2,55719,
368.282,,Spot,1,Image 1,2,55720,
412.486,,Spot,1,Image 1,2,55721,
372.87,,Spot,1,Image 1,2,55722,
356.973,,Spot,1,Image 1,2,55723,
323.659,,Spot,1,Image 1,2,55724,
301.82,,Spot,1,Image 1,2,55725,
356.865,,Spot,1,Image 1,2,55726,
372.475,,Spot,1,Image 1,2,55727,
540.17,,Spot,1,Image 1,2,55728,
450.041,,Spot,1,Image 1,2,55729,
258.65,,Spot,1,Image 1,2,55730,
321.486,,Spot,1,Image 1,2,55731,
504.219,,Spot,1,Image 1,2,55732,
352.636,,Spot,1,Image 1,2,55733,
443.087,,Spot,1,Image 1,2,55734,
644.122,,Spot,1,Image 1,2,55735,
372.987,,Spot,1,Image 1,2,55736,
622.609,,Spot,1,Image 1,2,55737,
514.963,,Spot,1,Image 1,2,55738,
289.282,,Spot,1,Image 1,2,55739,
291.784,,Spot,1,Image 1,2,55740,
577.512,,Spot,1,Image 1,2,55741,
486.312,,Spot,1,Image 1,2,55742,
262.858,,Spot,1,Image 1,2,55743,
316.877,,Spot,1,Image 1,2,55744,
406.053,,Spot,1,Image 1,2,55745,
429.263,,Spot,1,Image 1,2,55746,
511.822,,Spot,1,Image 1,2,55747,
479.133,,Spot,1,Image 1,2,55748,
352.554,,Spot,1,Image 1,2,55749,
446.23,,Spot,1,Image 1,2,55750,
300.149,,Spot,1,Image 1,2,55751,
449.277,,Spot,1,Image 1,2,55752,
249.932,,Spot,1,Image 1,2,55753,
350.25,,Spot,1,Image 1,2,55754,
445.341,,Spot,1,Image 1,2,55755,
276.77,,Spot,1,Image 1,2,55756,
352.926,,Spot,1,Image 1,2,55757,
490.089,,Spot,1,Image 1,2,55758,
439.086,,Spot,1,Image 1,2,55759,
355.051,,Spot,1,Image 1,2,55760,
428.788,,Spot,1,Image 1,2,55761,
396.999,,Spot,1,Image 1,2,55762,
403.657,,Spot,1,Image 1,2,55763,
252.813,,Spot,1,Image 1,2,55764,
461.734,,Spot,1,Image 1,2,55765,
355.953,,Spot,1,Image 1,2,55766,
481.114,,Spot,1,Image 1,2,55767,
374.879,,Spot,1,Image 1,2,55768,
365.217,,Spot,1,Image 1,2,55769,
330.565,,Spot,1,Image 1,2,55770,
352.042,,Spot,1,Image 1,2,55771,
363.315,,Spot,1,Image 1,2,55772,
437.627,,Spot,1,Image 1,2,55773,
306.164,,Spot,1,Image 1,2,55774,
398.353,,Spot,1,Image 1,2,55775,
1016.03,,Spot,1,Image 1,2,55776,
374.25,,Spot,1,Image 1,2,55777,
338.463,,Spot,1,Image 1,2,55778,
407.885,,Spot,1,Image 1,2,55779,
402.879,,Spot,1,Image 1,2,55780,
529.76,,Spot,1,Image 1,2,55781,
407.908,,Spot,1,Image 1,2,55782,
272.585,,Spot,1,Image 1,2,55783,
356.24,,Spot,1,Image 1,2,55784,
373.244,,Spot,1,Image 1,2,55785,
342.448,,Spot,1,Image 1,2,55786,
333.365,,Spot,1,Image 1,2,55787,
420.891,,Spot,1,Image 1,2,55788,
512.847,,Spot,1,Image 1,2,55789,
211.023,,Spot,1,Image 1,2,55790,
457.374,,Spot,1,Image 1,2,55791,
514.048,,Spot,1,Image 1,2,55792,
313.451,,Spot,1,Image 1,2,55793,
218.109,,Spot,1,Image 1,2,55794,
323.93,,Spot,1,Image 1,2,55795,
507.23,,Spot,1,Image 1,2,55796,
325.138,,Spot,1,Image 1,2,55797,
448.284,,Spot,1,Image 1,2,55798,
457.11,,Spot,1,Image 1,2,55799,
386.739,,Spot,1,Image 1,2,55800,
407.489,,Spot,1,Image 1,2,55801,
279.904,,Spot,1,Image 1,2,55802,
699.063,,Spot,1,Image 1,2,55803,
667.544,,Spot,1,Image 1,2,55804,
813.167,,Spot,1,Image 1,2,55805,
587.093,,Spot,1,Image 1,2,55806,
