
Intensity Mean Ch=2 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
1511.78,,Spot,2,Image 1,1,326,
2117.56,,Spot,2,Image 1,1,328,
1190.06,,Spot,2,Image 1,1,329,
1580.1,,Spot,2,Image 1,1,330,
1651.83,,Spot,2,Image 1,1,331,
1462.97,,Spot,2,Image 1,1,332,
1217.67,,Spot,2,Image 1,1,333,
1356.25,,Spot,2,Image 1,1,334,
1466.25,,Spot,2,Image 1,1,336,
1395.22,,Spot,2,Image 1,1,337,
1422.17,,Spot,2,Image 1,1,338,
1285.82,,Spot,2,Image 1,1,339,
1375.41,,Spot,2,Image 1,1,340,
1358.76,,Spot,2,Image 1,1,342,
1437.49,,Spot,2,Image 1,1,343,
1504.26,,Spot,2,Image 1,1,344,
1462.89,,Spot,2,Image 1,1,345,
1434.12,,Spot,2,Image 1,1,347,
1543.1,,Spot,2,Image 1,1,348,
1430.93,,Spot,2,Image 1,1,349,
1138.38,,Spot,2,Image 1,1,350,
1308.17,,Spot,2,Image 1,1,351,
1395.29,,Spot,2,Image 1,1,352,
1677.73,,Spot,2,Image 1,1,353,
1618.13,,Spot,2,Image 1,1,397,
1695.72,,Spot,2,Image 1,1,398,
1430.89,,Spot,2,Image 1,1,436,
1180.51,,Spot,2,Image 1,1,437,
1730.56,,Spot,2,Image 1,1,438,
1342.6,,Spot,2,Image 1,1,440,
1222.38,,Spot,2,Image 1,1,442,
1666.59,,Spot,2,Image 1,1,443,
1668.53,,Spot,2,Image 1,1,444,
1532.33,,Spot,2,Image 1,1,445,
1715.69,,Spot,2,Image 1,1,446,
1627.16,,Spot,2,Image 1,1,447,
941.152,,Spot,2,Image 1,1,448,
1306.19,,Spot,2,Image 1,1,449,
1494.66,,Spot,2,Image 1,1,450,
1309.66,,Spot,2,Image 1,1,451,
1095.43,,Spot,2,Image 1,1,453,
1154.77,,Spot,2,Image 1,1,454,
1437.94,,Spot,2,Image 1,1,455,
1321.28,,Spot,2,Image 1,1,456,
1335.37,,Spot,2,Image 1,1,462,
1404.47,,Spot,2,Image 1,1,469,
1652.11,,Spot,2,Image 1,1,470,
1632.11,,Spot,2,Image 1,1,471,
952.026,,Spot,2,Image 1,1,472,
1439.5,,Spot,2,Image 1,1,473,
1451.64,,Spot,2,Image 1,1,474,
1657.72,,Spot,2,Image 1,1,475,
1946.36,,Spot,2,Image 1,1,476,
1087.45,,Spot,2,Image 1,1,477,
1776.9,,Spot,2,Image 1,1,478,
1122.28,,Spot,2,Image 1,1,479,
1163.67,,Spot,2,Image 1,1,480,
1573.24,,Spot,2,Image 1,1,481,
1423.48,,Spot,2,Image 1,1,482,
1471.57,,Spot,2,Image 1,1,483,
1642.77,,Spot,2,Image 1,1,484,
1387.79,,Spot,2,Image 1,1,485,
1632.12,,Spot,2,Image 1,1,486,
1324.32,,Spot,2,Image 1,1,487,
1149.93,,Spot,2,Image 1,1,488,
1677.5,,Spot,2,Image 1,1,489,
1568.7,,Spot,2,Image 1,1,490,
1122.73,,Spot,2,Image 1,1,498,
1681.16,,Spot,2,Image 1,1,548,
1627.41,,Spot,2,Image 1,1,549,
1752.25,,Spot,2,Image 1,1,550,
1924.58,,Spot,2,Image 1,1,552,
1418.21,,Spot,2,Image 1,1,554,
1755.67,,Spot,2,Image 1,1,555,
1852.51,,Spot,2,Image 1,1,556,
1585.62,,Spot,2,Image 1,1,557,
1648.12,,Spot,2,Image 1,1,558,
1871.97,,Spot,2,Image 1,1,559,
1616.64,,Spot,2,Image 1,1,560,
1654.14,,Spot,2,Image 1,1,561,
1542.4,,Spot,2,Image 1,1,562,
1577.67,,Spot,2,Image 1,1,563,
1788.82,,Spot,2,Image 1,1,564,
1890.76,,Spot,2,Image 1,1,565,
1560.11,,Spot,2,Image 1,1,566,
1238.67,,Spot,2,Image 1,1,567,
2009.91,,Spot,2,Image 1,1,568,
1242.76,,Spot,2,Image 1,1,569,
2281.84,,Spot,2,Image 1,1,570,
1529.67,,Spot,2,Image 1,1,571,
2248.48,,Spot,2,Image 1,1,572,
1501.2,,Spot,2,Image 1,1,573,
1170.39,,Spot,2,Image 1,1,575,
1541.4,,Spot,2,Image 1,1,580,
1322.15,,Spot,2,Image 1,1,581,
2103.83,,Spot,2,Image 1,1,583,
1323.27,,Spot,2,Image 1,1,584,
1599.05,,Spot,2,Image 1,1,585,
1129.29,,Spot,2,Image 1,1,586,
1134.56,,Spot,2,Image 1,1,587,
1637.54,,Spot,2,Image 1,1,588,
1170.97,,Spot,2,Image 1,1,589,
1916.18,,Spot,2,Image 1,1,590,
1619.93,,Spot,2,Image 1,1,592,
1166.06,,Spot,2,Image 1,1,593,
1193.37,,Spot,2,Image 1,1,594,
1446.08,,Spot,2,Image 1,1,595,
1442.91,,Spot,2,Image 1,1,596,
1471.42,,Spot,2,Image 1,1,597,
1236.57,,Spot,2,Image 1,1,598,
1117.21,,Spot,2,Image 1,1,599,
1531.35,,Spot,2,Image 1,1,600,
1439.85,,Spot,2,Image 1,1,601,
1690.74,,Spot,2,Image 1,1,602,
1369.21,,Spot,2,Image 1,1,603,
1580.08,,Spot,2,Image 1,1,604,
1682.12,,Spot,2,Image 1,1,605,
1581.27,,Spot,2,Image 1,1,607,
1119.66,,Spot,2,Image 1,1,610,
1482.92,,Spot,2,Image 1,1,624,
1532.32,,Spot,2,Image 1,1,625,
1471.84,,Spot,2,Image 1,1,630,
1579.22,,Spot,2,Image 1,1,640,
1023.55,,Spot,2,Image 1,1,645,
1235.56,,Spot,2,Image 1,1,55413,
1127.13,,Spot,2,Image 1,1,55414,
1327.01,,Spot,2,Image 1,1,55415,
890.634,,Spot,2,Image 1,1,55416,
1054.37,,Spot,2,Image 1,1,55417,
948.12,,Spot,2,Image 1,1,55418,
1066.44,,Spot,2,Image 1,1,55420,
1243.86,,Spot,2,Image 1,1,55421,
1284.07,,Spot,2,Image 1,1,55422,
1276.76,,Spot,2,Image 1,1,55423,
1333.34,,Spot,2,Image 1,1,55424,
1174.37,,Spot,2,Image 1,1,55425,
1366.76,,Spot,2,Image 1,1,55426,
1626.16,,Spot,2,Image 1,1,55427,
1191.57,,Spot,2,Image 1,1,55429,
1361.28,,Spot,2,Image 1,1,55430,
1013.6,,Spot,2,Image 1,1,55431,
1535.01,,Spot,2,Image 1,1,55432,
1117.14,,Spot,2,Image 1,1,55433,
1181.55,,Spot,2,Image 1,1,55434,
1047.4,,Spot,2,Image 1,1,55435,
1046.97,,Spot,2,Image 1,1,55436,
1307.05,,Spot,2,Image 1,1,55437,
1550.19,,Spot,2,Image 1,1,55438,
1484.12,,Spot,2,Image 1,1,55439,
1716.8,,Spot,2,Image 1,1,55440,
1340.79,,Spot,2,Image 1,1,55441,
1514.43,,Spot,2,Image 1,1,55442,
1763,,Spot,2,Image 1,1,55444,
1336.4,,Spot,2,Image 1,1,55445,
1376.78,,Spot,2,Image 1,1,55446,
2005.79,,Spot,2,Image 1,1,55447,
1593.04,,Spot,2,Image 1,1,55449,
1013.36,,Spot,2,Image 1,1,55450,
1591.74,,Spot,2,Image 1,1,55452,
1106.33,,Spot,2,Image 1,1,55453,
1104.1,,Spot,2,Image 1,1,55454,
1171.25,,Spot,2,Image 1,1,55455,
1384.42,,Spot,2,Image 1,1,55456,
1805.9,,Spot,2,Image 1,1,55458,
1695.99,,Spot,2,Image 1,1,55459,
1347.24,,Spot,2,Image 1,1,55460,
1165.84,,Spot,2,Image 1,1,55461,
1457.03,,Spot,2,Image 1,1,55462,
1183.65,,Spot,2,Image 1,1,55464,
1199.26,,Spot,2,Image 1,1,55465,
1137.16,,Spot,2,Image 1,1,55466,
1497.69,,Spot,2,Image 1,1,55468,
1043.36,,Spot,2,Image 1,1,55469,
1280.26,,Spot,2,Image 1,1,55470,
1186.07,,Spot,2,Image 1,1,55471,
1062.82,,Spot,2,Image 1,1,55472,
998.506,,Spot,2,Image 1,1,55474,
1085.67,,Spot,2,Image 1,1,55475,
1141.13,,Spot,2,Image 1,1,55476,
1111.71,,Spot,2,Image 1,1,55477,
956.248,,Spot,2,Image 1,1,55478,
974.267,,Spot,2,Image 1,1,55479,
1413.57,,Spot,2,Image 1,1,55480,
1486.73,,Spot,2,Image 1,1,55481,
1261.02,,Spot,2,Image 1,1,55482,
1733.71,,Spot,2,Image 1,1,55483,
1614.89,,Spot,2,Image 1,1,55484,
949.499,,Spot,2,Image 1,1,55485,
1490.33,,Spot,2,Image 1,1,55486,
1295.97,,Spot,2,Image 1,1,55487,
1423.35,,Spot,2,Image 1,1,55488,
1482.72,,Spot,2,Image 1,1,55491,
1565.61,,Spot,2,Image 1,1,55492,
1232.97,,Spot,2,Image 1,1,55493,
1441.24,,Spot,2,Image 1,1,55494,
1380.91,,Spot,2,Image 1,1,55495,
1558.28,,Spot,2,Image 1,1,55496,
1452.29,,Spot,2,Image 1,1,55497,
1189.03,,Spot,2,Image 1,1,55498,
1341.03,,Spot,2,Image 1,1,55499,
1432.9,,Spot,2,Image 1,1,55500,
1524.56,,Spot,2,Image 1,1,55501,
1413.29,,Spot,2,Image 1,1,55502,
1191.82,,Spot,2,Image 1,1,55503,
1250.41,,Spot,2,Image 1,1,55505,
1225.56,,Spot,2,Image 1,1,55506,
1461.78,,Spot,2,Image 1,1,55507,
1310.77,,Spot,2,Image 1,1,55508,
1576.75,,Spot,2,Image 1,1,55509,
1189.82,,Spot,2,Image 1,1,55511,
1365.2,,Spot,2,Image 1,1,55512,
1163.18,,Spot,2,Image 1,1,55513,
1393.66,,Spot,2,Image 1,1,55514,
1134.39,,Spot,2,Image 1,1,55515,
1093.58,,Spot,2,Image 1,1,55517,
1165.75,,Spot,2,Image 1,1,55519,
1382.58,,Spot,2,Image 1,1,55520,
1268.1,,Spot,2,Image 1,1,55521,
1226.09,,Spot,2,Image 1,1,55524,
1088.69,,Spot,2,Image 1,1,55525,
1162.55,,Spot,2,Image 1,1,55526,
1392.32,,Spot,2,Image 1,1,55528,
1419.63,,Spot,2,Image 1,1,55529,
1537.03,,Spot,2,Image 1,1,55532,
1241.2,,Spot,2,Image 1,1,55533,
923.283,,Spot,2,Image 1,1,55534,
1425.58,,Spot,2,Image 1,1,55535,
1176.22,,Spot,2,Image 1,1,55536,
1215.1,,Spot,2,Image 1,1,55537,
1063.65,,Spot,2,Image 1,1,55538,
1031.58,,Spot,2,Image 1,1,55539,
947.806,,Spot,2,Image 1,1,55540,
1328.36,,Spot,2,Image 1,1,55541,
1510.87,,Spot,2,Image 1,1,55542,
1439.03,,Spot,2,Image 1,1,55543,
980.915,,Spot,2,Image 1,1,55544,
1042.66,,Spot,2,Image 1,1,55545,
1941.92,,Spot,2,Image 1,1,55546,
1248.29,,Spot,2,Image 1,1,55548,
1504.02,,Spot,2,Image 1,1,55549,
1233.13,,Spot,2,Image 1,1,55550,
1580.88,,Spot,2,Image 1,1,55551,
1417.06,,Spot,2,Image 1,1,55552,
927.602,,Spot,2,Image 1,1,55553,
1394.59,,Spot,2,Image 1,1,55554,
1342.27,,Spot,2,Image 1,1,55555,
1165.03,,Spot,2,Image 1,1,55556,
1459.1,,Spot,2,Image 1,1,55557,
1225.76,,Spot,2,Image 1,1,55558,
987.852,,Spot,2,Image 1,1,55559,
1196.73,,Spot,2,Image 1,1,55560,
1091.65,,Spot,2,Image 1,1,55561,
1138.76,,Spot,2,Image 1,1,55562,
1225.13,,Spot,2,Image 1,1,55563,
1542.47,,Spot,2,Image 1,1,55564,
1594.65,,Spot,2,Image 1,1,55565,
1119.75,,Spot,2,Image 1,1,55566,
1393.61,,Spot,2,Image 1,1,55568,
1550.3,,Spot,2,Image 1,1,55569,
1010.62,,Spot,2,Image 1,1,55570,
1085.41,,Spot,2,Image 1,1,55571,
1448.23,,Spot,2,Image 1,1,55572,
1367.28,,Spot,2,Image 1,1,55573,
915.716,,Spot,2,Image 1,1,55574,
1352.1,,Spot,2,Image 1,1,55576,
1247.98,,Spot,2,Image 1,1,55577,
1581.46,,Spot,2,Image 1,1,55578,
1109.52,,Spot,2,Image 1,1,55579,
1832.54,,Spot,2,Image 1,1,55580,
1031.01,,Spot,2,Image 1,1,55581,
1294.7,,Spot,2,Image 1,1,55582,
1107.1,,Spot,2,Image 1,2,55583,
1452.53,,Spot,2,Image 1,2,55584,
1520.6,,Spot,2,Image 1,2,55585,
1437.85,,Spot,2,Image 1,2,55586,
1455.93,,Spot,2,Image 1,2,55587,
1124.1,,Spot,2,Image 1,2,55588,
1693.8,,Spot,2,Image 1,2,55589,
715.478,,Spot,2,Image 1,2,55590,
1081.67,,Spot,2,Image 1,2,55591,
824.624,,Spot,2,Image 1,2,55592,
1093.31,,Spot,2,Image 1,2,55593,
836.345,,Spot,2,Image 1,2,55594,
1184.1,,Spot,2,Image 1,2,55595,
891.837,,Spot,2,Image 1,2,55596,
1492.45,,Spot,2,Image 1,2,55597,
1781.17,,Spot,2,Image 1,2,55598,
1086.2,,Spot,2,Image 1,2,55599,
1506.78,,Spot,2,Image 1,2,55600,
1563.41,,Spot,2,Image 1,2,55601,
1323.65,,Spot,2,Image 1,2,55602,
1541.19,,Spot,2,Image 1,2,55603,
1513.89,,Spot,2,Image 1,2,55604,
1506.41,,Spot,2,Image 1,2,55605,
1575.34,,Spot,2,Image 1,2,55606,
1080.08,,Spot,2,Image 1,2,55607,
1783.86,,Spot,2,Image 1,2,55608,
1509.95,,Spot,2,Image 1,2,55609,
1686.1,,Spot,2,Image 1,2,55610,
1769.98,,Spot,2,Image 1,2,55611,
1362.29,,Spot,2,Image 1,2,55612,
1304.52,,Spot,2,Image 1,2,55613,
1315.58,,Spot,2,Image 1,2,55614,
1306.82,,Spot,2,Image 1,2,55615,
1458.18,,Spot,2,Image 1,2,55616,
1215.76,,Spot,2,Image 1,2,55617,
1480.09,,Spot,2,Image 1,2,55618,
1266.49,,Spot,2,Image 1,2,55619,
858.76,,Spot,2,Image 1,2,55620,
1489.19,,Spot,2,Image 1,2,55621,
1413.01,,Spot,2,Image 1,2,55622,
1245.73,,Spot,2,Image 1,2,55623,
1222.31,,Spot,2,Image 1,2,55624,
1568.25,,Spot,2,Image 1,2,55625,
1135.95,,Spot,2,Image 1,2,55626,
1225.51,,Spot,2,Image 1,2,55627,
854.007,,Spot,2,Image 1,2,55628,
1045.72,,Spot,2,Image 1,2,55629,
1461.15,,Spot,2,Image 1,2,55630,
1706.97,,Spot,2,Image 1,2,55631,
941.389,,Spot,2,Image 1,2,55632,
1548.52,,Spot,2,Image 1,2,55633,
975.233,,Spot,2,Image 1,2,55634,
1649.67,,Spot,2,Image 1,2,55635,
1271.92,,Spot,2,Image 1,2,55636,
1440.94,,Spot,2,Image 1,2,55637,
1372.94,,Spot,2,Image 1,2,55638,
1374.01,,Spot,2,Image 1,2,55639,
1469.6,,Spot,2,Image 1,2,55640,
1116.28,,Spot,2,Image 1,2,55641,
1449.33,,Spot,2,Image 1,2,55642,
1321.13,,Spot,2,Image 1,2,55643,
1730.64,,Spot,2,Image 1,2,55644,
1581.46,,Spot,2,Image 1,2,55645,
1519.66,,Spot,2,Image 1,2,55646,
963.543,,Spot,2,Image 1,2,55647,
1435.97,,Spot,2,Image 1,2,55648,
1066.82,,Spot,2,Image 1,2,55649,
1537.9,,Spot,2,Image 1,2,55650,
1638.95,,Spot,2,Image 1,2,55651,
1410.74,,Spot,2,Image 1,2,55652,
1647.03,,Spot,2,Image 1,2,55653,
1770.27,,Spot,2,Image 1,2,55654,
1492.08,,Spot,2,Image 1,2,55655,
1405.4,,Spot,2,Image 1,2,55656,
970.159,,Spot,2,Image 1,2,55657,
1552.49,,Spot,2,Image 1,2,55658,
1651.61,,Spot,2,Image 1,2,55659,
1678.09,,Spot,2,Image 1,2,55660,
1312.51,,Spot,2,Image 1,2,55661,
1447.66,,Spot,2,Image 1,2,55662,
1489.74,,Spot,2,Image 1,2,55663,
1333.36,,Spot,2,Image 1,2,55664,
1735.37,,Spot,2,Image 1,2,55665,
1676.6,,Spot,2,Image 1,2,55666,
1001.22,,Spot,2,Image 1,2,55667,
1189.93,,Spot,2,Image 1,2,55668,
1661.04,,Spot,2,Image 1,2,55669,
1401.98,,Spot,2,Image 1,2,55670,
845.854,,Spot,2,Image 1,2,55671,
956.459,,Spot,2,Image 1,2,55672,
1070.32,,Spot,2,Image 1,2,55673,
1360.47,,Spot,2,Image 1,2,55674,
1575.64,,Spot,2,Image 1,2,55675,
1949.34,,Spot,2,Image 1,2,55676,
1824.4,,Spot,2,Image 1,2,55677,
1204.36,,Spot,2,Image 1,2,55678,
929.878,,Spot,2,Image 1,2,55679,
1122.62,,Spot,2,Image 1,2,55680,
1556.7,,Spot,2,Image 1,2,55681,
1343.25,,Spot,2,Image 1,2,55682,
1312.91,,Spot,2,Image 1,2,55683,
1130.41,,Spot,2,Image 1,2,55684,
1357.02,,Spot,2,Image 1,2,55685,
1709.52,,Spot,2,Image 1,2,55686,
1191.48,,Spot,2,Image 1,2,55687,
869.2,,Spot,2,Image 1,2,55688,
1764.46,,Spot,2,Image 1,2,55689,
997.249,,Spot,2,Image 1,2,55690,
1187,,Spot,2,Image 1,2,55691,
1116.41,,Spot,2,Image 1,2,55692,
1307.81,,Spot,2,Image 1,2,55693,
835.006,,Spot,2,Image 1,2,55694,
1473.2,,Spot,2,Image 1,2,55695,
1689.42,,Spot,2,Image 1,2,55696,
1154.16,,Spot,2,Image 1,2,55697,
1265.4,,Spot,2,Image 1,2,55698,
1412.8,,Spot,2,Image 1,2,55699,
1496.82,,Spot,2,Image 1,2,55700,
1335.74,,Spot,2,Image 1,2,55701,
1160.78,,Spot,2,Image 1,2,55702,
1192.46,,Spot,2,Image 1,2,55703,
1629.31,,Spot,2,Image 1,2,55704,
1766.24,,Spot,2,Image 1,2,55705,
1246.8,,Spot,2,Image 1,2,55706,
1747.33,,Spot,2,Image 1,2,55707,
1387.95,,Spot,2,Image 1,2,55708,
1493.37,,Spot,2,Image 1,2,55709,
1447.55,,Spot,2,Image 1,2,55710,
1606.57,,Spot,2,Image 1,2,55711,
1034.85,,Spot,2,Image 1,2,55712,
810.852,,Spot,2,Image 1,2,55713,
1524.93,,Spot,2,Image 1,2,55714,
1371.49,,Spot,2,Image 1,2,55715,
1576.06,,Spot,2,Image 1,2,55716,
1645.78,,Spot,2,Image 1,2,55717,
1699.53,,Spot,2,Image 1,2,55718,
1515.78,,Spot,2,Image 1,2,55719,
1202.28,,Spot,2,Image 1,2,55720,
1250.37,,Spot,2,Image 1,2,55721,
1444.58,,Spot,2,Image 1,2,55722,
1305.42,,Spot,2,Image 1,2,55723,
1134.9,,Spot,2,Image 1,2,55724,
1769.86,,Spot,2,Image 1,2,55725,
1208.86,,Spot,2,Image 1,2,55726,
1298.41,,Spot,2,Image 1,2,55727,
1560.63,,Spot,2,Image 1,2,55728,
1343.1,,Spot,2,Image 1,2,55729,
1434.44,,Spot,2,Image 1,2,55730,
1662.88,,Spot,2,Image 1,2,55731,
1507.88,,Spot,2,Image 1,2,55732,
1404.53,,Spot,2,Image 1,2,55733,
1529.9,,Spot,2,Image 1,2,55734,
1546.87,,Spot,2,Image 1,2,55735,
1455.83,,Spot,2,Image 1,2,55736,
1727.27,,Spot,2,Image 1,2,55737,
1768.94,,Spot,2,Image 1,2,55738,
2214.05,,Spot,2,Image 1,2,55739,
1463.88,,Spot,2,Image 1,2,55740,
1203.63,,Spot,2,Image 1,2,55741,
1491.31,,Spot,2,Image 1,2,55742,
1140.07,,Spot,2,Image 1,2,55743,
1341.76,,Spot,2,Image 1,2,55744,
1402.77,,Spot,2,Image 1,2,55745,
1518.4,,Spot,2,Image 1,2,55746,
1467.91,,Spot,2,Image 1,2,55747,
1285.09,,Spot,2,Image 1,2,55748,
1329.14,,Spot,2,Image 1,2,55749,
1469.96,,Spot,2,Image 1,2,55750,
1284.62,,Spot,2,Image 1,2,55751,
1467.78,,Spot,2,Image 1,2,55752,
889.282,,Spot,2,Image 1,2,55753,
1416.05,,Spot,2,Image 1,2,55754,
1367.44,,Spot,2,Image 1,2,55755,
1339.26,,Spot,2,Image 1,2,55756,
1421.5,,Spot,2,Image 1,2,55757,
1569.92,,Spot,2,Image 1,2,55758,
1178,,Spot,2,Image 1,2,55759,
1657.29,,Spot,2,Image 1,2,55760,
1518.11,,Spot,2,Image 1,2,55761,
1406.03,,Spot,2,Image 1,2,55762,
1110.99,,Spot,2,Image 1,2,55763,
1028.46,,Spot,2,Image 1,2,55764,
1678.47,,Spot,2,Image 1,2,55765,
1611.67,,Spot,2,Image 1,2,55766,
1036.54,,Spot,2,Image 1,2,55767,
1376.32,,Spot,2,Image 1,2,55768,
1278.76,,Spot,2,Image 1,2,55769,
1368.04,,Spot,2,Image 1,2,55770,
1662.03,,Spot,2,Image 1,2,55771,
1829.89,,Spot,2,Image 1,2,55772,
1306.3,,Spot,2,Image 1,2,55773,
1601.22,,Spot,2,Image 1,2,55774,
1395.19,,Spot,2,Image 1,2,55775,
1639.31,,Spot,2,Image 1,2,55776,
1533.51,,Spot,2,Image 1,2,55777,
1688.36,,Spot,2,Image 1,2,55778,
1559.78,,Spot,2,Image 1,2,55779,
1771.07,,Spot,2,Image 1,2,55780,
1547.84,,Spot,2,Image 1,2,55781,
