
Intensity Median Ch=5 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
0.36,,Spot,5,Image 1,1,121,
6.832,,Spot,5,Image 1,1,122,
0.608,,Spot,5,Image 1,1,124,
31.088,,Spot,5,Image 1,1,128,
94.76,,Spot,5,Image 1,1,129,
442.17,,Spot,5,Image 1,1,130,
876.912,,Spot,5,Image 1,1,131,
28.081,,Spot,5,Image 1,1,132,
796.016,,Spot,5,Image 1,1,133,
0.192,,Spot,5,Image 1,1,134,
0.208,,Spot,5,Image 1,1,136,
71.68,,Spot,5,Image 1,1,137,
149.338,,Spot,5,Image 1,1,139,
37.176,,Spot,5,Image 1,1,140,
1041.25,,Spot,5,Image 1,1,141,
30.064,,Spot,5,Image 1,1,142,
0.9,,Spot,5,Image 1,1,143,
51.904,,Spot,5,Image 1,1,144,
79.4,,Spot,5,Image 1,1,145,
6.912,,Spot,5,Image 1,1,146,
36.782,,Spot,5,Image 1,1,147,
6.65999,,Spot,5,Image 1,1,148,
53.072,,Spot,5,Image 1,1,149,
82.04,,Spot,5,Image 1,1,150,
184.896,,Spot,5,Image 1,1,151,
0.174011,,Spot,5,Image 1,1,152,
34.712,,Spot,5,Image 1,1,153,
69.544,,Spot,5,Image 1,1,154,
18.09,,Spot,5,Image 1,1,155,
0.16,,Spot,5,Image 1,1,156,
11.129,,Spot,5,Image 1,1,157,
0.0500031,,Spot,5,Image 1,1,159,
2,,Spot,5,Image 1,1,160,
0.176,,Spot,5,Image 1,1,162,
393.485,,Spot,5,Image 1,1,163,
19.176,,Spot,5,Image 1,1,164,
37.534,,Spot,5,Image 1,1,165,
9.088,,Spot,5,Image 1,1,166,
5.848,,Spot,5,Image 1,1,171,
0.0240002,,Spot,5,Image 1,1,173,
0.256,,Spot,5,Image 1,1,219,
311.136,,Spot,5,Image 1,1,220,
0.384,,Spot,5,Image 1,1,223,
0.32,,Spot,5,Image 1,1,228,
8.944,,Spot,5,Image 1,1,230,
0.192,,Spot,5,Image 1,1,237,
0.128,,Spot,5,Image 1,1,242,
587.64,,Spot,5,Image 1,1,266,
755.332,,Spot,5,Image 1,1,267,
988.492,,Spot,5,Image 1,1,270,
1056.13,,Spot,5,Image 1,1,271,
26.904,,Spot,5,Image 1,1,272,
317.1,,Spot,5,Image 1,1,273,
921.008,,Spot,5,Image 1,1,274,
2503.92,,Spot,5,Image 1,1,275,
3.84,,Spot,5,Image 1,1,276,
900.624,,Spot,5,Image 1,1,277,
36.63,,Spot,5,Image 1,1,278,
2614.55,,Spot,5,Image 1,1,279,
2.968,,Spot,5,Image 1,1,280,
364.344,,Spot,5,Image 1,1,281,
17.1,,Spot,5,Image 1,1,282,
39.672,,Spot,5,Image 1,1,283,
437.99,,Spot,5,Image 1,1,284,
117.482,,Spot,5,Image 1,1,285,
979.12,,Spot,5,Image 1,1,286,
393.748,,Spot,5,Image 1,1,287,
129.024,,Spot,5,Image 1,1,288,
1.12,,Spot,5,Image 1,1,289,
0.112,,Spot,5,Image 1,1,290,
4.14,,Spot,5,Image 1,1,291,
2.888,,Spot,5,Image 1,1,292,
4.032,,Spot,5,Image 1,1,293,
0.176,,Spot,5,Image 1,1,294,
0.0699997,,Spot,5,Image 1,1,295,
15.084,,Spot,5,Image 1,1,296,
0.256,,Spot,5,Image 1,1,297,
204.48,,Spot,5,Image 1,1,298,
0.128,,Spot,5,Image 1,1,300,
0.144,,Spot,5,Image 1,1,303,
0,,Spot,5,Image 1,1,311,
10.216,,Spot,5,Image 1,1,312,
575.952,,Spot,5,Image 1,1,318,
380,,Spot,5,Image 1,1,319,
23.542,,Spot,5,Image 1,1,320,
126.784,,Spot,5,Image 1,1,321,
0.675995,,Spot,5,Image 1,1,322,
1618.07,,Spot,5,Image 1,1,323,
139.92,,Spot,5,Image 1,1,324,
35.532,,Spot,5,Image 1,1,325,
5.61401,,Spot,5,Image 1,1,326,
12.852,,Spot,5,Image 1,1,328,
2630.87,,Spot,5,Image 1,1,329,
320.856,,Spot,5,Image 1,1,330,
1730.9,,Spot,5,Image 1,1,331,
7.812,,Spot,5,Image 1,1,332,
4.992,,Spot,5,Image 1,1,333,
20.768,,Spot,5,Image 1,1,334,
29.366,,Spot,5,Image 1,1,336,
810.816,,Spot,5,Image 1,1,337,
334.466,,Spot,5,Image 1,1,338,
45.12,,Spot,5,Image 1,1,339,
9.40002,,Spot,5,Image 1,1,340,
0.256,,Spot,5,Image 1,1,342,
18,,Spot,5,Image 1,1,343,
24.96,,Spot,5,Image 1,1,344,
0.16,,Spot,5,Image 1,1,345,
0.952003,,Spot,5,Image 1,1,347,
2.912,,Spot,5,Image 1,1,348,
0.126,,Spot,5,Image 1,1,349,
32.832,,Spot,5,Image 1,1,350,
0.288,,Spot,5,Image 1,1,351,
12.88,,Spot,5,Image 1,1,352,
1.472,,Spot,5,Image 1,1,353,
6.936,,Spot,5,Image 1,1,397,
0.188,,Spot,5,Image 1,1,398,
151.704,,Spot,5,Image 1,1,436,
8,,Spot,5,Image 1,1,437,
2157.94,,Spot,5,Image 1,1,438,
99.816,,Spot,5,Image 1,1,440,
1095.26,,Spot,5,Image 1,1,442,
730.496,,Spot,5,Image 1,1,443,
132.71,,Spot,5,Image 1,1,444,
122.26,,Spot,5,Image 1,1,445,
4563.34,,Spot,5,Image 1,1,446,
217.213,,Spot,5,Image 1,1,447,
0.224991,,Spot,5,Image 1,1,448,
0,,Spot,5,Image 1,1,449,
116.352,,Spot,5,Image 1,1,450,
148.92,,Spot,5,Image 1,1,451,
5.956,,Spot,5,Image 1,1,453,
2.88,,Spot,5,Image 1,1,454,
87.932,,Spot,5,Image 1,1,455,
0.768,,Spot,5,Image 1,1,456,
3.808,,Spot,5,Image 1,1,462,
167.034,,Spot,5,Image 1,1,469,
2686.84,,Spot,5,Image 1,1,470,
77.512,,Spot,5,Image 1,1,471,
501.244,,Spot,5,Image 1,1,472,
116.92,,Spot,5,Image 1,1,473,
566.36,,Spot,5,Image 1,1,474,
20.352,,Spot,5,Image 1,1,475,
18.023,,Spot,5,Image 1,1,476,
12.32,,Spot,5,Image 1,1,477,
1357.52,,Spot,5,Image 1,1,478,
160.776,,Spot,5,Image 1,1,479,
12.2,,Spot,5,Image 1,1,480,
78.62,,Spot,5,Image 1,1,481,
221.588,,Spot,5,Image 1,1,482,
0.16,,Spot,5,Image 1,1,483,
11.008,,Spot,5,Image 1,1,484,
6.08,,Spot,5,Image 1,1,485,
3.71001,,Spot,5,Image 1,1,486,
26.16,,Spot,5,Image 1,1,487,
2.992,,Spot,5,Image 1,1,488,
69.468,,Spot,5,Image 1,1,489,
16.32,,Spot,5,Image 1,1,490,
13.88,,Spot,5,Image 1,1,498,
639.728,,Spot,5,Image 1,1,548,
742.32,,Spot,5,Image 1,1,549,
587.072,,Spot,5,Image 1,1,550,
1336.85,,Spot,5,Image 1,1,552,
1065.2,,Spot,5,Image 1,1,554,
958.531,,Spot,5,Image 1,1,555,
11.784,,Spot,5,Image 1,1,556,
21.056,,Spot,5,Image 1,1,557,
24.365,,Spot,5,Image 1,1,558,
2043.74,,Spot,5,Image 1,1,559,
583.06,,Spot,5,Image 1,1,560,
2193.1,,Spot,5,Image 1,1,561,
73.184,,Spot,5,Image 1,1,562,
2721.63,,Spot,5,Image 1,1,563,
3270.54,,Spot,5,Image 1,1,564,
1335.2,,Spot,5,Image 1,1,565,
1392.26,,Spot,5,Image 1,1,566,
5.016,,Spot,5,Image 1,1,567,
103.64,,Spot,5,Image 1,1,568,
5.888,,Spot,5,Image 1,1,569,
34.248,,Spot,5,Image 1,1,570,
99.008,,Spot,5,Image 1,1,571,
888.76,,Spot,5,Image 1,1,572,
2069.15,,Spot,5,Image 1,1,573,
2.992,,Spot,5,Image 1,1,575,
1720.77,,Spot,5,Image 1,1,580,
62.464,,Spot,5,Image 1,1,581,
395.992,,Spot,5,Image 1,1,583,
79.776,,Spot,5,Image 1,1,584,
0.208,,Spot,5,Image 1,1,585,
294.016,,Spot,5,Image 1,1,586,
1164.41,,Spot,5,Image 1,1,587,
1672.5,,Spot,5,Image 1,1,588,
1113.29,,Spot,5,Image 1,1,589,
3170.33,,Spot,5,Image 1,1,590,
899.088,,Spot,5,Image 1,1,592,
3.82,,Spot,5,Image 1,1,593,
226.68,,Spot,5,Image 1,1,594,
62.16,,Spot,5,Image 1,1,595,
40.776,,Spot,5,Image 1,1,596,
160.504,,Spot,5,Image 1,1,597,
36.688,,Spot,5,Image 1,1,598,
336.048,,Spot,5,Image 1,1,599,
10.812,,Spot,5,Image 1,1,600,
227.272,,Spot,5,Image 1,1,601,
1864.98,,Spot,5,Image 1,1,602,
896.26,,Spot,5,Image 1,1,603,
132.592,,Spot,5,Image 1,1,604,
65.016,,Spot,5,Image 1,1,605,
90.64,,Spot,5,Image 1,1,607,
0.128,,Spot,5,Image 1,1,610,
1223.66,,Spot,5,Image 1,1,624,
962.136,,Spot,5,Image 1,1,625,
86.268,,Spot,5,Image 1,1,630,
20.176,,Spot,5,Image 1,1,640,
464.296,,Spot,5,Image 1,1,645,
12.96,,Spot,5,Image 1,1,55413,
19.024,,Spot,5,Image 1,1,55414,
19.24,,Spot,5,Image 1,1,55415,
0.184,,Spot,5,Image 1,1,55416,
0.288,,Spot,5,Image 1,1,55417,
56.221,,Spot,5,Image 1,1,55418,
0.224,,Spot,5,Image 1,1,55420,
37.072,,Spot,5,Image 1,1,55421,
7.872,,Spot,5,Image 1,1,55422,
24.824,,Spot,5,Image 1,1,55423,
201.488,,Spot,5,Image 1,1,55424,
500.612,,Spot,5,Image 1,1,55425,
22.176,,Spot,5,Image 1,1,55426,
0.196,,Spot,5,Image 1,1,55427,
41.807,,Spot,5,Image 1,1,55429,
0.96,,Spot,5,Image 1,1,55430,
692.924,,Spot,5,Image 1,1,55431,
12.528,,Spot,5,Image 1,1,55432,
0.176,,Spot,5,Image 1,1,55433,
0.12,,Spot,5,Image 1,1,55434,
0,,Spot,5,Image 1,1,55435,
29.04,,Spot,5,Image 1,1,55436,
49.504,,Spot,5,Image 1,1,55437,
0,,Spot,5,Image 1,1,55438,
10.352,,Spot,5,Image 1,1,55439,
7.912,,Spot,5,Image 1,1,55440,
0.296,,Spot,5,Image 1,1,55441,
0.744019,,Spot,5,Image 1,1,55442,
0.128,,Spot,5,Image 1,1,55444,
4,,Spot,5,Image 1,1,55445,
3.04,,Spot,5,Image 1,1,55446,
2.992,,Spot,5,Image 1,1,55447,
1.04,,Spot,5,Image 1,1,55449,
0.226,,Spot,5,Image 1,1,55450,
2.24,,Spot,5,Image 1,1,55452,
0.384,,Spot,5,Image 1,1,55453,
1.792,,Spot,5,Image 1,1,55454,
0.128,,Spot,5,Image 1,1,55455,
0,,Spot,5,Image 1,1,55456,
0,,Spot,5,Image 1,1,55458,
3.808,,Spot,5,Image 1,1,55459,
0.172,,Spot,5,Image 1,1,55460,
0.128,,Spot,5,Image 1,1,55461,
4.048,,Spot,5,Image 1,1,55462,
0.192,,Spot,5,Image 1,1,55464,
0.192,,Spot,5,Image 1,1,55465,
2.04,,Spot,5,Image 1,1,55466,
2.19202,,Spot,5,Image 1,1,55468,
0.128,,Spot,5,Image 1,1,55469,
0.912,,Spot,5,Image 1,1,55470,
0.256,,Spot,5,Image 1,1,55471,
0,,Spot,5,Image 1,1,55472,
0.24,,Spot,5,Image 1,1,55474,
1.2,,Spot,5,Image 1,1,55475,
0,,Spot,5,Image 1,1,55476,
0.0240021,,Spot,5,Image 1,1,55477,
0.188,,Spot,5,Image 1,1,55478,
0,,Spot,5,Image 1,1,55479,
0.32,,Spot,5,Image 1,1,55480,
1863.95,,Spot,5,Image 1,1,55481,
211.078,,Spot,5,Image 1,1,55482,
0.768,,Spot,5,Image 1,1,55483,
4.93001,,Spot,5,Image 1,1,55484,
0.192,,Spot,5,Image 1,1,55485,
258.31,,Spot,5,Image 1,1,55486,
23.896,,Spot,5,Image 1,1,55487,
42.52,,Spot,5,Image 1,1,55488,
57.9,,Spot,5,Image 1,1,55491,
165.928,,Spot,5,Image 1,1,55492,
104.064,,Spot,5,Image 1,1,55493,
74.112,,Spot,5,Image 1,1,55494,
359.264,,Spot,5,Image 1,1,55495,
84.272,,Spot,5,Image 1,1,55496,
757.724,,Spot,5,Image 1,1,55497,
0.288,,Spot,5,Image 1,1,55498,
3.488,,Spot,5,Image 1,1,55499,
2230.96,,Spot,5,Image 1,1,55500,
652.912,,Spot,5,Image 1,1,55501,
1302.95,,Spot,5,Image 1,1,55502,
763.848,,Spot,5,Image 1,1,55503,
352.005,,Spot,5,Image 1,1,55505,
757.392,,Spot,5,Image 1,1,55506,
1717.32,,Spot,5,Image 1,1,55507,
0.232,,Spot,5,Image 1,1,55508,
3.744,,Spot,5,Image 1,1,55509,
0.0240002,,Spot,5,Image 1,1,55511,
803.752,,Spot,5,Image 1,1,55512,
1064.51,,Spot,5,Image 1,1,55513,
342.576,,Spot,5,Image 1,1,55514,
228.403,,Spot,5,Image 1,1,55515,
0.224,,Spot,5,Image 1,1,55517,
0.208,,Spot,5,Image 1,1,55519,
0.224,,Spot,5,Image 1,1,55520,
227.28,,Spot,5,Image 1,1,55521,
0.256,,Spot,5,Image 1,1,55524,
0.288,,Spot,5,Image 1,1,55525,
0.171997,,Spot,5,Image 1,1,55526,
59.315,,Spot,5,Image 1,1,55528,
1148.88,,Spot,5,Image 1,1,55529,
32.8,,Spot,5,Image 1,1,55532,
117.412,,Spot,5,Image 1,1,55533,
0.119999,,Spot,5,Image 1,1,55534,
863.6,,Spot,5,Image 1,1,55535,
0,,Spot,5,Image 1,1,55536,
0.256,,Spot,5,Image 1,1,55537,
477.77,,Spot,5,Image 1,1,55538,
321.392,,Spot,5,Image 1,1,55539,
335.616,,Spot,5,Image 1,1,55540,
613.899,,Spot,5,Image 1,1,55541,
3382.84,,Spot,5,Image 1,1,55542,
1021.75,,Spot,5,Image 1,1,55543,
2033.04,,Spot,5,Image 1,1,55544,
946.96,,Spot,5,Image 1,1,55545,
1006.02,,Spot,5,Image 1,1,55546,
4104.1,,Spot,5,Image 1,1,55548,
2047.32,,Spot,5,Image 1,1,55549,
1172.5,,Spot,5,Image 1,1,55550,
1047.5,,Spot,5,Image 1,1,55551,
1309.22,,Spot,5,Image 1,1,55552,
2185.64,,Spot,5,Image 1,1,55553,
1367.14,,Spot,5,Image 1,1,55554,
1021.54,,Spot,5,Image 1,1,55555,
386.048,,Spot,5,Image 1,1,55556,
639.842,,Spot,5,Image 1,1,55557,
381.984,,Spot,5,Image 1,1,55558,
75.5,,Spot,5,Image 1,1,55559,
214.272,,Spot,5,Image 1,1,55560,
1015.3,,Spot,5,Image 1,1,55561,
835.72,,Spot,5,Image 1,1,55562,
474.5,,Spot,5,Image 1,1,55563,
856.52,,Spot,5,Image 1,1,55564,
742.876,,Spot,5,Image 1,1,55565,
242.698,,Spot,5,Image 1,1,55566,
471.872,,Spot,5,Image 1,1,55568,
402.6,,Spot,5,Image 1,1,55569,
603.8,,Spot,5,Image 1,1,55570,
316.48,,Spot,5,Image 1,1,55571,
625.328,,Spot,5,Image 1,1,55572,
2258.98,,Spot,5,Image 1,1,55573,
3179.28,,Spot,5,Image 1,1,55574,
383.656,,Spot,5,Image 1,1,55576,
1585,,Spot,5,Image 1,1,55577,
2119.18,,Spot,5,Image 1,1,55578,
1063.6,,Spot,5,Image 1,1,55579,
1662.85,,Spot,5,Image 1,1,55580,
1380.42,,Spot,5,Image 1,1,55581,
1913.11,,Spot,5,Image 1,1,55582,
0.156,,Spot,5,Image 1,2,55583,
0.256,,Spot,5,Image 1,2,55584,
0.256,,Spot,5,Image 1,2,55585,
39.928,,Spot,5,Image 1,2,55586,
9.88,,Spot,5,Image 1,2,55587,
0.128,,Spot,5,Image 1,2,55588,
7.104,,Spot,5,Image 1,2,55589,
0.196,,Spot,5,Image 1,2,55590,
2.88,,Spot,5,Image 1,2,55591,
0.262,,Spot,5,Image 1,2,55592,
0.207993,,Spot,5,Image 1,2,55593,
0.128,,Spot,5,Image 1,2,55594,
1.224,,Spot,5,Image 1,2,55595,
0.174,,Spot,5,Image 1,2,55596,
41.808,,Spot,5,Image 1,2,55597,
0.256,,Spot,5,Image 1,2,55598,
645.76,,Spot,5,Image 1,2,55599,
537.032,,Spot,5,Image 1,2,55600,
497.649,,Spot,5,Image 1,2,55601,
30.368,,Spot,5,Image 1,2,55602,
358.612,,Spot,5,Image 1,2,55603,
613.16,,Spot,5,Image 1,2,55604,
644.752,,Spot,5,Image 1,2,55605,
420.8,,Spot,5,Image 1,2,55606,
38.76,,Spot,5,Image 1,2,55607,
102.368,,Spot,5,Image 1,2,55608,
778.064,,Spot,5,Image 1,2,55609,
351.488,,Spot,5,Image 1,2,55610,
182.388,,Spot,5,Image 1,2,55611,
186.848,,Spot,5,Image 1,2,55612,
396.024,,Spot,5,Image 1,2,55613,
77.568,,Spot,5,Image 1,2,55614,
82.984,,Spot,5,Image 1,2,55615,
29.296,,Spot,5,Image 1,2,55616,
12.036,,Spot,5,Image 1,2,55617,
9.024,,Spot,5,Image 1,2,55618,
175.616,,Spot,5,Image 1,2,55619,
0.96,,Spot,5,Image 1,2,55620,
2.112,,Spot,5,Image 1,2,55621,
0.113,,Spot,5,Image 1,2,55622,
20.584,,Spot,5,Image 1,2,55623,
5.232,,Spot,5,Image 1,2,55624,
361.2,,Spot,5,Image 1,2,55625,
50.032,,Spot,5,Image 1,2,55626,
66.096,,Spot,5,Image 1,2,55627,
0.192,,Spot,5,Image 1,2,55628,
0.16,,Spot,5,Image 1,2,55629,
0.128,,Spot,5,Image 1,2,55630,
0.0549927,,Spot,5,Image 1,2,55631,
0.128,,Spot,5,Image 1,2,55632,
0.288,,Spot,5,Image 1,2,55633,
23.808,,Spot,5,Image 1,2,55634,
10.192,,Spot,5,Image 1,2,55635,
0.144,,Spot,5,Image 1,2,55636,
0.24,,Spot,5,Image 1,2,55637,
2.2,,Spot,5,Image 1,2,55638,
0.256,,Spot,5,Image 1,2,55639,
1.04,,Spot,5,Image 1,2,55640,
56.928,,Spot,5,Image 1,2,55641,
52.176,,Spot,5,Image 1,2,55642,
0.26,,Spot,5,Image 1,2,55643,
384.632,,Spot,5,Image 1,2,55644,
823.3,,Spot,5,Image 1,2,55645,
0.16,,Spot,5,Image 1,2,55646,
109.212,,Spot,5,Image 1,2,55647,
4.732,,Spot,5,Image 1,2,55648,
0,,Spot,5,Image 1,2,55649,
810.52,,Spot,5,Image 1,2,55650,
1008.88,,Spot,5,Image 1,2,55651,
39.243,,Spot,5,Image 1,2,55652,
31.66,,Spot,5,Image 1,2,55653,
64.024,,Spot,5,Image 1,2,55654,
6.014,,Spot,5,Image 1,2,55655,
17.936,,Spot,5,Image 1,2,55656,
9.84,,Spot,5,Image 1,2,55657,
2.844,,Spot,5,Image 1,2,55658,
71.416,,Spot,5,Image 1,2,55659,
90.616,,Spot,5,Image 1,2,55660,
0.289,,Spot,5,Image 1,2,55661,
26.216,,Spot,5,Image 1,2,55662,
65.084,,Spot,5,Image 1,2,55663,
6.08,,Spot,5,Image 1,2,55664,
65.792,,Spot,5,Image 1,2,55665,
205.032,,Spot,5,Image 1,2,55666,
60.368,,Spot,5,Image 1,2,55667,
1.12,,Spot,5,Image 1,2,55668,
63.224,,Spot,5,Image 1,2,55669,
29.08,,Spot,5,Image 1,2,55670,
54.84,,Spot,5,Image 1,2,55671,
0.212,,Spot,5,Image 1,2,55672,
15.975,,Spot,5,Image 1,2,55673,
8.96,,Spot,5,Image 1,2,55674,
411.7,,Spot,5,Image 1,2,55675,
1.83,,Spot,5,Image 1,2,55676,
0.128,,Spot,5,Image 1,2,55677,
2.008,,Spot,5,Image 1,2,55678,
17.512,,Spot,5,Image 1,2,55679,
14.88,,Spot,5,Image 1,2,55680,
8.118,,Spot,5,Image 1,2,55681,
5.832,,Spot,5,Image 1,2,55682,
0,,Spot,5,Image 1,2,55683,
3.968,,Spot,5,Image 1,2,55684,
0.128,,Spot,5,Image 1,2,55685,
0.216,,Spot,5,Image 1,2,55686,
0.208,,Spot,5,Image 1,2,55687,
1.876,,Spot,5,Image 1,2,55688,
364.616,,Spot,5,Image 1,2,55689,
4.08,,Spot,5,Image 1,2,55690,
0.192,,Spot,5,Image 1,2,55691,
4.864,,Spot,5,Image 1,2,55692,
17.152,,Spot,5,Image 1,2,55693,
0.128,,Spot,5,Image 1,2,55694,
22.032,,Spot,5,Image 1,2,55695,
586.288,,Spot,5,Image 1,2,55696,
1727,,Spot,5,Image 1,2,55697,
1051.16,,Spot,5,Image 1,2,55698,
994.08,,Spot,5,Image 1,2,55699,
886.98,,Spot,5,Image 1,2,55700,
37.288,,Spot,5,Image 1,2,55701,
10.98,,Spot,5,Image 1,2,55702,
846.262,,Spot,5,Image 1,2,55703,
64.274,,Spot,5,Image 1,2,55704,
826.5,,Spot,5,Image 1,2,55705,
48.048,,Spot,5,Image 1,2,55706,
415.864,,Spot,5,Image 1,2,55707,
25.944,,Spot,5,Image 1,2,55708,
109.114,,Spot,5,Image 1,2,55709,
509.01,,Spot,5,Image 1,2,55710,
1175.3,,Spot,5,Image 1,2,55711,
441.264,,Spot,5,Image 1,2,55712,
106.272,,Spot,5,Image 1,2,55713,
1528.94,,Spot,5,Image 1,2,55714,
43.758,,Spot,5,Image 1,2,55715,
2.816,,Spot,5,Image 1,2,55716,
1.68002,,Spot,5,Image 1,2,55717,
0.224,,Spot,5,Image 1,2,55718,
28.26,,Spot,5,Image 1,2,55719,
0.128,,Spot,5,Image 1,2,55720,
0,,Spot,5,Image 1,2,55721,
2.232,,Spot,5,Image 1,2,55722,
1.792,,Spot,5,Image 1,2,55723,
228.16,,Spot,5,Image 1,2,55724,
1.12,,Spot,5,Image 1,2,55725,
2,,Spot,5,Image 1,2,55726,
0.192,,Spot,5,Image 1,2,55727,
0.226,,Spot,5,Image 1,2,55728,
0.256,,Spot,5,Image 1,2,55729,
0.24,,Spot,5,Image 1,2,55730,
533.52,,Spot,5,Image 1,2,55731,
423.112,,Spot,5,Image 1,2,55732,
1481.92,,Spot,5,Image 1,2,55733,
25.92,,Spot,5,Image 1,2,55734,
102.368,,Spot,5,Image 1,2,55735,
61.744,,Spot,5,Image 1,2,55736,
1746.54,,Spot,5,Image 1,2,55737,
197.576,,Spot,5,Image 1,2,55738,
31.176,,Spot,5,Image 1,2,55739,
1651.55,,Spot,5,Image 1,2,55740,
2743.72,,Spot,5,Image 1,2,55741,
26.08,,Spot,5,Image 1,2,55742,
8.592,,Spot,5,Image 1,2,55743,
37.944,,Spot,5,Image 1,2,55744,
433.396,,Spot,5,Image 1,2,55745,
840.192,,Spot,5,Image 1,2,55746,
37.752,,Spot,5,Image 1,2,55747,
85.202,,Spot,5,Image 1,2,55748,
45.832,,Spot,5,Image 1,2,55749,
471.53,,Spot,5,Image 1,2,55750,
11.124,,Spot,5,Image 1,2,55751,
316.112,,Spot,5,Image 1,2,55752,
453.896,,Spot,5,Image 1,2,55753,
13.134,,Spot,5,Image 1,2,55754,
2.92,,Spot,5,Image 1,2,55755,
152.04,,Spot,5,Image 1,2,55756,
7.644,,Spot,5,Image 1,2,55757,
14.112,,Spot,5,Image 1,2,55758,
0,,Spot,5,Image 1,2,55759,
45.048,,Spot,5,Image 1,2,55760,
0.204,,Spot,5,Image 1,2,55761,
1.988,,Spot,5,Image 1,2,55762,
0.224,,Spot,5,Image 1,2,55763,
37.376,,Spot,5,Image 1,2,55764,
6.87201,,Spot,5,Image 1,2,55765,
6.068,,Spot,5,Image 1,2,55766,
1.152,,Spot,5,Image 1,2,55767,
177.045,,Spot,5,Image 1,2,55768,
3.126,,Spot,5,Image 1,2,55769,
125.76,,Spot,5,Image 1,2,55770,
2057.24,,Spot,5,Image 1,2,55771,
953.28,,Spot,5,Image 1,2,55772,
2.816,,Spot,5,Image 1,2,55773,
2185.08,,Spot,5,Image 1,2,55774,
963.752,,Spot,5,Image 1,2,55775,
109.864,,Spot,5,Image 1,2,55776,
106.786,,Spot,5,Image 1,2,55777,
317.328,,Spot,5,Image 1,2,55778,
37.88,,Spot,5,Image 1,2,55779,
4429.58,,Spot,5,Image 1,2,55780,
4.16,,Spot,5,Image 1,2,55781,
0.768,,Spot,5,Image 1,2,55782,
0.16,,Spot,5,Image 1,2,55783,
1149.62,,Spot,5,Image 1,2,55784,
0.112,,Spot,5,Image 1,2,55785,
6.16,,Spot,5,Image 1,2,55786,
306.16,,Spot,5,Image 1,2,55787,
87.048,,Spot,5,Image 1,2,55788,
0.128,,Spot,5,Image 1,2,55789,
2.112,,Spot,5,Image 1,2,55790,
0,,Spot,5,Image 1,2,55791,
4,,Spot,5,Image 1,2,55792,
3.34,,Spot,5,Image 1,2,55793,
1486.34,,Spot,5,Image 1,2,55794,
0.22,,Spot,5,Image 1,2,55795,
255.772,,Spot,5,Image 1,2,55796,
46.944,,Spot,5,Image 1,2,55797,
1.872,,Spot,5,Image 1,2,55798,
678.4,,Spot,5,Image 1,2,55799,
11.06,,Spot,5,Image 1,2,55800,
22.154,,Spot,5,Image 1,2,55801,
11.856,,Spot,5,Image 1,2,55802,
210.032,,Spot,5,Image 1,2,55803,
122.724,,Spot,5,Image 1,2,55804,
