
Intensity Mean Ch=6 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
659.299,,Spot,6,Image 1,1,237,
811.48,,Spot,6,Image 1,1,242,
1675.46,,Spot,6,Image 1,1,266,
1412.88,,Spot,6,Image 1,1,267,
1538.84,,Spot,6,Image 1,1,270,
1323.46,,Spot,6,Image 1,1,271,
1089.14,,Spot,6,Image 1,1,272,
1101.26,,Spot,6,Image 1,1,273,
1402.98,,Spot,6,Image 1,1,274,
1074.54,,Spot,6,Image 1,1,275,
1178.85,,Spot,6,Image 1,1,276,
1145.69,,Spot,6,Image 1,1,277,
1595.73,,Spot,6,Image 1,1,278,
1564.49,,Spot,6,Image 1,1,279,
1304.11,,Spot,6,Image 1,1,280,
1715.42,,Spot,6,Image 1,1,281,
985.509,,Spot,6,Image 1,1,282,
1240.58,,Spot,6,Image 1,1,283,
1268.8,,Spot,6,Image 1,1,284,
1281.34,,Spot,6,Image 1,1,285,
1481.34,,Spot,6,Image 1,1,286,
1033.59,,Spot,6,Image 1,1,287,
915.672,,Spot,6,Image 1,1,288,
1506.8,,Spot,6,Image 1,1,289,
1508.63,,Spot,6,Image 1,1,290,
1712.56,,Spot,6,Image 1,1,291,
1428.2,,Spot,6,Image 1,1,292,
1238.66,,Spot,6,Image 1,1,293,
748.856,,Spot,6,Image 1,1,294,
1264.52,,Spot,6,Image 1,1,295,
1482.34,,Spot,6,Image 1,1,296,
1751.05,,Spot,6,Image 1,1,297,
1160.98,,Spot,6,Image 1,1,298,
1144.76,,Spot,6,Image 1,1,300,
1252.67,,Spot,6,Image 1,1,303,
1517.96,,Spot,6,Image 1,1,311,
1296.41,,Spot,6,Image 1,1,312,
1608.79,,Spot,6,Image 1,1,318,
1462.77,,Spot,6,Image 1,1,319,
1653.54,,Spot,6,Image 1,1,320,
1514.57,,Spot,6,Image 1,1,321,
1238.21,,Spot,6,Image 1,1,322,
1170.39,,Spot,6,Image 1,1,323,
1365.74,,Spot,6,Image 1,1,324,
1408.46,,Spot,6,Image 1,1,325,
1437.38,,Spot,6,Image 1,1,326,
2115.3,,Spot,6,Image 1,1,328,
1157.79,,Spot,6,Image 1,1,329,
1522.41,,Spot,6,Image 1,1,330,
1559.55,,Spot,6,Image 1,1,331,
1423.9,,Spot,6,Image 1,1,332,
1192.32,,Spot,6,Image 1,1,333,
1318.87,,Spot,6,Image 1,1,334,
1439.73,,Spot,6,Image 1,1,336,
1348.84,,Spot,6,Image 1,1,337,
1311.86,,Spot,6,Image 1,1,338,
1227.93,,Spot,6,Image 1,1,339,
1339.42,,Spot,6,Image 1,1,340,
1276.71,,Spot,6,Image 1,1,342,
1392.81,,Spot,6,Image 1,1,343,
1442.2,,Spot,6,Image 1,1,344,
1378.43,,Spot,6,Image 1,1,345,
1282.99,,Spot,6,Image 1,1,347,
1468.62,,Spot,6,Image 1,1,348,
1362.22,,Spot,6,Image 1,1,349,
1107.82,,Spot,6,Image 1,1,350,
1226.41,,Spot,6,Image 1,1,351,
1339,,Spot,6,Image 1,1,352,
1524.92,,Spot,6,Image 1,1,353,
1599.56,,Spot,6,Image 1,1,397,
1663.74,,Spot,6,Image 1,1,398,
1386.14,,Spot,6,Image 1,1,436,
1108.23,,Spot,6,Image 1,1,437,
1723.86,,Spot,6,Image 1,1,438,
1316.09,,Spot,6,Image 1,1,440,
1168.84,,Spot,6,Image 1,1,442,
1637.29,,Spot,6,Image 1,1,443,
1592.2,,Spot,6,Image 1,1,444,
1447.26,,Spot,6,Image 1,1,445,
1697.47,,Spot,6,Image 1,1,446,
1604.29,,Spot,6,Image 1,1,447,
901.151,,Spot,6,Image 1,1,448,
1255.28,,Spot,6,Image 1,1,449,
1409.57,,Spot,6,Image 1,1,450,
1274.36,,Spot,6,Image 1,1,451,
1064.32,,Spot,6,Image 1,1,453,
1132.2,,Spot,6,Image 1,1,454,
1407.7,,Spot,6,Image 1,1,455,
1247.91,,Spot,6,Image 1,1,456,
1251.62,,Spot,6,Image 1,1,462,
1289.1,,Spot,6,Image 1,1,469,
1632.86,,Spot,6,Image 1,1,470,
1599.35,,Spot,6,Image 1,1,471,
926.887,,Spot,6,Image 1,1,472,
1366.5,,Spot,6,Image 1,1,473,
1414.31,,Spot,6,Image 1,1,474,
1630.26,,Spot,6,Image 1,1,475,
1943.66,,Spot,6,Image 1,1,476,
1065.77,,Spot,6,Image 1,1,477,
1650.09,,Spot,6,Image 1,1,478,
1071.96,,Spot,6,Image 1,1,479,
1098.57,,Spot,6,Image 1,1,480,
1520.99,,Spot,6,Image 1,1,481,
1347.02,,Spot,6,Image 1,1,482,
1470.24,,Spot,6,Image 1,1,483,
1533.3,,Spot,6,Image 1,1,484,
1358.93,,Spot,6,Image 1,1,485,
1609.46,,Spot,6,Image 1,1,486,
1317.62,,Spot,6,Image 1,1,487,
1077.61,,Spot,6,Image 1,1,488,
1638.86,,Spot,6,Image 1,1,489,
1540.4,,Spot,6,Image 1,1,490,
1114.17,,Spot,6,Image 1,1,498,
1585.74,,Spot,6,Image 1,1,548,
1581.06,,Spot,6,Image 1,1,549,
1664.19,,Spot,6,Image 1,1,550,
1923.03,,Spot,6,Image 1,1,552,
1353.48,,Spot,6,Image 1,1,554,
1661.6,,Spot,6,Image 1,1,555,
1778.47,,Spot,6,Image 1,1,556,
1575.89,,Spot,6,Image 1,1,557,
1599.23,,Spot,6,Image 1,1,558,
1792.54,,Spot,6,Image 1,1,559,
1566.86,,Spot,6,Image 1,1,560,
1588.33,,Spot,6,Image 1,1,561,
1537.78,,Spot,6,Image 1,1,562,
1551.37,,Spot,6,Image 1,1,563,
1700.01,,Spot,6,Image 1,1,564,
1865.51,,Spot,6,Image 1,1,565,
1452.9,,Spot,6,Image 1,1,566,
1205.98,,Spot,6,Image 1,1,567,
1996.7,,Spot,6,Image 1,1,568,
1171.14,,Spot,6,Image 1,1,569,
2275.43,,Spot,6,Image 1,1,570,
1497.35,,Spot,6,Image 1,1,571,
2199.7,,Spot,6,Image 1,1,572,
1408.66,,Spot,6,Image 1,1,573,
1143.04,,Spot,6,Image 1,1,575,
1527.56,,Spot,6,Image 1,1,580,
1186.73,,Spot,6,Image 1,1,581,
2097.29,,Spot,6,Image 1,1,583,
1317.89,,Spot,6,Image 1,1,584,
1591.32,,Spot,6,Image 1,1,585,
1070.71,,Spot,6,Image 1,1,586,
1079.02,,Spot,6,Image 1,1,587,
1613.16,,Spot,6,Image 1,1,588,
1105.06,,Spot,6,Image 1,1,589,
1884.86,,Spot,6,Image 1,1,590,
1590.35,,Spot,6,Image 1,1,592,
1149.61,,Spot,6,Image 1,1,593,
1165.24,,Spot,6,Image 1,1,594,
1425.32,,Spot,6,Image 1,1,595,
1417,,Spot,6,Image 1,1,596,
1434.74,,Spot,6,Image 1,1,597,
1152.12,,Spot,6,Image 1,1,598,
1038.72,,Spot,6,Image 1,1,599,
1501.36,,Spot,6,Image 1,1,600,
1348.26,,Spot,6,Image 1,1,601,
1636.13,,Spot,6,Image 1,1,602,
1368.68,,Spot,6,Image 1,1,603,
1524.17,,Spot,6,Image 1,1,604,
1673.81,,Spot,6,Image 1,1,605,
1530.9,,Spot,6,Image 1,1,607,
994.643,,Spot,6,Image 1,1,610,
1413.09,,Spot,6,Image 1,1,624,
1432.13,,Spot,6,Image 1,1,625,
1411.45,,Spot,6,Image 1,1,630,
1510.5,,Spot,6,Image 1,1,640,
940.385,,Spot,6,Image 1,1,645,
1145.63,,Spot,6,Image 1,1,55413,
997.75,,Spot,6,Image 1,1,55414,
1244.32,,Spot,6,Image 1,1,55415,
794.352,,Spot,6,Image 1,1,55416,
943.604,,Spot,6,Image 1,1,55417,
843.382,,Spot,6,Image 1,1,55418,
969.852,,Spot,6,Image 1,1,55420,
1172.08,,Spot,6,Image 1,1,55421,
1168.33,,Spot,6,Image 1,1,55422,
1220.32,,Spot,6,Image 1,1,55423,
1281.39,,Spot,6,Image 1,1,55424,
1143.29,,Spot,6,Image 1,1,55425,
1179.01,,Spot,6,Image 1,1,55426,
1538.09,,Spot,6,Image 1,1,55427,
1097.39,,Spot,6,Image 1,1,55429,
1277.79,,Spot,6,Image 1,1,55430,
974.83,,Spot,6,Image 1,1,55431,
1488.36,,Spot,6,Image 1,1,55432,
1034.19,,Spot,6,Image 1,1,55433,
1054.76,,Spot,6,Image 1,1,55434,
974.597,,Spot,6,Image 1,1,55435,
975.681,,Spot,6,Image 1,1,55436,
1232,,Spot,6,Image 1,1,55437,
1437.66,,Spot,6,Image 1,1,55438,
1365.74,,Spot,6,Image 1,1,55439,
1637.2,,Spot,6,Image 1,1,55440,
1238.83,,Spot,6,Image 1,1,55441,
1439.24,,Spot,6,Image 1,1,55442,
1641.74,,Spot,6,Image 1,1,55444,
1285.67,,Spot,6,Image 1,1,55445,
1356.52,,Spot,6,Image 1,1,55446,
1964.59,,Spot,6,Image 1,1,55447,
1531.5,,Spot,6,Image 1,1,55449,
875.365,,Spot,6,Image 1,1,55450,
1583.91,,Spot,6,Image 1,1,55452,
1064.95,,Spot,6,Image 1,1,55453,
1039.59,,Spot,6,Image 1,1,55454,
1128.03,,Spot,6,Image 1,1,55455,
1280.32,,Spot,6,Image 1,1,55456,
1634.61,,Spot,6,Image 1,1,55458,
1657.57,,Spot,6,Image 1,1,55459,
1336.58,,Spot,6,Image 1,1,55460,
1089.7,,Spot,6,Image 1,1,55461,
1413.47,,Spot,6,Image 1,1,55462,
1149.53,,Spot,6,Image 1,1,55464,
1189.77,,Spot,6,Image 1,1,55465,
1082.7,,Spot,6,Image 1,1,55466,
1497.04,,Spot,6,Image 1,1,55468,
942.811,,Spot,6,Image 1,1,55469,
1218.73,,Spot,6,Image 1,1,55470,
1007.97,,Spot,6,Image 1,1,55471,
975.08,,Spot,6,Image 1,1,55472,
889.281,,Spot,6,Image 1,1,55474,
1061.47,,Spot,6,Image 1,1,55475,
1075.44,,Spot,6,Image 1,1,55476,
1060.46,,Spot,6,Image 1,1,55477,
881.811,,Spot,6,Image 1,1,55478,
912.618,,Spot,6,Image 1,1,55479,
1393.56,,Spot,6,Image 1,1,55480,
1363.48,,Spot,6,Image 1,1,55481,
1134.44,,Spot,6,Image 1,1,55482,
1709.01,,Spot,6,Image 1,1,55483,
1583.51,,Spot,6,Image 1,1,55484,
805.235,,Spot,6,Image 1,1,55485,
1344.99,,Spot,6,Image 1,1,55486,
1137.76,,Spot,6,Image 1,1,55487,
1345.06,,Spot,6,Image 1,1,55488,
1418.37,,Spot,6,Image 1,1,55491,
1555.56,,Spot,6,Image 1,1,55492,
1077.12,,Spot,6,Image 1,1,55493,
1277.23,,Spot,6,Image 1,1,55494,
1315.57,,Spot,6,Image 1,1,55495,
1519.36,,Spot,6,Image 1,1,55496,
1352.5,,Spot,6,Image 1,1,55497,
1123.46,,Spot,6,Image 1,1,55498,
1224.78,,Spot,6,Image 1,1,55499,
1409.18,,Spot,6,Image 1,1,55500,
1435.56,,Spot,6,Image 1,1,55501,
1351.88,,Spot,6,Image 1,1,55502,
1125,,Spot,6,Image 1,1,55503,
1193.56,,Spot,6,Image 1,1,55505,
1179.88,,Spot,6,Image 1,1,55506,
1442.33,,Spot,6,Image 1,1,55507,
1270.75,,Spot,6,Image 1,1,55508,
1535.44,,Spot,6,Image 1,1,55509,
1146.1,,Spot,6,Image 1,1,55511,
1279.68,,Spot,6,Image 1,1,55512,
1066.76,,Spot,6,Image 1,1,55513,
1286.61,,Spot,6,Image 1,1,55514,
1051.07,,Spot,6,Image 1,1,55515,
1028.46,,Spot,6,Image 1,1,55517,
1046.05,,Spot,6,Image 1,1,55519,
1370.53,,Spot,6,Image 1,1,55520,
1225.01,,Spot,6,Image 1,1,55521,
1104.55,,Spot,6,Image 1,1,55524,
966.354,,Spot,6,Image 1,1,55525,
1146.84,,Spot,6,Image 1,1,55526,
1325.07,,Spot,6,Image 1,1,55528,
1318.79,,Spot,6,Image 1,1,55529,
1474.6,,Spot,6,Image 1,1,55532,
1065.83,,Spot,6,Image 1,1,55533,
787.634,,Spot,6,Image 1,1,55534,
1336.34,,Spot,6,Image 1,1,55535,
1117.47,,Spot,6,Image 1,1,55536,
1119.09,,Spot,6,Image 1,1,55537,
1034.98,,Spot,6,Image 1,1,55538,
1014.33,,Spot,6,Image 1,1,55539,
900.791,,Spot,6,Image 1,1,55540,
1260,,Spot,6,Image 1,1,55541,
1456.35,,Spot,6,Image 1,1,55542,
1417.82,,Spot,6,Image 1,1,55543,
915.732,,Spot,6,Image 1,1,55544,
960.645,,Spot,6,Image 1,1,55545,
1927.76,,Spot,6,Image 1,1,55546,
1166.09,,Spot,6,Image 1,1,55548,
1386.51,,Spot,6,Image 1,1,55549,
1128.9,,Spot,6,Image 1,1,55550,
1438.55,,Spot,6,Image 1,1,55551,
1387.65,,Spot,6,Image 1,1,55552,
846.513,,Spot,6,Image 1,1,55553,
1328.35,,Spot,6,Image 1,1,55554,
1257.96,,Spot,6,Image 1,1,55555,
1119.32,,Spot,6,Image 1,1,55556,
1321.75,,Spot,6,Image 1,1,55557,
1173.17,,Spot,6,Image 1,1,55558,
883.012,,Spot,6,Image 1,1,55559,
1056.13,,Spot,6,Image 1,1,55560,
990.155,,Spot,6,Image 1,1,55561,
1082.25,,Spot,6,Image 1,1,55562,
1204.72,,Spot,6,Image 1,1,55563,
1373.96,,Spot,6,Image 1,1,55564,
1499.21,,Spot,6,Image 1,1,55565,
1033.5,,Spot,6,Image 1,1,55566,
1356.58,,Spot,6,Image 1,1,55568,
1514.47,,Spot,6,Image 1,1,55569,
890.999,,Spot,6,Image 1,1,55570,
1013.03,,Spot,6,Image 1,1,55571,
1365.76,,Spot,6,Image 1,1,55572,
1272.7,,Spot,6,Image 1,1,55573,
848.086,,Spot,6,Image 1,1,55574,
1279.63,,Spot,6,Image 1,1,55576,
1156.21,,Spot,6,Image 1,1,55577,
1571.46,,Spot,6,Image 1,1,55578,
1040.32,,Spot,6,Image 1,1,55579,
1820.15,,Spot,6,Image 1,1,55580,
990.451,,Spot,6,Image 1,1,55581,
1237.53,,Spot,6,Image 1,1,55582,
977.538,,Spot,6,Image 1,2,55583,
1393.26,,Spot,6,Image 1,2,55584,
1435.18,,Spot,6,Image 1,2,55585,
1387.72,,Spot,6,Image 1,2,55586,
1418.48,,Spot,6,Image 1,2,55587,
1072.72,,Spot,6,Image 1,2,55588,
1657.6,,Spot,6,Image 1,2,55589,
616.664,,Spot,6,Image 1,2,55590,
999.524,,Spot,6,Image 1,2,55591,
722.612,,Spot,6,Image 1,2,55592,
1054.42,,Spot,6,Image 1,2,55593,
796.396,,Spot,6,Image 1,2,55594,
1153.94,,Spot,6,Image 1,2,55595,
852.867,,Spot,6,Image 1,2,55596,
1440.42,,Spot,6,Image 1,2,55597,
1718.36,,Spot,6,Image 1,2,55598,
1057.7,,Spot,6,Image 1,2,55599,
1461.93,,Spot,6,Image 1,2,55600,
1554.63,,Spot,6,Image 1,2,55601,
1086.42,,Spot,6,Image 1,2,55602,
1487.72,,Spot,6,Image 1,2,55603,
1491.76,,Spot,6,Image 1,2,55604,
1475.53,,Spot,6,Image 1,2,55605,
1542.24,,Spot,6,Image 1,2,55606,
1008.64,,Spot,6,Image 1,2,55607,
1735.08,,Spot,6,Image 1,2,55608,
1456.94,,Spot,6,Image 1,2,55609,
1633.78,,Spot,6,Image 1,2,55610,
1740.99,,Spot,6,Image 1,2,55611,
1231.62,,Spot,6,Image 1,2,55612,
1263.48,,Spot,6,Image 1,2,55613,
1254.94,,Spot,6,Image 1,2,55614,
1221.32,,Spot,6,Image 1,2,55615,
1421.47,,Spot,6,Image 1,2,55616,
1132.89,,Spot,6,Image 1,2,55617,
1459.07,,Spot,6,Image 1,2,55618,
1198.08,,Spot,6,Image 1,2,55619,
820.956,,Spot,6,Image 1,2,55620,
1417.37,,Spot,6,Image 1,2,55621,
1319.43,,Spot,6,Image 1,2,55622,
1186.87,,Spot,6,Image 1,2,55623,
1155.57,,Spot,6,Image 1,2,55624,
1544.07,,Spot,6,Image 1,2,55625,
1071.73,,Spot,6,Image 1,2,55626,
1155.52,,Spot,6,Image 1,2,55627,
790.79,,Spot,6,Image 1,2,55628,
1024.53,,Spot,6,Image 1,2,55629,
1411.07,,Spot,6,Image 1,2,55630,
1698.38,,Spot,6,Image 1,2,55631,
863.994,,Spot,6,Image 1,2,55632,
1475.95,,Spot,6,Image 1,2,55633,
926.366,,Spot,6,Image 1,2,55634,
1640.88,,Spot,6,Image 1,2,55635,
1254.34,,Spot,6,Image 1,2,55636,
1415.75,,Spot,6,Image 1,2,55637,
1345.13,,Spot,6,Image 1,2,55638,
1343.62,,Spot,6,Image 1,2,55639,
1442.33,,Spot,6,Image 1,2,55640,
1049.11,,Spot,6,Image 1,2,55641,
1384.22,,Spot,6,Image 1,2,55642,
1233.05,,Spot,6,Image 1,2,55643,
1722.34,,Spot,6,Image 1,2,55644,
1548.32,,Spot,6,Image 1,2,55645,
1507.15,,Spot,6,Image 1,2,55646,
895.378,,Spot,6,Image 1,2,55647,
1368.05,,Spot,6,Image 1,2,55648,
970.827,,Spot,6,Image 1,2,55649,
1494.11,,Spot,6,Image 1,2,55650,
1629.57,,Spot,6,Image 1,2,55651,
1357.9,,Spot,6,Image 1,2,55652,
1574.45,,Spot,6,Image 1,2,55653,
1713.07,,Spot,6,Image 1,2,55654,
1450.45,,Spot,6,Image 1,2,55655,
1383.76,,Spot,6,Image 1,2,55656,
905.218,,Spot,6,Image 1,2,55657,
1522.94,,Spot,6,Image 1,2,55658,
1594.18,,Spot,6,Image 1,2,55659,
1663.21,,Spot,6,Image 1,2,55660,
1270.89,,Spot,6,Image 1,2,55661,
1420.15,,Spot,6,Image 1,2,55662,
1484.59,,Spot,6,Image 1,2,55663,
1303.51,,Spot,6,Image 1,2,55664,
1714.75,,Spot,6,Image 1,2,55665,
1664.32,,Spot,6,Image 1,2,55666,
959.549,,Spot,6,Image 1,2,55667,
1128.73,,Spot,6,Image 1,2,55668,
1659.41,,Spot,6,Image 1,2,55669,
1315.75,,Spot,6,Image 1,2,55670,
779.731,,Spot,6,Image 1,2,55671,
830.937,,Spot,6,Image 1,2,55672,
979.139,,Spot,6,Image 1,2,55673,
1307.95,,Spot,6,Image 1,2,55674,
1565.15,,Spot,6,Image 1,2,55675,
1914.12,,Spot,6,Image 1,2,55676,
1792.7,,Spot,6,Image 1,2,55677,
1132.34,,Spot,6,Image 1,2,55678,
842.152,,Spot,6,Image 1,2,55679,
1052.72,,Spot,6,Image 1,2,55680,
1489.99,,Spot,6,Image 1,2,55681,
1290.3,,Spot,6,Image 1,2,55682,
1217.34,,Spot,6,Image 1,2,55683,
1121.08,,Spot,6,Image 1,2,55684,
1269.28,,Spot,6,Image 1,2,55685,
1677.8,,Spot,6,Image 1,2,55686,
1110.92,,Spot,6,Image 1,2,55687,
829.617,,Spot,6,Image 1,2,55688,
1692.14,,Spot,6,Image 1,2,55689,
947.474,,Spot,6,Image 1,2,55690,
1132.49,,Spot,6,Image 1,2,55691,
1076.82,,Spot,6,Image 1,2,55692,
1270.53,,Spot,6,Image 1,2,55693,
705.669,,Spot,6,Image 1,2,55694,
1430.01,,Spot,6,Image 1,2,55695,
1671.86,,Spot,6,Image 1,2,55696,
1059.95,,Spot,6,Image 1,2,55697,
1180.36,,Spot,6,Image 1,2,55698,
1379.08,,Spot,6,Image 1,2,55699,
1413.62,,Spot,6,Image 1,2,55700,
1308.9,,Spot,6,Image 1,2,55701,
1090.03,,Spot,6,Image 1,2,55702,
1133.14,,Spot,6,Image 1,2,55703,
1623.33,,Spot,6,Image 1,2,55704,
1726.93,,Spot,6,Image 1,2,55705,
1209.87,,Spot,6,Image 1,2,55706,
1737.88,,Spot,6,Image 1,2,55707,
1322.58,,Spot,6,Image 1,2,55708,
1409.84,,Spot,6,Image 1,2,55709,
1378.57,,Spot,6,Image 1,2,55710,
1583.13,,Spot,6,Image 1,2,55711,
997.847,,Spot,6,Image 1,2,55712,
792.677,,Spot,6,Image 1,2,55713,
1489.84,,Spot,6,Image 1,2,55714,
1269.14,,Spot,6,Image 1,2,55715,
1558.96,,Spot,6,Image 1,2,55716,
1645.36,,Spot,6,Image 1,2,55717,
1661.69,,Spot,6,Image 1,2,55718,
1474.06,,Spot,6,Image 1,2,55719,
1124.45,,Spot,6,Image 1,2,55720,
1150.32,,Spot,6,Image 1,2,55721,
1401.87,,Spot,6,Image 1,2,55722,
1255.15,,Spot,6,Image 1,2,55723,
1091.4,,Spot,6,Image 1,2,55724,
1747.76,,Spot,6,Image 1,2,55725,
1154.58,,Spot,6,Image 1,2,55726,
1249.62,,Spot,6,Image 1,2,55727,
1457.57,,Spot,6,Image 1,2,55728,
1234.05,,Spot,6,Image 1,2,55729,
1423.35,,Spot,6,Image 1,2,55730,
1631.44,,Spot,6,Image 1,2,55731,
1435.49,,Spot,6,Image 1,2,55732,
1366.9,,Spot,6,Image 1,2,55733,
1470.7,,Spot,6,Image 1,2,55734,
1441.75,,Spot,6,Image 1,2,55735,
1423.11,,Spot,6,Image 1,2,55736,
1659.38,,Spot,6,Image 1,2,55737,
1710.2,,Spot,6,Image 1,2,55738,
2210.4,,Spot,6,Image 1,2,55739,
1444.42,,Spot,6,Image 1,2,55740,
1121.24,,Spot,6,Image 1,2,55741,
1421.53,,Spot,6,Image 1,2,55742,
1112.87,,Spot,6,Image 1,2,55743,
1301.89,,Spot,6,Image 1,2,55744,
1344.6,,Spot,6,Image 1,2,55745,
1468.95,,Spot,6,Image 1,2,55746,
1401.83,,Spot,6,Image 1,2,55747,
1196.67,,Spot,6,Image 1,2,55748,
1272.77,,Spot,6,Image 1,2,55749,
1408.56,,Spot,6,Image 1,2,55750,
1234.61,,Spot,6,Image 1,2,55751,
1420.97,,Spot,6,Image 1,2,55752,
861.284,,Spot,6,Image 1,2,55753,
1372.02,,Spot,6,Image 1,2,55754,
1276.19,,Spot,6,Image 1,2,55755,
1323.31,,Spot,6,Image 1,2,55756,
1360.51,,Spot,6,Image 1,2,55757,
1475.24,,Spot,6,Image 1,2,55758,
1061.44,,Spot,6,Image 1,2,55759,
1630.55,,Spot,6,Image 1,2,55760,
1450.46,,Spot,6,Image 1,2,55761,
1348.21,,Spot,6,Image 1,2,55762,
1053.81,,Spot,6,Image 1,2,55763,
1008.63,,Spot,6,Image 1,2,55764,
1637.26,,Spot,6,Image 1,2,55765,
1592.84,,Spot,6,Image 1,2,55766,
893.602,,Spot,6,Image 1,2,55767,
1338.99,,Spot,6,Image 1,2,55768,
1203.97,,Spot,6,Image 1,2,55769,
1340.62,,Spot,6,Image 1,2,55770,
1645.2,,Spot,6,Image 1,2,55771,
1811.62,,Spot,6,Image 1,2,55772,
1169.35,,Spot,6,Image 1,2,55773,
1588.65,,Spot,6,Image 1,2,55774,
1338.09,,Spot,6,Image 1,2,55775,
1440.97,,Spot,6,Image 1,2,55776,
1491.83,,Spot,6,Image 1,2,55777,
1659.72,,Spot,6,Image 1,2,55778,
1517.16,,Spot,6,Image 1,2,55779,
1744.01,,Spot,6,Image 1,2,55780,
1466.55,,Spot,6,Image 1,2,55781,
1314.38,,Spot,6,Image 1,2,55782,
