
Intensity Sum Ch=3 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
369362,,Spot,3,Image 1,1,132,
2.03615e+06,,Spot,3,Image 1,1,133,
113952,,Spot,3,Image 1,1,134,
123103,,Spot,3,Image 1,1,136,
268803,,Spot,3,Image 1,1,137,
601767,,Spot,3,Image 1,1,139,
329221,,Spot,3,Image 1,1,140,
3.08635e+06,,Spot,3,Image 1,1,141,
249120,,Spot,3,Image 1,1,142,
126835,,Spot,3,Image 1,1,143,
252771,,Spot,3,Image 1,1,144,
298036,,Spot,3,Image 1,1,145,
111672,,Spot,3,Image 1,1,146,
205349,,Spot,3,Image 1,1,147,
115627,,Spot,3,Image 1,1,148,
315087,,Spot,3,Image 1,1,149,
365274,,Spot,3,Image 1,1,150,
665350,,Spot,3,Image 1,1,151,
116022,,Spot,3,Image 1,1,152,
284242,,Spot,3,Image 1,1,153,
301566,,Spot,3,Image 1,1,154,
220201,,Spot,3,Image 1,1,155,
95455,,Spot,3,Image 1,1,156,
145241,,Spot,3,Image 1,1,157,
66192,,Spot,3,Image 1,1,159,
169775,,Spot,3,Image 1,1,160,
81507,,Spot,3,Image 1,1,162,
1.1572e+06,,Spot,3,Image 1,1,163,
201637,,Spot,3,Image 1,1,164,
337043,,Spot,3,Image 1,1,165,
101452,,Spot,3,Image 1,1,166,
98656,,Spot,3,Image 1,1,171,
96653,,Spot,3,Image 1,1,173,
75284,,Spot,3,Image 1,1,219,
1.22657e+06,,Spot,3,Image 1,1,220,
87915,,Spot,3,Image 1,1,223,
100667,,Spot,3,Image 1,1,228,
168328,,Spot,3,Image 1,1,230,
79664,,Spot,3,Image 1,1,237,
44850,,Spot,3,Image 1,1,242,
1.7528e+06,,Spot,3,Image 1,1,266,
2.2141e+06,,Spot,3,Image 1,1,267,
2.9122e+06,,Spot,3,Image 1,1,270,
3.15329e+06,,Spot,3,Image 1,1,271,
298416,,Spot,3,Image 1,1,272,
1.06873e+06,,Spot,3,Image 1,1,273,
2.94817e+06,,Spot,3,Image 1,1,274,
6.81268e+06,,Spot,3,Image 1,1,275,
125852,,Spot,3,Image 1,1,276,
2.72976e+06,,Spot,3,Image 1,1,277,
242519,,Spot,3,Image 1,1,278,
7.32794e+06,,Spot,3,Image 1,1,279,
151616,,Spot,3,Image 1,1,280,
1.29178e+06,,Spot,3,Image 1,1,281,
362597,,Spot,3,Image 1,1,282,
293626,,Spot,3,Image 1,1,283,
1.50227e+06,,Spot,3,Image 1,1,284,
708426,,Spot,3,Image 1,1,285,
2.86989e+06,,Spot,3,Image 1,1,286,
1.37348e+06,,Spot,3,Image 1,1,287,
640291,,Spot,3,Image 1,1,288,
79731,,Spot,3,Image 1,1,289,
82188,,Spot,3,Image 1,1,290,
105167,,Spot,3,Image 1,1,291,
99401,,Spot,3,Image 1,1,292,
100767,,Spot,3,Image 1,1,293,
71289,,Spot,3,Image 1,1,294,
93243,,Spot,3,Image 1,1,295,
156332,,Spot,3,Image 1,1,296,
87964,,Spot,3,Image 1,1,297,
755434,,Spot,3,Image 1,1,298,
85726,,Spot,3,Image 1,1,300,
86296,,Spot,3,Image 1,1,303,
69646,,Spot,3,Image 1,1,311,
135807,,Spot,3,Image 1,1,312,
1.75822e+06,,Spot,3,Image 1,1,318,
1.28789e+06,,Spot,3,Image 1,1,319,
276814,,Spot,3,Image 1,1,320,
700900,,Spot,3,Image 1,1,321,
132896,,Spot,3,Image 1,1,322,
4.63773e+06,,Spot,3,Image 1,1,323,
571597,,Spot,3,Image 1,1,324,
261308,,Spot,3,Image 1,1,325,
231458,,Spot,3,Image 1,1,326,
143483,,Spot,3,Image 1,1,328,
7.39435e+06,,Spot,3,Image 1,1,329,
1.55875e+06,,Spot,3,Image 1,1,330,
5.14886e+06,,Spot,3,Image 1,1,331,
171403,,Spot,3,Image 1,1,332,
131549,,Spot,3,Image 1,1,333,
231138,,Spot,3,Image 1,1,334,
236260,,Spot,3,Image 1,1,336,
2.43697e+06,,Spot,3,Image 1,1,337,
1.17889e+06,,Spot,3,Image 1,1,338,
313904,,Spot,3,Image 1,1,339,
219176,,Spot,3,Image 1,1,340,
110486,,Spot,3,Image 1,1,342,
176689,,Spot,3,Image 1,1,343,
210884,,Spot,3,Image 1,1,344,
87377,,Spot,3,Image 1,1,345,
167310,,Spot,3,Image 1,1,347,
195683,,Spot,3,Image 1,1,348,
78652,,Spot,3,Image 1,1,349,
208643,,Spot,3,Image 1,1,350,
113081,,Spot,3,Image 1,1,351,
168838,,Spot,3,Image 1,1,352,
124004,,Spot,3,Image 1,1,353,
130403,,Spot,3,Image 1,1,397,
99873,,Spot,3,Image 1,1,398,
726457,,Spot,3,Image 1,1,436,
212812,,Spot,3,Image 1,1,437,
6.06574e+06,,Spot,3,Image 1,1,438,
576798,,Spot,3,Image 1,1,440,
3.18269e+06,,Spot,3,Image 1,1,442,
2.17116e+06,,Spot,3,Image 1,1,443,
648724,,Spot,3,Image 1,1,444,
634727,,Spot,3,Image 1,1,445,
1.26245e+07,,Spot,3,Image 1,1,446,
824446,,Spot,3,Image 1,1,447,
109508,,Spot,3,Image 1,1,448,
65994,,Spot,3,Image 1,1,449,
524185,,Spot,3,Image 1,1,450,
557713,,Spot,3,Image 1,1,451,
100777,,Spot,3,Image 1,1,453,
91383,,Spot,3,Image 1,1,454,
385971,,Spot,3,Image 1,1,455,
111836,,Spot,3,Image 1,1,456,
129675,,Spot,3,Image 1,1,462,
805285,,Spot,3,Image 1,1,469,
7.44865e+06,,Spot,3,Image 1,1,470,
375531,,Spot,3,Image 1,1,471,
1.56097e+06,,Spot,3,Image 1,1,472,
543628,,Spot,3,Image 1,1,473,
1.73747e+06,,Spot,3,Image 1,1,474,
202605,,Spot,3,Image 1,1,475,
159954,,Spot,3,Image 1,1,476,
156352,,Spot,3,Image 1,1,477,
3.85779e+06,,Spot,3,Image 1,1,478,
660341,,Spot,3,Image 1,1,479,
156531,,Spot,3,Image 1,1,480,
362560,,Spot,3,Image 1,1,481,
722997,,Spot,3,Image 1,1,482,
63073,,Spot,3,Image 1,1,483,
169055,,Spot,3,Image 1,1,484,
140654,,Spot,3,Image 1,1,485,
122103,,Spot,3,Image 1,1,486,
171194,,Spot,3,Image 1,1,487,
142760,,Spot,3,Image 1,1,488,
429532,,Spot,3,Image 1,1,489,
162269,,Spot,3,Image 1,1,490,
129199,,Spot,3,Image 1,1,498,
2.05371e+06,,Spot,3,Image 1,1,548,
2.26671e+06,,Spot,3,Image 1,1,549,
1.8452e+06,,Spot,3,Image 1,1,550,
3.69754e+06,,Spot,3,Image 1,1,552,
3.18444e+06,,Spot,3,Image 1,1,554,
3.01087e+06,,Spot,3,Image 1,1,555,
187385,,Spot,3,Image 1,1,556,
200731,,Spot,3,Image 1,1,557,
245834,,Spot,3,Image 1,1,558,
5.65585e+06,,Spot,3,Image 1,1,559,
1.9263e+06,,Spot,3,Image 1,1,560,
6.14534e+06,,Spot,3,Image 1,1,561,
340654,,Spot,3,Image 1,1,562,
7.45767e+06,,Spot,3,Image 1,1,563,
8.89229e+06,,Spot,3,Image 1,1,564,
3.83104e+06,,Spot,3,Image 1,1,565,
4.20287e+06,,Spot,3,Image 1,1,566,
124407,,Spot,3,Image 1,1,567,
395416,,Spot,3,Image 1,1,568,
120656,,Spot,3,Image 1,1,569,
230883,,Spot,3,Image 1,1,570,
410914,,Spot,3,Image 1,1,571,
2.6293e+06,,Spot,3,Image 1,1,572,
5.71304e+06,,Spot,3,Image 1,1,573,
100619,,Spot,3,Image 1,1,575,
4.81619e+06,,Spot,3,Image 1,1,580,
616139,,Spot,3,Image 1,1,581,
1.25916e+06,,Spot,3,Image 1,1,583,
344118,,Spot,3,Image 1,1,584,
96219,,Spot,3,Image 1,1,585,
1.0443e+06,,Spot,3,Image 1,1,586,
3.26287e+06,,Spot,3,Image 1,1,587,
4.61922e+06,,Spot,3,Image 1,1,588,
3.20004e+06,,Spot,3,Image 1,1,589,
8.72757e+06,,Spot,3,Image 1,1,590,
2.583e+06,,Spot,3,Image 1,1,592,
97799,,Spot,3,Image 1,1,593,
928889,,Spot,3,Image 1,1,594,
286300,,Spot,3,Image 1,1,595,
229352,,Spot,3,Image 1,1,596,
586290,,Spot,3,Image 1,1,597,
335629,,Spot,3,Image 1,1,598,
1.14174e+06,,Spot,3,Image 1,1,599,
147715,,Spot,3,Image 1,1,600,
799658,,Spot,3,Image 1,1,601,
5.16054e+06,,Spot,3,Image 1,1,602,
2.60855e+06,,Spot,3,Image 1,1,603,
480104,,Spot,3,Image 1,1,604,
283967,,Spot,3,Image 1,1,605,
367288,,Spot,3,Image 1,1,607,
85587,,Spot,3,Image 1,1,610,
3.55794e+06,,Spot,3,Image 1,1,624,
2.95266e+06,,Spot,3,Image 1,1,625,
396393,,Spot,3,Image 1,1,630,
213731,,Spot,3,Image 1,1,640,
1.58358e+06,,Spot,3,Image 1,1,645,
150297,,Spot,3,Image 1,1,55413,
270119,,Spot,3,Image 1,1,55414,
235476,,Spot,3,Image 1,1,55415,
90760,,Spot,3,Image 1,1,55416,
116806,,Spot,3,Image 1,1,55417,
408260,,Spot,3,Image 1,1,55418,
112521,,Spot,3,Image 1,1,55420,
292397,,Spot,3,Image 1,1,55421,
190328,,Spot,3,Image 1,1,55422,
205877,,Spot,3,Image 1,1,55423,
853333,,Spot,3,Image 1,1,55424,
1.49406e+06,,Spot,3,Image 1,1,55425,
407876,,Spot,3,Image 1,1,55426,
87365,,Spot,3,Image 1,1,55427,
340765,,Spot,3,Image 1,1,55429,
141253,,Spot,3,Image 1,1,55430,
2.07685e+06,,Spot,3,Image 1,1,55431,
155705,,Spot,3,Image 1,1,55432,
125788,,Spot,3,Image 1,1,55433,
79416,,Spot,3,Image 1,1,55434,
82886,,Spot,3,Image 1,1,55435,
259228,,Spot,3,Image 1,1,55436,
399116,,Spot,3,Image 1,1,55437,
100729,,Spot,3,Image 1,1,55438,
181463,,Spot,3,Image 1,1,55439,
143097,,Spot,3,Image 1,1,55440,
84483,,Spot,3,Image 1,1,55441,
88869,,Spot,3,Image 1,1,55442,
94735,,Spot,3,Image 1,1,55444,
122253,,Spot,3,Image 1,1,55445,
92202,,Spot,3,Image 1,1,55446,
87627,,Spot,3,Image 1,1,55447,
77723,,Spot,3,Image 1,1,55449,
113732,,Spot,3,Image 1,1,55450,
86571,,Spot,3,Image 1,1,55452,
86359,,Spot,3,Image 1,1,55453,
128342,,Spot,3,Image 1,1,55454,
72734,,Spot,3,Image 1,1,55455,
80316,,Spot,3,Image 1,1,55456,
103309,,Spot,3,Image 1,1,55458,
85768,,Spot,3,Image 1,1,55459,
65747,,Spot,3,Image 1,1,55460,
72608,,Spot,3,Image 1,1,55461,
115593,,Spot,3,Image 1,1,55462,
64295,,Spot,3,Image 1,1,55464,
69443,,Spot,3,Image 1,1,55465,
119942,,Spot,3,Image 1,1,55466,
71525,,Spot,3,Image 1,1,55468,
81023,,Spot,3,Image 1,1,55469,
86784,,Spot,3,Image 1,1,55470,
89646,,Spot,3,Image 1,1,55471,
87598,,Spot,3,Image 1,1,55472,
83124,,Spot,3,Image 1,1,55474,
77146,,Spot,3,Image 1,1,55475,
81423,,Spot,3,Image 1,1,55476,
70706,,Spot,3,Image 1,1,55477,
60085,,Spot,3,Image 1,1,55478,
48814,,Spot,3,Image 1,1,55479,
87583,,Spot,3,Image 1,1,55480,
5.27374e+06,,Spot,3,Image 1,1,55481,
943239,,Spot,3,Image 1,1,55482,
88282,,Spot,3,Image 1,1,55483,
82050,,Spot,3,Image 1,1,55484,
80926,,Spot,3,Image 1,1,55485,
955764,,Spot,3,Image 1,1,55486,
309669,,Spot,3,Image 1,1,55487,
250817,,Spot,3,Image 1,1,55488,
326337,,Spot,3,Image 1,1,55491,
566519,,Spot,3,Image 1,1,55492,
587400,,Spot,3,Image 1,1,55493,
498500,,Spot,3,Image 1,1,55494,
1.21523e+06,,Spot,3,Image 1,1,55495,
436782,,Spot,3,Image 1,1,55496,
2.30237e+06,,Spot,3,Image 1,1,55497,
125788,,Spot,3,Image 1,1,55498,
240210,,Spot,3,Image 1,1,55499,
6.29588e+06,,Spot,3,Image 1,1,55500,
2.13631e+06,,Spot,3,Image 1,1,55501,
3.76809e+06,,Spot,3,Image 1,1,55502,
2.33172e+06,,Spot,3,Image 1,1,55503,
1.17853e+06,,Spot,3,Image 1,1,55505,
2.28464e+06,,Spot,3,Image 1,1,55506,
4.86766e+06,,Spot,3,Image 1,1,55507,
88422,,Spot,3,Image 1,1,55508,
88276,,Spot,3,Image 1,1,55509,
60170,,Spot,3,Image 1,1,55511,
2.35066e+06,,Spot,3,Image 1,1,55512,
3.26677e+06,,Spot,3,Image 1,1,55513,
1.22976e+06,,Spot,3,Image 1,1,55514,
944516,,Spot,3,Image 1,1,55515,
74262,,Spot,3,Image 1,1,55517,
85080,,Spot,3,Image 1,1,55519,
52841,,Spot,3,Image 1,1,55520,
872761,,Spot,3,Image 1,1,55521,
99208,,Spot,3,Image 1,1,55524,
118618,,Spot,3,Image 1,1,55525,
48868,,Spot,3,Image 1,1,55526,
347181,,Spot,3,Image 1,1,55528,
3.38836e+06,,Spot,3,Image 1,1,55529,
306950,,Spot,3,Image 1,1,55532,
786860,,Spot,3,Image 1,1,55533,
185087,,Spot,3,Image 1,1,55534,
2.61164e+06,,Spot,3,Image 1,1,55535,
72896,,Spot,3,Image 1,1,55536,
79569,,Spot,3,Image 1,1,55537,
1.50631e+06,,Spot,3,Image 1,1,55538,
1.05694e+06,,Spot,3,Image 1,1,55539,
1.16894e+06,,Spot,3,Image 1,1,55540,
1.96867e+06,,Spot,3,Image 1,1,55541,
9.59071e+06,,Spot,3,Image 1,1,55542,
2.95465e+06,,Spot,3,Image 1,1,55543,
5.78224e+06,,Spot,3,Image 1,1,55544,
2.90298e+06,,Spot,3,Image 1,1,55545,
2.8997e+06,,Spot,3,Image 1,1,55546,
1.12437e+07,,Spot,3,Image 1,1,55548,
5.68717e+06,,Spot,3,Image 1,1,55549,
3.56658e+06,,Spot,3,Image 1,1,55550,
3.18667e+06,,Spot,3,Image 1,1,55551,
3.7765e+06,,Spot,3,Image 1,1,55552,
6.21421e+06,,Spot,3,Image 1,1,55553,
3.79161e+06,,Spot,3,Image 1,1,55554,
3.04469e+06,,Spot,3,Image 1,1,55555,
1.31752e+06,,Spot,3,Image 1,1,55556,
2.08839e+06,,Spot,3,Image 1,1,55557,
1.28434e+06,,Spot,3,Image 1,1,55558,
650635,,Spot,3,Image 1,1,55559,
937071,,Spot,3,Image 1,1,55560,
3.08324e+06,,Spot,3,Image 1,1,55561,
2.55291e+06,,Spot,3,Image 1,1,55562,
1.48499e+06,,Spot,3,Image 1,1,55563,
2.77037e+06,,Spot,3,Image 1,1,55564,
2.2546e+06,,Spot,3,Image 1,1,55565,
884321,,Spot,3,Image 1,1,55566,
1.47528e+06,,Spot,3,Image 1,1,55568,
1.36737e+06,,Spot,3,Image 1,1,55569,
1.98043e+06,,Spot,3,Image 1,1,55570,
1.09284e+06,,Spot,3,Image 1,1,55571,
2.01723e+06,,Spot,3,Image 1,1,55572,
6.3432e+06,,Spot,3,Image 1,1,55573,
9.07656e+06,,Spot,3,Image 1,1,55574,
1.3285e+06,,Spot,3,Image 1,1,55576,
4.66427e+06,,Spot,3,Image 1,1,55577,
5.98978e+06,,Spot,3,Image 1,1,55578,
3.06406e+06,,Spot,3,Image 1,1,55579,
4.67098e+06,,Spot,3,Image 1,1,55580,
4.0483e+06,,Spot,3,Image 1,1,55581,
5.54312e+06,,Spot,3,Image 1,1,55582,
71614,,Spot,3,Image 1,2,55583,
49154,,Spot,3,Image 1,2,55584,
77315,,Spot,3,Image 1,2,55585,
268098,,Spot,3,Image 1,2,55586,
82160,,Spot,3,Image 1,2,55587,
43685,,Spot,3,Image 1,2,55588,
110487,,Spot,3,Image 1,2,55589,
67105,,Spot,3,Image 1,2,55590,
149424,,Spot,3,Image 1,2,55591,
33199,,Spot,3,Image 1,2,55592,
64311,,Spot,3,Image 1,2,55593,
75432,,Spot,3,Image 1,2,55594,
74369,,Spot,3,Image 1,2,55595,
30676,,Spot,3,Image 1,2,55596,
212729,,Spot,3,Image 1,2,55597,
83062,,Spot,3,Image 1,2,55598,
1.88589e+06,,Spot,3,Image 1,2,55599,
1.67242e+06,,Spot,3,Image 1,2,55600,
1.49315e+06,,Spot,3,Image 1,2,55601,
269874,,Spot,3,Image 1,2,55602,
663131,,Spot,3,Image 1,2,55603,
1.06529e+06,,Spot,3,Image 1,2,55604,
1.37134e+06,,Spot,3,Image 1,2,55605,
1.10884e+06,,Spot,3,Image 1,2,55606,
274667,,Spot,3,Image 1,2,55607,
435677,,Spot,3,Image 1,2,55608,
2.3236e+06,,Spot,3,Image 1,2,55609,
1.1438e+06,,Spot,3,Image 1,2,55610,
665673,,Spot,3,Image 1,2,55611,
1.26606e+06,,Spot,3,Image 1,2,55612,
1.35448e+06,,Spot,3,Image 1,2,55613,
217142,,Spot,3,Image 1,2,55614,
262933,,Spot,3,Image 1,2,55615,
126246,,Spot,3,Image 1,2,55616,
119961,,Spot,3,Image 1,2,55617,
86333,,Spot,3,Image 1,2,55618,
565170,,Spot,3,Image 1,2,55619,
99209,,Spot,3,Image 1,2,55620,
142374,,Spot,3,Image 1,2,55621,
105284,,Spot,3,Image 1,2,55622,
203706,,Spot,3,Image 1,2,55623,
157682,,Spot,3,Image 1,2,55624,
1.1268e+06,,Spot,3,Image 1,2,55625,
309225,,Spot,3,Image 1,2,55626,
367340,,Spot,3,Image 1,2,55627,
85521,,Spot,3,Image 1,2,55628,
20540,,Spot,3,Image 1,2,55629,
35198,,Spot,3,Image 1,2,55630,
31424,,Spot,3,Image 1,2,55631,
56714,,Spot,3,Image 1,2,55632,
70646,,Spot,3,Image 1,2,55633,
134848,,Spot,3,Image 1,2,55634,
115267,,Spot,3,Image 1,2,55635,
58345,,Spot,3,Image 1,2,55636,
68686,,Spot,3,Image 1,2,55637,
103853,,Spot,3,Image 1,2,55638,
72919,,Spot,3,Image 1,2,55639,
76026,,Spot,3,Image 1,2,55640,
322862,,Spot,3,Image 1,2,55641,
292497,,Spot,3,Image 1,2,55642,
55472,,Spot,3,Image 1,2,55643,
671478,,Spot,3,Image 1,2,55644,
1.38526e+06,,Spot,3,Image 1,2,55645,
48721,,Spot,3,Image 1,2,55646,
287323,,Spot,3,Image 1,2,55647,
89867,,Spot,3,Image 1,2,55648,
60261,,Spot,3,Image 1,2,55649,
2.16672e+06,,Spot,3,Image 1,2,55650,
2.91501e+06,,Spot,3,Image 1,2,55651,
278768,,Spot,3,Image 1,2,55652,
274399,,Spot,3,Image 1,2,55653,
349259,,Spot,3,Image 1,2,55654,
117429,,Spot,3,Image 1,2,55655,
97476,,Spot,3,Image 1,2,55656,
111117,,Spot,3,Image 1,2,55657,
72492,,Spot,3,Image 1,2,55658,
227357,,Spot,3,Image 1,2,55659,
213482,,Spot,3,Image 1,2,55660,
42627,,Spot,3,Image 1,2,55661,
163887,,Spot,3,Image 1,2,55662,
249916,,Spot,3,Image 1,2,55663,
112968,,Spot,3,Image 1,2,55664,
277170,,Spot,3,Image 1,2,55665,
650608,,Spot,3,Image 1,2,55666,
320907,,Spot,3,Image 1,2,55667,
95725,,Spot,3,Image 1,2,55668,
268118,,Spot,3,Image 1,2,55669,
240165,,Spot,3,Image 1,2,55670,
206933,,Spot,3,Image 1,2,55671,
108271,,Spot,3,Image 1,2,55672,
124751,,Spot,3,Image 1,2,55673,
85340,,Spot,3,Image 1,2,55674,
1.19159e+06,,Spot,3,Image 1,2,55675,
78033,,Spot,3,Image 1,2,55676,
60472,,Spot,3,Image 1,2,55677,
107371,,Spot,3,Image 1,2,55678,
248975,,Spot,3,Image 1,2,55679,
180701,,Spot,3,Image 1,2,55680,
120803,,Spot,3,Image 1,2,55681,
141570,,Spot,3,Image 1,2,55682,
92070,,Spot,3,Image 1,2,55683,
80895,,Spot,3,Image 1,2,55684,
27160,,Spot,3,Image 1,2,55685,
71669,,Spot,3,Image 1,2,55686,
75673,,Spot,3,Image 1,2,55687,
95796,,Spot,3,Image 1,2,55688,
1.53182e+06,,Spot,3,Image 1,2,55689,
108107,,Spot,3,Image 1,2,55690,
101353,,Spot,3,Image 1,2,55691,
137908,,Spot,3,Image 1,2,55692,
182677,,Spot,3,Image 1,2,55693,
106364,,Spot,3,Image 1,2,55694,
179266,,Spot,3,Image 1,2,55695,
1.76379e+06,,Spot,3,Image 1,2,55696,
5.17997e+06,,Spot,3,Image 1,2,55697,
3.04407e+06,,Spot,3,Image 1,2,55698,
2.90523e+06,,Spot,3,Image 1,2,55699,
2.67902e+06,,Spot,3,Image 1,2,55700,
297729,,Spot,3,Image 1,2,55701,
212405,,Spot,3,Image 1,2,55702,
2.48958e+06,,Spot,3,Image 1,2,55703,
294653,,Spot,3,Image 1,2,55704,
2.40956e+06,,Spot,3,Image 1,2,55705,
273148,,Spot,3,Image 1,2,55706,
1.47321e+06,,Spot,3,Image 1,2,55707,
238641,,Spot,3,Image 1,2,55708,
521900,,Spot,3,Image 1,2,55709,
1.60799e+06,,Spot,3,Image 1,2,55710,
3.37196e+06,,Spot,3,Image 1,2,55711,
1.37316e+06,,Spot,3,Image 1,2,55712,
461690,,Spot,3,Image 1,2,55713,
4.40578e+06,,Spot,3,Image 1,2,55714,
324221,,Spot,3,Image 1,2,55715,
79759,,Spot,3,Image 1,2,55716,
78917,,Spot,3,Image 1,2,55717,
68432,,Spot,3,Image 1,2,55718,
178915,,Spot,3,Image 1,2,55719,
67007,,Spot,3,Image 1,2,55720,
124686,,Spot,3,Image 1,2,55721,
101210,,Spot,3,Image 1,2,55722,
90581,,Spot,3,Image 1,2,55723,
905804,,Spot,3,Image 1,2,55724,
78923,,Spot,3,Image 1,2,55725,
108749,,Spot,3,Image 1,2,55726,
50908,,Spot,3,Image 1,2,55727,
75877,,Spot,3,Image 1,2,55728,
79267,,Spot,3,Image 1,2,55729,
72682,,Spot,3,Image 1,2,55730,
1.61472e+06,,Spot,3,Image 1,2,55731,
1.37875e+06,,Spot,3,Image 1,2,55732,
4.09982e+06,,Spot,3,Image 1,2,55733,
308786,,Spot,3,Image 1,2,55734,
479609,,Spot,3,Image 1,2,55735,
315774,,Spot,3,Image 1,2,55736,
5.04105e+06,,Spot,3,Image 1,2,55737,
918359,,Spot,3,Image 1,2,55738,
172016,,Spot,3,Image 1,2,55739,
4.55778e+06,,Spot,3,Image 1,2,55740,
7.40843e+06,,Spot,3,Image 1,2,55741,
230203,,Spot,3,Image 1,2,55742,
133770,,Spot,3,Image 1,2,55743,
239696,,Spot,3,Image 1,2,55744,
1.33548e+06,,Spot,3,Image 1,2,55745,
2.36844e+06,,Spot,3,Image 1,2,55746,
236068,,Spot,3,Image 1,2,55747,
419641,,Spot,3,Image 1,2,55748,
280528,,Spot,3,Image 1,2,55749,
1.45365e+06,,Spot,3,Image 1,2,55750,
175803,,Spot,3,Image 1,2,55751,
1.02368e+06,,Spot,3,Image 1,2,55752,
1.37462e+06,,Spot,3,Image 1,2,55753,
152481,,Spot,3,Image 1,2,55754,
134768,,Spot,3,Image 1,2,55755,
534041,,Spot,3,Image 1,2,55756,
142117,,Spot,3,Image 1,2,55757,
174232,,Spot,3,Image 1,2,55758,
142548,,Spot,3,Image 1,2,55759,
274570,,Spot,3,Image 1,2,55760,
58246,,Spot,3,Image 1,2,55761,
112567,,Spot,3,Image 1,2,55762,
63070,,Spot,3,Image 1,2,55763,
241547,,Spot,3,Image 1,2,55764,
128300,,Spot,3,Image 1,2,55765,
107335,,Spot,3,Image 1,2,55766,
307233,,Spot,3,Image 1,2,55767,
668508,,Spot,3,Image 1,2,55768,
161849,,Spot,3,Image 1,2,55769,
591710,,Spot,3,Image 1,2,55770,
5.78623e+06,,Spot,3,Image 1,2,55771,
2.71369e+06,,Spot,3,Image 1,2,55772,
241922,,Spot,3,Image 1,2,55773,
6.10063e+06,,Spot,3,Image 1,2,55774,
2.83927e+06,,Spot,3,Image 1,2,55775,
551390,,Spot,3,Image 1,2,55776,
464038,,Spot,3,Image 1,2,55777,
1.03677e+06,,Spot,3,Image 1,2,55778,
231489,,Spot,3,Image 1,2,55779,
1.17955e+07,,Spot,3,Image 1,2,55780,
159710,,Spot,3,Image 1,2,55781,
99242,,Spot,3,Image 1,2,55782,
98002,,Spot,3,Image 1,2,55783,
3.33111e+06,,Spot,3,Image 1,2,55784,
72644,,Spot,3,Image 1,2,55785,
118902,,Spot,3,Image 1,2,55786,
1.05265e+06,,Spot,3,Image 1,2,55787,
383032,,Spot,3,Image 1,2,55788,
86855,,Spot,3,Image 1,2,55789,
76717,,Spot,3,Image 1,2,55790,
70664,,Spot,3,Image 1,2,55791,
114865,,Spot,3,Image 1,2,55792,
97087,,Spot,3,Image 1,2,55793,
4.20012e+06,,Spot,3,Image 1,2,55794,
83877,,Spot,3,Image 1,2,55795,
