
Time
 ==================== 
Time,Unit,Category,Time,ID,
0,s,Spot,1,584,
0,s,Spot,1,585,
0,s,Spot,1,586,
0,s,Spot,1,587,
0,s,Spot,1,588,
0,s,Spot,1,589,
0,s,Spot,1,590,
0,s,Spot,1,592,
0,s,Spot,1,593,
0,s,Spot,1,594,
0,s,Spot,1,595,
0,s,Spot,1,596,
0,s,Spot,1,597,
0,s,Spot,1,598,
0,s,Spot,1,599,
0,s,Spot,1,600,
0,s,Spot,1,601,
0,s,Spot,1,602,
0,s,Spot,1,603,
0,s,Spot,1,604,
0,s,Spot,1,605,
0,s,Spot,1,607,
0,s,Spot,1,610,
0,s,Spot,1,624,
0,s,Spot,1,625,
0,s,Spot,1,630,
0,s,Spot,1,640,
0,s,Spot,1,645,
0,s,Spot,1,55413,
0,s,Spot,1,55414,
0,s,Spot,1,55415,
0,s,Spot,1,55416,
0,s,Spot,1,55417,
0,s,Spot,1,55418,
0,s,Spot,1,55420,
0,s,Spot,1,55421,
0,s,Spot,1,55422,
0,s,Spot,1,55423,
0,s,Spot,1,55424,
0,s,Spot,1,55425,
0,s,Spot,1,55426,
0,s,Spot,1,55427,
0,s,Spot,1,55429,
0,s,Spot,1,55430,
0,s,Spot,1,55431,
0,s,Spot,1,55432,
0,s,Spot,1,55433,
0,s,Spot,1,55434,
0,s,Spot,1,55435,
0,s,Spot,1,55436,
0,s,Spot,1,55437,
0,s,Spot,1,55438,
0,s,Spot,1,55439,
0,s,Spot,1,55440,
0,s,Spot,1,55441,
0,s,Spot,1,55442,
0,s,Spot,1,55444,
0,s,Spot,1,55445,
0,s,Spot,1,55446,
0,s,Spot,1,55447,
0,s,Spot,1,55449,
0,s,Spot,1,55450,
0,s,Spot,1,55452,
0,s,Spot,1,55453,
0,s,Spot,1,55454,
0,s,Spot,1,55455,
0,s,Spot,1,55456,
0,s,Spot,1,55458,
0,s,Spot,1,55459,
0,s,Spot,1,55460,
0,s,Spot,1,55461,
0,s,Spot,1,55462,
0,s,Spot,1,55464,
0,s,Spot,1,55465,
0,s,Spot,1,55466,
0,s,Spot,1,55468,
0,s,Spot,1,55469,
0,s,Spot,1,55470,
0,s,Spot,1,55471,
0,s,Spot,1,55472,
0,s,Spot,1,55474,
0,s,Spot,1,55475,
0,s,Spot,1,55476,
0,s,Spot,1,55477,
0,s,Spot,1,55478,
0,s,Spot,1,55479,
0,s,Spot,1,55480,
0,s,Spot,1,55481,
0,s,Spot,1,55482,
0,s,Spot,1,55483,
0,s,Spot,1,55484,
0,s,Spot,1,55485,
0,s,Spot,1,55486,
0,s,Spot,1,55487,
0,s,Spot,1,55488,
0,s,Spot,1,55491,
0,s,Spot,1,55492,
0,s,Spot,1,55493,
0,s,Spot,1,55494,
0,s,Spot,1,55495,
0,s,Spot,1,55496,
0,s,Spot,1,55497,
0,s,Spot,1,55498,
