
Intensity Center Ch=3 Img=1
 ==================== 
Intensity Center,Unit,Category,Channel,Image,Time,ID,
1431,,Spot,3,Image 1,1,270,
1278,,Spot,3,Image 1,1,271,
0,,Spot,3,Image 1,1,272,
929,,Spot,3,Image 1,1,273,
1710,,Spot,3,Image 1,1,274,
2789,,Spot,3,Image 1,1,275,
0,,Spot,3,Image 1,1,276,
841,,Spot,3,Image 1,1,277,
0,,Spot,3,Image 1,1,278,
3323,,Spot,3,Image 1,1,279,
3,,Spot,3,Image 1,1,280,
150,,Spot,3,Image 1,1,281,
81,,Spot,3,Image 1,1,282,
260,,Spot,3,Image 1,1,283,
894,,Spot,3,Image 1,1,284,
229,,Spot,3,Image 1,1,285,
628,,Spot,3,Image 1,1,286,
687,,Spot,3,Image 1,1,287,
26,,Spot,3,Image 1,1,288,
0,,Spot,3,Image 1,1,289,
34,,Spot,3,Image 1,1,290,
0,,Spot,3,Image 1,1,291,
0,,Spot,3,Image 1,1,292,
0,,Spot,3,Image 1,1,293,
54,,Spot,3,Image 1,1,294,
0,,Spot,3,Image 1,1,295,
7,,Spot,3,Image 1,1,296,
0,,Spot,3,Image 1,1,297,
143,,Spot,3,Image 1,1,298,
3,,Spot,3,Image 1,1,300,
4,,Spot,3,Image 1,1,303,
0,,Spot,3,Image 1,1,311,
7,,Spot,3,Image 1,1,312,
650,,Spot,3,Image 1,1,318,
196,,Spot,3,Image 1,1,319,
316,,Spot,3,Image 1,1,320,
301,,Spot,3,Image 1,1,321,
0,,Spot,3,Image 1,1,322,
2206,,Spot,3,Image 1,1,323,
60,,Spot,3,Image 1,1,324,
0,,Spot,3,Image 1,1,325,
49,,Spot,3,Image 1,1,326,
0,,Spot,3,Image 1,1,328,
3212,,Spot,3,Image 1,1,329,
695,,Spot,3,Image 1,1,330,
1540,,Spot,3,Image 1,1,331,
0,,Spot,3,Image 1,1,332,
22,,Spot,3,Image 1,1,333,
0,,Spot,3,Image 1,1,334,
159,,Spot,3,Image 1,1,336,
1627,,Spot,3,Image 1,1,337,
1256,,Spot,3,Image 1,1,338,
55,,Spot,3,Image 1,1,339,
0,,Spot,3,Image 1,1,340,
67,,Spot,3,Image 1,1,342,
115,,Spot,3,Image 1,1,343,
15,,Spot,3,Image 1,1,344,
0,,Spot,3,Image 1,1,345,
0,,Spot,3,Image 1,1,347,
4,,Spot,3,Image 1,1,348,
0,,Spot,3,Image 1,1,349,
67,,Spot,3,Image 1,1,350,
0,,Spot,3,Image 1,1,351,
82,,Spot,3,Image 1,1,352,
0,,Spot,3,Image 1,1,353,
0,,Spot,3,Image 1,1,397,
0,,Spot,3,Image 1,1,398,
148,,Spot,3,Image 1,1,436,
138,,Spot,3,Image 1,1,437,
2132,,Spot,3,Image 1,1,438,
164,,Spot,3,Image 1,1,440,
1361,,Spot,3,Image 1,1,442,
1635,,Spot,3,Image 1,1,443,
8,,Spot,3,Image 1,1,444,
0,,Spot,3,Image 1,1,445,
4862,,Spot,3,Image 1,1,446,
19,,Spot,3,Image 1,1,447,
21,,Spot,3,Image 1,1,448,
0,,Spot,3,Image 1,1,449,
397,,Spot,3,Image 1,1,450,
194,,Spot,3,Image 1,1,451,
0,,Spot,3,Image 1,1,453,
97,,Spot,3,Image 1,1,454,
16,,Spot,3,Image 1,1,455,
34,,Spot,3,Image 1,1,456,
2,,Spot,3,Image 1,1,462,
0,,Spot,3,Image 1,1,469,
3786,,Spot,3,Image 1,1,470,
3,,Spot,3,Image 1,1,471,
270,,Spot,3,Image 1,1,472,
203,,Spot,3,Image 1,1,473,
909,,Spot,3,Image 1,1,474,
66,,Spot,3,Image 1,1,475,
484,,Spot,3,Image 1,1,476,
6,,Spot,3,Image 1,1,477,
1590,,Spot,3,Image 1,1,478,
211,,Spot,3,Image 1,1,479,
0,,Spot,3,Image 1,1,480,
249,,Spot,3,Image 1,1,481,
315,,Spot,3,Image 1,1,482,
0,,Spot,3,Image 1,1,483,
38,,Spot,3,Image 1,1,484,
66,,Spot,3,Image 1,1,485,
0,,Spot,3,Image 1,1,486,
71,,Spot,3,Image 1,1,487,
91,,Spot,3,Image 1,1,488,
0,,Spot,3,Image 1,1,489,
0,,Spot,3,Image 1,1,490,
9,,Spot,3,Image 1,1,498,
799,,Spot,3,Image 1,1,548,
248,,Spot,3,Image 1,1,549,
865,,Spot,3,Image 1,1,550,
1480,,Spot,3,Image 1,1,552,
980,,Spot,3,Image 1,1,554,
583,,Spot,3,Image 1,1,555,
1,,Spot,3,Image 1,1,556,
24,,Spot,3,Image 1,1,557,
22,,Spot,3,Image 1,1,558,
2264,,Spot,3,Image 1,1,559,
736,,Spot,3,Image 1,1,560,
1879,,Spot,3,Image 1,1,561,
0,,Spot,3,Image 1,1,562,
3565,,Spot,3,Image 1,1,563,
4737,,Spot,3,Image 1,1,564,
1409,,Spot,3,Image 1,1,565,
2096,,Spot,3,Image 1,1,566,
4,,Spot,3,Image 1,1,567,
276,,Spot,3,Image 1,1,568,
101,,Spot,3,Image 1,1,569,
128,,Spot,3,Image 1,1,570,
266,,Spot,3,Image 1,1,571,
1400,,Spot,3,Image 1,1,572,
3081,,Spot,3,Image 1,1,573,
12,,Spot,3,Image 1,1,575,
1914,,Spot,3,Image 1,1,580,
45,,Spot,3,Image 1,1,581,
1773,,Spot,3,Image 1,1,583,
270,,Spot,3,Image 1,1,584,
0,,Spot,3,Image 1,1,585,
473,,Spot,3,Image 1,1,586,
1317,,Spot,3,Image 1,1,587,
2553,,Spot,3,Image 1,1,588,
1113,,Spot,3,Image 1,1,589,
3055,,Spot,3,Image 1,1,590,
923,,Spot,3,Image 1,1,592,
0,,Spot,3,Image 1,1,593,
162,,Spot,3,Image 1,1,594,
66,,Spot,3,Image 1,1,595,
72,,Spot,3,Image 1,1,596,
155,,Spot,3,Image 1,1,597,
10,,Spot,3,Image 1,1,598,
590,,Spot,3,Image 1,1,599,
0,,Spot,3,Image 1,1,600,
335,,Spot,3,Image 1,1,601,
3318,,Spot,3,Image 1,1,602,
1342,,Spot,3,Image 1,1,603,
47,,Spot,3,Image 1,1,604,
118,,Spot,3,Image 1,1,605,
173,,Spot,3,Image 1,1,607,
0,,Spot,3,Image 1,1,610,
1117,,Spot,3,Image 1,1,624,
1800,,Spot,3,Image 1,1,625,
333,,Spot,3,Image 1,1,630,
37,,Spot,3,Image 1,1,640,
748,,Spot,3,Image 1,1,645,
13,,Spot,3,Image 1,1,55413,
27,,Spot,3,Image 1,1,55414,
50,,Spot,3,Image 1,1,55415,
94,,Spot,3,Image 1,1,55416,
2,,Spot,3,Image 1,1,55417,
166,,Spot,3,Image 1,1,55418,
3,,Spot,3,Image 1,1,55420,
33,,Spot,3,Image 1,1,55421,
206,,Spot,3,Image 1,1,55422,
15,,Spot,3,Image 1,1,55423,
197,,Spot,3,Image 1,1,55424,
926,,Spot,3,Image 1,1,55425,
131,,Spot,3,Image 1,1,55426,
12,,Spot,3,Image 1,1,55427,
880,,Spot,3,Image 1,1,55429,
8,,Spot,3,Image 1,1,55430,
1090,,Spot,3,Image 1,1,55431,
11,,Spot,3,Image 1,1,55432,
0,,Spot,3,Image 1,1,55433,
8,,Spot,3,Image 1,1,55434,
7,,Spot,3,Image 1,1,55435,
116,,Spot,3,Image 1,1,55436,
91,,Spot,3,Image 1,1,55437,
59,,Spot,3,Image 1,1,55438,
27,,Spot,3,Image 1,1,55439,
183,,Spot,3,Image 1,1,55440,
2,,Spot,3,Image 1,1,55441,
98,,Spot,3,Image 1,1,55442,
0,,Spot,3,Image 1,1,55444,
0,,Spot,3,Image 1,1,55445,
95,,Spot,3,Image 1,1,55446,
169,,Spot,3,Image 1,1,55447,
13,,Spot,3,Image 1,1,55449,
0,,Spot,3,Image 1,1,55450,
6,,Spot,3,Image 1,1,55452,
0,,Spot,3,Image 1,1,55453,
0,,Spot,3,Image 1,1,55454,
15,,Spot,3,Image 1,1,55455,
10,,Spot,3,Image 1,1,55456,
0,,Spot,3,Image 1,1,55458,
0,,Spot,3,Image 1,1,55459,
0,,Spot,3,Image 1,1,55460,
0,,Spot,3,Image 1,1,55461,
19,,Spot,3,Image 1,1,55462,
2,,Spot,3,Image 1,1,55464,
12,,Spot,3,Image 1,1,55465,
1,,Spot,3,Image 1,1,55466,
0,,Spot,3,Image 1,1,55468,
1,,Spot,3,Image 1,1,55469,
0,,Spot,3,Image 1,1,55470,
0,,Spot,3,Image 1,1,55471,
114,,Spot,3,Image 1,1,55472,
0,,Spot,3,Image 1,1,55474,
176,,Spot,3,Image 1,1,55475,
0,,Spot,3,Image 1,1,55476,
110,,Spot,3,Image 1,1,55477,
0,,Spot,3,Image 1,1,55478,
0,,Spot,3,Image 1,1,55479,
0,,Spot,3,Image 1,1,55480,
3098,,Spot,3,Image 1,1,55481,
223,,Spot,3,Image 1,1,55482,
0,,Spot,3,Image 1,1,55483,
22,,Spot,3,Image 1,1,55484,
31,,Spot,3,Image 1,1,55485,
190,,Spot,3,Image 1,1,55486,
0,,Spot,3,Image 1,1,55487,
105,,Spot,3,Image 1,1,55488,
181,,Spot,3,Image 1,1,55491,
65,,Spot,3,Image 1,1,55492,
193,,Spot,3,Image 1,1,55493,
193,,Spot,3,Image 1,1,55494,
304,,Spot,3,Image 1,1,55495,
444,,Spot,3,Image 1,1,55496,
887,,Spot,3,Image 1,1,55497,
0,,Spot,3,Image 1,1,55498,
1,,Spot,3,Image 1,1,55499,
2631,,Spot,3,Image 1,1,55500,
1003,,Spot,3,Image 1,1,55501,
899,,Spot,3,Image 1,1,55502,
1371,,Spot,3,Image 1,1,55503,
460,,Spot,3,Image 1,1,55505,
530,,Spot,3,Image 1,1,55506,
1303,,Spot,3,Image 1,1,55507,
0,,Spot,3,Image 1,1,55508,
1,,Spot,3,Image 1,1,55509,
0,,Spot,3,Image 1,1,55511,
1415,,Spot,3,Image 1,1,55512,
1250,,Spot,3,Image 1,1,55513,
570,,Spot,3,Image 1,1,55514,
350,,Spot,3,Image 1,1,55515,
0,,Spot,3,Image 1,1,55517,
0,,Spot,3,Image 1,1,55519,
0,,Spot,3,Image 1,1,55520,
65,,Spot,3,Image 1,1,55521,
0,,Spot,3,Image 1,1,55524,
73,,Spot,3,Image 1,1,55525,
0,,Spot,3,Image 1,1,55526,
98,,Spot,3,Image 1,1,55528,
1928,,Spot,3,Image 1,1,55529,
90,,Spot,3,Image 1,1,55532,
487,,Spot,3,Image 1,1,55533,
0,,Spot,3,Image 1,1,55534,
1354,,Spot,3,Image 1,1,55535,
0,,Spot,3,Image 1,1,55536,
2,,Spot,3,Image 1,1,55537,
1688,,Spot,3,Image 1,1,55538,
311,,Spot,3,Image 1,1,55539,
328,,Spot,3,Image 1,1,55540,
1029,,Spot,3,Image 1,1,55541,
4303,,Spot,3,Image 1,1,55542,
2007,,Spot,3,Image 1,1,55543,
3270,,Spot,3,Image 1,1,55544,
1399,,Spot,3,Image 1,1,55545,
1185,,Spot,3,Image 1,1,55546,
4856,,Spot,3,Image 1,1,55548,
3589,,Spot,3,Image 1,1,55549,
1238,,Spot,3,Image 1,1,55550,
1896,,Spot,3,Image 1,1,55551,
1637,,Spot,3,Image 1,1,55552,
3257,,Spot,3,Image 1,1,55553,
2584,,Spot,3,Image 1,1,55554,
1884,,Spot,3,Image 1,1,55555,
647,,Spot,3,Image 1,1,55556,
1469,,Spot,3,Image 1,1,55557,
597,,Spot,3,Image 1,1,55558,
103,,Spot,3,Image 1,1,55559,
574,,Spot,3,Image 1,1,55560,
1116,,Spot,3,Image 1,1,55561,
1292,,Spot,3,Image 1,1,55562,
287,,Spot,3,Image 1,1,55563,
1032,,Spot,3,Image 1,1,55564,
1181,,Spot,3,Image 1,1,55565,
169,,Spot,3,Image 1,1,55566,
577,,Spot,3,Image 1,1,55568,
351,,Spot,3,Image 1,1,55569,
491,,Spot,3,Image 1,1,55570,
718,,Spot,3,Image 1,1,55571,
1114,,Spot,3,Image 1,1,55572,
3632,,Spot,3,Image 1,1,55573,
2761,,Spot,3,Image 1,1,55574,
718,,Spot,3,Image 1,1,55576,
1993,,Spot,3,Image 1,1,55577,
2507,,Spot,3,Image 1,1,55578,
1868,,Spot,3,Image 1,1,55579,
1139,,Spot,3,Image 1,1,55580,
1950,,Spot,3,Image 1,1,55581,
2087,,Spot,3,Image 1,1,55582,
0,,Spot,3,Image 1,2,55583,
127,,Spot,3,Image 1,2,55584,
109,,Spot,3,Image 1,2,55585,
0,,Spot,3,Image 1,2,55586,
0,,Spot,3,Image 1,2,55587,
0,,Spot,3,Image 1,2,55588,
36,,Spot,3,Image 1,2,55589,
0,,Spot,3,Image 1,2,55590,
68,,Spot,3,Image 1,2,55591,
0,,Spot,3,Image 1,2,55592,
8,,Spot,3,Image 1,2,55593,
0,,Spot,3,Image 1,2,55594,
48,,Spot,3,Image 1,2,55595,
0,,Spot,3,Image 1,2,55596,
51,,Spot,3,Image 1,2,55597,
0,,Spot,3,Image 1,2,55598,
399,,Spot,3,Image 1,2,55599,
607,,Spot,3,Image 1,2,55600,
759,,Spot,3,Image 1,2,55601,
149,,Spot,3,Image 1,2,55602,
321,,Spot,3,Image 1,2,55603,
534,,Spot,3,Image 1,2,55604,
1156,,Spot,3,Image 1,2,55605,
500,,Spot,3,Image 1,2,55606,
234,,Spot,3,Image 1,2,55607,
262,,Spot,3,Image 1,2,55608,
1222,,Spot,3,Image 1,2,55609,
372,,Spot,3,Image 1,2,55610,
350,,Spot,3,Image 1,2,55611,
312,,Spot,3,Image 1,2,55612,
289,,Spot,3,Image 1,2,55613,
71,,Spot,3,Image 1,2,55614,
54,,Spot,3,Image 1,2,55615,
0,,Spot,3,Image 1,2,55616,
0,,Spot,3,Image 1,2,55617,
0,,Spot,3,Image 1,2,55618,
434,,Spot,3,Image 1,2,55619,
44,,Spot,3,Image 1,2,55620,
189,,Spot,3,Image 1,2,55621,
102,,Spot,3,Image 1,2,55622,
77,,Spot,3,Image 1,2,55623,
41,,Spot,3,Image 1,2,55624,
99,,Spot,3,Image 1,2,55625,
71,,Spot,3,Image 1,2,55626,
126,,Spot,3,Image 1,2,55627,
0,,Spot,3,Image 1,2,55628,
0,,Spot,3,Image 1,2,55629,
0,,Spot,3,Image 1,2,55630,
0,,Spot,3,Image 1,2,55631,
0,,Spot,3,Image 1,2,55632,
0,,Spot,3,Image 1,2,55633,
55,,Spot,3,Image 1,2,55634,
95,,Spot,3,Image 1,2,55635,
0,,Spot,3,Image 1,2,55636,
1,,Spot,3,Image 1,2,55637,
12,,Spot,3,Image 1,2,55638,
10,,Spot,3,Image 1,2,55639,
0,,Spot,3,Image 1,2,55640,
257,,Spot,3,Image 1,2,55641,
356,,Spot,3,Image 1,2,55642,
0,,Spot,3,Image 1,2,55643,
511,,Spot,3,Image 1,2,55644,
838,,Spot,3,Image 1,2,55645,
0,,Spot,3,Image 1,2,55646,
115,,Spot,3,Image 1,2,55647,
172,,Spot,3,Image 1,2,55648,
9,,Spot,3,Image 1,2,55649,
1011,,Spot,3,Image 1,2,55650,
931,,Spot,3,Image 1,2,55651,
98,,Spot,3,Image 1,2,55652,
0,,Spot,3,Image 1,2,55653,
124,,Spot,3,Image 1,2,55654,
0,,Spot,3,Image 1,2,55655,
0,,Spot,3,Image 1,2,55656,
58,,Spot,3,Image 1,2,55657,
55,,Spot,3,Image 1,2,55658,
92,,Spot,3,Image 1,2,55659,
160,,Spot,3,Image 1,2,55660,
0,,Spot,3,Image 1,2,55661,
48,,Spot,3,Image 1,2,55662,
34,,Spot,3,Image 1,2,55663,
0,,Spot,3,Image 1,2,55664,
16,,Spot,3,Image 1,2,55665,
65,,Spot,3,Image 1,2,55666,
250,,Spot,3,Image 1,2,55667,
17,,Spot,3,Image 1,2,55668,
0,,Spot,3,Image 1,2,55669,
110,,Spot,3,Image 1,2,55670,
172,,Spot,3,Image 1,2,55671,
0,,Spot,3,Image 1,2,55672,
5,,Spot,3,Image 1,2,55673,
31,,Spot,3,Image 1,2,55674,
320,,Spot,3,Image 1,2,55675,
7,,Spot,3,Image 1,2,55676,
0,,Spot,3,Image 1,2,55677,
5,,Spot,3,Image 1,2,55678,
115,,Spot,3,Image 1,2,55679,
28,,Spot,3,Image 1,2,55680,
18,,Spot,3,Image 1,2,55681,
0,,Spot,3,Image 1,2,55682,
48,,Spot,3,Image 1,2,55683,
13,,Spot,3,Image 1,2,55684,
45,,Spot,3,Image 1,2,55685,
50,,Spot,3,Image 1,2,55686,
0,,Spot,3,Image 1,2,55687,
45,,Spot,3,Image 1,2,55688,
137,,Spot,3,Image 1,2,55689,
0,,Spot,3,Image 1,2,55690,
0,,Spot,3,Image 1,2,55691,
0,,Spot,3,Image 1,2,55692,
172,,Spot,3,Image 1,2,55693,
5,,Spot,3,Image 1,2,55694,
2,,Spot,3,Image 1,2,55695,
748,,Spot,3,Image 1,2,55696,
2909,,Spot,3,Image 1,2,55697,
1945,,Spot,3,Image 1,2,55698,
1525,,Spot,3,Image 1,2,55699,
990,,Spot,3,Image 1,2,55700,
0,,Spot,3,Image 1,2,55701,
1,,Spot,3,Image 1,2,55702,
948,,Spot,3,Image 1,2,55703,
106,,Spot,3,Image 1,2,55704,
735,,Spot,3,Image 1,2,55705,
147,,Spot,3,Image 1,2,55706,
358,,Spot,3,Image 1,2,55707,
18,,Spot,3,Image 1,2,55708,
39,,Spot,3,Image 1,2,55709,
707,,Spot,3,Image 1,2,55710,
1046,,Spot,3,Image 1,2,55711,
579,,Spot,3,Image 1,2,55712,
156,,Spot,3,Image 1,2,55713,
2356,,Spot,3,Image 1,2,55714,
182,,Spot,3,Image 1,2,55715,
0,,Spot,3,Image 1,2,55716,
103,,Spot,3,Image 1,2,55717,
3,,Spot,3,Image 1,2,55718,
26,,Spot,3,Image 1,2,55719,
10,,Spot,3,Image 1,2,55720,
144,,Spot,3,Image 1,2,55721,
22,,Spot,3,Image 1,2,55722,
111,,Spot,3,Image 1,2,55723,
270,,Spot,3,Image 1,2,55724,
8,,Spot,3,Image 1,2,55725,
163,,Spot,3,Image 1,2,55726,
12,,Spot,3,Image 1,2,55727,
43,,Spot,3,Image 1,2,55728,
3,,Spot,3,Image 1,2,55729,
2,,Spot,3,Image 1,2,55730,
869,,Spot,3,Image 1,2,55731,
589,,Spot,3,Image 1,2,55732,
1564,,Spot,3,Image 1,2,55733,
0,,Spot,3,Image 1,2,55734,
461,,Spot,3,Image 1,2,55735,
323,,Spot,3,Image 1,2,55736,
1932,,Spot,3,Image 1,2,55737,
415,,Spot,3,Image 1,2,55738,
0,,Spot,3,Image 1,2,55739,
1775,,Spot,3,Image 1,2,55740,
2885,,Spot,3,Image 1,2,55741,
52,,Spot,3,Image 1,2,55742,
0,,Spot,3,Image 1,2,55743,
117,,Spot,3,Image 1,2,55744,
372,,Spot,3,Image 1,2,55745,
922,,Spot,3,Image 1,2,55746,
56,,Spot,3,Image 1,2,55747,
97,,Spot,3,Image 1,2,55748,
26,,Spot,3,Image 1,2,55749,
1033,,Spot,3,Image 1,2,55750,
6,,Spot,3,Image 1,2,55751,
231,,Spot,3,Image 1,2,55752,
700,,Spot,3,Image 1,2,55753,
21,,Spot,3,Image 1,2,55754,
47,,Spot,3,Image 1,2,55755,
107,,Spot,3,Image 1,2,55756,
52,,Spot,3,Image 1,2,55757,
0,,Spot,3,Image 1,2,55758,
53,,Spot,3,Image 1,2,55759,
0,,Spot,3,Image 1,2,55760,
16,,Spot,3,Image 1,2,55761,
0,,Spot,3,Image 1,2,55762,
56,,Spot,3,Image 1,2,55763,
0,,Spot,3,Image 1,2,55764,
2,,Spot,3,Image 1,2,55765,
0,,Spot,3,Image 1,2,55766,
0,,Spot,3,Image 1,2,55767,
47,,Spot,3,Image 1,2,55768,
13,,Spot,3,Image 1,2,55769,
72,,Spot,3,Image 1,2,55770,
2502,,Spot,3,Image 1,2,55771,
1499,,Spot,3,Image 1,2,55772,
140,,Spot,3,Image 1,2,55773,
2084,,Spot,3,Image 1,2,55774,
893,,Spot,3,Image 1,2,55775,
147,,Spot,3,Image 1,2,55776,
73,,Spot,3,Image 1,2,55777,
467,,Spot,3,Image 1,2,55778,
201,,Spot,3,Image 1,2,55779,
4597,,Spot,3,Image 1,2,55780,
0,,Spot,3,Image 1,2,55781,
3,,Spot,3,Image 1,2,55782,
43,,Spot,3,Image 1,2,55783,
1335,,Spot,3,Image 1,2,55784,
40,,Spot,3,Image 1,2,55785,
0,,Spot,3,Image 1,2,55786,
204,,Spot,3,Image 1,2,55787,
372,,Spot,3,Image 1,2,55788,
0,,Spot,3,Image 1,2,55789,
235,,Spot,3,Image 1,2,55790,
68,,Spot,3,Image 1,2,55791,
0,,Spot,3,Image 1,2,55792,
0,,Spot,3,Image 1,2,55793,
1242,,Spot,3,Image 1,2,55794,
63,,Spot,3,Image 1,2,55795,
498,,Spot,3,Image 1,2,55796,
46,,Spot,3,Image 1,2,55797,
55,,Spot,3,Image 1,2,55798,
748,,Spot,3,Image 1,2,55799,
4,,Spot,3,Image 1,2,55800,
0,,Spot,3,Image 1,2,55801,
0,,Spot,3,Image 1,2,55802,
235,,Spot,3,Image 1,2,55803,
287,,Spot,3,Image 1,2,55804,
2077,,Spot,3,Image 1,2,55805,
1810,,Spot,3,Image 1,2,55806,
14,,Spot,3,Image 1,2,55807,
292,,Spot,3,Image 1,2,55808,
0,,Spot,3,Image 1,2,55809,
236,,Spot,3,Image 1,2,55810,
3,,Spot,3,Image 1,2,55811,
189,,Spot,3,Image 1,2,55812,
179,,Spot,3,Image 1,2,55813,
24,,Spot,3,Image 1,2,55814,
19,,Spot,3,Image 1,2,55815,
0,,Spot,3,Image 1,2,55816,
0,,Spot,3,Image 1,2,55817,
0,,Spot,3,Image 1,2,55818,
0,,Spot,3,Image 1,2,55819,
472,,Spot,3,Image 1,2,55820,
675,,Spot,3,Image 1,2,55821,
8,,Spot,3,Image 1,2,55822,
1025,,Spot,3,Image 1,2,55823,
1499,,Spot,3,Image 1,2,55824,
513,,Spot,3,Image 1,2,55825,
99,,Spot,3,Image 1,2,55826,
1164,,Spot,3,Image 1,2,55827,
0,,Spot,3,Image 1,2,55828,
97,,Spot,3,Image 1,2,55829,
1100,,Spot,3,Image 1,2,55830,
0,,Spot,3,Image 1,2,55831,
2937,,Spot,3,Image 1,2,55832,
0,,Spot,3,Image 1,2,55833,
2979,,Spot,3,Image 1,2,55834,
2880,,Spot,3,Image 1,2,55835,
1319,,Spot,3,Image 1,2,55836,
1884,,Spot,3,Image 1,2,55837,
1428,,Spot,3,Image 1,2,55838,
964,,Spot,3,Image 1,2,55839,
6,,Spot,3,Image 1,2,55840,
0,,Spot,3,Image 1,2,55841,
4,,Spot,3,Image 1,2,55842,
5,,Spot,3,Image 1,2,55843,
0,,Spot,3,Image 1,2,55844,
1557,,Spot,3,Image 1,2,55845,
299,,Spot,3,Image 1,2,55846,
1181,,Spot,3,Image 1,2,55847,
57,,Spot,3,Image 1,2,55848,
2399,,Spot,3,Image 1,2,55849,
0,,Spot,3,Image 1,2,55850,
83,,Spot,3,Image 1,2,55851,
2845,,Spot,3,Image 1,2,55852,
175,,Spot,3,Image 1,2,55853,
0,,Spot,3,Image 1,2,55854,
511,,Spot,3,Image 1,2,55855,
468,,Spot,3,Image 1,2,55856,
210,,Spot,3,Image 1,2,55857,
0,,Spot,3,Image 1,2,55858,
1378,,Spot,3,Image 1,2,55859,
2866,,Spot,3,Image 1,2,55860,
3714,,Spot,3,Image 1,2,55861,
755,,Spot,3,Image 1,2,55862,
97,,Spot,3,Image 1,2,55863,
208,,Spot,3,Image 1,2,55864,
75,,Spot,3,Image 1,2,55865,
