
Intensity Sum of Square Ch=1 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,ID,
2.83784e+09,,Spot,1,Image 1,1,55422,
1.46252e+09,,Spot,1,Image 1,1,55423,
1.37528e+09,,Spot,1,Image 1,1,55424,
8.33529e+08,,Spot,1,Image 1,1,55425,
4.49621e+09,,Spot,1,Image 1,1,55426,
2.89286e+09,,Spot,1,Image 1,1,55427,
2.39703e+09,,Spot,1,Image 1,1,55429,
2.6179e+09,,Spot,1,Image 1,1,55430,
9.95036e+08,,Spot,1,Image 1,1,55431,
1.52974e+09,,Spot,1,Image 1,1,55432,
1.68916e+09,,Spot,1,Image 1,1,55433,
2.69138e+09,,Spot,1,Image 1,1,55434,
1.42619e+09,,Spot,1,Image 1,1,55435,
1.4079e+09,,Spot,1,Image 1,1,55436,
2.06253e+09,,Spot,1,Image 1,1,55437,
3.08781e+09,,Spot,1,Image 1,1,55438,
3.1876e+09,,Spot,1,Image 1,1,55439,
3.0233e+09,,Spot,1,Image 1,1,55440,
2.67386e+09,,Spot,1,Image 1,1,55441,
2.28759e+09,,Spot,1,Image 1,1,55442,
3.3426e+09,,Spot,1,Image 1,1,55444,
1.67665e+09,,Spot,1,Image 1,1,55445,
9.97035e+08,,Spot,1,Image 1,1,55446,
2.46388e+09,,Spot,1,Image 1,1,55447,
1.68459e+09,,Spot,1,Image 1,1,55449,
2.81614e+09,,Spot,1,Image 1,1,55450,
6.88069e+08,,Spot,1,Image 1,1,55452,
8.55709e+08,,Spot,1,Image 1,1,55453,
1.4474e+09,,Spot,1,Image 1,1,55454,
1.24132e+09,,Spot,1,Image 1,1,55455,
2.75428e+09,,Spot,1,Image 1,1,55456,
5.51392e+09,,Spot,1,Image 1,1,55458,
1.61579e+09,,Spot,1,Image 1,1,55459,
7.99098e+08,,Spot,1,Image 1,1,55460,
1.78618e+09,,Spot,1,Image 1,1,55461,
1.51412e+09,,Spot,1,Image 1,1,55462,
1.03724e+09,,Spot,1,Image 1,1,55464,
2.85833e+08,,Spot,1,Image 1,1,55465,
1.37547e+09,,Spot,1,Image 1,1,55466,
3.22687e+08,,Spot,1,Image 1,1,55468,
2.13212e+09,,Spot,1,Image 1,1,55469,
1.52466e+09,,Spot,1,Image 1,1,55470,
3.57917e+09,,Spot,1,Image 1,1,55471,
1.7228e+09,,Spot,1,Image 1,1,55472,
2.00929e+09,,Spot,1,Image 1,1,55474,
7.18222e+08,,Spot,1,Image 1,1,55475,
1.76746e+09,,Spot,1,Image 1,1,55476,
1.30968e+09,,Spot,1,Image 1,1,55477,
1.27671e+09,,Spot,1,Image 1,1,55478,
1.19007e+09,,Spot,1,Image 1,1,55479,
8.60695e+08,,Spot,1,Image 1,1,55480,
3.48328e+09,,Spot,1,Image 1,1,55481,
3.12958e+09,,Spot,1,Image 1,1,55482,
1.58924e+09,,Spot,1,Image 1,1,55483,
1.55611e+09,,Spot,1,Image 1,1,55484,
2.52844e+09,,Spot,1,Image 1,1,55485,
3.57367e+09,,Spot,1,Image 1,1,55486,
3.85475e+09,,Spot,1,Image 1,1,55487,
2.1465e+09,,Spot,1,Image 1,1,55488,
2.37213e+09,,Spot,1,Image 1,1,55491,
6.84374e+08,,Spot,1,Image 1,1,55492,
5.82106e+09,,Spot,1,Image 1,1,55493,
4.98533e+09,,Spot,1,Image 1,1,55494,
1.6728e+09,,Spot,1,Image 1,1,55495,
1.36483e+09,,Spot,1,Image 1,1,55496,
2.96131e+09,,Spot,1,Image 1,1,55497,
1.77093e+09,,Spot,1,Image 1,1,55498,
2.89641e+09,,Spot,1,Image 1,1,55499,
1.03086e+09,,Spot,1,Image 1,1,55500,
2.77593e+09,,Spot,1,Image 1,1,55501,
2.37925e+09,,Spot,1,Image 1,1,55502,
1.64862e+09,,Spot,1,Image 1,1,55503,
1.67152e+09,,Spot,1,Image 1,1,55505,
1.12736e+09,,Spot,1,Image 1,1,55506,
1.2297e+09,,Spot,1,Image 1,1,55507,
1.54438e+09,,Spot,1,Image 1,1,55508,
2.10148e+09,,Spot,1,Image 1,1,55509,
1.13925e+09,,Spot,1,Image 1,1,55511,
2.19569e+09,,Spot,1,Image 1,1,55512,
2.11516e+09,,Spot,1,Image 1,1,55513,
2.91914e+09,,Spot,1,Image 1,1,55514,
1.91993e+09,,Spot,1,Image 1,1,55515,
1.37487e+09,,Spot,1,Image 1,1,55517,
2.68287e+09,,Spot,1,Image 1,1,55519,
7.00793e+08,,Spot,1,Image 1,1,55520,
1.36774e+09,,Spot,1,Image 1,1,55521,
2.88582e+09,,Spot,1,Image 1,1,55524,
2.43871e+09,,Spot,1,Image 1,1,55525,
6.83331e+08,,Spot,1,Image 1,1,55526,
2.0117e+09,,Spot,1,Image 1,1,55528,
3.01093e+09,,Spot,1,Image 1,1,55529,
1.91966e+09,,Spot,1,Image 1,1,55532,
4.00322e+09,,Spot,1,Image 1,1,55533,
2.90087e+09,,Spot,1,Image 1,1,55534,
2.22658e+09,,Spot,1,Image 1,1,55535,
1.42314e+09,,Spot,1,Image 1,1,55536,
2.29218e+09,,Spot,1,Image 1,1,55537,
1.01192e+09,,Spot,1,Image 1,1,55538,
6.78347e+08,,Spot,1,Image 1,1,55539,
8.53105e+08,,Spot,1,Image 1,1,55540,
2.14269e+09,,Spot,1,Image 1,1,55541,
2.2239e+09,,Spot,1,Image 1,1,55542,
1.004e+09,,Spot,1,Image 1,1,55543,
1.30299e+09,,Spot,1,Image 1,1,55544,
1.81746e+09,,Spot,1,Image 1,1,55545,
1.46686e+09,,Spot,1,Image 1,1,55546,
1.99665e+09,,Spot,1,Image 1,1,55548,
3.34728e+09,,Spot,1,Image 1,1,55549,
2.70716e+09,,Spot,1,Image 1,1,55550,
4.25924e+09,,Spot,1,Image 1,1,55551,
1.07847e+09,,Spot,1,Image 1,1,55552,
1.48194e+09,,Spot,1,Image 1,1,55553,
2.17217e+09,,Spot,1,Image 1,1,55554,
2.76272e+09,,Spot,1,Image 1,1,55555,
1.10708e+09,,Spot,1,Image 1,1,55556,
3.13503e+09,,Spot,1,Image 1,1,55557,
1.77675e+09,,Spot,1,Image 1,1,55558,
2.05031e+09,,Spot,1,Image 1,1,55559,
2.87235e+09,,Spot,1,Image 1,1,55560,
2.52918e+09,,Spot,1,Image 1,1,55561,
1.69302e+09,,Spot,1,Image 1,1,55562,
8.79516e+08,,Spot,1,Image 1,1,55563,
4.69366e+09,,Spot,1,Image 1,1,55564,
3.334e+09,,Spot,1,Image 1,1,55565,
1.9011e+09,,Spot,1,Image 1,1,55566,
1.32397e+09,,Spot,1,Image 1,1,55568,
1.82015e+09,,Spot,1,Image 1,1,55569,
2.18128e+09,,Spot,1,Image 1,1,55570,
1.60745e+09,,Spot,1,Image 1,1,55571,
2.32979e+09,,Spot,1,Image 1,1,55572,
2.63158e+09,,Spot,1,Image 1,1,55573,
1.23361e+09,,Spot,1,Image 1,1,55574,
2.53613e+09,,Spot,1,Image 1,1,55576,
2.24897e+09,,Spot,1,Image 1,1,55577,
1.03449e+09,,Spot,1,Image 1,1,55578,
1.84601e+09,,Spot,1,Image 1,1,55579,
1.09223e+09,,Spot,1,Image 1,1,55580,
9.71419e+08,,Spot,1,Image 1,1,55581,
1.73882e+09,,Spot,1,Image 1,1,55582,
1.46926e+09,,Spot,1,Image 1,2,55583,
1.06336e+09,,Spot,1,Image 1,2,55584,
2.1931e+09,,Spot,1,Image 1,2,55585,
1.85791e+09,,Spot,1,Image 1,2,55586,
8.74079e+08,,Spot,1,Image 1,2,55587,
8.53445e+08,,Spot,1,Image 1,2,55588,
1.83385e+09,,Spot,1,Image 1,2,55589,
1.97385e+09,,Spot,1,Image 1,2,55590,
1.94393e+09,,Spot,1,Image 1,2,55591,
8.25414e+08,,Spot,1,Image 1,2,55592,
8.99441e+08,,Spot,1,Image 1,2,55593,
6.81525e+08,,Spot,1,Image 1,2,55594,
9.03836e+08,,Spot,1,Image 1,2,55595,
4.16663e+08,,Spot,1,Image 1,2,55596,
9.53612e+08,,Spot,1,Image 1,2,55597,
1.84765e+09,,Spot,1,Image 1,2,55598,
6.32555e+08,,Spot,1,Image 1,2,55599,
1.78424e+09,,Spot,1,Image 1,2,55600,
7.61122e+08,,Spot,1,Image 1,2,55601,
3.05025e+09,,Spot,1,Image 1,2,55602,
1.1738e+09,,Spot,1,Image 1,2,55603,
7.62053e+08,,Spot,1,Image 1,2,55604,
1.0545e+09,,Spot,1,Image 1,2,55605,
1.11788e+09,,Spot,1,Image 1,2,55606,
1.62229e+09,,Spot,1,Image 1,2,55607,
1.98712e+09,,Spot,1,Image 1,2,55608,
1.68319e+09,,Spot,1,Image 1,2,55609,
2.4575e+09,,Spot,1,Image 1,2,55610,
1.46867e+09,,Spot,1,Image 1,2,55611,
3.22105e+09,,Spot,1,Image 1,2,55612,
1.379e+09,,Spot,1,Image 1,2,55613,
1.06294e+09,,Spot,1,Image 1,2,55614,
1.2239e+09,,Spot,1,Image 1,2,55615,
6.07122e+08,,Spot,1,Image 1,2,55616,
1.08107e+09,,Spot,1,Image 1,2,55617,
4.80332e+08,,Spot,1,Image 1,2,55618,
1.53776e+09,,Spot,1,Image 1,2,55619,
6.66732e+08,,Spot,1,Image 1,2,55620,
2.08318e+09,,Spot,1,Image 1,2,55621,
2.84858e+09,,Spot,1,Image 1,2,55622,
1.66795e+09,,Spot,1,Image 1,2,55623,
1.7707e+09,,Spot,1,Image 1,2,55624,
1.4216e+09,,Spot,1,Image 1,2,55625,
1.46777e+09,,Spot,1,Image 1,2,55626,
1.68293e+09,,Spot,1,Image 1,2,55627,
1.03195e+09,,Spot,1,Image 1,2,55628,
2.67495e+08,,Spot,1,Image 1,2,55629,
1.03977e+09,,Spot,1,Image 1,2,55630,
6.42044e+08,,Spot,1,Image 1,2,55631,
7.25763e+08,,Spot,1,Image 1,2,55632,
1.2127e+09,,Spot,1,Image 1,2,55633,
5.81877e+08,,Spot,1,Image 1,2,55634,
7.01548e+08,,Spot,1,Image 1,2,55635,
7.17568e+08,,Spot,1,Image 1,2,55636,
1.03268e+09,,Spot,1,Image 1,2,55637,
9.34152e+08,,Spot,1,Image 1,2,55638,
1.17302e+09,,Spot,1,Image 1,2,55639,
1.30798e+09,,Spot,1,Image 1,2,55640,
1.55074e+09,,Spot,1,Image 1,2,55641,
1.82813e+09,,Spot,1,Image 1,2,55642,
1.33592e+09,,Spot,1,Image 1,2,55643,
7.02315e+08,,Spot,1,Image 1,2,55644,
1.19732e+09,,Spot,1,Image 1,2,55645,
7.00592e+08,,Spot,1,Image 1,2,55646,
7.63156e+08,,Spot,1,Image 1,2,55647,
1.39542e+09,,Spot,1,Image 1,2,55648,
1.09416e+09,,Spot,1,Image 1,2,55649,
1.84979e+09,,Spot,1,Image 1,2,55650,
1.16846e+09,,Spot,1,Image 1,2,55651,
1.79826e+09,,Spot,1,Image 1,2,55652,
2.75864e+09,,Spot,1,Image 1,2,55653,
2.79913e+09,,Spot,1,Image 1,2,55654,
1.61078e+09,,Spot,1,Image 1,2,55655,
6.61779e+08,,Spot,1,Image 1,2,55656,
7.10319e+08,,Spot,1,Image 1,2,55657,
7.03534e+08,,Spot,1,Image 1,2,55658,
1.3934e+09,,Spot,1,Image 1,2,55659,
8.61694e+08,,Spot,1,Image 1,2,55660,
8.22721e+08,,Spot,1,Image 1,2,55661,
1.07715e+09,,Spot,1,Image 1,2,55662,
4.52716e+08,,Spot,1,Image 1,2,55663,
1.04014e+09,,Spot,1,Image 1,2,55664,
1.33333e+09,,Spot,1,Image 1,2,55665,
1.57555e+09,,Spot,1,Image 1,2,55666,
9.65195e+08,,Spot,1,Image 1,2,55667,
1.60853e+09,,Spot,1,Image 1,2,55668,
4.40125e+08,,Spot,1,Image 1,2,55669,
2.50138e+09,,Spot,1,Image 1,2,55670,
6.24976e+08,,Spot,1,Image 1,2,55671,
1.2281e+09,,Spot,1,Image 1,2,55672,
1.00538e+09,,Spot,1,Image 1,2,55673,
9.54721e+08,,Spot,1,Image 1,2,55674,
9.56707e+08,,Spot,1,Image 1,2,55675,
2.42757e+09,,Spot,1,Image 1,2,55676,
1.85374e+09,,Spot,1,Image 1,2,55677,
1.71331e+09,,Spot,1,Image 1,2,55678,
1.75929e+09,,Spot,1,Image 1,2,55679,
1.91454e+09,,Spot,1,Image 1,2,55680,
2.036e+09,,Spot,1,Image 1,2,55681,
1.74603e+09,,Spot,1,Image 1,2,55682,
2.37336e+09,,Spot,1,Image 1,2,55683,
2.3495e+08,,Spot,1,Image 1,2,55684,
1.49947e+09,,Spot,1,Image 1,2,55685,
1.56003e+09,,Spot,1,Image 1,2,55686,
1.85605e+09,,Spot,1,Image 1,2,55687,
7.85834e+08,,Spot,1,Image 1,2,55688,
3.45989e+09,,Spot,1,Image 1,2,55689,
9.29636e+08,,Spot,1,Image 1,2,55690,
1.24463e+09,,Spot,1,Image 1,2,55691,
1.04732e+09,,Spot,1,Image 1,2,55692,
1.15885e+09,,Spot,1,Image 1,2,55693,
1.95954e+09,,Spot,1,Image 1,2,55694,
1.23856e+09,,Spot,1,Image 1,2,55695,
1.39215e+09,,Spot,1,Image 1,2,55696,
2.06868e+09,,Spot,1,Image 1,2,55697,
2.24261e+09,,Spot,1,Image 1,2,55698,
1.08769e+09,,Spot,1,Image 1,2,55699,
2.69417e+09,,Spot,1,Image 1,2,55700,
1.08612e+09,,Spot,1,Image 1,2,55701,
1.58149e+09,,Spot,1,Image 1,2,55702,
1.48815e+09,,Spot,1,Image 1,2,55703,
6.70012e+08,,Spot,1,Image 1,2,55704,
2.31882e+09,,Spot,1,Image 1,2,55705,
1.07838e+09,,Spot,1,Image 1,2,55706,
1.48215e+09,,Spot,1,Image 1,2,55707,
