
Distance to Image Border XY Img=1
 ==================== 
Distance to Image Border XY,Unit,Category,Image,Time,ID,
18.4,um,Spot,Image 1,12,58736,
24.7378,um,Spot,Image 1,12,58737,
22.0984,um,Spot,Image 1,12,58738,
31.8562,um,Spot,Image 1,12,58739,
40.8269,um,Spot,Image 1,12,58740,
35.535,um,Spot,Image 1,12,58741,
31.3642,um,Spot,Image 1,12,58742,
43.1093,um,Spot,Image 1,12,58743,
29.0617,um,Spot,Image 1,12,58744,
33.1702,um,Spot,Image 1,12,58745,
28.7549,um,Spot,Image 1,12,58746,
46.9008,um,Spot,Image 1,12,58747,
39.8364,um,Spot,Image 1,12,58748,
31.0621,um,Spot,Image 1,12,58749,
41.8885,um,Spot,Image 1,12,58750,
45.6823,um,Spot,Image 1,12,58751,
31.2567,um,Spot,Image 1,12,58752,
26.9418,um,Spot,Image 1,12,58753,
42.1085,um,Spot,Image 1,12,58754,
45.5918,um,Spot,Image 1,12,58755,
49.2224,um,Spot,Image 1,12,58756,
39.6419,um,Spot,Image 1,12,58757,
34.5694,um,Spot,Image 1,12,58758,
42.1293,um,Spot,Image 1,12,58759,
45.2066,um,Spot,Image 1,12,58760,
45.1491,um,Spot,Image 1,12,58761,
29.3434,um,Spot,Image 1,12,58762,
35.7375,um,Spot,Image 1,12,58763,
28.2575,um,Spot,Image 1,12,58764,
32.6104,um,Spot,Image 1,12,58765,
33.605,um,Spot,Image 1,12,58766,
39.1033,um,Spot,Image 1,12,58767,
22.9166,um,Spot,Image 1,12,58768,
38.4871,um,Spot,Image 1,12,58769,
43.2238,um,Spot,Image 1,12,58770,
28.3272,um,Spot,Image 1,12,58771,
33.5457,um,Spot,Image 1,12,58772,
28.3338,um,Spot,Image 1,12,58773,
21.6158,um,Spot,Image 1,12,58774,
26.859,um,Spot,Image 1,12,58775,
34.8222,um,Spot,Image 1,12,58776,
45.5241,um,Spot,Image 1,12,58777,
29.2615,um,Spot,Image 1,12,58778,
39.0545,um,Spot,Image 1,12,58779,
40.5702,um,Spot,Image 1,12,58780,
19.4491,um,Spot,Image 1,12,58781,
19.2123,um,Spot,Image 1,12,58782,
18.6078,um,Spot,Image 1,12,58783,
22.8152,um,Spot,Image 1,12,58784,
18.0726,um,Spot,Image 1,12,58785,
23.4312,um,Spot,Image 1,12,58786,
34.7456,um,Spot,Image 1,12,58787,
26.5602,um,Spot,Image 1,12,58788,
25.2638,um,Spot,Image 1,12,58789,
22.658,um,Spot,Image 1,12,58790,
19.0289,um,Spot,Image 1,12,58791,
36.409,um,Spot,Image 1,12,58792,
33.0779,um,Spot,Image 1,12,58793,
32.1353,um,Spot,Image 1,12,58794,
27.5263,um,Spot,Image 1,12,58795,
31.9824,um,Spot,Image 1,12,58796,
43.8971,um,Spot,Image 1,12,58797,
33.0281,um,Spot,Image 1,12,58798,
23.4417,um,Spot,Image 1,12,58799,
40.5192,um,Spot,Image 1,12,58800,
34.6751,um,Spot,Image 1,12,58801,
31.0419,um,Spot,Image 1,12,58802,
30.997,um,Spot,Image 1,12,58803,
30.9095,um,Spot,Image 1,12,58804,
24.9897,um,Spot,Image 1,12,58805,
42.5601,um,Spot,Image 1,12,58806,
21.0787,um,Spot,Image 1,12,58807,
21.6537,um,Spot,Image 1,12,58808,
21.6398,um,Spot,Image 1,12,58809,
39.4086,um,Spot,Image 1,12,58810,
23.2941,um,Spot,Image 1,12,58811,
28.7591,um,Spot,Image 1,12,58812,
38.1484,um,Spot,Image 1,12,58813,
35.3154,um,Spot,Image 1,12,58814,
33.7549,um,Spot,Image 1,12,58815,
27.0551,um,Spot,Image 1,12,58816,
19.7356,um,Spot,Image 1,12,58817,
28.9808,um,Spot,Image 1,12,58818,
21.5975,um,Spot,Image 1,12,58819,
30.3468,um,Spot,Image 1,12,58820,
21.8483,um,Spot,Image 1,12,58821,
24.4485,um,Spot,Image 1,12,58822,
22.8446,um,Spot,Image 1,12,58823,
26.1211,um,Spot,Image 1,12,58824,
27.6232,um,Spot,Image 1,12,58825,
27.361,um,Spot,Image 1,12,58826,
20.7983,um,Spot,Image 1,12,58827,
19.519,um,Spot,Image 1,12,58828,
25.8815,um,Spot,Image 1,12,58829,
20.1825,um,Spot,Image 1,12,58830,
19.2734,um,Spot,Image 1,12,58831,
23.0408,um,Spot,Image 1,12,58832,
22.5829,um,Spot,Image 1,12,58833,
24.4987,um,Spot,Image 1,12,58834,
20.7421,um,Spot,Image 1,12,58835,
21.1695,um,Spot,Image 1,12,58836,
26.9778,um,Spot,Image 1,12,58837,
33.7352,um,Spot,Image 1,12,58838,
26.0353,um,Spot,Image 1,12,58839,
39.5145,um,Spot,Image 1,12,58840,
34.1238,um,Spot,Image 1,12,58841,
29.1194,um,Spot,Image 1,12,58842,
33.7515,um,Spot,Image 1,12,58843,
27.2851,um,Spot,Image 1,12,58844,
33.8189,um,Spot,Image 1,12,58845,
37.5379,um,Spot,Image 1,12,58846,
47.7023,um,Spot,Image 1,12,58847,
46.3974,um,Spot,Image 1,12,58848,
28.9655,um,Spot,Image 1,12,58849,
38.3929,um,Spot,Image 1,12,58850,
31.0847,um,Spot,Image 1,12,58851,
38.768,um,Spot,Image 1,12,58852,
47.2384,um,Spot,Image 1,12,58853,
29.0818,um,Spot,Image 1,12,58854,
40.155,um,Spot,Image 1,12,58855,
35.6376,um,Spot,Image 1,12,58856,
29.5434,um,Spot,Image 1,12,58857,
31.175,um,Spot,Image 1,12,58858,
35.0239,um,Spot,Image 1,12,58859,
24.7252,um,Spot,Image 1,12,58860,
48.1842,um,Spot,Image 1,12,58861,
29.3284,um,Spot,Image 1,12,58862,
30.7718,um,Spot,Image 1,12,58863,
22.3461,um,Spot,Image 1,12,58864,
31.8332,um,Spot,Image 1,12,58865,
19.6241,um,Spot,Image 1,12,58866,
18.0714,um,Spot,Image 1,12,58867,
25.0428,um,Spot,Image 1,12,58868,
25.9494,um,Spot,Image 1,12,58869,
20.6156,um,Spot,Image 1,12,58870,
37.5038,um,Spot,Image 1,12,58871,
29.5988,um,Spot,Image 1,12,58872,
29.9296,um,Spot,Image 1,12,58873,
28.2076,um,Spot,Image 1,12,58874,
31.6739,um,Spot,Image 1,12,58875,
34.5736,um,Spot,Image 1,12,58876,
42.1982,um,Spot,Image 1,12,58877,
18.9406,um,Spot,Image 1,12,58878,
32.0712,um,Spot,Image 1,12,58879,
40.8528,um,Spot,Image 1,12,58880,
40.8657,um,Spot,Image 1,12,58881,
19.7867,um,Spot,Image 1,12,58882,
35.3011,um,Spot,Image 1,12,58883,
36.1084,um,Spot,Image 1,12,58884,
34.316,um,Spot,Image 1,12,58885,
18.1853,um,Spot,Image 1,12,58886,
28.5643,um,Spot,Image 1,12,58887,
29.9928,um,Spot,Image 1,12,58888,
26.8752,um,Spot,Image 1,12,58889,
18.4057,um,Spot,Image 1,12,58890,
38.328,um,Spot,Image 1,12,58891,
27.8657,um,Spot,Image 1,12,58892,
25.8169,um,Spot,Image 1,12,58893,
34.1551,um,Spot,Image 1,12,58894,
36.4538,um,Spot,Image 1,12,58895,
18.7055,um,Spot,Image 1,12,58896,
18.6302,um,Spot,Image 1,12,58897,
39.3298,um,Spot,Image 1,12,58898,
19.4586,um,Spot,Image 1,12,58899,
19.1966,um,Spot,Image 1,12,58900,
18.2701,um,Spot,Image 1,12,58901,
21.4029,um,Spot,Image 1,12,58902,
22.9463,um,Spot,Image 1,12,58903,
25.1088,um,Spot,Image 1,12,58904,
20.6925,um,Spot,Image 1,12,58905,
21.465,um,Spot,Image 1,12,58906,
33.123,um,Spot,Image 1,12,58907,
35.1483,um,Spot,Image 1,12,58908,
32.0992,um,Spot,Image 1,12,58909,
38.5623,um,Spot,Image 1,12,58910,
42.3985,um,Spot,Image 1,12,58911,
38.0904,um,Spot,Image 1,12,58912,
26.2914,um,Spot,Image 1,12,58913,
45.1948,um,Spot,Image 1,12,58914,
35.2775,um,Spot,Image 1,12,58915,
36.7595,um,Spot,Image 1,12,58916,
32.6135,um,Spot,Image 1,12,58917,
37.7494,um,Spot,Image 1,12,58918,
41.302,um,Spot,Image 1,12,58919,
42.087,um,Spot,Image 1,12,58920,
34.1795,um,Spot,Image 1,12,58921,
29.028,um,Spot,Image 1,12,58922,
45.4718,um,Spot,Image 1,12,58923,
43.7054,um,Spot,Image 1,12,58924,
26.6361,um,Spot,Image 1,12,58925,
26.5519,um,Spot,Image 1,12,58926,
30.9174,um,Spot,Image 1,12,58927,
40.6199,um,Spot,Image 1,12,58928,
34.8571,um,Spot,Image 1,12,58929,
23.1857,um,Spot,Image 1,12,58930,
30.7137,um,Spot,Image 1,12,58931,
48.9852,um,Spot,Image 1,12,58932,
27.8563,um,Spot,Image 1,12,58933,
27.4303,um,Spot,Image 1,12,58934,
38.5436,um,Spot,Image 1,12,58935,
28.2479,um,Spot,Image 1,12,58936,
32.0032,um,Spot,Image 1,12,58937,
20.0925,um,Spot,Image 1,12,58938,
20.3628,um,Spot,Image 1,12,58939,
34.3302,um,Spot,Image 1,12,58940,
43.3765,um,Spot,Image 1,12,58941,
27.6888,um,Spot,Image 1,12,58942,
38.9743,um,Spot,Image 1,12,58943,
28.0767,um,Spot,Image 1,12,58944,
29.7341,um,Spot,Image 1,12,58945,
39.37,um,Spot,Image 1,12,58946,
36.3293,um,Spot,Image 1,12,58947,
22.301,um,Spot,Image 1,12,58948,
36.5125,um,Spot,Image 1,12,58949,
28.0835,um,Spot,Image 1,12,58950,
29.8715,um,Spot,Image 1,12,58951,
19.7393,um,Spot,Image 1,12,58952,
32.9368,um,Spot,Image 1,12,58953,
36.3135,um,Spot,Image 1,12,58954,
27.8576,um,Spot,Image 1,12,58955,
35.5459,um,Spot,Image 1,12,58956,
30.0868,um,Spot,Image 1,12,58957,
25.9717,um,Spot,Image 1,12,58958,
23.7335,um,Spot,Image 1,12,58959,
30.4128,um,Spot,Image 1,12,58960,
27.6698,um,Spot,Image 1,12,58961,
26.6753,um,Spot,Image 1,12,58962,
18.5932,um,Spot,Image 1,12,58963,
33.1938,um,Spot,Image 1,12,58964,
22.6148,um,Spot,Image 1,12,58965,
20.5803,um,Spot,Image 1,12,58966,
33.002,um,Spot,Image 1,12,58967,
23.1953,um,Spot,Image 1,12,58968,
19.8461,um,Spot,Image 1,12,58969,
23.4547,um,Spot,Image 1,12,58970,
19.4869,um,Spot,Image 1,12,58971,
42.0012,um,Spot,Image 1,12,58972,
30.4564,um,Spot,Image 1,12,58973,
47.8153,um,Spot,Image 1,12,58974,
44.6281,um,Spot,Image 1,12,58975,
33.4577,um,Spot,Image 1,12,58976,
27.3421,um,Spot,Image 1,12,58977,
35.8748,um,Spot,Image 1,12,58978,
47.8888,um,Spot,Image 1,12,58979,
37.2521,um,Spot,Image 1,12,58980,
40.2559,um,Spot,Image 1,12,58981,
45.1865,um,Spot,Image 1,12,58982,
47.3048,um,Spot,Image 1,12,58983,
45.4653,um,Spot,Image 1,12,58984,
49.1374,um,Spot,Image 1,12,58985,
44.4712,um,Spot,Image 1,12,58986,
49.7272,um,Spot,Image 1,12,58987,
31.4795,um,Spot,Image 1,12,58988,
37.9205,um,Spot,Image 1,12,58989,
41.2874,um,Spot,Image 1,12,58990,
31.0089,um,Spot,Image 1,12,58991,
24.2194,um,Spot,Image 1,12,58992,
32.2117,um,Spot,Image 1,12,58993,
43.553,um,Spot,Image 1,12,58994,
38.6058,um,Spot,Image 1,12,58995,
45.247,um,Spot,Image 1,12,58996,
34.8702,um,Spot,Image 1,12,58997,
39.7481,um,Spot,Image 1,12,58998,
26.8827,um,Spot,Image 1,12,58999,
43.6304,um,Spot,Image 1,12,59000,
34.3979,um,Spot,Image 1,12,59001,
24.6563,um,Spot,Image 1,12,59002,
35.3515,um,Spot,Image 1,12,59003,
33.3404,um,Spot,Image 1,12,59004,
44.5205,um,Spot,Image 1,12,59005,
35.4254,um,Spot,Image 1,12,59006,
26.1613,um,Spot,Image 1,12,59007,
40.6692,um,Spot,Image 1,12,59008,
38.1586,um,Spot,Image 1,12,59009,
38.8041,um,Spot,Image 1,12,59010,
45.1075,um,Spot,Image 1,12,59011,
38.5134,um,Spot,Image 1,12,59012,
19.1497,um,Spot,Image 1,12,59013,
19.2895,um,Spot,Image 1,12,59014,
24.5079,um,Spot,Image 1,12,59015,
28.9267,um,Spot,Image 1,12,59016,
24.936,um,Spot,Image 1,12,59017,
35.4092,um,Spot,Image 1,12,59018,
33.5076,um,Spot,Image 1,12,59019,
34.0726,um,Spot,Image 1,12,59020,
40.1604,um,Spot,Image 1,12,59021,
21.5099,um,Spot,Image 1,12,59022,
20.7994,um,Spot,Image 1,12,59023,
19.3928,um,Spot,Image 1,12,59024,
18.2592,um,Spot,Image 1,12,59025,
18.6863,um,Spot,Image 1,12,59026,
29.485,um,Spot,Image 1,12,59027,
37.0959,um,Spot,Image 1,12,59028,
49.7922,um,Spot,Image 1,12,59029,
44.0451,um,Spot,Image 1,12,59030,
45.3887,um,Spot,Image 1,12,59031,
26.2345,um,Spot,Image 1,12,59032,
36.8281,um,Spot,Image 1,12,59033,
22.2176,um,Spot,Image 1,12,59034,
30.5103,um,Spot,Image 1,12,59035,
24.9622,um,Spot,Image 1,12,59036,
28.2394,um,Spot,Image 1,12,59037,
38.4351,um,Spot,Image 1,12,59038,
17.9087,um,Spot,Image 1,13,59039,
22.5584,um,Spot,Image 1,13,59040,
23.2553,um,Spot,Image 1,13,59041,
21.7984,um,Spot,Image 1,13,59042,
19.8676,um,Spot,Image 1,13,59043,
24.0917,um,Spot,Image 1,13,59044,
25.1324,um,Spot,Image 1,13,59045,
18.9348,um,Spot,Image 1,13,59046,
23.5431,um,Spot,Image 1,13,59047,
25.7363,um,Spot,Image 1,13,59048,
18.6986,um,Spot,Image 1,13,59049,
18.2643,um,Spot,Image 1,13,59050,
18.9926,um,Spot,Image 1,13,59051,
22.5401,um,Spot,Image 1,13,59052,
24.7204,um,Spot,Image 1,13,59053,
19.4654,um,Spot,Image 1,13,59054,
30.0967,um,Spot,Image 1,13,59055,
30.6888,um,Spot,Image 1,13,59056,
45.8483,um,Spot,Image 1,13,59057,
31.1156,um,Spot,Image 1,13,59058,
26.9583,um,Spot,Image 1,13,59059,
35.4087,um,Spot,Image 1,13,59060,
32.595,um,Spot,Image 1,13,59061,
40.8091,um,Spot,Image 1,13,59062,
30.606,um,Spot,Image 1,13,59063,
28.4426,um,Spot,Image 1,13,59064,
46.3849,um,Spot,Image 1,13,59065,
27.7498,um,Spot,Image 1,13,59066,
31.5534,um,Spot,Image 1,13,59067,
40.2326,um,Spot,Image 1,13,59068,
44.2242,um,Spot,Image 1,13,59069,
46.2135,um,Spot,Image 1,13,59070,
41.893,um,Spot,Image 1,13,59071,
29.3747,um,Spot,Image 1,13,59072,
48.5526,um,Spot,Image 1,13,59073,
35.2415,um,Spot,Image 1,13,59074,
27.5351,um,Spot,Image 1,13,59075,
42.2382,um,Spot,Image 1,13,59076,
44.8835,um,Spot,Image 1,13,59077,
45.922,um,Spot,Image 1,13,59078,
44.2092,um,Spot,Image 1,13,59079,
30.7019,um,Spot,Image 1,13,59080,
32.242,um,Spot,Image 1,13,59081,
34.1861,um,Spot,Image 1,13,59082,
34.9445,um,Spot,Image 1,13,59083,
22.4379,um,Spot,Image 1,13,59084,
42.9137,um,Spot,Image 1,13,59085,
25.4462,um,Spot,Image 1,13,59086,
28.6192,um,Spot,Image 1,13,59087,
29.0318,um,Spot,Image 1,13,59088,
21.3883,um,Spot,Image 1,13,59089,
45.3712,um,Spot,Image 1,13,59090,
34.7794,um,Spot,Image 1,13,59091,
40.7219,um,Spot,Image 1,13,59092,
35.8027,um,Spot,Image 1,13,59093,
29.2869,um,Spot,Image 1,13,59094,
19.4563,um,Spot,Image 1,13,59095,
17.8432,um,Spot,Image 1,13,59096,
19.5523,um,Spot,Image 1,13,59097,
18.1072,um,Spot,Image 1,13,59098,
22.1908,um,Spot,Image 1,13,59099,
24.482,um,Spot,Image 1,13,59100,
33.4309,um,Spot,Image 1,13,59101,
27.7741,um,Spot,Image 1,13,59102,
22.2136,um,Spot,Image 1,13,59103,
21.5159,um,Spot,Image 1,13,59104,
19.7228,um,Spot,Image 1,13,59105,
32.873,um,Spot,Image 1,13,59106,
43.0182,um,Spot,Image 1,13,59107,
40.9243,um,Spot,Image 1,13,59108,
31.8831,um,Spot,Image 1,13,59109,
26.1845,um,Spot,Image 1,13,59110,
34.0894,um,Spot,Image 1,13,59111,
31.1019,um,Spot,Image 1,13,59112,
21.2877,um,Spot,Image 1,13,59113,
43.1051,um,Spot,Image 1,13,59114,
40.9975,um,Spot,Image 1,13,59115,
40.6765,um,Spot,Image 1,13,59116,
33.3196,um,Spot,Image 1,13,59117,
28.0285,um,Spot,Image 1,13,59118,
21.3232,um,Spot,Image 1,13,59119,
32.1739,um,Spot,Image 1,13,59120,
31.7069,um,Spot,Image 1,13,59121,
21.2561,um,Spot,Image 1,13,59122,
20.2266,um,Spot,Image 1,13,59123,
23.2508,um,Spot,Image 1,13,59124,
36.1527,um,Spot,Image 1,13,59125,
27.7345,um,Spot,Image 1,13,59126,
21.9617,um,Spot,Image 1,13,59127,
20.7374,um,Spot,Image 1,13,59128,
34.1856,um,Spot,Image 1,13,59129,
27.8384,um,Spot,Image 1,13,59130,
29.5964,um,Spot,Image 1,13,59131,
36.9422,um,Spot,Image 1,13,59132,
23.4731,um,Spot,Image 1,13,59133,
25.886,um,Spot,Image 1,13,59134,
18.9898,um,Spot,Image 1,13,59135,
17.8459,um,Spot,Image 1,13,59136,
29.1057,um,Spot,Image 1,13,59137,
26.8452,um,Spot,Image 1,13,59138,
34.7931,um,Spot,Image 1,13,59139,
25.9461,um,Spot,Image 1,13,59140,
17.8657,um,Spot,Image 1,13,59141,
21.2734,um,Spot,Image 1,13,59142,
19.557,um,Spot,Image 1,13,59143,
25.0814,um,Spot,Image 1,13,59144,
22.8364,um,Spot,Image 1,13,59145,
18.5628,um,Spot,Image 1,13,59146,
21.4464,um,Spot,Image 1,13,59147,
22.5991,um,Spot,Image 1,13,59148,
22.7153,um,Spot,Image 1,13,59149,
21.2661,um,Spot,Image 1,13,59150,
25.3673,um,Spot,Image 1,13,59151,
26.6202,um,Spot,Image 1,13,59152,
39.305,um,Spot,Image 1,13,59153,
34.5023,um,Spot,Image 1,13,59154,
29.3218,um,Spot,Image 1,13,59155,
34.5288,um,Spot,Image 1,13,59156,
27.3965,um,Spot,Image 1,13,59157,
31.11,um,Spot,Image 1,13,59158,
38.5716,um,Spot,Image 1,13,59159,
33.0441,um,Spot,Image 1,13,59160,
45.4674,um,Spot,Image 1,13,59161,
35.227,um,Spot,Image 1,13,59162,
37.3443,um,Spot,Image 1,13,59163,
47.3653,um,Spot,Image 1,13,59164,
28.0686,um,Spot,Image 1,13,59165,
34.6974,um,Spot,Image 1,13,59166,
30.3763,um,Spot,Image 1,13,59167,
45.8331,um,Spot,Image 1,13,59168,
37.7896,um,Spot,Image 1,13,59169,
30.0736,um,Spot,Image 1,13,59170,
27.2572,um,Spot,Image 1,13,59171,
39.6171,um,Spot,Image 1,13,59172,
39.9838,um,Spot,Image 1,13,59173,
25.7933,um,Spot,Image 1,13,59174,
24.7928,um,Spot,Image 1,13,59175,
29.4286,um,Spot,Image 1,13,59176,
34.9627,um,Spot,Image 1,13,59177,
28.9785,um,Spot,Image 1,13,59178,
48.205,um,Spot,Image 1,13,59179,
22.3317,um,Spot,Image 1,13,59180,
39.9227,um,Spot,Image 1,13,59181,
18.0528,um,Spot,Image 1,13,59182,
22.5893,um,Spot,Image 1,13,59183,
30.0884,um,Spot,Image 1,13,59184,
23.2607,um,Spot,Image 1,13,59185,
30.8619,um,Spot,Image 1,13,59186,
33.9256,um,Spot,Image 1,13,59187,
41.4894,um,Spot,Image 1,13,59188,
36.8519,um,Spot,Image 1,13,59189,
33.8636,um,Spot,Image 1,13,59190,
28.2741,um,Spot,Image 1,13,59191,
35.0086,um,Spot,Image 1,13,59192,
36.7241,um,Spot,Image 1,13,59193,
40.6938,um,Spot,Image 1,13,59194,
41.1659,um,Spot,Image 1,13,59195,
19.4314,um,Spot,Image 1,13,59196,
37.5871,um,Spot,Image 1,13,59197,
35.5158,um,Spot,Image 1,13,59198,
29.6206,um,Spot,Image 1,13,59199,
24.6492,um,Spot,Image 1,13,59200,
18.919,um,Spot,Image 1,13,59201,
27.9472,um,Spot,Image 1,13,59202,
37.0409,um,Spot,Image 1,13,59203,
32.0997,um,Spot,Image 1,13,59204,
28.9991,um,Spot,Image 1,13,59205,
36.7798,um,Spot,Image 1,13,59206,
20.1587,um,Spot,Image 1,13,59207,
18.2602,um,Spot,Image 1,13,59208,
26.8256,um,Spot,Image 1,13,59209,
18.817,um,Spot,Image 1,13,59210,
18.1978,um,Spot,Image 1,13,59211,
18.1368,um,Spot,Image 1,13,59212,
25.7368,um,Spot,Image 1,13,59213,
20.7091,um,Spot,Image 1,13,59214,
25.6786,um,Spot,Image 1,13,59215,
24.052,um,Spot,Image 1,13,59216,
22.9127,um,Spot,Image 1,13,59217,
39.77,um,Spot,Image 1,13,59218,
41.4246,um,Spot,Image 1,13,59219,
37.755,um,Spot,Image 1,13,59220,
36.9068,um,Spot,Image 1,13,59221,
32.9327,um,Spot,Image 1,13,59222,
27.7371,um,Spot,Image 1,13,59223,
45.5243,um,Spot,Image 1,13,59224,
37.8702,um,Spot,Image 1,13,59225,
41.0223,um,Spot,Image 1,13,59226,
44.2118,um,Spot,Image 1,13,59227,
29.2198,um,Spot,Image 1,13,59228,
34.3017,um,Spot,Image 1,13,59229,
40.2907,um,Spot,Image 1,13,59230,
34.4365,um,Spot,Image 1,13,59231,
44.2391,um,Spot,Image 1,13,59232,
36.4515,um,Spot,Image 1,13,59233,
30.3931,um,Spot,Image 1,13,59234,
31.8255,um,Spot,Image 1,13,59235,
34.1891,um,Spot,Image 1,13,59236,
22.4305,um,Spot,Image 1,13,59237,
40.3445,um,Spot,Image 1,13,59238,
40.2904,um,Spot,Image 1,13,59239,
28.9941,um,Spot,Image 1,13,59240,
26.8265,um,Spot,Image 1,13,59241,
26.853,um,Spot,Image 1,13,59242,
29.2527,um,Spot,Image 1,13,59243,
22.5356,um,Spot,Image 1,13,59244,
31.4129,um,Spot,Image 1,13,59245,
19.2572,um,Spot,Image 1,13,59246,
19.4778,um,Spot,Image 1,13,59247,
18.0741,um,Spot,Image 1,13,59248,
21.1922,um,Spot,Image 1,13,59249,
37.5862,um,Spot,Image 1,13,59250,
29.6618,um,Spot,Image 1,13,59251,
35.3085,um,Spot,Image 1,13,59252,
22.5659,um,Spot,Image 1,13,59253,
30.0041,um,Spot,Image 1,13,59254,
30.3027,um,Spot,Image 1,13,59255,
19.5774,um,Spot,Image 1,13,59256,
39.1018,um,Spot,Image 1,13,59257,
36.7364,um,Spot,Image 1,13,59258,
28.4051,um,Spot,Image 1,13,59259,
25.0405,um,Spot,Image 1,13,59260,
35.7041,um,Spot,Image 1,13,59261,
29.059,um,Spot,Image 1,13,59262,
38.8537,um,Spot,Image 1,13,59263,
27.2183,um,Spot,Image 1,13,59264,
18.3962,um,Spot,Image 1,13,59265,
26.3108,um,Spot,Image 1,13,59266,
29.6754,um,Spot,Image 1,13,59267,
21.9773,um,Spot,Image 1,13,59268,
23.2219,um,Spot,Image 1,13,59269,
21.4915,um,Spot,Image 1,13,59270,
32.7735,um,Spot,Image 1,13,59271,
33.2886,um,Spot,Image 1,13,59272,
18.699,um,Spot,Image 1,13,59273,
18.348,um,Spot,Image 1,13,59274,
24.9179,um,Spot,Image 1,13,59275,
18.0064,um,Spot,Image 1,13,59276,
18.7316,um,Spot,Image 1,13,59277,
18.5438,um,Spot,Image 1,13,59278,
17.9918,um,Spot,Image 1,13,59279,
29.9556,um,Spot,Image 1,13,59280,
45.6034,um,Spot,Image 1,13,59281,
46.9334,um,Spot,Image 1,13,59282,
45.3426,um,Spot,Image 1,13,59283,
32.717,um,Spot,Image 1,13,59284,
27.253,um,Spot,Image 1,13,59285,
39.3652,um,Spot,Image 1,13,59286,
45.7408,um,Spot,Image 1,13,59287,
35.412,um,Spot,Image 1,13,59288,
35.684,um,Spot,Image 1,13,59289,
47.0516,um,Spot,Image 1,13,59290,
38.2031,um,Spot,Image 1,13,59291,
43.9089,um,Spot,Image 1,13,59292,
47.6856,um,Spot,Image 1,13,59293,
48.7959,um,Spot,Image 1,13,59294,
45.899,um,Spot,Image 1,13,59295,
37.1232,um,Spot,Image 1,13,59296,
37.3308,um,Spot,Image 1,13,59297,
35.0277,um,Spot,Image 1,13,59298,
23.5554,um,Spot,Image 1,13,59299,
32.3298,um,Spot,Image 1,13,59300,
42.9564,um,Spot,Image 1,13,59301,
39.7221,um,Spot,Image 1,13,59302,
33.0969,um,Spot,Image 1,13,59303,
26.3688,um,Spot,Image 1,13,59304,
44.462,um,Spot,Image 1,13,59305,
20.3278,um,Spot,Image 1,13,59306,
44.5411,um,Spot,Image 1,13,59307,
34.3108,um,Spot,Image 1,13,59308,
24.5582,um,Spot,Image 1,13,59309,
35.2425,um,Spot,Image 1,13,59310,
44.8341,um,Spot,Image 1,13,59311,
37.9199,um,Spot,Image 1,13,59312,
41.4646,um,Spot,Image 1,13,59313,
33.6561,um,Spot,Image 1,13,59314,
39.5856,um,Spot,Image 1,13,59315,
19.061,um,Spot,Image 1,13,59316,
21.0137,um,Spot,Image 1,13,59317,
23.1028,um,Spot,Image 1,13,59318,
30.4058,um,Spot,Image 1,13,59319,
29.7524,um,Spot,Image 1,13,59320,
23.9304,um,Spot,Image 1,13,59321,
28.7535,um,Spot,Image 1,13,59322,
36.87,um,Spot,Image 1,13,59323,
28.1021,um,Spot,Image 1,13,59324,
27.0641,um,Spot,Image 1,13,59325,
32.5454,um,Spot,Image 1,13,59326,
33.8917,um,Spot,Image 1,13,59327,
22.4114,um,Spot,Image 1,13,59328,
39.2832,um,Spot,Image 1,13,59329,
40.7047,um,Spot,Image 1,13,59330,
18.9191,um,Spot,Image 1,13,59331,
33.0541,um,Spot,Image 1,13,59332,
29.2565,um,Spot,Image 1,13,59333,
37.4755,um,Spot,Image 1,13,59334,
48.1057,um,Spot,Image 1,13,59335,
44.3221,um,Spot,Image 1,13,59336,
45.1917,um,Spot,Image 1,13,59337,
25.1161,um,Spot,Image 1,13,59338,
36.2049,um,Spot,Image 1,13,59339,
30.2254,um,Spot,Image 1,13,59340,
26.2575,um,Spot,Image 1,13,59341,
27.8593,um,Spot,Image 1,13,59342,
37.8563,um,Spot,Image 1,13,59343,
19.0648,um,Spot,Image 1,14,59344,
22.4795,um,Spot,Image 1,14,59345,
24.6716,um,Spot,Image 1,14,59346,
25.5306,um,Spot,Image 1,14,59347,
20.0669,um,Spot,Image 1,14,59348,
25.6162,um,Spot,Image 1,14,59349,
22.4911,um,Spot,Image 1,14,59350,
22.6138,um,Spot,Image 1,14,59351,
18.6897,um,Spot,Image 1,14,59352,
23.3652,um,Spot,Image 1,14,59353,
22.6183,um,Spot,Image 1,14,59354,
24.619,um,Spot,Image 1,14,59355,
17.883,um,Spot,Image 1,14,59356,
19.0216,um,Spot,Image 1,14,59357,
19.4323,um,Spot,Image 1,14,59358,
24.8483,um,Spot,Image 1,14,59359,
19.6586,um,Spot,Image 1,14,59360,
29.5921,um,Spot,Image 1,14,59361,
33.9624,um,Spot,Image 1,14,59362,
32.3762,um,Spot,Image 1,14,59363,
37.889,um,Spot,Image 1,14,59364,
28.1659,um,Spot,Image 1,14,59365,
47.8356,um,Spot,Image 1,14,59366,
29.5613,um,Spot,Image 1,14,59367,
31.6212,um,Spot,Image 1,14,59368,
41.7478,um,Spot,Image 1,14,59369,
44.9566,um,Spot,Image 1,14,59370,
46.2229,um,Spot,Image 1,14,59371,
