
Area
 ==================== 
Area,Unit,Category,Time,ID,
78.5398,um^2,Spot,1,55517,
78.5398,um^2,Spot,1,55519,
78.5398,um^2,Spot,1,55520,
78.5398,um^2,Spot,1,55521,
78.5398,um^2,Spot,1,55524,
78.5398,um^2,Spot,1,55525,
78.5398,um^2,Spot,1,55526,
78.5398,um^2,Spot,1,55528,
78.5398,um^2,Spot,1,55529,
78.5398,um^2,Spot,1,55532,
78.5398,um^2,Spot,1,55533,
78.5398,um^2,Spot,1,55534,
78.5398,um^2,Spot,1,55535,
78.5398,um^2,Spot,1,55536,
78.5398,um^2,Spot,1,55537,
78.5398,um^2,Spot,1,55538,
78.5398,um^2,Spot,1,55539,
78.5398,um^2,Spot,1,55540,
78.5398,um^2,Spot,1,55541,
78.5398,um^2,Spot,1,55542,
78.5398,um^2,Spot,1,55543,
78.5398,um^2,Spot,1,55544,
78.5398,um^2,Spot,1,55545,
78.5398,um^2,Spot,1,55546,
78.5398,um^2,Spot,1,55548,
78.5398,um^2,Spot,1,55549,
78.5398,um^2,Spot,1,55550,
78.5398,um^2,Spot,1,55551,
78.5398,um^2,Spot,1,55552,
78.5398,um^2,Spot,1,55553,
78.5398,um^2,Spot,1,55554,
78.5398,um^2,Spot,1,55555,
78.5398,um^2,Spot,1,55556,
78.5398,um^2,Spot,1,55557,
78.5398,um^2,Spot,1,55558,
78.5398,um^2,Spot,1,55559,
78.5398,um^2,Spot,1,55560,
78.5398,um^2,Spot,1,55561,
78.5398,um^2,Spot,1,55562,
78.5398,um^2,Spot,1,55563,
78.5398,um^2,Spot,1,55564,
78.5398,um^2,Spot,1,55565,
78.5398,um^2,Spot,1,55566,
78.5398,um^2,Spot,1,55568,
78.5398,um^2,Spot,1,55569,
78.5398,um^2,Spot,1,55570,
78.5398,um^2,Spot,1,55571,
78.5398,um^2,Spot,1,55572,
78.5398,um^2,Spot,1,55573,
78.5398,um^2,Spot,1,55574,
78.5398,um^2,Spot,1,55576,
78.5398,um^2,Spot,1,55577,
78.5398,um^2,Spot,1,55578,
78.5398,um^2,Spot,1,55579,
78.5398,um^2,Spot,1,55580,
78.5398,um^2,Spot,1,55581,
78.5398,um^2,Spot,1,55582,
78.5398,um^2,Spot,2,55583,
78.5398,um^2,Spot,2,55584,
78.5398,um^2,Spot,2,55585,
78.5398,um^2,Spot,2,55586,
78.5398,um^2,Spot,2,55587,
78.5398,um^2,Spot,2,55588,
78.5398,um^2,Spot,2,55589,
78.5398,um^2,Spot,2,55590,
78.5398,um^2,Spot,2,55591,
78.5398,um^2,Spot,2,55592,
78.5398,um^2,Spot,2,55593,
78.5398,um^2,Spot,2,55594,
78.5398,um^2,Spot,2,55595,
78.5398,um^2,Spot,2,55596,
78.5398,um^2,Spot,2,55597,
78.5398,um^2,Spot,2,55598,
78.5398,um^2,Spot,2,55599,
78.5398,um^2,Spot,2,55600,
78.5398,um^2,Spot,2,55601,
78.5398,um^2,Spot,2,55602,
78.5398,um^2,Spot,2,55603,
78.5398,um^2,Spot,2,55604,
78.5398,um^2,Spot,2,55605,
78.5398,um^2,Spot,2,55606,
78.5398,um^2,Spot,2,55607,
78.5398,um^2,Spot,2,55608,
78.5398,um^2,Spot,2,55609,
78.5398,um^2,Spot,2,55610,
78.5398,um^2,Spot,2,55611,
78.5398,um^2,Spot,2,55612,
78.5398,um^2,Spot,2,55613,
78.5398,um^2,Spot,2,55614,
78.5398,um^2,Spot,2,55615,
78.5398,um^2,Spot,2,55616,
78.5398,um^2,Spot,2,55617,
78.5398,um^2,Spot,2,55618,
78.5398,um^2,Spot,2,55619,
78.5398,um^2,Spot,2,55620,
78.5398,um^2,Spot,2,55621,
78.5398,um^2,Spot,2,55622,
78.5398,um^2,Spot,2,55623,
78.5398,um^2,Spot,2,55624,
78.5398,um^2,Spot,2,55625,
78.5398,um^2,Spot,2,55626,
78.5398,um^2,Spot,2,55627,
78.5398,um^2,Spot,2,55628,
78.5398,um^2,Spot,2,55629,
78.5398,um^2,Spot,2,55630,
78.5398,um^2,Spot,2,55631,
78.5398,um^2,Spot,2,55632,
78.5398,um^2,Spot,2,55633,
78.5398,um^2,Spot,2,55634,
78.5398,um^2,Spot,2,55635,
78.5398,um^2,Spot,2,55636,
78.5398,um^2,Spot,2,55637,
78.5398,um^2,Spot,2,55638,
78.5398,um^2,Spot,2,55639,
78.5398,um^2,Spot,2,55640,
78.5398,um^2,Spot,2,55641,
78.5398,um^2,Spot,2,55642,
78.5398,um^2,Spot,2,55643,
78.5398,um^2,Spot,2,55644,
78.5398,um^2,Spot,2,55645,
78.5398,um^2,Spot,2,55646,
78.5398,um^2,Spot,2,55647,
78.5398,um^2,Spot,2,55648,
78.5398,um^2,Spot,2,55649,
78.5398,um^2,Spot,2,55650,
78.5398,um^2,Spot,2,55651,
78.5398,um^2,Spot,2,55652,
78.5398,um^2,Spot,2,55653,
78.5398,um^2,Spot,2,55654,
78.5398,um^2,Spot,2,55655,
78.5398,um^2,Spot,2,55656,
78.5398,um^2,Spot,2,55657,
78.5398,um^2,Spot,2,55658,
78.5398,um^2,Spot,2,55659,
78.5398,um^2,Spot,2,55660,
78.5398,um^2,Spot,2,55661,
78.5398,um^2,Spot,2,55662,
78.5398,um^2,Spot,2,55663,
78.5398,um^2,Spot,2,55664,
78.5398,um^2,Spot,2,55665,
78.5398,um^2,Spot,2,55666,
78.5398,um^2,Spot,2,55667,
78.5398,um^2,Spot,2,55668,
78.5398,um^2,Spot,2,55669,
78.5398,um^2,Spot,2,55670,
78.5398,um^2,Spot,2,55671,
78.5398,um^2,Spot,2,55672,
78.5398,um^2,Spot,2,55673,
78.5398,um^2,Spot,2,55674,
78.5398,um^2,Spot,2,55675,
78.5398,um^2,Spot,2,55676,
78.5398,um^2,Spot,2,55677,
78.5398,um^2,Spot,2,55678,
78.5398,um^2,Spot,2,55679,
78.5398,um^2,Spot,2,55680,
78.5398,um^2,Spot,2,55681,
78.5398,um^2,Spot,2,55682,
78.5398,um^2,Spot,2,55683,
78.5398,um^2,Spot,2,55684,
78.5398,um^2,Spot,2,55685,
78.5398,um^2,Spot,2,55686,
78.5398,um^2,Spot,2,55687,
78.5398,um^2,Spot,2,55688,
78.5398,um^2,Spot,2,55689,
78.5398,um^2,Spot,2,55690,
78.5398,um^2,Spot,2,55691,
78.5398,um^2,Spot,2,55692,
78.5398,um^2,Spot,2,55693,
78.5398,um^2,Spot,2,55694,
78.5398,um^2,Spot,2,55695,
78.5398,um^2,Spot,2,55696,
78.5398,um^2,Spot,2,55697,
78.5398,um^2,Spot,2,55698,
78.5398,um^2,Spot,2,55699,
78.5398,um^2,Spot,2,55700,
78.5398,um^2,Spot,2,55701,
78.5398,um^2,Spot,2,55702,
78.5398,um^2,Spot,2,55703,
78.5398,um^2,Spot,2,55704,
78.5398,um^2,Spot,2,55705,
78.5398,um^2,Spot,2,55706,
78.5398,um^2,Spot,2,55707,
78.5398,um^2,Spot,2,55708,
78.5398,um^2,Spot,2,55709,
78.5398,um^2,Spot,2,55710,
78.5398,um^2,Spot,2,55711,
78.5398,um^2,Spot,2,55712,
78.5398,um^2,Spot,2,55713,
78.5398,um^2,Spot,2,55714,
78.5398,um^2,Spot,2,55715,
78.5398,um^2,Spot,2,55716,
78.5398,um^2,Spot,2,55717,
78.5398,um^2,Spot,2,55718,
78.5398,um^2,Spot,2,55719,
78.5398,um^2,Spot,2,55720,
78.5398,um^2,Spot,2,55721,
78.5398,um^2,Spot,2,55722,
78.5398,um^2,Spot,2,55723,
78.5398,um^2,Spot,2,55724,
78.5398,um^2,Spot,2,55725,
78.5398,um^2,Spot,2,55726,
78.5398,um^2,Spot,2,55727,
78.5398,um^2,Spot,2,55728,
78.5398,um^2,Spot,2,55729,
78.5398,um^2,Spot,2,55730,
78.5398,um^2,Spot,2,55731,
78.5398,um^2,Spot,2,55732,
78.5398,um^2,Spot,2,55733,
78.5398,um^2,Spot,2,55734,
78.5398,um^2,Spot,2,55735,
78.5398,um^2,Spot,2,55736,
78.5398,um^2,Spot,2,55737,
78.5398,um^2,Spot,2,55738,
78.5398,um^2,Spot,2,55739,
78.5398,um^2,Spot,2,55740,
78.5398,um^2,Spot,2,55741,
78.5398,um^2,Spot,2,55742,
78.5398,um^2,Spot,2,55743,
78.5398,um^2,Spot,2,55744,
78.5398,um^2,Spot,2,55745,
78.5398,um^2,Spot,2,55746,
78.5398,um^2,Spot,2,55747,
78.5398,um^2,Spot,2,55748,
78.5398,um^2,Spot,2,55749,
78.5398,um^2,Spot,2,55750,
78.5398,um^2,Spot,2,55751,
78.5398,um^2,Spot,2,55752,
78.5398,um^2,Spot,2,55753,
78.5398,um^2,Spot,2,55754,
78.5398,um^2,Spot,2,55755,
78.5398,um^2,Spot,2,55756,
78.5398,um^2,Spot,2,55757,
78.5398,um^2,Spot,2,55758,
78.5398,um^2,Spot,2,55759,
78.5398,um^2,Spot,2,55760,
78.5398,um^2,Spot,2,55761,
78.5398,um^2,Spot,2,55762,
78.5398,um^2,Spot,2,55763,
78.5398,um^2,Spot,2,55764,
78.5398,um^2,Spot,2,55765,
78.5398,um^2,Spot,2,55766,
78.5398,um^2,Spot,2,55767,
78.5398,um^2,Spot,2,55768,
78.5398,um^2,Spot,2,55769,
78.5398,um^2,Spot,2,55770,
78.5398,um^2,Spot,2,55771,
78.5398,um^2,Spot,2,55772,
78.5398,um^2,Spot,2,55773,
78.5398,um^2,Spot,2,55774,
78.5398,um^2,Spot,2,55775,
78.5398,um^2,Spot,2,55776,
78.5398,um^2,Spot,2,55777,
78.5398,um^2,Spot,2,55778,
78.5398,um^2,Spot,2,55779,
78.5398,um^2,Spot,2,55780,
78.5398,um^2,Spot,2,55781,
78.5398,um^2,Spot,2,55782,
78.5398,um^2,Spot,2,55783,
78.5398,um^2,Spot,2,55784,
78.5398,um^2,Spot,2,55785,
78.5398,um^2,Spot,2,55786,
78.5398,um^2,Spot,2,55787,
78.5398,um^2,Spot,2,55788,
78.5398,um^2,Spot,2,55789,
78.5398,um^2,Spot,2,55790,
78.5398,um^2,Spot,2,55791,
78.5398,um^2,Spot,2,55792,
78.5398,um^2,Spot,2,55793,
78.5398,um^2,Spot,2,55794,
78.5398,um^2,Spot,2,55795,
78.5398,um^2,Spot,2,55796,
78.5398,um^2,Spot,2,55797,
78.5398,um^2,Spot,2,55798,
78.5398,um^2,Spot,2,55799,
78.5398,um^2,Spot,2,55800,
78.5398,um^2,Spot,2,55801,
78.5398,um^2,Spot,2,55802,
78.5398,um^2,Spot,2,55803,
78.5398,um^2,Spot,2,55804,
78.5398,um^2,Spot,2,55805,
78.5398,um^2,Spot,2,55806,
78.5398,um^2,Spot,2,55807,
78.5398,um^2,Spot,2,55808,
78.5398,um^2,Spot,2,55809,
78.5398,um^2,Spot,2,55810,
78.5398,um^2,Spot,2,55811,
78.5398,um^2,Spot,2,55812,
78.5398,um^2,Spot,2,55813,
78.5398,um^2,Spot,2,55814,
78.5398,um^2,Spot,2,55815,
78.5398,um^2,Spot,2,55816,
78.5398,um^2,Spot,2,55817,
78.5398,um^2,Spot,2,55818,
78.5398,um^2,Spot,2,55819,
78.5398,um^2,Spot,2,55820,
78.5398,um^2,Spot,2,55821,
78.5398,um^2,Spot,2,55822,
78.5398,um^2,Spot,2,55823,
78.5398,um^2,Spot,2,55824,
78.5398,um^2,Spot,2,55825,
78.5398,um^2,Spot,2,55826,
78.5398,um^2,Spot,2,55827,
78.5398,um^2,Spot,2,55828,
78.5398,um^2,Spot,2,55829,
78.5398,um^2,Spot,2,55830,
78.5398,um^2,Spot,2,55831,
78.5398,um^2,Spot,2,55832,
78.5398,um^2,Spot,2,55833,
78.5398,um^2,Spot,2,55834,
78.5398,um^2,Spot,2,55835,
78.5398,um^2,Spot,2,55836,
78.5398,um^2,Spot,2,55837,
78.5398,um^2,Spot,2,55838,
78.5398,um^2,Spot,2,55839,
78.5398,um^2,Spot,2,55840,
78.5398,um^2,Spot,2,55841,
78.5398,um^2,Spot,2,55842,
78.5398,um^2,Spot,2,55843,
78.5398,um^2,Spot,2,55844,
78.5398,um^2,Spot,2,55845,
78.5398,um^2,Spot,2,55846,
78.5398,um^2,Spot,2,55847,
78.5398,um^2,Spot,2,55848,
78.5398,um^2,Spot,2,55849,
78.5398,um^2,Spot,2,55850,
78.5398,um^2,Spot,2,55851,
78.5398,um^2,Spot,2,55852,
78.5398,um^2,Spot,2,55853,
78.5398,um^2,Spot,2,55854,
78.5398,um^2,Spot,2,55855,
78.5398,um^2,Spot,2,55856,
78.5398,um^2,Spot,2,55857,
78.5398,um^2,Spot,2,55858,
78.5398,um^2,Spot,2,55859,
78.5398,um^2,Spot,2,55860,
78.5398,um^2,Spot,2,55861,
78.5398,um^2,Spot,2,55862,
78.5398,um^2,Spot,2,55863,
78.5398,um^2,Spot,2,55864,
78.5398,um^2,Spot,2,55865,
78.5398,um^2,Spot,2,55866,
78.5398,um^2,Spot,2,55867,
78.5398,um^2,Spot,2,55868,
78.5398,um^2,Spot,2,55869,
78.5398,um^2,Spot,2,55870,
78.5398,um^2,Spot,2,55871,
78.5398,um^2,Spot,2,55872,
78.5398,um^2,Spot,2,55873,
78.5398,um^2,Spot,2,55874,
78.5398,um^2,Spot,2,55875,
78.5398,um^2,Spot,2,55876,
78.5398,um^2,Spot,2,55877,
78.5398,um^2,Spot,2,55878,
78.5398,um^2,Spot,2,55879,
78.5398,um^2,Spot,2,55880,
78.5398,um^2,Spot,2,55881,
78.5398,um^2,Spot,2,55882,
78.5398,um^2,Spot,2,55883,
78.5398,um^2,Spot,2,55884,
78.5398,um^2,Spot,2,55885,
78.5398,um^2,Spot,2,55886,
78.5398,um^2,Spot,2,55887,
78.5398,um^2,Spot,2,55888,
78.5398,um^2,Spot,2,55889,
78.5398,um^2,Spot,2,55890,
78.5398,um^2,Spot,2,55891,
78.5398,um^2,Spot,2,55892,
78.5398,um^2,Spot,2,55893,
78.5398,um^2,Spot,2,55894,
78.5398,um^2,Spot,2,55895,
78.5398,um^2,Spot,2,55896,
78.5398,um^2,Spot,2,55897,
78.5398,um^2,Spot,2,55898,
78.5398,um^2,Spot,2,55899,
78.5398,um^2,Spot,2,55900,
78.5398,um^2,Spot,2,55901,
78.5398,um^2,Spot,2,55902,
78.5398,um^2,Spot,3,55903,
78.5398,um^2,Spot,3,55904,
78.5398,um^2,Spot,3,55905,
78.5398,um^2,Spot,3,55906,
78.5398,um^2,Spot,3,55907,
78.5398,um^2,Spot,3,55908,
