
Intensity Sum of Square Ch=3 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,ID,
2.90304e+07,,Spot,3,Image 1,1,97,
9.45853e+06,,Spot,3,Image 1,1,98,
1.05949e+07,,Spot,3,Image 1,1,99,
2.75661e+07,,Spot,3,Image 1,1,100,
1.57189e+07,,Spot,3,Image 1,1,101,
4.78451e+07,,Spot,3,Image 1,1,102,
1.1094e+07,,Spot,3,Image 1,1,103,
3.5747e+07,,Spot,3,Image 1,1,104,
1.61373e+07,,Spot,3,Image 1,1,105,
8.09198e+07,,Spot,3,Image 1,1,106,
1.09891e+07,,Spot,3,Image 1,1,107,
5.96423e+07,,Spot,3,Image 1,1,108,
8.71056e+06,,Spot,3,Image 1,1,117,
9.97083e+07,,Spot,3,Image 1,1,121,
2.93006e+07,,Spot,3,Image 1,1,122,
2.90203e+07,,Spot,3,Image 1,1,124,
1.44216e+08,,Spot,3,Image 1,1,128,
1.58629e+08,,Spot,3,Image 1,1,129,
8.83974e+08,,Spot,3,Image 1,1,130,
2.42968e+09,,Spot,3,Image 1,1,131,
1.19571e+08,,Spot,3,Image 1,1,132,
2.13939e+09,,Spot,3,Image 1,1,133,
2.6248e+07,,Spot,3,Image 1,1,134,
2.55313e+07,,Spot,3,Image 1,1,136,
8.39901e+07,,Spot,3,Image 1,1,137,
2.35703e+08,,Spot,3,Image 1,1,139,
9.078e+07,,Spot,3,Image 1,1,140,
4.13688e+09,,Spot,3,Image 1,1,141,
7.15676e+07,,Spot,3,Image 1,1,142,
2.35213e+07,,Spot,3,Image 1,1,143,
6.90728e+07,,Spot,3,Image 1,1,144,
9.1306e+07,,Spot,3,Image 1,1,145,
2.26481e+07,,Spot,3,Image 1,1,146,
5.71815e+07,,Spot,3,Image 1,1,147,
2.57515e+07,,Spot,3,Image 1,1,148,
8.75883e+07,,Spot,3,Image 1,1,149,
1.06157e+08,,Spot,3,Image 1,1,150,
2.76193e+08,,Spot,3,Image 1,1,151,
2.13389e+07,,Spot,3,Image 1,1,152,
8.1278e+07,,Spot,3,Image 1,1,153,
7.6981e+07,,Spot,3,Image 1,1,154,
5.52446e+07,,Spot,3,Image 1,1,155,
1.85529e+07,,Spot,3,Image 1,1,156,
3.31551e+07,,Spot,3,Image 1,1,157,
9.81906e+06,,Spot,3,Image 1,1,159,
4.10684e+07,,Spot,3,Image 1,1,160,
1.47626e+07,,Spot,3,Image 1,1,162,
7.07345e+08,,Spot,3,Image 1,1,163,
4.00035e+07,,Spot,3,Image 1,1,164,
1.09375e+08,,Spot,3,Image 1,1,165,
1.40784e+07,,Spot,3,Image 1,1,166,
1.83087e+07,,Spot,3,Image 1,1,171,
1.56919e+07,,Spot,3,Image 1,1,173,
1.24078e+07,,Spot,3,Image 1,1,219,
9.28454e+08,,Spot,3,Image 1,1,220,
1.71738e+07,,Spot,3,Image 1,1,223,
1.9815e+07,,Spot,3,Image 1,1,228,
3.72543e+07,,Spot,3,Image 1,1,230,
1.25364e+07,,Spot,3,Image 1,1,237,
5.74295e+06,,Spot,3,Image 1,1,242,
1.39955e+09,,Spot,3,Image 1,1,266,
2.19745e+09,,Spot,3,Image 1,1,267,
3.70921e+09,,Spot,3,Image 1,1,270,
4.28043e+09,,Spot,3,Image 1,1,271,
8.58127e+07,,Spot,3,Image 1,1,272,
6.20025e+08,,Spot,3,Image 1,1,273,
3.81802e+09,,Spot,3,Image 1,1,274,
1.88082e+10,,Spot,3,Image 1,1,275,
2.2845e+07,,Spot,3,Image 1,1,276,
3.18729e+09,,Spot,3,Image 1,1,277,
6.26389e+07,,Spot,3,Image 1,1,278,
2.09561e+10,,Spot,3,Image 1,1,279,
4.75368e+07,,Spot,3,Image 1,1,280,
1.04369e+09,,Spot,3,Image 1,1,281,
1.32313e+08,,Spot,3,Image 1,1,282,
8.27773e+07,,Spot,3,Image 1,1,283,
1.10591e+09,,Spot,3,Image 1,1,284,
4.30419e+08,,Spot,3,Image 1,1,285,
3.51684e+09,,Spot,3,Image 1,1,286,
1.00803e+09,,Spot,3,Image 1,1,287,
3.56147e+08,,Spot,3,Image 1,1,288,
1.37009e+07,,Spot,3,Image 1,1,289,
1.09457e+07,,Spot,3,Image 1,1,290,
1.78699e+07,,Spot,3,Image 1,1,291,
1.54729e+07,,Spot,3,Image 1,1,292,
1.49904e+07,,Spot,3,Image 1,1,293,
9.56769e+06,,Spot,3,Image 1,1,294,
1.52964e+07,,Spot,3,Image 1,1,295,
2.62831e+07,,Spot,3,Image 1,1,296,
1.47591e+07,,Spot,3,Image 1,1,297,
3.38866e+08,,Spot,3,Image 1,1,298,
1.22064e+07,,Spot,3,Image 1,1,300,
1.22428e+07,,Spot,3,Image 1,1,303,
1.00021e+07,,Spot,3,Image 1,1,311,
2.08747e+07,,Spot,3,Image 1,1,312,
1.51303e+09,,Spot,3,Image 1,1,318,
8.39013e+08,,Spot,3,Image 1,1,319,
8.48529e+07,,Spot,3,Image 1,1,320,
3.70997e+08,,Spot,3,Image 1,1,321,
2.77407e+07,,Spot,3,Image 1,1,322,
8.89635e+09,,Spot,3,Image 1,1,323,
2.01864e+08,,Spot,3,Image 1,1,324,
7.49629e+07,,Spot,3,Image 1,1,325,
7.26748e+07,,Spot,3,Image 1,1,326,
2.98013e+07,,Spot,3,Image 1,1,328,
2.17434e+10,,Spot,3,Image 1,1,329,
1.71687e+09,,Spot,3,Image 1,1,330,
1.08326e+10,,Spot,3,Image 1,1,331,
4.16351e+07,,Spot,3,Image 1,1,332,
2.93929e+07,,Spot,3,Image 1,1,333,
5.9656e+07,,Spot,3,Image 1,1,334,
6.24646e+07,,Spot,3,Image 1,1,336,
2.77079e+09,,Spot,3,Image 1,1,337,
7.26001e+08,,Spot,3,Image 1,1,338,
8.8991e+07,,Spot,3,Image 1,1,339,
6.12885e+07,,Spot,3,Image 1,1,340,
1.82401e+07,,Spot,3,Image 1,1,342,
3.75859e+07,,Spot,3,Image 1,1,343,
4.83642e+07,,Spot,3,Image 1,1,344,
1.33156e+07,,Spot,3,Image 1,1,345,
3.52235e+07,,Spot,3,Image 1,1,347,
5.02598e+07,,Spot,3,Image 1,1,348,
1.05112e+07,,Spot,3,Image 1,1,349,
3.78895e+07,,Spot,3,Image 1,1,350,
2.10059e+07,,Spot,3,Image 1,1,351,
3.53566e+07,,Spot,3,Image 1,1,352,
1.8979e+07,,Spot,3,Image 1,1,353,
2.70025e+07,,Spot,3,Image 1,1,397,
1.96771e+07,,Spot,3,Image 1,1,398,
3.84657e+08,,Spot,3,Image 1,1,436,
5.24651e+07,,Spot,3,Image 1,1,437,
1.43755e+10,,Spot,3,Image 1,1,438,
3.44932e+08,,Spot,3,Image 1,1,440,
4.33861e+09,,Spot,3,Image 1,1,442,
2.17043e+09,,Spot,3,Image 1,1,443,
3.06224e+08,,Spot,3,Image 1,1,444,
2.94393e+08,,Spot,3,Image 1,1,445,
6.15014e+10,,Spot,3,Image 1,1,446,
4.50809e+08,,Spot,3,Image 1,1,447,
2.09286e+07,,Spot,3,Image 1,1,448,
9.29105e+06,,Spot,3,Image 1,1,449,
1.9016e+08,,Spot,3,Image 1,1,450,
1.88663e+08,,Spot,3,Image 1,1,451,
1.35145e+07,,Spot,3,Image 1,1,453,
1.25826e+07,,Spot,3,Image 1,1,454,
1.1366e+08,,Spot,3,Image 1,1,455,
1.82538e+07,,Spot,3,Image 1,1,456,
2.14054e+07,,Spot,3,Image 1,1,462,
4.03828e+08,,Spot,3,Image 1,1,469,
2.19687e+10,,Spot,3,Image 1,1,470,
1.17192e+08,,Spot,3,Image 1,1,471,
1.12567e+09,,Spot,3,Image 1,1,472,
2.09258e+08,,Spot,3,Image 1,1,473,
1.39742e+09,,Spot,3,Image 1,1,474,
5.11878e+07,,Spot,3,Image 1,1,475,
3.2112e+07,,Spot,3,Image 1,1,476,
3.54499e+07,,Spot,3,Image 1,1,477,
6.50145e+09,,Spot,3,Image 1,1,478,
2.91273e+08,,Spot,3,Image 1,1,479,
3.01602e+07,,Spot,3,Image 1,1,480,
9.62114e+07,,Spot,3,Image 1,1,481,
2.77137e+08,,Spot,3,Image 1,1,482,
9.05371e+06,,Spot,3,Image 1,1,483,
2.98403e+07,,Spot,3,Image 1,1,484,
2.83005e+07,,Spot,3,Image 1,1,485,
2.68584e+07,,Spot,3,Image 1,1,486,
3.01613e+07,,Spot,3,Image 1,1,487,
3.06659e+07,,Spot,3,Image 1,1,488,
1.75223e+08,,Spot,3,Image 1,1,489,
3.05699e+07,,Spot,3,Image 1,1,490,
2.05744e+07,,Spot,3,Image 1,1,498,
1.8573e+09,,Spot,3,Image 1,1,548,
2.28366e+09,,Spot,3,Image 1,1,549,
1.56093e+09,,Spot,3,Image 1,1,550,
5.85885e+09,,Spot,3,Image 1,1,552,
4.35024e+09,,Spot,3,Image 1,1,554,
4.04523e+09,,Spot,3,Image 1,1,555,
4.31422e+07,,Spot,3,Image 1,1,556,
4.84042e+07,,Spot,3,Image 1,1,557,
6.67186e+07,,Spot,3,Image 1,1,558,
1.60904e+10,,Spot,3,Image 1,1,559,
1.87442e+09,,Spot,3,Image 1,1,560,
1.58342e+10,,Spot,3,Image 1,1,561,
1.00807e+08,,Spot,3,Image 1,1,562,
2.23326e+10,,Spot,3,Image 1,1,563,
3.20174e+10,,Spot,3,Image 1,1,564,
6.06828e+09,,Spot,3,Image 1,1,565,
8.27372e+09,,Spot,3,Image 1,1,566,
2.04738e+07,,Spot,3,Image 1,1,567,
1.04623e+08,,Spot,3,Image 1,1,568,
1.78305e+07,,Spot,3,Image 1,1,569,
5.79571e+07,,Spot,3,Image 1,1,570,
1.20315e+08,,Spot,3,Image 1,1,571,
3.04638e+09,,Spot,3,Image 1,1,572,
1.33184e+10,,Spot,3,Image 1,1,573,
1.42255e+07,,Spot,3,Image 1,1,575,
9.63197e+09,,Spot,3,Image 1,1,580,
3.5694e+08,,Spot,3,Image 1,1,581,
8.33587e+08,,Spot,3,Image 1,1,583,
9.78422e+07,,Spot,3,Image 1,1,584,
1.88143e+07,,Spot,3,Image 1,1,585,
5.99928e+08,,Spot,3,Image 1,1,586,
4.80986e+09,,Spot,3,Image 1,1,587,
9.59028e+09,,Spot,3,Image 1,1,588,
4.35285e+09,,Spot,3,Image 1,1,589,
3.05187e+10,,Spot,3,Image 1,1,590,
3.07846e+09,,Spot,3,Image 1,1,592,
1.50027e+07,,Spot,3,Image 1,1,593,
6.46213e+08,,Spot,3,Image 1,1,594,
6.5572e+07,,Spot,3,Image 1,1,595,
4.59391e+07,,Spot,3,Image 1,1,596,
1.99636e+08,,Spot,3,Image 1,1,597,
1.04291e+08,,Spot,3,Image 1,1,598,
6.69156e+08,,Spot,3,Image 1,1,599,
3.02906e+07,,Spot,3,Image 1,1,600,
3.41359e+08,,Spot,3,Image 1,1,601,
1.11568e+10,,Spot,3,Image 1,1,602,
2.95613e+09,,Spot,3,Image 1,1,603,
1.40056e+08,,Spot,3,Image 1,1,604,
6.50315e+07,,Spot,3,Image 1,1,605,
9.5319e+07,,Spot,3,Image 1,1,607,
1.18605e+07,,Spot,3,Image 1,1,610,
6.19806e+09,,Spot,3,Image 1,1,624,
4.00764e+09,,Spot,3,Image 1,1,625,
1.10932e+08,,Spot,3,Image 1,1,630,
4.63345e+07,,Spot,3,Image 1,1,640,
1.24107e+09,,Spot,3,Image 1,1,645,
2.39121e+07,,Spot,3,Image 1,1,55413,
6.23667e+07,,Spot,3,Image 1,1,55414,
5.65225e+07,,Spot,3,Image 1,1,55415,
1.2439e+07,,Spot,3,Image 1,1,55416,
1.92296e+07,,Spot,3,Image 1,1,55417,
1.12553e+08,,Spot,3,Image 1,1,55418,
1.84849e+07,,Spot,3,Image 1,1,55420,
7.59291e+07,,Spot,3,Image 1,1,55421,
3.63056e+07,,Spot,3,Image 1,1,55422,
4.09331e+07,,Spot,3,Image 1,1,55423,
4.85248e+08,,Spot,3,Image 1,1,55424,
1.00894e+09,,Spot,3,Image 1,1,55425,
1.38883e+08,,Spot,3,Image 1,1,55426,
1.31512e+07,,Spot,3,Image 1,1,55427,
1.01001e+08,,Spot,3,Image 1,1,55429,
2.62949e+07,,Spot,3,Image 1,1,55430,
1.86525e+09,,Spot,3,Image 1,1,55431,
2.83924e+07,,Spot,3,Image 1,1,55432,
2.0971e+07,,Spot,3,Image 1,1,55433,
1.08636e+07,,Spot,3,Image 1,1,55434,
1.25191e+07,,Spot,3,Image 1,1,55435,
6.06161e+07,,Spot,3,Image 1,1,55436,
1.61377e+08,,Spot,3,Image 1,1,55437,
1.46726e+07,,Spot,3,Image 1,1,55438,
3.53995e+07,,Spot,3,Image 1,1,55439,
2.56524e+07,,Spot,3,Image 1,1,55440,
1.25856e+07,,Spot,3,Image 1,1,55441,
1.30732e+07,,Spot,3,Image 1,1,55442,
1.51456e+07,,Spot,3,Image 1,1,55444,
1.86881e+07,,Spot,3,Image 1,1,55445,
1.43065e+07,,Spot,3,Image 1,1,55446,
1.27642e+07,,Spot,3,Image 1,1,55447,
1.14829e+07,,Spot,3,Image 1,1,55449,
1.96571e+07,,Spot,3,Image 1,1,55450,
1.64383e+07,,Spot,3,Image 1,1,55452,
1.76856e+07,,Spot,3,Image 1,1,55453,
2.50997e+07,,Spot,3,Image 1,1,55454,
1.16226e+07,,Spot,3,Image 1,1,55455,
1.03129e+07,,Spot,3,Image 1,1,55456,
1.75891e+07,,Spot,3,Image 1,1,55458,
1.21927e+07,,Spot,3,Image 1,1,55459,
8.88024e+06,,Spot,3,Image 1,1,55460,
1.0046e+07,,Spot,3,Image 1,1,55461,
2.16752e+07,,Spot,3,Image 1,1,55462,
8.69479e+06,,Spot,3,Image 1,1,55464,
9.52768e+06,,Spot,3,Image 1,1,55465,
2.08144e+07,,Spot,3,Image 1,1,55466,
1.08643e+07,,Spot,3,Image 1,1,55468,
1.23422e+07,,Spot,3,Image 1,1,55469,
1.19331e+07,,Spot,3,Image 1,1,55470,
1.6019e+07,,Spot,3,Image 1,1,55471,
1.40855e+07,,Spot,3,Image 1,1,55472,
1.26469e+07,,Spot,3,Image 1,1,55474,
1.1269e+07,,Spot,3,Image 1,1,55475,
1.15652e+07,,Spot,3,Image 1,1,55476,
8.86842e+06,,Spot,3,Image 1,1,55477,
8.00895e+06,,Spot,3,Image 1,1,55478,
6.17977e+06,,Spot,3,Image 1,1,55479,
2.04815e+07,,Spot,3,Image 1,1,55480,
1.23918e+10,,Spot,3,Image 1,1,55481,
5.64025e+08,,Spot,3,Image 1,1,55482,
1.48553e+07,,Spot,3,Image 1,1,55483,
1.2719e+07,,Spot,3,Image 1,1,55484,
1.43647e+07,,Spot,3,Image 1,1,55485,
4.83036e+08,,Spot,3,Image 1,1,55486,
7.63892e+07,,Spot,3,Image 1,1,55487,
5.24988e+07,,Spot,3,Image 1,1,55488,
8.38979e+07,,Spot,3,Image 1,1,55491,
1.90436e+08,,Spot,3,Image 1,1,55492,
2.12097e+08,,Spot,3,Image 1,1,55493,
1.63211e+08,,Spot,3,Image 1,1,55494,
7.5561e+08,,Spot,3,Image 1,1,55495,
1.57371e+08,,Spot,3,Image 1,1,55496,
2.40354e+09,,Spot,3,Image 1,1,55497,
2.56785e+07,,Spot,3,Image 1,1,55498,
7.0399e+07,,Spot,3,Image 1,1,55499,
1.57688e+10,,Spot,3,Image 1,1,55500,
2.18195e+09,,Spot,3,Image 1,1,55501,
5.83244e+09,,Spot,3,Image 1,1,55502,
2.44912e+09,,Spot,3,Image 1,1,55503,
7.3316e+08,,Spot,3,Image 1,1,55505,
2.40575e+09,,Spot,3,Image 1,1,55506,
9.5457e+09,,Spot,3,Image 1,1,55507,
1.41402e+07,,Spot,3,Image 1,1,55508,
1.69928e+07,,Spot,3,Image 1,1,55509,
6.91815e+06,,Spot,3,Image 1,1,55511,
2.58101e+09,,Spot,3,Image 1,1,55512,
4.73151e+09,,Spot,3,Image 1,1,55513,
7.51934e+08,,Spot,3,Image 1,1,55514,
5.18685e+08,,Spot,3,Image 1,1,55515,
1.30972e+07,,Spot,3,Image 1,1,55517,
1.14412e+07,,Spot,3,Image 1,1,55519,
6.92402e+06,,Spot,3,Image 1,1,55520,
4.3985e+08,,Spot,3,Image 1,1,55521,
1.99697e+07,,Spot,3,Image 1,1,55524,
2.78185e+07,,Spot,3,Image 1,1,55525,
5.32548e+06,,Spot,3,Image 1,1,55526,
1.01262e+08,,Spot,3,Image 1,1,55528,
4.89259e+09,,Spot,3,Image 1,1,55529,
1.03002e+08,,Spot,3,Image 1,1,55532,
3.95671e+08,,Spot,3,Image 1,1,55533,
4.38658e+07,,Spot,3,Image 1,1,55534,
3.04351e+09,,Spot,3,Image 1,1,55535,
1.15864e+07,,Spot,3,Image 1,1,55536,
1.19038e+07,,Spot,3,Image 1,1,55537,
1.09071e+09,,Spot,3,Image 1,1,55538,
5.95013e+08,,Spot,3,Image 1,1,55539,
7.12717e+08,,Spot,3,Image 1,1,55540,
1.8265e+09,,Spot,3,Image 1,1,55541,
3.73302e+10,,Spot,3,Image 1,1,55542,
3.9777e+09,,Spot,3,Image 1,1,55543,
1.37674e+10,,Spot,3,Image 1,1,55544,
3.67064e+09,,Spot,3,Image 1,1,55545,
3.54545e+09,,Spot,3,Image 1,1,55546,
5.09727e+10,,Spot,3,Image 1,1,55548,
1.41246e+10,,Spot,3,Image 1,1,55549,
5.37488e+09,,Spot,3,Image 1,1,55550,
4.44031e+09,,Spot,3,Image 1,1,55551,
6.1245e+09,,Spot,3,Image 1,1,55552,
1.60369e+10,,Spot,3,Image 1,1,55553,
6.19865e+09,,Spot,3,Image 1,1,55554,
4.03811e+09,,Spot,3,Image 1,1,55555,
9.22149e+08,,Spot,3,Image 1,1,55556,
2.08631e+09,,Spot,3,Image 1,1,55557,
9.10044e+08,,Spot,3,Image 1,1,55558,
2.79814e+08,,Spot,3,Image 1,1,55559,
5.07042e+08,,Spot,3,Image 1,1,55560,
4.21332e+09,,Spot,3,Image 1,1,55561,
2.92645e+09,,Spot,3,Image 1,1,55562,
1.08284e+09,,Spot,3,Image 1,1,55563,
3.47814e+09,,Spot,3,Image 1,1,55564,
2.40597e+09,,Spot,3,Image 1,1,55565,
3.96782e+08,,Spot,3,Image 1,1,55566,
1.06765e+09,,Spot,3,Image 1,1,55568,
9.84921e+08,,Spot,3,Image 1,1,55569,
1.81155e+09,,Spot,3,Image 1,1,55570,
5.88262e+08,,Spot,3,Image 1,1,55571,
1.83421e+09,,Spot,3,Image 1,1,55572,
1.66173e+10,,Spot,3,Image 1,1,55573,
3.21418e+10,,Spot,3,Image 1,1,55574,
8.96909e+08,,Spot,3,Image 1,1,55576,
8.99755e+09,,Spot,3,Image 1,1,55577,
1.43683e+10,,Spot,3,Image 1,1,55578,
4.25054e+09,,Spot,3,Image 1,1,55579,
8.64883e+09,,Spot,3,Image 1,1,55580,
6.92192e+09,,Spot,3,Image 1,1,55581,
1.22051e+10,,Spot,3,Image 1,1,55582,
1.25973e+07,,Spot,3,Image 1,2,55583,
9.6117e+06,,Spot,3,Image 1,2,55584,
1.23362e+07,,Spot,3,Image 1,2,55585,
6.19744e+07,,Spot,3,Image 1,2,55586,
1.45045e+07,,Spot,3,Image 1,2,55587,
6.61657e+06,,Spot,3,Image 1,2,55588,
1.61845e+07,,Spot,3,Image 1,2,55589,
8.66609e+06,,Spot,3,Image 1,2,55590,
2.71648e+07,,Spot,3,Image 1,2,55591,
4.94222e+06,,Spot,3,Image 1,2,55592,
7.21603e+06,,Spot,3,Image 1,2,55593,
1.00055e+07,,Spot,3,Image 1,2,55594,
1.32883e+07,,Spot,3,Image 1,2,55595,
4.33264e+06,,Spot,3,Image 1,2,55596,
5.69423e+07,,Spot,3,Image 1,2,55597,
1.54488e+07,,Spot,3,Image 1,2,55598,
1.60724e+09,,Spot,3,Image 1,2,55599,
1.30918e+09,,Spot,3,Image 1,2,55600,
1.03559e+09,,Spot,3,Image 1,2,55601,
8.2473e+07,,Spot,3,Image 1,2,55602,
3.59929e+08,,Spot,3,Image 1,2,55603,
8.77813e+08,,Spot,3,Image 1,2,55604,
1.3198e+09,,Spot,3,Image 1,2,55605,
6.97571e+08,,Spot,3,Image 1,2,55606,
6.13556e+07,,Spot,3,Image 1,2,55607,
1.2359e+08,,Spot,3,Image 1,2,55608,
2.27857e+09,,Spot,3,Image 1,2,55609,
6.36342e+08,,Spot,3,Image 1,2,55610,
2.65282e+08,,Spot,3,Image 1,2,55611,
1.73065e+09,,Spot,3,Image 1,2,55612,
9.61214e+08,,Spot,3,Image 1,2,55613,
5.83181e+07,,Spot,3,Image 1,2,55614,
8.45915e+07,,Spot,3,Image 1,2,55615,
2.79259e+07,,Spot,3,Image 1,2,55616,
2.69497e+07,,Spot,3,Image 1,2,55617,
1.61926e+07,,Spot,3,Image 1,2,55618,
2.12183e+08,,Spot,3,Image 1,2,55619,
1.40008e+07,,Spot,3,Image 1,2,55620,
2.73684e+07,,Spot,3,Image 1,2,55621,
1.52745e+07,,Spot,3,Image 1,2,55622,
3.78105e+07,,Spot,3,Image 1,2,55623,
2.64425e+07,,Spot,3,Image 1,2,55624,
6.27446e+08,,Spot,3,Image 1,2,55625,
7.7179e+07,,Spot,3,Image 1,2,55626,
1.05403e+08,,Spot,3,Image 1,2,55627,
1.26448e+07,,Spot,3,Image 1,2,55628,
3.61526e+06,,Spot,3,Image 1,2,55629,
4.32123e+06,,Spot,3,Image 1,2,55630,
5.04638e+06,,Spot,3,Image 1,2,55631,
9.21769e+06,,Spot,3,Image 1,2,55632,
1.14945e+07,,Spot,3,Image 1,2,55633,
2.9816e+07,,Spot,3,Image 1,2,55634,
1.85733e+07,,Spot,3,Image 1,2,55635,
8.40632e+06,,Spot,3,Image 1,2,55636,
9.32638e+06,,Spot,3,Image 1,2,55637,
1.50453e+07,,Spot,3,Image 1,2,55638,
1.08262e+07,,Spot,3,Image 1,2,55639,
1.00192e+07,,Spot,3,Image 1,2,55640,
7.52453e+07,,Spot,3,Image 1,2,55641,
6.57634e+07,,Spot,3,Image 1,2,55642,
1.03049e+07,,Spot,3,Image 1,2,55643,
3.93199e+08,,Spot,3,Image 1,2,55644,
1.41874e+09,,Spot,3,Image 1,2,55645,
7.35724e+06,,Spot,3,Image 1,2,55646,
8.49672e+07,,Spot,3,Image 1,2,55647,
1.80126e+07,,Spot,3,Image 1,2,55648,
8.12784e+06,,Spot,3,Image 1,2,55649,
2.1247e+09,,Spot,3,Image 1,2,55650,
3.5432e+09,,Spot,3,Image 1,2,55651,
6.67671e+07,,Spot,3,Image 1,2,55652,
7.0735e+07,,Spot,3,Image 1,2,55653,
9.9211e+07,,Spot,3,Image 1,2,55654,
1.73716e+07,,Spot,3,Image 1,2,55655,
1.81373e+07,,Spot,3,Image 1,2,55656,
2.23222e+07,,Spot,3,Image 1,2,55657,
1.31056e+07,,Spot,3,Image 1,2,55658,
6.84185e+07,,Spot,3,Image 1,2,55659,
5.73042e+07,,Spot,3,Image 1,2,55660,
7.31698e+06,,Spot,3,Image 1,2,55661,
2.9679e+07,,Spot,3,Image 1,2,55662,
5.64396e+07,,Spot,3,Image 1,2,55663,
1.77489e+07,,Spot,3,Image 1,2,55664,
5.84712e+07,,Spot,3,Image 1,2,55665,
2.25417e+08,,Spot,3,Image 1,2,55666,
8.01844e+07,,Spot,3,Image 1,2,55667,
1.34783e+07,,Spot,3,Image 1,2,55668,
5.99666e+07,,Spot,3,Image 1,2,55669,
4.82755e+07,,Spot,3,Image 1,2,55670,
5.44477e+07,,Spot,3,Image 1,2,55671,
2.27249e+07,,Spot,3,Image 1,2,55672,
2.64157e+07,,Spot,3,Image 1,2,55673,
1.58712e+07,,Spot,3,Image 1,2,55674,
6.63624e+08,,Spot,3,Image 1,2,55675,
1.19335e+07,,Spot,3,Image 1,2,55676,
8.10785e+06,,Spot,3,Image 1,2,55677,
1.67329e+07,,Spot,3,Image 1,2,55678,
5.25821e+07,,Spot,3,Image 1,2,55679,
3.25646e+07,,Spot,3,Image 1,2,55680,
1.7008e+07,,Spot,3,Image 1,2,55681,
2.67555e+07,,Spot,3,Image 1,2,55682,
1.30133e+07,,Spot,3,Image 1,2,55683,
1.02893e+07,,Spot,3,Image 1,2,55684,
3.25874e+06,,Spot,3,Image 1,2,55685,
1.1773e+07,,Spot,3,Image 1,2,55686,
1.39999e+07,,Spot,3,Image 1,2,55687,
1.42152e+07,,Spot,3,Image 1,2,55688,
1.61965e+09,,Spot,3,Image 1,2,55689,
1.60258e+07,,Spot,3,Image 1,2,55690,
1.46723e+07,,Spot,3,Image 1,2,55691,
2.52493e+07,,Spot,3,Image 1,2,55692,
3.54966e+07,,Spot,3,Image 1,2,55693,
1.52808e+07,,Spot,3,Image 1,2,55694,
3.07024e+07,,Spot,3,Image 1,2,55695,
1.39307e+09,,Spot,3,Image 1,2,55696,
1.27747e+10,,Spot,3,Image 1,2,55697,
4.12126e+09,,Spot,3,Image 1,2,55698,
3.63439e+09,,Spot,3,Image 1,2,55699,
3.08557e+09,,Spot,3,Image 1,2,55700,
1.06123e+08,,Spot,3,Image 1,2,55701,
5.02313e+07,,Spot,3,Image 1,2,55702,
2.58218e+09,,Spot,3,Image 1,2,55703,
7.15396e+07,,Spot,3,Image 1,2,55704,
2.43246e+09,,Spot,3,Image 1,2,55705,
5.98394e+07,,Spot,3,Image 1,2,55706,
1.27234e+09,,Spot,3,Image 1,2,55707,
