
Distance to Image Border XYZ Img=1
 ==================== 
Distance to Image Border XYZ,Unit,Category,Image,Time,ID,
14.117,um,Spot,Image 1,16,60207,
14.7415,um,Spot,Image 1,16,60208,
14.9433,um,Spot,Image 1,16,60209,
16.4929,um,Spot,Image 1,16,60210,
16.3677,um,Spot,Image 1,16,60211,
16.7958,um,Spot,Image 1,16,60212,
15.5755,um,Spot,Image 1,16,60213,
15.5671,um,Spot,Image 1,16,60214,
15.6865,um,Spot,Image 1,16,60215,
14.1933,um,Spot,Image 1,16,60216,
13.4429,um,Spot,Image 1,16,60217,
13.7309,um,Spot,Image 1,16,60218,
14.014,um,Spot,Image 1,16,60219,
13.9112,um,Spot,Image 1,16,60220,
14.4856,um,Spot,Image 1,16,60221,
14.5036,um,Spot,Image 1,16,60222,
15.0925,um,Spot,Image 1,16,60223,
15.2118,um,Spot,Image 1,16,60224,
16.5434,um,Spot,Image 1,16,60225,
16.0304,um,Spot,Image 1,16,60226,
15.3787,um,Spot,Image 1,16,60227,
14.8397,um,Spot,Image 1,16,60228,
14.1442,um,Spot,Image 1,16,60229,
14.4525,um,Spot,Image 1,16,60230,
6.89573,um,Spot,Image 1,16,60231,
10.4387,um,Spot,Image 1,16,60232,
8.7751,um,Spot,Image 1,16,60233,
12.7196,um,Spot,Image 1,16,60234,
11.7629,um,Spot,Image 1,16,60235,
9.98768,um,Spot,Image 1,16,60236,
12.9916,um,Spot,Image 1,16,60237,
12.2219,um,Spot,Image 1,16,60238,
12.1136,um,Spot,Image 1,16,60239,
11.7001,um,Spot,Image 1,16,60240,
11.0303,um,Spot,Image 1,16,60241,
11.403,um,Spot,Image 1,16,60242,
10.7053,um,Spot,Image 1,16,60243,
10.2765,um,Spot,Image 1,16,60244,
10.1138,um,Spot,Image 1,16,60245,
9.21625,um,Spot,Image 1,16,60246,
8.27953,um,Spot,Image 1,16,60247,
8.4105,um,Spot,Image 1,16,60248,
11.3329,um,Spot,Image 1,16,60249,
11.3024,um,Spot,Image 1,16,60250,
10.5367,um,Spot,Image 1,16,60251,
10.7466,um,Spot,Image 1,16,60252,
8.9979,um,Spot,Image 1,16,60253,
8.81104,um,Spot,Image 1,16,60254,
7.62525,um,Spot,Image 1,16,60255,
6.44596,um,Spot,Image 1,16,60256,
12.5757,um,Spot,Image 1,16,60257,
9.68571,um,Spot,Image 1,16,60258,
7.4303,um,Spot,Image 1,16,60259,
13.3134,um,Spot,Image 1,16,60260,
12.6809,um,Spot,Image 1,16,60261,
11.8142,um,Spot,Image 1,16,60262,
9.51371,um,Spot,Image 1,16,60263,
9.62255,um,Spot,Image 1,16,60264,
8.71974,um,Spot,Image 1,16,60265,
7.13509,um,Spot,Image 1,16,60266,
13.2231,um,Spot,Image 1,16,60267,
12.5646,um,Spot,Image 1,16,60268,
12.1873,um,Spot,Image 1,16,60269,
11.7662,um,Spot,Image 1,16,60270,
11.6362,um,Spot,Image 1,16,60271,
10.2185,um,Spot,Image 1,16,60272,
9.12048,um,Spot,Image 1,16,60273,
9.12968,um,Spot,Image 1,16,60274,
8.82263,um,Spot,Image 1,16,60275,
8.1832,um,Spot,Image 1,16,60276,
6.30413,um,Spot,Image 1,16,60277,
5.873,um,Spot,Image 1,16,60278,
5.14915,um,Spot,Image 1,16,60279,
4.49775,um,Spot,Image 1,16,60280,
3.71154,um,Spot,Image 1,16,60281,
2.7212,um,Spot,Image 1,16,60282,
4.40056,um,Spot,Image 1,16,60283,
3.41101,um,Spot,Image 1,16,60284,
2.09155,um,Spot,Image 1,16,60285,
2.65843,um,Spot,Image 1,16,60286,
3.90723,um,Spot,Image 1,17,60287,
0,um,Spot,Image 1,17,60288,
0,um,Spot,Image 1,17,60289,
1.43554,um,Spot,Image 1,17,60290,
4.64204,um,Spot,Image 1,17,60291,
4.46575,um,Spot,Image 1,17,60292,
0,um,Spot,Image 1,17,60293,
1.99813,um,Spot,Image 1,17,60294,
2.89806,um,Spot,Image 1,17,60295,
0,um,Spot,Image 1,17,60296,
0.395651,um,Spot,Image 1,17,60297,
1.77058,um,Spot,Image 1,17,60298,
3.20083,um,Spot,Image 1,17,60299,
0,um,Spot,Image 1,17,60300,
0,um,Spot,Image 1,17,60301,
0,um,Spot,Image 1,17,60302,
0,um,Spot,Image 1,17,60303,
1.53897,um,Spot,Image 1,17,60304,
3.12098,um,Spot,Image 1,17,60305,
4.48663,um,Spot,Image 1,17,60306,
0,um,Spot,Image 1,17,60307,
0,um,Spot,Image 1,17,60308,
0,um,Spot,Image 1,17,60309,
0,um,Spot,Image 1,17,60310,
0,um,Spot,Image 1,17,60311,
0,um,Spot,Image 1,17,60312,
0,um,Spot,Image 1,17,60313,
0.977594,um,Spot,Image 1,17,60314,
3.04719,um,Spot,Image 1,17,60315,
3.88868,um,Spot,Image 1,17,60316,
4.94515,um,Spot,Image 1,17,60317,
5.04477,um,Spot,Image 1,17,60318,
0,um,Spot,Image 1,17,60319,
0,um,Spot,Image 1,17,60320,
0,um,Spot,Image 1,17,60321,
0,um,Spot,Image 1,17,60322,
0,um,Spot,Image 1,17,60323,
0,um,Spot,Image 1,17,60324,
0,um,Spot,Image 1,17,60325,
0,um,Spot,Image 1,17,60326,
1.73609,um,Spot,Image 1,17,60327,
2.24921,um,Spot,Image 1,17,60328,
2.58331,um,Spot,Image 1,17,60329,
3.18027,um,Spot,Image 1,17,60330,
2.88178,um,Spot,Image 1,17,60331,
3.27363,um,Spot,Image 1,17,60332,
5.03668,um,Spot,Image 1,17,60333,
0,um,Spot,Image 1,17,60334,
0,um,Spot,Image 1,17,60335,
0,um,Spot,Image 1,17,60336,
0,um,Spot,Image 1,17,60337,
0,um,Spot,Image 1,17,60338,
0,um,Spot,Image 1,17,60339,
0,um,Spot,Image 1,17,60340,
0,um,Spot,Image 1,17,60341,
0,um,Spot,Image 1,17,60342,
0,um,Spot,Image 1,17,60343,
0,um,Spot,Image 1,17,60344,
0.99357,um,Spot,Image 1,17,60345,
1.14462,um,Spot,Image 1,17,60346,
2.05741,um,Spot,Image 1,17,60347,
1.98828,um,Spot,Image 1,17,60348,
2.66501,um,Spot,Image 1,17,60349,
4.20175,um,Spot,Image 1,17,60350,
4.89293,um,Spot,Image 1,17,60351,
0,um,Spot,Image 1,17,60352,
3.12163,um,Spot,Image 1,17,60353,
0,um,Spot,Image 1,17,60354,
0,um,Spot,Image 1,17,60355,
4.64222,um,Spot,Image 1,17,60356,
0,um,Spot,Image 1,17,60357,
0,um,Spot,Image 1,17,60358,
0,um,Spot,Image 1,17,60359,
0,um,Spot,Image 1,17,60360,
0,um,Spot,Image 1,17,60361,
0.030839,um,Spot,Image 1,17,60362,
0.540398,um,Spot,Image 1,17,60363,
0.928285,um,Spot,Image 1,17,60364,
1.67916,um,Spot,Image 1,17,60365,
2.08661,um,Spot,Image 1,17,60366,
2.99907,um,Spot,Image 1,17,60367,
3.61781,um,Spot,Image 1,17,60368,
3.99245,um,Spot,Image 1,17,60369,
4.46364,um,Spot,Image 1,17,60370,
0,um,Spot,Image 1,17,60371,
0,um,Spot,Image 1,17,60372,
0,um,Spot,Image 1,17,60373,
0,um,Spot,Image 1,17,60374,
0,um,Spot,Image 1,17,60375,
0,um,Spot,Image 1,17,60376,
0,um,Spot,Image 1,17,60377,
0,um,Spot,Image 1,17,60378,
0.300296,um,Spot,Image 1,17,60379,
1.19488,um,Spot,Image 1,17,60380,
2.78796,um,Spot,Image 1,17,60381,
4.02527,um,Spot,Image 1,17,60382,
0,um,Spot,Image 1,17,60383,
0,um,Spot,Image 1,17,60384,
0,um,Spot,Image 1,17,60385,
0,um,Spot,Image 1,17,60386,
0,um,Spot,Image 1,17,60387,
0,um,Spot,Image 1,17,60388,
0.469004,um,Spot,Image 1,17,60389,
1.24255,um,Spot,Image 1,17,60390,
1.01003,um,Spot,Image 1,17,60391,
0.927335,um,Spot,Image 1,17,60392,
2.50684,um,Spot,Image 1,17,60393,
3.61741,um,Spot,Image 1,17,60394,
4.27433,um,Spot,Image 1,17,60395,
0,um,Spot,Image 1,17,60396,
3.4547,um,Spot,Image 1,17,60397,
8.62035,um,Spot,Image 1,17,60398,
10.2658,um,Spot,Image 1,17,60399,
11.7623,um,Spot,Image 1,17,60400,
5.32889,um,Spot,Image 1,17,60401,
9.36012,um,Spot,Image 1,17,60402,
5.96896,um,Spot,Image 1,17,60403,
9.84962,um,Spot,Image 1,17,60404,
11.2327,um,Spot,Image 1,17,60405,
11.4343,um,Spot,Image 1,17,60406,
12.4956,um,Spot,Image 1,17,60407,
6.45417,um,Spot,Image 1,17,60408,
6.49254,um,Spot,Image 1,17,60409,
6.97688,um,Spot,Image 1,17,60410,
7.31988,um,Spot,Image 1,17,60411,
7.27018,um,Spot,Image 1,17,60412,
9.59751,um,Spot,Image 1,17,60413,
10.2765,um,Spot,Image 1,17,60414,
10.0964,um,Spot,Image 1,17,60415,
11.2916,um,Spot,Image 1,17,60416,
11.6131,um,Spot,Image 1,17,60417,
11.828,um,Spot,Image 1,17,60418,
11.5871,um,Spot,Image 1,17,60419,
11.9734,um,Spot,Image 1,17,60420,
5.85453,um,Spot,Image 1,17,60421,
8.34208,um,Spot,Image 1,17,60422,
8.69397,um,Spot,Image 1,17,60423,
9.15474,um,Spot,Image 1,17,60424,
9.85243,um,Spot,Image 1,17,60425,
9.90399,um,Spot,Image 1,17,60426,
11.0235,um,Spot,Image 1,17,60427,
12.8013,um,Spot,Image 1,17,60428,
5.26289,um,Spot,Image 1,17,60429,
5.44577,um,Spot,Image 1,17,60430,
5.42987,um,Spot,Image 1,17,60431,
6.50157,um,Spot,Image 1,17,60432,
7.07397,um,Spot,Image 1,17,60433,
7.36296,um,Spot,Image 1,17,60434,
7.94791,um,Spot,Image 1,17,60435,
7.62064,um,Spot,Image 1,17,60436,
9.6891,um,Spot,Image 1,17,60437,
11.2025,um,Spot,Image 1,17,60438,
11.7546,um,Spot,Image 1,17,60439,
12.0384,um,Spot,Image 1,17,60440,
12.1645,um,Spot,Image 1,17,60441,
12.7412,um,Spot,Image 1,17,60442,
7.08618,um,Spot,Image 1,17,60443,
9.90338,um,Spot,Image 1,17,60444,
6.32472,um,Spot,Image 1,17,60445,
8.27938,um,Spot,Image 1,17,60446,
11.9801,um,Spot,Image 1,17,60447,
12.4148,um,Spot,Image 1,17,60448,
5.58104,um,Spot,Image 1,17,60449,
5.229,um,Spot,Image 1,17,60450,
5.51442,um,Spot,Image 1,17,60451,
6.22088,um,Spot,Image 1,17,60452,
7.7013,um,Spot,Image 1,17,60453,
8.36625,um,Spot,Image 1,17,60454,
10.0862,um,Spot,Image 1,17,60455,
10.711,um,Spot,Image 1,17,60456,
11.5413,um,Spot,Image 1,17,60457,
12.5904,um,Spot,Image 1,17,60458,
6.08886,um,Spot,Image 1,17,60459,
6.78585,um,Spot,Image 1,17,60460,
7.57174,um,Spot,Image 1,17,60461,
8.58381,um,Spot,Image 1,17,60462,
10.4271,um,Spot,Image 1,17,60463,
12.6391,um,Spot,Image 1,17,60464,
9.73009,um,Spot,Image 1,17,60465,
15.4667,um,Spot,Image 1,17,60466,
16.1429,um,Spot,Image 1,17,60467,
14.7026,um,Spot,Image 1,17,60468,
13.1323,um,Spot,Image 1,17,60469,
16.1107,um,Spot,Image 1,17,60470,
13.6494,um,Spot,Image 1,17,60471,
13.8882,um,Spot,Image 1,17,60472,
15.5648,um,Spot,Image 1,17,60473,
16.9297,um,Spot,Image 1,17,60474,
16.4797,um,Spot,Image 1,17,60475,
16.3159,um,Spot,Image 1,17,60476,
15.9425,um,Spot,Image 1,17,60477,
15.6788,um,Spot,Image 1,17,60478,
15.1024,um,Spot,Image 1,17,60479,
13.2004,um,Spot,Image 1,17,60480,
15.1385,um,Spot,Image 1,17,60481,
14.8822,um,Spot,Image 1,17,60482,
15.9897,um,Spot,Image 1,17,60483,
14.4015,um,Spot,Image 1,17,60484,
14.0626,um,Spot,Image 1,17,60485,
13.8924,um,Spot,Image 1,17,60486,
13.7674,um,Spot,Image 1,17,60487,
14.005,um,Spot,Image 1,17,60488,
15.8471,um,Spot,Image 1,17,60489,
15.8397,um,Spot,Image 1,17,60490,
16.8345,um,Spot,Image 1,17,60491,
16.5612,um,Spot,Image 1,17,60492,
15.6556,um,Spot,Image 1,17,60493,
15.5424,um,Spot,Image 1,17,60494,
15.5002,um,Spot,Image 1,17,60495,
14.9154,um,Spot,Image 1,17,60496,
14.4894,um,Spot,Image 1,17,60497,
13.5684,um,Spot,Image 1,17,60498,
14.2237,um,Spot,Image 1,17,60499,
13.0869,um,Spot,Image 1,17,60500,
13.6089,um,Spot,Image 1,17,60501,
14.0929,um,Spot,Image 1,17,60502,
14.0126,um,Spot,Image 1,17,60503,
15.7156,um,Spot,Image 1,17,60504,
15.8973,um,Spot,Image 1,17,60505,
14.5109,um,Spot,Image 1,17,60506,
13.5369,um,Spot,Image 1,17,60507,
13.0422,um,Spot,Image 1,17,60508,
13.6327,um,Spot,Image 1,17,60509,
13.9645,um,Spot,Image 1,17,60510,
14.7141,um,Spot,Image 1,17,60511,
14.785,um,Spot,Image 1,17,60512,
16.9367,um,Spot,Image 1,17,60513,
16.5754,um,Spot,Image 1,17,60514,
15.9191,um,Spot,Image 1,17,60515,
13.1801,um,Spot,Image 1,17,60516,
13.5695,um,Spot,Image 1,17,60517,
13.7048,um,Spot,Image 1,17,60518,
15.6704,um,Spot,Image 1,17,60519,
16.0917,um,Spot,Image 1,17,60520,
16.2926,um,Spot,Image 1,17,60521,
16.7221,um,Spot,Image 1,17,60522,
16.888,um,Spot,Image 1,17,60523,
16.002,um,Spot,Image 1,17,60524,
15.9565,um,Spot,Image 1,17,60525,
15.215,um,Spot,Image 1,17,60526,
14.7764,um,Spot,Image 1,17,60527,
14.0058,um,Spot,Image 1,17,60528,
13.6819,um,Spot,Image 1,17,60529,
14.9021,um,Spot,Image 1,17,60530,
14.8396,um,Spot,Image 1,17,60531,
13.8839,um,Spot,Image 1,17,60532,
7.44094,um,Spot,Image 1,17,60533,
10.8826,um,Spot,Image 1,17,60534,
9.22423,um,Spot,Image 1,17,60535,
12.9411,um,Spot,Image 1,17,60536,
11.7685,um,Spot,Image 1,17,60537,
8.01931,um,Spot,Image 1,17,60538,
12.9785,um,Spot,Image 1,17,60539,
12.9777,um,Spot,Image 1,17,60540,
11.986,um,Spot,Image 1,17,60541,
11.7819,um,Spot,Image 1,17,60542,
10.972,um,Spot,Image 1,17,60543,
10.2334,um,Spot,Image 1,17,60544,
9.95564,um,Spot,Image 1,17,60545,
9.67611,um,Spot,Image 1,17,60546,
9.43314,um,Spot,Image 1,17,60547,
9.38223,um,Spot,Image 1,17,60548,
7.74482,um,Spot,Image 1,17,60549,
13.2705,um,Spot,Image 1,17,60550,
12.0711,um,Spot,Image 1,17,60551,
12.0388,um,Spot,Image 1,17,60552,
10.9073,um,Spot,Image 1,17,60553,
10.5434,um,Spot,Image 1,17,60554,
9.83583,um,Spot,Image 1,17,60555,
9.53219,um,Spot,Image 1,17,60556,
9.48901,um,Spot,Image 1,17,60557,
8.83059,um,Spot,Image 1,17,60558,
8.09029,um,Spot,Image 1,17,60559,
6.8852,um,Spot,Image 1,17,60560,
13.2292,um,Spot,Image 1,17,60561,
12.2337,um,Spot,Image 1,17,60562,
7.76062,um,Spot,Image 1,17,60563,
13.2602,um,Spot,Image 1,17,60564,
12.8714,um,Spot,Image 1,17,60565,
10.6821,um,Spot,Image 1,17,60566,
9.17755,um,Spot,Image 1,17,60567,
8.75995,um,Spot,Image 1,17,60568,
8.87612,um,Spot,Image 1,17,60569,
7.38721,um,Spot,Image 1,17,60570,
11.8751,um,Spot,Image 1,17,60571,
11.2269,um,Spot,Image 1,17,60572,
10.8287,um,Spot,Image 1,17,60573,
10.7427,um,Spot,Image 1,17,60574,
9.31508,um,Spot,Image 1,17,60575,
9.14211,um,Spot,Image 1,17,60576,
8.74994,um,Spot,Image 1,17,60577,
8.40354,um,Spot,Image 1,17,60578,
6.71338,um,Spot,Image 1,17,60579,
6.59185,um,Spot,Image 1,17,60580,
5.35228,um,Spot,Image 1,17,60581,
4.78821,um,Spot,Image 1,17,60582,
4.03325,um,Spot,Image 1,17,60583,
3.09765,um,Spot,Image 1,17,60584,
4.73839,um,Spot,Image 1,17,60585,
3.57627,um,Spot,Image 1,17,60586,
2.51258,um,Spot,Image 1,17,60587,
2.8655,um,Spot,Image 1,17,60588,
0,um,Spot,Image 1,18,60589,
0,um,Spot,Image 1,18,60590,
1.10511,um,Spot,Image 1,18,60591,
4.70264,um,Spot,Image 1,18,60592,
0,um,Spot,Image 1,18,60593,
3.48004,um,Spot,Image 1,18,60594,
4.8385,um,Spot,Image 1,18,60595,
0,um,Spot,Image 1,18,60596,
0,um,Spot,Image 1,18,60597,
0.575353,um,Spot,Image 1,18,60598,
1.98958,um,Spot,Image 1,18,60599,
0,um,Spot,Image 1,18,60600,
0,um,Spot,Image 1,18,60601,
0,um,Spot,Image 1,18,60602,
0,um,Spot,Image 1,18,60603,
0.387686,um,Spot,Image 1,18,60604,
1.22203,um,Spot,Image 1,18,60605,
2.90927,um,Spot,Image 1,18,60606,
3.86793,um,Spot,Image 1,18,60607,
4.12014,um,Spot,Image 1,18,60608,
0,um,Spot,Image 1,18,60609,
0,um,Spot,Image 1,18,60610,
0,um,Spot,Image 1,18,60611,
0,um,Spot,Image 1,18,60612,
0,um,Spot,Image 1,18,60613,
0,um,Spot,Image 1,18,60614,
0.548202,um,Spot,Image 1,18,60615,
2.69652,um,Spot,Image 1,18,60616,
2.44374,um,Spot,Image 1,18,60617,
3.47681,um,Spot,Image 1,18,60618,
5.16788,um,Spot,Image 1,18,60619,
5.04788,um,Spot,Image 1,18,60620,
0,um,Spot,Image 1,18,60621,
0,um,Spot,Image 1,18,60622,
0,um,Spot,Image 1,18,60623,
0,um,Spot,Image 1,18,60624,
0,um,Spot,Image 1,18,60625,
0,um,Spot,Image 1,18,60626,
0,um,Spot,Image 1,18,60627,
0,um,Spot,Image 1,18,60628,
1.51536,um,Spot,Image 1,18,60629,
1.5974,um,Spot,Image 1,18,60630,
2.18674,um,Spot,Image 1,18,60631,
2.43521,um,Spot,Image 1,18,60632,
2.7848,um,Spot,Image 1,18,60633,
0,um,Spot,Image 1,18,60634,
0,um,Spot,Image 1,18,60635,
0,um,Spot,Image 1,18,60636,
0,um,Spot,Image 1,18,60637,
0,um,Spot,Image 1,18,60638,
0,um,Spot,Image 1,18,60639,
0,um,Spot,Image 1,18,60640,
0,um,Spot,Image 1,18,60641,
1.32553,um,Spot,Image 1,18,60642,
1.11012,um,Spot,Image 1,18,60643,
1.51372,um,Spot,Image 1,18,60644,
1.43061,um,Spot,Image 1,18,60645,
2.04393,um,Spot,Image 1,18,60646,
2.17336,um,Spot,Image 1,18,60647,
3.11101,um,Spot,Image 1,18,60648,
3.13148,um,Spot,Image 1,18,60649,
4.4663,um,Spot,Image 1,18,60650,
0,um,Spot,Image 1,18,60651,
0,um,Spot,Image 1,18,60652,
3.83552,um,Spot,Image 1,18,60653,
0,um,Spot,Image 1,18,60654,
0,um,Spot,Image 1,18,60655,
0,um,Spot,Image 1,18,60656,
0,um,Spot,Image 1,18,60657,
0,um,Spot,Image 1,18,60658,
0.148495,um,Spot,Image 1,18,60659,
0.522891,um,Spot,Image 1,18,60660,
2.28755,um,Spot,Image 1,18,60661,
2.71136,um,Spot,Image 1,18,60662,
2.46299,um,Spot,Image 1,18,60663,
3.01393,um,Spot,Image 1,18,60664,
4.07551,um,Spot,Image 1,18,60665,
4.26361,um,Spot,Image 1,18,60666,
5.08698,um,Spot,Image 1,18,60667,
0,um,Spot,Image 1,18,60668,
0,um,Spot,Image 1,18,60669,
0,um,Spot,Image 1,18,60670,
0,um,Spot,Image 1,18,60671,
0,um,Spot,Image 1,18,60672,
0,um,Spot,Image 1,18,60673,
0,um,Spot,Image 1,18,60674,
0,um,Spot,Image 1,18,60675,
0,um,Spot,Image 1,18,60676,
0.641041,um,Spot,Image 1,18,60677,
0.838461,um,Spot,Image 1,18,60678,
1.92788,um,Spot,Image 1,18,60679,
1.99014,um,Spot,Image 1,18,60680,
3.16163,um,Spot,Image 1,18,60681,
4.22451,um,Spot,Image 1,18,60682,
5.09974,um,Spot,Image 1,18,60683,
0,um,Spot,Image 1,18,60684,
0,um,Spot,Image 1,18,60685,
0,um,Spot,Image 1,18,60686,
0,um,Spot,Image 1,18,60687,
0,um,Spot,Image 1,18,60688,
0,um,Spot,Image 1,18,60689,
0.128179,um,Spot,Image 1,18,60690,
0.148003,um,Spot,Image 1,18,60691,
0.449955,um,Spot,Image 1,18,60692,
1.78971,um,Spot,Image 1,18,60693,
2.12177,um,Spot,Image 1,18,60694,
2.75822,um,Spot,Image 1,18,60695,
3.54101,um,Spot,Image 1,18,60696,
4.13653,um,Spot,Image 1,18,60697,
4.48054,um,Spot,Image 1,18,60698,
0,um,Spot,Image 1,18,60699,
0,um,Spot,Image 1,18,60700,
9.22416,um,Spot,Image 1,18,60701,
10.648,um,Spot,Image 1,18,60702,
11.5203,um,Spot,Image 1,18,60703,
8.72334,um,Spot,Image 1,18,60704,
5.54167,um,Spot,Image 1,18,60705,
9.24721,um,Spot,Image 1,18,60706,
10.2052,um,Spot,Image 1,18,60707,
10.5527,um,Spot,Image 1,18,60708,
12.6481,um,Spot,Image 1,18,60709,
6.19278,um,Spot,Image 1,18,60710,
5.87053,um,Spot,Image 1,18,60711,
6.4803,um,Spot,Image 1,18,60712,
6.80902,um,Spot,Image 1,18,60713,
7.42268,um,Spot,Image 1,18,60714,
8.29001,um,Spot,Image 1,18,60715,
8.94293,um,Spot,Image 1,18,60716,
9.29505,um,Spot,Image 1,18,60717,
9.40865,um,Spot,Image 1,18,60718,
10.4878,um,Spot,Image 1,18,60719,
10.8149,um,Spot,Image 1,18,60720,
10.4711,um,Spot,Image 1,18,60721,
11.7103,um,Spot,Image 1,18,60722,
5.49929,um,Spot,Image 1,18,60723,
5.21028,um,Spot,Image 1,18,60724,
6.40078,um,Spot,Image 1,18,60725,
7.03779,um,Spot,Image 1,18,60726,
7.28485,um,Spot,Image 1,18,60727,
7.94695,um,Spot,Image 1,18,60728,
8.82999,um,Spot,Image 1,18,60729,
8.95869,um,Spot,Image 1,18,60730,
10.4618,um,Spot,Image 1,18,60731,
11.0599,um,Spot,Image 1,18,60732,
11.6786,um,Spot,Image 1,18,60733,
5.58104,um,Spot,Image 1,18,60734,
6.07882,um,Spot,Image 1,18,60735,
7.81963,um,Spot,Image 1,18,60736,
7.59345,um,Spot,Image 1,18,60737,
7.94574,um,Spot,Image 1,18,60738,
9.29016,um,Spot,Image 1,18,60739,
9.7961,um,Spot,Image 1,18,60740,
10.6207,um,Spot,Image 1,18,60741,
11.8866,um,Spot,Image 1,18,60742,
12.0787,um,Spot,Image 1,18,60743,
12.6775,um,Spot,Image 1,18,60744,
12.6906,um,Spot,Image 1,18,60745,
5.39658,um,Spot,Image 1,18,60746,
9.33663,um,Spot,Image 1,18,60747,
5.52344,um,Spot,Image 1,18,60748,
6.96562,um,Spot,Image 1,18,60749,
11.1633,um,Spot,Image 1,18,60750,
12.2046,um,Spot,Image 1,18,60751,
11.9047,um,Spot,Image 1,18,60752,
12.6541,um,Spot,Image 1,18,60753,
5.3431,um,Spot,Image 1,18,60754,
6.0325,um,Spot,Image 1,18,60755,
6.37621,um,Spot,Image 1,18,60756,
8.51165,um,Spot,Image 1,18,60757,
9.09332,um,Spot,Image 1,18,60758,
9.79783,um,Spot,Image 1,18,60759,
9.62491,um,Spot,Image 1,18,60760,
10.2116,um,Spot,Image 1,18,60761,
12.3738,um,Spot,Image 1,18,60762,
12.5834,um,Spot,Image 1,18,60763,
12.5679,um,Spot,Image 1,18,60764,
12.7837,um,Spot,Image 1,18,60765,
5.40222,um,Spot,Image 1,18,60766,
6.36694,um,Spot,Image 1,18,60767,
6.45049,um,Spot,Image 1,18,60768,
7.45187,um,Spot,Image 1,18,60769,
7.35521,um,Spot,Image 1,18,60770,
10.4157,um,Spot,Image 1,18,60771,
11.4827,um,Spot,Image 1,18,60772,
12.822,um,Spot,Image 1,18,60773,
7.93136,um,Spot,Image 1,18,60774,
8.16617,um,Spot,Image 1,18,60775,
15.1926,um,Spot,Image 1,18,60776,
15.2853,um,Spot,Image 1,18,60777,
14.629,um,Spot,Image 1,18,60778,
14.9234,um,Spot,Image 1,18,60779,
16.069,um,Spot,Image 1,18,60780,
13.4844,um,Spot,Image 1,18,60781,
14.5696,um,Spot,Image 1,18,60782,
15.0727,um,Spot,Image 1,18,60783,
16.1371,um,Spot,Image 1,18,60784,
16.4703,um,Spot,Image 1,18,60785,
16.3268,um,Spot,Image 1,18,60786,
16.9156,um,Spot,Image 1,18,60787,
16.4168,um,Spot,Image 1,18,60788,
15.0725,um,Spot,Image 1,18,60789,
13.3906,um,Spot,Image 1,18,60790,
13.9645,um,Spot,Image 1,18,60791,
14.7198,um,Spot,Image 1,18,60792,
15.3164,um,Spot,Image 1,18,60793,
16.8277,um,Spot,Image 1,18,60794,
14.6632,um,Spot,Image 1,18,60795,
14.5491,um,Spot,Image 1,18,60796,
14.1909,um,Spot,Image 1,18,60797,
13.6973,um,Spot,Image 1,18,60798,
13.7415,um,Spot,Image 1,18,60799,
15.0369,um,Spot,Image 1,18,60800,
15.8495,um,Spot,Image 1,18,60801,
16.3768,um,Spot,Image 1,18,60802,
16.2363,um,Spot,Image 1,18,60803,
15.9222,um,Spot,Image 1,18,60804,
16.0554,um,Spot,Image 1,18,60805,
15.2913,um,Spot,Image 1,18,60806,
13.5975,um,Spot,Image 1,18,60807,
13.5732,um,Spot,Image 1,18,60808,
13.6586,um,Spot,Image 1,18,60809,
13.7512,um,Spot,Image 1,18,60810,
14.6646,um,Spot,Image 1,18,60811,
15.9933,um,Spot,Image 1,18,60812,
13.0655,um,Spot,Image 1,18,60813,
13.4879,um,Spot,Image 1,18,60814,
14.8327,um,Spot,Image 1,18,60815,
15.697,um,Spot,Image 1,18,60816,
16.5603,um,Spot,Image 1,18,60817,
15.6426,um,Spot,Image 1,18,60818,
14.4823,um,Spot,Image 1,18,60819,
14.7156,um,Spot,Image 1,18,60820,
14.3719,um,Spot,Image 1,18,60821,
15.1121,um,Spot,Image 1,18,60822,
16.5929,um,Spot,Image 1,18,60823,
16.7789,um,Spot,Image 1,18,60824,
16.3724,um,Spot,Image 1,18,60825,
16.3179,um,Spot,Image 1,18,60826,
14.3608,um,Spot,Image 1,18,60827,
13.9817,um,Spot,Image 1,18,60828,
13.663,um,Spot,Image 1,18,60829,
15.5335,um,Spot,Image 1,18,60830,
16.149,um,Spot,Image 1,18,60831,
16.5847,um,Spot,Image 1,18,60832,
16.6611,um,Spot,Image 1,18,60833,
16.4832,um,Spot,Image 1,18,60834,
15.9507,um,Spot,Image 1,18,60835,
15.3916,um,Spot,Image 1,18,60836,
15.3658,um,Spot,Image 1,18,60837,
13.9502,um,Spot,Image 1,18,60838,
14.0432,um,Spot,Image 1,18,60839,
13.5043,um,Spot,Image 1,18,60840,
13.51,um,Spot,Image 1,18,60841,
14.1096,um,Spot,Image 1,18,60842,
14.0138,um,Spot,Image 1,18,60843,
7.65965,um,Spot,Image 1,18,60844,
11.0959,um,Spot,Image 1,18,60845,
9.41775,um,Spot,Image 1,18,60846,
12.4775,um,Spot,Image 1,18,60847,
11.9504,um,Spot,Image 1,18,60848,
9.63076,um,Spot,Image 1,18,60849,
13.0835,um,Spot,Image 1,18,60850,
13.3297,um,Spot,Image 1,18,60851,
12.4901,um,Spot,Image 1,18,60852,
12.6075,um,Spot,Image 1,18,60853,
11.952,um,Spot,Image 1,18,60854,
11.956,um,Spot,Image 1,18,60855,
11.6412,um,Spot,Image 1,18,60856,
