
Intensity Max Ch=4 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
1305,,Spot,4,Image 1,1,55543,
1728,,Spot,4,Image 1,1,55544,
2096,,Spot,4,Image 1,1,55545,
1654,,Spot,4,Image 1,1,55546,
2620,,Spot,4,Image 1,1,55548,
3093,,Spot,4,Image 1,1,55549,
3671,,Spot,4,Image 1,1,55550,
3071,,Spot,4,Image 1,1,55551,
2082,,Spot,4,Image 1,1,55552,
2675,,Spot,4,Image 1,1,55553,
2953,,Spot,4,Image 1,1,55554,
3556,,Spot,4,Image 1,1,55555,
2223,,Spot,4,Image 1,1,55556,
3002,,Spot,4,Image 1,1,55557,
1934,,Spot,4,Image 1,1,55558,
1939,,Spot,4,Image 1,1,55559,
2582,,Spot,4,Image 1,1,55560,
3287,,Spot,4,Image 1,1,55561,
3510,,Spot,4,Image 1,1,55562,
1236,,Spot,4,Image 1,1,55563,
2522,,Spot,4,Image 1,1,55564,
3800,,Spot,4,Image 1,1,55565,
2300,,Spot,4,Image 1,1,55566,
2071,,Spot,4,Image 1,1,55568,
2026,,Spot,4,Image 1,1,55569,
2301,,Spot,4,Image 1,1,55570,
2070,,Spot,4,Image 1,1,55571,
2208,,Spot,4,Image 1,1,55572,
2412,,Spot,4,Image 1,1,55573,
1784,,Spot,4,Image 1,1,55574,
2517,,Spot,4,Image 1,1,55576,
2535,,Spot,4,Image 1,1,55577,
1410,,Spot,4,Image 1,1,55578,
2784,,Spot,4,Image 1,1,55579,
1886,,Spot,4,Image 1,1,55580,
1982,,Spot,4,Image 1,1,55581,
2039,,Spot,4,Image 1,1,55582,
2285,,Spot,4,Image 1,2,55583,
2622,,Spot,4,Image 1,2,55584,
2097,,Spot,4,Image 1,2,55585,
1817,,Spot,4,Image 1,2,55586,
1253,,Spot,4,Image 1,2,55587,
1744,,Spot,4,Image 1,2,55588,
2676,,Spot,4,Image 1,2,55589,
3087,,Spot,4,Image 1,2,55590,
3054,,Spot,4,Image 1,2,55591,
1863,,Spot,4,Image 1,2,55592,
1562,,Spot,4,Image 1,2,55593,
1422,,Spot,4,Image 1,2,55594,
1327,,Spot,4,Image 1,2,55595,
1345,,Spot,4,Image 1,2,55596,
2259,,Spot,4,Image 1,2,55597,
2507,,Spot,4,Image 1,2,55598,
1711,,Spot,4,Image 1,2,55599,
2665,,Spot,4,Image 1,2,55600,
1705,,Spot,4,Image 1,2,55601,
2376,,Spot,4,Image 1,2,55602,
2183,,Spot,4,Image 1,2,55603,
1109,,Spot,4,Image 1,2,55604,
1060,,Spot,4,Image 1,2,55605,
1822,,Spot,4,Image 1,2,55606,
3267,,Spot,4,Image 1,2,55607,
2661,,Spot,4,Image 1,2,55608,
2336,,Spot,4,Image 1,2,55609,
3118,,Spot,4,Image 1,2,55610,
1978,,Spot,4,Image 1,2,55611,
2870,,Spot,4,Image 1,2,55612,
2014,,Spot,4,Image 1,2,55613,
2290,,Spot,4,Image 1,2,55614,
1894,,Spot,4,Image 1,2,55615,
1516,,Spot,4,Image 1,2,55616,
1660,,Spot,4,Image 1,2,55617,
1185,,Spot,4,Image 1,2,55618,
2005,,Spot,4,Image 1,2,55619,
1287,,Spot,4,Image 1,2,55620,
2683,,Spot,4,Image 1,2,55621,
2139,,Spot,4,Image 1,2,55622,
2139,,Spot,4,Image 1,2,55623,
2383,,Spot,4,Image 1,2,55624,
2197,,Spot,4,Image 1,2,55625,
2486,,Spot,4,Image 1,2,55626,
3130,,Spot,4,Image 1,2,55627,
1103,,Spot,4,Image 1,2,55628,
1168,,Spot,4,Image 1,2,55629,
2027,,Spot,4,Image 1,2,55630,
908,,Spot,4,Image 1,2,55631,
1868,,Spot,4,Image 1,2,55632,
2573,,Spot,4,Image 1,2,55633,
1048,,Spot,4,Image 1,2,55634,
1231,,Spot,4,Image 1,2,55635,
1519,,Spot,4,Image 1,2,55636,
1566,,Spot,4,Image 1,2,55637,
1280,,Spot,4,Image 1,2,55638,
1879,,Spot,4,Image 1,2,55639,
1077,,Spot,4,Image 1,2,55640,
2732,,Spot,4,Image 1,2,55641,
2548,,Spot,4,Image 1,2,55642,
2758,,Spot,4,Image 1,2,55643,
861,,Spot,4,Image 1,2,55644,
1682,,Spot,4,Image 1,2,55645,
896,,Spot,4,Image 1,2,55646,
1647,,Spot,4,Image 1,2,55647,
1774,,Spot,4,Image 1,2,55648,
1587,,Spot,4,Image 1,2,55649,
2249,,Spot,4,Image 1,2,55650,
1315,,Spot,4,Image 1,2,55651,
2837,,Spot,4,Image 1,2,55652,
2210,,Spot,4,Image 1,2,55653,
2834,,Spot,4,Image 1,2,55654,
1751,,Spot,4,Image 1,2,55655,
1309,,Spot,4,Image 1,2,55656,
2193,,Spot,4,Image 1,2,55657,
1889,,Spot,4,Image 1,2,55658,
1621,,Spot,4,Image 1,2,55659,
722,,Spot,4,Image 1,2,55660,
1469,,Spot,4,Image 1,2,55661,
1453,,Spot,4,Image 1,2,55662,
858,,Spot,4,Image 1,2,55663,
1566,,Spot,4,Image 1,2,55664,
1706,,Spot,4,Image 1,2,55665,
1386,,Spot,4,Image 1,2,55666,
1556,,Spot,4,Image 1,2,55667,
1971,,Spot,4,Image 1,2,55668,
313,,Spot,4,Image 1,2,55669,
2076,,Spot,4,Image 1,2,55670,
1619,,Spot,4,Image 1,2,55671,
1935,,Spot,4,Image 1,2,55672,
2047,,Spot,4,Image 1,2,55673,
2130,,Spot,4,Image 1,2,55674,
1113,,Spot,4,Image 1,2,55675,
1350,,Spot,4,Image 1,2,55676,
2869,,Spot,4,Image 1,2,55677,
2407,,Spot,4,Image 1,2,55678,
2967,,Spot,4,Image 1,2,55679,
3283,,Spot,4,Image 1,2,55680,
2416,,Spot,4,Image 1,2,55681,
2367,,Spot,4,Image 1,2,55682,
2256,,Spot,4,Image 1,2,55683,
891,,Spot,4,Image 1,2,55684,
1603,,Spot,4,Image 1,2,55685,
1827,,Spot,4,Image 1,2,55686,
3735,,Spot,4,Image 1,2,55687,
2102,,Spot,4,Image 1,2,55688,
1725,,Spot,4,Image 1,2,55689,
2524,,Spot,4,Image 1,2,55690,
1511,,Spot,4,Image 1,2,55691,
1381,,Spot,4,Image 1,2,55692,
1500,,Spot,4,Image 1,2,55693,
2077,,Spot,4,Image 1,2,55694,
1963,,Spot,4,Image 1,2,55695,
1615,,Spot,4,Image 1,2,55696,
3223,,Spot,4,Image 1,2,55697,
2875,,Spot,4,Image 1,2,55698,
1675,,Spot,4,Image 1,2,55699,
2876,,Spot,4,Image 1,2,55700,
2210,,Spot,4,Image 1,2,55701,
2442,,Spot,4,Image 1,2,55702,
1535,,Spot,4,Image 1,2,55703,
768,,Spot,4,Image 1,2,55704,
2086,,Spot,4,Image 1,2,55705,
2152,,Spot,4,Image 1,2,55706,
812,,Spot,4,Image 1,2,55707,
2442,,Spot,4,Image 1,2,55708,
2442,,Spot,4,Image 1,2,55709,
1669,,Spot,4,Image 1,2,55710,
1588,,Spot,4,Image 1,2,55711,
1361,,Spot,4,Image 1,2,55712,
915,,Spot,4,Image 1,2,55713,
1646,,Spot,4,Image 1,2,55714,
2646,,Spot,4,Image 1,2,55715,
1196,,Spot,4,Image 1,2,55716,
392,,Spot,4,Image 1,2,55717,
2005,,Spot,4,Image 1,2,55718,
2847,,Spot,4,Image 1,2,55719,
2060,,Spot,4,Image 1,2,55720,
2233,,Spot,4,Image 1,2,55721,
1709,,Spot,4,Image 1,2,55722,
2048,,Spot,4,Image 1,2,55723,
1362,,Spot,4,Image 1,2,55724,
1407,,Spot,4,Image 1,2,55725,
2024,,Spot,4,Image 1,2,55726,
1924,,Spot,4,Image 1,2,55727,
2444,,Spot,4,Image 1,2,55728,
2235,,Spot,4,Image 1,2,55729,
1012,,Spot,4,Image 1,2,55730,
1838,,Spot,4,Image 1,2,55731,
2457,,Spot,4,Image 1,2,55732,
1690,,Spot,4,Image 1,2,55733,
2366,,Spot,4,Image 1,2,55734,
3853,,Spot,4,Image 1,2,55735,
2654,,Spot,4,Image 1,2,55736,
3449,,Spot,4,Image 1,2,55737,
4504,,Spot,4,Image 1,2,55738,
1039,,Spot,4,Image 1,2,55739,
1588,,Spot,4,Image 1,2,55740,
2925,,Spot,4,Image 1,2,55741,
3122,,Spot,4,Image 1,2,55742,
1261,,Spot,4,Image 1,2,55743,
1571,,Spot,4,Image 1,2,55744,
2546,,Spot,4,Image 1,2,55745,
2724,,Spot,4,Image 1,2,55746,
4644,,Spot,4,Image 1,2,55747,
3065,,Spot,4,Image 1,2,55748,
1642,,Spot,4,Image 1,2,55749,
2491,,Spot,4,Image 1,2,55750,
1562,,Spot,4,Image 1,2,55751,
2539,,Spot,4,Image 1,2,55752,
987,,Spot,4,Image 1,2,55753,
1869,,Spot,4,Image 1,2,55754,
2486,,Spot,4,Image 1,2,55755,
1542,,Spot,4,Image 1,2,55756,
1802,,Spot,4,Image 1,2,55757,
3260,,Spot,4,Image 1,2,55758,
2788,,Spot,4,Image 1,2,55759,
2401,,Spot,4,Image 1,2,55760,
2171,,Spot,4,Image 1,2,55761,
1986,,Spot,4,Image 1,2,55762,
2171,,Spot,4,Image 1,2,55763,
1316,,Spot,4,Image 1,2,55764,
2678,,Spot,4,Image 1,2,55765,
1998,,Spot,4,Image 1,2,55766,
3217,,Spot,4,Image 1,2,55767,
1911,,Spot,4,Image 1,2,55768,
1748,,Spot,4,Image 1,2,55769,
1858,,Spot,4,Image 1,2,55770,
1390,,Spot,4,Image 1,2,55771,
1364,,Spot,4,Image 1,2,55772,
2007,,Spot,4,Image 1,2,55773,
1197,,Spot,4,Image 1,2,55774,
1926,,Spot,4,Image 1,2,55775,
4890,,Spot,4,Image 1,2,55776,
2087,,Spot,4,Image 1,2,55777,
1358,,Spot,4,Image 1,2,55778,
1664,,Spot,4,Image 1,2,55779,
1822,,Spot,4,Image 1,2,55780,
2620,,Spot,4,Image 1,2,55781,
2587,,Spot,4,Image 1,2,55782,
1281,,Spot,4,Image 1,2,55783,
2440,,Spot,4,Image 1,2,55784,
2348,,Spot,4,Image 1,2,55785,
1785,,Spot,4,Image 1,2,55786,
1458,,Spot,4,Image 1,2,55787,
1342,,Spot,4,Image 1,2,55788,
2342,,Spot,4,Image 1,2,55789,
816,,Spot,4,Image 1,2,55790,
1795,,Spot,4,Image 1,2,55791,
2692,,Spot,4,Image 1,2,55792,
1909,,Spot,4,Image 1,2,55793,
1734,,Spot,4,Image 1,2,55794,
1499,,Spot,4,Image 1,2,55795,
2805,,Spot,4,Image 1,2,55796,
1470,,Spot,4,Image 1,2,55797,
2895,,Spot,4,Image 1,2,55798,
2213,,Spot,4,Image 1,2,55799,
2231,,Spot,4,Image 1,2,55800,
1616,,Spot,4,Image 1,2,55801,
1455,,Spot,4,Image 1,2,55802,
3732,,Spot,4,Image 1,2,55803,
2914,,Spot,4,Image 1,2,55804,
3166,,Spot,4,Image 1,2,55805,
3442,,Spot,4,Image 1,2,55806,
1217,,Spot,4,Image 1,2,55807,
3369,,Spot,4,Image 1,2,55808,
2120,,Spot,4,Image 1,2,55809,
1508,,Spot,4,Image 1,2,55810,
572,,Spot,4,Image 1,2,55811,
3214,,Spot,4,Image 1,2,55812,
2989,,Spot,4,Image 1,2,55813,
2394,,Spot,4,Image 1,2,55814,
3003,,Spot,4,Image 1,2,55815,
2070,,Spot,4,Image 1,2,55816,
2518,,Spot,4,Image 1,2,55817,
801,,Spot,4,Image 1,2,55818,
2265,,Spot,4,Image 1,2,55819,
1710,,Spot,4,Image 1,2,55820,
2459,,Spot,4,Image 1,2,55821,
3279,,Spot,4,Image 1,2,55822,
832,,Spot,4,Image 1,2,55823,
1675,,Spot,4,Image 1,2,55824,
2408,,Spot,4,Image 1,2,55825,
1995,,Spot,4,Image 1,2,55826,
1816,,Spot,4,Image 1,2,55827,
2011,,Spot,4,Image 1,2,55828,
1773,,Spot,4,Image 1,2,55829,
2326,,Spot,4,Image 1,2,55830,
2157,,Spot,4,Image 1,2,55831,
3453,,Spot,4,Image 1,2,55832,
1164,,Spot,4,Image 1,2,55833,
2584,,Spot,4,Image 1,2,55834,
1513,,Spot,4,Image 1,2,55835,
1539,,Spot,4,Image 1,2,55836,
3978,,Spot,4,Image 1,2,55837,
3126,,Spot,4,Image 1,2,55838,
3558,,Spot,4,Image 1,2,55839,
