
Distance from Origin
 ==================== 
Distance from Origin,Unit,Category,Collection,Time,ID,
110.041,um,Spot,Distance from Origin,27,63619,
98.5071,um,Spot,Distance from Origin,27,63620,
106.761,um,Spot,Distance from Origin,27,63621,
108.195,um,Spot,Distance from Origin,27,63622,
113.087,um,Spot,Distance from Origin,27,63623,
118.864,um,Spot,Distance from Origin,27,63624,
108.948,um,Spot,Distance from Origin,27,63625,
117.573,um,Spot,Distance from Origin,27,63626,
110.465,um,Spot,Distance from Origin,27,63627,
123.807,um,Spot,Distance from Origin,27,63628,
103.659,um,Spot,Distance from Origin,27,63629,
109.128,um,Spot,Distance from Origin,27,63630,
129.324,um,Spot,Distance from Origin,27,63631,
132.562,um,Spot,Distance from Origin,27,63632,
118.38,um,Spot,Distance from Origin,27,63633,
139.832,um,Spot,Distance from Origin,27,63634,
144.726,um,Spot,Distance from Origin,27,63635,
134.414,um,Spot,Distance from Origin,27,63636,
130.984,um,Spot,Distance from Origin,27,63637,
131.458,um,Spot,Distance from Origin,27,63638,
124.09,um,Spot,Distance from Origin,27,63639,
138.053,um,Spot,Distance from Origin,27,63640,
128.847,um,Spot,Distance from Origin,27,63641,
127.211,um,Spot,Distance from Origin,27,63642,
136.806,um,Spot,Distance from Origin,27,63643,
120.474,um,Spot,Distance from Origin,27,63644,
124.804,um,Spot,Distance from Origin,27,63645,
128.291,um,Spot,Distance from Origin,27,63646,
114.244,um,Spot,Distance from Origin,27,63647,
135.635,um,Spot,Distance from Origin,27,63648,
44.2501,um,Spot,Distance from Origin,27,63649,
58.7461,um,Spot,Distance from Origin,27,63650,
81.6022,um,Spot,Distance from Origin,27,63651,
92.3653,um,Spot,Distance from Origin,27,63652,
71.1568,um,Spot,Distance from Origin,27,63653,
77.8844,um,Spot,Distance from Origin,27,63654,
86.8206,um,Spot,Distance from Origin,27,63655,
99.0649,um,Spot,Distance from Origin,27,63656,
106.094,um,Spot,Distance from Origin,27,63657,
111.753,um,Spot,Distance from Origin,27,63658,
120.443,um,Spot,Distance from Origin,27,63659,
105.527,um,Spot,Distance from Origin,27,63660,
65.859,um,Spot,Distance from Origin,27,63661,
79.1734,um,Spot,Distance from Origin,27,63662,
64.3751,um,Spot,Distance from Origin,27,63663,
68.8085,um,Spot,Distance from Origin,27,63664,
73.2539,um,Spot,Distance from Origin,27,63665,
68.7894,um,Spot,Distance from Origin,27,63666,
74.2045,um,Spot,Distance from Origin,27,63667,
62.5656,um,Spot,Distance from Origin,27,63668,
57.6628,um,Spot,Distance from Origin,27,63669,
80.1598,um,Spot,Distance from Origin,27,63670,
74.3239,um,Spot,Distance from Origin,27,63671,
93.966,um,Spot,Distance from Origin,27,63672,
94.0741,um,Spot,Distance from Origin,27,63673,
80.0975,um,Spot,Distance from Origin,27,63674,
89.884,um,Spot,Distance from Origin,27,63675,
96.0317,um,Spot,Distance from Origin,27,63676,
85.0662,um,Spot,Distance from Origin,27,63677,
88.7793,um,Spot,Distance from Origin,27,63678,
105.819,um,Spot,Distance from Origin,27,63679,
98.8917,um,Spot,Distance from Origin,27,63680,
83.9462,um,Spot,Distance from Origin,27,63681,
102.347,um,Spot,Distance from Origin,27,63682,
111.759,um,Spot,Distance from Origin,27,63683,
108.625,um,Spot,Distance from Origin,27,63684,
117.057,um,Spot,Distance from Origin,27,63685,
109.176,um,Spot,Distance from Origin,27,63686,
117.029,um,Spot,Distance from Origin,27,63687,
125.128,um,Spot,Distance from Origin,27,63688,
122.323,um,Spot,Distance from Origin,27,63689,
96.2805,um,Spot,Distance from Origin,27,63690,
105.768,um,Spot,Distance from Origin,27,63691,
125.165,um,Spot,Distance from Origin,27,63692,
85.0117,um,Spot,Distance from Origin,27,63693,
84.6307,um,Spot,Distance from Origin,27,63694,
90.5722,um,Spot,Distance from Origin,27,63695,
86.4598,um,Spot,Distance from Origin,27,63696,
86.7124,um,Spot,Distance from Origin,27,63697,
102.233,um,Spot,Distance from Origin,27,63698,
88.31,um,Spot,Distance from Origin,27,63699,
90.3598,um,Spot,Distance from Origin,27,63700,
104.5,um,Spot,Distance from Origin,27,63701,
113.823,um,Spot,Distance from Origin,27,63702,
97.0541,um,Spot,Distance from Origin,27,63703,
117.313,um,Spot,Distance from Origin,27,63704,
88.8697,um,Spot,Distance from Origin,27,63705,
96.1423,um,Spot,Distance from Origin,27,63706,
109.346,um,Spot,Distance from Origin,27,63707,
116.478,um,Spot,Distance from Origin,27,63708,
104.569,um,Spot,Distance from Origin,27,63709,
100.604,um,Spot,Distance from Origin,27,63710,
111.207,um,Spot,Distance from Origin,27,63711,
100.721,um,Spot,Distance from Origin,27,63712,
90.3867,um,Spot,Distance from Origin,27,63713,
118.604,um,Spot,Distance from Origin,27,63714,
128.063,um,Spot,Distance from Origin,27,63715,
130.633,um,Spot,Distance from Origin,27,63716,
126.023,um,Spot,Distance from Origin,27,63717,
143.045,um,Spot,Distance from Origin,27,63718,
134.545,um,Spot,Distance from Origin,27,63719,
135.158,um,Spot,Distance from Origin,27,63720,
135.382,um,Spot,Distance from Origin,27,63721,
62.4748,um,Spot,Distance from Origin,27,63722,
71.6074,um,Spot,Distance from Origin,27,63723,
82.0915,um,Spot,Distance from Origin,27,63724,
99.7008,um,Spot,Distance from Origin,27,63725,
120.969,um,Spot,Distance from Origin,27,63726,
64.3588,um,Spot,Distance from Origin,27,63727,
72.4304,um,Spot,Distance from Origin,27,63728,
68.0348,um,Spot,Distance from Origin,27,63729,
68.9701,um,Spot,Distance from Origin,27,63730,
82.5251,um,Spot,Distance from Origin,27,63731,
59.3799,um,Spot,Distance from Origin,27,63732,
76.1412,um,Spot,Distance from Origin,27,63733,
69.6794,um,Spot,Distance from Origin,27,63734,
80.047,um,Spot,Distance from Origin,27,63735,
91.8314,um,Spot,Distance from Origin,27,63736,
91.7796,um,Spot,Distance from Origin,27,63737,
80.1489,um,Spot,Distance from Origin,27,63738,
103.784,um,Spot,Distance from Origin,27,63739,
95.6397,um,Spot,Distance from Origin,27,63740,
77.722,um,Spot,Distance from Origin,27,63741,
91.7831,um,Spot,Distance from Origin,27,63742,
86.7191,um,Spot,Distance from Origin,27,63743,
84.6126,um,Spot,Distance from Origin,27,63744,
86.9421,um,Spot,Distance from Origin,27,63745,
122.165,um,Spot,Distance from Origin,27,63746,
116.036,um,Spot,Distance from Origin,27,63747,
121.223,um,Spot,Distance from Origin,27,63748,
101.258,um,Spot,Distance from Origin,27,63749,
110.043,um,Spot,Distance from Origin,27,63750,
108.659,um,Spot,Distance from Origin,27,63751,
119.748,um,Spot,Distance from Origin,27,63752,
103.06,um,Spot,Distance from Origin,27,63753,
113.996,um,Spot,Distance from Origin,27,63754,
127.244,um,Spot,Distance from Origin,27,63755,
121.543,um,Spot,Distance from Origin,27,63756,
112.446,um,Spot,Distance from Origin,27,63757,
128.351,um,Spot,Distance from Origin,27,63758,
132.327,um,Spot,Distance from Origin,27,63759,
133.443,um,Spot,Distance from Origin,27,63760,
78.3894,um,Spot,Distance from Origin,27,63761,
100.822,um,Spot,Distance from Origin,27,63762,
83.8004,um,Spot,Distance from Origin,27,63763,
97.2302,um,Spot,Distance from Origin,27,63764,
94.3359,um,Spot,Distance from Origin,27,63765,
107.72,um,Spot,Distance from Origin,27,63766,
107.531,um,Spot,Distance from Origin,27,63767,
107.432,um,Spot,Distance from Origin,27,63768,
97.7487,um,Spot,Distance from Origin,27,63769,
111.685,um,Spot,Distance from Origin,27,63770,
116.393,um,Spot,Distance from Origin,27,63771,
97.1339,um,Spot,Distance from Origin,27,63772,
118.928,um,Spot,Distance from Origin,27,63773,
125.445,um,Spot,Distance from Origin,27,63774,
103.356,um,Spot,Distance from Origin,27,63775,
121.271,um,Spot,Distance from Origin,27,63776,
130.766,um,Spot,Distance from Origin,27,63777,
129.22,um,Spot,Distance from Origin,27,63778,
144.247,um,Spot,Distance from Origin,27,63779,
133.107,um,Spot,Distance from Origin,27,63780,
135.937,um,Spot,Distance from Origin,27,63781,
129.243,um,Spot,Distance from Origin,27,63782,
131.869,um,Spot,Distance from Origin,27,63783,
129.454,um,Spot,Distance from Origin,27,63784,
132.697,um,Spot,Distance from Origin,27,63785,
140.794,um,Spot,Distance from Origin,27,63786,
117.664,um,Spot,Distance from Origin,27,63787,
129.859,um,Spot,Distance from Origin,27,63788,
137.812,um,Spot,Distance from Origin,27,63789,
142.946,um,Spot,Distance from Origin,27,63790,
141.042,um,Spot,Distance from Origin,27,63791,
147.024,um,Spot,Distance from Origin,27,63792,
79.2327,um,Spot,Distance from Origin,27,63793,
105.256,um,Spot,Distance from Origin,27,63794,
77.3082,um,Spot,Distance from Origin,27,63795,
82.7227,um,Spot,Distance from Origin,27,63796,
77.5988,um,Spot,Distance from Origin,27,63797,
71.9368,um,Spot,Distance from Origin,27,63798,
80.3716,um,Spot,Distance from Origin,27,63799,
95.4013,um,Spot,Distance from Origin,27,63800,
96.9134,um,Spot,Distance from Origin,27,63801,
107.222,um,Spot,Distance from Origin,27,63802,
91.7165,um,Spot,Distance from Origin,27,63803,
88.3222,um,Spot,Distance from Origin,27,63804,
98.1039,um,Spot,Distance from Origin,27,63805,
95.5701,um,Spot,Distance from Origin,27,63806,
91.7669,um,Spot,Distance from Origin,27,63807,
100.251,um,Spot,Distance from Origin,27,63808,
101.923,um,Spot,Distance from Origin,27,63809,
98.7782,um,Spot,Distance from Origin,27,63810,
115.673,um,Spot,Distance from Origin,27,63811,
106.353,um,Spot,Distance from Origin,27,63812,
129.414,um,Spot,Distance from Origin,27,63813,
121.622,um,Spot,Distance from Origin,27,63814,
110.15,um,Spot,Distance from Origin,27,63815,
113.526,um,Spot,Distance from Origin,27,63816,
121.133,um,Spot,Distance from Origin,27,63817,
108.486,um,Spot,Distance from Origin,27,63818,
133.494,um,Spot,Distance from Origin,27,63819,
108.414,um,Spot,Distance from Origin,27,63820,
92.3076,um,Spot,Distance from Origin,27,63821,
91.0983,um,Spot,Distance from Origin,27,63822,
114.388,um,Spot,Distance from Origin,27,63823,
102.153,um,Spot,Distance from Origin,27,63824,
97.3135,um,Spot,Distance from Origin,27,63825,
114.888,um,Spot,Distance from Origin,27,63826,
108.899,um,Spot,Distance from Origin,27,63827,
107.023,um,Spot,Distance from Origin,27,63828,
119.494,um,Spot,Distance from Origin,27,63829,
109.619,um,Spot,Distance from Origin,27,63830,
96.5329,um,Spot,Distance from Origin,27,63831,
125.321,um,Spot,Distance from Origin,27,63832,
132.265,um,Spot,Distance from Origin,27,63833,
124.173,um,Spot,Distance from Origin,27,63834,
131.852,um,Spot,Distance from Origin,27,63835,
134.818,um,Spot,Distance from Origin,27,63836,
132.423,um,Spot,Distance from Origin,27,63837,
133.119,um,Spot,Distance from Origin,27,63838,
121.756,um,Spot,Distance from Origin,27,63839,
116.878,um,Spot,Distance from Origin,27,63840,
127.501,um,Spot,Distance from Origin,27,63841,
122.515,um,Spot,Distance from Origin,27,63842,
125.869,um,Spot,Distance from Origin,27,63843,
132.689,um,Spot,Distance from Origin,27,63844,
130.32,um,Spot,Distance from Origin,27,63845,
97.5439,um,Spot,Distance from Origin,27,63846,
84.989,um,Spot,Distance from Origin,27,63847,
113.083,um,Spot,Distance from Origin,27,63848,
124.049,um,Spot,Distance from Origin,27,63849,
39.785,um,Spot,Distance from Origin,28,63850,
63.4008,um,Spot,Distance from Origin,28,63851,
61.1225,um,Spot,Distance from Origin,28,63852,
52.816,um,Spot,Distance from Origin,28,63853,
49.1773,um,Spot,Distance from Origin,28,63854,
79.5674,um,Spot,Distance from Origin,28,63855,
72.3293,um,Spot,Distance from Origin,28,63856,
88.4267,um,Spot,Distance from Origin,28,63857,
82.3434,um,Spot,Distance from Origin,28,63858,
104.9,um,Spot,Distance from Origin,28,63859,
93.677,um,Spot,Distance from Origin,28,63860,
115.069,um,Spot,Distance from Origin,28,63861,
121.735,um,Spot,Distance from Origin,28,63862,
50.1334,um,Spot,Distance from Origin,28,63863,
49.3665,um,Spot,Distance from Origin,28,63864,
56.7936,um,Spot,Distance from Origin,28,63865,
54.3814,um,Spot,Distance from Origin,28,63866,
69.0546,um,Spot,Distance from Origin,28,63867,
64.3164,um,Spot,Distance from Origin,28,63868,
60.315,um,Spot,Distance from Origin,28,63869,
52.8906,um,Spot,Distance from Origin,28,63870,
47.5339,um,Spot,Distance from Origin,28,63871,
51.9291,um,Spot,Distance from Origin,28,63872,
60.9791,um,Spot,Distance from Origin,28,63873,
59.9993,um,Spot,Distance from Origin,28,63874,
69.6618,um,Spot,Distance from Origin,28,63875,
56.9776,um,Spot,Distance from Origin,28,63876,
68.8529,um,Spot,Distance from Origin,28,63877,
65.1799,um,Spot,Distance from Origin,28,63878,
71.3201,um,Spot,Distance from Origin,28,63879,
58.4397,um,Spot,Distance from Origin,28,63880,
73.4577,um,Spot,Distance from Origin,28,63881,
56.5232,um,Spot,Distance from Origin,28,63882,
66.8648,um,Spot,Distance from Origin,28,63883,
62.4903,um,Spot,Distance from Origin,28,63884,
85.4318,um,Spot,Distance from Origin,28,63885,
98.9533,um,Spot,Distance from Origin,28,63886,
84.0344,um,Spot,Distance from Origin,28,63887,
104.179,um,Spot,Distance from Origin,28,63888,
99.6766,um,Spot,Distance from Origin,28,63889,
84.8223,um,Spot,Distance from Origin,28,63890,
79.132,um,Spot,Distance from Origin,28,63891,
96.1364,um,Spot,Distance from Origin,28,63892,
72.8347,um,Spot,Distance from Origin,28,63893,
94.0052,um,Spot,Distance from Origin,28,63894,
79.9908,um,Spot,Distance from Origin,28,63895,
103.929,um,Spot,Distance from Origin,28,63896,
83.468,um,Spot,Distance from Origin,28,63897,
104.411,um,Spot,Distance from Origin,28,63898,
96.7828,um,Spot,Distance from Origin,28,63899,
112.395,um,Spot,Distance from Origin,28,63900,
102.683,um,Spot,Distance from Origin,28,63901,
118.571,um,Spot,Distance from Origin,28,63902,
114.993,um,Spot,Distance from Origin,28,63903,
126.774,um,Spot,Distance from Origin,28,63904,
114.448,um,Spot,Distance from Origin,28,63905,
108.772,um,Spot,Distance from Origin,28,63906,
108.164,um,Spot,Distance from Origin,28,63907,
106.913,um,Spot,Distance from Origin,28,63908,
128.115,um,Spot,Distance from Origin,28,63909,
117.431,um,Spot,Distance from Origin,28,63910,
109.473,um,Spot,Distance from Origin,28,63911,
98.3712,um,Spot,Distance from Origin,28,63912,
97.241,um,Spot,Distance from Origin,28,63913,
117.211,um,Spot,Distance from Origin,28,63914,
102.242,um,Spot,Distance from Origin,28,63915,
119.936,um,Spot,Distance from Origin,28,63916,
122.676,um,Spot,Distance from Origin,28,63917,
127.769,um,Spot,Distance from Origin,28,63918,
133.134,um,Spot,Distance from Origin,28,63919,
127.007,um,Spot,Distance from Origin,28,63920,
128.546,um,Spot,Distance from Origin,28,63921,
75.2574,um,Spot,Distance from Origin,28,63922,
82.6385,um,Spot,Distance from Origin,28,63923,
83.1199,um,Spot,Distance from Origin,28,63924,
81.2406,um,Spot,Distance from Origin,28,63925,
89.5334,um,Spot,Distance from Origin,28,63926,
90.0476,um,Spot,Distance from Origin,28,63927,
96.1897,um,Spot,Distance from Origin,28,63928,
97.0294,um,Spot,Distance from Origin,28,63929,
81.4843,um,Spot,Distance from Origin,28,63930,
82.5812,um,Spot,Distance from Origin,28,63931,
88.7748,um,Spot,Distance from Origin,28,63932,
91.5671,um,Spot,Distance from Origin,28,63933,
102.388,um,Spot,Distance from Origin,28,63934,
98.3823,um,Spot,Distance from Origin,28,63935,
85.5345,um,Spot,Distance from Origin,28,63936,
96.0364,um,Spot,Distance from Origin,28,63937,
104.558,um,Spot,Distance from Origin,28,63938,
94.3301,um,Spot,Distance from Origin,28,63939,
102.15,um,Spot,Distance from Origin,28,63940,
112.32,um,Spot,Distance from Origin,28,63941,
108.387,um,Spot,Distance from Origin,28,63942,
101.78,um,Spot,Distance from Origin,28,63943,
108.743,um,Spot,Distance from Origin,28,63944,
115.013,um,Spot,Distance from Origin,28,63945,
120.066,um,Spot,Distance from Origin,28,63946,
92.7575,um,Spot,Distance from Origin,28,63947,
117.637,um,Spot,Distance from Origin,28,63948,
88.09,um,Spot,Distance from Origin,28,63949,
100.333,um,Spot,Distance from Origin,28,63950,
110.621,um,Spot,Distance from Origin,28,63951,
104.455,um,Spot,Distance from Origin,28,63952,
110.027,um,Spot,Distance from Origin,28,63953,
128.389,um,Spot,Distance from Origin,28,63954,
131.823,um,Spot,Distance from Origin,28,63955,
143.711,um,Spot,Distance from Origin,28,63956,
134.442,um,Spot,Distance from Origin,28,63957,
123.849,um,Spot,Distance from Origin,28,63958,
130.507,um,Spot,Distance from Origin,28,63959,
138.7,um,Spot,Distance from Origin,28,63960,
136.33,um,Spot,Distance from Origin,28,63961,
130.166,um,Spot,Distance from Origin,28,63962,
136.265,um,Spot,Distance from Origin,28,63963,
127.386,um,Spot,Distance from Origin,28,63964,
128.05,um,Spot,Distance from Origin,28,63965,
125.056,um,Spot,Distance from Origin,28,63966,
114.425,um,Spot,Distance from Origin,28,63967,
134.923,um,Spot,Distance from Origin,28,63968,
120.708,um,Spot,Distance from Origin,28,63969,
144.426,um,Spot,Distance from Origin,28,63970,
141.772,um,Spot,Distance from Origin,28,63971,
41.7546,um,Spot,Distance from Origin,28,63972,
45.2843,um,Spot,Distance from Origin,28,63973,
59.4466,um,Spot,Distance from Origin,28,63974,
62.6068,um,Spot,Distance from Origin,28,63975,
49.4145,um,Spot,Distance from Origin,28,63976,
91.4462,um,Spot,Distance from Origin,28,63977,
82.1263,um,Spot,Distance from Origin,28,63978,
88.1635,um,Spot,Distance from Origin,28,63979,
94.6983,um,Spot,Distance from Origin,28,63980,
77.3518,um,Spot,Distance from Origin,28,63981,
85.4265,um,Spot,Distance from Origin,28,63982,
98.0176,um,Spot,Distance from Origin,28,63983,
105.102,um,Spot,Distance from Origin,28,63984,
117.516,um,Spot,Distance from Origin,28,63985,
111.08,um,Spot,Distance from Origin,28,63986,
119.736,um,Spot,Distance from Origin,28,63987,
105.251,um,Spot,Distance from Origin,28,63988,
65.5356,um,Spot,Distance from Origin,28,63989,
63.5265,um,Spot,Distance from Origin,28,63990,
70.0484,um,Spot,Distance from Origin,28,63991,
63.1228,um,Spot,Distance from Origin,28,63992,
69.2641,um,Spot,Distance from Origin,28,63993,
74.6507,um,Spot,Distance from Origin,28,63994,
59.2096,um,Spot,Distance from Origin,28,63995,
57.4048,um,Spot,Distance from Origin,28,63996,
94.4898,um,Spot,Distance from Origin,28,63997,
92.8841,um,Spot,Distance from Origin,28,63998,
94.7025,um,Spot,Distance from Origin,28,63999,
100.118,um,Spot,Distance from Origin,28,64000,
79.2758,um,Spot,Distance from Origin,28,64001,
85.9777,um,Spot,Distance from Origin,28,64002,
99.1933,um,Spot,Distance from Origin,28,64003,
81.9919,um,Spot,Distance from Origin,28,64004,
119.702,um,Spot,Distance from Origin,28,64005,
110.992,um,Spot,Distance from Origin,28,64006,
106.855,um,Spot,Distance from Origin,28,64007,
107.899,um,Spot,Distance from Origin,28,64008,
125.109,um,Spot,Distance from Origin,28,64009,
112.849,um,Spot,Distance from Origin,28,64010,
116.643,um,Spot,Distance from Origin,28,64011,
121.501,um,Spot,Distance from Origin,28,64012,
110.204,um,Spot,Distance from Origin,28,64013,
103.958,um,Spot,Distance from Origin,28,64014,
116.808,um,Spot,Distance from Origin,28,64015,
123.918,um,Spot,Distance from Origin,28,64016,
134.49,um,Spot,Distance from Origin,28,64017,
85.6502,um,Spot,Distance from Origin,28,64018,
89.752,um,Spot,Distance from Origin,28,64019,
106.578,um,Spot,Distance from Origin,28,64020,
89.3939,um,Spot,Distance from Origin,28,64021,
88.9568,um,Spot,Distance from Origin,28,64022,
75.0753,um,Spot,Distance from Origin,28,64023,
89.6861,um,Spot,Distance from Origin,28,64024,
88.6691,um,Spot,Distance from Origin,28,64025,
80.9009,um,Spot,Distance from Origin,28,64026,
102.582,um,Spot,Distance from Origin,28,64027,
104.861,um,Spot,Distance from Origin,28,64028,
97.3589,um,Spot,Distance from Origin,28,64029,
114.082,um,Spot,Distance from Origin,28,64030,
90.3987,um,Spot,Distance from Origin,28,64031,
98.0478,um,Spot,Distance from Origin,28,64032,
105.788,um,Spot,Distance from Origin,28,64033,
109.96,um,Spot,Distance from Origin,28,64034,
117.613,um,Spot,Distance from Origin,28,64035,
102.288,um,Spot,Distance from Origin,28,64036,
103.829,um,Spot,Distance from Origin,28,64037,
110.444,um,Spot,Distance from Origin,28,64038,
126.446,um,Spot,Distance from Origin,28,64039,
143.265,um,Spot,Distance from Origin,28,64040,
127.259,um,Spot,Distance from Origin,28,64041,
134.036,um,Spot,Distance from Origin,28,64042,
131.033,um,Spot,Distance from Origin,28,64043,
134.675,um,Spot,Distance from Origin,28,64044,
62.6963,um,Spot,Distance from Origin,28,64045,
74.641,um,Spot,Distance from Origin,28,64046,
82.1442,um,Spot,Distance from Origin,28,64047,
98.5973,um,Spot,Distance from Origin,28,64048,
112.92,um,Spot,Distance from Origin,28,64049,
73.4919,um,Spot,Distance from Origin,28,64050,
67.237,um,Spot,Distance from Origin,28,64051,
68.7069,um,Spot,Distance from Origin,28,64052,
68.0533,um,Spot,Distance from Origin,28,64053,
69.1062,um,Spot,Distance from Origin,28,64054,
82.951,um,Spot,Distance from Origin,28,64055,
76.9208,um,Spot,Distance from Origin,28,64056,
59.49,um,Spot,Distance from Origin,28,64057,
71.7902,um,Spot,Distance from Origin,28,64058,
68.7075,um,Spot,Distance from Origin,28,64059,
72.7311,um,Spot,Distance from Origin,28,64060,
73.6546,um,Spot,Distance from Origin,28,64061,
79.0141,um,Spot,Distance from Origin,28,64062,
103.936,um,Spot,Distance from Origin,28,64063,
94.8941,um,Spot,Distance from Origin,28,64064,
91.3057,um,Spot,Distance from Origin,28,64065,
83.4354,um,Spot,Distance from Origin,28,64066,
79.8035,um,Spot,Distance from Origin,28,64067,
76.3175,um,Spot,Distance from Origin,28,64068,
86.2739,um,Spot,Distance from Origin,28,64069,
92.1716,um,Spot,Distance from Origin,28,64070,
95.4477,um,Spot,Distance from Origin,28,64071,
93.6685,um,Spot,Distance from Origin,28,64072,
119.765,um,Spot,Distance from Origin,28,64073,
99.817,um,Spot,Distance from Origin,28,64074,
115.107,um,Spot,Distance from Origin,28,64075,
119.984,um,Spot,Distance from Origin,28,64076,
109.536,um,Spot,Distance from Origin,28,64077,
123.247,um,Spot,Distance from Origin,28,64078,
127.19,um,Spot,Distance from Origin,28,64079,
102.774,um,Spot,Distance from Origin,28,64080,
119.979,um,Spot,Distance from Origin,28,64081,
107.842,um,Spot,Distance from Origin,28,64082,
112.665,um,Spot,Distance from Origin,28,64083,
112.318,um,Spot,Distance from Origin,28,64084,
79.1366,um,Spot,Distance from Origin,28,64085,
85.4981,um,Spot,Distance from Origin,28,64086,
96.3568,um,Spot,Distance from Origin,28,64087,
94.7847,um,Spot,Distance from Origin,28,64088,
95.3526,um,Spot,Distance from Origin,28,64089,
107.745,um,Spot,Distance from Origin,28,64090,
99.7292,um,Spot,Distance from Origin,28,64091,
106.67,um,Spot,Distance from Origin,28,64092,
108.05,um,Spot,Distance from Origin,28,64093,
115.148,um,Spot,Distance from Origin,28,64094,
112.76,um,Spot,Distance from Origin,28,64095,
97.427,um,Spot,Distance from Origin,28,64096,
119.462,um,Spot,Distance from Origin,28,64097,
104.991,um,Spot,Distance from Origin,28,64098,
125.084,um,Spot,Distance from Origin,28,64099,
101.074,um,Spot,Distance from Origin,28,64100,
111.551,um,Spot,Distance from Origin,28,64101,
128.574,um,Spot,Distance from Origin,28,64102,
140.602,um,Spot,Distance from Origin,28,64103,
129.506,um,Spot,Distance from Origin,28,64104,
144.338,um,Spot,Distance from Origin,28,64105,
132.507,um,Spot,Distance from Origin,28,64106,
136.258,um,Spot,Distance from Origin,28,64107,
128.339,um,Spot,Distance from Origin,28,64108,
129.092,um,Spot,Distance from Origin,28,64109,
132.831,um,Spot,Distance from Origin,28,64110,
117.183,um,Spot,Distance from Origin,28,64111,
141.089,um,Spot,Distance from Origin,28,64112,
129.634,um,Spot,Distance from Origin,28,64113,
137.562,um,Spot,Distance from Origin,28,64114,
142.771,um,Spot,Distance from Origin,28,64115,
125.563,um,Spot,Distance from Origin,28,64116,
137.476,um,Spot,Distance from Origin,28,64117,
140.665,um,Spot,Distance from Origin,28,64118,
147.083,um,Spot,Distance from Origin,28,64119,
78.411,um,Spot,Distance from Origin,28,64120,
104.516,um,Spot,Distance from Origin,28,64121,
76.9353,um,Spot,Distance from Origin,28,64122,
79.269,um,Spot,Distance from Origin,28,64123,
71.6186,um,Spot,Distance from Origin,28,64124,
88.3397,um,Spot,Distance from Origin,28,64125,
105.979,um,Spot,Distance from Origin,28,64126,
79.7011,um,Spot,Distance from Origin,28,64127,
87.7811,um,Spot,Distance from Origin,28,64128,
102.877,um,Spot,Distance from Origin,28,64129,
97.7356,um,Spot,Distance from Origin,28,64130,
91.7347,um,Spot,Distance from Origin,28,64131,
87.7262,um,Spot,Distance from Origin,28,64132,
94.5338,um,Spot,Distance from Origin,28,64133,
98.348,um,Spot,Distance from Origin,28,64134,
96.0554,um,Spot,Distance from Origin,28,64135,
99.7461,um,Spot,Distance from Origin,28,64136,
102.494,um,Spot,Distance from Origin,28,64137,
97.4596,um,Spot,Distance from Origin,28,64138,
81.4195,um,Spot,Distance from Origin,28,64139,
132.303,um,Spot,Distance from Origin,28,64140,
126.77,um,Spot,Distance from Origin,28,64141,
114.231,um,Spot,Distance from Origin,28,64142,
104.427,um,Spot,Distance from Origin,28,64143,
108.915,um,Spot,Distance from Origin,28,64144,
111.436,um,Spot,Distance from Origin,28,64145,
120.551,um,Spot,Distance from Origin,28,64146,
121.801,um,Spot,Distance from Origin,28,64147,
110.761,um,Spot,Distance from Origin,28,64148,
108.091,um,Spot,Distance from Origin,28,64149,
108.697,um,Spot,Distance from Origin,28,64150,
92.695,um,Spot,Distance from Origin,28,64151,
121.096,um,Spot,Distance from Origin,28,64152,
92.9739,um,Spot,Distance from Origin,28,64153,
107.015,um,Spot,Distance from Origin,28,64154,
114.306,um,Spot,Distance from Origin,28,64155,
106.205,um,Spot,Distance from Origin,28,64156,
102.835,um,Spot,Distance from Origin,28,64157,
115.193,um,Spot,Distance from Origin,28,64158,
121.325,um,Spot,Distance from Origin,28,64159,
107.745,um,Spot,Distance from Origin,28,64160,
110.236,um,Spot,Distance from Origin,28,64161,
97.3551,um,Spot,Distance from Origin,28,64162,
137.432,um,Spot,Distance from Origin,28,64163,
123.56,um,Spot,Distance from Origin,28,64164,
131.758,um,Spot,Distance from Origin,28,64165,
130.994,um,Spot,Distance from Origin,28,64166,
134.485,um,Spot,Distance from Origin,28,64167,
132.887,um,Spot,Distance from Origin,28,64168,
124.904,um,Spot,Distance from Origin,28,64169,
120.599,um,Spot,Distance from Origin,28,64170,
115.269,um,Spot,Distance from Origin,28,64171,
126.985,um,Spot,Distance from Origin,28,64172,
132.299,um,Spot,Distance from Origin,28,64173,
130.666,um,Spot,Distance from Origin,28,64174,
84.1299,um,Spot,Distance from Origin,28,64175,
96.3408,um,Spot,Distance from Origin,28,64176,
113.284,um,Spot,Distance from Origin,28,64177,
124.148,um,Spot,Distance from Origin,28,64178,
63.388,um,Spot,Distance from Origin,29,64179,
60.597,um,Spot,Distance from Origin,29,64180,
52.8674,um,Spot,Distance from Origin,29,64181,
49.3983,um,Spot,Distance from Origin,29,64182,
89.2357,um,Spot,Distance from Origin,29,64183,
80.9861,um,Spot,Distance from Origin,29,64184,
73.733,um,Spot,Distance from Origin,29,64185,
106.264,um,Spot,Distance from Origin,29,64186,
94.9597,um,Spot,Distance from Origin,29,64187,
106.689,um,Spot,Distance from Origin,29,64188,
50.1792,um,Spot,Distance from Origin,29,64189,
55.4673,um,Spot,Distance from Origin,29,64190,
