
Intensity Median Ch=1 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
483.64,,Spot,1,Image 1,1,588,
388.176,,Spot,1,Image 1,1,589,
343.224,,Spot,1,Image 1,1,590,
552.608,,Spot,1,Image 1,1,592,
387.16,,Spot,1,Image 1,1,593,
330.012,,Spot,1,Image 1,1,594,
405.248,,Spot,1,Image 1,1,595,
415.296,,Spot,1,Image 1,1,596,
359.288,,Spot,1,Image 1,1,597,
643.56,,Spot,1,Image 1,1,598,
427.948,,Spot,1,Image 1,1,599,
555.56,,Spot,1,Image 1,1,600,
524.92,,Spot,1,Image 1,1,601,
429.016,,Spot,1,Image 1,1,602,
190.92,,Spot,1,Image 1,1,603,
419.26,,Spot,1,Image 1,1,604,
318.3,,Spot,1,Image 1,1,605,
409.656,,Spot,1,Image 1,1,607,
471.44,,Spot,1,Image 1,1,610,
594.816,,Spot,1,Image 1,1,624,
413.6,,Spot,1,Image 1,1,625,
323.328,,Spot,1,Image 1,1,630,
538.064,,Spot,1,Image 1,1,640,
759.189,,Spot,1,Image 1,1,645,
606.84,,Spot,1,Image 1,1,55413,
718.456,,Spot,1,Image 1,1,55414,
575.208,,Spot,1,Image 1,1,55415,
432.508,,Spot,1,Image 1,1,55416,
600.548,,Spot,1,Image 1,1,55417,
599.744,,Spot,1,Image 1,1,55418,
585.852,,Spot,1,Image 1,1,55420,
540.202,,Spot,1,Image 1,1,55421,
491.056,,Spot,1,Image 1,1,55422,
397.8,,Spot,1,Image 1,1,55423,
414.648,,Spot,1,Image 1,1,55424,
350.5,,Spot,1,Image 1,1,55425,
780.12,,Spot,1,Image 1,1,55426,
807.064,,Spot,1,Image 1,1,55427,
723,,Spot,1,Image 1,1,55429,
799.08,,Spot,1,Image 1,1,55430,
465.512,,Spot,1,Image 1,1,55431,
494.048,,Spot,1,Image 1,1,55432,
461.776,,Spot,1,Image 1,1,55433,
499.712,,Spot,1,Image 1,1,55434,
444.96,,Spot,1,Image 1,1,55435,
546.552,,Spot,1,Image 1,1,55436,
667.048,,Spot,1,Image 1,1,55437,
672.456,,Spot,1,Image 1,1,55438,
602.2,,Spot,1,Image 1,1,55439,
831.8,,Spot,1,Image 1,1,55440,
685.024,,Spot,1,Image 1,1,55441,
542.152,,Spot,1,Image 1,1,55442,
634.456,,Spot,1,Image 1,1,55444,
492.512,,Spot,1,Image 1,1,55445,
504.024,,Spot,1,Image 1,1,55446,
713.672,,Spot,1,Image 1,1,55447,
578.6,,Spot,1,Image 1,1,55449,
776.484,,Spot,1,Image 1,1,55450,
369.128,,Spot,1,Image 1,1,55452,
355.488,,Spot,1,Image 1,1,55453,
569.784,,Spot,1,Image 1,1,55454,
493.712,,Spot,1,Image 1,1,55455,
663.588,,Spot,1,Image 1,1,55456,
867.032,,Spot,1,Image 1,1,55458,
468.352,,Spot,1,Image 1,1,55459,
426.384,,Spot,1,Image 1,1,55460,
508.408,,Spot,1,Image 1,1,55461,
577.048,,Spot,1,Image 1,1,55462,
409.936,,Spot,1,Image 1,1,55464,
190.2,,Spot,1,Image 1,1,55465,
511.568,,Spot,1,Image 1,1,55466,
268.32,,Spot,1,Image 1,1,55468,
639.672,,Spot,1,Image 1,1,55469,
496.68,,Spot,1,Image 1,1,55470,
902.972,,Spot,1,Image 1,1,55471,
601.452,,Spot,1,Image 1,1,55472,
726.084,,Spot,1,Image 1,1,55474,
366.24,,Spot,1,Image 1,1,55475,
510,,Spot,1,Image 1,1,55476,
476.1,,Spot,1,Image 1,1,55477,
508.2,,Spot,1,Image 1,1,55478,
508.1,,Spot,1,Image 1,1,55479,
540.624,,Spot,1,Image 1,1,55480,
888.156,,Spot,1,Image 1,1,55481,
734,,Spot,1,Image 1,1,55482,
577.816,,Spot,1,Image 1,1,55483,
700,,Spot,1,Image 1,1,55484,
672.624,,Spot,1,Image 1,1,55485,
618.192,,Spot,1,Image 1,1,55486,
850.424,,Spot,1,Image 1,1,55487,
515.368,,Spot,1,Image 1,1,55488,
748.44,,Spot,1,Image 1,1,55491,
397.36,,Spot,1,Image 1,1,55492,
736.816,,Spot,1,Image 1,1,55493,
1113.52,,Spot,1,Image 1,1,55494,
520.252,,Spot,1,Image 1,1,55495,
428.904,,Spot,1,Image 1,1,55496,
648.52,,Spot,1,Image 1,1,55497,
619.8,,Spot,1,Image 1,1,55498,
671.256,,Spot,1,Image 1,1,55499,
499.632,,Spot,1,Image 1,1,55500,
670.368,,Spot,1,Image 1,1,55501,
769.184,,Spot,1,Image 1,1,55502,
593.072,,Spot,1,Image 1,1,55503,
553.432,,Spot,1,Image 1,1,55505,
340.952,,Spot,1,Image 1,1,55506,
557.6,,Spot,1,Image 1,1,55507,
611.152,,Spot,1,Image 1,1,55508,
859.888,,Spot,1,Image 1,1,55509,
409,,Spot,1,Image 1,1,55511,
595.712,,Spot,1,Image 1,1,55512,
655.7,,Spot,1,Image 1,1,55513,
856.08,,Spot,1,Image 1,1,55514,
556.896,,Spot,1,Image 1,1,55515,
478.688,,Spot,1,Image 1,1,55517,
597.68,,Spot,1,Image 1,1,55519,
389.792,,Spot,1,Image 1,1,55520,
477.516,,Spot,1,Image 1,1,55521,
769.848,,Spot,1,Image 1,1,55524,
722.664,,Spot,1,Image 1,1,55525,
395.92,,Spot,1,Image 1,1,55526,
640,,Spot,1,Image 1,1,55528,
788.448,,Spot,1,Image 1,1,55529,
524.116,,Spot,1,Image 1,1,55532,
934.568,,Spot,1,Image 1,1,55533,
515.88,,Spot,1,Image 1,1,55534,
602.872,,Spot,1,Image 1,1,55535,
521.536,,Spot,1,Image 1,1,55536,
688.016,,Spot,1,Image 1,1,55537,
503.2,,Spot,1,Image 1,1,55538,
407.208,,Spot,1,Image 1,1,55539,
415.608,,Spot,1,Image 1,1,55540,
691.184,,Spot,1,Image 1,1,55541,
691.772,,Spot,1,Image 1,1,55542,
461.38,,Spot,1,Image 1,1,55543,
566.568,,Spot,1,Image 1,1,55544,
628.698,,Spot,1,Image 1,1,55545,
539.384,,Spot,1,Image 1,1,55546,
659.784,,Spot,1,Image 1,1,55548,
781.384,,Spot,1,Image 1,1,55549,
591.156,,Spot,1,Image 1,1,55550,
941.872,,Spot,1,Image 1,1,55551,
420.768,,Spot,1,Image 1,1,55552,
489.072,,Spot,1,Image 1,1,55553,
576.048,,Spot,1,Image 1,1,55554,
728.76,,Spot,1,Image 1,1,55555,
473.336,,Spot,1,Image 1,1,55556,
526,,Spot,1,Image 1,1,55557,
661.916,,Spot,1,Image 1,1,55558,
725.9,,Spot,1,Image 1,1,55559,
801.016,,Spot,1,Image 1,1,55560,
637.464,,Spot,1,Image 1,1,55561,
578,,Spot,1,Image 1,1,55562,
446.728,,Spot,1,Image 1,1,55563,
1138.99,,Spot,1,Image 1,1,55564,
875.052,,Spot,1,Image 1,1,55565,
635.44,,Spot,1,Image 1,1,55566,
512.216,,Spot,1,Image 1,1,55568,
705.072,,Spot,1,Image 1,1,55569,
547.888,,Spot,1,Image 1,1,55570,
575.8,,Spot,1,Image 1,1,55571,
621.112,,Spot,1,Image 1,1,55572,
762.768,,Spot,1,Image 1,1,55573,
552.932,,Spot,1,Image 1,1,55574,
824.692,,Spot,1,Image 1,1,55576,
611.04,,Spot,1,Image 1,1,55577,
505.272,,Spot,1,Image 1,1,55578,
678.48,,Spot,1,Image 1,1,55579,
476.528,,Spot,1,Image 1,1,55580,
445.904,,Spot,1,Image 1,1,55581,
640.224,,Spot,1,Image 1,1,55582,
822.3,,Spot,1,Image 1,2,55583,
635.84,,Spot,1,Image 1,2,55584,
617.504,,Spot,1,Image 1,2,55585,
655.108,,Spot,1,Image 1,2,55586,
597.724,,Spot,1,Image 1,2,55587,
442.008,,Spot,1,Image 1,2,55588,
657.048,,Spot,1,Image 1,2,55589,
518.46,,Spot,1,Image 1,2,55590,
654.304,,Spot,1,Image 1,2,55591,
584.124,,Spot,1,Image 1,2,55592,
434.2,,Spot,1,Image 1,2,55593,
400.608,,Spot,1,Image 1,2,55594,
446.8,,Spot,1,Image 1,2,55595,
361.312,,Spot,1,Image 1,2,55596,
550.856,,Spot,1,Image 1,2,55597,
604.12,,Spot,1,Image 1,2,55598,
262.24,,Spot,1,Image 1,2,55599,
617,,Spot,1,Image 1,2,55600,
407.28,,Spot,1,Image 1,2,55601,
1243.8,,Spot,1,Image 1,2,55602,
672.432,,Spot,1,Image 1,2,55603,
619.92,,Spot,1,Image 1,2,55604,
628.616,,Spot,1,Image 1,2,55605,
467.376,,Spot,1,Image 1,2,55606,
592.064,,Spot,1,Image 1,2,55607,
565.592,,Spot,1,Image 1,2,55608,
563.576,,Spot,1,Image 1,2,55609,
711.768,,Spot,1,Image 1,2,55610,
544.72,,Spot,1,Image 1,2,55611,
716.76,,Spot,1,Image 1,2,55612,
576.772,,Spot,1,Image 1,2,55613,
686.904,,Spot,1,Image 1,2,55614,
670.8,,Spot,1,Image 1,2,55615,
349.112,,Spot,1,Image 1,2,55616,
653.484,,Spot,1,Image 1,2,55617,
432.818,,Spot,1,Image 1,2,55618,
525.856,,Spot,1,Image 1,2,55619,
419.416,,Spot,1,Image 1,2,55620,
722.328,,Spot,1,Image 1,2,55621,
819.52,,Spot,1,Image 1,2,55622,
590.68,,Spot,1,Image 1,2,55623,
639.008,,Spot,1,Image 1,2,55624,
607.984,,Spot,1,Image 1,2,55625,
517.16,,Spot,1,Image 1,2,55626,
467.928,,Spot,1,Image 1,2,55627,
532.32,,Spot,1,Image 1,2,55628,
297.784,,Spot,1,Image 1,2,55629,
637.848,,Spot,1,Image 1,2,55630,
556.732,,Spot,1,Image 1,2,55631,
470.096,,Spot,1,Image 1,2,55632,
508.76,,Spot,1,Image 1,2,55633,
516.288,,Spot,1,Image 1,2,55634,
415,,Spot,1,Image 1,2,55635,
426.608,,Spot,1,Image 1,2,55636,
513.88,,Spot,1,Image 1,2,55637,
473.44,,Spot,1,Image 1,2,55638,
487,,Spot,1,Image 1,2,55639,
587.34,,Spot,1,Image 1,2,55640,
605.728,,Spot,1,Image 1,2,55641,
533.064,,Spot,1,Image 1,2,55642,
619.028,,Spot,1,Image 1,2,55643,
577.504,,Spot,1,Image 1,2,55644,
745.392,,Spot,1,Image 1,2,55645,
600.4,,Spot,1,Image 1,2,55646,
574.304,,Spot,1,Image 1,2,55647,
827.472,,Spot,1,Image 1,2,55648,
728.936,,Spot,1,Image 1,2,55649,
730.976,,Spot,1,Image 1,2,55650,
537.768,,Spot,1,Image 1,2,55651,
661.584,,Spot,1,Image 1,2,55652,
726.536,,Spot,1,Image 1,2,55653,
775.648,,Spot,1,Image 1,2,55654,
590.552,,Spot,1,Image 1,2,55655,
520.32,,Spot,1,Image 1,2,55656,
520.52,,Spot,1,Image 1,2,55657,
496.28,,Spot,1,Image 1,2,55658,
811.588,,Spot,1,Image 1,2,55659,
662.368,,Spot,1,Image 1,2,55660,
633.312,,Spot,1,Image 1,2,55661,
514.004,,Spot,1,Image 1,2,55662,
312.368,,Spot,1,Image 1,2,55663,
484,,Spot,1,Image 1,2,55664,
513.6,,Spot,1,Image 1,2,55665,
686.124,,Spot,1,Image 1,2,55666,
455.832,,Spot,1,Image 1,2,55667,
608.984,,Spot,1,Image 1,2,55668,
326.24,,Spot,1,Image 1,2,55669,
727.48,,Spot,1,Image 1,2,55670,
486.488,,Spot,1,Image 1,2,55671,
656.16,,Spot,1,Image 1,2,55672,
587.208,,Spot,1,Image 1,2,55673,
612.508,,Spot,1,Image 1,2,55674,
511.632,,Spot,1,Image 1,2,55675,
833.16,,Spot,1,Image 1,2,55676,
680,,Spot,1,Image 1,2,55677,
583.272,,Spot,1,Image 1,2,55678,
542.8,,Spot,1,Image 1,2,55679,
461.76,,Spot,1,Image 1,2,55680,
596.432,,Spot,1,Image 1,2,55681,
656.472,,Spot,1,Image 1,2,55682,
626.56,,Spot,1,Image 1,2,55683,
222.858,,Spot,1,Image 1,2,55684,
801.992,,Spot,1,Image 1,2,55685,
597.896,,Spot,1,Image 1,2,55686,
430.6,,Spot,1,Image 1,2,55687,
321.646,,Spot,1,Image 1,2,55688,
896.818,,Spot,1,Image 1,2,55689,
339.448,,Spot,1,Image 1,2,55690,
521.96,,Spot,1,Image 1,2,55691,
459.608,,Spot,1,Image 1,2,55692,
502.368,,Spot,1,Image 1,2,55693,
712.42,,Spot,1,Image 1,2,55694,
557.576,,Spot,1,Image 1,2,55695,
574.896,,Spot,1,Image 1,2,55696,
533.696,,Spot,1,Image 1,2,55697,
637.24,,Spot,1,Image 1,2,55698,
442.624,,Spot,1,Image 1,2,55699,
765.912,,Spot,1,Image 1,2,55700,
456.912,,Spot,1,Image 1,2,55701,
586.656,,Spot,1,Image 1,2,55702,
521.56,,Spot,1,Image 1,2,55703,
399.956,,Spot,1,Image 1,2,55704,
719.312,,Spot,1,Image 1,2,55705,
469.568,,Spot,1,Image 1,2,55706,
651.06,,Spot,1,Image 1,2,55707,
587.444,,Spot,1,Image 1,2,55708,
794.908,,Spot,1,Image 1,2,55709,
715.48,,Spot,1,Image 1,2,55710,
475.2,,Spot,1,Image 1,2,55711,
453.952,,Spot,1,Image 1,2,55712,
241.16,,Spot,1,Image 1,2,55713,
585.84,,Spot,1,Image 1,2,55714,
808,,Spot,1,Image 1,2,55715,
509.6,,Spot,1,Image 1,2,55716,
284.792,,Spot,1,Image 1,2,55717,
711.208,,Spot,1,Image 1,2,55718,
394.592,,Spot,1,Image 1,2,55719,
698.48,,Spot,1,Image 1,2,55720,
803.808,,Spot,1,Image 1,2,55721,
630.472,,Spot,1,Image 1,2,55722,
500.592,,Spot,1,Image 1,2,55723,
532.6,,Spot,1,Image 1,2,55724,
732.08,,Spot,1,Image 1,2,55725,
554.792,,Spot,1,Image 1,2,55726,
509.508,,Spot,1,Image 1,2,55727,
811,,Spot,1,Image 1,2,55728,
844.784,,Spot,1,Image 1,2,55729,
380.84,,Spot,1,Image 1,2,55730,
726.288,,Spot,1,Image 1,2,55731,
646.944,,Spot,1,Image 1,2,55732,
584.32,,Spot,1,Image 1,2,55733,
590.216,,Spot,1,Image 1,2,55734,
814.604,,Spot,1,Image 1,2,55735,
440.144,,Spot,1,Image 1,2,55736,
546.936,,Spot,1,Image 1,2,55737,
668.112,,Spot,1,Image 1,2,55738,
558,,Spot,1,Image 1,2,55739,
559.592,,Spot,1,Image 1,2,55740,
444.208,,Spot,1,Image 1,2,55741,
675.6,,Spot,1,Image 1,2,55742,
450.456,,Spot,1,Image 1,2,55743,
579.824,,Spot,1,Image 1,2,55744,
551.776,,Spot,1,Image 1,2,55745,
598.456,,Spot,1,Image 1,2,55746,
663.64,,Spot,1,Image 1,2,55747,
796.2,,Spot,1,Image 1,2,55748,
676.016,,Spot,1,Image 1,2,55749,
658.888,,Spot,1,Image 1,2,55750,
592.736,,Spot,1,Image 1,2,55751,
542.236,,Spot,1,Image 1,2,55752,
374.464,,Spot,1,Image 1,2,55753,
566.948,,Spot,1,Image 1,2,55754,
731.656,,Spot,1,Image 1,2,55755,
316.8,,Spot,1,Image 1,2,55756,
735.518,,Spot,1,Image 1,2,55757,
815.272,,Spot,1,Image 1,2,55758,
763.792,,Spot,1,Image 1,2,55759,
520.784,,Spot,1,Image 1,2,55760,
772.392,,Spot,1,Image 1,2,55761,
619.228,,Spot,1,Image 1,2,55762,
475.24,,Spot,1,Image 1,2,55763,
331.304,,Spot,1,Image 1,2,55764,
643.568,,Spot,1,Image 1,2,55765,
490.328,,Spot,1,Image 1,2,55766,
828.736,,Spot,1,Image 1,2,55767,
630.264,,Spot,1,Image 1,2,55768,
704.8,,Spot,1,Image 1,2,55769,
484.38,,Spot,1,Image 1,2,55770,
498.736,,Spot,1,Image 1,2,55771,
592.12,,Spot,1,Image 1,2,55772,
867.4,,Spot,1,Image 1,2,55773,
512.976,,Spot,1,Image 1,2,55774,
571.392,,Spot,1,Image 1,2,55775,
894.616,,Spot,1,Image 1,2,55776,
692.872,,Spot,1,Image 1,2,55777,
753.384,,Spot,1,Image 1,2,55778,
551.258,,Spot,1,Image 1,2,55779,
681.838,,Spot,1,Image 1,2,55780,
604.136,,Spot,1,Image 1,2,55781,
660.448,,Spot,1,Image 1,2,55782,
514.724,,Spot,1,Image 1,2,55783,
679.56,,Spot,1,Image 1,2,55784,
462.936,,Spot,1,Image 1,2,55785,
575.405,,Spot,1,Image 1,2,55786,
702.6,,Spot,1,Image 1,2,55787,
611.288,,Spot,1,Image 1,2,55788,
521.28,,Spot,1,Image 1,2,55789,
301.71,,Spot,1,Image 1,2,55790,
501.328,,Spot,1,Image 1,2,55791,
607.736,,Spot,1,Image 1,2,55792,
604.464,,Spot,1,Image 1,2,55793,
370.6,,Spot,1,Image 1,2,55794,
412.296,,Spot,1,Image 1,2,55795,
679.576,,Spot,1,Image 1,2,55796,
444.804,,Spot,1,Image 1,2,55797,
601.28,,Spot,1,Image 1,2,55798,
471.112,,Spot,1,Image 1,2,55799,
586.28,,Spot,1,Image 1,2,55800,
421.464,,Spot,1,Image 1,2,55801,
483.76,,Spot,1,Image 1,2,55802,
540.28,,Spot,1,Image 1,2,55803,
690.928,,Spot,1,Image 1,2,55804,
736.296,,Spot,1,Image 1,2,55805,
658.52,,Spot,1,Image 1,2,55806,
