
Intensity Center Ch=1 Img=1
 ==================== 
Intensity Center,Unit,Category,Channel,Image,Time,ID,
704,,Spot,1,Image 1,14,59511,
774,,Spot,1,Image 1,14,59512,
1214,,Spot,1,Image 1,14,59513,
29,,Spot,1,Image 1,14,59514,
146,,Spot,1,Image 1,14,59515,
522,,Spot,1,Image 1,14,59516,
204,,Spot,1,Image 1,14,59517,
93,,Spot,1,Image 1,14,59518,
498,,Spot,1,Image 1,14,59519,
0,,Spot,1,Image 1,14,59520,
682,,Spot,1,Image 1,14,59521,
153,,Spot,1,Image 1,14,59522,
335,,Spot,1,Image 1,14,59523,
571,,Spot,1,Image 1,14,59524,
595,,Spot,1,Image 1,14,59525,
200,,Spot,1,Image 1,14,59526,
612,,Spot,1,Image 1,14,59527,
751,,Spot,1,Image 1,14,59528,
578,,Spot,1,Image 1,14,59529,
551,,Spot,1,Image 1,14,59530,
988,,Spot,1,Image 1,14,59531,
369,,Spot,1,Image 1,14,59532,
435,,Spot,1,Image 1,14,59533,
452,,Spot,1,Image 1,14,59534,
237,,Spot,1,Image 1,14,59535,
451,,Spot,1,Image 1,14,59536,
120,,Spot,1,Image 1,14,59537,
310,,Spot,1,Image 1,14,59538,
943,,Spot,1,Image 1,14,59539,
554,,Spot,1,Image 1,14,59540,
802,,Spot,1,Image 1,14,59541,
548,,Spot,1,Image 1,14,59542,
155,,Spot,1,Image 1,14,59543,
774,,Spot,1,Image 1,14,59544,
344,,Spot,1,Image 1,14,59545,
291,,Spot,1,Image 1,14,59546,
294,,Spot,1,Image 1,14,59547,
149,,Spot,1,Image 1,14,59548,
291,,Spot,1,Image 1,14,59549,
300,,Spot,1,Image 1,14,59550,
472,,Spot,1,Image 1,14,59551,
648,,Spot,1,Image 1,14,59552,
90,,Spot,1,Image 1,14,59553,
0,,Spot,1,Image 1,14,59554,
1169,,Spot,1,Image 1,14,59555,
713,,Spot,1,Image 1,14,59556,
220,,Spot,1,Image 1,14,59557,
896,,Spot,1,Image 1,14,59558,
263,,Spot,1,Image 1,14,59559,
380,,Spot,1,Image 1,14,59560,
644,,Spot,1,Image 1,14,59561,
885,,Spot,1,Image 1,14,59562,
467,,Spot,1,Image 1,14,59563,
132,,Spot,1,Image 1,14,59564,
448,,Spot,1,Image 1,14,59565,
128,,Spot,1,Image 1,14,59566,
589,,Spot,1,Image 1,14,59567,
242,,Spot,1,Image 1,14,59568,
576,,Spot,1,Image 1,14,59569,
1262,,Spot,1,Image 1,14,59570,
195,,Spot,1,Image 1,14,59571,
423,,Spot,1,Image 1,14,59572,
382,,Spot,1,Image 1,14,59573,
124,,Spot,1,Image 1,14,59574,
378,,Spot,1,Image 1,14,59575,
489,,Spot,1,Image 1,14,59576,
782,,Spot,1,Image 1,14,59577,
421,,Spot,1,Image 1,14,59578,
643,,Spot,1,Image 1,14,59579,
695,,Spot,1,Image 1,14,59580,
745,,Spot,1,Image 1,14,59581,
233,,Spot,1,Image 1,14,59582,
264,,Spot,1,Image 1,14,59583,
518,,Spot,1,Image 1,14,59584,
283,,Spot,1,Image 1,14,59585,
246,,Spot,1,Image 1,14,59586,
370,,Spot,1,Image 1,14,59587,
480,,Spot,1,Image 1,14,59588,
1335,,Spot,1,Image 1,14,59589,
299,,Spot,1,Image 1,14,59590,
640,,Spot,1,Image 1,14,59591,
567,,Spot,1,Image 1,14,59592,
617,,Spot,1,Image 1,14,59593,
722,,Spot,1,Image 1,14,59594,
36,,Spot,1,Image 1,14,59595,
1143,,Spot,1,Image 1,14,59596,
92,,Spot,1,Image 1,14,59597,
874,,Spot,1,Image 1,14,59598,
255,,Spot,1,Image 1,14,59599,
0,,Spot,1,Image 1,14,59600,
160,,Spot,1,Image 1,14,59601,
328,,Spot,1,Image 1,14,59602,
186,,Spot,1,Image 1,14,59603,
129,,Spot,1,Image 1,14,59604,
506,,Spot,1,Image 1,14,59605,
236,,Spot,1,Image 1,14,59606,
543,,Spot,1,Image 1,14,59607,
146,,Spot,1,Image 1,14,59608,
703,,Spot,1,Image 1,14,59609,
459,,Spot,1,Image 1,14,59610,
850,,Spot,1,Image 1,14,59611,
182,,Spot,1,Image 1,14,59612,
240,,Spot,1,Image 1,14,59613,
169,,Spot,1,Image 1,14,59614,
448,,Spot,1,Image 1,14,59615,
333,,Spot,1,Image 1,14,59616,
641,,Spot,1,Image 1,14,59617,
495,,Spot,1,Image 1,14,59618,
136,,Spot,1,Image 1,14,59619,
560,,Spot,1,Image 1,14,59620,
602,,Spot,1,Image 1,14,59621,
983,,Spot,1,Image 1,14,59622,
264,,Spot,1,Image 1,14,59623,
259,,Spot,1,Image 1,14,59624,
426,,Spot,1,Image 1,14,59625,
925,,Spot,1,Image 1,14,59626,
595,,Spot,1,Image 1,14,59627,
283,,Spot,1,Image 1,14,59628,
1355,,Spot,1,Image 1,14,59629,
285,,Spot,1,Image 1,14,59630,
109,,Spot,1,Image 1,14,59631,
0,,Spot,1,Image 1,14,59632,
220,,Spot,1,Image 1,14,59633,
0,,Spot,1,Image 1,14,59634,
179,,Spot,1,Image 1,14,59635,
9,,Spot,1,Image 1,14,59636,
224,,Spot,1,Image 1,14,59637,
590,,Spot,1,Image 1,14,59638,
454,,Spot,1,Image 1,14,59639,
94,,Spot,1,Image 1,14,59640,
277,,Spot,1,Image 1,14,59641,
480,,Spot,1,Image 1,14,59642,
666,,Spot,1,Image 1,14,59643,
419,,Spot,1,Image 1,14,59644,
895,,Spot,1,Image 1,14,59645,
1540,,Spot,1,Image 1,14,59646,
956,,Spot,1,Image 1,14,59647,
1500,,Spot,1,Image 1,14,59648,
400,,Spot,1,Image 1,14,59649,
522,,Spot,1,Image 1,14,59650,
488,,Spot,1,Image 1,14,59651,
179,,Spot,1,Image 1,14,59652,
355,,Spot,1,Image 1,15,59653,
976,,Spot,1,Image 1,15,59654,
364,,Spot,1,Image 1,15,59655,
595,,Spot,1,Image 1,15,59656,
721,,Spot,1,Image 1,15,59657,
481,,Spot,1,Image 1,15,59658,
371,,Spot,1,Image 1,15,59659,
65,,Spot,1,Image 1,15,59660,
470,,Spot,1,Image 1,15,59661,
390,,Spot,1,Image 1,15,59662,
30,,Spot,1,Image 1,15,59663,
401,,Spot,1,Image 1,15,59664,
418,,Spot,1,Image 1,15,59665,
525,,Spot,1,Image 1,15,59666,
415,,Spot,1,Image 1,15,59667,
378,,Spot,1,Image 1,15,59668,
205,,Spot,1,Image 1,15,59669,
221,,Spot,1,Image 1,15,59670,
205,,Spot,1,Image 1,15,59671,
292,,Spot,1,Image 1,15,59672,
360,,Spot,1,Image 1,15,59673,
78,,Spot,1,Image 1,15,59674,
361,,Spot,1,Image 1,15,59675,
933,,Spot,1,Image 1,15,59676,
313,,Spot,1,Image 1,15,59677,
360,,Spot,1,Image 1,15,59678,
414,,Spot,1,Image 1,15,59679,
675,,Spot,1,Image 1,15,59680,
418,,Spot,1,Image 1,15,59681,
266,,Spot,1,Image 1,15,59682,
196,,Spot,1,Image 1,15,59683,
307,,Spot,1,Image 1,15,59684,
308,,Spot,1,Image 1,15,59685,
24,,Spot,1,Image 1,15,59686,
741,,Spot,1,Image 1,15,59687,
3,,Spot,1,Image 1,15,59688,
631,,Spot,1,Image 1,15,59689,
500,,Spot,1,Image 1,15,59690,
573,,Spot,1,Image 1,15,59691,
512,,Spot,1,Image 1,15,59692,
220,,Spot,1,Image 1,15,59693,
66,,Spot,1,Image 1,15,59694,
1245,,Spot,1,Image 1,15,59695,
266,,Spot,1,Image 1,15,59696,
515,,Spot,1,Image 1,15,59697,
419,,Spot,1,Image 1,15,59698,
380,,Spot,1,Image 1,15,59699,
943,,Spot,1,Image 1,15,59700,
463,,Spot,1,Image 1,15,59701,
756,,Spot,1,Image 1,15,59702,
366,,Spot,1,Image 1,15,59703,
201,,Spot,1,Image 1,15,59704,
202,,Spot,1,Image 1,15,59705,
372,,Spot,1,Image 1,15,59706,
188,,Spot,1,Image 1,15,59707,
373,,Spot,1,Image 1,15,59708,
497,,Spot,1,Image 1,15,59709,
68,,Spot,1,Image 1,15,59710,
39,,Spot,1,Image 1,15,59711,
891,,Spot,1,Image 1,15,59712,
387,,Spot,1,Image 1,15,59713,
616,,Spot,1,Image 1,15,59714,
817,,Spot,1,Image 1,15,59715,
504,,Spot,1,Image 1,15,59716,
1129,,Spot,1,Image 1,15,59717,
518,,Spot,1,Image 1,15,59718,
327,,Spot,1,Image 1,15,59719,
721,,Spot,1,Image 1,15,59720,
493,,Spot,1,Image 1,15,59721,
183,,Spot,1,Image 1,15,59722,
462,,Spot,1,Image 1,15,59723,
558,,Spot,1,Image 1,15,59724,
534,,Spot,1,Image 1,15,59725,
456,,Spot,1,Image 1,15,59726,
542,,Spot,1,Image 1,15,59727,
542,,Spot,1,Image 1,15,59728,
871,,Spot,1,Image 1,15,59729,
460,,Spot,1,Image 1,15,59730,
293,,Spot,1,Image 1,15,59731,
934,,Spot,1,Image 1,15,59732,
458,,Spot,1,Image 1,15,59733,
343,,Spot,1,Image 1,15,59734,
1254,,Spot,1,Image 1,15,59735,
1199,,Spot,1,Image 1,15,59736,
515,,Spot,1,Image 1,15,59737,
310,,Spot,1,Image 1,15,59738,
683,,Spot,1,Image 1,15,59739,
134,,Spot,1,Image 1,15,59740,
316,,Spot,1,Image 1,15,59741,
41,,Spot,1,Image 1,15,59742,
450,,Spot,1,Image 1,15,59743,
517,,Spot,1,Image 1,15,59744,
555,,Spot,1,Image 1,15,59745,
473,,Spot,1,Image 1,15,59746,
370,,Spot,1,Image 1,15,59747,
1145,,Spot,1,Image 1,15,59748,
457,,Spot,1,Image 1,15,59749,
353,,Spot,1,Image 1,15,59750,
283,,Spot,1,Image 1,15,59751,
307,,Spot,1,Image 1,15,59752,
448,,Spot,1,Image 1,15,59753,
176,,Spot,1,Image 1,15,59754,
196,,Spot,1,Image 1,15,59755,
489,,Spot,1,Image 1,15,59756,
390,,Spot,1,Image 1,15,59757,
425,,Spot,1,Image 1,15,59758,
697,,Spot,1,Image 1,15,59759,
454,,Spot,1,Image 1,15,59760,
317,,Spot,1,Image 1,15,59761,
118,,Spot,1,Image 1,15,59762,
138,,Spot,1,Image 1,15,59763,
229,,Spot,1,Image 1,15,59764,
539,,Spot,1,Image 1,15,59765,
172,,Spot,1,Image 1,15,59766,
460,,Spot,1,Image 1,15,59767,
641,,Spot,1,Image 1,15,59768,
766,,Spot,1,Image 1,15,59769,
570,,Spot,1,Image 1,15,59770,
295,,Spot,1,Image 1,15,59771,
451,,Spot,1,Image 1,15,59772,
358,,Spot,1,Image 1,15,59773,
300,,Spot,1,Image 1,15,59774,
722,,Spot,1,Image 1,15,59775,
680,,Spot,1,Image 1,15,59776,
568,,Spot,1,Image 1,15,59777,
471,,Spot,1,Image 1,15,59778,
405,,Spot,1,Image 1,15,59779,
697,,Spot,1,Image 1,15,59780,
275,,Spot,1,Image 1,15,59781,
281,,Spot,1,Image 1,15,59782,
561,,Spot,1,Image 1,15,59783,
255,,Spot,1,Image 1,15,59784,
231,,Spot,1,Image 1,15,59785,
204,,Spot,1,Image 1,15,59786,
516,,Spot,1,Image 1,15,59787,
68,,Spot,1,Image 1,15,59788,
505,,Spot,1,Image 1,15,59789,
636,,Spot,1,Image 1,15,59790,
366,,Spot,1,Image 1,15,59791,
6,,Spot,1,Image 1,15,59792,
234,,Spot,1,Image 1,15,59793,
625,,Spot,1,Image 1,15,59794,
279,,Spot,1,Image 1,15,59795,
266,,Spot,1,Image 1,15,59796,
1362,,Spot,1,Image 1,15,59797,
450,,Spot,1,Image 1,15,59798,
442,,Spot,1,Image 1,15,59799,
257,,Spot,1,Image 1,15,59800,
730,,Spot,1,Image 1,15,59801,
1318,,Spot,1,Image 1,15,59802,
461,,Spot,1,Image 1,15,59803,
602,,Spot,1,Image 1,15,59804,
695,,Spot,1,Image 1,15,59805,
483,,Spot,1,Image 1,15,59806,
671,,Spot,1,Image 1,15,59807,
443,,Spot,1,Image 1,15,59808,
234,,Spot,1,Image 1,15,59809,
107,,Spot,1,Image 1,15,59810,
1326,,Spot,1,Image 1,15,59811,
146,,Spot,1,Image 1,15,59812,
386,,Spot,1,Image 1,15,59813,
490,,Spot,1,Image 1,15,59814,
220,,Spot,1,Image 1,15,59815,
383,,Spot,1,Image 1,15,59816,
313,,Spot,1,Image 1,15,59817,
289,,Spot,1,Image 1,15,59818,
451,,Spot,1,Image 1,15,59819,
613,,Spot,1,Image 1,15,59820,
50,,Spot,1,Image 1,15,59821,
228,,Spot,1,Image 1,15,59822,
917,,Spot,1,Image 1,15,59823,
262,,Spot,1,Image 1,15,59824,
431,,Spot,1,Image 1,15,59825,
343,,Spot,1,Image 1,15,59826,
196,,Spot,1,Image 1,15,59827,
300,,Spot,1,Image 1,15,59828,
366,,Spot,1,Image 1,15,59829,
544,,Spot,1,Image 1,15,59830,
243,,Spot,1,Image 1,15,59831,
102,,Spot,1,Image 1,15,59832,
351,,Spot,1,Image 1,15,59833,
426,,Spot,1,Image 1,15,59834,
689,,Spot,1,Image 1,15,59835,
475,,Spot,1,Image 1,15,59836,
2403,,Spot,1,Image 1,15,59837,
261,,Spot,1,Image 1,15,59838,
472,,Spot,1,Image 1,15,59839,
443,,Spot,1,Image 1,15,59840,
1053,,Spot,1,Image 1,15,59841,
648,,Spot,1,Image 1,15,59842,
259,,Spot,1,Image 1,15,59843,
293,,Spot,1,Image 1,15,59844,
181,,Spot,1,Image 1,15,59845,
431,,Spot,1,Image 1,15,59846,
545,,Spot,1,Image 1,15,59847,
113,,Spot,1,Image 1,15,59848,
599,,Spot,1,Image 1,15,59849,
375,,Spot,1,Image 1,15,59850,
402,,Spot,1,Image 1,15,59851,
144,,Spot,1,Image 1,15,59852,
293,,Spot,1,Image 1,15,59853,
205,,Spot,1,Image 1,15,59854,
185,,Spot,1,Image 1,15,59855,
220,,Spot,1,Image 1,15,59856,
250,,Spot,1,Image 1,15,59857,
213,,Spot,1,Image 1,15,59858,
413,,Spot,1,Image 1,15,59859,
375,,Spot,1,Image 1,15,59860,
814,,Spot,1,Image 1,15,59861,
252,,Spot,1,Image 1,15,59862,
306,,Spot,1,Image 1,15,59863,
203,,Spot,1,Image 1,15,59864,
215,,Spot,1,Image 1,15,59865,
609,,Spot,1,Image 1,15,59866,
249,,Spot,1,Image 1,15,59867,
521,,Spot,1,Image 1,15,59868,
698,,Spot,1,Image 1,15,59869,
295,,Spot,1,Image 1,15,59870,
758,,Spot,1,Image 1,15,59871,
455,,Spot,1,Image 1,15,59872,
510,,Spot,1,Image 1,15,59873,
418,,Spot,1,Image 1,15,59874,
408,,Spot,1,Image 1,15,59875,
378,,Spot,1,Image 1,15,59876,
142,,Spot,1,Image 1,15,59877,
130,,Spot,1,Image 1,15,59878,
232,,Spot,1,Image 1,15,59879,
58,,Spot,1,Image 1,15,59880,
107,,Spot,1,Image 1,15,59881,
628,,Spot,1,Image 1,15,59882,
317,,Spot,1,Image 1,15,59883,
382,,Spot,1,Image 1,15,59884,
336,,Spot,1,Image 1,15,59885,
154,,Spot,1,Image 1,15,59886,
407,,Spot,1,Image 1,15,59887,
655,,Spot,1,Image 1,15,59888,
506,,Spot,1,Image 1,15,59889,
253,,Spot,1,Image 1,15,59890,
592,,Spot,1,Image 1,15,59891,
293,,Spot,1,Image 1,15,59892,
682,,Spot,1,Image 1,15,59893,
407,,Spot,1,Image 1,15,59894,
264,,Spot,1,Image 1,15,59895,
421,,Spot,1,Image 1,15,59896,
105,,Spot,1,Image 1,15,59897,
584,,Spot,1,Image 1,15,59898,
404,,Spot,1,Image 1,15,59899,
260,,Spot,1,Image 1,15,59900,
424,,Spot,1,Image 1,15,59901,
15,,Spot,1,Image 1,15,59902,
838,,Spot,1,Image 1,15,59903,
806,,Spot,1,Image 1,15,59904,
763,,Spot,1,Image 1,15,59905,
462,,Spot,1,Image 1,15,59906,
439,,Spot,1,Image 1,15,59907,
34,,Spot,1,Image 1,15,59908,
185,,Spot,1,Image 1,15,59909,
504,,Spot,1,Image 1,15,59910,
168,,Spot,1,Image 1,15,59911,
0,,Spot,1,Image 1,15,59912,
217,,Spot,1,Image 1,15,59913,
377,,Spot,1,Image 1,15,59914,
521,,Spot,1,Image 1,15,59915,
400,,Spot,1,Image 1,15,59916,
792,,Spot,1,Image 1,15,59917,
56,,Spot,1,Image 1,15,59918,
156,,Spot,1,Image 1,15,59919,
239,,Spot,1,Image 1,15,59920,
447,,Spot,1,Image 1,15,59921,
766,,Spot,1,Image 1,15,59922,
711,,Spot,1,Image 1,15,59923,
473,,Spot,1,Image 1,15,59924,
528,,Spot,1,Image 1,15,59925,
138,,Spot,1,Image 1,15,59926,
389,,Spot,1,Image 1,15,59927,
636,,Spot,1,Image 1,15,59928,
317,,Spot,1,Image 1,15,59929,
577,,Spot,1,Image 1,15,59930,
143,,Spot,1,Image 1,15,59931,
464,,Spot,1,Image 1,15,59932,
302,,Spot,1,Image 1,15,59933,
690,,Spot,1,Image 1,15,59934,
372,,Spot,1,Image 1,15,59935,
280,,Spot,1,Image 1,15,59936,
77,,Spot,1,Image 1,15,59937,
668,,Spot,1,Image 1,15,59938,
444,,Spot,1,Image 1,15,59939,
552,,Spot,1,Image 1,15,59940,
599,,Spot,1,Image 1,15,59941,
451,,Spot,1,Image 1,15,59942,
448,,Spot,1,Image 1,15,59943,
600,,Spot,1,Image 1,15,59944,
821,,Spot,1,Image 1,15,59945,
300,,Spot,1,Image 1,15,59946,
116,,Spot,1,Image 1,15,59947,
495,,Spot,1,Image 1,15,59948,
210,,Spot,1,Image 1,15,59949,
349,,Spot,1,Image 1,15,59950,
370,,Spot,1,Image 1,15,59951,
197,,Spot,1,Image 1,15,59952,
364,,Spot,1,Image 1,15,59953,
276,,Spot,1,Image 1,15,59954,
6,,Spot,1,Image 1,15,59955,
272,,Spot,1,Image 1,15,59956,
168,,Spot,1,Image 1,15,59957,
532,,Spot,1,Image 1,15,59958,
947,,Spot,1,Image 1,15,59959,
603,,Spot,1,Image 1,15,59960,
663,,Spot,1,Image 1,15,59961,
1170,,Spot,1,Image 1,15,59962,
440,,Spot,1,Image 1,15,59963,
907,,Spot,1,Image 1,15,59964,
777,,Spot,1,Image 1,15,59965,
462,,Spot,1,Image 1,15,59966,
270,,Spot,1,Image 1,15,59967,
672,,Spot,1,Image 1,15,59968,
747,,Spot,1,Image 1,15,59969,
741,,Spot,1,Image 1,15,59970,
664,,Spot,1,Image 1,16,59971,
337,,Spot,1,Image 1,16,59972,
600,,Spot,1,Image 1,16,59973,
114,,Spot,1,Image 1,16,59974,
395,,Spot,1,Image 1,16,59975,
679,,Spot,1,Image 1,16,59976,
611,,Spot,1,Image 1,16,59977,
252,,Spot,1,Image 1,16,59978,
531,,Spot,1,Image 1,16,59979,
160,,Spot,1,Image 1,16,59980,
405,,Spot,1,Image 1,16,59981,
102,,Spot,1,Image 1,16,59982,
214,,Spot,1,Image 1,16,59983,
291,,Spot,1,Image 1,16,59984,
223,,Spot,1,Image 1,16,59985,
243,,Spot,1,Image 1,16,59986,
464,,Spot,1,Image 1,16,59987,
73,,Spot,1,Image 1,16,59988,
348,,Spot,1,Image 1,16,59989,
145,,Spot,1,Image 1,16,59990,
598,,Spot,1,Image 1,16,59991,
611,,Spot,1,Image 1,16,59992,
696,,Spot,1,Image 1,16,59993,
963,,Spot,1,Image 1,16,59994,
295,,Spot,1,Image 1,16,59995,
1221,,Spot,1,Image 1,16,59996,
435,,Spot,1,Image 1,16,59997,
218,,Spot,1,Image 1,16,59998,
259,,Spot,1,Image 1,16,59999,
557,,Spot,1,Image 1,16,60000,
37,,Spot,1,Image 1,16,60001,
983,,Spot,1,Image 1,16,60002,
421,,Spot,1,Image 1,16,60003,
566,,Spot,1,Image 1,16,60004,
766,,Spot,1,Image 1,16,60005,
463,,Spot,1,Image 1,16,60006,
692,,Spot,1,Image 1,16,60007,
381,,Spot,1,Image 1,16,60008,
449,,Spot,1,Image 1,16,60009,
746,,Spot,1,Image 1,16,60010,
526,,Spot,1,Image 1,16,60011,
390,,Spot,1,Image 1,16,60012,
335,,Spot,1,Image 1,16,60013,
355,,Spot,1,Image 1,16,60014,
309,,Spot,1,Image 1,16,60015,
578,,Spot,1,Image 1,16,60016,
245,,Spot,1,Image 1,16,60017,
0,,Spot,1,Image 1,16,60018,
701,,Spot,1,Image 1,16,60019,
198,,Spot,1,Image 1,16,60020,
716,,Spot,1,Image 1,16,60021,
494,,Spot,1,Image 1,16,60022,
234,,Spot,1,Image 1,16,60023,
253,,Spot,1,Image 1,16,60024,
473,,Spot,1,Image 1,16,60025,
299,,Spot,1,Image 1,16,60026,
914,,Spot,1,Image 1,16,60027,
262,,Spot,1,Image 1,16,60028,
213,,Spot,1,Image 1,16,60029,
341,,Spot,1,Image 1,16,60030,
646,,Spot,1,Image 1,16,60031,
385,,Spot,1,Image 1,16,60032,
449,,Spot,1,Image 1,16,60033,
0,,Spot,1,Image 1,16,60034,
304,,Spot,1,Image 1,16,60035,
202,,Spot,1,Image 1,16,60036,
107,,Spot,1,Image 1,16,60037,
494,,Spot,1,Image 1,16,60038,
1055,,Spot,1,Image 1,16,60039,
487,,Spot,1,Image 1,16,60040,
526,,Spot,1,Image 1,16,60041,
369,,Spot,1,Image 1,16,60042,
669,,Spot,1,Image 1,16,60043,
313,,Spot,1,Image 1,16,60044,
387,,Spot,1,Image 1,16,60045,
277,,Spot,1,Image 1,16,60046,
603,,Spot,1,Image 1,16,60047,
433,,Spot,1,Image 1,16,60048,
218,,Spot,1,Image 1,16,60049,
576,,Spot,1,Image 1,16,60050,
587,,Spot,1,Image 1,16,60051,
511,,Spot,1,Image 1,16,60052,
217,,Spot,1,Image 1,16,60053,
411,,Spot,1,Image 1,16,60054,
154,,Spot,1,Image 1,16,60055,
728,,Spot,1,Image 1,16,60056,
993,,Spot,1,Image 1,16,60057,
436,,Spot,1,Image 1,16,60058,
662,,Spot,1,Image 1,16,60059,
1374,,Spot,1,Image 1,16,60060,
219,,Spot,1,Image 1,16,60061,
746,,Spot,1,Image 1,16,60062,
713,,Spot,1,Image 1,16,60063,
421,,Spot,1,Image 1,16,60064,
439,,Spot,1,Image 1,16,60065,
92,,Spot,1,Image 1,16,60066,
395,,Spot,1,Image 1,16,60067,
479,,Spot,1,Image 1,16,60068,
265,,Spot,1,Image 1,16,60069,
659,,Spot,1,Image 1,16,60070,
303,,Spot,1,Image 1,16,60071,
124,,Spot,1,Image 1,16,60072,
78,,Spot,1,Image 1,16,60073,
373,,Spot,1,Image 1,16,60074,
799,,Spot,1,Image 1,16,60075,
713,,Spot,1,Image 1,16,60076,
243,,Spot,1,Image 1,16,60077,
786,,Spot,1,Image 1,16,60078,
412,,Spot,1,Image 1,16,60079,
575,,Spot,1,Image 1,16,60080,
497,,Spot,1,Image 1,16,60081,
862,,Spot,1,Image 1,16,60082,
90,,Spot,1,Image 1,16,60083,
640,,Spot,1,Image 1,16,60084,
932,,Spot,1,Image 1,16,60085,
444,,Spot,1,Image 1,16,60086,
133,,Spot,1,Image 1,16,60087,
618,,Spot,1,Image 1,16,60088,
336,,Spot,1,Image 1,16,60089,
386,,Spot,1,Image 1,16,60090,
776,,Spot,1,Image 1,16,60091,
385,,Spot,1,Image 1,16,60092,
189,,Spot,1,Image 1,16,60093,
349,,Spot,1,Image 1,16,60094,
468,,Spot,1,Image 1,16,60095,
544,,Spot,1,Image 1,16,60096,
373,,Spot,1,Image 1,16,60097,
626,,Spot,1,Image 1,16,60098,
537,,Spot,1,Image 1,16,60099,
1095,,Spot,1,Image 1,16,60100,
122,,Spot,1,Image 1,16,60101,
652,,Spot,1,Image 1,16,60102,
476,,Spot,1,Image 1,16,60103,
352,,Spot,1,Image 1,16,60104,
756,,Spot,1,Image 1,16,60105,
863,,Spot,1,Image 1,16,60106,
128,,Spot,1,Image 1,16,60107,
450,,Spot,1,Image 1,16,60108,
277,,Spot,1,Image 1,16,60109,
281,,Spot,1,Image 1,16,60110,
373,,Spot,1,Image 1,16,60111,
604,,Spot,1,Image 1,16,60112,
402,,Spot,1,Image 1,16,60113,
767,,Spot,1,Image 1,16,60114,
593,,Spot,1,Image 1,16,60115,
296,,Spot,1,Image 1,16,60116,
424,,Spot,1,Image 1,16,60117,
318,,Spot,1,Image 1,16,60118,
206,,Spot,1,Image 1,16,60119,
329,,Spot,1,Image 1,16,60120,
506,,Spot,1,Image 1,16,60121,
264,,Spot,1,Image 1,16,60122,
14,,Spot,1,Image 1,16,60123,
279,,Spot,1,Image 1,16,60124,
221,,Spot,1,Image 1,16,60125,
297,,Spot,1,Image 1,16,60126,
568,,Spot,1,Image 1,16,60127,
516,,Spot,1,Image 1,16,60128,
393,,Spot,1,Image 1,16,60129,
198,,Spot,1,Image 1,16,60130,
214,,Spot,1,Image 1,16,60131,
388,,Spot,1,Image 1,16,60132,
689,,Spot,1,Image 1,16,60133,
385,,Spot,1,Image 1,16,60134,
326,,Spot,1,Image 1,16,60135,
1457,,Spot,1,Image 1,16,60136,
885,,Spot,1,Image 1,16,60137,
956,,Spot,1,Image 1,16,60138,
592,,Spot,1,Image 1,16,60139,
360,,Spot,1,Image 1,16,60140,
673,,Spot,1,Image 1,16,60141,
177,,Spot,1,Image 1,16,60142,
270,,Spot,1,Image 1,16,60143,
308,,Spot,1,Image 1,16,60144,
1128,,Spot,1,Image 1,16,60145,
314,,Spot,1,Image 1,16,60146,
0,,Spot,1,Image 1,16,60147,
322,,Spot,1,Image 1,16,60148,
507,,Spot,1,Image 1,16,60149,
194,,Spot,1,Image 1,16,60150,
477,,Spot,1,Image 1,16,60151,
567,,Spot,1,Image 1,16,60152,
362,,Spot,1,Image 1,16,60153,
249,,Spot,1,Image 1,16,60154,
1160,,Spot,1,Image 1,16,60155,
333,,Spot,1,Image 1,16,60156,
476,,Spot,1,Image 1,16,60157,
850,,Spot,1,Image 1,16,60158,
222,,Spot,1,Image 1,16,60159,
247,,Spot,1,Image 1,16,60160,
741,,Spot,1,Image 1,16,60161,
603,,Spot,1,Image 1,16,60162,
478,,Spot,1,Image 1,16,60163,
401,,Spot,1,Image 1,16,60164,
1353,,Spot,1,Image 1,16,60165,
525,,Spot,1,Image 1,16,60166,
323,,Spot,1,Image 1,16,60167,
665,,Spot,1,Image 1,16,60168,
1081,,Spot,1,Image 1,16,60169,
665,,Spot,1,Image 1,16,60170,
907,,Spot,1,Image 1,16,60171,
190,,Spot,1,Image 1,16,60172,
812,,Spot,1,Image 1,16,60173,
559,,Spot,1,Image 1,16,60174,
167,,Spot,1,Image 1,16,60175,
768,,Spot,1,Image 1,16,60176,
325,,Spot,1,Image 1,16,60177,
801,,Spot,1,Image 1,16,60178,
334,,Spot,1,Image 1,16,60179,
537,,Spot,1,Image 1,16,60180,
452,,Spot,1,Image 1,16,60181,
625,,Spot,1,Image 1,16,60182,
22,,Spot,1,Image 1,16,60183,
108,,Spot,1,Image 1,16,60184,
150,,Spot,1,Image 1,16,60185,
289,,Spot,1,Image 1,16,60186,
231,,Spot,1,Image 1,16,60187,
805,,Spot,1,Image 1,16,60188,
197,,Spot,1,Image 1,16,60189,
593,,Spot,1,Image 1,16,60190,
1051,,Spot,1,Image 1,16,60191,
451,,Spot,1,Image 1,16,60192,
370,,Spot,1,Image 1,16,60193,
579,,Spot,1,Image 1,16,60194,
282,,Spot,1,Image 1,16,60195,
478,,Spot,1,Image 1,16,60196,
860,,Spot,1,Image 1,16,60197,
369,,Spot,1,Image 1,16,60198,
384,,Spot,1,Image 1,16,60199,
355,,Spot,1,Image 1,16,60200,
237,,Spot,1,Image 1,16,60201,
509,,Spot,1,Image 1,16,60202,
546,,Spot,1,Image 1,16,60203,
263,,Spot,1,Image 1,16,60204,
636,,Spot,1,Image 1,16,60205,
