
Intensity Max Ch=1 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
5208,,Spot,1,Image 1,24,62582,
3666,,Spot,1,Image 1,24,62583,
1888,,Spot,1,Image 1,24,62584,
2975,,Spot,1,Image 1,24,62585,
2285,,Spot,1,Image 1,24,62586,
2179,,Spot,1,Image 1,24,62587,
2562,,Spot,1,Image 1,24,62588,
1746,,Spot,1,Image 1,24,62589,
2587,,Spot,1,Image 1,24,62590,
2620,,Spot,1,Image 1,24,62591,
2822,,Spot,1,Image 1,24,62592,
1876,,Spot,1,Image 1,24,62593,
1800,,Spot,1,Image 1,24,62594,
2628,,Spot,1,Image 1,24,62595,
2719,,Spot,1,Image 1,24,62596,
5256,,Spot,1,Image 1,24,62597,
3458,,Spot,1,Image 1,24,62598,
5256,,Spot,1,Image 1,24,62599,
2414,,Spot,1,Image 1,24,62600,
2569,,Spot,1,Image 1,24,62601,
4096,,Spot,1,Image 1,24,62602,
2487,,Spot,1,Image 1,24,62603,
2650,,Spot,1,Image 1,24,62604,
2951,,Spot,1,Image 1,24,62605,
4721,,Spot,1,Image 1,24,62606,
3714,,Spot,1,Image 1,24,62607,
3548,,Spot,1,Image 1,24,62608,
2675,,Spot,1,Image 1,24,62609,
2500,,Spot,1,Image 1,24,62610,
3761,,Spot,1,Image 1,24,62611,
1379,,Spot,1,Image 1,24,62612,
4087,,Spot,1,Image 1,24,62613,
2356,,Spot,1,Image 1,24,62614,
2015,,Spot,1,Image 1,24,62615,
3493,,Spot,1,Image 1,24,62616,
2263,,Spot,1,Image 1,24,62617,
1223,,Spot,1,Image 1,24,62618,
2751,,Spot,1,Image 1,24,62619,
2180,,Spot,1,Image 1,24,62620,
3462,,Spot,1,Image 1,24,62621,
2786,,Spot,1,Image 1,24,62622,
2988,,Spot,1,Image 1,24,62623,
2613,,Spot,1,Image 1,24,62624,
3982,,Spot,1,Image 1,24,62625,
1301,,Spot,1,Image 1,24,62626,
2119,,Spot,1,Image 1,24,62627,
4008,,Spot,1,Image 1,24,62628,
2003,,Spot,1,Image 1,24,62629,
2127,,Spot,1,Image 1,24,62630,
1665,,Spot,1,Image 1,24,62631,
4767,,Spot,1,Image 1,24,62632,
3198,,Spot,1,Image 1,24,62633,
2615,,Spot,1,Image 1,24,62634,
2123,,Spot,1,Image 1,24,62635,
3057,,Spot,1,Image 1,24,62636,
2748,,Spot,1,Image 1,24,62637,
2657,,Spot,1,Image 1,24,62638,
1219,,Spot,1,Image 1,24,62639,
3357,,Spot,1,Image 1,24,62640,
2842,,Spot,1,Image 1,24,62641,
3358,,Spot,1,Image 1,24,62642,
3053,,Spot,1,Image 1,24,62643,
6736,,Spot,1,Image 1,24,62644,
3817,,Spot,1,Image 1,24,62645,
3413,,Spot,1,Image 1,24,62646,
3660,,Spot,1,Image 1,24,62647,
3349,,Spot,1,Image 1,24,62648,
3792,,Spot,1,Image 1,24,62649,
2872,,Spot,1,Image 1,24,62650,
1957,,Spot,1,Image 1,24,62651,
4313,,Spot,1,Image 1,24,62652,
2663,,Spot,1,Image 1,24,62653,
3575,,Spot,1,Image 1,24,62654,
3192,,Spot,1,Image 1,24,62655,
4184,,Spot,1,Image 1,24,62656,
2612,,Spot,1,Image 1,24,62657,
4139,,Spot,1,Image 1,24,62658,
2859,,Spot,1,Image 1,24,62659,
2261,,Spot,1,Image 1,24,62660,
3511,,Spot,1,Image 1,24,62661,
3270,,Spot,1,Image 1,24,62662,
4598,,Spot,1,Image 1,24,62663,
2624,,Spot,1,Image 1,24,62664,
4672,,Spot,1,Image 1,24,62665,
2512,,Spot,1,Image 1,24,62666,
5579,,Spot,1,Image 1,24,62667,
3389,,Spot,1,Image 1,24,62668,
3583,,Spot,1,Image 1,24,62669,
3597,,Spot,1,Image 1,24,62670,
5071,,Spot,1,Image 1,24,62671,
3539,,Spot,1,Image 1,24,62672,
3436,,Spot,1,Image 1,24,62673,
3591,,Spot,1,Image 1,24,62674,
2284,,Spot,1,Image 1,24,62675,
2439,,Spot,1,Image 1,24,62676,
2608,,Spot,1,Image 1,24,62677,
2082,,Spot,1,Image 1,24,62678,
2519,,Spot,1,Image 1,24,62679,
3088,,Spot,1,Image 1,24,62680,
3202,,Spot,1,Image 1,24,62681,
2411,,Spot,1,Image 1,24,62682,
3627,,Spot,1,Image 1,24,62683,
2560,,Spot,1,Image 1,24,62684,
3220,,Spot,1,Image 1,24,62685,
4157,,Spot,1,Image 1,24,62686,
3033,,Spot,1,Image 1,24,62687,
3177,,Spot,1,Image 1,24,62688,
2713,,Spot,1,Image 1,24,62689,
2612,,Spot,1,Image 1,24,62690,
3653,,Spot,1,Image 1,24,62691,
4010,,Spot,1,Image 1,24,62692,
3473,,Spot,1,Image 1,24,62693,
4889,,Spot,1,Image 1,24,62694,
2160,,Spot,1,Image 1,24,62695,
3183,,Spot,1,Image 1,24,62696,
3810,,Spot,1,Image 1,24,62697,
2555,,Spot,1,Image 1,24,62698,
3413,,Spot,1,Image 1,24,62699,
2150,,Spot,1,Image 1,24,62700,
3074,,Spot,1,Image 1,24,62701,
3334,,Spot,1,Image 1,24,62702,
2428,,Spot,1,Image 1,24,62703,
2501,,Spot,1,Image 1,24,62704,
2149,,Spot,1,Image 1,24,62705,
2899,,Spot,1,Image 1,24,62706,
2622,,Spot,1,Image 1,24,62707,
3532,,Spot,1,Image 1,24,62708,
3470,,Spot,1,Image 1,24,62709,
2768,,Spot,1,Image 1,24,62710,
3910,,Spot,1,Image 1,24,62711,
2185,,Spot,1,Image 1,24,62712,
3602,,Spot,1,Image 1,24,62713,
3733,,Spot,1,Image 1,24,62714,
9663,,Spot,1,Image 1,24,62715,
3356,,Spot,1,Image 1,24,62716,
2470,,Spot,1,Image 1,24,62717,
1877,,Spot,1,Image 1,24,62718,
3747,,Spot,1,Image 1,24,62719,
2448,,Spot,1,Image 1,24,62720,
3021,,Spot,1,Image 1,24,62721,
2353,,Spot,1,Image 1,24,62722,
1268,,Spot,1,Image 1,24,62723,
4157,,Spot,1,Image 1,24,62724,
3299,,Spot,1,Image 1,24,62725,
3209,,Spot,1,Image 1,24,62726,
3550,,Spot,1,Image 1,24,62727,
1993,,Spot,1,Image 1,24,62728,
2984,,Spot,1,Image 1,24,62729,
1272,,Spot,1,Image 1,24,62730,
2082,,Spot,1,Image 1,24,62731,
2758,,Spot,1,Image 1,24,62732,
3721,,Spot,1,Image 1,24,62733,
2984,,Spot,1,Image 1,24,62734,
2612,,Spot,1,Image 1,24,62735,
3849,,Spot,1,Image 1,24,62736,
3512,,Spot,1,Image 1,24,62737,
1872,,Spot,1,Image 1,24,62738,
4739,,Spot,1,Image 1,24,62739,
3629,,Spot,1,Image 1,24,62740,
2938,,Spot,1,Image 1,24,62741,
4192,,Spot,1,Image 1,24,62742,
4176,,Spot,1,Image 1,24,62743,
3001,,Spot,1,Image 1,24,62744,
5133,,Spot,1,Image 1,24,62745,
4314,,Spot,1,Image 1,24,62746,
3872,,Spot,1,Image 1,24,62747,
5862,,Spot,1,Image 1,24,62748,
3512,,Spot,1,Image 1,24,62749,
3671,,Spot,1,Image 1,24,62750,
2611,,Spot,1,Image 1,24,62751,
3945,,Spot,1,Image 1,24,62752,
2923,,Spot,1,Image 1,24,62753,
3890,,Spot,1,Image 1,24,62754,
4317,,Spot,1,Image 1,24,62755,
4317,,Spot,1,Image 1,24,62756,
3379,,Spot,1,Image 1,24,62757,
3938,,Spot,1,Image 1,24,62758,
2833,,Spot,1,Image 1,24,62759,
3422,,Spot,1,Image 1,24,62760,
4420,,Spot,1,Image 1,24,62761,
2972,,Spot,1,Image 1,24,62762,
3951,,Spot,1,Image 1,24,62763,
3489,,Spot,1,Image 1,24,62764,
2730,,Spot,1,Image 1,24,62765,
3285,,Spot,1,Image 1,24,62766,
3633,,Spot,1,Image 1,24,62767,
2706,,Spot,1,Image 1,24,62768,
3772,,Spot,1,Image 1,24,62769,
3375,,Spot,1,Image 1,24,62770,
2435,,Spot,1,Image 1,24,62771,
4329,,Spot,1,Image 1,24,62772,
4926,,Spot,1,Image 1,24,62773,
2888,,Spot,1,Image 1,24,62774,
2214,,Spot,1,Image 1,24,62775,
3270,,Spot,1,Image 1,24,62776,
6981,,Spot,1,Image 1,24,62777,
3530,,Spot,1,Image 1,24,62778,
2974,,Spot,1,Image 1,24,62779,
2841,,Spot,1,Image 1,24,62780,
3449,,Spot,1,Image 1,24,62781,
3312,,Spot,1,Image 1,24,62782,
2308,,Spot,1,Image 1,24,62783,
4131,,Spot,1,Image 1,24,62784,
5969,,Spot,1,Image 1,24,62785,
3938,,Spot,1,Image 1,24,62786,
3140,,Spot,1,Image 1,24,62787,
2336,,Spot,1,Image 1,24,62788,
4779,,Spot,1,Image 1,24,62789,
4779,,Spot,1,Image 1,24,62790,
3158,,Spot,1,Image 1,24,62791,
5143,,Spot,1,Image 1,24,62792,
2599,,Spot,1,Image 1,24,62793,
2053,,Spot,1,Image 1,24,62794,
3919,,Spot,1,Image 1,24,62795,
3786,,Spot,1,Image 1,24,62796,
2423,,Spot,1,Image 1,24,62797,
2821,,Spot,1,Image 1,24,62798,
2069,,Spot,1,Image 1,24,62799,
3275,,Spot,1,Image 1,24,62800,
2532,,Spot,1,Image 1,24,62801,
1942,,Spot,1,Image 1,24,62802,
4825,,Spot,1,Image 1,24,62803,
3484,,Spot,1,Image 1,24,62804,
3876,,Spot,1,Image 1,24,62805,
4185,,Spot,1,Image 1,24,62806,
3461,,Spot,1,Image 1,24,62807,
3274,,Spot,1,Image 1,24,62808,
4328,,Spot,1,Image 1,24,62809,
6252,,Spot,1,Image 1,24,62810,
3913,,Spot,1,Image 1,24,62811,
5109,,Spot,1,Image 1,24,62812,
3466,,Spot,1,Image 1,24,62813,
3532,,Spot,1,Image 1,24,62814,
3031,,Spot,1,Image 1,24,62815,
5422,,Spot,1,Image 1,24,62816,
4779,,Spot,1,Image 1,24,62817,
2033,,Spot,1,Image 1,24,62818,
3294,,Spot,1,Image 1,24,62819,
2705,,Spot,1,Image 1,24,62820,
2956,,Spot,1,Image 1,24,62821,
2585,,Spot,1,Image 1,24,62822,
4637,,Spot,1,Image 1,24,62823,
3015,,Spot,1,Image 1,24,62824,
2466,,Spot,1,Image 1,24,62825,
2337,,Spot,1,Image 1,24,62826,
3788,,Spot,1,Image 1,24,62827,
3874,,Spot,1,Image 1,24,62828,
3138,,Spot,1,Image 1,24,62829,
2851,,Spot,1,Image 1,24,62830,
3927,,Spot,1,Image 1,24,62831,
1702,,Spot,1,Image 1,24,62832,
4227,,Spot,1,Image 1,24,62833,
3109,,Spot,1,Image 1,24,62834,
3943,,Spot,1,Image 1,24,62835,
3506,,Spot,1,Image 1,24,62836,
3608,,Spot,1,Image 1,24,62837,
2088,,Spot,1,Image 1,24,62838,
4674,,Spot,1,Image 1,24,62839,
4175,,Spot,1,Image 1,24,62840,
3480,,Spot,1,Image 1,24,62841,
3009,,Spot,1,Image 1,24,62842,
2757,,Spot,1,Image 1,24,62843,
1946,,Spot,1,Image 1,24,62844,
2650,,Spot,1,Image 1,24,62845,
2376,,Spot,1,Image 1,24,62846,
3937,,Spot,1,Image 1,24,62847,
5380,,Spot,1,Image 1,24,62848,
2924,,Spot,1,Image 1,24,62849,
3949,,Spot,1,Image 1,24,62850,
4174,,Spot,1,Image 1,24,62851,
2963,,Spot,1,Image 1,24,62852,
2956,,Spot,1,Image 1,24,62853,
3074,,Spot,1,Image 1,24,62854,
3078,,Spot,1,Image 1,24,62855,
3516,,Spot,1,Image 1,24,62856,
5358,,Spot,1,Image 1,24,62857,
2083,,Spot,1,Image 1,24,62858,
3376,,Spot,1,Image 1,24,62859,
6672,,Spot,1,Image 1,24,62860,
3218,,Spot,1,Image 1,24,62861,
2655,,Spot,1,Image 1,24,62862,
2642,,Spot,1,Image 1,24,62863,
2836,,Spot,1,Image 1,24,62864,
6175,,Spot,1,Image 1,24,62865,
3830,,Spot,1,Image 1,24,62866,
4837,,Spot,1,Image 1,24,62867,
5498,,Spot,1,Image 1,24,62868,
2700,,Spot,1,Image 1,24,62869,
4196,,Spot,1,Image 1,24,62870,
4947,,Spot,1,Image 1,24,62871,
4247,,Spot,1,Image 1,24,62872,
4284,,Spot,1,Image 1,24,62873,
2429,,Spot,1,Image 1,24,62874,
2260,,Spot,1,Image 1,24,62875,
3923,,Spot,1,Image 1,24,62876,
2262,,Spot,1,Image 1,24,62877,
3780,,Spot,1,Image 1,24,62878,
2844,,Spot,1,Image 1,24,62879,
4436,,Spot,1,Image 1,24,62880,
3778,,Spot,1,Image 1,24,62881,
3145,,Spot,1,Image 1,24,62882,
3526,,Spot,1,Image 1,24,62883,
3536,,Spot,1,Image 1,24,62884,
3026,,Spot,1,Image 1,24,62885,
1990,,Spot,1,Image 1,24,62886,
4254,,Spot,1,Image 1,24,62887,
3663,,Spot,1,Image 1,24,62888,
5887,,Spot,1,Image 1,24,62889,
3113,,Spot,1,Image 1,24,62890,
3481,,Spot,1,Image 1,24,62891,
4904,,Spot,1,Image 1,25,62892,
2626,,Spot,1,Image 1,25,62893,
4989,,Spot,1,Image 1,25,62894,
3074,,Spot,1,Image 1,25,62895,
1932,,Spot,1,Image 1,25,62896,
1981,,Spot,1,Image 1,25,62897,
2760,,Spot,1,Image 1,25,62898,
4065,,Spot,1,Image 1,25,62899,
2220,,Spot,1,Image 1,25,62900,
2669,,Spot,1,Image 1,25,62901,
2500,,Spot,1,Image 1,25,62902,
2832,,Spot,1,Image 1,25,62903,
2512,,Spot,1,Image 1,25,62904,
2519,,Spot,1,Image 1,25,62905,
2712,,Spot,1,Image 1,25,62906,
1475,,Spot,1,Image 1,25,62907,
3590,,Spot,1,Image 1,25,62908,
2998,,Spot,1,Image 1,25,62909,
3739,,Spot,1,Image 1,25,62910,
3358,,Spot,1,Image 1,25,62911,
3804,,Spot,1,Image 1,25,62912,
2210,,Spot,1,Image 1,25,62913,
3209,,Spot,1,Image 1,25,62914,
2579,,Spot,1,Image 1,25,62915,
2133,,Spot,1,Image 1,25,62916,
3548,,Spot,1,Image 1,25,62917,
2122,,Spot,1,Image 1,25,62918,
2927,,Spot,1,Image 1,25,62919,
2600,,Spot,1,Image 1,25,62920,
3596,,Spot,1,Image 1,25,62921,
1459,,Spot,1,Image 1,25,62922,
4438,,Spot,1,Image 1,25,62923,
4694,,Spot,1,Image 1,25,62924,
3121,,Spot,1,Image 1,25,62925,
4048,,Spot,1,Image 1,25,62926,
1785,,Spot,1,Image 1,25,62927,
2624,,Spot,1,Image 1,25,62928,
1720,,Spot,1,Image 1,25,62929,
2113,,Spot,1,Image 1,25,62930,
1459,,Spot,1,Image 1,25,62931,
3348,,Spot,1,Image 1,25,62932,
2672,,Spot,1,Image 1,25,62933,
4839,,Spot,1,Image 1,25,62934,
2547,,Spot,1,Image 1,25,62935,
2560,,Spot,1,Image 1,25,62936,
2189,,Spot,1,Image 1,25,62937,
2375,,Spot,1,Image 1,25,62938,
3537,,Spot,1,Image 1,25,62939,
3292,,Spot,1,Image 1,25,62940,
2232,,Spot,1,Image 1,25,62941,
2951,,Spot,1,Image 1,25,62942,
2439,,Spot,1,Image 1,25,62943,
2074,,Spot,1,Image 1,25,62944,
2437,,Spot,1,Image 1,25,62945,
1736,,Spot,1,Image 1,25,62946,
5599,,Spot,1,Image 1,25,62947,
1510,,Spot,1,Image 1,25,62948,
1963,,Spot,1,Image 1,25,62949,
2783,,Spot,1,Image 1,25,62950,
1708,,Spot,1,Image 1,25,62951,
3224,,Spot,1,Image 1,25,62952,
3958,,Spot,1,Image 1,25,62953,
4377,,Spot,1,Image 1,25,62954,
11284,,Spot,1,Image 1,25,62955,
1234,,Spot,1,Image 1,25,62956,
2490,,Spot,1,Image 1,25,62957,
10804,,Spot,1,Image 1,25,62958,
2778,,Spot,1,Image 1,25,62959,
4308,,Spot,1,Image 1,25,62960,
3864,,Spot,1,Image 1,25,62961,
3629,,Spot,1,Image 1,25,62962,
5050,,Spot,1,Image 1,25,62963,
3155,,Spot,1,Image 1,25,62964,
2340,,Spot,1,Image 1,25,62965,
4136,,Spot,1,Image 1,25,62966,
3675,,Spot,1,Image 1,25,62967,
3280,,Spot,1,Image 1,25,62968,
2658,,Spot,1,Image 1,25,62969,
2699,,Spot,1,Image 1,25,62970,
3435,,Spot,1,Image 1,25,62971,
2633,,Spot,1,Image 1,25,62972,
3747,,Spot,1,Image 1,25,62973,
3369,,Spot,1,Image 1,25,62974,
3377,,Spot,1,Image 1,25,62975,
3193,,Spot,1,Image 1,25,62976,
4620,,Spot,1,Image 1,25,62977,
3541,,Spot,1,Image 1,25,62978,
3823,,Spot,1,Image 1,25,62979,
5304,,Spot,1,Image 1,25,62980,
4527,,Spot,1,Image 1,25,62981,
3103,,Spot,1,Image 1,25,62982,
3042,,Spot,1,Image 1,25,62983,
4939,,Spot,1,Image 1,25,62984,
2649,,Spot,1,Image 1,25,62985,
2651,,Spot,1,Image 1,25,62986,
1821,,Spot,1,Image 1,25,62987,
4179,,Spot,1,Image 1,25,62988,
2993,,Spot,1,Image 1,25,62989,
2215,,Spot,1,Image 1,25,62990,
4083,,Spot,1,Image 1,25,62991,
2001,,Spot,1,Image 1,25,62992,
2724,,Spot,1,Image 1,25,62993,
3887,,Spot,1,Image 1,25,62994,
2907,,Spot,1,Image 1,25,62995,
3502,,Spot,1,Image 1,25,62996,
3613,,Spot,1,Image 1,25,62997,
6076,,Spot,1,Image 1,25,62998,
3611,,Spot,1,Image 1,25,62999,
3554,,Spot,1,Image 1,25,63000,
2569,,Spot,1,Image 1,25,63001,
2975,,Spot,1,Image 1,25,63002,
2716,,Spot,1,Image 1,25,63003,
2174,,Spot,1,Image 1,25,63004,
2720,,Spot,1,Image 1,25,63005,
2478,,Spot,1,Image 1,25,63006,
2701,,Spot,1,Image 1,25,63007,
3957,,Spot,1,Image 1,25,63008,
4489,,Spot,1,Image 1,25,63009,
3015,,Spot,1,Image 1,25,63010,
4047,,Spot,1,Image 1,25,63011,
3167,,Spot,1,Image 1,25,63012,
3341,,Spot,1,Image 1,25,63013,
3538,,Spot,1,Image 1,25,63014,
2909,,Spot,1,Image 1,25,63015,
3701,,Spot,1,Image 1,25,63016,
2449,,Spot,1,Image 1,25,63017,
4408,,Spot,1,Image 1,25,63018,
3468,,Spot,1,Image 1,25,63019,
6062,,Spot,1,Image 1,25,63020,
3370,,Spot,1,Image 1,25,63021,
2789,,Spot,1,Image 1,25,63022,
3206,,Spot,1,Image 1,25,63023,
2686,,Spot,1,Image 1,25,63024,
2014,,Spot,1,Image 1,25,63025,
1834,,Spot,1,Image 1,25,63026,
2348,,Spot,1,Image 1,25,63027,
2447,,Spot,1,Image 1,25,63028,
3046,,Spot,1,Image 1,25,63029,
2888,,Spot,1,Image 1,25,63030,
2691,,Spot,1,Image 1,25,63031,
3220,,Spot,1,Image 1,25,63032,
2607,,Spot,1,Image 1,25,63033,
3650,,Spot,1,Image 1,25,63034,
2990,,Spot,1,Image 1,25,63035,
3632,,Spot,1,Image 1,25,63036,
2836,,Spot,1,Image 1,25,63037,
2140,,Spot,1,Image 1,25,63038,
3792,,Spot,1,Image 1,25,63039,
3901,,Spot,1,Image 1,25,63040,
3504,,Spot,1,Image 1,25,63041,
4358,,Spot,1,Image 1,25,63042,
2974,,Spot,1,Image 1,25,63043,
2195,,Spot,1,Image 1,25,63044,
2685,,Spot,1,Image 1,25,63045,
1924,,Spot,1,Image 1,25,63046,
3308,,Spot,1,Image 1,25,63047,
2709,,Spot,1,Image 1,25,63048,
6593,,Spot,1,Image 1,25,63049,
4132,,Spot,1,Image 1,25,63050,
3530,,Spot,1,Image 1,25,63051,
1531,,Spot,1,Image 1,25,63052,
2311,,Spot,1,Image 1,25,63053,
2429,,Spot,1,Image 1,25,63054,
2070,,Spot,1,Image 1,25,63055,
2186,,Spot,1,Image 1,25,63056,
3353,,Spot,1,Image 1,25,63057,
2853,,Spot,1,Image 1,25,63058,
2215,,Spot,1,Image 1,25,63059,
2426,,Spot,1,Image 1,25,63060,
3754,,Spot,1,Image 1,25,63061,
6264,,Spot,1,Image 1,25,63062,
3602,,Spot,1,Image 1,25,63063,
3898,,Spot,1,Image 1,25,63064,
3708,,Spot,1,Image 1,25,63065,
3270,,Spot,1,Image 1,25,63066,
3584,,Spot,1,Image 1,25,63067,
4561,,Spot,1,Image 1,25,63068,
3759,,Spot,1,Image 1,25,63069,
3062,,Spot,1,Image 1,25,63070,
3249,,Spot,1,Image 1,25,63071,
5198,,Spot,1,Image 1,25,63072,
1801,,Spot,1,Image 1,25,63073,
3930,,Spot,1,Image 1,25,63074,
4088,,Spot,1,Image 1,25,63075,
3525,,Spot,1,Image 1,25,63076,
3262,,Spot,1,Image 1,25,63077,
3078,,Spot,1,Image 1,25,63078,
2060,,Spot,1,Image 1,25,63079,
3546,,Spot,1,Image 1,25,63080,
3961,,Spot,1,Image 1,25,63081,
2352,,Spot,1,Image 1,25,63082,
2820,,Spot,1,Image 1,25,63083,
3161,,Spot,1,Image 1,25,63084,
3968,,Spot,1,Image 1,25,63085,
3664,,Spot,1,Image 1,25,63086,
4144,,Spot,1,Image 1,25,63087,
3900,,Spot,1,Image 1,25,63088,
2317,,Spot,1,Image 1,25,63089,
2997,,Spot,1,Image 1,25,63090,
2264,,Spot,1,Image 1,25,63091,
3928,,Spot,1,Image 1,25,63092,
2788,,Spot,1,Image 1,25,63093,
2768,,Spot,1,Image 1,25,63094,
3493,,Spot,1,Image 1,25,63095,
4397,,Spot,1,Image 1,25,63096,
3978,,Spot,1,Image 1,25,63097,
2450,,Spot,1,Image 1,25,63098,
2445,,Spot,1,Image 1,25,63099,
2609,,Spot,1,Image 1,25,63100,
3043,,Spot,1,Image 1,25,63101,
4356,,Spot,1,Image 1,25,63102,
2325,,Spot,1,Image 1,25,63103,
2970,,Spot,1,Image 1,25,63104,
2366,,Spot,1,Image 1,25,63105,
2801,,Spot,1,Image 1,25,63106,
3094,,Spot,1,Image 1,25,63107,
2726,,Spot,1,Image 1,25,63108,
4769,,Spot,1,Image 1,25,63109,
2113,,Spot,1,Image 1,25,63110,
4048,,Spot,1,Image 1,25,63111,
2891,,Spot,1,Image 1,25,63112,
4544,,Spot,1,Image 1,25,63113,
3901,,Spot,1,Image 1,25,63114,
3206,,Spot,1,Image 1,25,63115,
1408,,Spot,1,Image 1,25,63116,
3958,,Spot,1,Image 1,25,63117,
3583,,Spot,1,Image 1,25,63118,
3685,,Spot,1,Image 1,25,63119,
2562,,Spot,1,Image 1,25,63120,
3486,,Spot,1,Image 1,25,63121,
3431,,Spot,1,Image 1,25,63122,
2714,,Spot,1,Image 1,25,63123,
2456,,Spot,1,Image 1,25,63124,
3140,,Spot,1,Image 1,25,63125,
2773,,Spot,1,Image 1,25,63126,
3827,,Spot,1,Image 1,25,63127,
3820,,Spot,1,Image 1,25,63128,
2847,,Spot,1,Image 1,25,63129,
2855,,Spot,1,Image 1,25,63130,
2929,,Spot,1,Image 1,25,63131,
2993,,Spot,1,Image 1,25,63132,
2807,,Spot,1,Image 1,25,63133,
4142,,Spot,1,Image 1,25,63134,
4022,,Spot,1,Image 1,25,63135,
3765,,Spot,1,Image 1,25,63136,
5165,,Spot,1,Image 1,25,63137,
4474,,Spot,1,Image 1,25,63138,
1556,,Spot,1,Image 1,25,63139,
3980,,Spot,1,Image 1,25,63140,
5136,,Spot,1,Image 1,25,63141,
5081,,Spot,1,Image 1,25,63142,
2189,,Spot,1,Image 1,25,63143,
3181,,Spot,1,Image 1,25,63144,
3796,,Spot,1,Image 1,25,63145,
4331,,Spot,1,Image 1,25,63146,
1512,,Spot,1,Image 1,25,63147,
1516,,Spot,1,Image 1,25,63148,
4558,,Spot,1,Image 1,25,63149,
2657,,Spot,1,Image 1,25,63150,
3884,,Spot,1,Image 1,25,63151,
3593,,Spot,1,Image 1,25,63152,
3371,,Spot,1,Image 1,25,63153,
2344,,Spot,1,Image 1,25,63154,
4369,,Spot,1,Image 1,25,63155,
2786,,Spot,1,Image 1,25,63156,
4650,,Spot,1,Image 1,25,63157,
4975,,Spot,1,Image 1,25,63158,
4469,,Spot,1,Image 1,25,63159,
3449,,Spot,1,Image 1,25,63160,
3642,,Spot,1,Image 1,25,63161,
2358,,Spot,1,Image 1,25,63162,
2497,,Spot,1,Image 1,25,63163,
2413,,Spot,1,Image 1,25,63164,
3777,,Spot,1,Image 1,25,63165,
3727,,Spot,1,Image 1,25,63166,
3208,,Spot,1,Image 1,25,63167,
2437,,Spot,1,Image 1,25,63168,
5112,,Spot,1,Image 1,25,63169,
3680,,Spot,1,Image 1,25,63170,
2344,,Spot,1,Image 1,25,63171,
2028,,Spot,1,Image 1,25,63172,
2514,,Spot,1,Image 1,25,63173,
2806,,Spot,1,Image 1,25,63174,
3660,,Spot,1,Image 1,25,63175,
4530,,Spot,1,Image 1,25,63176,
5403,,Spot,1,Image 1,25,63177,
4957,,Spot,1,Image 1,25,63178,
2758,,Spot,1,Image 1,25,63179,
1921,,Spot,1,Image 1,25,63180,
2383,,Spot,1,Image 1,25,63181,
2649,,Spot,1,Image 1,25,63182,
4161,,Spot,1,Image 1,25,63183,
4643,,Spot,1,Image 1,25,63184,
4590,,Spot,1,Image 1,25,63185,
2323,,Spot,1,Image 1,25,63186,
3278,,Spot,1,Image 1,25,63187,
3418,,Spot,1,Image 1,25,63188,
5646,,Spot,1,Image 1,25,63189,
4316,,Spot,1,Image 1,25,63190,
3296,,Spot,1,Image 1,25,63191,
3633,,Spot,1,Image 1,25,63192,
2773,,Spot,1,Image 1,25,63193,
2483,,Spot,1,Image 1,25,63194,
5341,,Spot,1,Image 1,25,63195,
3763,,Spot,1,Image 1,25,63196,
4117,,Spot,1,Image 1,25,63197,
4219,,Spot,1,Image 1,25,63198,
3809,,Spot,1,Image 1,25,63199,
5018,,Spot,1,Image 1,25,63200,
4041,,Spot,1,Image 1,25,63201,
4109,,Spot,1,Image 1,25,63202,
2954,,Spot,1,Image 1,25,63203,
3069,,Spot,1,Image 1,25,63204,
3072,,Spot,1,Image 1,25,63205,
4046,,Spot,1,Image 1,25,63206,
3587,,Spot,1,Image 1,25,63207,
4052,,Spot,1,Image 1,25,63208,
4304,,Spot,1,Image 1,25,63209,
4304,,Spot,1,Image 1,25,63210,
4212,,Spot,1,Image 1,25,63211,
4362,,Spot,1,Image 1,25,63212,
3024,,Spot,1,Image 1,25,63213,
2120,,Spot,1,Image 1,25,63214,
5355,,Spot,1,Image 1,25,63215,
3008,,Spot,1,Image 1,25,63216,
4268,,Spot,1,Image 1,25,63217,
3755,,Spot,1,Image 1,25,63218,
2898,,Spot,1,Image 1,25,63219,
4023,,Spot,1,Image 1,25,63220,
3112,,Spot,1,Image 1,25,63221,
3816,,Spot,1,Image 1,25,63222,
2562,,Spot,1,Image 1,26,63223,
3216,,Spot,1,Image 1,26,63224,
2429,,Spot,1,Image 1,26,63225,
2795,,Spot,1,Image 1,26,63226,
1941,,Spot,1,Image 1,26,63227,
2650,,Spot,1,Image 1,26,63228,
2559,,Spot,1,Image 1,26,63229,
2562,,Spot,1,Image 1,26,63230,
2411,,Spot,1,Image 1,26,63231,
4581,,Spot,1,Image 1,26,63232,
3017,,Spot,1,Image 1,26,63233,
2416,,Spot,1,Image 1,26,63234,
2908,,Spot,1,Image 1,26,63235,
3116,,Spot,1,Image 1,26,63236,
3665,,Spot,1,Image 1,26,63237,
3207,,Spot,1,Image 1,26,63238,
3432,,Spot,1,Image 1,26,63239,
4184,,Spot,1,Image 1,26,63240,
2510,,Spot,1,Image 1,26,63241,
3332,,Spot,1,Image 1,26,63242,
2623,,Spot,1,Image 1,26,63243,
2136,,Spot,1,Image 1,26,63244,
1895,,Spot,1,Image 1,26,63245,
