
Intensity Sum Ch=2 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
2.4271e+06,,Spot,2,Image 1,1,13,
3.20295e+06,,Spot,2,Image 1,1,15,
3.95073e+06,,Spot,2,Image 1,1,17,
4.0962e+06,,Spot,2,Image 1,1,19,
1.9498e+06,,Spot,2,Image 1,1,26,
2.79094e+06,,Spot,2,Image 1,1,27,
4.59412e+06,,Spot,2,Image 1,1,28,
2.0123e+06,,Spot,2,Image 1,1,29,
2.93192e+06,,Spot,2,Image 1,1,30,
3.3572e+06,,Spot,2,Image 1,1,31,
1.76961e+06,,Spot,2,Image 1,1,33,
3.52137e+06,,Spot,2,Image 1,1,36,
2.29832e+06,,Spot,2,Image 1,1,38,
3.077e+06,,Spot,2,Image 1,1,40,
2.01846e+06,,Spot,2,Image 1,1,45,
2.08194e+06,,Spot,2,Image 1,1,61,
2.32605e+06,,Spot,2,Image 1,1,65,
4.47626e+06,,Spot,2,Image 1,1,66,
4.05798e+06,,Spot,2,Image 1,1,67,
3.25682e+06,,Spot,2,Image 1,1,71,
3.39811e+06,,Spot,2,Image 1,1,72,
3.03131e+06,,Spot,2,Image 1,1,73,
3.5836e+06,,Spot,2,Image 1,1,74,
3.09244e+06,,Spot,2,Image 1,1,75,
3.47529e+06,,Spot,2,Image 1,1,76,
2.99297e+06,,Spot,2,Image 1,1,77,
4.85981e+06,,Spot,2,Image 1,1,78,
4.17707e+06,,Spot,2,Image 1,1,79,
3.99078e+06,,Spot,2,Image 1,1,80,
4.57034e+06,,Spot,2,Image 1,1,81,
3.30358e+06,,Spot,2,Image 1,1,82,
2.30483e+06,,Spot,2,Image 1,1,83,
3.3442e+06,,Spot,2,Image 1,1,84,
3.1583e+06,,Spot,2,Image 1,1,85,
3.13974e+06,,Spot,2,Image 1,1,86,
3.84094e+06,,Spot,2,Image 1,1,87,
3.11608e+06,,Spot,2,Image 1,1,88,
2.90556e+06,,Spot,2,Image 1,1,89,
3.94162e+06,,Spot,2,Image 1,1,90,
3.443e+06,,Spot,2,Image 1,1,91,
3.67393e+06,,Spot,2,Image 1,1,92,
3.50295e+06,,Spot,2,Image 1,1,93,
3.45814e+06,,Spot,2,Image 1,1,94,
2.32503e+06,,Spot,2,Image 1,1,95,
3.09937e+06,,Spot,2,Image 1,1,96,
2.42221e+06,,Spot,2,Image 1,1,97,
3.63948e+06,,Spot,2,Image 1,1,98,
2.33337e+06,,Spot,2,Image 1,1,99,
2.5169e+06,,Spot,2,Image 1,1,100,
1.75552e+06,,Spot,2,Image 1,1,101,
1.84797e+06,,Spot,2,Image 1,1,102,
3.62661e+06,,Spot,2,Image 1,1,103,
3.83395e+06,,Spot,2,Image 1,1,104,
3.78651e+06,,Spot,2,Image 1,1,105,
3.9983e+06,,Spot,2,Image 1,1,106,
4.26512e+06,,Spot,2,Image 1,1,107,
2.92656e+06,,Spot,2,Image 1,1,108,
3.38721e+06,,Spot,2,Image 1,1,117,
2.18258e+06,,Spot,2,Image 1,1,121,
3.31416e+06,,Spot,2,Image 1,1,122,
2.91741e+06,,Spot,2,Image 1,1,124,
3.78705e+06,,Spot,2,Image 1,1,128,
3.91923e+06,,Spot,2,Image 1,1,129,
3.6087e+06,,Spot,2,Image 1,1,130,
3.55138e+06,,Spot,2,Image 1,1,131,
1.73722e+06,,Spot,2,Image 1,1,132,
3.70076e+06,,Spot,2,Image 1,1,133,
2.72038e+06,,Spot,2,Image 1,1,134,
1.733e+06,,Spot,2,Image 1,1,136,
2.69448e+06,,Spot,2,Image 1,1,137,
3.74825e+06,,Spot,2,Image 1,1,139,
3.89956e+06,,Spot,2,Image 1,1,140,
4.55272e+06,,Spot,2,Image 1,1,141,
4.572e+06,,Spot,2,Image 1,1,142,
3.94292e+06,,Spot,2,Image 1,1,143,
3.1435e+06,,Spot,2,Image 1,1,144,
3.58827e+06,,Spot,2,Image 1,1,145,
3.50892e+06,,Spot,2,Image 1,1,146,
3.83189e+06,,Spot,2,Image 1,1,147,
3.22503e+06,,Spot,2,Image 1,1,148,
4.10647e+06,,Spot,2,Image 1,1,149,
4.56609e+06,,Spot,2,Image 1,1,150,
4.50354e+06,,Spot,2,Image 1,1,151,
3.168e+06,,Spot,2,Image 1,1,152,
2.5845e+06,,Spot,2,Image 1,1,153,
5.052e+06,,Spot,2,Image 1,1,154,
4.00877e+06,,Spot,2,Image 1,1,155,
3.00693e+06,,Spot,2,Image 1,1,156,
3.69154e+06,,Spot,2,Image 1,1,157,
3.67352e+06,,Spot,2,Image 1,1,159,
3.04859e+06,,Spot,2,Image 1,1,160,
3.5361e+06,,Spot,2,Image 1,1,162,
3.94503e+06,,Spot,2,Image 1,1,163,
3.0509e+06,,Spot,2,Image 1,1,164,
3.54465e+06,,Spot,2,Image 1,1,165,
3.43189e+06,,Spot,2,Image 1,1,166,
4.37657e+06,,Spot,2,Image 1,1,171,
4.48488e+06,,Spot,2,Image 1,1,173,
2.31876e+06,,Spot,2,Image 1,1,219,
4.80507e+06,,Spot,2,Image 1,1,220,
2.59092e+06,,Spot,2,Image 1,1,223,
3.40046e+06,,Spot,2,Image 1,1,228,
3.59549e+06,,Spot,2,Image 1,1,230,
2.20378e+06,,Spot,2,Image 1,1,237,
2.39078e+06,,Spot,2,Image 1,1,242,
4.62534e+06,,Spot,2,Image 1,1,266,
3.9866e+06,,Spot,2,Image 1,1,267,
4.29708e+06,,Spot,2,Image 1,1,270,
3.77651e+06,,Spot,2,Image 1,1,271,
3.16264e+06,,Spot,2,Image 1,1,272,
3.09727e+06,,Spot,2,Image 1,1,273,
4.17782e+06,,Spot,2,Image 1,1,274,
3.03392e+06,,Spot,2,Image 1,1,275,
3.37005e+06,,Spot,2,Image 1,1,276,
3.29908e+06,,Spot,2,Image 1,1,277,
4.39141e+06,,Spot,2,Image 1,1,278,
4.34236e+06,,Spot,2,Image 1,1,279,
3.6326e+06,,Spot,2,Image 1,1,280,
4.72264e+06,,Spot,2,Image 1,1,281,
2.95976e+06,,Spot,2,Image 1,1,282,
3.51813e+06,,Spot,2,Image 1,1,283,
3.78562e+06,,Spot,2,Image 1,1,284,
3.7624e+06,,Spot,2,Image 1,1,285,
4.1428e+06,,Spot,2,Image 1,1,286,
2.96887e+06,,Spot,2,Image 1,1,287,
2.56364e+06,,Spot,2,Image 1,1,288,
4.1815e+06,,Spot,2,Image 1,1,289,
4.28894e+06,,Spot,2,Image 1,1,290,
4.69164e+06,,Spot,2,Image 1,1,291,
4.09862e+06,,Spot,2,Image 1,1,292,
3.48335e+06,,Spot,2,Image 1,1,293,
2.36236e+06,,Spot,2,Image 1,1,294,
3.59661e+06,,Spot,2,Image 1,1,295,
4.18585e+06,,Spot,2,Image 1,1,296,
4.87346e+06,,Spot,2,Image 1,1,297,
3.27603e+06,,Spot,2,Image 1,1,298,
3.43814e+06,,Spot,2,Image 1,1,300,
3.61755e+06,,Spot,2,Image 1,1,303,
4.2867e+06,,Spot,2,Image 1,1,311,
3.70556e+06,,Spot,2,Image 1,1,312,
4.48592e+06,,Spot,2,Image 1,1,318,
4.24061e+06,,Spot,2,Image 1,1,319,
4.75569e+06,,Spot,2,Image 1,1,320,
4.33718e+06,,Spot,2,Image 1,1,321,
3.52632e+06,,Spot,2,Image 1,1,322,
3.35255e+06,,Spot,2,Image 1,1,323,
3.89674e+06,,Spot,2,Image 1,1,324,
3.89346e+06,,Spot,2,Image 1,1,325,
4.15287e+06,,Spot,2,Image 1,1,326,
5.8127e+06,,Spot,2,Image 1,1,328,
3.27147e+06,,Spot,2,Image 1,1,329,
4.33581e+06,,Spot,2,Image 1,1,330,
4.53759e+06,,Spot,2,Image 1,1,331,
4.03047e+06,,Spot,2,Image 1,1,332,
3.33278e+06,,Spot,2,Image 1,1,333,
3.71749e+06,,Spot,2,Image 1,1,334,
4.02339e+06,,Spot,2,Image 1,1,336,
3.83128e+06,,Spot,2,Image 1,1,337,
3.91097e+06,,Spot,2,Image 1,1,338,
3.52828e+06,,Spot,2,Image 1,1,339,
3.77688e+06,,Spot,2,Image 1,1,340,
3.72572e+06,,Spot,2,Image 1,1,342,
3.94017e+06,,Spot,2,Image 1,1,343,
4.12618e+06,,Spot,2,Image 1,1,344,
4.01271e+06,,Spot,2,Image 1,1,345,
3.93666e+06,,Spot,2,Image 1,1,347,
4.22964e+06,,Spot,2,Image 1,1,348,
3.9236e+06,,Spot,2,Image 1,1,349,
3.12712e+06,,Spot,2,Image 1,1,350,
3.59878e+06,,Spot,2,Image 1,1,351,
3.81473e+06,,Spot,2,Image 1,1,352,
4.6104e+06,,Spot,2,Image 1,1,353,
4.44663e+06,,Spot,2,Image 1,1,397,
4.65475e+06,,Spot,2,Image 1,1,398,
3.92636e+06,,Spot,2,Image 1,1,436,
3.24285e+06,,Spot,2,Image 1,1,437,
4.79019e+06,,Spot,2,Image 1,1,438,
3.68677e+06,,Spot,2,Image 1,1,440,
3.36278e+06,,Spot,2,Image 1,1,442,
4.56147e+06,,Spot,2,Image 1,1,443,
4.57177e+06,,Spot,2,Image 1,1,444,
4.20011e+06,,Spot,2,Image 1,1,445,
4.72157e+06,,Spot,2,Image 1,1,446,
4.46655e+06,,Spot,2,Image 1,1,447,
2.59946e+06,,Spot,2,Image 1,1,448,
3.60769e+06,,Spot,2,Image 1,1,449,
4.10134e+06,,Spot,2,Image 1,1,450,
3.60288e+06,,Spot,2,Image 1,1,451,
3.00914e+06,,Spot,2,Image 1,1,453,
3.16062e+06,,Spot,2,Image 1,1,454,
3.96295e+06,,Spot,2,Image 1,1,455,
3.63219e+06,,Spot,2,Image 1,1,456,
3.66559e+06,,Spot,2,Image 1,1,462,
3.84965e+06,,Spot,2,Image 1,1,469,
4.53339e+06,,Spot,2,Image 1,1,470,
4.48015e+06,,Spot,2,Image 1,1,471,
2.60379e+06,,Spot,2,Image 1,1,472,
3.95573e+06,,Spot,2,Image 1,1,473,
3.99201e+06,,Spot,2,Image 1,1,474,
4.54216e+06,,Spot,2,Image 1,1,475,
5.36807e+06,,Spot,2,Image 1,1,476,
2.98287e+06,,Spot,2,Image 1,1,477,
4.86339e+06,,Spot,2,Image 1,1,478,
3.07954e+06,,Spot,2,Image 1,1,479,
3.19196e+06,,Spot,2,Image 1,1,480,
4.30909e+06,,Spot,2,Image 1,1,481,
3.90887e+06,,Spot,2,Image 1,1,482,
4.04241e+06,,Spot,2,Image 1,1,483,
4.56033e+06,,Spot,2,Image 1,1,484,
3.79837e+06,,Spot,2,Image 1,1,485,
4.48669e+06,,Spot,2,Image 1,1,486,
3.63525e+06,,Spot,2,Image 1,1,487,
3.15772e+06,,Spot,2,Image 1,1,488,
4.6014e+06,,Spot,2,Image 1,1,489,
4.3108e+06,,Spot,2,Image 1,1,490,
3.09201e+06,,Spot,2,Image 1,1,498,
4.6316e+06,,Spot,2,Image 1,1,548,
4.46886e+06,,Spot,2,Image 1,1,549,
4.81694e+06,,Spot,2,Image 1,1,550,
5.27719e+06,,Spot,2,Image 1,1,552,
3.89158e+06,,Spot,2,Image 1,1,554,
4.81406e+06,,Spot,2,Image 1,1,555,
5.08329e+06,,Spot,2,Image 1,1,556,
4.35569e+06,,Spot,2,Image 1,1,557,
4.53398e+06,,Spot,2,Image 1,1,558,
5.12733e+06,,Spot,2,Image 1,1,559,
4.42475e+06,,Spot,2,Image 1,1,560,
4.56046e+06,,Spot,2,Image 1,1,561,
4.23696e+06,,Spot,2,Image 1,1,562,
4.34174e+06,,Spot,2,Image 1,1,563,
4.91209e+06,,Spot,2,Image 1,1,564,
5.19203e+06,,Spot,2,Image 1,1,565,
4.27471e+06,,Spot,2,Image 1,1,566,
3.40758e+06,,Spot,2,Image 1,1,567,
5.53127e+06,,Spot,2,Image 1,1,568,
3.4151e+06,,Spot,2,Image 1,1,569,
6.2819e+06,,Spot,2,Image 1,1,570,
4.202e+06,,Spot,2,Image 1,1,571,
6.18781e+06,,Spot,2,Image 1,1,572,
4.11028e+06,,Spot,2,Image 1,1,573,
3.21039e+06,,Spot,2,Image 1,1,575,
4.24039e+06,,Spot,2,Image 1,1,580,
3.63062e+06,,Spot,2,Image 1,1,581,
5.775e+06,,Spot,2,Image 1,1,583,
3.62444e+06,,Spot,2,Image 1,1,584,
4.39898e+06,,Spot,2,Image 1,1,585,
3.08635e+06,,Spot,2,Image 1,1,586,
3.11891e+06,,Spot,2,Image 1,1,587,
4.50816e+06,,Spot,2,Image 1,1,588,
3.21782e+06,,Spot,2,Image 1,1,589,
5.26949e+06,,Spot,2,Image 1,1,590,
4.44832e+06,,Spot,2,Image 1,1,592,
3.20317e+06,,Spot,2,Image 1,1,593,
3.28535e+06,,Spot,2,Image 1,1,594,
3.97817e+06,,Spot,2,Image 1,1,595,
3.97378e+06,,Spot,2,Image 1,1,596,
4.05523e+06,,Spot,2,Image 1,1,597,
3.40428e+06,,Spot,2,Image 1,1,598,
3.06003e+06,,Spot,2,Image 1,1,599,
4.21887e+06,,Spot,2,Image 1,1,600,
