
Intensity Median Ch=4 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
0.904,,Spot,4,Image 1,1,108,
0.832,,Spot,4,Image 1,1,117,
4.03998,,Spot,4,Image 1,1,121,
1.008,,Spot,4,Image 1,1,122,
1.436,,Spot,4,Image 1,1,124,
0.864,,Spot,4,Image 1,1,128,
0.656,,Spot,4,Image 1,1,129,
0.605,,Spot,4,Image 1,1,130,
0.814,,Spot,4,Image 1,1,131,
0.842,,Spot,4,Image 1,1,132,
0.616,,Spot,4,Image 1,1,133,
0,,Spot,4,Image 1,1,134,
171.414,,Spot,4,Image 1,1,136,
0.444,,Spot,4,Image 1,1,137,
1.007,,Spot,4,Image 1,1,139,
1.304,,Spot,4,Image 1,1,140,
0.72,,Spot,4,Image 1,1,141,
1,,Spot,4,Image 1,1,142,
1.088,,Spot,4,Image 1,1,143,
0.422,,Spot,4,Image 1,1,144,
0.254,,Spot,4,Image 1,1,145,
0.5,,Spot,4,Image 1,1,146,
0.401,,Spot,4,Image 1,1,147,
0.488,,Spot,4,Image 1,1,148,
1.076,,Spot,4,Image 1,1,149,
0.824,,Spot,4,Image 1,1,150,
0.536011,,Spot,4,Image 1,1,151,
0.4035,,Spot,4,Image 1,1,152,
0.512,,Spot,4,Image 1,1,153,
0.06575,,Spot,4,Image 1,1,154,
0,,Spot,4,Image 1,1,155,
0.388,,Spot,4,Image 1,1,156,
0.758,,Spot,4,Image 1,1,157,
0.896,,Spot,4,Image 1,1,159,
0.98,,Spot,4,Image 1,1,160,
0.681999,,Spot,4,Image 1,1,162,
0.256,,Spot,4,Image 1,1,163,
0.88,,Spot,4,Image 1,1,164,
0.76,,Spot,4,Image 1,1,165,
0.408,,Spot,4,Image 1,1,166,
0.976,,Spot,4,Image 1,1,171,
0.826,,Spot,4,Image 1,1,173,
0.505,,Spot,4,Image 1,1,219,
0,,Spot,4,Image 1,1,220,
0.685,,Spot,4,Image 1,1,223,
0.451,,Spot,4,Image 1,1,228,
0.801,,Spot,4,Image 1,1,230,
0.848,,Spot,4,Image 1,1,237,
0.768,,Spot,4,Image 1,1,242,
0.494,,Spot,4,Image 1,1,266,
0.516,,Spot,4,Image 1,1,267,
0.76,,Spot,4,Image 1,1,270,
0.73,,Spot,4,Image 1,1,271,
0.44,,Spot,4,Image 1,1,272,
0.0880051,,Spot,4,Image 1,1,273,
0.952,,Spot,4,Image 1,1,274,
1.184,,Spot,4,Image 1,1,275,
0.768,,Spot,4,Image 1,1,276,
0,,Spot,4,Image 1,1,277,
0.176,,Spot,4,Image 1,1,278,
0.544,,Spot,4,Image 1,1,279,
0.572,,Spot,4,Image 1,1,280,
0.544,,Spot,4,Image 1,1,281,
0.608,,Spot,4,Image 1,1,282,
0.584,,Spot,4,Image 1,1,283,
0.724014,,Spot,4,Image 1,1,284,
1.298,,Spot,4,Image 1,1,285,
0.768,,Spot,4,Image 1,1,286,
0.467,,Spot,4,Image 1,1,287,
0.288,,Spot,4,Image 1,1,288,
0.482,,Spot,4,Image 1,1,289,
1.056,,Spot,4,Image 1,1,290,
0.384,,Spot,4,Image 1,1,291,
1.036,,Spot,4,Image 1,1,292,
0.584,,Spot,4,Image 1,1,293,
0.528,,Spot,4,Image 1,1,294,
0.464,,Spot,4,Image 1,1,295,
0.928,,Spot,4,Image 1,1,296,
0.416,,Spot,4,Image 1,1,297,
0.444,,Spot,4,Image 1,1,298,
2.496,,Spot,4,Image 1,1,300,
0.96,,Spot,4,Image 1,1,303,
0.8,,Spot,4,Image 1,1,311,
0.6,,Spot,4,Image 1,1,312,
0,,Spot,4,Image 1,1,318,
0.745,,Spot,4,Image 1,1,319,
0.992,,Spot,4,Image 1,1,320,
1.024,,Spot,4,Image 1,1,321,
0.992,,Spot,4,Image 1,1,322,
1.096,,Spot,4,Image 1,1,323,
0.884,,Spot,4,Image 1,1,324,
0.446,,Spot,4,Image 1,1,325,
0.856,,Spot,4,Image 1,1,326,
0.26,,Spot,4,Image 1,1,328,
0.632,,Spot,4,Image 1,1,329,
0.768,,Spot,4,Image 1,1,330,
1.156,,Spot,4,Image 1,1,331,
0.56,,Spot,4,Image 1,1,332,
0.396,,Spot,4,Image 1,1,333,
0.384,,Spot,4,Image 1,1,334,
0.612,,Spot,4,Image 1,1,336,
0.856,,Spot,4,Image 1,1,337,
0.788002,,Spot,4,Image 1,1,338,
1.004,,Spot,4,Image 1,1,339,
0.488,,Spot,4,Image 1,1,340,
0,,Spot,4,Image 1,1,342,
0.287999,,Spot,4,Image 1,1,343,
0.768,,Spot,4,Image 1,1,344,
0.808,,Spot,4,Image 1,1,345,
1.536,,Spot,4,Image 1,1,347,
1.86,,Spot,4,Image 1,1,348,
0.816,,Spot,4,Image 1,1,349,
0,,Spot,4,Image 1,1,350,
0.824,,Spot,4,Image 1,1,351,
0.636,,Spot,4,Image 1,1,352,
1.008,,Spot,4,Image 1,1,353,
0.56,,Spot,4,Image 1,1,397,
0.778,,Spot,4,Image 1,1,398,
0.526,,Spot,4,Image 1,1,436,
0.752,,Spot,4,Image 1,1,437,
0.424,,Spot,4,Image 1,1,438,
0.568,,Spot,4,Image 1,1,440,
1.024,,Spot,4,Image 1,1,442,
0.426,,Spot,4,Image 1,1,443,
1.002,,Spot,4,Image 1,1,444,
1.328,,Spot,4,Image 1,1,445,
0.568,,Spot,4,Image 1,1,446,
0.56,,Spot,4,Image 1,1,447,
0.258,,Spot,4,Image 1,1,448,
0.736,,Spot,4,Image 1,1,449,
1.214,,Spot,4,Image 1,1,450,
0.484,,Spot,4,Image 1,1,451,
1.088,,Spot,4,Image 1,1,453,
0.508,,Spot,4,Image 1,1,454,
0.608,,Spot,4,Image 1,1,455,
0.598,,Spot,4,Image 1,1,456,
0.74,,Spot,4,Image 1,1,462,
0.766,,Spot,4,Image 1,1,469,
0.512,,Spot,4,Image 1,1,470,
0.788,,Spot,4,Image 1,1,471,
0.377,,Spot,4,Image 1,1,472,
1.04,,Spot,4,Image 1,1,473,
0.488,,Spot,4,Image 1,1,474,
1.216,,Spot,4,Image 1,1,475,
0.326,,Spot,4,Image 1,1,476,
0,,Spot,4,Image 1,1,477,
0.97,,Spot,4,Image 1,1,478,
0.928,,Spot,4,Image 1,1,479,
1.40997,,Spot,4,Image 1,1,480,
0.656,,Spot,4,Image 1,1,481,
1.128,,Spot,4,Image 1,1,482,
0.102,,Spot,4,Image 1,1,483,
1.904,,Spot,4,Image 1,1,484,
1.28,,Spot,4,Image 1,1,485,
0.644,,Spot,4,Image 1,1,486,
0.33,,Spot,4,Image 1,1,487,
0.792,,Spot,4,Image 1,1,488,
0.664,,Spot,4,Image 1,1,489,
0.622,,Spot,4,Image 1,1,490,
0.44,,Spot,4,Image 1,1,498,
1.008,,Spot,4,Image 1,1,548,
0.476,,Spot,4,Image 1,1,549,
1.384,,Spot,4,Image 1,1,550,
0.198,,Spot,4,Image 1,1,552,
0.968,,Spot,4,Image 1,1,554,
1.198,,Spot,4,Image 1,1,555,
1.344,,Spot,4,Image 1,1,556,
0.362,,Spot,4,Image 1,1,557,
0.538,,Spot,4,Image 1,1,558,
0.5265,,Spot,4,Image 1,1,559,
1.28,,Spot,4,Image 1,1,560,
1,,Spot,4,Image 1,1,561,
0.366,,Spot,4,Image 1,1,562,
0.763,,Spot,4,Image 1,1,563,
1.212,,Spot,4,Image 1,1,564,
0.756,,Spot,4,Image 1,1,565,
0.744,,Spot,4,Image 1,1,566,
0,,Spot,4,Image 1,1,567,
0.605,,Spot,4,Image 1,1,568,
1.044,,Spot,4,Image 1,1,569,
0.288,,Spot,4,Image 1,1,570,
0.608,,Spot,4,Image 1,1,571,
0.696,,Spot,4,Image 1,1,572,
1.584,,Spot,4,Image 1,1,573,
0.286,,Spot,4,Image 1,1,575,
0.328,,Spot,4,Image 1,1,580,
0.972,,Spot,4,Image 1,1,581,
0.448,,Spot,4,Image 1,1,583,
0.6,,Spot,4,Image 1,1,584,
0,,Spot,4,Image 1,1,585,
0.696,,Spot,4,Image 1,1,586,
1.024,,Spot,4,Image 1,1,587,
0.612,,Spot,4,Image 1,1,588,
0.824,,Spot,4,Image 1,1,589,
0.596,,Spot,4,Image 1,1,590,
0.62,,Spot,4,Image 1,1,592,
0.412,,Spot,4,Image 1,1,593,
0.336,,Spot,4,Image 1,1,594,
0.512,,Spot,4,Image 1,1,595,
0.765,,Spot,4,Image 1,1,596,
0.984,,Spot,4,Image 1,1,597,
0.912,,Spot,4,Image 1,1,598,
1.122,,Spot,4,Image 1,1,599,
0.223999,,Spot,4,Image 1,1,600,
1.124,,Spot,4,Image 1,1,601,
1.016,,Spot,4,Image 1,1,602,
0.188,,Spot,4,Image 1,1,603,
1.056,,Spot,4,Image 1,1,604,
0.55,,Spot,4,Image 1,1,605,
1.024,,Spot,4,Image 1,1,607,
1.568,,Spot,4,Image 1,1,610,
0,,Spot,4,Image 1,1,624,
1.216,,Spot,4,Image 1,1,625,
0.768,,Spot,4,Image 1,1,630,
0.636,,Spot,4,Image 1,1,640,
0,,Spot,4,Image 1,1,645,
1.136,,Spot,4,Image 1,1,55413,
1.061,,Spot,4,Image 1,1,55414,
1.384,,Spot,4,Image 1,1,55415,
0.934,,Spot,4,Image 1,1,55416,
1.12,,Spot,4,Image 1,1,55417,
0,,Spot,4,Image 1,1,55418,
0,,Spot,4,Image 1,1,55420,
0.704,,Spot,4,Image 1,1,55421,
1.438,,Spot,4,Image 1,1,55422,
0.771,,Spot,4,Image 1,1,55423,
0.732,,Spot,4,Image 1,1,55424,
0.696,,Spot,4,Image 1,1,55425,
1.184,,Spot,4,Image 1,1,55426,
0.93,,Spot,4,Image 1,1,55427,
1.408,,Spot,4,Image 1,1,55429,
0,,Spot,4,Image 1,1,55430,
0,,Spot,4,Image 1,1,55431,
0.872,,Spot,4,Image 1,1,55432,
1,,Spot,4,Image 1,1,55433,
0.992,,Spot,4,Image 1,1,55434,
1.056,,Spot,4,Image 1,1,55435,
0.648,,Spot,4,Image 1,1,55436,
0.936,,Spot,4,Image 1,1,55437,
0.848,,Spot,4,Image 1,1,55438,
0.896,,Spot,4,Image 1,1,55439,
0.784,,Spot,4,Image 1,1,55440,
0,,Spot,4,Image 1,1,55441,
1.564,,Spot,4,Image 1,1,55442,
0.930008,,Spot,4,Image 1,1,55444,
0,,Spot,4,Image 1,1,55445,
0.336,,Spot,4,Image 1,1,55446,
0.688,,Spot,4,Image 1,1,55447,
1.368,,Spot,4,Image 1,1,55449,
0,,Spot,4,Image 1,1,55450,
0.476,,Spot,4,Image 1,1,55452,
0.64,,Spot,4,Image 1,1,55453,
0.804,,Spot,4,Image 1,1,55454,
0.23999,,Spot,4,Image 1,1,55455,
1.078,,Spot,4,Image 1,1,55456,
1.544,,Spot,4,Image 1,1,55458,
0.715,,Spot,4,Image 1,1,55459,
0,,Spot,4,Image 1,1,55460,
0.688,,Spot,4,Image 1,1,55461,
0.448,,Spot,4,Image 1,1,55462,
0,,Spot,4,Image 1,1,55464,
0.524,,Spot,4,Image 1,1,55465,
0.872,,Spot,4,Image 1,1,55466,
0.099,,Spot,4,Image 1,1,55468,
1.752,,Spot,4,Image 1,1,55469,
0.672,,Spot,4,Image 1,1,55470,
0,,Spot,4,Image 1,1,55471,
0.938,,Spot,4,Image 1,1,55472,
0.882,,Spot,4,Image 1,1,55474,
0.864,,Spot,4,Image 1,1,55475,
1.344,,Spot,4,Image 1,1,55476,
0.704,,Spot,4,Image 1,1,55477,
1.16,,Spot,4,Image 1,1,55478,
0.608,,Spot,4,Image 1,1,55479,
0,,Spot,4,Image 1,1,55480,
0.693,,Spot,4,Image 1,1,55481,
1.136,,Spot,4,Image 1,1,55482,
0.848,,Spot,4,Image 1,1,55483,
0.48,,Spot,4,Image 1,1,55484,
0.776,,Spot,4,Image 1,1,55485,
1.136,,Spot,4,Image 1,1,55486,
1.344,,Spot,4,Image 1,1,55487,
1.526,,Spot,4,Image 1,1,55488,
1.02,,Spot,4,Image 1,1,55491,
0.48,,Spot,4,Image 1,1,55492,
0.480011,,Spot,4,Image 1,1,55493,
0.952,,Spot,4,Image 1,1,55494,
0.648,,Spot,4,Image 1,1,55495,
0.609,,Spot,4,Image 1,1,55496,
1.416,,Spot,4,Image 1,1,55497,
0,,Spot,4,Image 1,1,55498,
1.92,,Spot,4,Image 1,1,55499,
0.368,,Spot,4,Image 1,1,55500,
1.016,,Spot,4,Image 1,1,55501,
0.584,,Spot,4,Image 1,1,55502,
0.618,,Spot,4,Image 1,1,55503,
0.440002,,Spot,4,Image 1,1,55505,
0.776,,Spot,4,Image 1,1,55506,
0.944,,Spot,4,Image 1,1,55507,
0.55,,Spot,4,Image 1,1,55508,
0.768,,Spot,4,Image 1,1,55509,
1.056,,Spot,4,Image 1,1,55511,
1.144,,Spot,4,Image 1,1,55512,
0,,Spot,4,Image 1,1,55513,
0.189972,,Spot,4,Image 1,1,55514,
0,,Spot,4,Image 1,1,55515,
0.952026,,Spot,4,Image 1,1,55517,
1.568,,Spot,4,Image 1,1,55519,
0.396,,Spot,4,Image 1,1,55520,
0.736,,Spot,4,Image 1,1,55521,
0.838,,Spot,4,Image 1,1,55524,
0.892,,Spot,4,Image 1,1,55525,
0.488,,Spot,4,Image 1,1,55526,
0.768,,Spot,4,Image 1,1,55528,
0,,Spot,4,Image 1,1,55529,
0.838,,Spot,4,Image 1,1,55532,
0.9,,Spot,4,Image 1,1,55533,
1.28,,Spot,4,Image 1,1,55534,
1.04,,Spot,4,Image 1,1,55535,
0.768,,Spot,4,Image 1,1,55536,
0.72,,Spot,4,Image 1,1,55537,
0,,Spot,4,Image 1,1,55538,
0.237,,Spot,4,Image 1,1,55539,
0,,Spot,4,Image 1,1,55540,
0.75,,Spot,4,Image 1,1,55541,
0.904,,Spot,4,Image 1,1,55542,
0.468,,Spot,4,Image 1,1,55543,
0.796021,,Spot,4,Image 1,1,55544,
0,,Spot,4,Image 1,1,55545,
0.652,,Spot,4,Image 1,1,55546,
0.96,,Spot,4,Image 1,1,55548,
0.946,,Spot,4,Image 1,1,55549,
1.6,,Spot,4,Image 1,1,55550,
0.104004,,Spot,4,Image 1,1,55551,
0.908,,Spot,4,Image 1,1,55552,
0,,Spot,4,Image 1,1,55553,
0.948,,Spot,4,Image 1,1,55554,
1.16,,Spot,4,Image 1,1,55555,
0.64,,Spot,4,Image 1,1,55556,
0.816,,Spot,4,Image 1,1,55557,
0,,Spot,4,Image 1,1,55558,
0.876038,,Spot,4,Image 1,1,55559,
0,,Spot,4,Image 1,1,55560,
1.336,,Spot,4,Image 1,1,55561,
1.08801,,Spot,4,Image 1,1,55562,
0.474,,Spot,4,Image 1,1,55563,
1.256,,Spot,4,Image 1,1,55564,
1.312,,Spot,4,Image 1,1,55565,
0.767998,,Spot,4,Image 1,1,55566,
0.612,,Spot,4,Image 1,1,55568,
0.588,,Spot,4,Image 1,1,55569,
1.04,,Spot,4,Image 1,1,55570,
0.856,,Spot,4,Image 1,1,55571,
1.024,,Spot,4,Image 1,1,55572,
0.984,,Spot,4,Image 1,1,55573,
0,,Spot,4,Image 1,1,55574,
0.908,,Spot,4,Image 1,1,55576,
0.758,,Spot,4,Image 1,1,55577,
0.58,,Spot,4,Image 1,1,55578,
0.832,,Spot,4,Image 1,1,55579,
0.544,,Spot,4,Image 1,1,55580,
0.704,,Spot,4,Image 1,1,55581,
0.738,,Spot,4,Image 1,1,55582,
0.676,,Spot,4,Image 1,2,55583,
0.796,,Spot,4,Image 1,2,55584,
0.896,,Spot,4,Image 1,2,55585,
0.588,,Spot,4,Image 1,2,55586,
0.208008,,Spot,4,Image 1,2,55587,
0.78,,Spot,4,Image 1,2,55588,
0,,Spot,4,Image 1,2,55589,
0.806,,Spot,4,Image 1,2,55590,
1.216,,Spot,4,Image 1,2,55591,
0.686,,Spot,4,Image 1,2,55592,
0.768,,Spot,4,Image 1,2,55593,
0.552,,Spot,4,Image 1,2,55594,
0.496,,Spot,4,Image 1,2,55595,
0.426,,Spot,4,Image 1,2,55596,
0.319992,,Spot,4,Image 1,2,55597,
1.1,,Spot,4,Image 1,2,55598,
0,,Spot,4,Image 1,2,55599,
0.708,,Spot,4,Image 1,2,55600,
0.557,,Spot,4,Image 1,2,55601,
0.582001,,Spot,4,Image 1,2,55602,
0.692,,Spot,4,Image 1,2,55603,
0.46,,Spot,4,Image 1,2,55604,
0.476,,Spot,4,Image 1,2,55605,
0.592,,Spot,4,Image 1,2,55606,
1.512,,Spot,4,Image 1,2,55607,
0.944,,Spot,4,Image 1,2,55608,
0.644,,Spot,4,Image 1,2,55609,
1.024,,Spot,4,Image 1,2,55610,
0.96,,Spot,4,Image 1,2,55611,
1.104,,Spot,4,Image 1,2,55612,
0,,Spot,4,Image 1,2,55613,
0.792,,Spot,4,Image 1,2,55614,
0.888,,Spot,4,Image 1,2,55615,
0.572,,Spot,4,Image 1,2,55616,
0.61,,Spot,4,Image 1,2,55617,
0.3705,,Spot,4,Image 1,2,55618,
0.350006,,Spot,4,Image 1,2,55619,
0.36,,Spot,4,Image 1,2,55620,
0.696014,,Spot,4,Image 1,2,55621,
0.768,,Spot,4,Image 1,2,55622,
0.83,,Spot,4,Image 1,2,55623,
0.761,,Spot,4,Image 1,2,55624,
1.056,,Spot,4,Image 1,2,55625,
0.992,,Spot,4,Image 1,2,55626,
1.392,,Spot,4,Image 1,2,55627,
0.384,,Spot,4,Image 1,2,55628,
0.296,,Spot,4,Image 1,2,55629,
0.544,,Spot,4,Image 1,2,55630,
0.297,,Spot,4,Image 1,2,55631,
0.508,,Spot,4,Image 1,2,55632,
0.72,,Spot,4,Image 1,2,55633,
0.392,,Spot,4,Image 1,2,55634,
0.321,,Spot,4,Image 1,2,55635,
0.502,,Spot,4,Image 1,2,55636,
0.774,,Spot,4,Image 1,2,55637,
0.32,,Spot,4,Image 1,2,55638,
0.912,,Spot,4,Image 1,2,55639,
0.432,,Spot,4,Image 1,2,55640,
1.024,,Spot,4,Image 1,2,55641,
0.896,,Spot,4,Image 1,2,55642,
0.88,,Spot,4,Image 1,2,55643,
0.384,,Spot,4,Image 1,2,55644,
0.464,,Spot,4,Image 1,2,55645,
0.287,,Spot,4,Image 1,2,55646,
0.416,,Spot,4,Image 1,2,55647,
0.76001,,Spot,4,Image 1,2,55648,
0.63,,Spot,4,Image 1,2,55649,
0.776,,Spot,4,Image 1,2,55650,
0.352,,Spot,4,Image 1,2,55651,
0.570007,,Spot,4,Image 1,2,55652,
0.584,,Spot,4,Image 1,2,55653,
1.31213,,Spot,4,Image 1,2,55654,
0.486,,Spot,4,Image 1,2,55655,
0.496,,Spot,4,Image 1,2,55656,
0.572,,Spot,4,Image 1,2,55657,
0.812,,Spot,4,Image 1,2,55658,
0.588,,Spot,4,Image 1,2,55659,
0.206,,Spot,4,Image 1,2,55660,
0,,Spot,4,Image 1,2,55661,
0.636,,Spot,4,Image 1,2,55662,
0.272,,Spot,4,Image 1,2,55663,
0.71,,Spot,4,Image 1,2,55664,
0.708,,Spot,4,Image 1,2,55665,
0.0639954,,Spot,4,Image 1,2,55666,
0.579,,Spot,4,Image 1,2,55667,
0.576,,Spot,4,Image 1,2,55668,
0.12,,Spot,4,Image 1,2,55669,
0.583,,Spot,4,Image 1,2,55670,
0.464,,Spot,4,Image 1,2,55671,
0.572,,Spot,4,Image 1,2,55672,
0.616,,Spot,4,Image 1,2,55673,
0.928,,Spot,4,Image 1,2,55674,
0.452,,Spot,4,Image 1,2,55675,
0.573,,Spot,4,Image 1,2,55676,
0.768,,Spot,4,Image 1,2,55677,
0.648,,Spot,4,Image 1,2,55678,
1.056,,Spot,4,Image 1,2,55679,
1.12,,Spot,4,Image 1,2,55680,
0,,Spot,4,Image 1,2,55681,
0.854,,Spot,4,Image 1,2,55682,
0.976,,Spot,4,Image 1,2,55683,
0.384,,Spot,4,Image 1,2,55684,
0,,Spot,4,Image 1,2,55685,
0.592,,Spot,4,Image 1,2,55686,
1.536,,Spot,4,Image 1,2,55687,
0.578,,Spot,4,Image 1,2,55688,
0.669998,,Spot,4,Image 1,2,55689,
0.76,,Spot,4,Image 1,2,55690,
0.406,,Spot,4,Image 1,2,55691,
0.496,,Spot,4,Image 1,2,55692,
0.296021,,Spot,4,Image 1,2,55693,
0.582,,Spot,4,Image 1,2,55694,
0.736,,Spot,4,Image 1,2,55695,
0.528,,Spot,4,Image 1,2,55696,
1.008,,Spot,4,Image 1,2,55697,
1.28,,Spot,4,Image 1,2,55698,
0.536,,Spot,4,Image 1,2,55699,
1.328,,Spot,4,Image 1,2,55700,
1.09198,,Spot,4,Image 1,2,55701,
0.632,,Spot,4,Image 1,2,55702,
0.624,,Spot,4,Image 1,2,55703,
0.226,,Spot,4,Image 1,2,55704,
0.598,,Spot,4,Image 1,2,55705,
0.6,,Spot,4,Image 1,2,55706,
0.224,,Spot,4,Image 1,2,55707,
0.763,,Spot,4,Image 1,2,55708,
1.088,,Spot,4,Image 1,2,55709,
0.4185,,Spot,4,Image 1,2,55710,
0.712,,Spot,4,Image 1,2,55711,
0.522,,Spot,4,Image 1,2,55712,
0,,Spot,4,Image 1,2,55713,
0.495,,Spot,4,Image 1,2,55714,
0,,Spot,4,Image 1,2,55715,
0.448,,Spot,4,Image 1,2,55716,
0.166,,Spot,4,Image 1,2,55717,
0.768,,Spot,4,Image 1,2,55718,
1.188,,Spot,4,Image 1,2,55719,
0.832,,Spot,4,Image 1,2,55720,
0.716,,Spot,4,Image 1,2,55721,
0.64,,Spot,4,Image 1,2,55722,
0.882,,Spot,4,Image 1,2,55723,
0.486,,Spot,4,Image 1,2,55724,
0.56,,Spot,4,Image 1,2,55725,
0.704,,Spot,4,Image 1,2,55726,
0.88,,Spot,4,Image 1,2,55727,
0.824,,Spot,4,Image 1,2,55728,
0.0159912,,Spot,4,Image 1,2,55729,
0.4,,Spot,4,Image 1,2,55730,
0.588,,Spot,4,Image 1,2,55731,
1.18,,Spot,4,Image 1,2,55732,
0.618,,Spot,4,Image 1,2,55733,
0.616,,Spot,4,Image 1,2,55734,
1.416,,Spot,4,Image 1,2,55735,
1.024,,Spot,4,Image 1,2,55736,
1.464,,Spot,4,Image 1,2,55737,
1.208,,Spot,4,Image 1,2,55738,
0.484,,Spot,4,Image 1,2,55739,
0.46,,Spot,4,Image 1,2,55740,
0.896,,Spot,4,Image 1,2,55741,
1.42,,Spot,4,Image 1,2,55742,
0.424,,Spot,4,Image 1,2,55743,
0.712,,Spot,4,Image 1,2,55744,
0.736,,Spot,4,Image 1,2,55745,
0.954,,Spot,4,Image 1,2,55746,
1.704,,Spot,4,Image 1,2,55747,
1.362,,Spot,4,Image 1,2,55748,
0.46,,Spot,4,Image 1,2,55749,
0.78801,,Spot,4,Image 1,2,55750,
0.464,,Spot,4,Image 1,2,55751,
1.14,,Spot,4,Image 1,2,55752,
0.356,,Spot,4,Image 1,2,55753,
0.912,,Spot,4,Image 1,2,55754,
0.648,,Spot,4,Image 1,2,55755,
0.3855,,Spot,4,Image 1,2,55756,
0.634,,Spot,4,Image 1,2,55757,
0.992,,Spot,4,Image 1,2,55758,
0.802,,Spot,4,Image 1,2,55759,
0.784,,Spot,4,Image 1,2,55760,
0.832,,Spot,4,Image 1,2,55761,
0.576,,Spot,4,Image 1,2,55762,
0.832,,Spot,4,Image 1,2,55763,
0.336,,Spot,4,Image 1,2,55764,
1.328,,Spot,4,Image 1,2,55765,
0.566,,Spot,4,Image 1,2,55766,
0,,Spot,4,Image 1,2,55767,
0.556,,Spot,4,Image 1,2,55768,
0.74,,Spot,4,Image 1,2,55769,
0.734,,Spot,4,Image 1,2,55770,
0.392,,Spot,4,Image 1,2,55771,
0.458,,Spot,4,Image 1,2,55772,
0.794,,Spot,4,Image 1,2,55773,
0.342,,Spot,4,Image 1,2,55774,
0.576,,Spot,4,Image 1,2,55775,
1.696,,Spot,4,Image 1,2,55776,
0.7,,Spot,4,Image 1,2,55777,
0.416,,Spot,4,Image 1,2,55778,
0.603,,Spot,4,Image 1,2,55779,
0.852,,Spot,4,Image 1,2,55780,
1.132,,Spot,4,Image 1,2,55781,
0.888,,Spot,4,Image 1,2,55782,
0,,Spot,4,Image 1,2,55783,
0.728,,Spot,4,Image 1,2,55784,
0.812,,Spot,4,Image 1,2,55785,
0,,Spot,4,Image 1,2,55786,
0,,Spot,4,Image 1,2,55787,
0.110016,,Spot,4,Image 1,2,55788,
0.664,,Spot,4,Image 1,2,55789,
0.314,,Spot,4,Image 1,2,55790,
0.696,,Spot,4,Image 1,2,55791,
0.896,,Spot,4,Image 1,2,55792,
0.592,,Spot,4,Image 1,2,55793,
0.52,,Spot,4,Image 1,2,55794,
0.197998,,Spot,4,Image 1,2,55795,
0.748,,Spot,4,Image 1,2,55796,
0.508,,Spot,4,Image 1,2,55797,
0,,Spot,4,Image 1,2,55798,
0.774,,Spot,4,Image 1,2,55799,
0.944,,Spot,4,Image 1,2,55800,
0.698,,Spot,4,Image 1,2,55801,
0,,Spot,4,Image 1,2,55802,
1.656,,Spot,4,Image 1,2,55803,
0.799,,Spot,4,Image 1,2,55804,
1.26,,Spot,4,Image 1,2,55805,
0.96,,Spot,4,Image 1,2,55806,
0.308,,Spot,4,Image 1,2,55807,
1.28,,Spot,4,Image 1,2,55808,
0.948,,Spot,4,Image 1,2,55809,
