
Intensity Median Ch=3 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
2694.66,,Spot,3,Image 1,1,470,
86.824,,Spot,3,Image 1,1,471,
521.688,,Spot,3,Image 1,1,472,
142.36,,Spot,3,Image 1,1,473,
583.96,,Spot,3,Image 1,1,474,
27.264,,Spot,3,Image 1,1,475,
19.099,,Spot,3,Image 1,1,476,
15.24,,Spot,3,Image 1,1,477,
1374.87,,Spot,3,Image 1,1,478,
180.936,,Spot,3,Image 1,1,479,
21.808,,Spot,3,Image 1,1,480,
95.04,,Spot,3,Image 1,1,481,
233.204,,Spot,3,Image 1,1,482,
0.128,,Spot,3,Image 1,1,483,
26.88,,Spot,3,Image 1,1,484,
13.76,,Spot,3,Image 1,1,485,
7.47,,Spot,3,Image 1,1,486,
27.824,,Spot,3,Image 1,1,487,
13.936,,Spot,3,Image 1,1,488,
84.444,,Spot,3,Image 1,1,489,
22.08,,Spot,3,Image 1,1,490,
14.888,,Spot,3,Image 1,1,498,
697.52,,Spot,3,Image 1,1,548,
784.368,,Spot,3,Image 1,1,549,
632.384,,Spot,3,Image 1,1,550,
1336.85,,Spot,3,Image 1,1,552,
1097.67,,Spot,3,Image 1,1,554,
1019.92,,Spot,3,Image 1,1,555,
22.024,,Spot,3,Image 1,1,556,
26.452,,Spot,3,Image 1,1,557,
35.975,,Spot,3,Image 1,1,558,
2080.61,,Spot,3,Image 1,1,559,
630.388,,Spot,3,Image 1,1,560,
2236.54,,Spot,3,Image 1,1,561,
75.008,,Spot,3,Image 1,1,562,
2733.92,,Spot,3,Image 1,1,563,
3284.3,,Spot,3,Image 1,1,564,
1352,,Spot,3,Image 1,1,565,
1487.21,,Spot,3,Image 1,1,566,
10.008,,Spot,3,Image 1,1,567,
109.24,,Spot,3,Image 1,1,568,
14.08,,Spot,3,Image 1,1,569,
36.808,,Spot,3,Image 1,1,570,
110.656,,Spot,3,Image 1,1,571,
903.708,,Spot,3,Image 1,1,572,
2092.05,,Spot,3,Image 1,1,573,
7.976,,Spot,3,Image 1,1,575,
1727.96,,Spot,3,Image 1,1,580,
125.44,,Spot,3,Image 1,1,581,
400.504,,Spot,3,Image 1,1,583,
82.08,,Spot,3,Image 1,1,584,
0.768,,Spot,3,Image 1,1,585,
331.552,,Spot,3,Image 1,1,586,
1173.86,,Spot,3,Image 1,1,587,
1672.5,,Spot,3,Image 1,1,588,
1136,,Spot,3,Image 1,1,589,
3181.16,,Spot,3,Image 1,1,590,
910.124,,Spot,3,Image 1,1,592,
5.98,,Spot,3,Image 1,1,593,
239.48,,Spot,3,Image 1,1,594,
68.88,,Spot,3,Image 1,1,595,
51.112,,Spot,3,Image 1,1,596,
174.584,,Spot,3,Image 1,1,597,
69.52,,Spot,3,Image 1,1,598,
368.688,,Spot,3,Image 1,1,599,
15.65,,Spot,3,Image 1,1,600,
254.792,,Spot,3,Image 1,1,601,
1869.4,,Spot,3,Image 1,1,602,
896.26,,Spot,3,Image 1,1,603,
145.136,,Spot,3,Image 1,1,604,
68.152,,Spot,3,Image 1,1,605,
102.592,,Spot,3,Image 1,1,607,
3.968,,Spot,3,Image 1,1,610,
1247.94,,Spot,3,Image 1,1,624,
1016.47,,Spot,3,Image 1,1,625,
103.012,,Spot,3,Image 1,1,630,
35.984,,Spot,3,Image 1,1,640,
537.676,,Spot,3,Image 1,1,645,
25.12,,Spot,3,Image 1,1,55413,
63.056,,Spot,3,Image 1,1,55414,
41,,Spot,3,Image 1,1,55415,
6.072,,Spot,3,Image 1,1,55416,
10.08,,Spot,3,Image 1,1,55417,
112.168,,Spot,3,Image 1,1,55418,
9,,Spot,3,Image 1,1,55420,
65.232,,Spot,3,Image 1,1,55421,
33.984,,Spot,3,Image 1,1,55422,
39.208,,Spot,3,Image 1,1,55423,
238.224,,Spot,3,Image 1,1,55424,
513.5,,Spot,3,Image 1,1,55425,
92.448,,Spot,3,Image 1,1,55426,
3.84,,Spot,3,Image 1,1,55427,
74.4611,,Spot,3,Image 1,1,55429,
14.016,,Spot,3,Image 1,1,55430,
727.076,,Spot,3,Image 1,1,55431,
20.872,,Spot,3,Image 1,1,55432,
11.088,,Spot,3,Image 1,1,55433,
4.08,,Spot,3,Image 1,1,55434,
4.01202,,Spot,3,Image 1,1,55435,
54.56,,Spot,3,Image 1,1,55436,
74.528,,Spot,3,Image 1,1,55437,
7.067,,Spot,3,Image 1,1,55438,
29.12,,Spot,3,Image 1,1,55439,
16.168,,Spot,3,Image 1,1,55440,
4.012,,Spot,3,Image 1,1,55441,
4.84003,,Spot,3,Image 1,1,55442,
3.88,,Spot,3,Image 1,1,55444,
12.96,,Spot,3,Image 1,1,55445,
6.016,,Spot,3,Image 1,1,55446,
6.16,,Spot,3,Image 1,1,55447,
5.90001,,Spot,3,Image 1,1,55449,
9.735,,Spot,3,Image 1,1,55450,
2.24,,Spot,3,Image 1,1,55452,
1.152,,Spot,3,Image 1,1,55453,
12.032,,Spot,3,Image 1,1,55454,
1.92,,Spot,3,Image 1,1,55455,
5.088,,Spot,3,Image 1,1,55456,
5.944,,Spot,3,Image 1,1,55458,
6.048,,Spot,3,Image 1,1,55459,
1.31999,,Spot,3,Image 1,1,55460,
1.92,,Spot,3,Image 1,1,55461,
7.92,,Spot,3,Image 1,1,55462,
1.024,,Spot,3,Image 1,1,55464,
0.96,,Spot,3,Image 1,1,55465,
9.112,,Spot,3,Image 1,1,55466,
2.19202,,Spot,3,Image 1,1,55468,
3.944,,Spot,3,Image 1,1,55469,
5.008,,Spot,3,Image 1,1,55470,
2.992,,Spot,3,Image 1,1,55471,
4.024,,Spot,3,Image 1,1,55472,
4.032,,Spot,3,Image 1,1,55474,
4.08,,Spot,3,Image 1,1,55475,
2.888,,Spot,3,Image 1,1,55476,
3.064,,Spot,3,Image 1,1,55477,
0.188,,Spot,3,Image 1,1,55478,
0,,Spot,3,Image 1,1,55479,
0.256,,Spot,3,Image 1,1,55480,
1968.6,,Spot,3,Image 1,1,55481,
267.584,,Spot,3,Image 1,1,55482,
3.84,,Spot,3,Image 1,1,55483,
8.17001,,Spot,3,Image 1,1,55484,
2.88,,Spot,3,Image 1,1,55485,
312.041,,Spot,3,Image 1,1,55486,
73.816,,Spot,3,Image 1,1,55487,
57.56,,Spot,3,Image 1,1,55488,
79.08,,Spot,3,Image 1,1,55491,
168.84,,Spot,3,Image 1,1,55492,
175.56,,Spot,3,Image 1,1,55493,
137.088,,Spot,3,Image 1,1,55494,
401.6,,Spot,3,Image 1,1,55495,
104.144,,Spot,3,Image 1,1,55496,
797.9,,Spot,3,Image 1,1,55497,
5.776,,Spot,3,Image 1,1,55498,
28.864,,Spot,3,Image 1,1,55499,
2249.12,,Spot,3,Image 1,1,55500,
709.232,,Spot,3,Image 1,1,55501,
1341.61,,Spot,3,Image 1,1,55502,
811.992,,Spot,3,Image 1,1,55503,
380.568,,Spot,3,Image 1,1,55505,
796.3,,Spot,3,Image 1,1,55506,
1734.28,,Spot,3,Image 1,1,55507,
3.944,,Spot,3,Image 1,1,55508,
7.776,,Spot,3,Image 1,1,55509,
2.04,,Spot,3,Image 1,1,55511,
826.792,,Spot,3,Image 1,1,55512,
1125.8,,Spot,3,Image 1,1,55513,
403.48,,Spot,3,Image 1,1,55514,
282.6,,Spot,3,Image 1,1,55515,
4.08,,Spot,3,Image 1,1,55517,
6.032,,Spot,3,Image 1,1,55519,
0.224,,Spot,3,Image 1,1,55520,
265.872,,Spot,3,Image 1,1,55521,
2.816,,Spot,3,Image 1,1,55524,
5.32,,Spot,3,Image 1,1,55525,
0,,Spot,3,Image 1,1,55526,
80.705,,Spot,3,Image 1,1,55528,
1197.31,,Spot,3,Image 1,1,55529,
53.04,,Spot,3,Image 1,1,55532,
227.788,,Spot,3,Image 1,1,55533,
21.24,,Spot,3,Image 1,1,55534,
906.8,,Spot,3,Image 1,1,55535,
1.112,,Spot,3,Image 1,1,55536,
3.84,,Spot,3,Image 1,1,55537,
498.096,,Spot,3,Image 1,1,55538,
333.344,,Spot,3,Image 1,1,55539,
367.188,,Spot,3,Image 1,1,55540,
661.134,,Spot,3,Image 1,1,55541,
3411.7,,Spot,3,Image 1,1,55542,
1034.57,,Spot,3,Image 1,1,55543,
2090.74,,Spot,3,Image 1,1,55544,
1008.35,,Spot,3,Image 1,1,55545,
1012.96,,Spot,3,Image 1,1,55546,
4155.74,,Spot,3,Image 1,1,55548,
2111.11,,Spot,3,Image 1,1,55549,
1251.03,,Spot,3,Image 1,1,55550,
1120.02,,Spot,3,Image 1,1,55551,
1320.99,,Spot,3,Image 1,1,55552,
2244.52,,Spot,3,Image 1,1,55553,
1392.3,,Spot,3,Image 1,1,55554,
1065.7,,Spot,3,Image 1,1,55555,
422.656,,Spot,3,Image 1,1,55556,
702.69,,Spot,3,Image 1,1,55557,
411.08,,Spot,3,Image 1,1,55558,
175.825,,Spot,3,Image 1,1,55559,
275.792,,Spot,3,Image 1,1,55560,
1093.93,,Spot,3,Image 1,1,55561,
889.752,,Spot,3,Image 1,1,55562,
483.548,,Spot,3,Image 1,1,55563,
947.784,,Spot,3,Image 1,1,55564,
777.064,,Spot,3,Image 1,1,55565,
288.504,,Spot,3,Image 1,1,55566,
487.104,,Spot,3,Image 1,1,55568,
425.64,,Spot,3,Image 1,1,55569,
663.8,,Spot,3,Image 1,1,55570,
353.6,,Spot,3,Image 1,1,55571,
680.768,,Spot,3,Image 1,1,55572,
2311.51,,Spot,3,Image 1,1,55573,
3241.22,,Spot,3,Image 1,1,55574,
435.44,,Spot,3,Image 1,1,55576,
1645.2,,Spot,3,Image 1,1,55577,
2123.68,,Spot,3,Image 1,1,55578,
1111.37,,Spot,3,Image 1,1,55579,
1668.29,,Spot,3,Image 1,1,55580,
1411.62,,Spot,3,Image 1,1,55581,
1955,,Spot,3,Image 1,1,55582,
13.56,,Spot,3,Image 1,2,55583,
2.816,,Spot,3,Image 1,2,55584,
3.84,,Spot,3,Image 1,2,55585,
56.064,,Spot,3,Image 1,2,55586,
16.872,,Spot,3,Image 1,2,55587,
0.192,,Spot,3,Image 1,2,55588,
10.8,,Spot,3,Image 1,2,55589,
1.024,,Spot,3,Image 1,2,55590,
16.32,,Spot,3,Image 1,2,55591,
0,,Spot,3,Image 1,2,55592,
3.92,,Spot,3,Image 1,2,55593,
2.944,,Spot,3,Image 1,2,55594,
2.76,,Spot,3,Image 1,2,55595,
0,,Spot,3,Image 1,2,55596,
67.7,,Spot,3,Image 1,2,55597,
3.84,,Spot,3,Image 1,2,55598,
654.848,,Spot,3,Image 1,2,55599,
560.756,,Spot,3,Image 1,2,55600,
506.118,,Spot,3,Image 1,2,55601,
138.4,,Spot,3,Image 1,2,55602,
397.212,,Spot,3,Image 1,2,55603,
635.48,,Spot,3,Image 1,2,55604,
659.008,,Spot,3,Image 1,2,55605,
446,,Spot,3,Image 1,2,55606,
68.408,,Spot,3,Image 1,2,55607,
122.336,,Spot,3,Image 1,2,55608,
807.824,,Spot,3,Image 1,2,55609,
370.976,,Spot,3,Image 1,2,55610,
194.972,,Spot,3,Image 1,2,55611,
219.84,,Spot,3,Image 1,2,55612,
428,,Spot,3,Image 1,2,55613,
98.688,,Spot,3,Image 1,2,55614,
130.216,,Spot,3,Image 1,2,55615,
43.28,,Spot,3,Image 1,2,55616,
37.996,,Spot,3,Image 1,2,55617,
12.128,,Spot,3,Image 1,2,55618,
202.12,,Spot,3,Image 1,2,55619,
7.872,,Spot,3,Image 1,2,55620,
16.112,,Spot,3,Image 1,2,55621,
9.128,,Spot,3,Image 1,2,55622,
38.12,,Spot,3,Image 1,2,55623,
24.176,,Spot,3,Image 1,2,55624,
373.52,,Spot,3,Image 1,2,55625,
74.952,,Spot,3,Image 1,2,55626,
93.264,,Spot,3,Image 1,2,55627,
2.88,,Spot,3,Image 1,2,55628,
0.16,,Spot,3,Image 1,2,55629,
0.896,,Spot,3,Image 1,2,55630,
0.0549927,,Spot,3,Image 1,2,55631,
4.864,,Spot,3,Image 1,2,55632,
8.976,,Spot,3,Image 1,2,55633,
45.824,,Spot,3,Image 1,2,55634,
12.096,,Spot,3,Image 1,2,55635,
0.144,,Spot,3,Image 1,2,55636,
2.16,,Spot,3,Image 1,2,55637,
7.104,,Spot,3,Image 1,2,55638,
2.816,,Spot,3,Image 1,2,55639,
3.12,,Spot,3,Image 1,2,55640,
85.088,,Spot,3,Image 1,2,55641,
74,,Spot,3,Image 1,2,55642,
4.94,,Spot,3,Image 1,2,55643,
393.424,,Spot,3,Image 1,2,55644,
844.1,,Spot,3,Image 1,2,55645,
1.12,,Spot,3,Image 1,2,55646,
154.812,,Spot,3,Image 1,2,55647,
17.94,,Spot,3,Image 1,2,55648,
9.96,,Spot,3,Image 1,2,55649,
837.016,,Spot,3,Image 1,2,55650,
1013.98,,Spot,3,Image 1,2,55651,
62.4,,Spot,3,Image 1,2,55652,
52.18,,Spot,3,Image 1,2,55653,
82.176,,Spot,3,Image 1,2,55654,
11.058,,Spot,3,Image 1,2,55655,
22.928,,Spot,3,Image 1,2,55656,
28.08,,Spot,3,Image 1,2,55657,
9.164,,Spot,3,Image 1,2,55658,
102.52,,Spot,3,Image 1,2,55659,
94.36,,Spot,3,Image 1,2,55660,
0.867,,Spot,3,Image 1,2,55661,
31.784,,Spot,3,Image 1,2,55662,
67.228,,Spot,3,Image 1,2,55663,
11.2,,Spot,3,Image 1,2,55664,
71.936,,Spot,3,Image 1,2,55665,
213.264,,Spot,3,Image 1,2,55666,
83.024,,Spot,3,Image 1,2,55667,
6.944,,Spot,3,Image 1,2,55668,
63.8,,Spot,3,Image 1,2,55669,
54.04,,Spot,3,Image 1,2,55670,
96.312,,Spot,3,Image 1,2,55671,
29.21,,Spot,3,Image 1,2,55672,
41.175,,Spot,3,Image 1,2,55673,
18.176,,Spot,3,Image 1,2,55674,
420.404,,Spot,3,Image 1,2,55675,
5.062,,Spot,3,Image 1,2,55676,
0.128,,Spot,3,Image 1,2,55677,
10.2,,Spot,3,Image 1,2,55678,
58.952,,Spot,3,Image 1,2,55679,
34.08,,Spot,3,Image 1,2,55680,
16.012,,Spot,3,Image 1,2,55681,
15,,Spot,3,Image 1,2,55682,
7.232,,Spot,3,Image 1,2,55683,
7.04,,Spot,3,Image 1,2,55684,
0.889999,,Spot,3,Image 1,2,55685,
1.08,,Spot,3,Image 1,2,55686,
1.248,,Spot,3,Image 1,2,55687,
7.024,,Spot,3,Image 1,2,55688,
402.56,,Spot,3,Image 1,2,55689,
11.152,,Spot,3,Image 1,2,55690,
7.128,,Spot,3,Image 1,2,55691,
12.032,,Spot,3,Image 1,2,55692,
27.936,,Spot,3,Image 1,2,55693,
9.944,,Spot,3,Image 1,2,55694,
34.896,,Spot,3,Image 1,2,55695,
597.328,,Spot,3,Image 1,2,55696,
1792.47,,Spot,3,Image 1,2,55697,
1077.08,,Spot,3,Image 1,2,55698,
1012.56,,Spot,3,Image 1,2,55699,
934.18,,Spot,3,Image 1,2,55700,
45.817,,Spot,3,Image 1,2,55701,
32.968,,Spot,3,Image 1,2,55702,
889.468,,Spot,3,Image 1,2,55703,
66.85,,Spot,3,Image 1,2,55704,
835.986,,Spot,3,Image 1,2,55705,
64.944,,Spot,3,Image 1,2,55706,
430.2,,Spot,3,Image 1,2,55707,
46.248,,Spot,3,Image 1,2,55708,
138.792,,Spot,3,Image 1,2,55709,
543.52,,Spot,3,Image 1,2,55710,
1189.07,,Spot,3,Image 1,2,55711,
464.52,,Spot,3,Image 1,2,55712,
125.264,,Spot,3,Image 1,2,55713,
1543.73,,Spot,3,Image 1,2,55714,
85.068,,Spot,3,Image 1,2,55715,
3.84,,Spot,3,Image 1,2,55716,
1.68002,,Spot,3,Image 1,2,55717,
2.016,,Spot,3,Image 1,2,55718,
35.02,,Spot,3,Image 1,2,55719,
3.84,,Spot,3,Image 1,2,55720,
12.752,,Spot,3,Image 1,2,55721,
8.184,,Spot,3,Image 1,2,55722,
6.912,,Spot,3,Image 1,2,55723,
254.56,,Spot,3,Image 1,2,55724,
3.98,,Spot,3,Image 1,2,55725,
9.2,,Spot,3,Image 1,2,55726,
0.192,,Spot,3,Image 1,2,55727,
3.842,,Spot,3,Image 1,2,55728,
5.952,,Spot,3,Image 1,2,55729,
0.24,,Spot,3,Image 1,2,55730,
545.888,,Spot,3,Image 1,2,55731,
472.168,,Spot,3,Image 1,2,55732,
1492.53,,Spot,3,Image 1,2,55733,
50.88,,Spot,3,Image 1,2,55734,
141.536,,Spot,3,Image 1,2,55735,
73.168,,Spot,3,Image 1,2,55736,
1797.99,,Spot,3,Image 1,2,55737,
225.352,,Spot,3,Image 1,2,55738,
32.264,,Spot,3,Image 1,2,55739,
1668.86,,Spot,3,Image 1,2,55740,
2765.99,,Spot,3,Image 1,2,55741,
47.164,,Spot,3,Image 1,2,55742,
15.76,,Spot,3,Image 1,2,55743,
53.024,,Spot,3,Image 1,2,55744,
448.684,,Spot,3,Image 1,2,55745,
854.528,,Spot,3,Image 1,2,55746,
53.064,,Spot,3,Image 1,2,55747,
121.024,,Spot,3,Image 1,2,55748,
66.952,,Spot,3,Image 1,2,55749,
496.048,,Spot,3,Image 1,2,55750,
28.044,,Spot,3,Image 1,2,55751,
334.36,,Spot,3,Image 1,2,55752,
475.48,,Spot,3,Image 1,2,55753,
23.05,,Spot,3,Image 1,2,55754,
11.56,,Spot,3,Image 1,2,55755,
164.28,,Spot,3,Image 1,2,55756,
20.104,,Spot,3,Image 1,2,55757,
32.032,,Spot,3,Image 1,2,55758,
18.88,,Spot,3,Image 1,2,55759,
59.304,,Spot,3,Image 1,2,55760,
1.02,,Spot,3,Image 1,2,55761,
9.94,,Spot,3,Image 1,2,55762,
2.912,,Spot,3,Image 1,2,55763,
45.568,,Spot,3,Image 1,2,55764,
14.04,,Spot,3,Image 1,2,55765,
8.06,,Spot,3,Image 1,2,55766,
60.36,,Spot,3,Image 1,2,55767,
206.835,,Spot,3,Image 1,2,55768,
20.154,,Spot,3,Image 1,2,55769,
138.272,,Spot,3,Image 1,2,55770,
2071.93,,Spot,3,Image 1,2,55771,
963.36,,Spot,3,Image 1,2,55772,
33.192,,Spot,3,Image 1,2,55773,
2192.34,,Spot,3,Image 1,2,55774,
1006.7,,Spot,3,Image 1,2,55775,
170.68,,Spot,3,Image 1,2,55776,
125.862,,Spot,3,Image 1,2,55777,
335.632,,Spot,3,Image 1,2,55778,
49.976,,Spot,3,Image 1,2,55779,
4438.49,,Spot,3,Image 1,2,55780,
16.32,,Spot,3,Image 1,2,55781,
5.888,,Spot,3,Image 1,2,55782,
5.92,,Spot,3,Image 1,2,55783,
1188.52,,Spot,3,Image 1,2,55784,
3.04,,Spot,3,Image 1,2,55785,
10.64,,Spot,3,Image 1,2,55786,
328.488,,Spot,3,Image 1,2,55787,
106.7,,Spot,3,Image 1,2,55788,
4.992,,Spot,3,Image 1,2,55789,
2.816,,Spot,3,Image 1,2,55790,
2.96,,Spot,3,Image 1,2,55791,
9.28,,Spot,3,Image 1,2,55792,
4.01999,,Spot,3,Image 1,2,55793,
1491.54,,Spot,3,Image 1,2,55794,
5.248,,Spot,3,Image 1,2,55795,
288.82,,Spot,3,Image 1,2,55796,
51.168,,Spot,3,Image 1,2,55797,
18.96,,Spot,3,Image 1,2,55798,
690.928,,Spot,3,Image 1,2,55799,
18.98,,Spot,3,Image 1,2,55800,
25.874,,Spot,3,Image 1,2,55801,
22.192,,Spot,3,Image 1,2,55802,
308.592,,Spot,3,Image 1,2,55803,
165.764,,Spot,3,Image 1,2,55804,
