
Intensity Max Ch=3 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
628,,Spot,3,Image 1,1,173,
718,,Spot,3,Image 1,1,219,
2666,,Spot,3,Image 1,1,220,
796,,Spot,3,Image 1,1,223,
736,,Spot,3,Image 1,1,228,
737,,Spot,3,Image 1,1,230,
589,,Spot,3,Image 1,1,237,
469,,Spot,3,Image 1,1,242,
1930,,Spot,3,Image 1,1,266,
2351,,Spot,3,Image 1,1,267,
3602,,Spot,3,Image 1,1,270,
3022,,Spot,3,Image 1,1,271,
1119,,Spot,3,Image 1,1,272,
1756,,Spot,3,Image 1,1,273,
2934,,Spot,3,Image 1,1,274,
5243,,Spot,3,Image 1,1,275,
583,,Spot,3,Image 1,1,276,
3052,,Spot,3,Image 1,1,277,
849,,Spot,3,Image 1,1,278,
5977,,Spot,3,Image 1,1,279,
1553,,Spot,3,Image 1,1,280,
2436,,Spot,3,Image 1,1,281,
1240,,Spot,3,Image 1,1,282,
1175,,Spot,3,Image 1,1,283,
2161,,Spot,3,Image 1,1,284,
2090,,Spot,3,Image 1,1,285,
2982,,Spot,3,Image 1,1,286,
2446,,Spot,3,Image 1,1,287,
2033,,Spot,3,Image 1,1,288,
569,,Spot,3,Image 1,1,289,
399,,Spot,3,Image 1,1,290,
609,,Spot,3,Image 1,1,291,
598,,Spot,3,Image 1,1,292,
508,,Spot,3,Image 1,1,293,
519,,Spot,3,Image 1,1,294,
553,,Spot,3,Image 1,1,295,
531,,Spot,3,Image 1,1,296,
698,,Spot,3,Image 1,1,297,
1369,,Spot,3,Image 1,1,298,
487,,Spot,3,Image 1,1,300,
512,,Spot,3,Image 1,1,303,
490,,Spot,3,Image 1,1,311,
509,,Spot,3,Image 1,1,312,
2527,,Spot,3,Image 1,1,318,
1940,,Spot,3,Image 1,1,319,
1246,,Spot,3,Image 1,1,320,
1633,,Spot,3,Image 1,1,321,
706,,Spot,3,Image 1,1,322,
3835,,Spot,3,Image 1,1,323,
1065,,Spot,3,Image 1,1,324,
1271,,Spot,3,Image 1,1,325,
1192,,Spot,3,Image 1,1,326,
785,,Spot,3,Image 1,1,328,
5805,,Spot,3,Image 1,1,329,
3182,,Spot,3,Image 1,1,330,
6582,,Spot,3,Image 1,1,331,
969,,Spot,3,Image 1,1,332,
860,,Spot,3,Image 1,1,333,
773,,Spot,3,Image 1,1,334,
954,,Spot,3,Image 1,1,336,
2965,,Spot,3,Image 1,1,337,
1719,,Spot,3,Image 1,1,338,
846,,Spot,3,Image 1,1,339,
1197,,Spot,3,Image 1,1,340,
644,,Spot,3,Image 1,1,342,
1542,,Spot,3,Image 1,1,343,
917,,Spot,3,Image 1,1,344,
640,,Spot,3,Image 1,1,345,
660,,Spot,3,Image 1,1,347,
867,,Spot,3,Image 1,1,348,
393,,Spot,3,Image 1,1,349,
615,,Spot,3,Image 1,1,350,
687,,Spot,3,Image 1,1,351,
737,,Spot,3,Image 1,1,352,
615,,Spot,3,Image 1,1,353,
839,,Spot,3,Image 1,1,397,
619,,Spot,3,Image 1,1,398,
1655,,Spot,3,Image 1,1,436,
937,,Spot,3,Image 1,1,437,
4338,,Spot,3,Image 1,1,438,
2234,,Spot,3,Image 1,1,440,
3181,,Spot,3,Image 1,1,442,
2573,,Spot,3,Image 1,1,443,
1722,,Spot,3,Image 1,1,444,
1610,,Spot,3,Image 1,1,445,
8335,,Spot,3,Image 1,1,446,
1655,,Spot,3,Image 1,1,447,
736,,Spot,3,Image 1,1,448,
752,,Spot,3,Image 1,1,449,
1587,,Spot,3,Image 1,1,450,
1170,,Spot,3,Image 1,1,451,
541,,Spot,3,Image 1,1,453,
467,,Spot,3,Image 1,1,454,
1208,,Spot,3,Image 1,1,455,
617,,Spot,3,Image 1,1,456,
670,,Spot,3,Image 1,1,462,
1836,,Spot,3,Image 1,1,469,
5676,,Spot,3,Image 1,1,470,
944,,Spot,3,Image 1,1,471,
2117,,Spot,3,Image 1,1,472,
1426,,Spot,3,Image 1,1,473,
2212,,Spot,3,Image 1,1,474,
956,,Spot,3,Image 1,1,475,
1072,,Spot,3,Image 1,1,476,
878,,Spot,3,Image 1,1,477,
3862,,Spot,3,Image 1,1,478,
1846,,Spot,3,Image 1,1,479,
676,,Spot,3,Image 1,1,480,
1270,,Spot,3,Image 1,1,481,
984,,Spot,3,Image 1,1,482,
480,,Spot,3,Image 1,1,483,
727,,Spot,3,Image 1,1,484,
694,,Spot,3,Image 1,1,485,
810,,Spot,3,Image 1,1,486,
616,,Spot,3,Image 1,1,487,
827,,Spot,3,Image 1,1,488,
1452,,Spot,3,Image 1,1,489,
726,,Spot,3,Image 1,1,490,
515,,Spot,3,Image 1,1,498,
2282,,Spot,3,Image 1,1,548,
2656,,Spot,3,Image 1,1,549,
2140,,Spot,3,Image 1,1,550,
3347,,Spot,3,Image 1,1,552,
3997,,Spot,3,Image 1,1,554,
3755,,Spot,3,Image 1,1,555,
710,,Spot,3,Image 1,1,556,
1066,,Spot,3,Image 1,1,557,
1093,,Spot,3,Image 1,1,558,
5922,,Spot,3,Image 1,1,559,
3771,,Spot,3,Image 1,1,560,
5130,,Spot,3,Image 1,1,561,
994,,Spot,3,Image 1,1,562,
5748,,Spot,3,Image 1,1,563,
6592,,Spot,3,Image 1,1,564,
3931,,Spot,3,Image 1,1,565,
4986,,Spot,3,Image 1,1,566,
590,,Spot,3,Image 1,1,567,
775,,Spot,3,Image 1,1,568,
641,,Spot,3,Image 1,1,569,
786,,Spot,3,Image 1,1,570,
1013,,Spot,3,Image 1,1,571,
2790,,Spot,3,Image 1,1,572,
4858,,Spot,3,Image 1,1,573,
552,,Spot,3,Image 1,1,575,
4189,,Spot,3,Image 1,1,580,
1843,,Spot,3,Image 1,1,581,
2077,,Spot,3,Image 1,1,583,
902,,Spot,3,Image 1,1,584,
673,,Spot,3,Image 1,1,585,
1621,,Spot,3,Image 1,1,586,
3353,,Spot,3,Image 1,1,587,
5089,,Spot,3,Image 1,1,588,
3091,,Spot,3,Image 1,1,589,
6431,,Spot,3,Image 1,1,590,
3257,,Spot,3,Image 1,1,592,
512,,Spot,3,Image 1,1,593,
2689,,Spot,3,Image 1,1,594,
868,,Spot,3,Image 1,1,595,
714,,Spot,3,Image 1,1,596,
1121,,Spot,3,Image 1,1,597,
1649,,Spot,3,Image 1,1,598,
1739,,Spot,3,Image 1,1,599,
795,,Spot,3,Image 1,1,600,
1413,,Spot,3,Image 1,1,601,
4430,,Spot,3,Image 1,1,602,
2689,,Spot,3,Image 1,1,603,
1007,,Spot,3,Image 1,1,604,
706,,Spot,3,Image 1,1,605,
962,,Spot,3,Image 1,1,607,
440,,Spot,3,Image 1,1,610,
4773,,Spot,3,Image 1,1,624,
3497,,Spot,3,Image 1,1,625,
988,,Spot,3,Image 1,1,630,
753,,Spot,3,Image 1,1,640,
2030,,Spot,3,Image 1,1,645,
539,,Spot,3,Image 1,1,55413,
912,,Spot,3,Image 1,1,55414,
864,,Spot,3,Image 1,1,55415,
490,,Spot,3,Image 1,1,55416,
639,,Spot,3,Image 1,1,55417,
1016,,Spot,3,Image 1,1,55418,
602,,Spot,3,Image 1,1,55420,
950,,Spot,3,Image 1,1,55421,
658,,Spot,3,Image 1,1,55422,
731,,Spot,3,Image 1,1,55423,
2127,,Spot,3,Image 1,1,55424,
1846,,Spot,3,Image 1,1,55425,
1131,,Spot,3,Image 1,1,55426,
539,,Spot,3,Image 1,1,55427,
986,,Spot,3,Image 1,1,55429,
698,,Spot,3,Image 1,1,55430,
1996,,Spot,3,Image 1,1,55431,
608,,Spot,3,Image 1,1,55432,
584,,Spot,3,Image 1,1,55433,
494,,Spot,3,Image 1,1,55434,
614,,Spot,3,Image 1,1,55435,
885,,Spot,3,Image 1,1,55436,
1414,,Spot,3,Image 1,1,55437,
637,,Spot,3,Image 1,1,55438,
899,,Spot,3,Image 1,1,55439,
710,,Spot,3,Image 1,1,55440,
640,,Spot,3,Image 1,1,55441,
465,,Spot,3,Image 1,1,55442,
484,,Spot,3,Image 1,1,55444,
463,,Spot,3,Image 1,1,55445,
488,,Spot,3,Image 1,1,55446,
645,,Spot,3,Image 1,1,55447,
489,,Spot,3,Image 1,1,55449,
744,,Spot,3,Image 1,1,55450,
671,,Spot,3,Image 1,1,55452,
959,,Spot,3,Image 1,1,55453,
840,,Spot,3,Image 1,1,55454,
503,,Spot,3,Image 1,1,55455,
473,,Spot,3,Image 1,1,55456,
590,,Spot,3,Image 1,1,55458,
564,,Spot,3,Image 1,1,55459,
565,,Spot,3,Image 1,1,55460,
509,,Spot,3,Image 1,1,55461,
641,,Spot,3,Image 1,1,55462,
508,,Spot,3,Image 1,1,55464,
626,,Spot,3,Image 1,1,55465,
522,,Spot,3,Image 1,1,55466,
799,,Spot,3,Image 1,1,55468,
638,,Spot,3,Image 1,1,55469,
559,,Spot,3,Image 1,1,55470,
641,,Spot,3,Image 1,1,55471,
610,,Spot,3,Image 1,1,55472,
530,,Spot,3,Image 1,1,55474,
734,,Spot,3,Image 1,1,55475,
552,,Spot,3,Image 1,1,55476,
416,,Spot,3,Image 1,1,55477,
556,,Spot,3,Image 1,1,55478,
506,,Spot,3,Image 1,1,55479,
784,,Spot,3,Image 1,1,55480,
5042,,Spot,3,Image 1,1,55481,
2205,,Spot,3,Image 1,1,55482,
637,,Spot,3,Image 1,1,55483,
728,,Spot,3,Image 1,1,55484,
625,,Spot,3,Image 1,1,55485,
1425,,Spot,3,Image 1,1,55486,
1014,,Spot,3,Image 1,1,55487,
850,,Spot,3,Image 1,1,55488,
773,,Spot,3,Image 1,1,55491,
1119,,Spot,3,Image 1,1,55492,
1287,,Spot,3,Image 1,1,55493,
1065,,Spot,3,Image 1,1,55494,
2267,,Spot,3,Image 1,1,55495,
1200,,Spot,3,Image 1,1,55496,
2771,,Spot,3,Image 1,1,55497,
659,,Spot,3,Image 1,1,55498,
1106,,Spot,3,Image 1,1,55499,
5348,,Spot,3,Image 1,1,55500,
3196,,Spot,3,Image 1,1,55501,
3468,,Spot,3,Image 1,1,55502,
2616,,Spot,3,Image 1,1,55503,
1801,,Spot,3,Image 1,1,55505,
3191,,Spot,3,Image 1,1,55506,
4197,,Spot,3,Image 1,1,55507,
734,,Spot,3,Image 1,1,55508,
898,,Spot,3,Image 1,1,55509,
437,,Spot,3,Image 1,1,55511,
2734,,Spot,3,Image 1,1,55512,
3346,,Spot,3,Image 1,1,55513,
2012,,Spot,3,Image 1,1,55514,
1589,,Spot,3,Image 1,1,55515,
712,,Spot,3,Image 1,1,55517,
491,,Spot,3,Image 1,1,55519,
471,,Spot,3,Image 1,1,55520,
1653,,Spot,3,Image 1,1,55521,
651,,Spot,3,Image 1,1,55524,
999,,Spot,3,Image 1,1,55525,
343,,Spot,3,Image 1,1,55526,
1209,,Spot,3,Image 1,1,55528,
3421,,Spot,3,Image 1,1,55529,
1266,,Spot,3,Image 1,1,55532,
1791,,Spot,3,Image 1,1,55533,
904,,Spot,3,Image 1,1,55534,
3039,,Spot,3,Image 1,1,55535,
542,,Spot,3,Image 1,1,55536,
533,,Spot,3,Image 1,1,55537,
1894,,Spot,3,Image 1,1,55538,
2135,,Spot,3,Image 1,1,55539,
1662,,Spot,3,Image 1,1,55540,
2702,,Spot,3,Image 1,1,55541,
8335,,Spot,3,Image 1,1,55542,
3127,,Spot,3,Image 1,1,55543,
4733,,Spot,3,Image 1,1,55544,
3407,,Spot,3,Image 1,1,55545,
2914,,Spot,3,Image 1,1,55546,
7678,,Spot,3,Image 1,1,55548,
5572,,Spot,3,Image 1,1,55549,
3345,,Spot,3,Image 1,1,55550,
3071,,Spot,3,Image 1,1,55551,
4039,,Spot,3,Image 1,1,55552,
5611,,Spot,3,Image 1,1,55553,
3740,,Spot,3,Image 1,1,55554,
3040,,Spot,3,Image 1,1,55555,
2566,,Spot,3,Image 1,1,55556,
2801,,Spot,3,Image 1,1,55557,
2222,,Spot,3,Image 1,1,55558,
1635,,Spot,3,Image 1,1,55559,
1441,,Spot,3,Image 1,1,55560,
3105,,Spot,3,Image 1,1,55561,
2656,,Spot,3,Image 1,1,55562,
1973,,Spot,3,Image 1,1,55563,
3341,,Spot,3,Image 1,1,55564,
2826,,Spot,3,Image 1,1,55565,
1337,,Spot,3,Image 1,1,55566,
2348,,Spot,3,Image 1,1,55568,
2238,,Spot,3,Image 1,1,55569,
2315,,Spot,3,Image 1,1,55570,
1606,,Spot,3,Image 1,1,55571,
2081,,Spot,3,Image 1,1,55572,
5270,,Spot,3,Image 1,1,55573,
6471,,Spot,3,Image 1,1,55574,
1942,,Spot,3,Image 1,1,55576,
3964,,Spot,3,Image 1,1,55577,
4888,,Spot,3,Image 1,1,55578,
3428,,Spot,3,Image 1,1,55579,
3507,,Spot,3,Image 1,1,55580,
4371,,Spot,3,Image 1,1,55581,
4879,,Spot,3,Image 1,1,55582,
573,,Spot,3,Image 1,2,55583,
871,,Spot,3,Image 1,2,55584,
848,,Spot,3,Image 1,2,55585,
739,,Spot,3,Image 1,2,55586,
599,,Spot,3,Image 1,2,55587,
557,,Spot,3,Image 1,2,55588,
484,,Spot,3,Image 1,2,55589,
455,,Spot,3,Image 1,2,55590,
827,,Spot,3,Image 1,2,55591,
619,,Spot,3,Image 1,2,55592,
437,,Spot,3,Image 1,2,55593,
405,,Spot,3,Image 1,2,55594,
883,,Spot,3,Image 1,2,55595,
567,,Spot,3,Image 1,2,55596,
891,,Spot,3,Image 1,2,55597,
871,,Spot,3,Image 1,2,55598,
2219,,Spot,3,Image 1,2,55599,
2084,,Spot,3,Image 1,2,55600,
1865,,Spot,3,Image 1,2,55601,
888,,Spot,3,Image 1,2,55602,
1548,,Spot,3,Image 1,2,55603,
2195,,Spot,3,Image 1,2,55604,
2320,,Spot,3,Image 1,2,55605,
1662,,Spot,3,Image 1,2,55606,
829,,Spot,3,Image 1,2,55607,
861,,Spot,3,Image 1,2,55608,
2882,,Spot,3,Image 1,2,55609,
1959,,Spot,3,Image 1,2,55610,
1514,,Spot,3,Image 1,2,55611,
3706,,Spot,3,Image 1,2,55612,
2046,,Spot,3,Image 1,2,55613,
809,,Spot,3,Image 1,2,55614,
977,,Spot,3,Image 1,2,55615,
735,,Spot,3,Image 1,2,55616,
859,,Spot,3,Image 1,2,55617,
596,,Spot,3,Image 1,2,55618,
1252,,Spot,3,Image 1,2,55619,
479,,Spot,3,Image 1,2,55620,
770,,Spot,3,Image 1,2,55621,
461,,Spot,3,Image 1,2,55622,
600,,Spot,3,Image 1,2,55623,
585,,Spot,3,Image 1,2,55624,
1782,,Spot,3,Image 1,2,55625,
1045,,Spot,3,Image 1,2,55626,
1083,,Spot,3,Image 1,2,55627,
714,,Spot,3,Image 1,2,55628,
588,,Spot,3,Image 1,2,55629,
367,,Spot,3,Image 1,2,55630,
551,,Spot,3,Image 1,2,55631,
670,,Spot,3,Image 1,2,55632,
589,,Spot,3,Image 1,2,55633,
918,,Spot,3,Image 1,2,55634,
501,,Spot,3,Image 1,2,55635,
525,,Spot,3,Image 1,2,55636,
600,,Spot,3,Image 1,2,55637,
504,,Spot,3,Image 1,2,55638,
633,,Spot,3,Image 1,2,55639,
473,,Spot,3,Image 1,2,55640,
704,,Spot,3,Image 1,2,55641,
760,,Spot,3,Image 1,2,55642,
745,,Spot,3,Image 1,2,55643,
1753,,Spot,3,Image 1,2,55644,
2239,,Spot,3,Image 1,2,55645,
530,,Spot,3,Image 1,2,55646,
891,,Spot,3,Image 1,2,55647,
784,,Spot,3,Image 1,2,55648,
449,,Spot,3,Image 1,2,55649,
2731,,Spot,3,Image 1,2,55650,
2582,,Spot,3,Image 1,2,55651,
807,,Spot,3,Image 1,2,55652,
898,,Spot,3,Image 1,2,55653,
913,,Spot,3,Image 1,2,55654,
535,,Spot,3,Image 1,2,55655,
531,,Spot,3,Image 1,2,55656,
671,,Spot,3,Image 1,2,55657,
646,,Spot,3,Image 1,2,55658,
1164,,Spot,3,Image 1,2,55659,
903,,Spot,3,Image 1,2,55660,
614,,Spot,3,Image 1,2,55661,
534,,Spot,3,Image 1,2,55662,
699,,Spot,3,Image 1,2,55663,
734,,Spot,3,Image 1,2,55664,
795,,Spot,3,Image 1,2,55665,
906,,Spot,3,Image 1,2,55666,
815,,Spot,3,Image 1,2,55667,
580,,Spot,3,Image 1,2,55668,
744,,Spot,3,Image 1,2,55669,
653,,Spot,3,Image 1,2,55670,
924,,Spot,3,Image 1,2,55671,
806,,Spot,3,Image 1,2,55672,
748,,Spot,3,Image 1,2,55673,
880,,Spot,3,Image 1,2,55674,
1328,,Spot,3,Image 1,2,55675,
676,,Spot,3,Image 1,2,55676,
421,,Spot,3,Image 1,2,55677,
630,,Spot,3,Image 1,2,55678,
1209,,Spot,3,Image 1,2,55679,
655,,Spot,3,Image 1,2,55680,
588,,Spot,3,Image 1,2,55681,
764,,Spot,3,Image 1,2,55682,
585,,Spot,3,Image 1,2,55683,
425,,Spot,3,Image 1,2,55684,
547,,Spot,3,Image 1,2,55685,
733,,Spot,3,Image 1,2,55686,
900,,Spot,3,Image 1,2,55687,
573,,Spot,3,Image 1,2,55688,
3216,,Spot,3,Image 1,2,55689,
631,,Spot,3,Image 1,2,55690,
589,,Spot,3,Image 1,2,55691,
591,,Spot,3,Image 1,2,55692,
690,,Spot,3,Image 1,2,55693,
491,,Spot,3,Image 1,2,55694,
519,,Spot,3,Image 1,2,55695,
2364,,Spot,3,Image 1,2,55696,
4931,,Spot,3,Image 1,2,55697,
2951,,Spot,3,Image 1,2,55698,
3221,,Spot,3,Image 1,2,55699,
2618,,Spot,3,Image 1,2,55700,
1346,,Spot,3,Image 1,2,55701,
831,,Spot,3,Image 1,2,55702,
2204,,Spot,3,Image 1,2,55703,
880,,Spot,3,Image 1,2,55704,
2528,,Spot,3,Image 1,2,55705,
702,,Spot,3,Image 1,2,55706,
2553,,Spot,3,Image 1,2,55707,
799,,Spot,3,Image 1,2,55708,
1386,,Spot,3,Image 1,2,55709,
1938,,Spot,3,Image 1,2,55710,
3610,,Spot,3,Image 1,2,55711,
1880,,Spot,3,Image 1,2,55712,
1008,,Spot,3,Image 1,2,55713,
3907,,Spot,3,Image 1,2,55714,
892,,Spot,3,Image 1,2,55715,
566,,Spot,3,Image 1,2,55716,
462,,Spot,3,Image 1,2,55717,
473,,Spot,3,Image 1,2,55718,
706,,Spot,3,Image 1,2,55719,
525,,Spot,3,Image 1,2,55720,
744,,Spot,3,Image 1,2,55721,
511,,Spot,3,Image 1,2,55722,
625,,Spot,3,Image 1,2,55723,
2371,,Spot,3,Image 1,2,55724,
462,,Spot,3,Image 1,2,55725,
819,,Spot,3,Image 1,2,55726,
555,,Spot,3,Image 1,2,55727,
534,,Spot,3,Image 1,2,55728,
539,,Spot,3,Image 1,2,55729,
749,,Spot,3,Image 1,2,55730,
2053,,Spot,3,Image 1,2,55731,
1649,,Spot,3,Image 1,2,55732,
3584,,Spot,3,Image 1,2,55733,
1089,,Spot,3,Image 1,2,55734,
966,,Spot,3,Image 1,2,55735,
907,,Spot,3,Image 1,2,55736,
4864,,Spot,3,Image 1,2,55737,
2348,,Spot,3,Image 1,2,55738,
501,,Spot,3,Image 1,2,55739,
3458,,Spot,3,Image 1,2,55740,
5793,,Spot,3,Image 1,2,55741,
607,,Spot,3,Image 1,2,55742,
742,,Spot,3,Image 1,2,55743,
818,,Spot,3,Image 1,2,55744,
1745,,Spot,3,Image 1,2,55745,
2334,,Spot,3,Image 1,2,55746,
735,,Spot,3,Image 1,2,55747,
895,,Spot,3,Image 1,2,55748,
825,,Spot,3,Image 1,2,55749,
1663,,Spot,3,Image 1,2,55750,
681,,Spot,3,Image 1,2,55751,
1236,,Spot,3,Image 1,2,55752,
1452,,Spot,3,Image 1,2,55753,
481,,Spot,3,Image 1,2,55754,
1037,,Spot,3,Image 1,2,55755,
892,,Spot,3,Image 1,2,55756,
785,,Spot,3,Image 1,2,55757,
844,,Spot,3,Image 1,2,55758,
775,,Spot,3,Image 1,2,55759,
969,,Spot,3,Image 1,2,55760,
610,,Spot,3,Image 1,2,55761,
705,,Spot,3,Image 1,2,55762,
477,,Spot,3,Image 1,2,55763,
1091,,Spot,3,Image 1,2,55764,
509,,Spot,3,Image 1,2,55765,
426,,Spot,3,Image 1,2,55766,
1317,,Spot,3,Image 1,2,55767,
1083,,Spot,3,Image 1,2,55768,
564,,Spot,3,Image 1,2,55769,
1960,,Spot,3,Image 1,2,55770,
4436,,Spot,3,Image 1,2,55771,
2428,,Spot,3,Image 1,2,55772,
939,,Spot,3,Image 1,2,55773,
4747,,Spot,3,Image 1,2,55774,
2748,,Spot,3,Image 1,2,55775,
1055,,Spot,3,Image 1,2,55776,
1264,,Spot,3,Image 1,2,55777,
1647,,Spot,3,Image 1,2,55778,
740,,Spot,3,Image 1,2,55779,
7403,,Spot,3,Image 1,2,55780,
772,,Spot,3,Image 1,2,55781,
937,,Spot,3,Image 1,2,55782,
631,,Spot,3,Image 1,2,55783,
3283,,Spot,3,Image 1,2,55784,
476,,Spot,3,Image 1,2,55785,
646,,Spot,3,Image 1,2,55786,
1547,,Spot,3,Image 1,2,55787,
744,,Spot,3,Image 1,2,55788,
505,,Spot,3,Image 1,2,55789,
624,,Spot,3,Image 1,2,55790,
517,,Spot,3,Image 1,2,55791,
660,,Spot,3,Image 1,2,55792,
646,,Spot,3,Image 1,2,55793,
3197,,Spot,3,Image 1,2,55794,
623,,Spot,3,Image 1,2,55795,
1259,,Spot,3,Image 1,2,55796,
831,,Spot,3,Image 1,2,55797,
488,,Spot,3,Image 1,2,55798,
2621,,Spot,3,Image 1,2,55799,
458,,Spot,3,Image 1,2,55800,
596,,Spot,3,Image 1,2,55801,
791,,Spot,3,Image 1,2,55802,
4271,,Spot,3,Image 1,2,55803,
3604,,Spot,3,Image 1,2,55804,
3517,,Spot,3,Image 1,2,55805,
3707,,Spot,3,Image 1,2,55806,
584,,Spot,3,Image 1,2,55807,
731,,Spot,3,Image 1,2,55808,
925,,Spot,3,Image 1,2,55809,
992,,Spot,3,Image 1,2,55810,
757,,Spot,3,Image 1,2,55811,
878,,Spot,3,Image 1,2,55812,
950,,Spot,3,Image 1,2,55813,
643,,Spot,3,Image 1,2,55814,
732,,Spot,3,Image 1,2,55815,
681,,Spot,3,Image 1,2,55816,
711,,Spot,3,Image 1,2,55817,
814,,Spot,3,Image 1,2,55818,
350,,Spot,3,Image 1,2,55819,
1635,,Spot,3,Image 1,2,55820,
2729,,Spot,3,Image 1,2,55821,
693,,Spot,3,Image 1,2,55822,
3149,,Spot,3,Image 1,2,55823,
2389,,Spot,3,Image 1,2,55824,
2025,,Spot,3,Image 1,2,55825,
1067,,Spot,3,Image 1,2,55826,
2946,,Spot,3,Image 1,2,55827,
904,,Spot,3,Image 1,2,55828,
722,,Spot,3,Image 1,2,55829,
3724,,Spot,3,Image 1,2,55830,
669,,Spot,3,Image 1,2,55831,
5477,,Spot,3,Image 1,2,55832,
1538,,Spot,3,Image 1,2,55833,
4969,,Spot,3,Image 1,2,55834,
5683,,Spot,3,Image 1,2,55835,
3705,,Spot,3,Image 1,2,55836,
3852,,Spot,3,Image 1,2,55837,
2618,,Spot,3,Image 1,2,55838,
2268,,Spot,3,Image 1,2,55839,
416,,Spot,3,Image 1,2,55840,
731,,Spot,3,Image 1,2,55841,
545,,Spot,3,Image 1,2,55842,
767,,Spot,3,Image 1,2,55843,
833,,Spot,3,Image 1,2,55844,
4194,,Spot,3,Image 1,2,55845,
755,,Spot,3,Image 1,2,55846,
2530,,Spot,3,Image 1,2,55847,
719,,Spot,3,Image 1,2,55848,
3047,,Spot,3,Image 1,2,55849,
543,,Spot,3,Image 1,2,55850,
1119,,Spot,3,Image 1,2,55851,
3994,,Spot,3,Image 1,2,55852,
1571,,Spot,3,Image 1,2,55853,
444,,Spot,3,Image 1,2,55854,
1614,,Spot,3,Image 1,2,55855,
