
Intensity StdDev Ch=5 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
78.5873,,Spot,5,Image 1,1,134,
62.8399,,Spot,5,Image 1,1,136,
151.03,,Spot,5,Image 1,1,137,
188.882,,Spot,5,Image 1,1,139,
130.726,,Spot,5,Image 1,1,140,
506.32,,Spot,5,Image 1,1,141,
133.133,,Spot,5,Image 1,1,142,
70.2996,,Spot,5,Image 1,1,143,
133.453,,Spot,5,Image 1,1,144,
151.495,,Spot,5,Image 1,1,145,
83.9355,,Spot,5,Image 1,1,146,
129.597,,Spot,5,Image 1,1,147,
91.1181,,Spot,5,Image 1,1,148,
135.746,,Spot,5,Image 1,1,149,
142.876,,Spot,5,Image 1,1,150,
205.566,,Spot,5,Image 1,1,151,
73.9498,,Spot,5,Image 1,1,152,
134.888,,Spot,5,Image 1,1,153,
126.465,,Spot,5,Image 1,1,154,
105.234,,Spot,5,Image 1,1,155,
70.3931,,Spot,5,Image 1,1,156,
92.7681,,Spot,5,Image 1,1,157,
55.7834,,Spot,5,Image 1,1,159,
97.7241,,Spot,5,Image 1,1,160,
70.2071,,Spot,5,Image 1,1,162,
272.243,,Spot,5,Image 1,1,163,
89.3888,,Spot,5,Image 1,1,164,
145.777,,Spot,5,Image 1,1,165,
60.3708,,Spot,5,Image 1,1,166,
75.338,,Spot,5,Image 1,1,171,
63.0262,,Spot,5,Image 1,1,173,
54.5868,,Spot,5,Image 1,1,219,
359.553,,Spot,5,Image 1,1,220,
69.2886,,Spot,5,Image 1,1,223,
72.3009,,Spot,5,Image 1,1,228,
90.0557,,Spot,5,Image 1,1,230,
45.6635,,Spot,5,Image 1,1,237,
36.9535,,Spot,5,Image 1,1,242,
324.692,,Spot,5,Image 1,1,266,
417.528,,Spot,5,Image 1,1,267,
492.516,,Spot,5,Image 1,1,270,
539.598,,Spot,5,Image 1,1,271,
123.741,,Spot,5,Image 1,1,272,
279.839,,Spot,5,Image 1,1,273,
548.035,,Spot,5,Image 1,1,274,
899.335,,Spot,5,Image 1,1,275,
74.5721,,Spot,5,Image 1,1,276,
464.466,,Spot,5,Image 1,1,277,
122.245,,Spot,5,Image 1,1,278,
727.938,,Spot,5,Image 1,1,279,
99.0953,,Spot,5,Image 1,1,280,
398.91,,Spot,5,Image 1,1,281,
143.052,,Spot,5,Image 1,1,282,
134.818,,Spot,5,Image 1,1,283,
358.823,,Spot,5,Image 1,1,284,
298.345,,Spot,5,Image 1,1,285,
447.644,,Spot,5,Image 1,1,286,
357.237,,Spot,5,Image 1,1,287,
271.366,,Spot,5,Image 1,1,288,
61.9845,,Spot,5,Image 1,1,289,
51.9285,,Spot,5,Image 1,1,290,
71.0135,,Spot,5,Image 1,1,291,
63.4492,,Spot,5,Image 1,1,292,
63.1064,,Spot,5,Image 1,1,293,
39.8029,,Spot,5,Image 1,1,294,
62.8268,,Spot,5,Image 1,1,295,
77.607,,Spot,5,Image 1,1,296,
63.3151,,Spot,5,Image 1,1,297,
215.242,,Spot,5,Image 1,1,298,
49.7383,,Spot,5,Image 1,1,300,
49.1655,,Spot,5,Image 1,1,303,
52.5407,,Spot,5,Image 1,1,311,
69.0881,,Spot,5,Image 1,1,312,
387.584,,Spot,5,Image 1,1,318,
311.211,,Spot,5,Image 1,1,319,
125.568,,Spot,5,Image 1,1,320,
249.683,,Spot,5,Image 1,1,321,
80.8276,,Spot,5,Image 1,1,322,
685.943,,Spot,5,Image 1,1,323,
169.672,,Spot,5,Image 1,1,324,
133.607,,Spot,5,Image 1,1,325,
116.32,,Spot,5,Image 1,1,326,
90.0384,,Spot,5,Image 1,1,328,
869.155,,Spot,5,Image 1,1,329,
545.243,,Spot,5,Image 1,1,330,
734.101,,Spot,5,Image 1,1,331,
103.918,,Spot,5,Image 1,1,332,
85.5998,,Spot,5,Image 1,1,333,
116.21,,Spot,5,Image 1,1,334,
122.801,,Spot,5,Image 1,1,336,
498.977,,Spot,5,Image 1,1,337,
307.795,,Spot,5,Image 1,1,338,
138.066,,Spot,5,Image 1,1,339,
113.696,,Spot,5,Image 1,1,340,
64.4248,,Spot,5,Image 1,1,342,
95.7088,,Spot,5,Image 1,1,343,
105.534,,Spot,5,Image 1,1,344,
53.7719,,Spot,5,Image 1,1,345,
88.106,,Spot,5,Image 1,1,347,
104.081,,Spot,5,Image 1,1,348,
50.6159,,Spot,5,Image 1,1,349,
87.7383,,Spot,5,Image 1,1,350,
70.6453,,Spot,5,Image 1,1,351,
91.3143,,Spot,5,Image 1,1,352,
59.7996,,Spot,5,Image 1,1,353,
84.1567,,Spot,5,Image 1,1,397,
73.5178,,Spot,5,Image 1,1,398,
267.197,,Spot,5,Image 1,1,436,
105.926,,Spot,5,Image 1,1,437,
630.678,,Spot,5,Image 1,1,438,
272.898,,Spot,5,Image 1,1,440,
535.123,,Spot,5,Image 1,1,442,
419.779,,Spot,5,Image 1,1,443,
233.849,,Spot,5,Image 1,1,444,
222.113,,Spot,5,Image 1,1,445,
1159.14,,Spot,5,Image 1,1,446,
271.857,,Spot,5,Image 1,1,447,
70.2763,,Spot,5,Image 1,1,448,
50.1571,,Spot,5,Image 1,1,449,
181.972,,Spot,5,Image 1,1,450,
167.848,,Spot,5,Image 1,1,451,
57.932,,Spot,5,Image 1,1,453,
54.0319,,Spot,5,Image 1,1,454,
144.257,,Spot,5,Image 1,1,455,
65.4563,,Spot,5,Image 1,1,456,
69.3428,,Spot,5,Image 1,1,462,
249.44,,Spot,5,Image 1,1,469,
828.16,,Spot,5,Image 1,1,470,
154.058,,Spot,5,Image 1,1,471,
307.199,,Spot,5,Image 1,1,472,
192.924,,Spot,5,Image 1,1,473,
350.677,,Spot,5,Image 1,1,474,
110.806,,Spot,5,Image 1,1,475,
90.7546,,Spot,5,Image 1,1,476,
93.3922,,Spot,5,Image 1,1,477,
755.432,,Spot,5,Image 1,1,478,
221.296,,Spot,5,Image 1,1,479,
84.061,,Spot,5,Image 1,1,480,
132.954,,Spot,5,Image 1,1,481,
187.885,,Spot,5,Image 1,1,482,
52.4362,,Spot,5,Image 1,1,483,
76.3538,,Spot,5,Image 1,1,484,
84.0422,,Spot,5,Image 1,1,485,
86.6562,,Spot,5,Image 1,1,486,
83.7791,,Spot,5,Image 1,1,487,
83.6308,,Spot,5,Image 1,1,488,
169.296,,Spot,5,Image 1,1,489,
82.3039,,Spot,5,Image 1,1,490,
71.9935,,Spot,5,Image 1,1,498,
385.635,,Spot,5,Image 1,1,548,
424.462,,Spot,5,Image 1,1,549,
375.375,,Spot,5,Image 1,1,550,
565.445,,Spot,5,Image 1,1,552,
552.673,,Spot,5,Image 1,1,554,
557.864,,Spot,5,Image 1,1,555,
96.0798,,Spot,5,Image 1,1,556,
109.753,,Spot,5,Image 1,1,557,
121.119,,Spot,5,Image 1,1,558,
1332.75,,Spot,5,Image 1,1,559,
380.278,,Spot,5,Image 1,1,560,
940.892,,Spot,5,Image 1,1,561,
145.067,,Spot,5,Image 1,1,562,
933.347,,Spot,5,Image 1,1,563,
1270.28,,Spot,5,Image 1,1,564,
536.13,,Spot,5,Image 1,1,565,
874.233,,Spot,5,Image 1,1,566,
68.648,,Spot,5,Image 1,1,567,
131.97,,Spot,5,Image 1,1,568,
63.994,,Spot,5,Image 1,1,569,
116.905,,Spot,5,Image 1,1,570,
146.159,,Spot,5,Image 1,1,571,
472.913,,Spot,5,Image 1,1,572,
844.91,,Spot,5,Image 1,1,573,
58.9469,,Spot,5,Image 1,1,575,
672.742,,Spot,5,Image 1,1,580,
223.954,,Spot,5,Image 1,1,581,
307.114,,Spot,5,Image 1,1,583,
140.481,,Spot,5,Image 1,1,584,
73.7929,,Spot,5,Image 1,1,585,
268.335,,Spot,5,Image 1,1,586,
633.499,,Spot,5,Image 1,1,587,
843.28,,Spot,5,Image 1,1,588,
558.68,,Spot,5,Image 1,1,589,
1067.29,,Spot,5,Image 1,1,590,
506.26,,Spot,5,Image 1,1,592,
63.5173,,Spot,5,Image 1,1,593,
307.658,,Spot,5,Image 1,1,594,
113.896,,Spot,5,Image 1,1,595,
97.7662,,Spot,5,Image 1,1,596,
168.235,,Spot,5,Image 1,1,597,
144.634,,Spot,5,Image 1,1,598,
295.479,,Spot,5,Image 1,1,599,
86.6112,,Spot,5,Image 1,1,600,
213.241,,Spot,5,Image 1,1,601,
805.429,,Spot,5,Image 1,1,602,
418.317,,Spot,5,Image 1,1,603,
145.785,,Spot,5,Image 1,1,604,
113.624,,Spot,5,Image 1,1,605,
130.392,,Spot,5,Image 1,1,607,
48.6466,,Spot,5,Image 1,1,610,
807.289,,Spot,5,Image 1,1,624,
608.956,,Spot,5,Image 1,1,625,
139.49,,Spot,5,Image 1,1,630,
93.6831,,Spot,5,Image 1,1,640,
373.758,,Spot,5,Image 1,1,645,
72.2817,,Spot,5,Image 1,1,55413,
107.375,,Spot,5,Image 1,1,55414,
109.161,,Spot,5,Image 1,1,55415,
51.6438,,Spot,5,Image 1,1,55416,
60.3172,,Spot,5,Image 1,1,55417,
131.665,,Spot,5,Image 1,1,55418,
64.1357,,Spot,5,Image 1,1,55420,
117.191,,Spot,5,Image 1,1,55421,
83.241,,Spot,5,Image 1,1,55422,
90.3355,,Spot,5,Image 1,1,55423,
288.78,,Spot,5,Image 1,1,55424,
288.471,,Spot,5,Image 1,1,55425,
143.476,,Spot,5,Image 1,1,55426,
53.9492,,Spot,5,Image 1,1,55427,
142.894,,Spot,5,Image 1,1,55429,
73.7876,,Spot,5,Image 1,1,55430,
350.559,,Spot,5,Image 1,1,55431,
78.7551,,Spot,5,Image 1,1,55432,
65.0358,,Spot,5,Image 1,1,55433,
46.3163,,Spot,5,Image 1,1,55434,
48.3659,,Spot,5,Image 1,1,55435,
107.976,,Spot,5,Image 1,1,55436,
181.18,,Spot,5,Image 1,1,55437,
59.3398,,Spot,5,Image 1,1,55438,
77.6195,,Spot,5,Image 1,1,55439,
79.3615,,Spot,5,Image 1,1,55440,
54.2924,,Spot,5,Image 1,1,55441,
56.5238,,Spot,5,Image 1,1,55442,
56.5603,,Spot,5,Image 1,1,55444,
63.7516,,Spot,5,Image 1,1,55445,
62.4326,,Spot,5,Image 1,1,55446,
57.006,,Spot,5,Image 1,1,55447,
54.1251,,Spot,5,Image 1,1,55449,
59.4071,,Spot,5,Image 1,1,55450,
70.5218,,Spot,5,Image 1,1,55452,
68.9748,,Spot,5,Image 1,1,55453,
75.3278,,Spot,5,Image 1,1,55454,
55.2534,,Spot,5,Image 1,1,55455,
43.4894,,Spot,5,Image 1,1,55456,
53.6343,,Spot,5,Image 1,1,55458,
57.0936,,Spot,5,Image 1,1,55459,
50.131,,Spot,5,Image 1,1,55460,
49.0034,,Spot,5,Image 1,1,55461,
74.9553,,Spot,5,Image 1,1,55462,
49.9151,,Spot,5,Image 1,1,55464,
52.395,,Spot,5,Image 1,1,55465,
67.9004,,Spot,5,Image 1,1,55466,
56.9984,,Spot,5,Image 1,1,55468,
49.496,,Spot,5,Image 1,1,55469,
53.7962,,Spot,5,Image 1,1,55470,
49.8568,,Spot,5,Image 1,1,55471,
57.5106,,Spot,5,Image 1,1,55472,
47.042,,Spot,5,Image 1,1,55474,
56.3019,,Spot,5,Image 1,1,55475,
53.3844,,Spot,5,Image 1,1,55476,
46.1706,,Spot,5,Image 1,1,55477,
41.7105,,Spot,5,Image 1,1,55478,
37.116,,Spot,5,Image 1,1,55479,
82.853,,Spot,5,Image 1,1,55480,
990.726,,Spot,5,Image 1,1,55481,
282.077,,Spot,5,Image 1,1,55482,
62.9204,,Spot,5,Image 1,1,55483,
61.414,,Spot,5,Image 1,1,55484,
49.1751,,Spot,5,Image 1,1,55485,
258.158,,Spot,5,Image 1,1,55486,
116.404,,Spot,5,Image 1,1,55487,
103.24,,Spot,5,Image 1,1,55488,
127.886,,Spot,5,Image 1,1,55491,
164.978,,Spot,5,Image 1,1,55492,
182.444,,Spot,5,Image 1,1,55493,
153.978,,Spot,5,Image 1,1,55494,
280.645,,Spot,5,Image 1,1,55495,
166.449,,Spot,5,Image 1,1,55496,
483.219,,Spot,5,Image 1,1,55497,
79.2936,,Spot,5,Image 1,1,55498,
116.346,,Spot,5,Image 1,1,55499,
732.633,,Spot,5,Image 1,1,55500,
466.965,,Spot,5,Image 1,1,55501,
540.729,,Spot,5,Image 1,1,55502,
462.061,,Spot,5,Image 1,1,55503,
306.622,,Spot,5,Image 1,1,55505,
456.213,,Spot,5,Image 1,1,55506,
603.156,,Spot,5,Image 1,1,55507,
56.4937,,Spot,5,Image 1,1,55508,
74.1531,,Spot,5,Image 1,1,55509,
42.571,,Spot,5,Image 1,1,55511,
510.903,,Spot,5,Image 1,1,55512,
647.926,,Spot,5,Image 1,1,55513,
297.207,,Spot,5,Image 1,1,55514,
262.679,,Spot,5,Image 1,1,55515,
60.4624,,Spot,5,Image 1,1,55517,
47.0083,,Spot,5,Image 1,1,55519,
45.1695,,Spot,5,Image 1,1,55520,
248.323,,Spot,5,Image 1,1,55521,
59.6737,,Spot,5,Image 1,1,55524,
69.1364,,Spot,5,Image 1,1,55525,
38.3881,,Spot,5,Image 1,1,55526,
140.263,,Spot,5,Image 1,1,55528,
608.516,,Spot,5,Image 1,1,55529,
136.26,,Spot,5,Image 1,1,55532,
237.729,,Spot,5,Image 1,1,55533,
85.1663,,Spot,5,Image 1,1,55534,
523.648,,Spot,5,Image 1,1,55535,
52.5785,,Spot,5,Image 1,1,55536,
52.7097,,Spot,5,Image 1,1,55537,
322.826,,Spot,5,Image 1,1,55538,
263.787,,Spot,5,Image 1,1,55539,
297.735,,Spot,5,Image 1,1,55540,
414.369,,Spot,5,Image 1,1,55541,
1280.95,,Spot,5,Image 1,1,55542,
554.307,,Spot,5,Image 1,1,55543,
831.367,,Spot,5,Image 1,1,55544,
539.169,,Spot,5,Image 1,1,55545,
433.182,,Spot,5,Image 1,1,55546,
1525.02,,Spot,5,Image 1,1,55548,
1077.88,,Spot,5,Image 1,1,55549,
627.176,,Spot,5,Image 1,1,55550,
611.799,,Spot,5,Image 1,1,55551,
621.395,,Spot,5,Image 1,1,55552,
953.963,,Spot,5,Image 1,1,55553,
664.124,,Spot,5,Image 1,1,55554,
557.442,,Spot,5,Image 1,1,55555,
339.415,,Spot,5,Image 1,1,55556,
491.762,,Spot,5,Image 1,1,55557,
345.594,,Spot,5,Image 1,1,55558,
209.123,,Spot,5,Image 1,1,55559,
280.855,,Spot,5,Image 1,1,55560,
598.579,,Spot,5,Image 1,1,55561,
485.064,,Spot,5,Image 1,1,55562,
325.086,,Spot,5,Image 1,1,55563,
588.06,,Spot,5,Image 1,1,55564,
505.823,,Spot,5,Image 1,1,55565,
213.273,,Spot,5,Image 1,1,55566,
331.796,,Spot,5,Image 1,1,55568,
336.954,,Spot,5,Image 1,1,55569,
439.426,,Spot,5,Image 1,1,55570,
260.641,,Spot,5,Image 1,1,55571,
397.997,,Spot,5,Image 1,1,55572,
972.344,,Spot,5,Image 1,1,55573,
947.215,,Spot,5,Image 1,1,55574,
326.524,,Spot,5,Image 1,1,55576,
713.033,,Spot,5,Image 1,1,55577,
716.268,,Spot,5,Image 1,1,55578,
592.197,,Spot,5,Image 1,1,55579,
523.131,,Spot,5,Image 1,1,55580,
633.859,,Spot,5,Image 1,1,55581,
691.898,,Spot,5,Image 1,1,55582,
67.2759,,Spot,5,Image 1,2,55583,
59.69,,Spot,5,Image 1,2,55584,
56.4592,,Spot,5,Image 1,2,55585,
110.323,,Spot,5,Image 1,2,55586,
75.789,,Spot,5,Image 1,2,55587,
39.149,,Spot,5,Image 1,2,55588,
63.5452,,Spot,5,Image 1,2,55589,
38.8393,,Spot,5,Image 1,2,55590,
78.1925,,Spot,5,Image 1,2,55591,
39.4682,,Spot,5,Image 1,2,55592,
38.9819,,Spot,5,Image 1,2,55593,
48.654,,Spot,5,Image 1,2,55594,
61.1489,,Spot,5,Image 1,2,55595,
43.8303,,Spot,5,Image 1,2,55596,
121.586,,Spot,5,Image 1,2,55597,
57.1046,,Spot,5,Image 1,2,55598,
361.886,,Spot,5,Image 1,2,55599,
347.116,,Spot,5,Image 1,2,55600,
290.623,,Spot,5,Image 1,2,55601,
150.728,,Spot,5,Image 1,2,55602,
247.707,,Spot,5,Image 1,2,55603,
332.236,,Spot,5,Image 1,2,55604,
447.651,,Spot,5,Image 1,2,55605,
278.31,,Spot,5,Image 1,2,55606,
111.007,,Spot,5,Image 1,2,55607,
139.022,,Spot,5,Image 1,2,55608,
386.753,,Spot,5,Image 1,2,55609,
256.061,,Spot,5,Image 1,2,55610,
199.065,,Spot,5,Image 1,2,55611,
526.567,,Spot,5,Image 1,2,55612,
331.854,,Spot,5,Image 1,2,55613,
134.347,,Spot,5,Image 1,2,55614,
157.179,,Spot,5,Image 1,2,55615,
103.449,,Spot,5,Image 1,2,55616,
99.7124,,Spot,5,Image 1,2,55617,
84.6203,,Spot,5,Image 1,2,55618,
187.398,,Spot,5,Image 1,2,55619,
57.7665,,Spot,5,Image 1,2,55620,
79.0758,,Spot,5,Image 1,2,55621,
53.9985,,Spot,5,Image 1,2,55622,
86.9854,,Spot,5,Image 1,2,55623,
72.2796,,Spot,5,Image 1,2,55624,
253.053,,Spot,5,Image 1,2,55625,
120.377,,Spot,5,Image 1,2,55626,
140.087,,Spot,5,Image 1,2,55627,
55.3606,,Spot,5,Image 1,2,55628,
45.4472,,Spot,5,Image 1,2,55629,
41.2876,,Spot,5,Image 1,2,55630,
51.9006,,Spot,5,Image 1,2,55631,
51.7382,,Spot,5,Image 1,2,55632,
66.3867,,Spot,5,Image 1,2,55633,
100.4,,Spot,5,Image 1,2,55634,
72.3621,,Spot,5,Image 1,2,55635,
47.7809,,Spot,5,Image 1,2,55636,
49.8381,,Spot,5,Image 1,2,55637,
60.9976,,Spot,5,Image 1,2,55638,
51.1339,,Spot,5,Image 1,2,55639,
51.842,,Spot,5,Image 1,2,55640,
116.436,,Spot,5,Image 1,2,55641,
106.078,,Spot,5,Image 1,2,55642,
61.4889,,Spot,5,Image 1,2,55643,
264.578,,Spot,5,Image 1,2,55644,
366.028,,Spot,5,Image 1,2,55645,
59.2227,,Spot,5,Image 1,2,55646,
150.81,,Spot,5,Image 1,2,55647,
87.3798,,Spot,5,Image 1,2,55648,
51.5807,,Spot,5,Image 1,2,55649,
354.676,,Spot,5,Image 1,2,55650,
412.036,,Spot,5,Image 1,2,55651,
106.924,,Spot,5,Image 1,2,55652,
124.018,,Spot,5,Image 1,2,55653,
138.634,,Spot,5,Image 1,2,55654,
63.9766,,Spot,5,Image 1,2,55655,
84.1461,,Spot,5,Image 1,2,55656,
91.5672,,Spot,5,Image 1,2,55657,
75.6911,,Spot,5,Image 1,2,55658,
148.398,,Spot,5,Image 1,2,55659,
132.333,,Spot,5,Image 1,2,55660,
58.7241,,Spot,5,Image 1,2,55661,
82.6392,,Spot,5,Image 1,2,55662,
110.471,,Spot,5,Image 1,2,55663,
67.0853,,Spot,5,Image 1,2,55664,
105.472,,Spot,5,Image 1,2,55665,
162.483,,Spot,5,Image 1,2,55666,
124.237,,Spot,5,Image 1,2,55667,
56.3823,,Spot,5,Image 1,2,55668,
110.547,,Spot,5,Image 1,2,55669,
96.3717,,Spot,5,Image 1,2,55670,
127.383,,Spot,5,Image 1,2,55671,
78.8539,,Spot,5,Image 1,2,55672,
98.0479,,Spot,5,Image 1,2,55673,
81.4438,,Spot,5,Image 1,2,55674,
224.21,,Spot,5,Image 1,2,55675,
57.8436,,Spot,5,Image 1,2,55676,
47.5708,,Spot,5,Image 1,2,55677,
57.5626,,Spot,5,Image 1,2,55678,
95.4485,,Spot,5,Image 1,2,55679,
81.1367,,Spot,5,Image 1,2,55680,
61.0632,,Spot,5,Image 1,2,55681,
82.003,,Spot,5,Image 1,2,55682,
53.4291,,Spot,5,Image 1,2,55683,
51.9126,,Spot,5,Image 1,2,55684,
33.7693,,Spot,5,Image 1,2,55685,
56.7017,,Spot,5,Image 1,2,55686,
51.6146,,Spot,5,Image 1,2,55687,
58.9418,,Spot,5,Image 1,2,55688,
544.436,,Spot,5,Image 1,2,55689,
61.3802,,Spot,5,Image 1,2,55690,
59.0096,,Spot,5,Image 1,2,55691,
74.295,,Spot,5,Image 1,2,55692,
88.7329,,Spot,5,Image 1,2,55693,
47.9164,,Spot,5,Image 1,2,55694,
80.4671,,Spot,5,Image 1,2,55695,
317.093,,Spot,5,Image 1,2,55696,
1159.75,,Spot,5,Image 1,2,55697,
596.331,,Spot,5,Image 1,2,55698,
489.835,,Spot,5,Image 1,2,55699,
473.337,,Spot,5,Image 1,2,55700,
149.877,,Spot,5,Image 1,2,55701,
99.9678,,Spot,5,Image 1,2,55702,
388.117,,Spot,5,Image 1,2,55703,
118.883,,Spot,5,Image 1,2,55704,
374.116,,Spot,5,Image 1,2,55705,
107.983,,Spot,5,Image 1,2,55706,
416.958,,Spot,5,Image 1,2,55707,
105.309,,Spot,5,Image 1,2,55708,
196.952,,Spot,5,Image 1,2,55709,
327.043,,Spot,5,Image 1,2,55710,
484.372,,Spot,5,Image 1,2,55711,
272.497,,Spot,5,Image 1,2,55712,
164.619,,Spot,5,Image 1,2,55713,
656.29,,Spot,5,Image 1,2,55714,
115.883,,Spot,5,Image 1,2,55715,
55.3305,,Spot,5,Image 1,2,55716,
55.3689,,Spot,5,Image 1,2,55717,
53.3012,,Spot,5,Image 1,2,55718,
81.267,,Spot,5,Image 1,2,55719,
44.7157,,Spot,5,Image 1,2,55720,
68.9137,,Spot,5,Image 1,2,55721,
58.9617,,Spot,5,Image 1,2,55722,
59.9855,,Spot,5,Image 1,2,55723,
277.945,,Spot,5,Image 1,2,55724,
52.6553,,Spot,5,Image 1,2,55725,
68.5365,,Spot,5,Image 1,2,55726,
49.1868,,Spot,5,Image 1,2,55727,
52.7538,,Spot,5,Image 1,2,55728,
48.9949,,Spot,5,Image 1,2,55729,
60.1091,,Spot,5,Image 1,2,55730,
327.789,,Spot,5,Image 1,2,55731,
292.997,,Spot,5,Image 1,2,55732,
602.837,,Spot,5,Image 1,2,55733,
140.335,,Spot,5,Image 1,2,55734,
152.853,,Spot,5,Image 1,2,55735,
125.277,,Spot,5,Image 1,2,55736,
619.017,,Spot,5,Image 1,2,55737,
318.207,,Spot,5,Image 1,2,55738,
79.642,,Spot,5,Image 1,2,55739,
583.404,,Spot,5,Image 1,2,55740,
1123.84,,Spot,5,Image 1,2,55741,
96.0226,,Spot,5,Image 1,2,55742,
74.5702,,Spot,5,Image 1,2,55743,
102.462,,Spot,5,Image 1,2,55744,
294.642,,Spot,5,Image 1,2,55745,
419.116,,Spot,5,Image 1,2,55746,
97.6106,,Spot,5,Image 1,2,55747,
136.26,,Spot,5,Image 1,2,55748,
108.242,,Spot,5,Image 1,2,55749,
292.013,,Spot,5,Image 1,2,55750,
82.1367,,Spot,5,Image 1,2,55751,
233.402,,Spot,5,Image 1,2,55752,
260.423,,Spot,5,Image 1,2,55753,
72.8362,,Spot,5,Image 1,2,55754,
78.3212,,Spot,5,Image 1,2,55755,
146.383,,Spot,5,Image 1,2,55756,
72.1356,,Spot,5,Image 1,2,55757,
77.8163,,Spot,5,Image 1,2,55758,
68.4038,,Spot,5,Image 1,2,55759,
119.211,,Spot,5,Image 1,2,55760,
48.3359,,Spot,5,Image 1,2,55761,
67.7402,,Spot,5,Image 1,2,55762,
44.4919,,Spot,5,Image 1,2,55763,
114.893,,Spot,5,Image 1,2,55764,
69.375,,Spot,5,Image 1,2,55765,
61.2766,,Spot,5,Image 1,2,55766,
118.605,,Spot,5,Image 1,2,55767,
194.14,,Spot,5,Image 1,2,55768,
79.2054,,Spot,5,Image 1,2,55769,
233.64,,Spot,5,Image 1,2,55770,
546.783,,Spot,5,Image 1,2,55771,
376.586,,Spot,5,Image 1,2,55772,
106.566,,Spot,5,Image 1,2,55773,
587.527,,Spot,5,Image 1,2,55774,
432.137,,Spot,5,Image 1,2,55775,
162.877,,Spot,5,Image 1,2,55776,
155.225,,Spot,5,Image 1,2,55777,
252.198,,Spot,5,Image 1,2,55778,
92.4883,,Spot,5,Image 1,2,55779,
1241.07,,Spot,5,Image 1,2,55780,
83.6452,,Spot,5,Image 1,2,55781,
68.4438,,Spot,5,Image 1,2,55782,
57.6825,,Spot,5,Image 1,2,55783,
542.592,,Spot,5,Image 1,2,55784,
46.784,,Spot,5,Image 1,2,55785,
75.3354,,Spot,5,Image 1,2,55786,
274.335,,Spot,5,Image 1,2,55787,
126.529,,Spot,5,Image 1,2,55788,
52.8939,,Spot,5,Image 1,2,55789,
61.1491,,Spot,5,Image 1,2,55790,
49.8785,,Spot,5,Image 1,2,55791,
69.5112,,Spot,5,Image 1,2,55792,
70.7036,,Spot,5,Image 1,2,55793,
419.276,,Spot,5,Image 1,2,55794,
