
Intensity Median Ch=1 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
860.56,,Spot,1,Image 1,2,53375,
741.888,,Spot,1,Image 1,2,53376,
709.92,,Spot,1,Image 1,2,53377,
626.16,,Spot,1,Image 1,2,53378,
628.776,,Spot,1,Image 1,2,53379,
581.176,,Spot,1,Image 1,2,53380,
431.168,,Spot,1,Image 1,2,53381,
524.196,,Spot,1,Image 1,2,53382,
868.992,,Spot,1,Image 1,2,53383,
631.704,,Spot,1,Image 1,2,53384,
953.64,,Spot,1,Image 1,2,53385,
525.624,,Spot,1,Image 1,2,53386,
623.184,,Spot,1,Image 1,2,53387,
623.444,,Spot,1,Image 1,2,53388,
655.128,,Spot,1,Image 1,2,53389,
1339.26,,Spot,1,Image 1,2,53390,
1316.92,,Spot,1,Image 1,2,53391,
642.252,,Spot,1,Image 1,2,53392,
407.512,,Spot,1,Image 1,2,53393,
721.12,,Spot,1,Image 1,2,53394,
461.44,,Spot,1,Image 1,2,53395,
1381.52,,Spot,1,Image 1,2,53396,
445.504,,Spot,1,Image 1,2,53397,
987.64,,Spot,1,Image 1,2,53398,
862.52,,Spot,1,Image 1,2,53399,
539.306,,Spot,1,Image 1,2,53400,
360.48,,Spot,1,Image 1,2,53401,
979.024,,Spot,1,Image 1,2,53402,
1048.92,,Spot,1,Image 1,2,53403,
357.456,,Spot,1,Image 1,2,53404,
1174.72,,Spot,1,Image 1,2,53405,
698.092,,Spot,1,Image 1,2,53406,
566.84,,Spot,1,Image 1,2,53407,
904.32,,Spot,1,Image 1,2,53408,
424.322,,Spot,1,Image 1,2,53409,
887.448,,Spot,1,Image 1,2,53410,
837.296,,Spot,1,Image 1,2,53411,
990.3,,Spot,1,Image 1,2,53412,
839.328,,Spot,1,Image 1,2,53413,
1090.64,,Spot,1,Image 1,2,53414,
843.304,,Spot,1,Image 1,2,53415,
1319.39,,Spot,1,Image 1,2,53416,
1129.56,,Spot,1,Image 1,2,53417,
1127.9,,Spot,1,Image 1,2,53418,
761.68,,Spot,1,Image 1,2,53419,
1153.16,,Spot,1,Image 1,2,53420,
674.66,,Spot,1,Image 1,2,53421,
1200.77,,Spot,1,Image 1,2,53422,
839.48,,Spot,1,Image 1,2,53423,
581.696,,Spot,1,Image 1,2,53424,
538.652,,Spot,1,Image 1,2,53425,
