
Intensity Center Ch=2 Img=1
 ==================== 
Intensity Center,Unit,Category,Channel,Image,Time,ID,
3649,,Spot,2,Image 1,9,55399,
2341,,Spot,2,Image 1,9,55400,
2175,,Spot,2,Image 1,9,55401,
875,,Spot,2,Image 1,9,55402,
2132,,Spot,2,Image 1,9,55403,
3257,,Spot,2,Image 1,9,55404,
2048,,Spot,2,Image 1,9,55405,
1455,,Spot,2,Image 1,9,55406,
3750,,Spot,2,Image 1,9,55407,
5310,,Spot,2,Image 1,9,55408,
5281,,Spot,2,Image 1,9,55409,
2620,,Spot,2,Image 1,9,55410,
2255,,Spot,2,Image 1,9,55411,
3461,,Spot,2,Image 1,9,55412,
4648,,Spot,2,Image 1,9,55413,
4124,,Spot,2,Image 1,9,55414,
3140,,Spot,2,Image 1,9,55415,
4376,,Spot,2,Image 1,9,55416,
3351,,Spot,2,Image 1,9,55417,
3165,,Spot,2,Image 1,9,55418,
3073,,Spot,2,Image 1,9,55419,
5095,,Spot,2,Image 1,9,55420,
2125,,Spot,2,Image 1,9,55421,
2369,,Spot,2,Image 1,9,55422,
4256,,Spot,2,Image 1,9,55423,
4375,,Spot,2,Image 1,9,55424,
3348,,Spot,2,Image 1,9,55425,
3980,,Spot,2,Image 1,9,55426,
4358,,Spot,2,Image 1,9,55427,
3707,,Spot,2,Image 1,9,55428,
2094,,Spot,2,Image 1,9,55429,
3183,,Spot,2,Image 1,9,55430,
884,,Spot,2,Image 1,9,55431,
2140,,Spot,2,Image 1,9,55432,
4013,,Spot,2,Image 1,9,55433,
1432,,Spot,2,Image 1,9,55434,
1900,,Spot,2,Image 1,9,55435,
3178,,Spot,2,Image 1,9,55436,
1350,,Spot,2,Image 1,9,55437,
1259,,Spot,2,Image 1,9,55438,
3292,,Spot,2,Image 1,9,55439,
3132,,Spot,2,Image 1,9,55440,
2393,,Spot,2,Image 1,9,55441,
2765,,Spot,2,Image 1,9,55442,
3766,,Spot,2,Image 1,9,55443,
4150,,Spot,2,Image 1,9,55444,
2807,,Spot,2,Image 1,9,55445,
1456,,Spot,2,Image 1,9,55446,
4059,,Spot,2,Image 1,9,55447,
2590,,Spot,2,Image 1,9,55448,
2414,,Spot,2,Image 1,9,55449,
2314,,Spot,2,Image 1,9,55450,
1227,,Spot,2,Image 1,9,55451,
2176,,Spot,2,Image 1,9,55452,
1179,,Spot,2,Image 1,9,55453,
3900,,Spot,2,Image 1,9,55454,
3703,,Spot,2,Image 1,9,55455,
6195,,Spot,2,Image 1,9,55456,
2980,,Spot,2,Image 1,9,55457,
5032,,Spot,2,Image 1,9,55458,
3490,,Spot,2,Image 1,9,55459,
3142,,Spot,2,Image 1,9,55460,
760,,Spot,2,Image 1,9,55461,
3075,,Spot,2,Image 1,9,55462,
4552,,Spot,2,Image 1,9,55463,
2704,,Spot,2,Image 1,9,55464,
3024,,Spot,2,Image 1,9,55465,
5594,,Spot,2,Image 1,9,55466,
3685,,Spot,2,Image 1,9,55467,
3023,,Spot,2,Image 1,9,55468,
2745,,Spot,2,Image 1,10,55469,
2399,,Spot,2,Image 1,10,55470,
2205,,Spot,2,Image 1,10,55471,
1543,,Spot,2,Image 1,10,55472,
3562,,Spot,2,Image 1,10,55473,
3112,,Spot,2,Image 1,10,55474,
2938,,Spot,2,Image 1,10,55475,
2212,,Spot,2,Image 1,10,55476,
2152,,Spot,2,Image 1,10,55477,
1682,,Spot,2,Image 1,10,55478,
5936,,Spot,2,Image 1,10,55479,
2512,,Spot,2,Image 1,10,55480,
2946,,Spot,2,Image 1,10,55481,
1082,,Spot,2,Image 1,10,55482,
3852,,Spot,2,Image 1,10,55483,
2666,,Spot,2,Image 1,10,55484,
1546,,Spot,2,Image 1,10,55485,
3334,,Spot,2,Image 1,10,55486,
1044,,Spot,2,Image 1,10,55487,
5135,,Spot,2,Image 1,10,55488,
2211,,Spot,2,Image 1,10,55489,
3698,,Spot,2,Image 1,10,55490,
3675,,Spot,2,Image 1,10,55491,
3303,,Spot,2,Image 1,10,55492,
4695,,Spot,2,Image 1,10,55493,
5045,,Spot,2,Image 1,10,55494,
380,,Spot,2,Image 1,10,55495,
2682,,Spot,2,Image 1,10,55496,
936,,Spot,2,Image 1,10,55497,
4079,,Spot,2,Image 1,10,55498,
1365,,Spot,2,Image 1,10,55499,
3330,,Spot,2,Image 1,10,55500,
3527,,Spot,2,Image 1,10,55501,
4701,,Spot,2,Image 1,10,55502,
3080,,Spot,2,Image 1,10,55503,
5813,,Spot,2,Image 1,10,55504,
1608,,Spot,2,Image 1,10,55505,
2192,,Spot,2,Image 1,10,55506,
2165,,Spot,2,Image 1,10,55507,
660,,Spot,2,Image 1,10,55508,
3700,,Spot,2,Image 1,10,55509,
4257,,Spot,2,Image 1,10,55510,
2668,,Spot,2,Image 1,10,55511,
2131,,Spot,2,Image 1,10,55512,
1778,,Spot,2,Image 1,10,55513,
4162,,Spot,2,Image 1,10,55514,
1159,,Spot,2,Image 1,10,55515,
2723,,Spot,2,Image 1,10,55516,
4729,,Spot,2,Image 1,10,55517,
1395,,Spot,2,Image 1,10,55518,
2787,,Spot,2,Image 1,10,55519,
3734,,Spot,2,Image 1,10,55520,
3737,,Spot,2,Image 1,10,55521,
1860,,Spot,2,Image 1,10,55522,
3483,,Spot,2,Image 1,10,55523,
4200,,Spot,2,Image 1,10,55524,
5862,,Spot,2,Image 1,10,55525,
1926,,Spot,2,Image 1,10,55526,
2995,,Spot,2,Image 1,10,55527,
2753,,Spot,2,Image 1,10,55528,
2516,,Spot,2,Image 1,10,55529,
2226,,Spot,2,Image 1,10,55530,
2346,,Spot,2,Image 1,10,55531,
2182,,Spot,2,Image 1,10,55532,
2411,,Spot,2,Image 1,10,55533,
2431,,Spot,2,Image 1,10,55534,
2122,,Spot,2,Image 1,10,55535,
4494,,Spot,2,Image 1,10,55536,
4332,,Spot,2,Image 1,10,55537,
2328,,Spot,2,Image 1,10,55538,
4659,,Spot,2,Image 1,10,55539,
3446,,Spot,2,Image 1,10,55540,
6039,,Spot,2,Image 1,10,55541,
3225,,Spot,2,Image 1,10,55542,
1629,,Spot,2,Image 1,10,55543,
4135,,Spot,2,Image 1,10,55544,
1455,,Spot,2,Image 1,10,55545,
698,,Spot,2,Image 1,10,55546,
1748,,Spot,2,Image 1,10,55547,
770,,Spot,2,Image 1,10,55548,
3289,,Spot,2,Image 1,10,55549,
1680,,Spot,2,Image 1,10,55550,
4625,,Spot,2,Image 1,10,55551,
1676,,Spot,2,Image 1,10,55552,
2272,,Spot,2,Image 1,10,55553,
3276,,Spot,2,Image 1,10,55554,
4003,,Spot,2,Image 1,10,55555,
195,,Spot,2,Image 1,10,55556,
2372,,Spot,2,Image 1,10,55557,
1680,,Spot,2,Image 1,10,55558,
2644,,Spot,2,Image 1,10,55559,
1166,,Spot,2,Image 1,10,55560,
4436,,Spot,2,Image 1,10,55561,
1367,,Spot,2,Image 1,10,55562,
2629,,Spot,2,Image 1,10,55563,
1232,,Spot,2,Image 1,10,55564,
2656,,Spot,2,Image 1,10,55565,
3730,,Spot,2,Image 1,10,55566,
4681,,Spot,2,Image 1,10,55567,
1943,,Spot,2,Image 1,10,55568,
2406,,Spot,2,Image 1,10,55569,
3504,,Spot,2,Image 1,10,55570,
1692,,Spot,2,Image 1,10,55571,
2789,,Spot,2,Image 1,10,55572,
1605,,Spot,2,Image 1,10,55573,
2575,,Spot,2,Image 1,10,55574,
3667,,Spot,2,Image 1,10,55575,
3610,,Spot,2,Image 1,10,55576,
2145,,Spot,2,Image 1,10,55577,
3805,,Spot,2,Image 1,10,55578,
2893,,Spot,2,Image 1,10,55579,
1692,,Spot,2,Image 1,10,55580,
2997,,Spot,2,Image 1,10,55581,
5758,,Spot,2,Image 1,10,55582,
1462,,Spot,2,Image 1,10,55583,
3293,,Spot,2,Image 1,10,55584,
2045,,Spot,2,Image 1,10,55585,
2778,,Spot,2,Image 1,10,55586,
3841,,Spot,2,Image 1,10,55587,
2811,,Spot,2,Image 1,10,55588,
2418,,Spot,2,Image 1,10,55589,
2547,,Spot,2,Image 1,10,55590,
2913,,Spot,2,Image 1,10,55591,
5213,,Spot,2,Image 1,10,55592,
2266,,Spot,2,Image 1,10,55593,
1015,,Spot,2,Image 1,10,55594,
3000,,Spot,2,Image 1,10,55595,
1801,,Spot,2,Image 1,10,55596,
824,,Spot,2,Image 1,10,55597,
2376,,Spot,2,Image 1,10,55598,
3817,,Spot,2,Image 1,10,55599,
2047,,Spot,2,Image 1,10,55600,
5146,,Spot,2,Image 1,10,55601,
1997,,Spot,2,Image 1,10,55602,
2666,,Spot,2,Image 1,10,55603,
2881,,Spot,2,Image 1,10,55604,
2923,,Spot,2,Image 1,10,55605,
3225,,Spot,2,Image 1,10,55606,
1634,,Spot,2,Image 1,10,55607,
4873,,Spot,2,Image 1,10,55608,
1601,,Spot,2,Image 1,10,55609,
4723,,Spot,2,Image 1,10,55610,
2432,,Spot,2,Image 1,10,55611,
2510,,Spot,2,Image 1,10,55612,
3742,,Spot,2,Image 1,10,55613,
1278,,Spot,2,Image 1,10,55614,
3103,,Spot,2,Image 1,10,55615,
2857,,Spot,2,Image 1,10,55616,
2128,,Spot,2,Image 1,10,55617,
1632,,Spot,2,Image 1,10,55618,
2155,,Spot,2,Image 1,10,55619,
895,,Spot,2,Image 1,10,55620,
3010,,Spot,2,Image 1,10,55621,
1167,,Spot,2,Image 1,10,55622,
5814,,Spot,2,Image 1,10,55623,
2963,,Spot,2,Image 1,10,55624,
3483,,Spot,2,Image 1,10,55625,
2479,,Spot,2,Image 1,10,55626,
1158,,Spot,2,Image 1,10,55627,
4312,,Spot,2,Image 1,10,55628,
1603,,Spot,2,Image 1,10,55629,
5960,,Spot,2,Image 1,10,55630,
1967,,Spot,2,Image 1,10,55631,
2786,,Spot,2,Image 1,10,55632,
5973,,Spot,2,Image 1,10,55633,
3279,,Spot,2,Image 1,10,55634,
2998,,Spot,2,Image 1,10,55635,
2585,,Spot,2,Image 1,10,55636,
2934,,Spot,2,Image 1,10,55637,
2057,,Spot,2,Image 1,10,55638,
3931,,Spot,2,Image 1,10,55639,
3612,,Spot,2,Image 1,10,55640,
2553,,Spot,2,Image 1,10,55641,
5756,,Spot,2,Image 1,10,55642,
2340,,Spot,2,Image 1,10,55643,
5114,,Spot,2,Image 1,10,55644,
2988,,Spot,2,Image 1,10,55645,
2399,,Spot,2,Image 1,10,55646,
3422,,Spot,2,Image 1,10,55647,
3001,,Spot,2,Image 1,10,55648,
2358,,Spot,2,Image 1,10,55649,
4058,,Spot,2,Image 1,10,55650,
1933,,Spot,2,Image 1,10,55651,
5129,,Spot,2,Image 1,10,55652,
3488,,Spot,2,Image 1,10,55653,
4208,,Spot,2,Image 1,10,55654,
3923,,Spot,2,Image 1,10,55655,
3276,,Spot,2,Image 1,10,55656,
3578,,Spot,2,Image 1,10,55657,
6067,,Spot,2,Image 1,10,55658,
4168,,Spot,2,Image 1,10,55659,
6784,,Spot,2,Image 1,10,55660,
2506,,Spot,2,Image 1,10,55661,
1897,,Spot,2,Image 1,10,55662,
9630,,Spot,2,Image 1,10,55663,
2597,,Spot,2,Image 1,10,55664,
3060,,Spot,2,Image 1,10,55665,
2686,,Spot,2,Image 1,10,55666,
1999,,Spot,2,Image 1,10,55667,
3469,,Spot,2,Image 1,10,55668,
3227,,Spot,2,Image 1,10,55669,
4867,,Spot,2,Image 1,10,55670,
4726,,Spot,2,Image 1,10,55671,
2456,,Spot,2,Image 1,10,55672,
4312,,Spot,2,Image 1,10,55673,
1418,,Spot,2,Image 1,10,55674,
3136,,Spot,2,Image 1,10,55675,
3176,,Spot,2,Image 1,10,55676,
3569,,Spot,2,Image 1,10,55677,
5590,,Spot,2,Image 1,10,55678,
2503,,Spot,2,Image 1,10,55679,
3481,,Spot,2,Image 1,10,55680,
4603,,Spot,2,Image 1,10,55681,
1903,,Spot,2,Image 1,10,55682,
4916,,Spot,2,Image 1,10,55683,
373,,Spot,2,Image 1,10,55684,
3362,,Spot,2,Image 1,10,55685,
840,,Spot,2,Image 1,10,55686,
3730,,Spot,2,Image 1,10,55687,
5487,,Spot,2,Image 1,10,55688,
3899,,Spot,2,Image 1,10,55689,
2162,,Spot,2,Image 1,10,55690,
2680,,Spot,2,Image 1,10,55691,
2808,,Spot,2,Image 1,10,55692,
3093,,Spot,2,Image 1,10,55693,
3534,,Spot,2,Image 1,10,55694,
1246,,Spot,2,Image 1,10,55695,
5346,,Spot,2,Image 1,10,55696,
3990,,Spot,2,Image 1,10,55697,
4157,,Spot,2,Image 1,10,55698,
2210,,Spot,2,Image 1,10,55699,
5196,,Spot,2,Image 1,10,55700,
4034,,Spot,2,Image 1,10,55701,
3903,,Spot,2,Image 1,10,55702,
2171,,Spot,2,Image 1,10,55703,
3245,,Spot,2,Image 1,10,55704,
3687,,Spot,2,Image 1,10,55705,
3540,,Spot,2,Image 1,10,55706,
3306,,Spot,2,Image 1,10,55707,
2739,,Spot,2,Image 1,10,55708,
2680,,Spot,2,Image 1,10,55709,
2291,,Spot,2,Image 1,10,55710,
4969,,Spot,2,Image 1,10,55711,
1150,,Spot,2,Image 1,10,55712,
1948,,Spot,2,Image 1,10,55713,
2057,,Spot,2,Image 1,10,55714,
1572,,Spot,2,Image 1,10,55715,
2010,,Spot,2,Image 1,10,55716,
5708,,Spot,2,Image 1,10,55717,
1548,,Spot,2,Image 1,10,55718,
2219,,Spot,2,Image 1,10,55719,
4466,,Spot,2,Image 1,10,55720,
2388,,Spot,2,Image 1,10,55721,
4575,,Spot,2,Image 1,10,55722,
2131,,Spot,2,Image 1,10,55723,
4244,,Spot,2,Image 1,10,55724,
1886,,Spot,2,Image 1,10,55725,
3520,,Spot,2,Image 1,10,55726,
1293,,Spot,2,Image 1,10,55727,
1414,,Spot,2,Image 1,10,55728,
3624,,Spot,2,Image 1,10,55729,
6034,,Spot,2,Image 1,10,55730,
1075,,Spot,2,Image 1,10,55731,
3801,,Spot,2,Image 1,10,55732,
3303,,Spot,2,Image 1,10,55733,
2498,,Spot,2,Image 1,10,55734,
3831,,Spot,2,Image 1,10,55735,
6265,,Spot,2,Image 1,10,55736,
2090,,Spot,2,Image 1,10,55737,
4392,,Spot,2,Image 1,10,55738,
4195,,Spot,2,Image 1,10,55739,
4888,,Spot,2,Image 1,10,55740,
2108,,Spot,2,Image 1,10,55741,
3828,,Spot,2,Image 1,10,55742,
2654,,Spot,2,Image 1,10,55743,
2980,,Spot,2,Image 1,10,55744,
3297,,Spot,2,Image 1,10,55745,
4603,,Spot,2,Image 1,10,55746,
1565,,Spot,2,Image 1,10,55747,
3841,,Spot,2,Image 1,11,55748,
782,,Spot,2,Image 1,11,55749,
1325,,Spot,2,Image 1,11,55750,
2789,,Spot,2,Image 1,11,55751,
1881,,Spot,2,Image 1,11,55752,
3978,,Spot,2,Image 1,11,55753,
1571,,Spot,2,Image 1,11,55754,
1424,,Spot,2,Image 1,11,55755,
3889,,Spot,2,Image 1,11,55756,
2419,,Spot,2,Image 1,11,55757,
1664,,Spot,2,Image 1,11,55758,
2305,,Spot,2,Image 1,11,55759,
2530,,Spot,2,Image 1,11,55760,
1403,,Spot,2,Image 1,11,55761,
1404,,Spot,2,Image 1,11,55762,
2891,,Spot,2,Image 1,11,55763,
3459,,Spot,2,Image 1,11,55764,
1403,,Spot,2,Image 1,11,55765,
4551,,Spot,2,Image 1,11,55766,
3566,,Spot,2,Image 1,11,55767,
2184,,Spot,2,Image 1,11,55768,
3132,,Spot,2,Image 1,11,55769,
2992,,Spot,2,Image 1,11,55770,
1275,,Spot,2,Image 1,11,55771,
4067,,Spot,2,Image 1,11,55772,
2472,,Spot,2,Image 1,11,55773,
3511,,Spot,2,Image 1,11,55774,
1899,,Spot,2,Image 1,11,55775,
3191,,Spot,2,Image 1,11,55776,
5175,,Spot,2,Image 1,11,55777,
4231,,Spot,2,Image 1,11,55778,
4203,,Spot,2,Image 1,11,55779,
8452,,Spot,2,Image 1,11,55780,
2122,,Spot,2,Image 1,11,55781,
1343,,Spot,2,Image 1,11,55782,
3649,,Spot,2,Image 1,11,55783,
3518,,Spot,2,Image 1,11,55784,
3640,,Spot,2,Image 1,11,55785,
4460,,Spot,2,Image 1,11,55786,
3300,,Spot,2,Image 1,11,55787,
3345,,Spot,2,Image 1,11,55788,
1555,,Spot,2,Image 1,11,55789,
3024,,Spot,2,Image 1,11,55790,
4466,,Spot,2,Image 1,11,55791,
3933,,Spot,2,Image 1,11,55792,
1218,,Spot,2,Image 1,11,55793,
1873,,Spot,2,Image 1,11,55794,
1870,,Spot,2,Image 1,11,55795,
2904,,Spot,2,Image 1,11,55796,
4090,,Spot,2,Image 1,11,55797,
1619,,Spot,2,Image 1,11,55798,
2465,,Spot,2,Image 1,11,55799,
2490,,Spot,2,Image 1,11,55800,
2038,,Spot,2,Image 1,11,55801,
3998,,Spot,2,Image 1,11,55802,
3596,,Spot,2,Image 1,11,55803,
2281,,Spot,2,Image 1,11,55804,
4615,,Spot,2,Image 1,11,55805,
2594,,Spot,2,Image 1,11,55806,
3044,,Spot,2,Image 1,11,55807,
3051,,Spot,2,Image 1,11,55808,
2957,,Spot,2,Image 1,11,55809,
2566,,Spot,2,Image 1,11,55810,
2666,,Spot,2,Image 1,11,55811,
2494,,Spot,2,Image 1,11,55812,
2136,,Spot,2,Image 1,11,55813,
3536,,Spot,2,Image 1,11,55814,
2070,,Spot,2,Image 1,11,55815,
4667,,Spot,2,Image 1,11,55816,
2860,,Spot,2,Image 1,11,55817,
1275,,Spot,2,Image 1,11,55818,
2192,,Spot,2,Image 1,11,55819,
1681,,Spot,2,Image 1,11,55820,
1916,,Spot,2,Image 1,11,55821,
2828,,Spot,2,Image 1,11,55822,
2509,,Spot,2,Image 1,11,55823,
3991,,Spot,2,Image 1,11,55824,
2738,,Spot,2,Image 1,11,55825,
2003,,Spot,2,Image 1,11,55826,
3455,,Spot,2,Image 1,11,55827,
3292,,Spot,2,Image 1,11,55828,
1838,,Spot,2,Image 1,11,55829,
1919,,Spot,2,Image 1,11,55830,
2288,,Spot,2,Image 1,11,55831,
1875,,Spot,2,Image 1,11,55832,
2726,,Spot,2,Image 1,11,55833,
2947,,Spot,2,Image 1,11,55834,
2752,,Spot,2,Image 1,11,55835,
2561,,Spot,2,Image 1,11,55836,
3506,,Spot,2,Image 1,11,55837,
1503,,Spot,2,Image 1,11,55838,
4313,,Spot,2,Image 1,11,55839,
1294,,Spot,2,Image 1,11,55840,
1444,,Spot,2,Image 1,11,55841,
3681,,Spot,2,Image 1,11,55842,
4753,,Spot,2,Image 1,11,55843,
5965,,Spot,2,Image 1,11,55844,
895,,Spot,2,Image 1,11,55845,
1133,,Spot,2,Image 1,11,55846,
2431,,Spot,2,Image 1,11,55847,
2142,,Spot,2,Image 1,11,55848,
3277,,Spot,2,Image 1,11,55849,
3863,,Spot,2,Image 1,11,55850,
5791,,Spot,2,Image 1,11,55851,
2072,,Spot,2,Image 1,11,55852,
2641,,Spot,2,Image 1,11,55853,
2924,,Spot,2,Image 1,11,55854,
4607,,Spot,2,Image 1,11,55855,
2556,,Spot,2,Image 1,11,55856,
2117,,Spot,2,Image 1,11,55857,
3036,,Spot,2,Image 1,11,55858,
3153,,Spot,2,Image 1,11,55859,
4087,,Spot,2,Image 1,11,55860,
4694,,Spot,2,Image 1,11,55861,
3852,,Spot,2,Image 1,11,55862,
3215,,Spot,2,Image 1,11,55863,
2399,,Spot,2,Image 1,11,55864,
5548,,Spot,2,Image 1,11,55865,
5341,,Spot,2,Image 1,11,55866,
3927,,Spot,2,Image 1,11,55867,
3162,,Spot,2,Image 1,11,55868,
2109,,Spot,2,Image 1,11,55869,
1758,,Spot,2,Image 1,11,55870,
1531,,Spot,2,Image 1,11,55871,
1926,,Spot,2,Image 1,11,55872,
1749,,Spot,2,Image 1,11,55873,
1069,,Spot,2,Image 1,11,55874,
3021,,Spot,2,Image 1,11,55875,
2886,,Spot,2,Image 1,11,55876,
2764,,Spot,2,Image 1,11,55877,
3376,,Spot,2,Image 1,11,55878,
3347,,Spot,2,Image 1,11,55879,
4039,,Spot,2,Image 1,11,55880,
3144,,Spot,2,Image 1,11,55881,
2779,,Spot,2,Image 1,11,55882,
1644,,Spot,2,Image 1,11,55883,
4725,,Spot,2,Image 1,11,55884,
981,,Spot,2,Image 1,11,55885,
2126,,Spot,2,Image 1,11,55886,
8028,,Spot,2,Image 1,11,55887,
2862,,Spot,2,Image 1,11,55888,
3855,,Spot,2,Image 1,11,55889,
1815,,Spot,2,Image 1,11,55890,
2009,,Spot,2,Image 1,11,55891,
2409,,Spot,2,Image 1,11,55892,
2478,,Spot,2,Image 1,11,55893,
4244,,Spot,2,Image 1,11,55894,
2140,,Spot,2,Image 1,11,55895,
2060,,Spot,2,Image 1,11,55896,
1813,,Spot,2,Image 1,11,55897,
5148,,Spot,2,Image 1,11,55898,
3075,,Spot,2,Image 1,11,55899,
3124,,Spot,2,Image 1,11,55900,
3499,,Spot,2,Image 1,11,55901,
2935,,Spot,2,Image 1,11,55902,
4761,,Spot,2,Image 1,11,55903,
3221,,Spot,2,Image 1,11,55904,
1600,,Spot,2,Image 1,11,55905,
2670,,Spot,2,Image 1,11,55906,
2528,,Spot,2,Image 1,11,55907,
1753,,Spot,2,Image 1,11,55908,
3957,,Spot,2,Image 1,11,55909,
2738,,Spot,2,Image 1,11,55910,
6149,,Spot,2,Image 1,11,55911,
2933,,Spot,2,Image 1,11,55912,
2339,,Spot,2,Image 1,11,55913,
4574,,Spot,2,Image 1,11,55914,
3707,,Spot,2,Image 1,11,55915,
2793,,Spot,2,Image 1,11,55916,
2070,,Spot,2,Image 1,11,55917,
5082,,Spot,2,Image 1,11,55918,
3081,,Spot,2,Image 1,11,55919,
3460,,Spot,2,Image 1,11,55920,
3645,,Spot,2,Image 1,11,55921,
4102,,Spot,2,Image 1,11,55922,
4066,,Spot,2,Image 1,11,55923,
3053,,Spot,2,Image 1,11,55924,
2457,,Spot,2,Image 1,11,55925,
4774,,Spot,2,Image 1,11,55926,
4278,,Spot,2,Image 1,11,55927,
3342,,Spot,2,Image 1,11,55928,
2484,,Spot,2,Image 1,11,55929,
2427,,Spot,2,Image 1,11,55930,
4977,,Spot,2,Image 1,11,55931,
4939,,Spot,2,Image 1,11,55932,
4167,,Spot,2,Image 1,11,55933,
3915,,Spot,2,Image 1,11,55934,
3742,,Spot,2,Image 1,11,55935,
2547,,Spot,2,Image 1,11,55936,
3683,,Spot,2,Image 1,11,55937,
2458,,Spot,2,Image 1,11,55938,
3139,,Spot,2,Image 1,11,55939,
3476,,Spot,2,Image 1,11,55940,
2658,,Spot,2,Image 1,11,55941,
3625,,Spot,2,Image 1,11,55942,
1198,,Spot,2,Image 1,11,55943,
4276,,Spot,2,Image 1,11,55944,
3069,,Spot,2,Image 1,11,55945,
1186,,Spot,2,Image 1,11,55946,
4669,,Spot,2,Image 1,11,55947,
1401,,Spot,2,Image 1,11,55948,
2876,,Spot,2,Image 1,11,55949,
3503,,Spot,2,Image 1,11,55950,
3861,,Spot,2,Image 1,11,55951,
4407,,Spot,2,Image 1,11,55952,
3255,,Spot,2,Image 1,11,55953,
3635,,Spot,2,Image 1,11,55954,
2328,,Spot,2,Image 1,11,55955,
2977,,Spot,2,Image 1,11,55956,
3167,,Spot,2,Image 1,11,55957,
4884,,Spot,2,Image 1,11,55958,
3550,,Spot,2,Image 1,11,55959,
1974,,Spot,2,Image 1,11,55960,
3786,,Spot,2,Image 1,11,55961,
2619,,Spot,2,Image 1,11,55962,
3509,,Spot,2,Image 1,11,55963,
2261,,Spot,2,Image 1,11,55964,
1532,,Spot,2,Image 1,11,55965,
2283,,Spot,2,Image 1,11,55966,
2687,,Spot,2,Image 1,11,55967,
3389,,Spot,2,Image 1,11,55968,
4376,,Spot,2,Image 1,11,55969,
3456,,Spot,2,Image 1,11,55970,
3772,,Spot,2,Image 1,11,55971,
2626,,Spot,2,Image 1,11,55972,
4019,,Spot,2,Image 1,11,55973,
3364,,Spot,2,Image 1,11,55974,
4949,,Spot,2,Image 1,11,55975,
3128,,Spot,2,Image 1,11,55976,
3973,,Spot,2,Image 1,11,55977,
1003,,Spot,2,Image 1,11,55978,
3669,,Spot,2,Image 1,11,55979,
2994,,Spot,2,Image 1,11,55980,
4600,,Spot,2,Image 1,11,55981,
1042,,Spot,2,Image 1,11,55982,
3332,,Spot,2,Image 1,11,55983,
4498,,Spot,2,Image 1,11,55984,
2152,,Spot,2,Image 1,11,55985,
4675,,Spot,2,Image 1,11,55986,
3168,,Spot,2,Image 1,11,55987,
1020,,Spot,2,Image 1,11,55988,
4056,,Spot,2,Image 1,11,55989,
2809,,Spot,2,Image 1,11,55990,
3320,,Spot,2,Image 1,11,55991,
5335,,Spot,2,Image 1,11,55992,
3140,,Spot,2,Image 1,11,55993,
837,,Spot,2,Image 1,11,55994,
2733,,Spot,2,Image 1,11,55995,
2578,,Spot,2,Image 1,11,55996,
2341,,Spot,2,Image 1,11,55997,
1337,,Spot,2,Image 1,11,55998,
5486,,Spot,2,Image 1,11,55999,
2066,,Spot,2,Image 1,11,56000,
2993,,Spot,2,Image 1,11,56001,
2269,,Spot,2,Image 1,11,56002,
1703,,Spot,2,Image 1,11,56003,
3790,,Spot,2,Image 1,11,56004,
3706,,Spot,2,Image 1,11,56005,
962,,Spot,2,Image 1,11,56006,
2986,,Spot,2,Image 1,11,56007,
2313,,Spot,2,Image 1,11,56008,
3136,,Spot,2,Image 1,11,56009,
3007,,Spot,2,Image 1,11,56010,
3470,,Spot,2,Image 1,11,56011,
3254,,Spot,2,Image 1,11,56012,
3449,,Spot,2,Image 1,11,56013,
1550,,Spot,2,Image 1,12,56014,
4059,,Spot,2,Image 1,12,56015,
2425,,Spot,2,Image 1,12,56016,
2624,,Spot,2,Image 1,12,56017,
1601,,Spot,2,Image 1,12,56018,
3937,,Spot,2,Image 1,12,56019,
1636,,Spot,2,Image 1,12,56020,
4005,,Spot,2,Image 1,12,56021,
2775,,Spot,2,Image 1,12,56022,
3276,,Spot,2,Image 1,12,56023,
3112,,Spot,2,Image 1,12,56024,
3234,,Spot,2,Image 1,12,56025,
1383,,Spot,2,Image 1,12,56026,
2749,,Spot,2,Image 1,12,56027,
2880,,Spot,2,Image 1,12,56028,
2359,,Spot,2,Image 1,12,56029,
2632,,Spot,2,Image 1,12,56030,
2085,,Spot,2,Image 1,12,56031,
3933,,Spot,2,Image 1,12,56032,
2031,,Spot,2,Image 1,12,56033,
2311,,Spot,2,Image 1,12,56034,
2841,,Spot,2,Image 1,12,56035,
4284,,Spot,2,Image 1,12,56036,
2918,,Spot,2,Image 1,12,56037,
2532,,Spot,2,Image 1,12,56038,
3252,,Spot,2,Image 1,12,56039,
3233,,Spot,2,Image 1,12,56040,
1899,,Spot,2,Image 1,12,56041,
3400,,Spot,2,Image 1,12,56042,
4529,,Spot,2,Image 1,12,56043,
3257,,Spot,2,Image 1,12,56044,
2874,,Spot,2,Image 1,12,56045,
2052,,Spot,2,Image 1,12,56046,
1735,,Spot,2,Image 1,12,56047,
2078,,Spot,2,Image 1,12,56048,
2627,,Spot,2,Image 1,12,56049,
2791,,Spot,2,Image 1,12,56050,
2036,,Spot,2,Image 1,12,56051,
1949,,Spot,2,Image 1,12,56052,
2232,,Spot,2,Image 1,12,56053,
4087,,Spot,2,Image 1,12,56054,
2895,,Spot,2,Image 1,12,56055,
4154,,Spot,2,Image 1,12,56056,
1947,,Spot,2,Image 1,12,56057,
1938,,Spot,2,Image 1,12,56058,
3901,,Spot,2,Image 1,12,56059,
3871,,Spot,2,Image 1,12,56060,
3597,,Spot,2,Image 1,12,56061,
1820,,Spot,2,Image 1,12,56062,
3145,,Spot,2,Image 1,12,56063,
