
Intensity Max Ch=6 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
6142,,Spot,6,Image 1,1,53138,
6230,,Spot,6,Image 1,1,53140,
5380,,Spot,6,Image 1,1,53141,
6740,,Spot,6,Image 1,1,53142,
6161,,Spot,6,Image 1,1,53143,
4649,,Spot,6,Image 1,1,53144,
5731,,Spot,6,Image 1,1,53145,
5958,,Spot,6,Image 1,1,53146,
5800,,Spot,6,Image 1,1,53147,
4963,,Spot,6,Image 1,1,53148,
4790,,Spot,6,Image 1,1,53149,
6676,,Spot,6,Image 1,1,53150,
6562,,Spot,6,Image 1,1,53152,
6094,,Spot,6,Image 1,1,53154,
7850,,Spot,6,Image 1,1,53155,
6110,,Spot,6,Image 1,1,53157,
4298,,Spot,6,Image 1,1,53159,
6941,,Spot,6,Image 1,1,53160,
1654,,Spot,6,Image 1,1,53163,
1373,,Spot,6,Image 1,1,53164,
6875,,Spot,6,Image 1,1,53165,
1572,,Spot,6,Image 1,1,53166,
4358,,Spot,6,Image 1,1,53167,
4804,,Spot,6,Image 1,1,53168,
5459,,Spot,6,Image 1,1,53169,
4548,,Spot,6,Image 1,1,53170,
4602,,Spot,6,Image 1,1,53171,
1812,,Spot,6,Image 1,1,53172,
2018,,Spot,6,Image 1,1,53173,
1836,,Spot,6,Image 1,1,53174,
2241,,Spot,6,Image 1,1,53175,
5788,,Spot,6,Image 1,1,53176,
4241,,Spot,6,Image 1,1,53177,
4359,,Spot,6,Image 1,1,53179,
6591,,Spot,6,Image 1,1,53180,
5988,,Spot,6,Image 1,1,53181,
4922,,Spot,6,Image 1,1,53182,
5617,,Spot,6,Image 1,1,53183,
4517,,Spot,6,Image 1,1,53184,
5229,,Spot,6,Image 1,1,53185,
7622,,Spot,6,Image 1,1,53186,
4177,,Spot,6,Image 1,1,53187,
5771,,Spot,6,Image 1,1,53188,
4029,,Spot,6,Image 1,1,53189,
6484,,Spot,6,Image 1,1,53190,
4995,,Spot,6,Image 1,1,53191,
6430,,Spot,6,Image 1,1,53192,
6732,,Spot,6,Image 1,1,53193,
7706,,Spot,6,Image 1,1,53194,
3139,,Spot,6,Image 1,1,53195,
1698,,Spot,6,Image 1,1,53196,
1479,,Spot,6,Image 1,1,53197,
5615,,Spot,6,Image 1,1,53198,
4627,,Spot,6,Image 1,1,53199,
4806,,Spot,6,Image 1,1,53200,
4240,,Spot,6,Image 1,1,53201,
1394,,Spot,6,Image 1,1,53203,
2441,,Spot,6,Image 1,1,53204,
4348,,Spot,6,Image 1,1,53205,
4562,,Spot,6,Image 1,1,53206,
5079,,Spot,6,Image 1,1,53207,
5107,,Spot,6,Image 1,1,53208,
3945,,Spot,6,Image 1,1,53209,
6315,,Spot,6,Image 1,1,53210,
3686,,Spot,6,Image 1,1,53211,
1178,,Spot,6,Image 1,1,53212,
1962,,Spot,6,Image 1,1,53213,
1721,,Spot,6,Image 1,1,53214,
2187,,Spot,6,Image 1,1,53215,
2733,,Spot,6,Image 1,1,53216,
6095,,Spot,6,Image 1,1,53217,
4809,,Spot,6,Image 1,1,53218,
4778,,Spot,6,Image 1,1,53219,
3692,,Spot,6,Image 1,1,53220,
5360,,Spot,6,Image 1,1,53221,
5418,,Spot,6,Image 1,1,53222,
4635,,Spot,6,Image 1,1,53225,
3959,,Spot,6,Image 1,1,53226,
4558,,Spot,6,Image 1,1,53227,
4914,,Spot,6,Image 1,1,53228,
4919,,Spot,6,Image 1,1,53229,
5786,,Spot,6,Image 1,1,53230,
6154,,Spot,6,Image 1,1,53231,
4291,,Spot,6,Image 1,1,53232,
4793,,Spot,6,Image 1,1,53233,
5556,,Spot,6,Image 1,1,53234,
5288,,Spot,6,Image 1,1,53235,
5420,,Spot,6,Image 1,2,53236,
4403,,Spot,6,Image 1,2,53237,
7580,,Spot,6,Image 1,2,53238,
5597,,Spot,6,Image 1,2,53239,
5615,,Spot,6,Image 1,2,53240,
5346,,Spot,6,Image 1,2,53241,
8575,,Spot,6,Image 1,2,53242,
3408,,Spot,6,Image 1,2,53243,
6611,,Spot,6,Image 1,2,53244,
5937,,Spot,6,Image 1,2,53245,
5387,,Spot,6,Image 1,2,53246,
7667,,Spot,6,Image 1,2,53247,
6635,,Spot,6,Image 1,2,53248,
5949,,Spot,6,Image 1,2,53249,
7029,,Spot,6,Image 1,2,53250,
6549,,Spot,6,Image 1,2,53251,
6394,,Spot,6,Image 1,2,53252,
6420,,Spot,6,Image 1,2,53253,
6764,,Spot,6,Image 1,2,53254,
7675,,Spot,6,Image 1,2,53255,
6276,,Spot,6,Image 1,2,53256,
7025,,Spot,6,Image 1,2,53257,
7145,,Spot,6,Image 1,2,53258,
6631,,Spot,6,Image 1,2,53259,
6517,,Spot,6,Image 1,2,53260,
7153,,Spot,6,Image 1,2,53261,
8050,,Spot,6,Image 1,2,53262,
6364,,Spot,6,Image 1,2,53263,
7221,,Spot,6,Image 1,2,53264,
4986,,Spot,6,Image 1,2,53265,
5155,,Spot,6,Image 1,2,53266,
4511,,Spot,6,Image 1,2,53267,
6960,,Spot,6,Image 1,2,53268,
5010,,Spot,6,Image 1,2,53269,
8022,,Spot,6,Image 1,2,53270,
8279,,Spot,6,Image 1,2,53271,
6355,,Spot,6,Image 1,2,53272,
5048,,Spot,6,Image 1,2,53273,
5778,,Spot,6,Image 1,2,53274,
4724,,Spot,6,Image 1,2,53275,
4817,,Spot,6,Image 1,2,53276,
8243,,Spot,6,Image 1,2,53277,
5563,,Spot,6,Image 1,2,53278,
4495,,Spot,6,Image 1,2,53279,
7429,,Spot,6,Image 1,2,53280,
7216,,Spot,6,Image 1,2,53281,
5699,,Spot,6,Image 1,2,53282,
8034,,Spot,6,Image 1,2,53283,
5678,,Spot,6,Image 1,2,53284,
4613,,Spot,6,Image 1,2,53285,
4820,,Spot,6,Image 1,2,53286,
6569,,Spot,6,Image 1,2,53287,
4525,,Spot,6,Image 1,2,53288,
6687,,Spot,6,Image 1,2,53289,
5812,,Spot,6,Image 1,2,53290,
6598,,Spot,6,Image 1,2,53291,
12785,,Spot,6,Image 1,2,53292,
6171,,Spot,6,Image 1,2,53293,
6269,,Spot,6,Image 1,2,53294,
7480,,Spot,6,Image 1,2,53295,
6826,,Spot,6,Image 1,2,53296,
6493,,Spot,6,Image 1,2,53297,
5639,,Spot,6,Image 1,2,53298,
6773,,Spot,6,Image 1,2,53299,
5883,,Spot,6,Image 1,2,53300,
7279,,Spot,6,Image 1,2,53301,
4318,,Spot,6,Image 1,2,53302,
6364,,Spot,6,Image 1,2,53303,
6696,,Spot,6,Image 1,2,53304,
8217,,Spot,6,Image 1,2,53305,
5865,,Spot,6,Image 1,2,53306,
4432,,Spot,6,Image 1,2,53307,
4838,,Spot,6,Image 1,2,53308,
6742,,Spot,6,Image 1,2,53309,
7409,,Spot,6,Image 1,2,53310,
5546,,Spot,6,Image 1,2,53311,
5417,,Spot,6,Image 1,2,53312,
4023,,Spot,6,Image 1,2,53313,
5839,,Spot,6,Image 1,2,53314,
4632,,Spot,6,Image 1,2,53315,
5107,,Spot,6,Image 1,2,53316,
5707,,Spot,6,Image 1,2,53317,
4807,,Spot,6,Image 1,2,53318,
4441,,Spot,6,Image 1,2,53319,
5680,,Spot,6,Image 1,2,53320,
5520,,Spot,6,Image 1,2,53321,
4748,,Spot,6,Image 1,2,53322,
5886,,Spot,6,Image 1,2,53323,
6527,,Spot,6,Image 1,2,53324,
5277,,Spot,6,Image 1,2,53325,
6144,,Spot,6,Image 1,2,53326,
6640,,Spot,6,Image 1,2,53327,
4817,,Spot,6,Image 1,2,53328,
8641,,Spot,6,Image 1,2,53329,
6666,,Spot,6,Image 1,2,53330,
4311,,Spot,6,Image 1,2,53331,
6021,,Spot,6,Image 1,2,53332,
6799,,Spot,6,Image 1,2,53333,
6789,,Spot,6,Image 1,2,53334,
8598,,Spot,6,Image 1,2,53335,
6388,,Spot,6,Image 1,2,53336,
7124,,Spot,6,Image 1,2,53337,
7631,,Spot,6,Image 1,2,53338,
7540,,Spot,6,Image 1,2,53339,
6470,,Spot,6,Image 1,2,53340,
8997,,Spot,6,Image 1,2,53341,
9338,,Spot,6,Image 1,2,53342,
6951,,Spot,6,Image 1,2,53343,
6207,,Spot,6,Image 1,2,53344,
5917,,Spot,6,Image 1,2,53345,
5919,,Spot,6,Image 1,2,53346,
4752,,Spot,6,Image 1,2,53347,
6696,,Spot,6,Image 1,2,53348,
4981,,Spot,6,Image 1,2,53349,
5975,,Spot,6,Image 1,2,53350,
5065,,Spot,6,Image 1,2,53351,
5628,,Spot,6,Image 1,2,53352,
4524,,Spot,6,Image 1,2,53353,
5475,,Spot,6,Image 1,2,53354,
6057,,Spot,6,Image 1,2,53355,
5960,,Spot,6,Image 1,2,53356,
8359,,Spot,6,Image 1,2,53357,
4277,,Spot,6,Image 1,2,53358,
4190,,Spot,6,Image 1,2,53359,
5128,,Spot,6,Image 1,2,53360,
4588,,Spot,6,Image 1,2,53361,
6882,,Spot,6,Image 1,2,53362,
7548,,Spot,6,Image 1,2,53363,
7770,,Spot,6,Image 1,2,53364,
6933,,Spot,6,Image 1,2,53365,
6061,,Spot,6,Image 1,2,53366,
7786,,Spot,6,Image 1,2,53367,
6808,,Spot,6,Image 1,2,53368,
6908,,Spot,6,Image 1,2,53369,
6455,,Spot,6,Image 1,2,53370,
6854,,Spot,6,Image 1,2,53371,
5881,,Spot,6,Image 1,2,53372,
5017,,Spot,6,Image 1,2,53373,
4398,,Spot,6,Image 1,2,53374,
6880,,Spot,6,Image 1,2,53375,
5885,,Spot,6,Image 1,2,53376,
5051,,Spot,6,Image 1,2,53377,
8973,,Spot,6,Image 1,2,53378,
4620,,Spot,6,Image 1,2,53379,
6522,,Spot,6,Image 1,2,53380,
3799,,Spot,6,Image 1,2,53381,
3837,,Spot,6,Image 1,2,53382,
6340,,Spot,6,Image 1,2,53383,
5759,,Spot,6,Image 1,2,53384,
6576,,Spot,6,Image 1,2,53385,
5582,,Spot,6,Image 1,2,53386,
4351,,Spot,6,Image 1,2,53387,
6822,,Spot,6,Image 1,2,53388,
5585,,Spot,6,Image 1,2,53389,
5934,,Spot,6,Image 1,2,53390,
7165,,Spot,6,Image 1,2,53391,
6729,,Spot,6,Image 1,2,53392,
6966,,Spot,6,Image 1,2,53393,
7308,,Spot,6,Image 1,2,53394,
7273,,Spot,6,Image 1,2,53395,
8925,,Spot,6,Image 1,2,53396,
7591,,Spot,6,Image 1,2,53397,
6145,,Spot,6,Image 1,2,53398,
5835,,Spot,6,Image 1,2,53399,
11258,,Spot,6,Image 1,2,53400,
8438,,Spot,6,Image 1,2,53401,
11403,,Spot,6,Image 1,2,53402,
6952,,Spot,6,Image 1,2,53403,
6701,,Spot,6,Image 1,2,53404,
7878,,Spot,6,Image 1,2,53405,
5209,,Spot,6,Image 1,2,53406,
7636,,Spot,6,Image 1,2,53407,
7982,,Spot,6,Image 1,2,53408,
7421,,Spot,6,Image 1,2,53409,
9012,,Spot,6,Image 1,2,53410,
7586,,Spot,6,Image 1,2,53411,
6647,,Spot,6,Image 1,2,53412,
8170,,Spot,6,Image 1,2,53413,
6565,,Spot,6,Image 1,2,53414,
7431,,Spot,6,Image 1,2,53415,
9664,,Spot,6,Image 1,2,53416,
5952,,Spot,6,Image 1,2,53417,
7824,,Spot,6,Image 1,2,53418,
5307,,Spot,6,Image 1,2,53419,
6172,,Spot,6,Image 1,2,53420,
5284,,Spot,6,Image 1,2,53421,
6815,,Spot,6,Image 1,2,53422,
