
Intensity Min Ch=4 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
0,,Spot,4,Image 1,2,53345,
0,,Spot,4,Image 1,2,53346,
0,,Spot,4,Image 1,2,53347,
0,,Spot,4,Image 1,2,53348,
0,,Spot,4,Image 1,2,53349,
0,,Spot,4,Image 1,2,53350,
0,,Spot,4,Image 1,2,53351,
0,,Spot,4,Image 1,2,53352,
0,,Spot,4,Image 1,2,53353,
0,,Spot,4,Image 1,2,53354,
0,,Spot,4,Image 1,2,53355,
0,,Spot,4,Image 1,2,53356,
0,,Spot,4,Image 1,2,53357,
0,,Spot,4,Image 1,2,53358,
0,,Spot,4,Image 1,2,53359,
0,,Spot,4,Image 1,2,53360,
0,,Spot,4,Image 1,2,53361,
0,,Spot,4,Image 1,2,53362,
0,,Spot,4,Image 1,2,53363,
0,,Spot,4,Image 1,2,53364,
0,,Spot,4,Image 1,2,53365,
0,,Spot,4,Image 1,2,53366,
0,,Spot,4,Image 1,2,53367,
0,,Spot,4,Image 1,2,53368,
0,,Spot,4,Image 1,2,53369,
0,,Spot,4,Image 1,2,53370,
0,,Spot,4,Image 1,2,53371,
0,,Spot,4,Image 1,2,53372,
0,,Spot,4,Image 1,2,53373,
0,,Spot,4,Image 1,2,53374,
0,,Spot,4,Image 1,2,53375,
0,,Spot,4,Image 1,2,53376,
0,,Spot,4,Image 1,2,53377,
0,,Spot,4,Image 1,2,53378,
0,,Spot,4,Image 1,2,53379,
0,,Spot,4,Image 1,2,53380,
0,,Spot,4,Image 1,2,53381,
0,,Spot,4,Image 1,2,53382,
0,,Spot,4,Image 1,2,53383,
0,,Spot,4,Image 1,2,53384,
0,,Spot,4,Image 1,2,53385,
0,,Spot,4,Image 1,2,53386,
0,,Spot,4,Image 1,2,53387,
0,,Spot,4,Image 1,2,53388,
0,,Spot,4,Image 1,2,53389,
0,,Spot,4,Image 1,2,53390,
0,,Spot,4,Image 1,2,53391,
0,,Spot,4,Image 1,2,53392,
0,,Spot,4,Image 1,2,53393,
0,,Spot,4,Image 1,2,53394,
0,,Spot,4,Image 1,2,53395,
0,,Spot,4,Image 1,2,53396,
0,,Spot,4,Image 1,2,53397,
0,,Spot,4,Image 1,2,53398,
0,,Spot,4,Image 1,2,53399,
0,,Spot,4,Image 1,2,53400,
0,,Spot,4,Image 1,2,53401,
0,,Spot,4,Image 1,2,53402,
0,,Spot,4,Image 1,2,53403,
0,,Spot,4,Image 1,2,53404,
0,,Spot,4,Image 1,2,53405,
0,,Spot,4,Image 1,2,53406,
0,,Spot,4,Image 1,2,53407,
0,,Spot,4,Image 1,2,53408,
0,,Spot,4,Image 1,2,53409,
0,,Spot,4,Image 1,2,53410,
0,,Spot,4,Image 1,2,53411,
0,,Spot,4,Image 1,2,53412,
0,,Spot,4,Image 1,2,53413,
0,,Spot,4,Image 1,2,53414,
0,,Spot,4,Image 1,2,53415,
0,,Spot,4,Image 1,2,53416,
0,,Spot,4,Image 1,2,53417,
0,,Spot,4,Image 1,2,53418,
0,,Spot,4,Image 1,2,53419,
0,,Spot,4,Image 1,2,53420,
0,,Spot,4,Image 1,2,53421,
0,,Spot,4,Image 1,2,53422,
0,,Spot,4,Image 1,2,53423,
0,,Spot,4,Image 1,2,53424,
0,,Spot,4,Image 1,2,53425,
0,,Spot,4,Image 1,2,53426,
0,,Spot,4,Image 1,2,53427,
0,,Spot,4,Image 1,2,53428,
0,,Spot,4,Image 1,2,53429,
0,,Spot,4,Image 1,2,53430,
0,,Spot,4,Image 1,2,53431,
0,,Spot,4,Image 1,2,53432,
0,,Spot,4,Image 1,2,53433,
0,,Spot,4,Image 1,2,53434,
0,,Spot,4,Image 1,2,53435,
0,,Spot,4,Image 1,2,53436,
0,,Spot,4,Image 1,2,53437,
0,,Spot,4,Image 1,2,53438,
0,,Spot,4,Image 1,2,53439,
0,,Spot,4,Image 1,2,53440,
0,,Spot,4,Image 1,2,53441,
0,,Spot,4,Image 1,2,53442,
0,,Spot,4,Image 1,2,53443,
0,,Spot,4,Image 1,2,53444,
0,,Spot,4,Image 1,2,53445,
0,,Spot,4,Image 1,2,53446,
0,,Spot,4,Image 1,2,53447,
0,,Spot,4,Image 1,2,53448,
0,,Spot,4,Image 1,2,53449,
0,,Spot,4,Image 1,2,53450,
0,,Spot,4,Image 1,2,53451,
0,,Spot,4,Image 1,2,53452,
0,,Spot,4,Image 1,2,53453,
0,,Spot,4,Image 1,2,53454,
0,,Spot,4,Image 1,2,53455,
0,,Spot,4,Image 1,2,53456,
0,,Spot,4,Image 1,2,53457,
0,,Spot,4,Image 1,2,53458,
0,,Spot,4,Image 1,2,53459,
0,,Spot,4,Image 1,2,53460,
0,,Spot,4,Image 1,2,53461,
0,,Spot,4,Image 1,2,53462,
0,,Spot,4,Image 1,2,53463,
0,,Spot,4,Image 1,2,53464,
0,,Spot,4,Image 1,2,53465,
0,,Spot,4,Image 1,2,53466,
0,,Spot,4,Image 1,2,53467,
0,,Spot,4,Image 1,2,53468,
0,,Spot,4,Image 1,2,53469,
0,,Spot,4,Image 1,2,53470,
0,,Spot,4,Image 1,2,53471,
0,,Spot,4,Image 1,2,53472,
0,,Spot,4,Image 1,2,53473,
0,,Spot,4,Image 1,2,53474,
0,,Spot,4,Image 1,2,53475,
0,,Spot,4,Image 1,2,53476,
0,,Spot,4,Image 1,2,53477,
0,,Spot,4,Image 1,2,53478,
0,,Spot,4,Image 1,2,53479,
0,,Spot,4,Image 1,2,53480,
0,,Spot,4,Image 1,2,53481,
0,,Spot,4,Image 1,2,53482,
0,,Spot,4,Image 1,2,53483,
0,,Spot,4,Image 1,2,53484,
0,,Spot,4,Image 1,2,53485,
0,,Spot,4,Image 1,2,53486,
0,,Spot,4,Image 1,2,53487,
0,,Spot,4,Image 1,2,53488,
0,,Spot,4,Image 1,2,53489,
0,,Spot,4,Image 1,2,53490,
0,,Spot,4,Image 1,2,53491,
0,,Spot,4,Image 1,2,53492,
0,,Spot,4,Image 1,2,53493,
0,,Spot,4,Image 1,2,53494,
0,,Spot,4,Image 1,2,53495,
0,,Spot,4,Image 1,2,53496,
0,,Spot,4,Image 1,2,53497,
0,,Spot,4,Image 1,3,53498,
0,,Spot,4,Image 1,3,53499,
0,,Spot,4,Image 1,3,53500,
0,,Spot,4,Image 1,3,53501,
0,,Spot,4,Image 1,3,53502,
0,,Spot,4,Image 1,3,53503,
0,,Spot,4,Image 1,3,53504,
0,,Spot,4,Image 1,3,53505,
0,,Spot,4,Image 1,3,53506,
0,,Spot,4,Image 1,3,53507,
0,,Spot,4,Image 1,3,53508,
0,,Spot,4,Image 1,3,53509,
0,,Spot,4,Image 1,3,53510,
0,,Spot,4,Image 1,3,53511,
0,,Spot,4,Image 1,3,53512,
0,,Spot,4,Image 1,3,53513,
0,,Spot,4,Image 1,3,53514,
0,,Spot,4,Image 1,3,53515,
0,,Spot,4,Image 1,3,53516,
0,,Spot,4,Image 1,3,53517,
0,,Spot,4,Image 1,3,53518,
