
Intensity StdDev Ch=1 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
856.189,,Spot,1,Image 1,1,297,
550.229,,Spot,1,Image 1,1,298,
407.376,,Spot,1,Image 1,1,299,
394.757,,Spot,1,Image 1,1,300,
449.472,,Spot,1,Image 1,1,301,
586.846,,Spot,1,Image 1,1,302,
575.114,,Spot,1,Image 1,1,303,
545.036,,Spot,1,Image 1,1,304,
906.694,,Spot,1,Image 1,1,306,
883.062,,Spot,1,Image 1,1,308,
311.137,,Spot,1,Image 1,1,309,
759.382,,Spot,1,Image 1,1,310,
668.566,,Spot,1,Image 1,1,311,
506.93,,Spot,1,Image 1,1,312,
753.054,,Spot,1,Image 1,1,313,
633.874,,Spot,1,Image 1,1,314,
395.946,,Spot,1,Image 1,1,315,
442.224,,Spot,1,Image 1,1,316,
377.505,,Spot,1,Image 1,1,317,
761.777,,Spot,1,Image 1,1,318,
434.192,,Spot,1,Image 1,1,320,
364.748,,Spot,1,Image 1,1,321,
546.769,,Spot,1,Image 1,1,322,
425.036,,Spot,1,Image 1,1,366,
336.645,,Spot,1,Image 1,1,374,
476.746,,Spot,1,Image 1,1,376,
832.987,,Spot,1,Image 1,1,389,
527.184,,Spot,1,Image 1,1,390,
977.328,,Spot,1,Image 1,1,391,
1276.23,,Spot,1,Image 1,1,392,
694.812,,Spot,1,Image 1,1,393,
792.44,,Spot,1,Image 1,1,394,
448.345,,Spot,1,Image 1,1,395,
608.435,,Spot,1,Image 1,1,396,
1152.58,,Spot,1,Image 1,1,398,
1196.34,,Spot,1,Image 1,1,399,
1270.95,,Spot,1,Image 1,1,400,
593.053,,Spot,1,Image 1,1,401,
442.759,,Spot,1,Image 1,1,402,
508.934,,Spot,1,Image 1,1,403,
393.232,,Spot,1,Image 1,1,404,
1058.39,,Spot,1,Image 1,1,405,
830.985,,Spot,1,Image 1,1,406,
662.636,,Spot,1,Image 1,1,407,
464.728,,Spot,1,Image 1,1,408,
528.119,,Spot,1,Image 1,1,409,
762.081,,Spot,1,Image 1,1,410,
451.671,,Spot,1,Image 1,1,411,
518.765,,Spot,1,Image 1,1,412,
388.447,,Spot,1,Image 1,1,413,
691.312,,Spot,1,Image 1,1,414,
1015.64,,Spot,1,Image 1,1,416,
534.773,,Spot,1,Image 1,1,421,
503.595,,Spot,1,Image 1,1,423,
602.822,,Spot,1,Image 1,1,425,
710.473,,Spot,1,Image 1,1,426,
671.36,,Spot,1,Image 1,1,427,
461.666,,Spot,1,Image 1,1,428,
554.009,,Spot,1,Image 1,1,429,
815.134,,Spot,1,Image 1,1,431,
542.691,,Spot,1,Image 1,1,432,
583.733,,Spot,1,Image 1,1,434,
509.108,,Spot,1,Image 1,1,435,
1207.81,,Spot,1,Image 1,1,436,
473.574,,Spot,1,Image 1,1,437,
305.357,,Spot,1,Image 1,1,438,
485.236,,Spot,1,Image 1,1,439,
679.603,,Spot,1,Image 1,1,440,
674.257,,Spot,1,Image 1,1,441,
921.373,,Spot,1,Image 1,1,442,
365.084,,Spot,1,Image 1,1,443,
463.528,,Spot,1,Image 1,1,444,
778.245,,Spot,1,Image 1,1,445,
810.585,,Spot,1,Image 1,1,446,
460.281,,Spot,1,Image 1,1,512,
348.889,,Spot,1,Image 1,1,514,
264.815,,Spot,1,Image 1,1,517,
257.892,,Spot,1,Image 1,1,518,
364.385,,Spot,1,Image 1,1,519,
801.164,,Spot,1,Image 1,1,520,
983.301,,Spot,1,Image 1,1,521,
618.508,,Spot,1,Image 1,1,522,
613.572,,Spot,1,Image 1,1,523,
401.61,,Spot,1,Image 1,1,524,
742.562,,Spot,1,Image 1,1,525,
1414.25,,Spot,1,Image 1,1,526,
1318.17,,Spot,1,Image 1,1,527,
490.454,,Spot,1,Image 1,1,528,
392.696,,Spot,1,Image 1,1,529,
279.276,,Spot,1,Image 1,1,530,
523.096,,Spot,1,Image 1,1,531,
625.241,,Spot,1,Image 1,1,547,
682.963,,Spot,1,Image 1,1,550,
490.992,,Spot,1,Image 1,1,551,
415.442,,Spot,1,Image 1,1,552,
436.589,,Spot,1,Image 1,1,554,
889.571,,Spot,1,Image 1,1,557,
502.393,,Spot,1,Image 1,1,558,
671.056,,Spot,1,Image 1,1,559,
885.003,,Spot,1,Image 1,1,560,
575.235,,Spot,1,Image 1,1,603,
736.759,,Spot,1,Image 1,1,53019,
573.773,,Spot,1,Image 1,1,53020,
672.966,,Spot,1,Image 1,1,53022,
511.965,,Spot,1,Image 1,1,53023,
314.34,,Spot,1,Image 1,1,53024,
496.321,,Spot,1,Image 1,1,53025,
1058.59,,Spot,1,Image 1,1,53027,
1139.35,,Spot,1,Image 1,1,53028,
674.9,,Spot,1,Image 1,1,53029,
646.76,,Spot,1,Image 1,1,53030,
546.167,,Spot,1,Image 1,1,53031,
519.746,,Spot,1,Image 1,1,53032,
955.008,,Spot,1,Image 1,1,53033,
381.394,,Spot,1,Image 1,1,53034,
600.385,,Spot,1,Image 1,1,53035,
500.788,,Spot,1,Image 1,1,53036,
622.359,,Spot,1,Image 1,1,53037,
684.857,,Spot,1,Image 1,1,53038,
903.341,,Spot,1,Image 1,1,53039,
864.833,,Spot,1,Image 1,1,53040,
892.05,,Spot,1,Image 1,1,53041,
590.56,,Spot,1,Image 1,1,53042,
631.964,,Spot,1,Image 1,1,53043,
609.945,,Spot,1,Image 1,1,53044,
445.394,,Spot,1,Image 1,1,53045,
1294.13,,Spot,1,Image 1,1,53046,
403.885,,Spot,1,Image 1,1,53048,
658.639,,Spot,1,Image 1,1,53049,
608.076,,Spot,1,Image 1,1,53050,
414.295,,Spot,1,Image 1,1,53052,
435.766,,Spot,1,Image 1,1,53053,
565.199,,Spot,1,Image 1,1,53055,
542.411,,Spot,1,Image 1,1,53056,
701.627,,Spot,1,Image 1,1,53057,
992.799,,Spot,1,Image 1,1,53058,
575.874,,Spot,1,Image 1,1,53059,
722.073,,Spot,1,Image 1,1,53060,
993.556,,Spot,1,Image 1,1,53061,
495.497,,Spot,1,Image 1,1,53062,
499.092,,Spot,1,Image 1,1,53063,
535.451,,Spot,1,Image 1,1,53065,
666.519,,Spot,1,Image 1,1,53066,
502.952,,Spot,1,Image 1,1,53067,
683.484,,Spot,1,Image 1,1,53068,
419.425,,Spot,1,Image 1,1,53069,
974.716,,Spot,1,Image 1,1,53071,
287.226,,Spot,1,Image 1,1,53072,
830.168,,Spot,1,Image 1,1,53073,
802.264,,Spot,1,Image 1,1,53075,
554.057,,Spot,1,Image 1,1,53078,
935.653,,Spot,1,Image 1,1,53079,
845.942,,Spot,1,Image 1,1,53080,
960.602,,Spot,1,Image 1,1,53081,
748.6,,Spot,1,Image 1,1,53082,
678.985,,Spot,1,Image 1,1,53083,
1208.98,,Spot,1,Image 1,1,53084,
1389,,Spot,1,Image 1,1,53085,
1102.74,,Spot,1,Image 1,1,53086,
731.873,,Spot,1,Image 1,1,53087,
1044.59,,Spot,1,Image 1,1,53088,
399.067,,Spot,1,Image 1,1,53090,
623.028,,Spot,1,Image 1,1,53091,
636.246,,Spot,1,Image 1,1,53092,
424.074,,Spot,1,Image 1,1,53094,
498.849,,Spot,1,Image 1,1,53095,
402.199,,Spot,1,Image 1,1,53096,
694.339,,Spot,1,Image 1,1,53097,
746.759,,Spot,1,Image 1,1,53098,
487.483,,Spot,1,Image 1,1,53099,
383.461,,Spot,1,Image 1,1,53100,
393.266,,Spot,1,Image 1,1,53101,
910.33,,Spot,1,Image 1,1,53102,
673.66,,Spot,1,Image 1,1,53103,
278.223,,Spot,1,Image 1,1,53104,
365.928,,Spot,1,Image 1,1,53105,
978.05,,Spot,1,Image 1,1,53106,
829.901,,Spot,1,Image 1,1,53107,
661.793,,Spot,1,Image 1,1,53108,
693.822,,Spot,1,Image 1,1,53109,
976.01,,Spot,1,Image 1,1,53110,
718.326,,Spot,1,Image 1,1,53111,
764.187,,Spot,1,Image 1,1,53112,
540.018,,Spot,1,Image 1,1,53113,
800.303,,Spot,1,Image 1,1,53115,
934.706,,Spot,1,Image 1,1,53116,
761.898,,Spot,1,Image 1,1,53118,
685.032,,Spot,1,Image 1,1,53119,
732.013,,Spot,1,Image 1,1,53120,
498.679,,Spot,1,Image 1,1,53121,
2106.61,,Spot,1,Image 1,1,53122,
772.214,,Spot,1,Image 1,1,53123,
615.389,,Spot,1,Image 1,1,53124,
417.045,,Spot,1,Image 1,1,53125,
626.248,,Spot,1,Image 1,1,53126,
529.783,,Spot,1,Image 1,1,53127,
434.918,,Spot,1,Image 1,1,53128,
791.398,,Spot,1,Image 1,1,53129,
789.039,,Spot,1,Image 1,1,53130,
682.686,,Spot,1,Image 1,1,53131,
837.05,,Spot,1,Image 1,1,53132,
762.691,,Spot,1,Image 1,1,53133,
946.824,,Spot,1,Image 1,1,53134,
913.575,,Spot,1,Image 1,1,53135,
751.517,,Spot,1,Image 1,1,53136,
529.726,,Spot,1,Image 1,1,53137,
842.389,,Spot,1,Image 1,1,53138,
531.172,,Spot,1,Image 1,1,53140,
687.558,,Spot,1,Image 1,1,53141,
655.568,,Spot,1,Image 1,1,53142,
623.607,,Spot,1,Image 1,1,53143,
1085.56,,Spot,1,Image 1,1,53144,
640.35,,Spot,1,Image 1,1,53145,
620.007,,Spot,1,Image 1,1,53146,
947.299,,Spot,1,Image 1,1,53147,
826.971,,Spot,1,Image 1,1,53148,
574.84,,Spot,1,Image 1,1,53149,
1037.77,,Spot,1,Image 1,1,53150,
898.056,,Spot,1,Image 1,1,53152,
545.043,,Spot,1,Image 1,1,53154,
797.779,,Spot,1,Image 1,1,53155,
817.167,,Spot,1,Image 1,1,53157,
469.452,,Spot,1,Image 1,1,53159,
1035.9,,Spot,1,Image 1,1,53160,
727.058,,Spot,1,Image 1,1,53163,
775.961,,Spot,1,Image 1,1,53164,
1007.93,,Spot,1,Image 1,1,53165,
1028.81,,Spot,1,Image 1,1,53166,
840.573,,Spot,1,Image 1,1,53167,
622.81,,Spot,1,Image 1,1,53168,
808.519,,Spot,1,Image 1,1,53169,
809.32,,Spot,1,Image 1,1,53170,
743.997,,Spot,1,Image 1,1,53171,
475.341,,Spot,1,Image 1,1,53172,
589.69,,Spot,1,Image 1,1,53173,
1288.41,,Spot,1,Image 1,1,53174,
1110.35,,Spot,1,Image 1,1,53175,
450.57,,Spot,1,Image 1,1,53176,
325.283,,Spot,1,Image 1,1,53177,
507.308,,Spot,1,Image 1,1,53179,
569.843,,Spot,1,Image 1,1,53180,
582.579,,Spot,1,Image 1,1,53181,
661.773,,Spot,1,Image 1,1,53182,
567.706,,Spot,1,Image 1,1,53183,
453.08,,Spot,1,Image 1,1,53184,
549.236,,Spot,1,Image 1,1,53185,
270.657,,Spot,1,Image 1,1,53186,
568.216,,Spot,1,Image 1,1,53187,
692.095,,Spot,1,Image 1,1,53188,
833.011,,Spot,1,Image 1,1,53189,
907.759,,Spot,1,Image 1,1,53190,
345.295,,Spot,1,Image 1,1,53191,
582.881,,Spot,1,Image 1,1,53192,
849.656,,Spot,1,Image 1,1,53193,
942.518,,Spot,1,Image 1,1,53194,
612.512,,Spot,1,Image 1,1,53195,
503.667,,Spot,1,Image 1,1,53196,
792.889,,Spot,1,Image 1,1,53197,
519.795,,Spot,1,Image 1,1,53198,
718.768,,Spot,1,Image 1,1,53199,
459.55,,Spot,1,Image 1,1,53200,
469.745,,Spot,1,Image 1,1,53201,
976.15,,Spot,1,Image 1,1,53203,
878.391,,Spot,1,Image 1,1,53204,
489.85,,Spot,1,Image 1,1,53205,
833.274,,Spot,1,Image 1,1,53206,
783.898,,Spot,1,Image 1,1,53207,
489.709,,Spot,1,Image 1,1,53208,
594.153,,Spot,1,Image 1,1,53209,
957.312,,Spot,1,Image 1,1,53210,
1036.56,,Spot,1,Image 1,1,53211,
789.999,,Spot,1,Image 1,1,53212,
879.237,,Spot,1,Image 1,1,53213,
932.079,,Spot,1,Image 1,1,53214,
943.963,,Spot,1,Image 1,1,53215,
560.379,,Spot,1,Image 1,1,53216,
585.455,,Spot,1,Image 1,1,53217,
839.33,,Spot,1,Image 1,1,53218,
376.259,,Spot,1,Image 1,1,53219,
916.395,,Spot,1,Image 1,1,53220,
731.075,,Spot,1,Image 1,1,53221,
1131.3,,Spot,1,Image 1,1,53222,
419.748,,Spot,1,Image 1,1,53225,
682.696,,Spot,1,Image 1,1,53226,
902.416,,Spot,1,Image 1,1,53227,
334.159,,Spot,1,Image 1,1,53228,
549.362,,Spot,1,Image 1,1,53229,
354.383,,Spot,1,Image 1,1,53230,
925.021,,Spot,1,Image 1,1,53231,
391.774,,Spot,1,Image 1,1,53232,
762.908,,Spot,1,Image 1,1,53233,
685.338,,Spot,1,Image 1,1,53234,
748.013,,Spot,1,Image 1,1,53235,
1287.05,,Spot,1,Image 1,2,53236,
283.974,,Spot,1,Image 1,2,53237,
364.369,,Spot,1,Image 1,2,53238,
515.19,,Spot,1,Image 1,2,53239,
439.99,,Spot,1,Image 1,2,53240,
846.875,,Spot,1,Image 1,2,53241,
514.61,,Spot,1,Image 1,2,53242,
568.484,,Spot,1,Image 1,2,53243,
584.263,,Spot,1,Image 1,2,53244,
536.409,,Spot,1,Image 1,2,53245,
544.434,,Spot,1,Image 1,2,53246,
376.517,,Spot,1,Image 1,2,53247,
508.654,,Spot,1,Image 1,2,53248,
716.849,,Spot,1,Image 1,2,53249,
315.111,,Spot,1,Image 1,2,53250,
508.266,,Spot,1,Image 1,2,53251,
454.279,,Spot,1,Image 1,2,53252,
656.107,,Spot,1,Image 1,2,53253,
448.093,,Spot,1,Image 1,2,53254,
897.788,,Spot,1,Image 1,2,53255,
738.098,,Spot,1,Image 1,2,53256,
401.548,,Spot,1,Image 1,2,53257,
582.688,,Spot,1,Image 1,2,53258,
923.755,,Spot,1,Image 1,2,53259,
416.129,,Spot,1,Image 1,2,53260,
511.646,,Spot,1,Image 1,2,53261,
700.729,,Spot,1,Image 1,2,53262,
892.463,,Spot,1,Image 1,2,53263,
307.267,,Spot,1,Image 1,2,53264,
584.293,,Spot,1,Image 1,2,53265,
484.61,,Spot,1,Image 1,2,53266,
956.903,,Spot,1,Image 1,2,53267,
299.033,,Spot,1,Image 1,2,53268,
267.821,,Spot,1,Image 1,2,53269,
769.515,,Spot,1,Image 1,2,53270,
605.735,,Spot,1,Image 1,2,53271,
776.094,,Spot,1,Image 1,2,53272,
366.173,,Spot,1,Image 1,2,53273,
973.795,,Spot,1,Image 1,2,53274,
400.558,,Spot,1,Image 1,2,53275,
361.946,,Spot,1,Image 1,2,53276,
408.459,,Spot,1,Image 1,2,53277,
643.426,,Spot,1,Image 1,2,53278,
364.741,,Spot,1,Image 1,2,53279,
807.43,,Spot,1,Image 1,2,53280,
710.808,,Spot,1,Image 1,2,53281,
402.372,,Spot,1,Image 1,2,53282,
914.561,,Spot,1,Image 1,2,53283,
618.83,,Spot,1,Image 1,2,53284,
509.448,,Spot,1,Image 1,2,53285,
522.206,,Spot,1,Image 1,2,53286,
505.691,,Spot,1,Image 1,2,53287,
547.471,,Spot,1,Image 1,2,53288,
552.145,,Spot,1,Image 1,2,53289,
428.134,,Spot,1,Image 1,2,53290,
312.101,,Spot,1,Image 1,2,53291,
859.235,,Spot,1,Image 1,2,53292,
515.812,,Spot,1,Image 1,2,53293,
607.432,,Spot,1,Image 1,2,53294,
570.749,,Spot,1,Image 1,2,53295,
361.326,,Spot,1,Image 1,2,53296,
409.355,,Spot,1,Image 1,2,53297,
460.23,,Spot,1,Image 1,2,53298,
398.046,,Spot,1,Image 1,2,53299,
360.669,,Spot,1,Image 1,2,53300,
336.34,,Spot,1,Image 1,2,53301,
302.356,,Spot,1,Image 1,2,53302,
405.965,,Spot,1,Image 1,2,53303,
380.422,,Spot,1,Image 1,2,53304,
539.003,,Spot,1,Image 1,2,53305,
681.165,,Spot,1,Image 1,2,53306,
665.625,,Spot,1,Image 1,2,53307,
426.253,,Spot,1,Image 1,2,53308,
517.542,,Spot,1,Image 1,2,53309,
651.837,,Spot,1,Image 1,2,53310,
629.84,,Spot,1,Image 1,2,53311,
538.642,,Spot,1,Image 1,2,53312,
450.101,,Spot,1,Image 1,2,53313,
306.896,,Spot,1,Image 1,2,53314,
699.096,,Spot,1,Image 1,2,53315,
320.15,,Spot,1,Image 1,2,53316,
522.685,,Spot,1,Image 1,2,53317,
483.022,,Spot,1,Image 1,2,53318,
414.422,,Spot,1,Image 1,2,53319,
587.651,,Spot,1,Image 1,2,53320,
650.234,,Spot,1,Image 1,2,53321,
457.184,,Spot,1,Image 1,2,53322,
711.351,,Spot,1,Image 1,2,53323,
429.967,,Spot,1,Image 1,2,53324,
377.687,,Spot,1,Image 1,2,53325,
488.121,,Spot,1,Image 1,2,53326,
332.338,,Spot,1,Image 1,2,53327,
457.908,,Spot,1,Image 1,2,53328,
642.687,,Spot,1,Image 1,2,53329,
529.953,,Spot,1,Image 1,2,53330,
386.029,,Spot,1,Image 1,2,53331,
478.354,,Spot,1,Image 1,2,53332,
592.883,,Spot,1,Image 1,2,53333,
969.589,,Spot,1,Image 1,2,53334,
568.268,,Spot,1,Image 1,2,53335,
602.487,,Spot,1,Image 1,2,53336,
566.471,,Spot,1,Image 1,2,53337,
736.081,,Spot,1,Image 1,2,53338,
814.989,,Spot,1,Image 1,2,53339,
777.967,,Spot,1,Image 1,2,53340,
819.446,,Spot,1,Image 1,2,53341,
1430.89,,Spot,1,Image 1,2,53342,
455.577,,Spot,1,Image 1,2,53343,
490.279,,Spot,1,Image 1,2,53344,
319.975,,Spot,1,Image 1,2,53345,
578.311,,Spot,1,Image 1,2,53346,
404.145,,Spot,1,Image 1,2,53347,
682.122,,Spot,1,Image 1,2,53348,
259.873,,Spot,1,Image 1,2,53349,
663.962,,Spot,1,Image 1,2,53350,
556.256,,Spot,1,Image 1,2,53351,
543.75,,Spot,1,Image 1,2,53352,
420.535,,Spot,1,Image 1,2,53353,
400.688,,Spot,1,Image 1,2,53354,
197.299,,Spot,1,Image 1,2,53355,
468.449,,Spot,1,Image 1,2,53356,
516.966,,Spot,1,Image 1,2,53357,
515.34,,Spot,1,Image 1,2,53358,
352.539,,Spot,1,Image 1,2,53359,
407.588,,Spot,1,Image 1,2,53360,
394.391,,Spot,1,Image 1,2,53361,
510.936,,Spot,1,Image 1,2,53362,
683.986,,Spot,1,Image 1,2,53363,
467.225,,Spot,1,Image 1,2,53364,
393.796,,Spot,1,Image 1,2,53365,
756.669,,Spot,1,Image 1,2,53366,
384.341,,Spot,1,Image 1,2,53367,
478.413,,Spot,1,Image 1,2,53368,
735.078,,Spot,1,Image 1,2,53369,
968.423,,Spot,1,Image 1,2,53370,
518.22,,Spot,1,Image 1,2,53371,
932.16,,Spot,1,Image 1,2,53372,
424.093,,Spot,1,Image 1,2,53373,
390.894,,Spot,1,Image 1,2,53374,
784.349,,Spot,1,Image 1,2,53375,
571.873,,Spot,1,Image 1,2,53376,
679.241,,Spot,1,Image 1,2,53377,
364.49,,Spot,1,Image 1,2,53378,
600.087,,Spot,1,Image 1,2,53379,
475.228,,Spot,1,Image 1,2,53380,
371.08,,Spot,1,Image 1,2,53381,
451.865,,Spot,1,Image 1,2,53382,
639.917,,Spot,1,Image 1,2,53383,
956.038,,Spot,1,Image 1,2,53384,
986.439,,Spot,1,Image 1,2,53385,
347.348,,Spot,1,Image 1,2,53386,
738.999,,Spot,1,Image 1,2,53387,
380.181,,Spot,1,Image 1,2,53388,
533.911,,Spot,1,Image 1,2,53389,
801.5,,Spot,1,Image 1,2,53390,
1313.71,,Spot,1,Image 1,2,53391,
799.283,,Spot,1,Image 1,2,53392,
548.143,,Spot,1,Image 1,2,53393,
369.441,,Spot,1,Image 1,2,53394,
654.981,,Spot,1,Image 1,2,53395,
1052.67,,Spot,1,Image 1,2,53396,
395.126,,Spot,1,Image 1,2,53397,
435.497,,Spot,1,Image 1,2,53398,
785.338,,Spot,1,Image 1,2,53399,
300.8,,Spot,1,Image 1,2,53400,
237.819,,Spot,1,Image 1,2,53401,
1227.86,,Spot,1,Image 1,2,53402,
734.322,,Spot,1,Image 1,2,53403,
280.938,,Spot,1,Image 1,2,53404,
703.614,,Spot,1,Image 1,2,53405,
586.622,,Spot,1,Image 1,2,53406,
365.594,,Spot,1,Image 1,2,53407,
502.73,,Spot,1,Image 1,2,53408,
265.323,,Spot,1,Image 1,2,53409,
1006.66,,Spot,1,Image 1,2,53410,
476.482,,Spot,1,Image 1,2,53411,
852.336,,Spot,1,Image 1,2,53412,
742.844,,Spot,1,Image 1,2,53413,
540.081,,Spot,1,Image 1,2,53414,
389.953,,Spot,1,Image 1,2,53415,
560.792,,Spot,1,Image 1,2,53416,
774.389,,Spot,1,Image 1,2,53417,
872.292,,Spot,1,Image 1,2,53418,
421.356,,Spot,1,Image 1,2,53419,
751.582,,Spot,1,Image 1,2,53420,
544.646,,Spot,1,Image 1,2,53421,
944.368,,Spot,1,Image 1,2,53422,
462.412,,Spot,1,Image 1,2,53423,
751.195,,Spot,1,Image 1,2,53424,
445.734,,Spot,1,Image 1,2,53425,
214.527,,Spot,1,Image 1,2,53426,
713.86,,Spot,1,Image 1,2,53427,
610.03,,Spot,1,Image 1,2,53428,
395.172,,Spot,1,Image 1,2,53429,
619.456,,Spot,1,Image 1,2,53430,
567.901,,Spot,1,Image 1,2,53431,
969.186,,Spot,1,Image 1,2,53432,
506.767,,Spot,1,Image 1,2,53433,
667.907,,Spot,1,Image 1,2,53434,
407.61,,Spot,1,Image 1,2,53435,
612.729,,Spot,1,Image 1,2,53436,
509.879,,Spot,1,Image 1,2,53437,
597.128,,Spot,1,Image 1,2,53438,
935.139,,Spot,1,Image 1,2,53439,
328.76,,Spot,1,Image 1,2,53440,
469.428,,Spot,1,Image 1,2,53441,
656.856,,Spot,1,Image 1,2,53442,
303.562,,Spot,1,Image 1,2,53443,
609.449,,Spot,1,Image 1,2,53444,
437.193,,Spot,1,Image 1,2,53445,
1073.09,,Spot,1,Image 1,2,53446,
488.389,,Spot,1,Image 1,2,53447,
508.543,,Spot,1,Image 1,2,53448,
509.36,,Spot,1,Image 1,2,53449,
562.821,,Spot,1,Image 1,2,53450,
727.821,,Spot,1,Image 1,2,53451,
430.876,,Spot,1,Image 1,2,53452,
452.614,,Spot,1,Image 1,2,53453,
1057.46,,Spot,1,Image 1,2,53454,
801.133,,Spot,1,Image 1,2,53455,
829.613,,Spot,1,Image 1,2,53456,
1338.36,,Spot,1,Image 1,2,53457,
366.13,,Spot,1,Image 1,2,53458,
406.982,,Spot,1,Image 1,2,53459,
565.541,,Spot,1,Image 1,2,53460,
