
Area
 ==================== 
Area,Unit,Category,Time,ID,
78.5398,um^2,Spot,1,426,
78.5398,um^2,Spot,1,427,
78.5398,um^2,Spot,1,428,
78.5398,um^2,Spot,1,429,
78.5398,um^2,Spot,1,431,
78.5398,um^2,Spot,1,432,
78.5398,um^2,Spot,1,434,
78.5398,um^2,Spot,1,435,
78.5398,um^2,Spot,1,436,
78.5398,um^2,Spot,1,437,
78.5398,um^2,Spot,1,438,
78.5398,um^2,Spot,1,439,
78.5398,um^2,Spot,1,440,
78.5398,um^2,Spot,1,441,
78.5398,um^2,Spot,1,442,
78.5398,um^2,Spot,1,443,
78.5398,um^2,Spot,1,444,
78.5398,um^2,Spot,1,445,
78.5398,um^2,Spot,1,446,
78.5398,um^2,Spot,1,512,
78.5398,um^2,Spot,1,514,
78.5398,um^2,Spot,1,517,
78.5398,um^2,Spot,1,518,
78.5398,um^2,Spot,1,519,
78.5398,um^2,Spot,1,520,
78.5398,um^2,Spot,1,521,
78.5398,um^2,Spot,1,522,
78.5398,um^2,Spot,1,523,
78.5398,um^2,Spot,1,524,
78.5398,um^2,Spot,1,525,
78.5398,um^2,Spot,1,526,
78.5398,um^2,Spot,1,527,
78.5398,um^2,Spot,1,528,
78.5398,um^2,Spot,1,529,
78.5398,um^2,Spot,1,530,
78.5398,um^2,Spot,1,531,
78.5398,um^2,Spot,1,547,
78.5398,um^2,Spot,1,550,
78.5398,um^2,Spot,1,551,
78.5398,um^2,Spot,1,552,
78.5398,um^2,Spot,1,554,
78.5398,um^2,Spot,1,557,
78.5398,um^2,Spot,1,558,
78.5398,um^2,Spot,1,559,
78.5398,um^2,Spot,1,560,
78.5398,um^2,Spot,1,603,
78.5398,um^2,Spot,1,53019,
78.5398,um^2,Spot,1,53020,
78.5398,um^2,Spot,1,53022,
78.5398,um^2,Spot,1,53023,
78.5398,um^2,Spot,1,53024,
78.5398,um^2,Spot,1,53025,
78.5398,um^2,Spot,1,53027,
78.5398,um^2,Spot,1,53028,
78.5398,um^2,Spot,1,53029,
78.5398,um^2,Spot,1,53030,
78.5398,um^2,Spot,1,53031,
78.5398,um^2,Spot,1,53032,
78.5398,um^2,Spot,1,53033,
78.5398,um^2,Spot,1,53034,
78.5398,um^2,Spot,1,53035,
78.5398,um^2,Spot,1,53036,
78.5398,um^2,Spot,1,53037,
78.5398,um^2,Spot,1,53038,
78.5398,um^2,Spot,1,53039,
78.5398,um^2,Spot,1,53040,
78.5398,um^2,Spot,1,53041,
78.5398,um^2,Spot,1,53042,
78.5398,um^2,Spot,1,53043,
78.5398,um^2,Spot,1,53044,
78.5398,um^2,Spot,1,53045,
78.5398,um^2,Spot,1,53046,
78.5398,um^2,Spot,1,53048,
78.5398,um^2,Spot,1,53049,
78.5398,um^2,Spot,1,53050,
78.5398,um^2,Spot,1,53052,
78.5398,um^2,Spot,1,53053,
78.5398,um^2,Spot,1,53055,
78.5398,um^2,Spot,1,53056,
78.5398,um^2,Spot,1,53057,
78.5398,um^2,Spot,1,53058,
78.5398,um^2,Spot,1,53059,
78.5398,um^2,Spot,1,53060,
78.5398,um^2,Spot,1,53061,
78.5398,um^2,Spot,1,53062,
78.5398,um^2,Spot,1,53063,
78.5398,um^2,Spot,1,53065,
78.5398,um^2,Spot,1,53066,
78.5398,um^2,Spot,1,53067,
78.5398,um^2,Spot,1,53068,
78.5398,um^2,Spot,1,53069,
78.5398,um^2,Spot,1,53071,
78.5398,um^2,Spot,1,53072,
78.5398,um^2,Spot,1,53073,
78.5398,um^2,Spot,1,53075,
78.5398,um^2,Spot,1,53078,
78.5398,um^2,Spot,1,53079,
78.5398,um^2,Spot,1,53080,
78.5398,um^2,Spot,1,53081,
78.5398,um^2,Spot,1,53082,
78.5398,um^2,Spot,1,53083,
78.5398,um^2,Spot,1,53084,
78.5398,um^2,Spot,1,53085,
78.5398,um^2,Spot,1,53086,
78.5398,um^2,Spot,1,53087,
78.5398,um^2,Spot,1,53088,
78.5398,um^2,Spot,1,53090,
78.5398,um^2,Spot,1,53091,
78.5398,um^2,Spot,1,53092,
78.5398,um^2,Spot,1,53094,
78.5398,um^2,Spot,1,53095,
78.5398,um^2,Spot,1,53096,
78.5398,um^2,Spot,1,53097,
78.5398,um^2,Spot,1,53098,
78.5398,um^2,Spot,1,53099,
78.5398,um^2,Spot,1,53100,
78.5398,um^2,Spot,1,53101,
78.5398,um^2,Spot,1,53102,
78.5398,um^2,Spot,1,53103,
78.5398,um^2,Spot,1,53104,
78.5398,um^2,Spot,1,53105,
78.5398,um^2,Spot,1,53106,
78.5398,um^2,Spot,1,53107,
78.5398,um^2,Spot,1,53108,
78.5398,um^2,Spot,1,53109,
78.5398,um^2,Spot,1,53110,
78.5398,um^2,Spot,1,53111,
78.5398,um^2,Spot,1,53112,
78.5398,um^2,Spot,1,53113,
78.5398,um^2,Spot,1,53115,
78.5398,um^2,Spot,1,53116,
78.5398,um^2,Spot,1,53118,
78.5398,um^2,Spot,1,53119,
78.5398,um^2,Spot,1,53120,
78.5398,um^2,Spot,1,53121,
78.5398,um^2,Spot,1,53122,
78.5398,um^2,Spot,1,53123,
78.5398,um^2,Spot,1,53124,
78.5398,um^2,Spot,1,53125,
78.5398,um^2,Spot,1,53126,
78.5398,um^2,Spot,1,53127,
78.5398,um^2,Spot,1,53128,
78.5398,um^2,Spot,1,53129,
78.5398,um^2,Spot,1,53130,
78.5398,um^2,Spot,1,53131,
78.5398,um^2,Spot,1,53132,
78.5398,um^2,Spot,1,53133,
78.5398,um^2,Spot,1,53134,
78.5398,um^2,Spot,1,53135,
78.5398,um^2,Spot,1,53136,
78.5398,um^2,Spot,1,53137,
78.5398,um^2,Spot,1,53138,
78.5398,um^2,Spot,1,53140,
78.5398,um^2,Spot,1,53141,
78.5398,um^2,Spot,1,53142,
78.5398,um^2,Spot,1,53143,
78.5398,um^2,Spot,1,53144,
78.5398,um^2,Spot,1,53145,
78.5398,um^2,Spot,1,53146,
78.5398,um^2,Spot,1,53147,
78.5398,um^2,Spot,1,53148,
78.5398,um^2,Spot,1,53149,
78.5398,um^2,Spot,1,53150,
78.5398,um^2,Spot,1,53152,
78.5398,um^2,Spot,1,53154,
78.5398,um^2,Spot,1,53155,
78.5398,um^2,Spot,1,53157,
78.5398,um^2,Spot,1,53159,
78.5398,um^2,Spot,1,53160,
78.5398,um^2,Spot,1,53163,
78.5398,um^2,Spot,1,53164,
78.5398,um^2,Spot,1,53165,
78.5398,um^2,Spot,1,53166,
78.5398,um^2,Spot,1,53167,
78.5398,um^2,Spot,1,53168,
78.5398,um^2,Spot,1,53169,
78.5398,um^2,Spot,1,53170,
78.5398,um^2,Spot,1,53171,
78.5398,um^2,Spot,1,53172,
