
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
117.047,44.92,3.26674,um,Spot,Position,2,53243,
91.6376,39.5667,4.68757,um,Spot,Position,2,53244,
31.3856,52.8301,0.24,um,Spot,Position,2,53245,
25.4654,61.1749,0.24,um,Spot,Position,2,53246,
25.5873,67.8408,0.24,um,Spot,Position,2,53247,
24.3342,70.7149,4.12562,um,Spot,Position,2,53248,
32.2851,61.099,4.64965,um,Spot,Position,2,53249,
25.9927,59.9097,6.00099,um,Spot,Position,2,53250,
24.0253,75.9625,6.41186,um,Spot,Position,2,53251,
31.2829,69.1243,7.22547,um,Spot,Position,2,53252,
36.5599,50.3794,0.24,um,Spot,Position,2,53253,
42.8681,52.1084,0.24,um,Spot,Position,2,53254,
51.848,54.8251,0.24,um,Spot,Position,2,53255,
40.2714,59.3658,0.24,um,Spot,Position,2,53256,
61.5726,61.5697,0.24,um,Spot,Position,2,53257,
42.5912,64.4427,0.24,um,Spot,Position,2,53258,
48.7726,68.8501,0.24,um,Spot,Position,2,53259,
37.8488,66.446,3.70626,um,Spot,Position,2,53260,
54.5461,59.7721,4.06551,um,Spot,Position,2,53261,
49.329,53.9582,4.6891,um,Spot,Position,2,53262,
34.4021,54.1795,4.45598,um,Spot,Position,2,53263,
41.3494,76.796,5.56482,um,Spot,Position,2,53264,
73.3625,61.5225,0.24,um,Spot,Position,2,53265,
82.2134,63.0449,0.24,um,Spot,Position,2,53266,
68.6646,63.2392,0.24,um,Spot,Position,2,53267,
87.0439,76.1443,0.24,um,Spot,Position,2,53268,
81.4293,75.1366,0.56403,um,Spot,Position,2,53269,
76.0138,50.5654,3.10675,um,Spot,Position,2,53270,
68.9553,50.9564,4.53062,um,Spot,Position,2,53271,
67.6117,76.7452,5.62573,um,Spot,Position,2,53272,
85.4696,49.03,6.40982,um,Spot,Position,2,53273,
76.3334,61.976,6.65787,um,Spot,Position,2,53274,
62.8158,75.9994,7.5953,um,Spot,Position,2,53275,
115.608,51.7585,0.24,um,Spot,Position,2,53276,
106.519,53.8421,0.24,um,Spot,Position,2,53277,
104.205,65.9276,0.24,um,Spot,Position,2,53278,
116.643,66.7776,0.856242,um,Spot,Position,2,53279,
101.862,52.4388,1.6798,um,Spot,Position,2,53280,
92.5159,49.5643,2.12277,um,Spot,Position,2,53281,
111.823,66.3856,3.25561,um,Spot,Position,2,53282,
92.8444,61.1825,4.98551,um,Spot,Position,2,53283,
102.648,57.5267,6.9149,um,Spot,Position,2,53284,
97.7492,67.2439,6.80441,um,Spot,Position,2,53285,
107.557,59.3009,7.52047,um,Spot,Position,2,53286,
29.9602,90.5198,0.24,um,Spot,Position,2,53287,
25.1703,91.8618,0.24,um,Spot,Position,2,53288,
26.7115,78.3392,1.6288,um,Spot,Position,2,53289,
32.7532,83.14,1.85839,um,Spot,Position,2,53290,
25.8527,82.1968,7.23671,um,Spot,Position,2,53291,
44.8516,78.7978,0.24,um,Spot,Position,2,53292,
55.4147,80.5046,0.24,um,Spot,Position,2,53293,
58.3212,93.5196,0.24,um,Spot,Position,2,53294,
52.8387,96.544,0.24,um,Spot,Position,2,53295,
44.9224,97.3027,0.24,um,Spot,Position,2,53296,
48.1632,88.364,0.964677,um,Spot,Position,2,53297,
35.7338,96.8548,3.03507,um,Spot,Position,2,53298,
34.8289,89.333,4.98912,um,Spot,Position,2,53299,
46.6462,96.2889,6.66301,um,Spot,Position,2,53300,
54.6854,89.9919,7.51666,um,Spot,Position,2,53301,
83.4113,86.0068,0.24,um,Spot,Position,2,53302,
63.8899,86.7024,0.24,um,Spot,Position,2,53303,
