
Intensity Median Ch=5 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
2748.72,,Spot,5,Image 1,1,53078,
1703.58,,Spot,5,Image 1,1,53079,
2691.58,,Spot,5,Image 1,1,53080,
2374,,Spot,5,Image 1,1,53081,
2392.28,,Spot,5,Image 1,1,53082,
1677.74,,Spot,5,Image 1,1,53083,
2308.78,,Spot,5,Image 1,1,53084,
2690.15,,Spot,5,Image 1,1,53085,
1623.42,,Spot,5,Image 1,1,53086,
3621.16,,Spot,5,Image 1,1,53087,
1982.77,,Spot,5,Image 1,1,53088,
2409.75,,Spot,5,Image 1,1,53090,
1033.25,,Spot,5,Image 1,1,53091,
2415.88,,Spot,5,Image 1,1,53092,
2435.73,,Spot,5,Image 1,1,53094,
3434.31,,Spot,5,Image 1,1,53095,
860.198,,Spot,5,Image 1,1,53096,
3754.5,,Spot,5,Image 1,1,53097,
1733.03,,Spot,5,Image 1,1,53098,
2887.17,,Spot,5,Image 1,1,53099,
2229.83,,Spot,5,Image 1,1,53100,
855.656,,Spot,5,Image 1,1,53101,
2930.11,,Spot,5,Image 1,1,53102,
2672.92,,Spot,5,Image 1,1,53103,
1449.44,,Spot,5,Image 1,1,53104,
603.63,,Spot,5,Image 1,1,53105,
3161.23,,Spot,5,Image 1,1,53106,
2352.8,,Spot,5,Image 1,1,53107,
39.984,,Spot,5,Image 1,1,53108,
92.912,,Spot,5,Image 1,1,53109,
209.76,,Spot,5,Image 1,1,53110,
29.808,,Spot,5,Image 1,1,53111,
22.768,,Spot,5,Image 1,1,53112,
115.68,,Spot,5,Image 1,1,53113,
1109.42,,Spot,5,Image 1,1,53115,
1568.26,,Spot,5,Image 1,1,53116,
1183.84,,Spot,5,Image 1,1,53118,
219.336,,Spot,5,Image 1,1,53119,
220.744,,Spot,5,Image 1,1,53120,
583.6,,Spot,5,Image 1,1,53121,
607.536,,Spot,5,Image 1,1,53122,
20.352,,Spot,5,Image 1,1,53123,
304.608,,Spot,5,Image 1,1,53124,
125.19,,Spot,5,Image 1,1,53125,
341.944,,Spot,5,Image 1,1,53126,
399.104,,Spot,5,Image 1,1,53127,
1033.96,,Spot,5,Image 1,1,53128,
941.64,,Spot,5,Image 1,1,53129,
38.84,,Spot,5,Image 1,1,53130,
332.464,,Spot,5,Image 1,1,53131,
2162.05,,Spot,5,Image 1,1,53132,
2726.26,,Spot,5,Image 1,1,53133,
4052.12,,Spot,5,Image 1,1,53134,
3587.73,,Spot,5,Image 1,1,53135,
2498.42,,Spot,5,Image 1,1,53136,
1814.06,,Spot,5,Image 1,1,53137,
3523.84,,Spot,5,Image 1,1,53138,
3088.01,,Spot,5,Image 1,1,53140,
2200.22,,Spot,5,Image 1,1,53141,
2269.98,,Spot,5,Image 1,1,53142,
2384.35,,Spot,5,Image 1,1,53143,
945.885,,Spot,5,Image 1,1,53144,
1464.42,,Spot,5,Image 1,1,53145,
2280.76,,Spot,5,Image 1,1,53146,
1920.98,,Spot,5,Image 1,1,53147,
1902.78,,Spot,5,Image 1,1,53148,
1536.68,,Spot,5,Image 1,1,53149,
1756.58,,Spot,5,Image 1,1,53150,
3026.94,,Spot,5,Image 1,1,53152,
3626.88,,Spot,5,Image 1,1,53154,
2289.53,,Spot,5,Image 1,1,53155,
1874.42,,Spot,5,Image 1,1,53157,
3634.21,,Spot,5,Image 1,1,53159,
1223.1,,Spot,5,Image 1,1,53160,
929.96,,Spot,5,Image 1,1,53163,
428.992,,Spot,5,Image 1,1,53164,
2792.82,,Spot,5,Image 1,1,53165,
1063.4,,Spot,5,Image 1,1,53166,
911.48,,Spot,5,Image 1,1,53167,
2959.18,,Spot,5,Image 1,1,53168,
2861.54,,Spot,5,Image 1,1,53169,
2385.6,,Spot,5,Image 1,1,53170,
2409.34,,Spot,5,Image 1,1,53171,
2036.53,,Spot,5,Image 1,1,53172,
952.252,,Spot,5,Image 1,1,53173,
1483.14,,Spot,5,Image 1,1,53174,
1363.67,,Spot,5,Image 1,1,53175,
4737.72,,Spot,5,Image 1,1,53176,
2902.96,,Spot,5,Image 1,1,53177,
2374.56,,Spot,5,Image 1,1,53179,
2466.22,,Spot,5,Image 1,1,53180,
4128.52,,Spot,5,Image 1,1,53181,
2718.42,,Spot,5,Image 1,1,53182,
3170.64,,Spot,5,Image 1,1,53183,
2245.18,,Spot,5,Image 1,1,53184,
2020.62,,Spot,5,Image 1,1,53185,
1901.08,,Spot,5,Image 1,1,53186,
1873.06,,Spot,5,Image 1,1,53187,
2564.3,,Spot,5,Image 1,1,53188,
1458.13,,Spot,5,Image 1,1,53189,
1786.96,,Spot,5,Image 1,1,53190,
1408.56,,Spot,5,Image 1,1,53191,
1658.54,,Spot,5,Image 1,1,53192,
1512.15,,Spot,5,Image 1,1,53193,
2560.4,,Spot,5,Image 1,1,53194,
1539.66,,Spot,5,Image 1,1,53195,
985.972,,Spot,5,Image 1,1,53196,
1867.12,,Spot,5,Image 1,1,53197,
1615.38,,Spot,5,Image 1,1,53198,
1908.91,,Spot,5,Image 1,1,53199,
1369.8,,Spot,5,Image 1,1,53200,
1604.97,,Spot,5,Image 1,1,53201,
821.866,,Spot,5,Image 1,1,53203,
1225.58,,Spot,5,Image 1,1,53204,
1827.14,,Spot,5,Image 1,1,53205,
1247.35,,Spot,5,Image 1,1,53206,
2015.19,,Spot,5,Image 1,1,53207,
1207.51,,Spot,5,Image 1,1,53208,
712.068,,Spot,5,Image 1,1,53209,
749.42,,Spot,5,Image 1,1,53210,
945.532,,Spot,5,Image 1,1,53211,
763.895,,Spot,5,Image 1,1,53212,
713.757,,Spot,5,Image 1,1,53213,
1543.49,,Spot,5,Image 1,1,53214,
555.18,,Spot,5,Image 1,1,53215,
1167.41,,Spot,5,Image 1,1,53216,
1343.54,,Spot,5,Image 1,1,53217,
2019.7,,Spot,5,Image 1,1,53218,
1784.11,,Spot,5,Image 1,1,53219,
1073.68,,Spot,5,Image 1,1,53220,
1626.89,,Spot,5,Image 1,1,53221,
1281.61,,Spot,5,Image 1,1,53222,
3171.16,,Spot,5,Image 1,1,53225,
1587.74,,Spot,5,Image 1,1,53226,
2746.5,,Spot,5,Image 1,1,53227,
5072.42,,Spot,5,Image 1,1,53228,
4586.09,,Spot,5,Image 1,1,53229,
4017.28,,Spot,5,Image 1,1,53230,
3392.38,,Spot,5,Image 1,1,53231,
2136.94,,Spot,5,Image 1,1,53232,
2171.16,,Spot,5,Image 1,1,53233,
2782.24,,Spot,5,Image 1,1,53234,
2209.98,,Spot,5,Image 1,1,53235,
1.288,,Spot,5,Image 1,2,53236,
398.944,,Spot,5,Image 1,2,53237,
125.888,,Spot,5,Image 1,2,53238,
754,,Spot,5,Image 1,2,53239,
607.612,,Spot,5,Image 1,2,53240,
148.888,,Spot,5,Image 1,2,53241,
320.16,,Spot,5,Image 1,2,53242,
139.24,,Spot,5,Image 1,2,53243,
59.784,,Spot,5,Image 1,2,53244,
570.034,,Spot,5,Image 1,2,53245,
914.276,,Spot,5,Image 1,2,53246,
2426.32,,Spot,5,Image 1,2,53247,
2696.48,,Spot,5,Image 1,2,53248,
3227.03,,Spot,5,Image 1,2,53249,
2328.42,,Spot,5,Image 1,2,53250,
2894.75,,Spot,5,Image 1,2,53251,
1165.66,,Spot,5,Image 1,2,53252,
843.744,,Spot,5,Image 1,2,53253,
2089.56,,Spot,5,Image 1,2,53254,
2717.72,,Spot,5,Image 1,2,53255,
2625.2,,Spot,5,Image 1,2,53256,
1515.77,,Spot,5,Image 1,2,53257,
2608.43,,Spot,5,Image 1,2,53258,
1838.4,,Spot,5,Image 1,2,53259,
2822.62,,Spot,5,Image 1,2,53260,
3674.74,,Spot,5,Image 1,2,53261,
1160.58,,Spot,5,Image 1,2,53262,
2052.56,,Spot,5,Image 1,2,53263,
1296.01,,Spot,5,Image 1,2,53264,
1210.8,,Spot,5,Image 1,2,53265,
1527.02,,Spot,5,Image 1,2,53266,
1223.46,,Spot,5,Image 1,2,53267,
1499.94,,Spot,5,Image 1,2,53268,
631.742,,Spot,5,Image 1,2,53269,
2462.64,,Spot,5,Image 1,2,53270,
1325,,Spot,5,Image 1,2,53271,
2887.99,,Spot,5,Image 1,2,53272,
869.168,,Spot,5,Image 1,2,53273,
2413.38,,Spot,5,Image 1,2,53274,
1824.58,,Spot,5,Image 1,2,53275,
307.961,,Spot,5,Image 1,2,53276,
231,,Spot,5,Image 1,2,53277,
753.568,,Spot,5,Image 1,2,53278,
913.164,,Spot,5,Image 1,2,53279,
74.084,,Spot,5,Image 1,2,53280,
312.992,,Spot,5,Image 1,2,53281,
748.432,,Spot,5,Image 1,2,53282,
358.288,,Spot,5,Image 1,2,53283,
203.288,,Spot,5,Image 1,2,53284,
855.96,,Spot,5,Image 1,2,53285,
1687.06,,Spot,5,Image 1,2,53286,
318.536,,Spot,5,Image 1,2,53287,
34.576,,Spot,5,Image 1,2,53288,
925.224,,Spot,5,Image 1,2,53289,
534.296,,Spot,5,Image 1,2,53290,
2816.62,,Spot,5,Image 1,2,53291,
1084.88,,Spot,5,Image 1,2,53292,
2329.88,,Spot,5,Image 1,2,53293,
849.952,,Spot,5,Image 1,2,53294,
2337.6,,Spot,5,Image 1,2,53295,
1256.92,,Spot,5,Image 1,2,53296,
2024.35,,Spot,5,Image 1,2,53297,
183.936,,Spot,5,Image 1,2,53298,
2956.7,,Spot,5,Image 1,2,53299,
2852.78,,Spot,5,Image 1,2,53300,
4605.94,,Spot,5,Image 1,2,53301,
1414.27,,Spot,5,Image 1,2,53302,
2005.39,,Spot,5,Image 1,2,53303,
709.336,,Spot,5,Image 1,2,53304,
1934.38,,Spot,5,Image 1,2,53305,
1641.56,,Spot,5,Image 1,2,53306,
1533.73,,Spot,5,Image 1,2,53307,
356.064,,Spot,5,Image 1,2,53308,
2891.7,,Spot,5,Image 1,2,53309,
3617.63,,Spot,5,Image 1,2,53310,
894.16,,Spot,5,Image 1,2,53311,
1670,,Spot,5,Image 1,2,53312,
1002.51,,Spot,5,Image 1,2,53313,
1164.62,,Spot,5,Image 1,2,53314,
698.439,,Spot,5,Image 1,2,53315,
46.57,,Spot,5,Image 1,2,53316,
900.792,,Spot,5,Image 1,2,53317,
902.68,,Spot,5,Image 1,2,53318,
526.414,,Spot,5,Image 1,2,53319,
529.96,,Spot,5,Image 1,2,53320,
1004.81,,Spot,5,Image 1,2,53321,
759.682,,Spot,5,Image 1,2,53322,
913.572,,Spot,5,Image 1,2,53323,
1216.85,,Spot,5,Image 1,2,53324,
229.456,,Spot,5,Image 1,2,53325,
823.112,,Spot,5,Image 1,2,53326,
3913.28,,Spot,5,Image 1,2,53327,
214.632,,Spot,5,Image 1,2,53328,
227.448,,Spot,5,Image 1,2,53329,
91.616,,Spot,5,Image 1,2,53330,
74.06,,Spot,5,Image 1,2,53331,
282.792,,Spot,5,Image 1,2,53332,
3177.9,,Spot,5,Image 1,2,53333,
1847.04,,Spot,5,Image 1,2,53334,
1550,,Spot,5,Image 1,2,53335,
3504.9,,Spot,5,Image 1,2,53336,
3469.1,,Spot,5,Image 1,2,53337,
1555.05,,Spot,5,Image 1,2,53338,
3712.22,,Spot,5,Image 1,2,53339,
4228.77,,Spot,5,Image 1,2,53340,
282.476,,Spot,5,Image 1,2,53341,
276.08,,Spot,5,Image 1,2,53342,
3592.05,,Spot,5,Image 1,2,53343,
1854.28,,Spot,5,Image 1,2,53344,
2687.65,,Spot,5,Image 1,2,53345,
2516.26,,Spot,5,Image 1,2,53346,
1371.52,,Spot,5,Image 1,2,53347,
1761.33,,Spot,5,Image 1,2,53348,
2020.62,,Spot,5,Image 1,2,53349,
1994.22,,Spot,5,Image 1,2,53350,
2642.82,,Spot,5,Image 1,2,53351,
2792.33,,Spot,5,Image 1,2,53352,
454.016,,Spot,5,Image 1,2,53353,
967.792,,Spot,5,Image 1,2,53354,
500.544,,Spot,5,Image 1,2,53355,
1440.2,,Spot,5,Image 1,2,53356,
1808.31,,Spot,5,Image 1,2,53357,
614.024,,Spot,5,Image 1,2,53358,
881.085,,Spot,5,Image 1,2,53359,
544.968,,Spot,5,Image 1,2,53360,
522.368,,Spot,5,Image 1,2,53361,
465.198,,Spot,5,Image 1,2,53362,
2469.48,,Spot,5,Image 1,2,53363,
2473.61,,Spot,5,Image 1,2,53364,
2829.13,,Spot,5,Image 1,2,53365,
4879.26,,Spot,5,Image 1,2,53366,
4357.51,,Spot,5,Image 1,2,53367,
2496.48,,Spot,5,Image 1,2,53368,
170.66,,Spot,5,Image 1,2,53369,
2894.25,,Spot,5,Image 1,2,53370,
2469.54,,Spot,5,Image 1,2,53371,
1835.68,,Spot,5,Image 1,2,53372,
5060.59,,Spot,5,Image 1,2,53373,
1437.73,,Spot,5,Image 1,2,53374,
2020.84,,Spot,5,Image 1,2,53375,
492.344,,Spot,5,Image 1,2,53376,
964.65,,Spot,5,Image 1,2,53377,
1755.55,,Spot,5,Image 1,2,53378,
204.84,,Spot,5,Image 1,2,53379,
513.014,,Spot,5,Image 1,2,53380,
372,,Spot,5,Image 1,2,53381,
245.512,,Spot,5,Image 1,2,53382,
1404.98,,Spot,5,Image 1,2,53383,
1954.88,,Spot,5,Image 1,2,53384,
2409.97,,Spot,5,Image 1,2,53385,
111.4,,Spot,5,Image 1,2,53386,
257.444,,Spot,5,Image 1,2,53387,
82.984,,Spot,5,Image 1,2,53388,
385.84,,Spot,5,Image 1,2,53389,
664.148,,Spot,5,Image 1,2,53390,
4914.27,,Spot,5,Image 1,2,53391,
3398.24,,Spot,5,Image 1,2,53392,
3425.68,,Spot,5,Image 1,2,53393,
3760.27,,Spot,5,Image 1,2,53394,
2715.32,,Spot,5,Image 1,2,53395,
2832.81,,Spot,5,Image 1,2,53396,
1975.4,,Spot,5,Image 1,2,53397,
1183.72,,Spot,5,Image 1,2,53398,
358.112,,Spot,5,Image 1,2,53399,
492.08,,Spot,5,Image 1,2,53400,
2167.52,,Spot,5,Image 1,2,53401,
2505.3,,Spot,5,Image 1,2,53402,
1582.73,,Spot,5,Image 1,2,53403,
1422.8,,Spot,5,Image 1,2,53404,
2822.2,,Spot,5,Image 1,2,53405,
1526.29,,Spot,5,Image 1,2,53406,
2317.54,,Spot,5,Image 1,2,53407,
2516.28,,Spot,5,Image 1,2,53408,
1322.6,,Spot,5,Image 1,2,53409,
439.128,,Spot,5,Image 1,2,53410,
1059.1,,Spot,5,Image 1,2,53411,
335.816,,Spot,5,Image 1,2,53412,
1451.16,,Spot,5,Image 1,2,53413,
1019.05,,Spot,5,Image 1,2,53414,
3827.95,,Spot,5,Image 1,2,53415,
2359.72,,Spot,5,Image 1,2,53416,
129.903,,Spot,5,Image 1,2,53417,
2575.39,,Spot,5,Image 1,2,53418,
4.004,,Spot,5,Image 1,2,53419,
1324.21,,Spot,5,Image 1,2,53420,
1637.61,,Spot,5,Image 1,2,53421,
2259.4,,Spot,5,Image 1,2,53422,
2310.84,,Spot,5,Image 1,2,53423,
433.308,,Spot,5,Image 1,2,53424,
962.622,,Spot,5,Image 1,2,53425,
1635.68,,Spot,5,Image 1,2,53426,
466.886,,Spot,5,Image 1,2,53427,
319.824,,Spot,5,Image 1,2,53428,
1801.6,,Spot,5,Image 1,2,53429,
1757.82,,Spot,5,Image 1,2,53430,
471.808,,Spot,5,Image 1,2,53431,
396.352,,Spot,5,Image 1,2,53432,
1502.91,,Spot,5,Image 1,2,53433,
1718.01,,Spot,5,Image 1,2,53434,
73.176,,Spot,5,Image 1,2,53435,
245.833,,Spot,5,Image 1,2,53436,
452.16,,Spot,5,Image 1,2,53437,
170.316,,Spot,5,Image 1,2,53438,
9.28,,Spot,5,Image 1,2,53439,
2882.52,,Spot,5,Image 1,2,53440,
3892.53,,Spot,5,Image 1,2,53441,
73.56,,Spot,5,Image 1,2,53442,
3498.42,,Spot,5,Image 1,2,53443,
814.086,,Spot,5,Image 1,2,53444,
3486.08,,Spot,5,Image 1,2,53445,
