
Intensity Sum Ch=2 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
7.52475e+06,,Spot,2,Image 1,1,3,
5.3896e+06,,Spot,2,Image 1,1,15,
4.11604e+06,,Spot,2,Image 1,1,18,
6.35866e+06,,Spot,2,Image 1,1,40,
3.00688e+06,,Spot,2,Image 1,1,41,
8.40592e+06,,Spot,2,Image 1,1,44,
5.38582e+06,,Spot,2,Image 1,1,63,
4.10949e+06,,Spot,2,Image 1,1,64,
5.36377e+06,,Spot,2,Image 1,1,66,
6.19768e+06,,Spot,2,Image 1,1,70,
5.90415e+06,,Spot,2,Image 1,1,73,
6.46799e+06,,Spot,2,Image 1,1,74,
7.02699e+06,,Spot,2,Image 1,1,76,
6.20149e+06,,Spot,2,Image 1,1,80,
4.44999e+06,,Spot,2,Image 1,1,81,
5.09122e+06,,Spot,2,Image 1,1,82,
6.28015e+06,,Spot,2,Image 1,1,83,
5.53275e+06,,Spot,2,Image 1,1,84,
7.41204e+06,,Spot,2,Image 1,1,85,
5.62501e+06,,Spot,2,Image 1,1,86,
7.91031e+06,,Spot,2,Image 1,1,87,
6.83507e+06,,Spot,2,Image 1,1,88,
6.97285e+06,,Spot,2,Image 1,1,90,
3.7241e+06,,Spot,2,Image 1,1,91,
2.90952e+06,,Spot,2,Image 1,1,92,
3.02452e+06,,Spot,2,Image 1,1,93,
8.30437e+06,,Spot,2,Image 1,1,94,
5.78085e+06,,Spot,2,Image 1,1,95,
5.93565e+06,,Spot,2,Image 1,1,96,
3.86918e+06,,Spot,2,Image 1,1,97,
9.00355e+06,,Spot,2,Image 1,1,98,
4.33029e+06,,Spot,2,Image 1,1,99,
8.79194e+06,,Spot,2,Image 1,1,100,
3.82066e+06,,Spot,2,Image 1,1,101,
4.75596e+06,,Spot,2,Image 1,1,102,
6.63902e+06,,Spot,2,Image 1,1,103,
8.28959e+06,,Spot,2,Image 1,1,104,
3.695e+06,,Spot,2,Image 1,1,105,
2.769e+06,,Spot,2,Image 1,1,106,
7.36276e+06,,Spot,2,Image 1,1,107,
7.75381e+06,,Spot,2,Image 1,1,108,
3.78765e+06,,Spot,2,Image 1,1,109,
6.19643e+06,,Spot,2,Image 1,1,110,
5.08811e+06,,Spot,2,Image 1,1,111,
4.69022e+06,,Spot,2,Image 1,1,122,
3.04862e+06,,Spot,2,Image 1,1,125,
7.82296e+06,,Spot,2,Image 1,1,128,
4.55309e+06,,Spot,2,Image 1,1,130,
5.56481e+06,,Spot,2,Image 1,1,131,
6.28454e+06,,Spot,2,Image 1,1,132,
4.93804e+06,,Spot,2,Image 1,1,133,
4.24071e+06,,Spot,2,Image 1,1,134,
3.33593e+06,,Spot,2,Image 1,1,135,
5.71781e+06,,Spot,2,Image 1,1,136,
4.73754e+06,,Spot,2,Image 1,1,137,
6.07408e+06,,Spot,2,Image 1,1,138,
6.83468e+06,,Spot,2,Image 1,1,139,
7.06527e+06,,Spot,2,Image 1,1,140,
8.55597e+06,,Spot,2,Image 1,1,141,
7.28971e+06,,Spot,2,Image 1,1,142,
8.16074e+06,,Spot,2,Image 1,1,143,
4.3203e+06,,Spot,2,Image 1,1,144,
4.28332e+06,,Spot,2,Image 1,1,145,
4.28493e+06,,Spot,2,Image 1,1,146,
5.43359e+06,,Spot,2,Image 1,1,147,
6.58436e+06,,Spot,2,Image 1,1,150,
8.21651e+06,,Spot,2,Image 1,1,151,
8.00508e+06,,Spot,2,Image 1,1,152,
4.36937e+06,,Spot,2,Image 1,1,154,
4.85576e+06,,Spot,2,Image 1,1,155,
4.4956e+06,,Spot,2,Image 1,1,156,
9.15736e+06,,Spot,2,Image 1,1,157,
6.70185e+06,,Spot,2,Image 1,1,158,
9.66361e+06,,Spot,2,Image 1,1,159,
4.26946e+06,,Spot,2,Image 1,1,160,
4.94461e+06,,Spot,2,Image 1,1,161,
3.83541e+06,,Spot,2,Image 1,1,162,
3.0835e+06,,Spot,2,Image 1,1,163,
3.16955e+06,,Spot,2,Image 1,1,164,
3.51383e+06,,Spot,2,Image 1,1,167,
5.89475e+06,,Spot,2,Image 1,1,168,
4.99663e+06,,Spot,2,Image 1,1,169,
6.20463e+06,,Spot,2,Image 1,1,170,
4.40293e+06,,Spot,2,Image 1,1,171,
6.38754e+06,,Spot,2,Image 1,1,172,
6.01019e+06,,Spot,2,Image 1,1,173,
7.80105e+06,,Spot,2,Image 1,1,174,
4.47677e+06,,Spot,2,Image 1,1,175,
