
Time
 ==================== 
Time,Unit,Category,Time,ID,
717.731,s,Spot,3,53551,
717.731,s,Spot,3,53552,
717.731,s,Spot,3,53553,
717.731,s,Spot,3,53554,
717.731,s,Spot,3,53555,
717.731,s,Spot,3,53556,
717.731,s,Spot,3,53557,
717.731,s,Spot,3,53558,
717.731,s,Spot,3,53559,
717.731,s,Spot,3,53560,
717.731,s,Spot,3,53561,
717.731,s,Spot,3,53562,
717.731,s,Spot,3,53563,
717.731,s,Spot,3,53564,
717.731,s,Spot,3,53565,
717.731,s,Spot,3,53566,
717.731,s,Spot,3,53567,
717.731,s,Spot,3,53568,
717.731,s,Spot,3,53569,
717.731,s,Spot,3,53570,
717.731,s,Spot,3,53571,
717.731,s,Spot,3,53572,
717.731,s,Spot,3,53573,
717.731,s,Spot,3,53574,
717.731,s,Spot,3,53575,
717.731,s,Spot,3,53576,
717.731,s,Spot,3,53577,
717.731,s,Spot,3,53578,
717.731,s,Spot,3,53579,
717.731,s,Spot,3,53580,
717.731,s,Spot,3,53581,
717.731,s,Spot,3,53582,
717.731,s,Spot,3,53583,
717.731,s,Spot,3,53584,
717.731,s,Spot,3,53585,
717.731,s,Spot,3,53586,
717.731,s,Spot,3,53587,
717.731,s,Spot,3,53588,
717.731,s,Spot,3,53589,
717.731,s,Spot,3,53590,
717.731,s,Spot,3,53591,
717.731,s,Spot,3,53592,
717.731,s,Spot,3,53593,
717.731,s,Spot,3,53594,
717.731,s,Spot,3,53595,
717.731,s,Spot,3,53596,
717.731,s,Spot,3,53597,
717.731,s,Spot,3,53598,
717.731,s,Spot,3,53599,
717.731,s,Spot,3,53600,
717.731,s,Spot,3,53601,
717.731,s,Spot,3,53602,
717.731,s,Spot,3,53603,
717.731,s,Spot,3,53604,
717.731,s,Spot,3,53605,
717.731,s,Spot,3,53606,
717.731,s,Spot,3,53607,
717.731,s,Spot,3,53608,
717.731,s,Spot,3,53609,
717.731,s,Spot,3,53610,
717.731,s,Spot,3,53611,
717.731,s,Spot,3,53612,
717.731,s,Spot,3,53613,
717.731,s,Spot,3,53614,
717.731,s,Spot,3,53615,
717.731,s,Spot,3,53616,
717.731,s,Spot,3,53617,
717.731,s,Spot,3,53618,
717.731,s,Spot,3,53619,
717.731,s,Spot,3,53620,
717.731,s,Spot,3,53621,
717.731,s,Spot,3,53622,
717.731,s,Spot,3,53623,
717.731,s,Spot,3,53624,
717.731,s,Spot,3,53625,
717.731,s,Spot,3,53626,
717.731,s,Spot,3,53627,
717.731,s,Spot,3,53628,
717.731,s,Spot,3,53629,
717.731,s,Spot,3,53630,
717.731,s,Spot,3,53631,
717.731,s,Spot,3,53632,
717.731,s,Spot,3,53633,
717.731,s,Spot,3,53634,
717.731,s,Spot,3,53635,
717.731,s,Spot,3,53636,
717.731,s,Spot,3,53637,
717.731,s,Spot,3,53638,
717.731,s,Spot,3,53639,
717.731,s,Spot,3,53640,
717.731,s,Spot,3,53641,
717.731,s,Spot,3,53642,
717.731,s,Spot,3,53643,
717.731,s,Spot,3,53644,
717.731,s,Spot,3,53645,
717.731,s,Spot,3,53646,
717.731,s,Spot,3,53647,
717.731,s,Spot,3,53648,
717.731,s,Spot,3,53649,
717.731,s,Spot,3,53650,
717.731,s,Spot,3,53651,
717.731,s,Spot,3,53652,
717.731,s,Spot,3,53653,
717.731,s,Spot,3,53654,
717.731,s,Spot,3,53655,
717.731,s,Spot,3,53656,
717.731,s,Spot,3,53657,
717.731,s,Spot,3,53658,
717.731,s,Spot,3,53659,
717.731,s,Spot,3,53660,
717.731,s,Spot,3,53661,
717.731,s,Spot,3,53662,
717.731,s,Spot,3,53663,
717.731,s,Spot,3,53664,
717.731,s,Spot,3,53665,
717.731,s,Spot,3,53666,
717.731,s,Spot,3,53667,
717.731,s,Spot,3,53668,
717.731,s,Spot,3,53669,
717.731,s,Spot,3,53670,
717.731,s,Spot,3,53671,
717.731,s,Spot,3,53672,
717.731,s,Spot,3,53673,
717.731,s,Spot,3,53674,
717.731,s,Spot,3,53675,
717.731,s,Spot,3,53676,
717.731,s,Spot,3,53677,
717.731,s,Spot,3,53678,
717.731,s,Spot,3,53679,
717.731,s,Spot,3,53680,
717.731,s,Spot,3,53681,
717.731,s,Spot,3,53682,
717.731,s,Spot,3,53683,
717.731,s,Spot,3,53684,
717.731,s,Spot,3,53685,
717.731,s,Spot,3,53686,
717.731,s,Spot,3,53687,
717.731,s,Spot,3,53688,
717.731,s,Spot,3,53689,
717.731,s,Spot,3,53690,
717.731,s,Spot,3,53691,
717.731,s,Spot,3,53692,
717.731,s,Spot,3,53693,
717.731,s,Spot,3,53694,
717.731,s,Spot,3,53695,
717.731,s,Spot,3,53696,
717.731,s,Spot,3,53697,
717.731,s,Spot,3,53698,
717.731,s,Spot,3,53699,
717.731,s,Spot,3,53700,
717.731,s,Spot,3,53701,
717.731,s,Spot,3,53702,
717.731,s,Spot,3,53703,
717.731,s,Spot,3,53704,
717.731,s,Spot,3,53705,
717.731,s,Spot,3,53706,
717.731,s,Spot,3,53707,
717.731,s,Spot,3,53708,
717.731,s,Spot,3,53709,
717.731,s,Spot,3,53710,
717.731,s,Spot,3,53711,
717.731,s,Spot,3,53712,
717.731,s,Spot,3,53713,
717.731,s,Spot,3,53714,
717.731,s,Spot,3,53715,
717.731,s,Spot,3,53716,
717.731,s,Spot,3,53717,
717.731,s,Spot,3,53718,
717.731,s,Spot,3,53719,
717.731,s,Spot,3,53720,
717.731,s,Spot,3,53721,
717.731,s,Spot,3,53722,
717.731,s,Spot,3,53723,
717.731,s,Spot,3,53724,
717.731,s,Spot,3,53725,
717.731,s,Spot,3,53726,
717.731,s,Spot,3,53727,
717.731,s,Spot,3,53728,
717.731,s,Spot,3,53729,
717.731,s,Spot,3,53730,
717.731,s,Spot,3,53731,
717.731,s,Spot,3,53732,
717.731,s,Spot,3,53733,
717.731,s,Spot,3,53734,
717.731,s,Spot,3,53735,
717.731,s,Spot,3,53736,
717.731,s,Spot,3,53737,
717.731,s,Spot,3,53738,
717.731,s,Spot,3,53739,
717.731,s,Spot,3,53740,
717.731,s,Spot,3,53741,
717.731,s,Spot,3,53742,
717.731,s,Spot,3,53743,
717.731,s,Spot,3,53744,
717.731,s,Spot,3,53745,
717.731,s,Spot,3,53746,
717.731,s,Spot,3,53747,
717.731,s,Spot,3,53748,
717.731,s,Spot,3,53749,
717.731,s,Spot,3,53750,
717.731,s,Spot,3,53751,
717.731,s,Spot,3,53752,
717.731,s,Spot,3,53753,
717.731,s,Spot,3,53754,
717.731,s,Spot,3,53755,
717.731,s,Spot,3,53756,
