
Intensity Mean Ch=6 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
1717.86,,Spot,6,Image 1,1,135,
2188.94,,Spot,6,Image 1,1,136,
1608.31,,Spot,6,Image 1,1,137,
2136.26,,Spot,6,Image 1,1,138,
2479.23,,Spot,6,Image 1,1,139,
2532.96,,Spot,6,Image 1,1,140,
3004.55,,Spot,6,Image 1,1,141,
2644.09,,Spot,6,Image 1,1,142,
2554.51,,Spot,6,Image 1,1,143,
1502.52,,Spot,6,Image 1,1,144,
1857,,Spot,6,Image 1,1,145,
1859.24,,Spot,6,Image 1,1,146,
2245.77,,Spot,6,Image 1,1,147,
2307.54,,Spot,6,Image 1,1,150,
3052.2,,Spot,6,Image 1,1,151,
3000.16,,Spot,6,Image 1,1,152,
1528.05,,Spot,6,Image 1,1,154,
1699.12,,Spot,6,Image 1,1,155,
1580.68,,Spot,6,Image 1,1,156,
3307.34,,Spot,6,Image 1,1,157,
2322.02,,Spot,6,Image 1,1,158,
3435.59,,Spot,6,Image 1,1,159,
1774.6,,Spot,6,Image 1,1,160,
2092.08,,Spot,6,Image 1,1,161,
1636.93,,Spot,6,Image 1,1,162,
1247.68,,Spot,6,Image 1,1,163,
1189.31,,Spot,6,Image 1,1,164,
1652.28,,Spot,6,Image 1,1,167,
2141.41,,Spot,6,Image 1,1,168,
1782.28,,Spot,6,Image 1,1,169,
2235.02,,Spot,6,Image 1,1,170,
1498.97,,Spot,6,Image 1,1,171,
2292.64,,Spot,6,Image 1,1,172,
2075.45,,Spot,6,Image 1,1,173,
2810.43,,Spot,6,Image 1,1,174,
1562.74,,Spot,6,Image 1,1,175,
1937.37,,Spot,6,Image 1,1,233,
2724.41,,Spot,6,Image 1,1,234,
2196.74,,Spot,6,Image 1,1,238,
1825.65,,Spot,6,Image 1,1,240,
4048.61,,Spot,6,Image 1,1,246,
2561.74,,Spot,6,Image 1,1,247,
1307.5,,Spot,6,Image 1,1,248,
2057.95,,Spot,6,Image 1,1,253,
2169.11,,Spot,6,Image 1,1,262,
1780.38,,Spot,6,Image 1,1,263,
2139.3,,Spot,6,Image 1,1,264,
3039.27,,Spot,6,Image 1,1,267,
2757.58,,Spot,6,Image 1,1,269,
2902.31,,Spot,6,Image 1,1,270,
2867.95,,Spot,6,Image 1,1,271,
3090.2,,Spot,6,Image 1,1,273,
4171.06,,Spot,6,Image 1,1,274,
2322.19,,Spot,6,Image 1,1,275,
3369.66,,Spot,6,Image 1,1,276,
1757.77,,Spot,6,Image 1,1,277,
1413.33,,Spot,6,Image 1,1,278,
2439.79,,Spot,6,Image 1,1,279,
3653.54,,Spot,6,Image 1,1,280,
2498.38,,Spot,6,Image 1,1,281,
2067.28,,Spot,6,Image 1,1,282,
1607.11,,Spot,6,Image 1,1,283,
2671.48,,Spot,6,Image 1,1,284,
1804.3,,Spot,6,Image 1,1,285,
2251.74,,Spot,6,Image 1,1,286,
3085.05,,Spot,6,Image 1,1,288,
2538.25,,Spot,6,Image 1,1,292,
2180.77,,Spot,6,Image 1,1,294,
2179.01,,Spot,6,Image 1,1,296,
2143.98,,Spot,6,Image 1,1,297,
2684.23,,Spot,6,Image 1,1,298,
2270.73,,Spot,6,Image 1,1,299,
2126.69,,Spot,6,Image 1,1,300,
2841.94,,Spot,6,Image 1,1,301,
2477.53,,Spot,6,Image 1,1,302,
2729.97,,Spot,6,Image 1,1,303,
1745.25,,Spot,6,Image 1,1,304,
2376.17,,Spot,6,Image 1,1,306,
2356.7,,Spot,6,Image 1,1,308,
1834.86,,Spot,6,Image 1,1,309,
3073.94,,Spot,6,Image 1,1,310,
2240.29,,Spot,6,Image 1,1,311,
1248.74,,Spot,6,Image 1,1,312,
1664.46,,Spot,6,Image 1,1,313,
1314.24,,Spot,6,Image 1,1,314,
1609.19,,Spot,6,Image 1,1,315,
1665.42,,Spot,6,Image 1,1,316,
1567.19,,Spot,6,Image 1,1,317,
1386.04,,Spot,6,Image 1,1,318,
1440.65,,Spot,6,Image 1,1,320,
1501.76,,Spot,6,Image 1,1,321,
2321.57,,Spot,6,Image 1,1,322,
3337.19,,Spot,6,Image 1,1,366,
2196.25,,Spot,6,Image 1,1,374,
2816.55,,Spot,6,Image 1,1,376,
2267.85,,Spot,6,Image 1,1,389,
4124.83,,Spot,6,Image 1,1,390,
2604.09,,Spot,6,Image 1,1,391,
3024.15,,Spot,6,Image 1,1,392,
2875.15,,Spot,6,Image 1,1,393,
2950.7,,Spot,6,Image 1,1,394,
2783.47,,Spot,6,Image 1,1,395,
2846.89,,Spot,6,Image 1,1,396,
2380.98,,Spot,6,Image 1,1,398,
3046.69,,Spot,6,Image 1,1,399,
2152.33,,Spot,6,Image 1,1,400,
2378.25,,Spot,6,Image 1,1,401,
2703.57,,Spot,6,Image 1,1,402,
3753.9,,Spot,6,Image 1,1,403,
3038.24,,Spot,6,Image 1,1,404,
2835.38,,Spot,6,Image 1,1,405,
1633.57,,Spot,6,Image 1,1,406,
1877.2,,Spot,6,Image 1,1,407,
3519.3,,Spot,6,Image 1,1,408,
1471.15,,Spot,6,Image 1,1,409,
4446.83,,Spot,6,Image 1,1,410,
2947.2,,Spot,6,Image 1,1,411,
3198.63,,Spot,6,Image 1,1,412,
1825.9,,Spot,6,Image 1,1,413,
3773.77,,Spot,6,Image 1,1,414,
2280.5,,Spot,6,Image 1,1,416,
2562.85,,Spot,6,Image 1,1,421,
1883.07,,Spot,6,Image 1,1,423,
2220.74,,Spot,6,Image 1,1,425,
4823.92,,Spot,6,Image 1,1,426,
2231.91,,Spot,6,Image 1,1,427,
1486.74,,Spot,6,Image 1,1,428,
3108.09,,Spot,6,Image 1,1,429,
2256.27,,Spot,6,Image 1,1,431,
3973.5,,Spot,6,Image 1,1,432,
2436.01,,Spot,6,Image 1,1,434,
1267.49,,Spot,6,Image 1,1,435,
2700.04,,Spot,6,Image 1,1,436,
3268.09,,Spot,6,Image 1,1,437,
1923.08,,Spot,6,Image 1,1,438,
2410.78,,Spot,6,Image 1,1,439,
2368.59,,Spot,6,Image 1,1,440,
2586.5,,Spot,6,Image 1,1,441,
2395.99,,Spot,6,Image 1,1,442,
3085.91,,Spot,6,Image 1,1,443,
1536.39,,Spot,6,Image 1,1,444,
1341.77,,Spot,6,Image 1,1,445,
2591.85,,Spot,6,Image 1,1,446,
2869.44,,Spot,6,Image 1,1,512,
2930.27,,Spot,6,Image 1,1,514,
2884.45,,Spot,6,Image 1,1,517,
3027.62,,Spot,6,Image 1,1,518,
1726.25,,Spot,6,Image 1,1,519,
2595.91,,Spot,6,Image 1,1,520,
2566.05,,Spot,6,Image 1,1,521,
2756.48,,Spot,6,Image 1,1,522,
2965.68,,Spot,6,Image 1,1,523,
2619.87,,Spot,6,Image 1,1,524,
3062.04,,Spot,6,Image 1,1,525,
3009.97,,Spot,6,Image 1,1,526,
3336.31,,Spot,6,Image 1,1,527,
1715.97,,Spot,6,Image 1,1,528,
1590.39,,Spot,6,Image 1,1,529,
4131.18,,Spot,6,Image 1,1,530,
2161.12,,Spot,6,Image 1,1,531,
2894.82,,Spot,6,Image 1,1,547,
3162.15,,Spot,6,Image 1,1,550,
3208.85,,Spot,6,Image 1,1,551,
1304.81,,Spot,6,Image 1,1,552,
1685.74,,Spot,6,Image 1,1,554,
2591.03,,Spot,6,Image 1,1,557,
1603.65,,Spot,6,Image 1,1,558,
3147.59,,Spot,6,Image 1,1,559,
2562.25,,Spot,6,Image 1,1,560,
2593.72,,Spot,6,Image 1,1,603,
2666.19,,Spot,6,Image 1,1,53019,
2676.56,,Spot,6,Image 1,1,53020,
2637.58,,Spot,6,Image 1,1,53022,
2072.63,,Spot,6,Image 1,1,53023,
1943.03,,Spot,6,Image 1,1,53024,
1896.86,,Spot,6,Image 1,1,53025,
2124.77,,Spot,6,Image 1,1,53027,
2345.29,,Spot,6,Image 1,1,53028,
2518.29,,Spot,6,Image 1,1,53029,
2264.28,,Spot,6,Image 1,1,53030,
2589.39,,Spot,6,Image 1,1,53031,
2367.98,,Spot,6,Image 1,1,53032,
2084.6,,Spot,6,Image 1,1,53033,
1566.79,,Spot,6,Image 1,1,53034,
1667.3,,Spot,6,Image 1,1,53035,
2993.36,,Spot,6,Image 1,1,53036,
2853.97,,Spot,6,Image 1,1,53037,
2517.15,,Spot,6,Image 1,1,53038,
2639,,Spot,6,Image 1,1,53039,
2759.97,,Spot,6,Image 1,1,53040,
2261.56,,Spot,6,Image 1,1,53041,
2584.86,,Spot,6,Image 1,1,53042,
2631.12,,Spot,6,Image 1,1,53043,
2340.97,,Spot,6,Image 1,1,53044,
2413.21,,Spot,6,Image 1,1,53045,
2067.77,,Spot,6,Image 1,1,53046,
2529.05,,Spot,6,Image 1,1,53048,
2112.57,,Spot,6,Image 1,1,53049,
1292.17,,Spot,6,Image 1,1,53050,
2232.94,,Spot,6,Image 1,1,53052,
1406.97,,Spot,6,Image 1,1,53053,
1410.66,,Spot,6,Image 1,1,53055,
2567.06,,Spot,6,Image 1,1,53056,
2464.15,,Spot,6,Image 1,1,53057,
1282.15,,Spot,6,Image 1,1,53058,
1608.05,,Spot,6,Image 1,1,53059,
1220.32,,Spot,6,Image 1,1,53060,
1814.83,,Spot,6,Image 1,1,53061,
1583.51,,Spot,6,Image 1,1,53062,
2545.67,,Spot,6,Image 1,1,53063,
2234.7,,Spot,6,Image 1,1,53065,
1714.68,,Spot,6,Image 1,1,53066,
1854.92,,Spot,6,Image 1,1,53067,
1255.33,,Spot,6,Image 1,1,53068,
1358.63,,Spot,6,Image 1,1,53069,
1154.5,,Spot,6,Image 1,1,53071,
1224.21,,Spot,6,Image 1,1,53072,
2537.7,,Spot,6,Image 1,1,53073,
3700.09,,Spot,6,Image 1,1,53075,
2205.54,,Spot,6,Image 1,1,53078,
2292.61,,Spot,6,Image 1,1,53079,
2530.66,,Spot,6,Image 1,1,53080,
1913.81,,Spot,6,Image 1,1,53081,
3432.61,,Spot,6,Image 1,1,53082,
3053.12,,Spot,6,Image 1,1,53083,
3432.63,,Spot,6,Image 1,1,53084,
2310.63,,Spot,6,Image 1,1,53085,
2663.42,,Spot,6,Image 1,1,53086,
2888.73,,Spot,6,Image 1,1,53087,
1890.95,,Spot,6,Image 1,1,53088,
2779.92,,Spot,6,Image 1,1,53090,
1661.06,,Spot,6,Image 1,1,53091,
1812.13,,Spot,6,Image 1,1,53092,
2633.25,,Spot,6,Image 1,1,53094,
1392.36,,Spot,6,Image 1,1,53095,
1856.82,,Spot,6,Image 1,1,53096,
2328.42,,Spot,6,Image 1,1,53097,
2070.17,,Spot,6,Image 1,1,53098,
2313.48,,Spot,6,Image 1,1,53099,
2258.51,,Spot,6,Image 1,1,53100,
2025.57,,Spot,6,Image 1,1,53101,
2119.2,,Spot,6,Image 1,1,53102,
2315.02,,Spot,6,Image 1,1,53103,
2218.25,,Spot,6,Image 1,1,53104,
2728.85,,Spot,6,Image 1,1,53105,
2173.89,,Spot,6,Image 1,1,53106,
1996.74,,Spot,6,Image 1,1,53107,
2744.61,,Spot,6,Image 1,1,53108,
2702.16,,Spot,6,Image 1,1,53109,
2598.78,,Spot,6,Image 1,1,53110,
2121.55,,Spot,6,Image 1,1,53111,
2776.93,,Spot,6,Image 1,1,53112,
3305.65,,Spot,6,Image 1,1,53113,
1859.87,,Spot,6,Image 1,1,53115,
2043.61,,Spot,6,Image 1,1,53116,
1615.57,,Spot,6,Image 1,1,53118,
2011.5,,Spot,6,Image 1,1,53119,
1444.88,,Spot,6,Image 1,1,53120,
1734.51,,Spot,6,Image 1,1,53121,
1336.49,,Spot,6,Image 1,1,53122,
1463.79,,Spot,6,Image 1,1,53123,
1089.84,,Spot,6,Image 1,1,53124,
1529.04,,Spot,6,Image 1,1,53125,
1654.74,,Spot,6,Image 1,1,53126,
1325.02,,Spot,6,Image 1,1,53127,
1941.01,,Spot,6,Image 1,1,53128,
1316.67,,Spot,6,Image 1,1,53129,
1948.95,,Spot,6,Image 1,1,53130,
3490.54,,Spot,6,Image 1,1,53131,
2467.28,,Spot,6,Image 1,1,53132,
2274.31,,Spot,6,Image 1,1,53133,
2682.92,,Spot,6,Image 1,1,53134,
2420.85,,Spot,6,Image 1,1,53135,
2243.34,,Spot,6,Image 1,1,53136,
2402.41,,Spot,6,Image 1,1,53137,
2041.08,,Spot,6,Image 1,1,53138,
2453.32,,Spot,6,Image 1,1,53140,
2574.48,,Spot,6,Image 1,1,53141,
2600.13,,Spot,6,Image 1,1,53142,
2643.34,,Spot,6,Image 1,1,53143,
1534.74,,Spot,6,Image 1,1,53144,
2628.91,,Spot,6,Image 1,1,53145,
2682.4,,Spot,6,Image 1,1,53146,
2622.09,,Spot,6,Image 1,1,53147,
1815.57,,Spot,6,Image 1,1,53148,
1804.01,,Spot,6,Image 1,1,53149,
2287.04,,Spot,6,Image 1,1,53150,
2743.72,,Spot,6,Image 1,1,53152,
2376.15,,Spot,6,Image 1,1,53154,
2729.61,,Spot,6,Image 1,1,53155,
2779.25,,Spot,6,Image 1,1,53157,
1584.23,,Spot,6,Image 1,1,53159,
3019.96,,Spot,6,Image 1,1,53160,
47.5881,,Spot,6,Image 1,1,53163,
17.5384,,Spot,6,Image 1,1,53164,
2480.65,,Spot,6,Image 1,1,53165,
65.3109,,Spot,6,Image 1,1,53166,
231.812,,Spot,6,Image 1,1,53167,
1772.53,,Spot,6,Image 1,1,53168,
1801.22,,Spot,6,Image 1,1,53169,
1550.23,,Spot,6,Image 1,1,53170,
1367.99,,Spot,6,Image 1,1,53171,
83.6218,,Spot,6,Image 1,1,53172,
47.9927,,Spot,6,Image 1,1,53173,
39.7258,,Spot,6,Image 1,1,53174,
96.8661,,Spot,6,Image 1,1,53175,
2776.95,,Spot,6,Image 1,1,53176,
1643.83,,Spot,6,Image 1,1,53177,
1456.54,,Spot,6,Image 1,1,53179,
2369.83,,Spot,6,Image 1,1,53180,
2232.55,,Spot,6,Image 1,1,53181,
1269.43,,Spot,6,Image 1,1,53182,
2024.51,,Spot,6,Image 1,1,53183,
1796.21,,Spot,6,Image 1,1,53184,
1916.06,,Spot,6,Image 1,1,53185,
1817.85,,Spot,6,Image 1,1,53186,
1058.15,,Spot,6,Image 1,1,53187,
2064.33,,Spot,6,Image 1,1,53188,
211.169,,Spot,6,Image 1,1,53189,
1962.81,,Spot,6,Image 1,1,53190,
742.213,,Spot,6,Image 1,1,53191,
2636.34,,Spot,6,Image 1,1,53192,
2162.04,,Spot,6,Image 1,1,53193,
2452.84,,Spot,6,Image 1,1,53194,
116.226,,Spot,6,Image 1,1,53195,
112.137,,Spot,6,Image 1,1,53196,
100.979,,Spot,6,Image 1,1,53197,
2648.79,,Spot,6,Image 1,1,53198,
1521.65,,Spot,6,Image 1,1,53199,
1537.36,,Spot,6,Image 1,1,53200,
1466.86,,Spot,6,Image 1,1,53201,
29.3337,,Spot,6,Image 1,1,53203,
93.2388,,Spot,6,Image 1,1,53204,
1475.43,,Spot,6,Image 1,1,53205,
1320.46,,Spot,6,Image 1,1,53206,
1742.73,,Spot,6,Image 1,1,53207,
1517.34,,Spot,6,Image 1,1,53208,
1068.72,,Spot,6,Image 1,1,53209,
2785,,Spot,6,Image 1,1,53210,
283.671,,Spot,6,Image 1,1,53211,
26.2626,,Spot,6,Image 1,1,53212,
92.4347,,Spot,6,Image 1,1,53213,
107.956,,Spot,6,Image 1,1,53214,
106.952,,Spot,6,Image 1,1,53215,
181.17,,Spot,6,Image 1,1,53216,
1409.72,,Spot,6,Image 1,1,53217,
1729.43,,Spot,6,Image 1,1,53218,
1662.27,,Spot,6,Image 1,1,53219,
1313.08,,Spot,6,Image 1,1,53220,
1640.34,,Spot,6,Image 1,1,53221,
1467.83,,Spot,6,Image 1,1,53222,
1546.07,,Spot,6,Image 1,1,53225,
382.55,,Spot,6,Image 1,1,53226,
1581.59,,Spot,6,Image 1,1,53227,
2011.22,,Spot,6,Image 1,1,53228,
1556.75,,Spot,6,Image 1,1,53229,
2508.3,,Spot,6,Image 1,1,53230,
2436.56,,Spot,6,Image 1,1,53231,
1015.97,,Spot,6,Image 1,1,53232,
1661.98,,Spot,6,Image 1,1,53233,
2198.51,,Spot,6,Image 1,1,53234,
2151.49,,Spot,6,Image 1,1,53235,
477.27,,Spot,6,Image 1,2,53236,
1401.51,,Spot,6,Image 1,2,53237,
3186.18,,Spot,6,Image 1,2,53238,
1950.17,,Spot,6,Image 1,2,53239,
1680.9,,Spot,6,Image 1,2,53240,
1764.55,,Spot,6,Image 1,2,53241,
3427.14,,Spot,6,Image 1,2,53242,
1089.1,,Spot,6,Image 1,2,53243,
2803.99,,Spot,6,Image 1,2,53244,
1949.54,,Spot,6,Image 1,2,53245,
2000.92,,Spot,6,Image 1,2,53246,
2624.45,,Spot,6,Image 1,2,53247,
2631.79,,Spot,6,Image 1,2,53248,
2248.52,,Spot,6,Image 1,2,53249,
2587.79,,Spot,6,Image 1,2,53250,
2479.22,,Spot,6,Image 1,2,53251,
2390.71,,Spot,6,Image 1,2,53252,
1948.84,,Spot,6,Image 1,2,53253,
2341.52,,Spot,6,Image 1,2,53254,
2747.17,,Spot,6,Image 1,2,53255,
2689.44,,Spot,6,Image 1,2,53256,
2503.96,,Spot,6,Image 1,2,53257,
2701.17,,Spot,6,Image 1,2,53258,
2705.75,,Spot,6,Image 1,2,53259,
2634.42,,Spot,6,Image 1,2,53260,
2590.09,,Spot,6,Image 1,2,53261,
2936.71,,Spot,6,Image 1,2,53262,
2080.25,,Spot,6,Image 1,2,53263,
2528.58,,Spot,6,Image 1,2,53264,
1484.23,,Spot,6,Image 1,2,53265,
1954.82,,Spot,6,Image 1,2,53266,
1004.8,,Spot,6,Image 1,2,53267,
2079.47,,Spot,6,Image 1,2,53268,
1327.62,,Spot,6,Image 1,2,53269,
3310.78,,Spot,6,Image 1,2,53270,
3332.54,,Spot,6,Image 1,2,53271,
2185,,Spot,6,Image 1,2,53272,
1624.93,,Spot,6,Image 1,2,53273,
1962.78,,Spot,6,Image 1,2,53274,
1235.85,,Spot,6,Image 1,2,53275,
1424.25,,Spot,6,Image 1,2,53276,
4032.41,,Spot,6,Image 1,2,53277,
782.396,,Spot,6,Image 1,2,53278,
1479.38,,Spot,6,Image 1,2,53279,
3278.27,,Spot,6,Image 1,2,53280,
3258.27,,Spot,6,Image 1,2,53281,
2284.57,,Spot,6,Image 1,2,53282,
2952.58,,Spot,6,Image 1,2,53283,
1950.58,,Spot,6,Image 1,2,53284,
1301.41,,Spot,6,Image 1,2,53285,
1681.64,,Spot,6,Image 1,2,53286,
3038.09,,Spot,6,Image 1,2,53287,
1353.82,,Spot,6,Image 1,2,53288,
2120.52,,Spot,6,Image 1,2,53289,
1848.69,,Spot,6,Image 1,2,53290,
2115.2,,Spot,6,Image 1,2,53291,
2961.35,,Spot,6,Image 1,2,53292,
1804.99,,Spot,6,Image 1,2,53293,
2284.55,,Spot,6,Image 1,2,53294,
2514.24,,Spot,6,Image 1,2,53295,
2777.22,,Spot,6,Image 1,2,53296,
2843.18,,Spot,6,Image 1,2,53297,
1908.63,,Spot,6,Image 1,2,53298,
2629.37,,Spot,6,Image 1,2,53299,
2404.01,,Spot,6,Image 1,2,53300,
2829.12,,Spot,6,Image 1,2,53301,
1782.87,,Spot,6,Image 1,2,53302,
2866.98,,Spot,6,Image 1,2,53303,
2676.63,,Spot,6,Image 1,2,53304,
3164.12,,Spot,6,Image 1,2,53305,
2256.16,,Spot,6,Image 1,2,53306,
1413.93,,Spot,6,Image 1,2,53307,
1721.71,,Spot,6,Image 1,2,53308,
3277.99,,Spot,6,Image 1,2,53309,
3059.31,,Spot,6,Image 1,2,53310,
1934.94,,Spot,6,Image 1,2,53311,
2113.44,,Spot,6,Image 1,2,53312,
1510.49,,Spot,6,Image 1,2,53313,
1815.35,,Spot,6,Image 1,2,53314,
1534.36,,Spot,6,Image 1,2,53315,
1574.57,,Spot,6,Image 1,2,53316,
2455.91,,Spot,6,Image 1,2,53317,
1822.56,,Spot,6,Image 1,2,53318,
1818.58,,Spot,6,Image 1,2,53319,
2213.15,,Spot,6,Image 1,2,53320,
1937.53,,Spot,6,Image 1,2,53321,
1671.78,,Spot,6,Image 1,2,53322,
2157.64,,Spot,6,Image 1,2,53323,
2853.32,,Spot,6,Image 1,2,53324,
1800.54,,Spot,6,Image 1,2,53325,
1791.82,,Spot,6,Image 1,2,53326,
3007.69,,Spot,6,Image 1,2,53327,
1885.4,,Spot,6,Image 1,2,53328,
3911.46,,Spot,6,Image 1,2,53329,
2672.3,,Spot,6,Image 1,2,53330,
1438.44,,Spot,6,Image 1,2,53331,
2044.16,,Spot,6,Image 1,2,53332,
2480.14,,Spot,6,Image 1,2,53333,
2110.05,,Spot,6,Image 1,2,53334,
2515.2,,Spot,6,Image 1,2,53335,
2394.88,,Spot,6,Image 1,2,53336,
2945.32,,Spot,6,Image 1,2,53337,
2431.33,,Spot,6,Image 1,2,53338,
3441.35,,Spot,6,Image 1,2,53339,
3009.53,,Spot,6,Image 1,2,53340,
4150.06,,Spot,6,Image 1,2,53341,
4352.69,,Spot,6,Image 1,2,53342,
2709.28,,Spot,6,Image 1,2,53343,
2503.75,,Spot,6,Image 1,2,53344,
2434.17,,Spot,6,Image 1,2,53345,
2429.53,,Spot,6,Image 1,2,53346,
1607.64,,Spot,6,Image 1,2,53347,
3097.49,,Spot,6,Image 1,2,53348,
1798.83,,Spot,6,Image 1,2,53349,
2499.97,,Spot,6,Image 1,2,53350,
1609.24,,Spot,6,Image 1,2,53351,
2612.29,,Spot,6,Image 1,2,53352,
1420.44,,Spot,6,Image 1,2,53353,
2017.29,,Spot,6,Image 1,2,53354,
1606.49,,Spot,6,Image 1,2,53355,
2647.74,,Spot,6,Image 1,2,53356,
2898.12,,Spot,6,Image 1,2,53357,
1746.85,,Spot,6,Image 1,2,53358,
1524.37,,Spot,6,Image 1,2,53359,
1822.11,,Spot,6,Image 1,2,53360,
1566.39,,Spot,6,Image 1,2,53361,
3257.73,,Spot,6,Image 1,2,53362,
2988.76,,Spot,6,Image 1,2,53363,
2535.68,,Spot,6,Image 1,2,53364,
2369.81,,Spot,6,Image 1,2,53365,
2374.33,,Spot,6,Image 1,2,53366,
2292.48,,Spot,6,Image 1,2,53367,
2661.22,,Spot,6,Image 1,2,53368,
1663.67,,Spot,6,Image 1,2,53369,
2442.99,,Spot,6,Image 1,2,53370,
2942.47,,Spot,6,Image 1,2,53371,
2296.9,,Spot,6,Image 1,2,53372,
1866.63,,Spot,6,Image 1,2,53373,
1561.3,,Spot,6,Image 1,2,53374,
2291.13,,Spot,6,Image 1,2,53375,
2424.62,,Spot,6,Image 1,2,53376,
1676.94,,Spot,6,Image 1,2,53377,
2854.82,,Spot,6,Image 1,2,53378,
1583.54,,Spot,6,Image 1,2,53379,
2434.25,,Spot,6,Image 1,2,53380,
1477.67,,Spot,6,Image 1,2,53381,
1522.03,,Spot,6,Image 1,2,53382,
2480.53,,Spot,6,Image 1,2,53383,
1946.13,,Spot,6,Image 1,2,53384,
2116.54,,Spot,6,Image 1,2,53385,
2178.23,,Spot,6,Image 1,2,53386,
1185.88,,Spot,6,Image 1,2,53387,
3045.08,,Spot,6,Image 1,2,53388,
1868.48,,Spot,6,Image 1,2,53389,
2018,,Spot,6,Image 1,2,53390,
3095.57,,Spot,6,Image 1,2,53391,
2769.54,,Spot,6,Image 1,2,53392,
2822.25,,Spot,6,Image 1,2,53393,
2660.13,,Spot,6,Image 1,2,53394,
2924.78,,Spot,6,Image 1,2,53395,
3239.27,,Spot,6,Image 1,2,53396,
2825.59,,Spot,6,Image 1,2,53397,
2625.13,,Spot,6,Image 1,2,53398,
1808.33,,Spot,6,Image 1,2,53399,
3544.5,,Spot,6,Image 1,2,53400,
2986.97,,Spot,6,Image 1,2,53401,
3192.48,,Spot,6,Image 1,2,53402,
3446.76,,Spot,6,Image 1,2,53403,
1882.18,,Spot,6,Image 1,2,53404,
3919.83,,Spot,6,Image 1,2,53405,
1556.73,,Spot,6,Image 1,2,53406,
2443.05,,Spot,6,Image 1,2,53407,
3779.49,,Spot,6,Image 1,2,53408,
2894.92,,Spot,6,Image 1,2,53409,
4362.59,,Spot,6,Image 1,2,53410,
3034.24,,Spot,6,Image 1,2,53411,
2786.59,,Spot,6,Image 1,2,53412,
3818.05,,Spot,6,Image 1,2,53413,
2017.18,,Spot,6,Image 1,2,53414,
3171.36,,Spot,6,Image 1,2,53415,
4858.43,,Spot,6,Image 1,2,53416,
2190.84,,Spot,6,Image 1,2,53417,
3172.49,,Spot,6,Image 1,2,53418,
1414.65,,Spot,6,Image 1,2,53419,
2102.28,,Spot,6,Image 1,2,53420,
2426.92,,Spot,6,Image 1,2,53421,
2762.18,,Spot,6,Image 1,2,53422,
3717.92,,Spot,6,Image 1,2,53423,
2796.92,,Spot,6,Image 1,2,53424,
1298.99,,Spot,6,Image 1,2,53425,
1606.13,,Spot,6,Image 1,2,53426,
2396.65,,Spot,6,Image 1,2,53427,
2666.78,,Spot,6,Image 1,2,53428,
2786.02,,Spot,6,Image 1,2,53429,
2333.31,,Spot,6,Image 1,2,53430,
2457.06,,Spot,6,Image 1,2,53431,
2117.06,,Spot,6,Image 1,2,53432,
2520.51,,Spot,6,Image 1,2,53433,
1686.23,,Spot,6,Image 1,2,53434,
4497.51,,Spot,6,Image 1,2,53435,
