
Intensity Sum of Square Ch=5 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,ID,
2.89508e+09,,Spot,5,Image 1,2,53296,
9.42546e+09,,Spot,5,Image 1,2,53297,
2.52564e+08,,Spot,5,Image 1,2,53298,
2.54023e+10,,Spot,5,Image 1,2,53299,
2.40427e+10,,Spot,5,Image 1,2,53300,
5.96365e+10,,Spot,5,Image 1,2,53301,
3.53805e+09,,Spot,5,Image 1,2,53302,
7.17374e+09,,Spot,5,Image 1,2,53303,
1.05581e+09,,Spot,5,Image 1,2,53304,
8.24126e+09,,Spot,5,Image 1,2,53305,
8.04756e+09,,Spot,5,Image 1,2,53306,
7.18604e+09,,Spot,5,Image 1,2,53307,
7.46829e+08,,Spot,5,Image 1,2,53308,
2.47355e+10,,Spot,5,Image 1,2,53309,
3.85524e+10,,Spot,5,Image 1,2,53310,
1.52804e+09,,Spot,5,Image 1,2,53311,
5.07665e+09,,Spot,5,Image 1,2,53312,
1.83459e+09,,Spot,5,Image 1,2,53313,
2.52125e+09,,Spot,5,Image 1,2,53314,
1.04415e+09,,Spot,5,Image 1,2,53315,
4.12331e+07,,Spot,5,Image 1,2,53316,
2.64462e+09,,Spot,5,Image 1,2,53317,
3.34107e+09,,Spot,5,Image 1,2,53318,
1.1e+09,,Spot,5,Image 1,2,53319,
1.0523e+09,,Spot,5,Image 1,2,53320,
3.48131e+09,,Spot,5,Image 1,2,53321,
2.05749e+09,,Spot,5,Image 1,2,53322,
2.88475e+09,,Spot,5,Image 1,2,53323,
4.74798e+09,,Spot,5,Image 1,2,53324,
3.44734e+08,,Spot,5,Image 1,2,53325,
2.4099e+09,,Spot,5,Image 1,2,53326,
4.37149e+10,,Spot,5,Image 1,2,53327,
3.02851e+08,,Spot,5,Image 1,2,53328,
3.12203e+08,,Spot,5,Image 1,2,53329,
1.42566e+08,,Spot,5,Image 1,2,53330,
8.90459e+07,,Spot,5,Image 1,2,53331,
4.67792e+08,,Spot,5,Image 1,2,53332,
2.99592e+10,,Spot,5,Image 1,2,53333,
9.88856e+09,,Spot,5,Image 1,2,53334,
6.99885e+09,,Spot,5,Image 1,2,53335,
3.49212e+10,,Spot,5,Image 1,2,53336,
3.52635e+10,,Spot,5,Image 1,2,53337,
7.25733e+09,,Spot,5,Image 1,2,53338,
4.1413e+10,,Spot,5,Image 1,2,53339,
5.15972e+10,,Spot,5,Image 1,2,53340,
4.57229e+08,,Spot,5,Image 1,2,53341,
4.34428e+08,,Spot,5,Image 1,2,53342,
3.76198e+10,,Spot,5,Image 1,2,53343,
1.06824e+10,,Spot,5,Image 1,2,53344,
2.20207e+10,,Spot,5,Image 1,2,53345,
1.88054e+10,,Spot,5,Image 1,2,53346,
6.08372e+09,,Spot,5,Image 1,2,53347,
9.46505e+09,,Spot,5,Image 1,2,53348,
1.24515e+10,,Spot,5,Image 1,2,53349,
1.20306e+10,,Spot,5,Image 1,2,53350,
2.04364e+10,,Spot,5,Image 1,2,53351,
2.30406e+10,,Spot,5,Image 1,2,53352,
9.17312e+08,,Spot,5,Image 1,2,53353,
3.20683e+09,,Spot,5,Image 1,2,53354,
9.68907e+08,,Spot,5,Image 1,2,53355,
6.71656e+09,,Spot,5,Image 1,2,53356,
9.95105e+09,,Spot,5,Image 1,2,53357,
1.63331e+09,,Spot,5,Image 1,2,53358,
2.69305e+09,,Spot,5,Image 1,2,53359,
1.05754e+09,,Spot,5,Image 1,2,53360,
1.10505e+09,,Spot,5,Image 1,2,53361,
9.18008e+08,,Spot,5,Image 1,2,53362,
1.81568e+10,,Spot,5,Image 1,2,53363,
