
Intensity Mean Ch=2 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
1815.28,,Spot,2,Image 1,2,53325,
1857.12,,Spot,2,Image 1,2,53326,
3009.76,,Spot,2,Image 1,2,53327,
1912.17,,Spot,2,Image 1,2,53328,
3935.31,,Spot,2,Image 1,2,53329,
2701.59,,Spot,2,Image 1,2,53330,
1483.58,,Spot,2,Image 1,2,53331,
2095.3,,Spot,2,Image 1,2,53332,
2580.71,,Spot,2,Image 1,2,53333,
2278.83,,Spot,2,Image 1,2,53334,
2586.08,,Spot,2,Image 1,2,53335,
2482.85,,Spot,2,Image 1,2,53336,
2967.54,,Spot,2,Image 1,2,53337,
2517.52,,Spot,2,Image 1,2,53338,
3490.94,,Spot,2,Image 1,2,53339,
3061.75,,Spot,2,Image 1,2,53340,
4179.31,,Spot,2,Image 1,2,53341,
4448.9,,Spot,2,Image 1,2,53342,
2718.17,,Spot,2,Image 1,2,53343,
2515.54,,Spot,2,Image 1,2,53344,
2441.69,,Spot,2,Image 1,2,53345,
2474.43,,Spot,2,Image 1,2,53346,
1646.5,,Spot,2,Image 1,2,53347,
3148.75,,Spot,2,Image 1,2,53348,
1808.53,,Spot,2,Image 1,2,53349,
2564.74,,Spot,2,Image 1,2,53350,
1738.05,,Spot,2,Image 1,2,53351,
2635.77,,Spot,2,Image 1,2,53352,
1485.47,,Spot,2,Image 1,2,53353,
2036.62,,Spot,2,Image 1,2,53354,
1617.32,,Spot,2,Image 1,2,53355,
2658.77,,Spot,2,Image 1,2,53356,
2938.21,,Spot,2,Image 1,2,53357,
1803.33,,Spot,2,Image 1,2,53358,
1558.51,,Spot,2,Image 1,2,53359,
1841.35,,Spot,2,Image 1,2,53360,
1606.14,,Spot,2,Image 1,2,53361,
3267.36,,Spot,2,Image 1,2,53362,
3049.18,,Spot,2,Image 1,2,53363,
2559.74,,Spot,2,Image 1,2,53364,
2387.57,,Spot,2,Image 1,2,53365,
2468.37,,Spot,2,Image 1,2,53366,
2310.27,,Spot,2,Image 1,2,53367,
2677.9,,Spot,2,Image 1,2,53368,
1745.57,,Spot,2,Image 1,2,53369,
2615.61,,Spot,2,Image 1,2,53370,
2967.12,,Spot,2,Image 1,2,53371,
2451.25,,Spot,2,Image 1,2,53372,
