
Time Index
 ==================== 
Time Index,Unit,Category,Time,ID,
1,,Spot,1,53062,
1,,Spot,1,53063,
1,,Spot,1,53065,
1,,Spot,1,53066,
1,,Spot,1,53067,
1,,Spot,1,53068,
1,,Spot,1,53069,
1,,Spot,1,53071,
1,,Spot,1,53072,
1,,Spot,1,53073,
1,,Spot,1,53075,
1,,Spot,1,53078,
1,,Spot,1,53079,
1,,Spot,1,53080,
1,,Spot,1,53081,
1,,Spot,1,53082,
1,,Spot,1,53083,
1,,Spot,1,53084,
1,,Spot,1,53085,
1,,Spot,1,53086,
1,,Spot,1,53087,
1,,Spot,1,53088,
1,,Spot,1,53090,
1,,Spot,1,53091,
1,,Spot,1,53092,
1,,Spot,1,53094,
1,,Spot,1,53095,
1,,Spot,1,53096,
1,,Spot,1,53097,
1,,Spot,1,53098,
1,,Spot,1,53099,
1,,Spot,1,53100,
1,,Spot,1,53101,
1,,Spot,1,53102,
1,,Spot,1,53103,
1,,Spot,1,53104,
1,,Spot,1,53105,
1,,Spot,1,53106,
1,,Spot,1,53107,
1,,Spot,1,53108,
1,,Spot,1,53109,
1,,Spot,1,53110,
1,,Spot,1,53111,
1,,Spot,1,53112,
1,,Spot,1,53113,
1,,Spot,1,53115,
1,,Spot,1,53116,
1,,Spot,1,53118,
1,,Spot,1,53119,
1,,Spot,1,53120,
1,,Spot,1,53121,
1,,Spot,1,53122,
1,,Spot,1,53123,
1,,Spot,1,53124,
1,,Spot,1,53125,
1,,Spot,1,53126,
1,,Spot,1,53127,
1,,Spot,1,53128,
1,,Spot,1,53129,
1,,Spot,1,53130,
1,,Spot,1,53131,
1,,Spot,1,53132,
1,,Spot,1,53133,
1,,Spot,1,53134,
1,,Spot,1,53135,
1,,Spot,1,53136,
1,,Spot,1,53137,
1,,Spot,1,53138,
1,,Spot,1,53140,
1,,Spot,1,53141,
1,,Spot,1,53142,
1,,Spot,1,53143,
1,,Spot,1,53144,
1,,Spot,1,53145,
1,,Spot,1,53146,
1,,Spot,1,53147,
1,,Spot,1,53148,
1,,Spot,1,53149,
