
Intensity Min Ch=2 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
286,,Spot,2,Image 1,1,170,
51,,Spot,2,Image 1,1,171,
328,,Spot,2,Image 1,1,172,
0,,Spot,2,Image 1,1,173,
663,,Spot,2,Image 1,1,174,
199,,Spot,2,Image 1,1,175,
269,,Spot,2,Image 1,1,233,
526,,Spot,2,Image 1,1,234,
267,,Spot,2,Image 1,1,238,
267,,Spot,2,Image 1,1,240,
463,,Spot,2,Image 1,1,246,
41,,Spot,2,Image 1,1,247,
0,,Spot,2,Image 1,1,248,
415,,Spot,2,Image 1,1,253,
32,,Spot,2,Image 1,1,262,
232,,Spot,2,Image 1,1,263,
469,,Spot,2,Image 1,1,264,
571,,Spot,2,Image 1,1,267,
0,,Spot,2,Image 1,1,269,
416,,Spot,2,Image 1,1,270,
362,,Spot,2,Image 1,1,271,
581,,Spot,2,Image 1,1,273,
1051,,Spot,2,Image 1,1,274,
296,,Spot,2,Image 1,1,275,
1052,,Spot,2,Image 1,1,276,
184,,Spot,2,Image 1,1,277,
0,,Spot,2,Image 1,1,278,
644,,Spot,2,Image 1,1,279,
1059,,Spot,2,Image 1,1,280,
337,,Spot,2,Image 1,1,281,
309,,Spot,2,Image 1,1,282,
56,,Spot,2,Image 1,1,283,
0,,Spot,2,Image 1,1,284,
243,,Spot,2,Image 1,1,285,
426,,Spot,2,Image 1,1,286,
660,,Spot,2,Image 1,1,288,
584,,Spot,2,Image 1,1,292,
437,,Spot,2,Image 1,1,294,
81,,Spot,2,Image 1,1,296,
36,,Spot,2,Image 1,1,297,
652,,Spot,2,Image 1,1,298,
455,,Spot,2,Image 1,1,299,
263,,Spot,2,Image 1,1,300,
826,,Spot,2,Image 1,1,301,
242,,Spot,2,Image 1,1,302,
364,,Spot,2,Image 1,1,303,
0,,Spot,2,Image 1,1,304,
366,,Spot,2,Image 1,1,306,
319,,Spot,2,Image 1,1,308,
184,,Spot,2,Image 1,1,309,
0,,Spot,2,Image 1,1,310,
0,,Spot,2,Image 1,1,311,
0,,Spot,2,Image 1,1,312,
298,,Spot,2,Image 1,1,313,
0,,Spot,2,Image 1,1,314,
121,,Spot,2,Image 1,1,315,
381,,Spot,2,Image 1,1,316,
153,,Spot,2,Image 1,1,317,
98,,Spot,2,Image 1,1,318,
42,,Spot,2,Image 1,1,320,
198,,Spot,2,Image 1,1,321,
357,,Spot,2,Image 1,1,322,
1066,,Spot,2,Image 1,1,366,
158,,Spot,2,Image 1,1,374,
157,,Spot,2,Image 1,1,376,
0,,Spot,2,Image 1,1,389,
948,,Spot,2,Image 1,1,390,
526,,Spot,2,Image 1,1,391,
675,,Spot,2,Image 1,1,392,
873,,Spot,2,Image 1,1,393,
702,,Spot,2,Image 1,1,394,
164,,Spot,2,Image 1,1,395,
554,,Spot,2,Image 1,1,396,
227,,Spot,2,Image 1,1,398,
245,,Spot,2,Image 1,1,399,
327,,Spot,2,Image 1,1,400,
379,,Spot,2,Image 1,1,401,
617,,Spot,2,Image 1,1,402,
126,,Spot,2,Image 1,1,403,
382,,Spot,2,Image 1,1,404,
382,,Spot,2,Image 1,1,405,
0,,Spot,2,Image 1,1,406,
0,,Spot,2,Image 1,1,407,
1152,,Spot,2,Image 1,1,408,
12,,Spot,2,Image 1,1,409,
1590,,Spot,2,Image 1,1,410,
527,,Spot,2,Image 1,1,411,
317,,Spot,2,Image 1,1,412,
323,,Spot,2,Image 1,1,413,
791,,Spot,2,Image 1,1,414,
384,,Spot,2,Image 1,1,416,
636,,Spot,2,Image 1,1,421,
2,,Spot,2,Image 1,1,423,
117,,Spot,2,Image 1,1,425,
1128,,Spot,2,Image 1,1,426,
0,,Spot,2,Image 1,1,427,
0,,Spot,2,Image 1,1,428,
392,,Spot,2,Image 1,1,429,
414,,Spot,2,Image 1,1,431,
1188,,Spot,2,Image 1,1,432,
205,,Spot,2,Image 1,1,434,
0,,Spot,2,Image 1,1,435,
537,,Spot,2,Image 1,1,436,
1067,,Spot,2,Image 1,1,437,
104,,Spot,2,Image 1,1,438,
81,,Spot,2,Image 1,1,439,
574,,Spot,2,Image 1,1,440,
473,,Spot,2,Image 1,1,441,
343,,Spot,2,Image 1,1,442,
1060,,Spot,2,Image 1,1,443,
0,,Spot,2,Image 1,1,444,
65,,Spot,2,Image 1,1,445,
325,,Spot,2,Image 1,1,446,
939,,Spot,2,Image 1,1,512,
801,,Spot,2,Image 1,1,514,
221,,Spot,2,Image 1,1,517,
0,,Spot,2,Image 1,1,518,
0,,Spot,2,Image 1,1,519,
362,,Spot,2,Image 1,1,520,
331,,Spot,2,Image 1,1,521,
416,,Spot,2,Image 1,1,522,
764,,Spot,2,Image 1,1,523,
350,,Spot,2,Image 1,1,524,
566,,Spot,2,Image 1,1,525,
393,,Spot,2,Image 1,1,526,
650,,Spot,2,Image 1,1,527,
97,,Spot,2,Image 1,1,528,
79,,Spot,2,Image 1,1,529,
1633,,Spot,2,Image 1,1,530,
101,,Spot,2,Image 1,1,531,
675,,Spot,2,Image 1,1,547,
662,,Spot,2,Image 1,1,550,
537,,Spot,2,Image 1,1,551,
0,,Spot,2,Image 1,1,552,
0,,Spot,2,Image 1,1,554,
0,,Spot,2,Image 1,1,557,
0,,Spot,2,Image 1,1,558,
233,,Spot,2,Image 1,1,559,
180,,Spot,2,Image 1,1,560,
429,,Spot,2,Image 1,1,603,
599,,Spot,2,Image 1,1,53019,
472,,Spot,2,Image 1,1,53020,
485,,Spot,2,Image 1,1,53022,
352,,Spot,2,Image 1,1,53023,
145,,Spot,2,Image 1,1,53024,
84,,Spot,2,Image 1,1,53025,
72,,Spot,2,Image 1,1,53027,
0,,Spot,2,Image 1,1,53028,
93,,Spot,2,Image 1,1,53029,
109,,Spot,2,Image 1,1,53030,
296,,Spot,2,Image 1,1,53031,
132,,Spot,2,Image 1,1,53032,
0,,Spot,2,Image 1,1,53033,
108,,Spot,2,Image 1,1,53034,
64,,Spot,2,Image 1,1,53035,
0,,Spot,2,Image 1,1,53036,
38,,Spot,2,Image 1,1,53037,
212,,Spot,2,Image 1,1,53038,
513,,Spot,2,Image 1,1,53039,
316,,Spot,2,Image 1,1,53040,
109,,Spot,2,Image 1,1,53041,
609,,Spot,2,Image 1,1,53042,
270,,Spot,2,Image 1,1,53043,
406,,Spot,2,Image 1,1,53044,
519,,Spot,2,Image 1,1,53045,
274,,Spot,2,Image 1,1,53046,
302,,Spot,2,Image 1,1,53048,
0,,Spot,2,Image 1,1,53049,
0,,Spot,2,Image 1,1,53050,
292,,Spot,2,Image 1,1,53052,
0,,Spot,2,Image 1,1,53053,
0,,Spot,2,Image 1,1,53055,
555,,Spot,2,Image 1,1,53056,
212,,Spot,2,Image 1,1,53057,
38,,Spot,2,Image 1,1,53058,
0,,Spot,2,Image 1,1,53059,
0,,Spot,2,Image 1,1,53060,
319,,Spot,2,Image 1,1,53061,
209,,Spot,2,Image 1,1,53062,
294,,Spot,2,Image 1,1,53063,
101,,Spot,2,Image 1,1,53065,
146,,Spot,2,Image 1,1,53066,
129,,Spot,2,Image 1,1,53067,
0,,Spot,2,Image 1,1,53068,
47,,Spot,2,Image 1,1,53069,
0,,Spot,2,Image 1,1,53071,
0,,Spot,2,Image 1,1,53072,
258,,Spot,2,Image 1,1,53073,
824,,Spot,2,Image 1,1,53075,
0,,Spot,2,Image 1,1,53078,
389,,Spot,2,Image 1,1,53079,
406,,Spot,2,Image 1,1,53080,
2,,Spot,2,Image 1,1,53081,
920,,Spot,2,Image 1,1,53082,
473,,Spot,2,Image 1,1,53083,
735,,Spot,2,Image 1,1,53084,
87,,Spot,2,Image 1,1,53085,
430,,Spot,2,Image 1,1,53086,
593,,Spot,2,Image 1,1,53087,
0,,Spot,2,Image 1,1,53088,
765,,Spot,2,Image 1,1,53090,
112,,Spot,2,Image 1,1,53091,
69,,Spot,2,Image 1,1,53092,
493,,Spot,2,Image 1,1,53094,
0,,Spot,2,Image 1,1,53095,
151,,Spot,2,Image 1,1,53096,
437,,Spot,2,Image 1,1,53097,
266,,Spot,2,Image 1,1,53098,
387,,Spot,2,Image 1,1,53099,
295,,Spot,2,Image 1,1,53100,
0,,Spot,2,Image 1,1,53101,
0,,Spot,2,Image 1,1,53102,
234,,Spot,2,Image 1,1,53103,
168,,Spot,2,Image 1,1,53104,
399,,Spot,2,Image 1,1,53105,
274,,Spot,2,Image 1,1,53106,
342,,Spot,2,Image 1,1,53107,
190,,Spot,2,Image 1,1,53108,
596,,Spot,2,Image 1,1,53109,
222,,Spot,2,Image 1,1,53110,
90,,Spot,2,Image 1,1,53111,
354,,Spot,2,Image 1,1,53112,
426,,Spot,2,Image 1,1,53113,
0,,Spot,2,Image 1,1,53115,
0,,Spot,2,Image 1,1,53116,
18,,Spot,2,Image 1,1,53118,
210,,Spot,2,Image 1,1,53119,
0,,Spot,2,Image 1,1,53120,
140,,Spot,2,Image 1,1,53121,
80,,Spot,2,Image 1,1,53122,
102,,Spot,2,Image 1,1,53123,
0,,Spot,2,Image 1,1,53124,
0,,Spot,2,Image 1,1,53125,
68,,Spot,2,Image 1,1,53126,
6,,Spot,2,Image 1,1,53127,
311,,Spot,2,Image 1,1,53128,
0,,Spot,2,Image 1,1,53129,
169,,Spot,2,Image 1,1,53130,
579,,Spot,2,Image 1,1,53131,
523,,Spot,2,Image 1,1,53132,
102,,Spot,2,Image 1,1,53133,
584,,Spot,2,Image 1,1,53134,
339,,Spot,2,Image 1,1,53135,
379,,Spot,2,Image 1,1,53136,
294,,Spot,2,Image 1,1,53137,
105,,Spot,2,Image 1,1,53138,
525,,Spot,2,Image 1,1,53140,
686,,Spot,2,Image 1,1,53141,
395,,Spot,2,Image 1,1,53142,
369,,Spot,2,Image 1,1,53143,
0,,Spot,2,Image 1,1,53144,
433,,Spot,2,Image 1,1,53145,
101,,Spot,2,Image 1,1,53146,
749,,Spot,2,Image 1,1,53147,
0,,Spot,2,Image 1,1,53148,
310,,Spot,2,Image 1,1,53149,
79,,Spot,2,Image 1,1,53150,
257,,Spot,2,Image 1,1,53152,
415,,Spot,2,Image 1,1,53154,
546,,Spot,2,Image 1,1,53155,
364,,Spot,2,Image 1,1,53157,
57,,Spot,2,Image 1,1,53159,
757,,Spot,2,Image 1,1,53160,
0,,Spot,2,Image 1,1,53163,
0,,Spot,2,Image 1,1,53164,
149,,Spot,2,Image 1,1,53165,
0,,Spot,2,Image 1,1,53166,
0,,Spot,2,Image 1,1,53167,
71,,Spot,2,Image 1,1,53168,
148,,Spot,2,Image 1,1,53169,
0,,Spot,2,Image 1,1,53170,
0,,Spot,2,Image 1,1,53171,
0,,Spot,2,Image 1,1,53172,
0,,Spot,2,Image 1,1,53173,
0,,Spot,2,Image 1,1,53174,
0,,Spot,2,Image 1,1,53175,
777,,Spot,2,Image 1,1,53176,
219,,Spot,2,Image 1,1,53177,
0,,Spot,2,Image 1,1,53179,
15,,Spot,2,Image 1,1,53180,
0,,Spot,2,Image 1,1,53181,
16,,Spot,2,Image 1,1,53182,
219,,Spot,2,Image 1,1,53183,
195,,Spot,2,Image 1,1,53184,
92,,Spot,2,Image 1,1,53185,
0,,Spot,2,Image 1,1,53186,
0,,Spot,2,Image 1,1,53187,
333,,Spot,2,Image 1,1,53188,
0,,Spot,2,Image 1,1,53189,
0,,Spot,2,Image 1,1,53190,
0,,Spot,2,Image 1,1,53191,
234,,Spot,2,Image 1,1,53192,
0,,Spot,2,Image 1,1,53193,
204,,Spot,2,Image 1,1,53194,
0,,Spot,2,Image 1,1,53195,
0,,Spot,2,Image 1,1,53196,
0,,Spot,2,Image 1,1,53197,
542,,Spot,2,Image 1,1,53198,
0,,Spot,2,Image 1,1,53199,
0,,Spot,2,Image 1,1,53200,
46,,Spot,2,Image 1,1,53201,
0,,Spot,2,Image 1,1,53203,
0,,Spot,2,Image 1,1,53204,
0,,Spot,2,Image 1,1,53205,
51,,Spot,2,Image 1,1,53206,
206,,Spot,2,Image 1,1,53207,
187,,Spot,2,Image 1,1,53208,
0,,Spot,2,Image 1,1,53209,
0,,Spot,2,Image 1,1,53210,
0,,Spot,2,Image 1,1,53211,
0,,Spot,2,Image 1,1,53212,
0,,Spot,2,Image 1,1,53213,
0,,Spot,2,Image 1,1,53214,
0,,Spot,2,Image 1,1,53215,
0,,Spot,2,Image 1,1,53216,
0,,Spot,2,Image 1,1,53217,
188,,Spot,2,Image 1,1,53218,
8,,Spot,2,Image 1,1,53219,
21,,Spot,2,Image 1,1,53220,
0,,Spot,2,Image 1,1,53221,
0,,Spot,2,Image 1,1,53222,
8,,Spot,2,Image 1,1,53225,
0,,Spot,2,Image 1,1,53226,
174,,Spot,2,Image 1,1,53227,
268,,Spot,2,Image 1,1,53228,
0,,Spot,2,Image 1,1,53229,
164,,Spot,2,Image 1,1,53230,
0,,Spot,2,Image 1,1,53231,
0,,Spot,2,Image 1,1,53232,
77,,Spot,2,Image 1,1,53233,
0,,Spot,2,Image 1,1,53234,
156,,Spot,2,Image 1,1,53235,
0,,Spot,2,Image 1,2,53236,
0,,Spot,2,Image 1,2,53237,
510,,Spot,2,Image 1,2,53238,
0,,Spot,2,Image 1,2,53239,
10,,Spot,2,Image 1,2,53240,
56,,Spot,2,Image 1,2,53241,
283,,Spot,2,Image 1,2,53242,
4,,Spot,2,Image 1,2,53243,
317,,Spot,2,Image 1,2,53244,
42,,Spot,2,Image 1,2,53245,
81,,Spot,2,Image 1,2,53246,
419,,Spot,2,Image 1,2,53247,
391,,Spot,2,Image 1,2,53248,
190,,Spot,2,Image 1,2,53249,
300,,Spot,2,Image 1,2,53250,
171,,Spot,2,Image 1,2,53251,
168,,Spot,2,Image 1,2,53252,
165,,Spot,2,Image 1,2,53253,
345,,Spot,2,Image 1,2,53254,
555,,Spot,2,Image 1,2,53255,
212,,Spot,2,Image 1,2,53256,
103,,Spot,2,Image 1,2,53257,
184,,Spot,2,Image 1,2,53258,
15,,Spot,2,Image 1,2,53259,
196,,Spot,2,Image 1,2,53260,
183,,Spot,2,Image 1,2,53261,
384,,Spot,2,Image 1,2,53262,
307,,Spot,2,Image 1,2,53263,
0,,Spot,2,Image 1,2,53264,
33,,Spot,2,Image 1,2,53265,
382,,Spot,2,Image 1,2,53266,
0,,Spot,2,Image 1,2,53267,
71,,Spot,2,Image 1,2,53268,
0,,Spot,2,Image 1,2,53269,
808,,Spot,2,Image 1,2,53270,
865,,Spot,2,Image 1,2,53271,
0,,Spot,2,Image 1,2,53272,
23,,Spot,2,Image 1,2,53273,
54,,Spot,2,Image 1,2,53274,
0,,Spot,2,Image 1,2,53275,
36,,Spot,2,Image 1,2,53276,
1341,,Spot,2,Image 1,2,53277,
0,,Spot,2,Image 1,2,53278,
0,,Spot,2,Image 1,2,53279,
749,,Spot,2,Image 1,2,53280,
611,,Spot,2,Image 1,2,53281,
157,,Spot,2,Image 1,2,53282,
344,,Spot,2,Image 1,2,53283,
42,,Spot,2,Image 1,2,53284,
0,,Spot,2,Image 1,2,53285,
75,,Spot,2,Image 1,2,53286,
650,,Spot,2,Image 1,2,53287,
0,,Spot,2,Image 1,2,53288,
0,,Spot,2,Image 1,2,53289,
51,,Spot,2,Image 1,2,53290,
91,,Spot,2,Image 1,2,53291,
0,,Spot,2,Image 1,2,53292,
0,,Spot,2,Image 1,2,53293,
249,,Spot,2,Image 1,2,53294,
0,,Spot,2,Image 1,2,53295,
292,,Spot,2,Image 1,2,53296,
558,,Spot,2,Image 1,2,53297,
247,,Spot,2,Image 1,2,53298,
432,,Spot,2,Image 1,2,53299,
283,,Spot,2,Image 1,2,53300,
479,,Spot,2,Image 1,2,53301,
114,,Spot,2,Image 1,2,53302,
359,,Spot,2,Image 1,2,53303,
482,,Spot,2,Image 1,2,53304,
441,,Spot,2,Image 1,2,53305,
101,,Spot,2,Image 1,2,53306,
0,,Spot,2,Image 1,2,53307,
214,,Spot,2,Image 1,2,53308,
598,,Spot,2,Image 1,2,53309,
373,,Spot,2,Image 1,2,53310,
0,,Spot,2,Image 1,2,53311,
0,,Spot,2,Image 1,2,53312,
101,,Spot,2,Image 1,2,53313,
70,,Spot,2,Image 1,2,53314,
0,,Spot,2,Image 1,2,53315,
0,,Spot,2,Image 1,2,53316,
193,,Spot,2,Image 1,2,53317,
137,,Spot,2,Image 1,2,53318,
15,,Spot,2,Image 1,2,53319,
331,,Spot,2,Image 1,2,53320,
0,,Spot,2,Image 1,2,53321,
98,,Spot,2,Image 1,2,53322,
0,,Spot,2,Image 1,2,53323,
713,,Spot,2,Image 1,2,53324,
19,,Spot,2,Image 1,2,53325,
125,,Spot,2,Image 1,2,53326,
507,,Spot,2,Image 1,2,53327,
164,,Spot,2,Image 1,2,53328,
798,,Spot,2,Image 1,2,53329,
252,,Spot,2,Image 1,2,53330,
0,,Spot,2,Image 1,2,53331,
0,,Spot,2,Image 1,2,53332,
410,,Spot,2,Image 1,2,53333,
0,,Spot,2,Image 1,2,53334,
0,,Spot,2,Image 1,2,53335,
0,,Spot,2,Image 1,2,53336,
502,,Spot,2,Image 1,2,53337,
0,,Spot,2,Image 1,2,53338,
572,,Spot,2,Image 1,2,53339,
520,,Spot,2,Image 1,2,53340,
706,,Spot,2,Image 1,2,53341,
1138,,Spot,2,Image 1,2,53342,
390,,Spot,2,Image 1,2,53343,
217,,Spot,2,Image 1,2,53344,
413,,Spot,2,Image 1,2,53345,
83,,Spot,2,Image 1,2,53346,
0,,Spot,2,Image 1,2,53347,
404,,Spot,2,Image 1,2,53348,
0,,Spot,2,Image 1,2,53349,
394,,Spot,2,Image 1,2,53350,
116,,Spot,2,Image 1,2,53351,
393,,Spot,2,Image 1,2,53352,
95,,Spot,2,Image 1,2,53353,
69,,Spot,2,Image 1,2,53354,
0,,Spot,2,Image 1,2,53355,
546,,Spot,2,Image 1,2,53356,
0,,Spot,2,Image 1,2,53357,
363,,Spot,2,Image 1,2,53358,
110,,Spot,2,Image 1,2,53359,
273,,Spot,2,Image 1,2,53360,
4,,Spot,2,Image 1,2,53361,
712,,Spot,2,Image 1,2,53362,
359,,Spot,2,Image 1,2,53363,
305,,Spot,2,Image 1,2,53364,
285,,Spot,2,Image 1,2,53365,
226,,Spot,2,Image 1,2,53366,
81,,Spot,2,Image 1,2,53367,
197,,Spot,2,Image 1,2,53368,
0,,Spot,2,Image 1,2,53369,
0,,Spot,2,Image 1,2,53370,
560,,Spot,2,Image 1,2,53371,
81,,Spot,2,Image 1,2,53372,
262,,Spot,2,Image 1,2,53373,
5,,Spot,2,Image 1,2,53374,
0,,Spot,2,Image 1,2,53375,
194,,Spot,2,Image 1,2,53376,
53,,Spot,2,Image 1,2,53377,
0,,Spot,2,Image 1,2,53378,
51,,Spot,2,Image 1,2,53379,
87,,Spot,2,Image 1,2,53380,
29,,Spot,2,Image 1,2,53381,
59,,Spot,2,Image 1,2,53382,
326,,Spot,2,Image 1,2,53383,
0,,Spot,2,Image 1,2,53384,
11,,Spot,2,Image 1,2,53385,
0,,Spot,2,Image 1,2,53386,
0,,Spot,2,Image 1,2,53387,
65,,Spot,2,Image 1,2,53388,
301,,Spot,2,Image 1,2,53389,
177,,Spot,2,Image 1,2,53390,
231,,Spot,2,Image 1,2,53391,
289,,Spot,2,Image 1,2,53392,
201,,Spot,2,Image 1,2,53393,
271,,Spot,2,Image 1,2,53394,
636,,Spot,2,Image 1,2,53395,
0,,Spot,2,Image 1,2,53396,
153,,Spot,2,Image 1,2,53397,
0,,Spot,2,Image 1,2,53398,
0,,Spot,2,Image 1,2,53399,
0,,Spot,2,Image 1,2,53400,
0,,Spot,2,Image 1,2,53401,
122,,Spot,2,Image 1,2,53402,
1132,,Spot,2,Image 1,2,53403,
0,,Spot,2,Image 1,2,53404,
756,,Spot,2,Image 1,2,53405,
0,,Spot,2,Image 1,2,53406,
0,,Spot,2,Image 1,2,53407,
848,,Spot,2,Image 1,2,53408,
0,,Spot,2,Image 1,2,53409,
1411,,Spot,2,Image 1,2,53410,
293,,Spot,2,Image 1,2,53411,
429,,Spot,2,Image 1,2,53412,
580,,Spot,2,Image 1,2,53413,
71,,Spot,2,Image 1,2,53414,
581,,Spot,2,Image 1,2,53415,
467,,Spot,2,Image 1,2,53416,
118,,Spot,2,Image 1,2,53417,
179,,Spot,2,Image 1,2,53418,
0,,Spot,2,Image 1,2,53419,
129,,Spot,2,Image 1,2,53420,
0,,Spot,2,Image 1,2,53421,
0,,Spot,2,Image 1,2,53422,
599,,Spot,2,Image 1,2,53423,
615,,Spot,2,Image 1,2,53424,
4,,Spot,2,Image 1,2,53425,
0,,Spot,2,Image 1,2,53426,
429,,Spot,2,Image 1,2,53427,
467,,Spot,2,Image 1,2,53428,
441,,Spot,2,Image 1,2,53429,
225,,Spot,2,Image 1,2,53430,
350,,Spot,2,Image 1,2,53431,
0,,Spot,2,Image 1,2,53432,
218,,Spot,2,Image 1,2,53433,
19,,Spot,2,Image 1,2,53434,
858,,Spot,2,Image 1,2,53435,
0,,Spot,2,Image 1,2,53436,
0,,Spot,2,Image 1,2,53437,
173,,Spot,2,Image 1,2,53438,
362,,Spot,2,Image 1,2,53439,
256,,Spot,2,Image 1,2,53440,
832,,Spot,2,Image 1,2,53441,
635,,Spot,2,Image 1,2,53442,
672,,Spot,2,Image 1,2,53443,
0,,Spot,2,Image 1,2,53444,
0,,Spot,2,Image 1,2,53445,
858,,Spot,2,Image 1,2,53446,
141,,Spot,2,Image 1,2,53447,
0,,Spot,2,Image 1,2,53448,
379,,Spot,2,Image 1,2,53449,
100,,Spot,2,Image 1,2,53450,
388,,Spot,2,Image 1,2,53451,
227,,Spot,2,Image 1,2,53452,
165,,Spot,2,Image 1,2,53453,
729,,Spot,2,Image 1,2,53454,
215,,Spot,2,Image 1,2,53455,
520,,Spot,2,Image 1,2,53456,
421,,Spot,2,Image 1,2,53457,
1281,,Spot,2,Image 1,2,53458,
109,,Spot,2,Image 1,2,53459,
1,,Spot,2,Image 1,2,53460,
0,,Spot,2,Image 1,2,53461,
0,,Spot,2,Image 1,2,53462,
649,,Spot,2,Image 1,2,53463,
346,,Spot,2,Image 1,2,53464,
0,,Spot,2,Image 1,2,53465,
139,,Spot,2,Image 1,2,53466,
0,,Spot,2,Image 1,2,53467,
0,,Spot,2,Image 1,2,53468,
509,,Spot,2,Image 1,2,53469,
542,,Spot,2,Image 1,2,53470,
430,,Spot,2,Image 1,2,53471,
0,,Spot,2,Image 1,2,53472,
333,,Spot,2,Image 1,2,53473,
33,,Spot,2,Image 1,2,53474,
151,,Spot,2,Image 1,2,53475,
411,,Spot,2,Image 1,2,53476,
35,,Spot,2,Image 1,2,53477,
0,,Spot,2,Image 1,2,53478,
0,,Spot,2,Image 1,2,53479,
498,,Spot,2,Image 1,2,53480,
485,,Spot,2,Image 1,2,53481,
723,,Spot,2,Image 1,2,53482,
35,,Spot,2,Image 1,2,53483,
0,,Spot,2,Image 1,2,53484,
0,,Spot,2,Image 1,2,53485,
675,,Spot,2,Image 1,2,53486,
90,,Spot,2,Image 1,2,53487,
745,,Spot,2,Image 1,2,53488,
179,,Spot,2,Image 1,2,53489,
56,,Spot,2,Image 1,2,53490,
0,,Spot,2,Image 1,2,53491,
244,,Spot,2,Image 1,2,53492,
169,,Spot,2,Image 1,2,53493,
605,,Spot,2,Image 1,2,53494,
788,,Spot,2,Image 1,2,53495,
104,,Spot,2,Image 1,2,53496,
437,,Spot,2,Image 1,2,53497,
0,,Spot,2,Image 1,3,53498,
0,,Spot,2,Image 1,3,53499,
253,,Spot,2,Image 1,3,53500,
43,,Spot,2,Image 1,3,53501,
248,,Spot,2,Image 1,3,53502,
0,,Spot,2,Image 1,3,53503,
32,,Spot,2,Image 1,3,53504,
282,,Spot,2,Image 1,3,53505,
0,,Spot,2,Image 1,3,53506,
198,,Spot,2,Image 1,3,53507,
332,,Spot,2,Image 1,3,53508,
347,,Spot,2,Image 1,3,53509,
0,,Spot,2,Image 1,3,53510,
12,,Spot,2,Image 1,3,53511,
119,,Spot,2,Image 1,3,53512,
352,,Spot,2,Image 1,3,53513,
265,,Spot,2,Image 1,3,53514,
117,,Spot,2,Image 1,3,53515,
163,,Spot,2,Image 1,3,53516,
45,,Spot,2,Image 1,3,53517,
195,,Spot,2,Image 1,3,53518,
153,,Spot,2,Image 1,3,53519,
203,,Spot,2,Image 1,3,53520,
259,,Spot,2,Image 1,3,53521,
546,,Spot,2,Image 1,3,53522,
49,,Spot,2,Image 1,3,53523,
692,,Spot,2,Image 1,3,53524,
692,,Spot,2,Image 1,3,53525,
