
Intensity Max Ch=3 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
3569,,Spot,3,Image 1,1,262,
4549,,Spot,3,Image 1,1,263,
1786,,Spot,3,Image 1,1,264,
6224,,Spot,3,Image 1,1,267,
4249,,Spot,3,Image 1,1,269,
9092,,Spot,3,Image 1,1,270,
6582,,Spot,3,Image 1,1,271,
8440,,Spot,3,Image 1,1,273,
1918,,Spot,3,Image 1,1,274,
6643,,Spot,3,Image 1,1,275,
5094,,Spot,3,Image 1,1,276,
6345,,Spot,3,Image 1,1,277,
3206,,Spot,3,Image 1,1,278,
6089,,Spot,3,Image 1,1,279,
3799,,Spot,3,Image 1,1,280,
4817,,Spot,3,Image 1,1,281,
3787,,Spot,3,Image 1,1,282,
2462,,Spot,3,Image 1,1,283,
4302,,Spot,3,Image 1,1,284,
2649,,Spot,3,Image 1,1,285,
5566,,Spot,3,Image 1,1,286,
1996,,Spot,3,Image 1,1,288,
1671,,Spot,3,Image 1,1,292,
6331,,Spot,3,Image 1,1,294,
4076,,Spot,3,Image 1,1,296,
10113,,Spot,3,Image 1,1,297,
6643,,Spot,3,Image 1,1,298,
5657,,Spot,3,Image 1,1,299,
7690,,Spot,3,Image 1,1,300,
7392,,Spot,3,Image 1,1,301,
5280,,Spot,3,Image 1,1,302,
6709,,Spot,3,Image 1,1,303,
2419,,Spot,3,Image 1,1,304,
4461,,Spot,3,Image 1,1,306,
5398,,Spot,3,Image 1,1,308,
4483,,Spot,3,Image 1,1,309,
6581,,Spot,3,Image 1,1,310,
2991,,Spot,3,Image 1,1,311,
1948,,Spot,3,Image 1,1,312,
3654,,Spot,3,Image 1,1,313,
2800,,Spot,3,Image 1,1,314,
3160,,Spot,3,Image 1,1,315,
5392,,Spot,3,Image 1,1,316,
1529,,Spot,3,Image 1,1,317,
2246,,Spot,3,Image 1,1,318,
1703,,Spot,3,Image 1,1,320,
1601,,Spot,3,Image 1,1,321,
4301,,Spot,3,Image 1,1,322,
4213,,Spot,3,Image 1,1,366,
1711,,Spot,3,Image 1,1,374,
1457,,Spot,3,Image 1,1,376,
6033,,Spot,3,Image 1,1,389,
3348,,Spot,3,Image 1,1,390,
6478,,Spot,3,Image 1,1,391,
9355,,Spot,3,Image 1,1,392,
6900,,Spot,3,Image 1,1,393,
5583,,Spot,3,Image 1,1,394,
4883,,Spot,3,Image 1,1,395,
6216,,Spot,3,Image 1,1,396,
6592,,Spot,3,Image 1,1,398,
5901,,Spot,3,Image 1,1,399,
6087,,Spot,3,Image 1,1,400,
6191,,Spot,3,Image 1,1,401,
5807,,Spot,3,Image 1,1,402,
2381,,Spot,3,Image 1,1,403,
5409,,Spot,3,Image 1,1,404,
5221,,Spot,3,Image 1,1,405,
3465,,Spot,3,Image 1,1,406,
4047,,Spot,3,Image 1,1,407,
5523,,Spot,3,Image 1,1,408,
2184,,Spot,3,Image 1,1,409,
3209,,Spot,3,Image 1,1,410,
2376,,Spot,3,Image 1,1,411,
4103,,Spot,3,Image 1,1,412,
1995,,Spot,3,Image 1,1,413,
3465,,Spot,3,Image 1,1,414,
2432,,Spot,3,Image 1,1,416,
2572,,Spot,3,Image 1,1,421,
3765,,Spot,3,Image 1,1,423,
1172,,Spot,3,Image 1,1,425,
6192,,Spot,3,Image 1,1,426,
2469,,Spot,3,Image 1,1,427,
6833,,Spot,3,Image 1,1,428,
5525,,Spot,3,Image 1,1,429,
4776,,Spot,3,Image 1,1,431,
5768,,Spot,3,Image 1,1,432,
4319,,Spot,3,Image 1,1,434,
4034,,Spot,3,Image 1,1,435,
2595,,Spot,3,Image 1,1,436,
5063,,Spot,3,Image 1,1,437,
3877,,Spot,3,Image 1,1,438,
1783,,Spot,3,Image 1,1,439,
4581,,Spot,3,Image 1,1,440,
2615,,Spot,3,Image 1,1,441,
2053,,Spot,3,Image 1,1,442,
4831,,Spot,3,Image 1,1,443,
4400,,Spot,3,Image 1,1,444,
5110,,Spot,3,Image 1,1,445,
5485,,Spot,3,Image 1,1,446,
7491,,Spot,3,Image 1,1,512,
6781,,Spot,3,Image 1,1,514,
3684,,Spot,3,Image 1,1,517,
5565,,Spot,3,Image 1,1,518,
6195,,Spot,3,Image 1,1,519,
5446,,Spot,3,Image 1,1,520,
6948,,Spot,3,Image 1,1,521,
2726,,Spot,3,Image 1,1,522,
4434,,Spot,3,Image 1,1,523,
5046,,Spot,3,Image 1,1,524,
2383,,Spot,3,Image 1,1,525,
3181,,Spot,3,Image 1,1,526,
4559,,Spot,3,Image 1,1,527,
4068,,Spot,3,Image 1,1,528,
6470,,Spot,3,Image 1,1,529,
2128,,Spot,3,Image 1,1,530,
3900,,Spot,3,Image 1,1,531,
5410,,Spot,3,Image 1,1,547,
4783,,Spot,3,Image 1,1,550,
6362,,Spot,3,Image 1,1,551,
3223,,Spot,3,Image 1,1,552,
6182,,Spot,3,Image 1,1,554,
3806,,Spot,3,Image 1,1,557,
4909,,Spot,3,Image 1,1,558,
2818,,Spot,3,Image 1,1,559,
3868,,Spot,3,Image 1,1,560,
5804,,Spot,3,Image 1,1,603,
7440,,Spot,3,Image 1,1,53019,
7158,,Spot,3,Image 1,1,53020,
6512,,Spot,3,Image 1,1,53022,
2685,,Spot,3,Image 1,1,53023,
1009,,Spot,3,Image 1,1,53024,
3957,,Spot,3,Image 1,1,53025,
4503,,Spot,3,Image 1,1,53027,
4766,,Spot,3,Image 1,1,53028,
1700,,Spot,3,Image 1,1,53029,
1153,,Spot,3,Image 1,1,53030,
1293,,Spot,3,Image 1,1,53031,
2134,,Spot,3,Image 1,1,53032,
2110,,Spot,3,Image 1,1,53033,
1124,,Spot,3,Image 1,1,53034,
1147,,Spot,3,Image 1,1,53035,
3271,,Spot,3,Image 1,1,53036,
4637,,Spot,3,Image 1,1,53037,
3974,,Spot,3,Image 1,1,53038,
3962,,Spot,3,Image 1,1,53039,
3420,,Spot,3,Image 1,1,53040,
3411,,Spot,3,Image 1,1,53041,
2813,,Spot,3,Image 1,1,53042,
3379,,Spot,3,Image 1,1,53043,
2050,,Spot,3,Image 1,1,53044,
5598,,Spot,3,Image 1,1,53045,
2035,,Spot,3,Image 1,1,53046,
1432,,Spot,3,Image 1,1,53048,
2321,,Spot,3,Image 1,1,53049,
3747,,Spot,3,Image 1,1,53050,
1155,,Spot,3,Image 1,1,53052,
3016,,Spot,3,Image 1,1,53053,
4574,,Spot,3,Image 1,1,53055,
5373,,Spot,3,Image 1,1,53056,
4833,,Spot,3,Image 1,1,53057,
5428,,Spot,3,Image 1,1,53058,
5137,,Spot,3,Image 1,1,53059,
4589,,Spot,3,Image 1,1,53060,
4886,,Spot,3,Image 1,1,53061,
5103,,Spot,3,Image 1,1,53062,
3808,,Spot,3,Image 1,1,53063,
4216,,Spot,3,Image 1,1,53065,
8536,,Spot,3,Image 1,1,53066,
7209,,Spot,3,Image 1,1,53067,
2114,,Spot,3,Image 1,1,53068,
2627,,Spot,3,Image 1,1,53069,
2730,,Spot,3,Image 1,1,53071,
1954,,Spot,3,Image 1,1,53072,
5295,,Spot,3,Image 1,1,53073,
5825,,Spot,3,Image 1,1,53075,
7723,,Spot,3,Image 1,1,53078,
4817,,Spot,3,Image 1,1,53079,
5632,,Spot,3,Image 1,1,53080,
5625,,Spot,3,Image 1,1,53081,
5235,,Spot,3,Image 1,1,53082,
3869,,Spot,3,Image 1,1,53083,
5172,,Spot,3,Image 1,1,53084,
5886,,Spot,3,Image 1,1,53085,
5681,,Spot,3,Image 1,1,53086,
7741,,Spot,3,Image 1,1,53087,
5428,,Spot,3,Image 1,1,53088,
5197,,Spot,3,Image 1,1,53090,
3670,,Spot,3,Image 1,1,53091,
5622,,Spot,3,Image 1,1,53092,
5687,,Spot,3,Image 1,1,53094,
6942,,Spot,3,Image 1,1,53095,
4517,,Spot,3,Image 1,1,53096,
6946,,Spot,3,Image 1,1,53097,
5048,,Spot,3,Image 1,1,53098,
6368,,Spot,3,Image 1,1,53099,
6322,,Spot,3,Image 1,1,53100,
4539,,Spot,3,Image 1,1,53101,
6526,,Spot,3,Image 1,1,53102,
5622,,Spot,3,Image 1,1,53103,
3972,,Spot,3,Image 1,1,53104,
2923,,Spot,3,Image 1,1,53105,
7647,,Spot,3,Image 1,1,53106,
5894,,Spot,3,Image 1,1,53107,
1040,,Spot,3,Image 1,1,53108,
1131,,Spot,3,Image 1,1,53109,
1509,,Spot,3,Image 1,1,53110,
1100,,Spot,3,Image 1,1,53111,
1016,,Spot,3,Image 1,1,53112,
1208,,Spot,3,Image 1,1,53113,
4194,,Spot,3,Image 1,1,53115,
3605,,Spot,3,Image 1,1,53116,
3850,,Spot,3,Image 1,1,53118,
1552,,Spot,3,Image 1,1,53119,
1815,,Spot,3,Image 1,1,53120,
3709,,Spot,3,Image 1,1,53121,
3259,,Spot,3,Image 1,1,53122,
1360,,Spot,3,Image 1,1,53123,
2115,,Spot,3,Image 1,1,53124,
1577,,Spot,3,Image 1,1,53125,
2057,,Spot,3,Image 1,1,53126,
3073,,Spot,3,Image 1,1,53127,
3356,,Spot,3,Image 1,1,53128,
3669,,Spot,3,Image 1,1,53129,
2116,,Spot,3,Image 1,1,53130,
2032,,Spot,3,Image 1,1,53131,
5543,,Spot,3,Image 1,1,53132,
5936,,Spot,3,Image 1,1,53133,
7981,,Spot,3,Image 1,1,53134,
8369,,Spot,3,Image 1,1,53135,
6160,,Spot,3,Image 1,1,53136,
4324,,Spot,3,Image 1,1,53137,
7146,,Spot,3,Image 1,1,53138,
7224,,Spot,3,Image 1,1,53140,
5512,,Spot,3,Image 1,1,53141,
5074,,Spot,3,Image 1,1,53142,
4838,,Spot,3,Image 1,1,53143,
3885,,Spot,3,Image 1,1,53144,
4243,,Spot,3,Image 1,1,53145,
4887,,Spot,3,Image 1,1,53146,
4619,,Spot,3,Image 1,1,53147,
5016,,Spot,3,Image 1,1,53148,
4063,,Spot,3,Image 1,1,53149,
4789,,Spot,3,Image 1,1,53150,
6192,,Spot,3,Image 1,1,53152,
7318,,Spot,3,Image 1,1,53154,
4807,,Spot,3,Image 1,1,53155,
5429,,Spot,3,Image 1,1,53157,
6799,,Spot,3,Image 1,1,53159,
3768,,Spot,3,Image 1,1,53160,
4030,,Spot,3,Image 1,1,53163,
4421,,Spot,3,Image 1,1,53164,
6804,,Spot,3,Image 1,1,53165,
4623,,Spot,3,Image 1,1,53166,
3904,,Spot,3,Image 1,1,53167,
6031,,Spot,3,Image 1,1,53168,
5843,,Spot,3,Image 1,1,53169,
5296,,Spot,3,Image 1,1,53170,
5269,,Spot,3,Image 1,1,53171,
5871,,Spot,3,Image 1,1,53172,
4457,,Spot,3,Image 1,1,53173,
5649,,Spot,3,Image 1,1,53174,
4733,,Spot,3,Image 1,1,53175,
8873,,Spot,3,Image 1,1,53176,
5730,,Spot,3,Image 1,1,53177,
5413,,Spot,3,Image 1,1,53179,
5739,,Spot,3,Image 1,1,53180,
8396,,Spot,3,Image 1,1,53181,
6362,,Spot,3,Image 1,1,53182,
6448,,Spot,3,Image 1,1,53183,
4819,,Spot,3,Image 1,1,53184,
4441,,Spot,3,Image 1,1,53185,
4615,,Spot,3,Image 1,1,53186,
5848,,Spot,3,Image 1,1,53187,
6318,,Spot,3,Image 1,1,53188,
4836,,Spot,3,Image 1,1,53189,
5095,,Spot,3,Image 1,1,53190,
4829,,Spot,3,Image 1,1,53191,
4079,,Spot,3,Image 1,1,53192,
4825,,Spot,3,Image 1,1,53193,
5606,,Spot,3,Image 1,1,53194,
5076,,Spot,3,Image 1,1,53195,
3700,,Spot,3,Image 1,1,53196,
4988,,Spot,3,Image 1,1,53197,
4407,,Spot,3,Image 1,1,53198,
5116,,Spot,3,Image 1,1,53199,
3788,,Spot,3,Image 1,1,53200,
3887,,Spot,3,Image 1,1,53201,
5223,,Spot,3,Image 1,1,53203,
4983,,Spot,3,Image 1,1,53204,
4579,,Spot,3,Image 1,1,53205,
3886,,Spot,3,Image 1,1,53206,
4937,,Spot,3,Image 1,1,53207,
3102,,Spot,3,Image 1,1,53208,
2917,,Spot,3,Image 1,1,53209,
2884,,Spot,3,Image 1,1,53210,
5470,,Spot,3,Image 1,1,53211,
4473,,Spot,3,Image 1,1,53212,
4028,,Spot,3,Image 1,1,53213,
4937,,Spot,3,Image 1,1,53214,
4407,,Spot,3,Image 1,1,53215,
4040,,Spot,3,Image 1,1,53216,
3697,,Spot,3,Image 1,1,53217,
5040,,Spot,3,Image 1,1,53218,
4251,,Spot,3,Image 1,1,53219,
3496,,Spot,3,Image 1,1,53220,
4215,,Spot,3,Image 1,1,53221,
4003,,Spot,3,Image 1,1,53222,
6565,,Spot,3,Image 1,1,53225,
4996,,Spot,3,Image 1,1,53226,
6726,,Spot,3,Image 1,1,53227,
8972,,Spot,3,Image 1,1,53228,
11557,,Spot,3,Image 1,1,53229,
7786,,Spot,3,Image 1,1,53230,
6872,,Spot,3,Image 1,1,53231,
5467,,Spot,3,Image 1,1,53232,
5575,,Spot,3,Image 1,1,53233,
6663,,Spot,3,Image 1,1,53234,
5289,,Spot,3,Image 1,1,53235,
3853,,Spot,3,Image 1,2,53236,
1972,,Spot,3,Image 1,2,53237,
970,,Spot,3,Image 1,2,53238,
2762,,Spot,3,Image 1,2,53239,
2355,,Spot,3,Image 1,2,53240,
1238,,Spot,3,Image 1,2,53241,
1119,,Spot,3,Image 1,2,53242,
1650,,Spot,3,Image 1,2,53243,
914,,Spot,3,Image 1,2,53244,
2687,,Spot,3,Image 1,2,53245,
3344,,Spot,3,Image 1,2,53246,
4982,,Spot,3,Image 1,2,53247,
4795,,Spot,3,Image 1,2,53248,
5667,,Spot,3,Image 1,2,53249,
5111,,Spot,3,Image 1,2,53250,
5177,,Spot,3,Image 1,2,53251,
3121,,Spot,3,Image 1,2,53252,
3091,,Spot,3,Image 1,2,53253,
4786,,Spot,3,Image 1,2,53254,
5182,,Spot,3,Image 1,2,53255,
5218,,Spot,3,Image 1,2,53256,
3144,,Spot,3,Image 1,2,53257,
4518,,Spot,3,Image 1,2,53258,
3512,,Spot,3,Image 1,2,53259,
6085,,Spot,3,Image 1,2,53260,
6096,,Spot,3,Image 1,2,53261,
3505,,Spot,3,Image 1,2,53262,
4014,,Spot,3,Image 1,2,53263,
3226,,Spot,3,Image 1,2,53264,
3123,,Spot,3,Image 1,2,53265,
3778,,Spot,3,Image 1,2,53266,
3899,,Spot,3,Image 1,2,53267,
3341,,Spot,3,Image 1,2,53268,
2102,,Spot,3,Image 1,2,53269,
5061,,Spot,3,Image 1,2,53270,
3032,,Spot,3,Image 1,2,53271,
5528,,Spot,3,Image 1,2,53272,
2481,,Spot,3,Image 1,2,53273,
5274,,Spot,3,Image 1,2,53274,
4086,,Spot,3,Image 1,2,53275,
1759,,Spot,3,Image 1,2,53276,
1221,,Spot,3,Image 1,2,53277,
3349,,Spot,3,Image 1,2,53278,
2725,,Spot,3,Image 1,2,53279,
865,,Spot,3,Image 1,2,53280,
2801,,Spot,3,Image 1,2,53281,
2008,,Spot,3,Image 1,2,53282,
2271,,Spot,3,Image 1,2,53283,
2571,,Spot,3,Image 1,2,53284,
2689,,Spot,3,Image 1,2,53285,
3752,,Spot,3,Image 1,2,53286,
1604,,Spot,3,Image 1,2,53287,
951,,Spot,3,Image 1,2,53288,
5074,,Spot,3,Image 1,2,53289,
1925,,Spot,3,Image 1,2,53290,
5212,,Spot,3,Image 1,2,53291,
6589,,Spot,3,Image 1,2,53292,
4360,,Spot,3,Image 1,2,53293,
4320,,Spot,3,Image 1,2,53294,
6380,,Spot,3,Image 1,2,53295,
2981,,Spot,3,Image 1,2,53296,
4032,,Spot,3,Image 1,2,53297,
1341,,Spot,3,Image 1,2,53298,
5223,,Spot,3,Image 1,2,53299,
6370,,Spot,3,Image 1,2,53300,
7337,,Spot,3,Image 1,2,53301,
3603,,Spot,3,Image 1,2,53302,
4384,,Spot,3,Image 1,2,53303,
2618,,Spot,3,Image 1,2,53304,
3891,,Spot,3,Image 1,2,53305,
3400,,Spot,3,Image 1,2,53306,
3280,,Spot,3,Image 1,2,53307,
2211,,Spot,3,Image 1,2,53308,
5717,,Spot,3,Image 1,2,53309,
7791,,Spot,3,Image 1,2,53310,
2335,,Spot,3,Image 1,2,53311,
4638,,Spot,3,Image 1,2,53312,
2622,,Spot,3,Image 1,2,53313,
3084,,Spot,3,Image 1,2,53314,
1908,,Spot,3,Image 1,2,53315,
924,,Spot,3,Image 1,2,53316,
2375,,Spot,3,Image 1,2,53317,
3922,,Spot,3,Image 1,2,53318,
1640,,Spot,3,Image 1,2,53319,
1892,,Spot,3,Image 1,2,53320,
3365,,Spot,3,Image 1,2,53321,
2249,,Spot,3,Image 1,2,53322,
2627,,Spot,3,Image 1,2,53323,
2780,,Spot,3,Image 1,2,53324,
1296,,Spot,3,Image 1,2,53325,
2782,,Spot,3,Image 1,2,53326,
6582,,Spot,3,Image 1,2,53327,
1173,,Spot,3,Image 1,2,53328,
1533,,Spot,3,Image 1,2,53329,
1553,,Spot,3,Image 1,2,53330,
958,,Spot,3,Image 1,2,53331,
1735,,Spot,3,Image 1,2,53332,
6457,,Spot,3,Image 1,2,53333,
3832,,Spot,3,Image 1,2,53334,
3540,,Spot,3,Image 1,2,53335,
6503,,Spot,3,Image 1,2,53336,
6111,,Spot,3,Image 1,2,53337,
3579,,Spot,3,Image 1,2,53338,
7496,,Spot,3,Image 1,2,53339,
7541,,Spot,3,Image 1,2,53340,
1418,,Spot,3,Image 1,2,53341,
1790,,Spot,3,Image 1,2,53342,
6632,,Spot,3,Image 1,2,53343,
4234,,Spot,3,Image 1,2,53344,
5307,,Spot,3,Image 1,2,53345,
4635,,Spot,3,Image 1,2,53346,
3551,,Spot,3,Image 1,2,53347,
3950,,Spot,3,Image 1,2,53348,
4018,,Spot,3,Image 1,2,53349,
4999,,Spot,3,Image 1,2,53350,
5166,,Spot,3,Image 1,2,53351,
5192,,Spot,3,Image 1,2,53352,
1808,,Spot,3,Image 1,2,53353,
2446,,Spot,3,Image 1,2,53354,
1972,,Spot,3,Image 1,2,53355,
3501,,Spot,3,Image 1,2,53356,
3594,,Spot,3,Image 1,2,53357,
2585,,Spot,3,Image 1,2,53358,
3306,,Spot,3,Image 1,2,53359,
1761,,Spot,3,Image 1,2,53360,
1894,,Spot,3,Image 1,2,53361,
1730,,Spot,3,Image 1,2,53362,
4965,,Spot,3,Image 1,2,53363,
4895,,Spot,3,Image 1,2,53364,
5376,,Spot,3,Image 1,2,53365,
8954,,Spot,3,Image 1,2,53366,
7438,,Spot,3,Image 1,2,53367,
5346,,Spot,3,Image 1,2,53368,
1169,,Spot,3,Image 1,2,53369,
6465,,Spot,3,Image 1,2,53370,
5208,,Spot,3,Image 1,2,53371,
4054,,Spot,3,Image 1,2,53372,
8117,,Spot,3,Image 1,2,53373,
2990,,Spot,3,Image 1,2,53374,
4312,,Spot,3,Image 1,2,53375,
2378,,Spot,3,Image 1,2,53376,
2780,,Spot,3,Image 1,2,53377,
4125,,Spot,3,Image 1,2,53378,
1327,,Spot,3,Image 1,2,53379,
1670,,Spot,3,Image 1,2,53380,
2085,,Spot,3,Image 1,2,53381,
1580,,Spot,3,Image 1,2,53382,
2995,,Spot,3,Image 1,2,53383,
3859,,Spot,3,Image 1,2,53384,
5250,,Spot,3,Image 1,2,53385,
978,,Spot,3,Image 1,2,53386,
1417,,Spot,3,Image 1,2,53387,
1039,,Spot,3,Image 1,2,53388,
1540,,Spot,3,Image 1,2,53389,
2324,,Spot,3,Image 1,2,53390,
8328,,Spot,3,Image 1,2,53391,
6063,,Spot,3,Image 1,2,53392,
5860,,Spot,3,Image 1,2,53393,
6435,,Spot,3,Image 1,2,53394,
4855,,Spot,3,Image 1,2,53395,
5881,,Spot,3,Image 1,2,53396,
4527,,Spot,3,Image 1,2,53397,
4993,,Spot,3,Image 1,2,53398,
2649,,Spot,3,Image 1,2,53399,
1664,,Spot,3,Image 1,2,53400,
4482,,Spot,3,Image 1,2,53401,
4978,,Spot,3,Image 1,2,53402,
3474,,Spot,3,Image 1,2,53403,
4382,,Spot,3,Image 1,2,53404,
5994,,Spot,3,Image 1,2,53405,
3511,,Spot,3,Image 1,2,53406,
4694,,Spot,3,Image 1,2,53407,
5185,,Spot,3,Image 1,2,53408,
2933,,Spot,3,Image 1,2,53409,
3339,,Spot,3,Image 1,2,53410,
3245,,Spot,3,Image 1,2,53411,
1739,,Spot,3,Image 1,2,53412,
3103,,Spot,3,Image 1,2,53413,
3294,,Spot,3,Image 1,2,53414,
6375,,Spot,3,Image 1,2,53415,
4735,,Spot,3,Image 1,2,53416,
1761,,Spot,3,Image 1,2,53417,
4921,,Spot,3,Image 1,2,53418,
794,,Spot,3,Image 1,2,53419,
3121,,Spot,3,Image 1,2,53420,
3852,,Spot,3,Image 1,2,53421,
5344,,Spot,3,Image 1,2,53422,
4594,,Spot,3,Image 1,2,53423,
2181,,Spot,3,Image 1,2,53424,
2977,,Spot,3,Image 1,2,53425,
3612,,Spot,3,Image 1,2,53426,
1981,,Spot,3,Image 1,2,53427,
1924,,Spot,3,Image 1,2,53428,
3593,,Spot,3,Image 1,2,53429,
3836,,Spot,3,Image 1,2,53430,
2686,,Spot,3,Image 1,2,53431,
1800,,Spot,3,Image 1,2,53432,
3627,,Spot,3,Image 1,2,53433,
3880,,Spot,3,Image 1,2,53434,
849,,Spot,3,Image 1,2,53435,
1786,,Spot,3,Image 1,2,53436,
2083,,Spot,3,Image 1,2,53437,
1264,,Spot,3,Image 1,2,53438,
839,,Spot,3,Image 1,2,53439,
5494,,Spot,3,Image 1,2,53440,
7118,,Spot,3,Image 1,2,53441,
955,,Spot,3,Image 1,2,53442,
7294,,Spot,3,Image 1,2,53443,
3498,,Spot,3,Image 1,2,53444,
6202,,Spot,3,Image 1,2,53445,
5161,,Spot,3,Image 1,2,53446,
4114,,Spot,3,Image 1,2,53447,
3944,,Spot,3,Image 1,2,53448,
6095,,Spot,3,Image 1,2,53449,
2362,,Spot,3,Image 1,2,53450,
3456,,Spot,3,Image 1,2,53451,
4081,,Spot,3,Image 1,2,53452,
3469,,Spot,3,Image 1,2,53453,
3764,,Spot,3,Image 1,2,53454,
1861,,Spot,3,Image 1,2,53455,
2465,,Spot,3,Image 1,2,53456,
3528,,Spot,3,Image 1,2,53457,
1618,,Spot,3,Image 1,2,53458,
6363,,Spot,3,Image 1,2,53459,
2244,,Spot,3,Image 1,2,53460,
3130,,Spot,3,Image 1,2,53461,
2530,,Spot,3,Image 1,2,53462,
3314,,Spot,3,Image 1,2,53463,
4170,,Spot,3,Image 1,2,53464,
3141,,Spot,3,Image 1,2,53465,
1783,,Spot,3,Image 1,2,53466,
2530,,Spot,3,Image 1,2,53467,
5462,,Spot,3,Image 1,2,53468,
4283,,Spot,3,Image 1,2,53469,
5684,,Spot,3,Image 1,2,53470,
4195,,Spot,3,Image 1,2,53471,
2527,,Spot,3,Image 1,2,53472,
4289,,Spot,3,Image 1,2,53473,
4470,,Spot,3,Image 1,2,53474,
4453,,Spot,3,Image 1,2,53475,
1994,,Spot,3,Image 1,2,53476,
3396,,Spot,3,Image 1,2,53477,
1479,,Spot,3,Image 1,2,53478,
2220,,Spot,3,Image 1,2,53479,
6573,,Spot,3,Image 1,2,53480,
3575,,Spot,3,Image 1,2,53481,
4460,,Spot,3,Image 1,2,53482,
3038,,Spot,3,Image 1,2,53483,
1864,,Spot,3,Image 1,2,53484,
2381,,Spot,3,Image 1,2,53485,
1094,,Spot,3,Image 1,2,53486,
1760,,Spot,3,Image 1,2,53487,
3308,,Spot,3,Image 1,2,53488,
2104,,Spot,3,Image 1,2,53489,
979,,Spot,3,Image 1,2,53490,
964,,Spot,3,Image 1,2,53491,
2338,,Spot,3,Image 1,2,53492,
3537,,Spot,3,Image 1,2,53493,
