
Intensity Median Ch=4 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
0.768,,Spot,4,Image 1,1,269,
1.592,,Spot,4,Image 1,1,270,
0.6,,Spot,4,Image 1,1,271,
0.946,,Spot,4,Image 1,1,273,
0.648,,Spot,4,Image 1,1,274,
1.392,,Spot,4,Image 1,1,275,
0.912,,Spot,4,Image 1,1,276,
0.688,,Spot,4,Image 1,1,277,
1.036,,Spot,4,Image 1,1,278,
1.52,,Spot,4,Image 1,1,279,
0.624,,Spot,4,Image 1,1,280,
0.92,,Spot,4,Image 1,1,281,
0.864,,Spot,4,Image 1,1,282,
0.512,,Spot,4,Image 1,1,283,
0.308,,Spot,4,Image 1,1,284,
0.78,,Spot,4,Image 1,1,285,
0.244995,,Spot,4,Image 1,1,286,
0.658,,Spot,4,Image 1,1,288,
0.992,,Spot,4,Image 1,1,292,
0.8,,Spot,4,Image 1,1,294,
0.88,,Spot,4,Image 1,1,296,
1.248,,Spot,4,Image 1,1,297,
0.624,,Spot,4,Image 1,1,298,
0,,Spot,4,Image 1,1,299,
0.472,,Spot,4,Image 1,1,300,
0.396,,Spot,4,Image 1,1,301,
0.644,,Spot,4,Image 1,1,302,
0.808,,Spot,4,Image 1,1,303,
0.91,,Spot,4,Image 1,1,304,
2.296,,Spot,4,Image 1,1,306,
1.712,,Spot,4,Image 1,1,308,
0.332,,Spot,4,Image 1,1,309,
1.568,,Spot,4,Image 1,1,310,
1.408,,Spot,4,Image 1,1,311,
0.992,,Spot,4,Image 1,1,312,
1.28,,Spot,4,Image 1,1,313,
0.856,,Spot,4,Image 1,1,314,
0.464,,Spot,4,Image 1,1,315,
0.828,,Spot,4,Image 1,1,316,
0.883,,Spot,4,Image 1,1,317,
1.096,,Spot,4,Image 1,1,318,
0.912,,Spot,4,Image 1,1,320,
0.384,,Spot,4,Image 1,1,321,
0.692,,Spot,4,Image 1,1,322,
0.471,,Spot,4,Image 1,1,366,
0.48,,Spot,4,Image 1,1,374,
0.838,,Spot,4,Image 1,1,376,
0,,Spot,4,Image 1,1,389,
0.381,,Spot,4,Image 1,1,390,
1.728,,Spot,4,Image 1,1,391,
2.068,,Spot,4,Image 1,1,392,
0.764,,Spot,4,Image 1,1,393,
1.024,,Spot,4,Image 1,1,394,
0.864,,Spot,4,Image 1,1,395,
1.268,,Spot,4,Image 1,1,396,
1.436,,Spot,4,Image 1,1,398,
2.176,,Spot,4,Image 1,1,399,
2.752,,Spot,4,Image 1,1,400,
1.728,,Spot,4,Image 1,1,401,
0.399,,Spot,4,Image 1,1,402,
0.888,,Spot,4,Image 1,1,403,
0.411,,Spot,4,Image 1,1,404,
0.96,,Spot,4,Image 1,1,405,
1.872,,Spot,4,Image 1,1,406,
1.28,,Spot,4,Image 1,1,407,
0.352,,Spot,4,Image 1,1,408,
1.2,,Spot,4,Image 1,1,409,
1.428,,Spot,4,Image 1,1,410,
1.16,,Spot,4,Image 1,1,411,
1.024,,Spot,4,Image 1,1,412,
0.568,,Spot,4,Image 1,1,413,
1.732,,Spot,4,Image 1,1,414,
1.366,,Spot,4,Image 1,1,416,
0.752,,Spot,4,Image 1,1,421,
1.136,,Spot,4,Image 1,1,423,
1.536,,Spot,4,Image 1,1,425,
1.468,,Spot,4,Image 1,1,426,
0,,Spot,4,Image 1,1,427,
0.928,,Spot,4,Image 1,1,428,
0.896,,Spot,4,Image 1,1,429,
1.634,,Spot,4,Image 1,1,431,
0.712,,Spot,4,Image 1,1,432,
0.856,,Spot,4,Image 1,1,434,
0.962,,Spot,4,Image 1,1,435,
3.632,,Spot,4,Image 1,1,436,
0.542,,Spot,4,Image 1,1,437,
0.193,,Spot,4,Image 1,1,438,
0.978,,Spot,4,Image 1,1,439,
0.876,,Spot,4,Image 1,1,440,
0,,Spot,4,Image 1,1,441,
0,,Spot,4,Image 1,1,442,
0.4,,Spot,4,Image 1,1,443,
1.016,,Spot,4,Image 1,1,444,
1.397,,Spot,4,Image 1,1,445,
1.784,,Spot,4,Image 1,1,446,
0.881,,Spot,4,Image 1,1,512,
0.144,,Spot,4,Image 1,1,514,
0.088,,Spot,4,Image 1,1,517,
0.416,,Spot,4,Image 1,1,518,
0.666,,Spot,4,Image 1,1,519,
1.432,,Spot,4,Image 1,1,520,
0.401367,,Spot,4,Image 1,1,521,
0.64,,Spot,4,Image 1,1,522,
0.504,,Spot,4,Image 1,1,523,
0.416,,Spot,4,Image 1,1,524,
1.04,,Spot,4,Image 1,1,525,
0,,Spot,4,Image 1,1,526,
1.748,,Spot,4,Image 1,1,527,
0,,Spot,4,Image 1,1,528,
0.512,,Spot,4,Image 1,1,529,
0,,Spot,4,Image 1,1,530,
0.728,,Spot,4,Image 1,1,531,
0.78,,Spot,4,Image 1,1,547,
1.904,,Spot,4,Image 1,1,550,
0.544,,Spot,4,Image 1,1,551,
0.828,,Spot,4,Image 1,1,552,
0.72,,Spot,4,Image 1,1,554,
1.332,,Spot,4,Image 1,1,557,
0.892,,Spot,4,Image 1,1,558,
1.402,,Spot,4,Image 1,1,559,
1.6,,Spot,4,Image 1,1,560,
0,,Spot,4,Image 1,1,603,
0,,Spot,4,Image 1,1,53019,
0.231934,,Spot,4,Image 1,1,53020,
1.2,,Spot,4,Image 1,1,53022,
1.72,,Spot,4,Image 1,1,53023,
0.434,,Spot,4,Image 1,1,53024,
1.248,,Spot,4,Image 1,1,53025,
2.368,,Spot,4,Image 1,1,53027,
2.616,,Spot,4,Image 1,1,53028,
2.048,,Spot,4,Image 1,1,53029,
1.544,,Spot,4,Image 1,1,53030,
0.431,,Spot,4,Image 1,1,53031,
0,,Spot,4,Image 1,1,53032,
1.856,,Spot,4,Image 1,1,53033,
0.948,,Spot,4,Image 1,1,53034,
1.341,,Spot,4,Image 1,1,53035,
0.85,,Spot,4,Image 1,1,53036,
1.176,,Spot,4,Image 1,1,53037,
1.048,,Spot,4,Image 1,1,53038,
2.048,,Spot,4,Image 1,1,53039,
1.872,,Spot,4,Image 1,1,53040,
2.368,,Spot,4,Image 1,1,53041,
1.157,,Spot,4,Image 1,1,53042,
1.836,,Spot,4,Image 1,1,53043,
1.132,,Spot,4,Image 1,1,53044,
1.036,,Spot,4,Image 1,1,53045,
3.312,,Spot,4,Image 1,1,53046,
0.732,,Spot,4,Image 1,1,53048,
0.7975,,Spot,4,Image 1,1,53049,
1.104,,Spot,4,Image 1,1,53050,
1.216,,Spot,4,Image 1,1,53052,
1.136,,Spot,4,Image 1,1,53053,
0.682,,Spot,4,Image 1,1,53055,
0.968,,Spot,4,Image 1,1,53056,
1.263,,Spot,4,Image 1,1,53057,
1.826,,Spot,4,Image 1,1,53058,
1.456,,Spot,4,Image 1,1,53059,
1.22,,Spot,4,Image 1,1,53060,
1.284,,Spot,4,Image 1,1,53061,
0.764,,Spot,4,Image 1,1,53062,
1.1,,Spot,4,Image 1,1,53063,
0.816,,Spot,4,Image 1,1,53065,
1.58,,Spot,4,Image 1,1,53066,
0,,Spot,4,Image 1,1,53067,
0.86,,Spot,4,Image 1,1,53068,
0,,Spot,4,Image 1,1,53069,
0,,Spot,4,Image 1,1,53071,
0.704,,Spot,4,Image 1,1,53072,
0.952,,Spot,4,Image 1,1,53073,
0.808,,Spot,4,Image 1,1,53075,
1.388,,Spot,4,Image 1,1,53078,
0.921,,Spot,4,Image 1,1,53079,
1.389,,Spot,4,Image 1,1,53080,
1.628,,Spot,4,Image 1,1,53081,
1.32,,Spot,4,Image 1,1,53082,
1.024,,Spot,4,Image 1,1,53083,
1.812,,Spot,4,Image 1,1,53084,
1.06,,Spot,4,Image 1,1,53085,
2.112,,Spot,4,Image 1,1,53086,
0.996,,Spot,4,Image 1,1,53087,
1.712,,Spot,4,Image 1,1,53088,
0.304,,Spot,4,Image 1,1,53090,
0,,Spot,4,Image 1,1,53091,
1.72,,Spot,4,Image 1,1,53092,
0.621,,Spot,4,Image 1,1,53094,
0,,Spot,4,Image 1,1,53095,
0.464,,Spot,4,Image 1,1,53096,
1.164,,Spot,4,Image 1,1,53097,
0.764,,Spot,4,Image 1,1,53098,
0.752,,Spot,4,Image 1,1,53099,
0.94,,Spot,4,Image 1,1,53100,
0.576,,Spot,4,Image 1,1,53101,
1.756,,Spot,4,Image 1,1,53102,
1.12,,Spot,4,Image 1,1,53103,
0.426,,Spot,4,Image 1,1,53104,
0.496,,Spot,4,Image 1,1,53105,
2.16,,Spot,4,Image 1,1,53106,
1.216,,Spot,4,Image 1,1,53107,
1.36,,Spot,4,Image 1,1,53108,
0.897,,Spot,4,Image 1,1,53109,
0.956,,Spot,4,Image 1,1,53110,
0.87,,Spot,4,Image 1,1,53111,
1.524,,Spot,4,Image 1,1,53112,
0.668,,Spot,4,Image 1,1,53113,
1.808,,Spot,4,Image 1,1,53115,
2.552,,Spot,4,Image 1,1,53116,
1.144,,Spot,4,Image 1,1,53118,
1.328,,Spot,4,Image 1,1,53119,
1.088,,Spot,4,Image 1,1,53120,
1.184,,Spot,4,Image 1,1,53121,
5.84,,Spot,4,Image 1,1,53122,
1.2,,Spot,4,Image 1,1,53123,
1.22,,Spot,4,Image 1,1,53124,
0.784,,Spot,4,Image 1,1,53125,
1.254,,Spot,4,Image 1,1,53126,
0.984,,Spot,4,Image 1,1,53127,
0.44,,Spot,4,Image 1,1,53128,
1.992,,Spot,4,Image 1,1,53129,
1.728,,Spot,4,Image 1,1,53130,
0.768,,Spot,4,Image 1,1,53131,
1.06,,Spot,4,Image 1,1,53132,
1.148,,Spot,4,Image 1,1,53133,
1.274,,Spot,4,Image 1,1,53134,
2.048,,Spot,4,Image 1,1,53135,
0,,Spot,4,Image 1,1,53136,
0,,Spot,4,Image 1,1,53137,
1.736,,Spot,4,Image 1,1,53138,
0.968,,Spot,4,Image 1,1,53140,
0.869,,Spot,4,Image 1,1,53141,
1.164,,Spot,4,Image 1,1,53142,
1.34,,Spot,4,Image 1,1,53143,
1.608,,Spot,4,Image 1,1,53144,
1.14401,,Spot,4,Image 1,1,53145,
0.140015,,Spot,4,Image 1,1,53146,
1.632,,Spot,4,Image 1,1,53147,
1.28,,Spot,4,Image 1,1,53148,
0.927,,Spot,4,Image 1,1,53149,
1.079,,Spot,4,Image 1,1,53150,
1.48,,Spot,4,Image 1,1,53152,
0.696,,Spot,4,Image 1,1,53154,
1.696,,Spot,4,Image 1,1,53155,
1.784,,Spot,4,Image 1,1,53157,
1.14001,,Spot,4,Image 1,1,53159,
2,,Spot,4,Image 1,1,53160,
727.32,,Spot,4,Image 1,1,53163,
1139.68,,Spot,4,Image 1,1,53164,
0.938,,Spot,4,Image 1,1,53165,
868.88,,Spot,4,Image 1,1,53166,
668.16,,Spot,4,Image 1,1,53167,
1.048,,Spot,4,Image 1,1,53168,
1.22,,Spot,4,Image 1,1,53169,
2.13998,,Spot,4,Image 1,1,53170,
0.829998,,Spot,4,Image 1,1,53171,
595.32,,Spot,4,Image 1,1,53172,
994.136,,Spot,4,Image 1,1,53173,
793.04,,Spot,4,Image 1,1,53174,
503.08,,Spot,4,Image 1,1,53175,
0.868,,Spot,4,Image 1,1,53176,
0.528,,Spot,4,Image 1,1,53177,
1.02,,Spot,4,Image 1,1,53179,
1.272,,Spot,4,Image 1,1,53180,
0.391846,,Spot,4,Image 1,1,53181,
0,,Spot,4,Image 1,1,53182,
1.016,,Spot,4,Image 1,1,53183,
1.056,,Spot,4,Image 1,1,53184,
0.894,,Spot,4,Image 1,1,53185,
0.356,,Spot,4,Image 1,1,53186,
1.088,,Spot,4,Image 1,1,53187,
1.224,,Spot,4,Image 1,1,53188,
271.806,,Spot,4,Image 1,1,53189,
1.4,,Spot,4,Image 1,1,53190,
82.6,,Spot,4,Image 1,1,53191,
1.516,,Spot,4,Image 1,1,53192,
2.944,,Spot,4,Image 1,1,53193,
1.148,,Spot,4,Image 1,1,53194,
664.664,,Spot,4,Image 1,1,53195,
370.29,,Spot,4,Image 1,1,53196,
449.24,,Spot,4,Image 1,1,53197,
0.671,,Spot,4,Image 1,1,53198,
1.342,,Spot,4,Image 1,1,53199,
0.495,,Spot,4,Image 1,1,53200,
0.6075,,Spot,4,Image 1,1,53201,
1116.28,,Spot,4,Image 1,1,53203,
994.44,,Spot,4,Image 1,1,53204,
0.912,,Spot,4,Image 1,1,53205,
0.998,,Spot,4,Image 1,1,53206,
1.034,,Spot,4,Image 1,1,53207,
0.416016,,Spot,4,Image 1,1,53208,
1.54,,Spot,4,Image 1,1,53209,
0,,Spot,4,Image 1,1,53210,
485.328,,Spot,4,Image 1,1,53211,
942.478,,Spot,4,Image 1,1,53212,
785.184,,Spot,4,Image 1,1,53213,
538.52,,Spot,4,Image 1,1,53214,
1257.88,,Spot,4,Image 1,1,53215,
546.55,,Spot,4,Image 1,1,53216,
1.44,,Spot,4,Image 1,1,53217,
2.048,,Spot,4,Image 1,1,53218,
0.952,,Spot,4,Image 1,1,53219,
0.832031,,Spot,4,Image 1,1,53220,
0.868,,Spot,4,Image 1,1,53221,
2.576,,Spot,4,Image 1,1,53222,
0.614,,Spot,4,Image 1,1,53225,
750.596,,Spot,4,Image 1,1,53226,
1.912,,Spot,4,Image 1,1,53227,
0.343,,Spot,4,Image 1,1,53228,
0.674,,Spot,4,Image 1,1,53229,
0.231,,Spot,4,Image 1,1,53230,
2.052,,Spot,4,Image 1,1,53231,
0.76,,Spot,4,Image 1,1,53232,
1.121,,Spot,4,Image 1,1,53233,
0,,Spot,4,Image 1,1,53234,
1.696,,Spot,4,Image 1,1,53235,
1969.23,,Spot,4,Image 1,2,53236,
0.612,,Spot,4,Image 1,2,53237,
0.42,,Spot,4,Image 1,2,53238,
1,,Spot,4,Image 1,2,53239,
0.632,,Spot,4,Image 1,2,53240,
1.628,,Spot,4,Image 1,2,53241,
0.8,,Spot,4,Image 1,2,53242,
0.876,,Spot,4,Image 1,2,53243,
1.136,,Spot,4,Image 1,2,53244,
0.8,,Spot,4,Image 1,2,53245,
1.096,,Spot,4,Image 1,2,53246,
0.4245,,Spot,4,Image 1,2,53247,
0.6,,Spot,4,Image 1,2,53248,
1.92,,Spot,4,Image 1,2,53249,
0.271,,Spot,4,Image 1,2,53250,
0.718,,Spot,4,Image 1,2,53251,
0.672,,Spot,4,Image 1,2,53252,
1.072,,Spot,4,Image 1,2,53253,
0.808,,Spot,4,Image 1,2,53254,
1.088,,Spot,4,Image 1,2,53255,
1.204,,Spot,4,Image 1,2,53256,
0.727,,Spot,4,Image 1,2,53257,
0.622009,,Spot,4,Image 1,2,53258,
0,,Spot,4,Image 1,2,53259,
0.668,,Spot,4,Image 1,2,53260,
0.672,,Spot,4,Image 1,2,53261,
1.48,,Spot,4,Image 1,2,53262,
2.688,,Spot,4,Image 1,2,53263,
0.798,,Spot,4,Image 1,2,53264,
1.408,,Spot,4,Image 1,2,53265,
0.64,,Spot,4,Image 1,2,53266,
186.24,,Spot,4,Image 1,2,53267,
0.448,,Spot,4,Image 1,2,53268,
0.348,,Spot,4,Image 1,2,53269,
0.978,,Spot,4,Image 1,2,53270,
1.102,,Spot,4,Image 1,2,53271,
1.224,,Spot,4,Image 1,2,53272,
0.716,,Spot,4,Image 1,2,53273,
0.668091,,Spot,4,Image 1,2,53274,
0,,Spot,4,Image 1,2,53275,
0.768,,Spot,4,Image 1,2,53276,
0.2865,,Spot,4,Image 1,2,53277,
1.384,,Spot,4,Image 1,2,53278,
0.0400085,,Spot,4,Image 1,2,53279,
1.688,,Spot,4,Image 1,2,53280,
1.264,,Spot,4,Image 1,2,53281,
0.486,,Spot,4,Image 1,2,53282,
1.792,,Spot,4,Image 1,2,53283,
1.616,,Spot,4,Image 1,2,53284,
1.032,,Spot,4,Image 1,2,53285,
0.776,,Spot,4,Image 1,2,53286,
0.503,,Spot,4,Image 1,2,53287,
1.232,,Spot,4,Image 1,2,53288,
1.232,,Spot,4,Image 1,2,53289,
0.775,,Spot,4,Image 1,2,53290,
0.478,,Spot,4,Image 1,2,53291,
680.536,,Spot,4,Image 1,2,53292,
1.408,,Spot,4,Image 1,2,53293,
0.976,,Spot,4,Image 1,2,53294,
1.816,,Spot,4,Image 1,2,53295,
0.604,,Spot,4,Image 1,2,53296,
0.86,,Spot,4,Image 1,2,53297,
1.17,,Spot,4,Image 1,2,53298,
0.336,,Spot,4,Image 1,2,53299,
0.376,,Spot,4,Image 1,2,53300,
0.408,,Spot,4,Image 1,2,53301,
0.332,,Spot,4,Image 1,2,53302,
0.159,,Spot,4,Image 1,2,53303,
0.544,,Spot,4,Image 1,2,53304,
1.024,,Spot,4,Image 1,2,53305,
1.696,,Spot,4,Image 1,2,53306,
1.008,,Spot,4,Image 1,2,53307,
0.736,,Spot,4,Image 1,2,53308,
1.01,,Spot,4,Image 1,2,53309,
1.492,,Spot,4,Image 1,2,53310,
0.752,,Spot,4,Image 1,2,53311,
1.22,,Spot,4,Image 1,2,53312,
0.616,,Spot,4,Image 1,2,53313,
0.64,,Spot,4,Image 1,2,53314,
2.592,,Spot,4,Image 1,2,53315,
0.728,,Spot,4,Image 1,2,53316,
0.4,,Spot,4,Image 1,2,53317,
0.764,,Spot,4,Image 1,2,53318,
0.916,,Spot,4,Image 1,2,53319,
0.554,,Spot,4,Image 1,2,53320,
0.848,,Spot,4,Image 1,2,53321,
0.776,,Spot,4,Image 1,2,53322,
1.52,,Spot,4,Image 1,2,53323,
0.68,,Spot,4,Image 1,2,53324,
1.072,,Spot,4,Image 1,2,53325,
0.954,,Spot,4,Image 1,2,53326,
0.3025,,Spot,4,Image 1,2,53327,
0.896,,Spot,4,Image 1,2,53328,
1.12,,Spot,4,Image 1,2,53329,
0.648,,Spot,4,Image 1,2,53330,
0.736,,Spot,4,Image 1,2,53331,
0.656,,Spot,4,Image 1,2,53332,
1.424,,Spot,4,Image 1,2,53333,
1.06,,Spot,4,Image 1,2,53334,
1.192,,Spot,4,Image 1,2,53335,
0,,Spot,4,Image 1,2,53336,
1.536,,Spot,4,Image 1,2,53337,
1.336,,Spot,4,Image 1,2,53338,
1.152,,Spot,4,Image 1,2,53339,
1.604,,Spot,4,Image 1,2,53340,
1.792,,Spot,4,Image 1,2,53341,
1.92993,,Spot,4,Image 1,2,53342,
0.754,,Spot,4,Image 1,2,53343,
0.447,,Spot,4,Image 1,2,53344,
0.293,,Spot,4,Image 1,2,53345,
1.328,,Spot,4,Image 1,2,53346,
0.822,,Spot,4,Image 1,2,53347,
1.045,,Spot,4,Image 1,2,53348,
0.624,,Spot,4,Image 1,2,53349,
1.096,,Spot,4,Image 1,2,53350,
0.886,,Spot,4,Image 1,2,53351,
0.888,,Spot,4,Image 1,2,53352,
0.491,,Spot,4,Image 1,2,53353,
0.584,,Spot,4,Image 1,2,53354,
0.19175,,Spot,4,Image 1,2,53355,
0.664,,Spot,4,Image 1,2,53356,
0.956,,Spot,4,Image 1,2,53357,
0.553,,Spot,4,Image 1,2,53358,
0.339996,,Spot,4,Image 1,2,53359,
1.124,,Spot,4,Image 1,2,53360,
0.456,,Spot,4,Image 1,2,53361,
0.456,,Spot,4,Image 1,2,53362,
0.928,,Spot,4,Image 1,2,53363,
1.116,,Spot,4,Image 1,2,53364,
0.495,,Spot,4,Image 1,2,53365,
0.98,,Spot,4,Image 1,2,53366,
0.496,,Spot,4,Image 1,2,53367,
0.578,,Spot,4,Image 1,2,53368,
1.704,,Spot,4,Image 1,2,53369,
4.352,,Spot,4,Image 1,2,53370,
1.304,,Spot,4,Image 1,2,53371,
1.824,,Spot,4,Image 1,2,53372,
0.806,,Spot,4,Image 1,2,53373,
0,,Spot,4,Image 1,2,53374,
2.008,,Spot,4,Image 1,2,53375,
0.648,,Spot,4,Image 1,2,53376,
0.704,,Spot,4,Image 1,2,53377,
0.811,,Spot,4,Image 1,2,53378,
0.762,,Spot,4,Image 1,2,53379,
1.536,,Spot,4,Image 1,2,53380,
0.512,,Spot,4,Image 1,2,53381,
1.024,,Spot,4,Image 1,2,53382,
2.032,,Spot,4,Image 1,2,53383,
1.056,,Spot,4,Image 1,2,53384,
2.848,,Spot,4,Image 1,2,53385,
0.674,,Spot,4,Image 1,2,53386,
1.216,,Spot,4,Image 1,2,53387,
0,,Spot,4,Image 1,2,53388,
0,,Spot,4,Image 1,2,53389,
1.552,,Spot,4,Image 1,2,53390,
2.24,,Spot,4,Image 1,2,53391,
0.808,,Spot,4,Image 1,2,53392,
1.084,,Spot,4,Image 1,2,53393,
0.35,,Spot,4,Image 1,2,53394,
1.33,,Spot,4,Image 1,2,53395,
2.048,,Spot,4,Image 1,2,53396,
0.832,,Spot,4,Image 1,2,53397,
1.008,,Spot,4,Image 1,2,53398,
1.808,,Spot,4,Image 1,2,53399,
0.384,,Spot,4,Image 1,2,53400,
0.488,,Spot,4,Image 1,2,53401,
1.772,,Spot,4,Image 1,2,53402,
1.344,,Spot,4,Image 1,2,53403,
0.381,,Spot,4,Image 1,2,53404,
1.4435,,Spot,4,Image 1,2,53405,
1.754,,Spot,4,Image 1,2,53406,
1.024,,Spot,4,Image 1,2,53407,
0.752,,Spot,4,Image 1,2,53408,
0.223,,Spot,4,Image 1,2,53409,
1.144,,Spot,4,Image 1,2,53410,
0.776,,Spot,4,Image 1,2,53411,
2.08,,Spot,4,Image 1,2,53412,
1.4,,Spot,4,Image 1,2,53413,
0.601,,Spot,4,Image 1,2,53414,
0.294,,Spot,4,Image 1,2,53415,
0.741,,Spot,4,Image 1,2,53416,
0,,Spot,4,Image 1,2,53417,
1.272,,Spot,4,Image 1,2,53418,
0,,Spot,4,Image 1,2,53419,
1.584,,Spot,4,Image 1,2,53420,
0.992,,Spot,4,Image 1,2,53421,
1.735,,Spot,4,Image 1,2,53422,
0.803,,Spot,4,Image 1,2,53423,
1.248,,Spot,4,Image 1,2,53424,
0.794,,Spot,4,Image 1,2,53425,
0.496,,Spot,4,Image 1,2,53426,
0.968,,Spot,4,Image 1,2,53427,
1.904,,Spot,4,Image 1,2,53428,
0.32,,Spot,4,Image 1,2,53429,
1.056,,Spot,4,Image 1,2,53430,
1.472,,Spot,4,Image 1,2,53431,
1.55,,Spot,4,Image 1,2,53432,
0.637,,Spot,4,Image 1,2,53433,
0.936,,Spot,4,Image 1,2,53434,
0.736,,Spot,4,Image 1,2,53435,
2.136,,Spot,4,Image 1,2,53436,
0.904,,Spot,4,Image 1,2,53437,
0,,Spot,4,Image 1,2,53438,
0.135986,,Spot,4,Image 1,2,53439,
0,,Spot,4,Image 1,2,53440,
0.474,,Spot,4,Image 1,2,53441,
1.056,,Spot,4,Image 1,2,53442,
0.294,,Spot,4,Image 1,2,53443,
2.15991,,Spot,4,Image 1,2,53444,
0.892,,Spot,4,Image 1,2,53445,
1.968,,Spot,4,Image 1,2,53446,
0.886,,Spot,4,Image 1,2,53447,
0.64,,Spot,4,Image 1,2,53448,
0.866,,Spot,4,Image 1,2,53449,
0.904,,Spot,4,Image 1,2,53450,
0.499756,,Spot,4,Image 1,2,53451,
0.587,,Spot,4,Image 1,2,53452,
0.408081,,Spot,4,Image 1,2,53453,
2.368,,Spot,4,Image 1,2,53454,
1.364,,Spot,4,Image 1,2,53455,
0,,Spot,4,Image 1,2,53456,
1.64,,Spot,4,Image 1,2,53457,
0.38,,Spot,4,Image 1,2,53458,
0.44,,Spot,4,Image 1,2,53459,
0.8,,Spot,4,Image 1,2,53460,
1.86,,Spot,4,Image 1,2,53461,
1.376,,Spot,4,Image 1,2,53462,
0.768,,Spot,4,Image 1,2,53463,
0.896,,Spot,4,Image 1,2,53464,
