
Intensity StdDev Ch=5 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
284.297,,Spot,5,Image 1,1,320,
238.857,,Spot,5,Image 1,1,321,
639.427,,Spot,5,Image 1,1,322,
620.172,,Spot,5,Image 1,1,366,
198.104,,Spot,5,Image 1,1,374,
201.137,,Spot,5,Image 1,1,376,
804.073,,Spot,5,Image 1,1,389,
386.846,,Spot,5,Image 1,1,390,
1060.53,,Spot,5,Image 1,1,391,
1666.94,,Spot,5,Image 1,1,392,
1009.25,,Spot,5,Image 1,1,393,
799.014,,Spot,5,Image 1,1,394,
725.535,,Spot,5,Image 1,1,395,
809.77,,Spot,5,Image 1,1,396,
1279.53,,Spot,5,Image 1,1,398,
1015.86,,Spot,5,Image 1,1,399,
1036.18,,Spot,5,Image 1,1,400,
982.261,,Spot,5,Image 1,1,401,
781.918,,Spot,5,Image 1,1,402,
372.576,,Spot,5,Image 1,1,403,
651.672,,Spot,5,Image 1,1,404,
860.666,,Spot,5,Image 1,1,405,
621.308,,Spot,5,Image 1,1,406,
619.162,,Spot,5,Image 1,1,407,
742.272,,Spot,5,Image 1,1,408,
387.05,,Spot,5,Image 1,1,409,
361.128,,Spot,5,Image 1,1,410,
313.115,,Spot,5,Image 1,1,411,
663.499,,Spot,5,Image 1,1,412,
347.96,,Spot,5,Image 1,1,413,
538.477,,Spot,5,Image 1,1,414,
400.388,,Spot,5,Image 1,1,416,
414.628,,Spot,5,Image 1,1,421,
673.634,,Spot,5,Image 1,1,423,
176.401,,Spot,5,Image 1,1,425,
767.763,,Spot,5,Image 1,1,426,
256.907,,Spot,5,Image 1,1,427,
1177.8,,Spot,5,Image 1,1,428,
782.028,,Spot,5,Image 1,1,429,
752.189,,Spot,5,Image 1,1,431,
739.569,,Spot,5,Image 1,1,432,
629.826,,Spot,5,Image 1,1,434,
528.116,,Spot,5,Image 1,1,435,
369.329,,Spot,5,Image 1,1,436,
663.838,,Spot,5,Image 1,1,437,
565.828,,Spot,5,Image 1,1,438,
299.275,,Spot,5,Image 1,1,439,
652.544,,Spot,5,Image 1,1,440,
434.537,,Spot,5,Image 1,1,441,
358.947,,Spot,5,Image 1,1,442,
614.085,,Spot,5,Image 1,1,443,
606.306,,Spot,5,Image 1,1,444,
1019.53,,Spot,5,Image 1,1,445,
880.443,,Spot,5,Image 1,1,446,
1014.96,,Spot,5,Image 1,1,512,
919.806,,Spot,5,Image 1,1,514,
504.094,,Spot,5,Image 1,1,517,
702.868,,Spot,5,Image 1,1,518,
899.299,,Spot,5,Image 1,1,519,
1024.34,,Spot,5,Image 1,1,520,
1051.86,,Spot,5,Image 1,1,521,
358.513,,Spot,5,Image 1,1,522,
622.925,,Spot,5,Image 1,1,523,
744.921,,Spot,5,Image 1,1,524,
414.906,,Spot,5,Image 1,1,525,
531.726,,Spot,5,Image 1,1,526,
688.526,,Spot,5,Image 1,1,527,
581.176,,Spot,5,Image 1,1,528,
839.523,,Spot,5,Image 1,1,529,
304.637,,Spot,5,Image 1,1,530,
475.127,,Spot,5,Image 1,1,531,
788.302,,Spot,5,Image 1,1,547,
749.197,,Spot,5,Image 1,1,550,
883.169,,Spot,5,Image 1,1,551,
568.934,,Spot,5,Image 1,1,552,
846.668,,Spot,5,Image 1,1,554,
650.681,,Spot,5,Image 1,1,557,
716.426,,Spot,5,Image 1,1,558,
398.237,,Spot,5,Image 1,1,559,
677.419,,Spot,5,Image 1,1,560,
835.786,,Spot,5,Image 1,1,603,
1134.11,,Spot,5,Image 1,1,53019,
968.055,,Spot,5,Image 1,1,53020,
963.063,,Spot,5,Image 1,1,53022,
346.414,,Spot,5,Image 1,1,53023,
153.857,,Spot,5,Image 1,1,53024,
513.17,,Spot,5,Image 1,1,53025,
873.838,,Spot,5,Image 1,1,53027,
1053.48,,Spot,5,Image 1,1,53028,
169.867,,Spot,5,Image 1,1,53029,
155.115,,Spot,5,Image 1,1,53030,
145.749,,Spot,5,Image 1,1,53031,
192.23,,Spot,5,Image 1,1,53032,
286.636,,Spot,5,Image 1,1,53033,
169.718,,Spot,5,Image 1,1,53034,
129.722,,Spot,5,Image 1,1,53035,
534.404,,Spot,5,Image 1,1,53036,
720.748,,Spot,5,Image 1,1,53037,
690.447,,Spot,5,Image 1,1,53038,
681.826,,Spot,5,Image 1,1,53039,
581.955,,Spot,5,Image 1,1,53040,
603.532,,Spot,5,Image 1,1,53041,
495.197,,Spot,5,Image 1,1,53042,
484.962,,Spot,5,Image 1,1,53043,
308.754,,Spot,5,Image 1,1,53044,
701.607,,Spot,5,Image 1,1,53045,
344.864,,Spot,5,Image 1,1,53046,
215.796,,Spot,5,Image 1,1,53048,
234.892,,Spot,5,Image 1,1,53049,
637.1,,Spot,5,Image 1,1,53050,
183.612,,Spot,5,Image 1,1,53052,
530.099,,Spot,5,Image 1,1,53053,
782.924,,Spot,5,Image 1,1,53055,
719.724,,Spot,5,Image 1,1,53056,
711.689,,Spot,5,Image 1,1,53057,
981.756,,Spot,5,Image 1,1,53058,
745.31,,Spot,5,Image 1,1,53059,
776.793,,Spot,5,Image 1,1,53060,
859.522,,Spot,5,Image 1,1,53061,
768.927,,Spot,5,Image 1,1,53062,
571.417,,Spot,5,Image 1,1,53063,
661.99,,Spot,5,Image 1,1,53065,
1346.26,,Spot,5,Image 1,1,53066,
1011.94,,Spot,5,Image 1,1,53067,
353.574,,Spot,5,Image 1,1,53068,
430.328,,Spot,5,Image 1,1,53069,
463.529,,Spot,5,Image 1,1,53071,
325.339,,Spot,5,Image 1,1,53072,
947.226,,Spot,5,Image 1,1,53073,
830.217,,Spot,5,Image 1,1,53075,
1255.1,,Spot,5,Image 1,1,53078,
723.677,,Spot,5,Image 1,1,53079,
981.358,,Spot,5,Image 1,1,53080,
1160.61,,Spot,5,Image 1,1,53081,
833.13,,Spot,5,Image 1,1,53082,
598.468,,Spot,5,Image 1,1,53083,
1010.67,,Spot,5,Image 1,1,53084,
1301.76,,Spot,5,Image 1,1,53085,
881.47,,Spot,5,Image 1,1,53086,
1026.55,,Spot,5,Image 1,1,53087,
911.235,,Spot,5,Image 1,1,53088,
722.694,,Spot,5,Image 1,1,53090,
629.252,,Spot,5,Image 1,1,53091,
886.845,,Spot,5,Image 1,1,53092,
748.939,,Spot,5,Image 1,1,53094,
1220.35,,Spot,5,Image 1,1,53095,
595.237,,Spot,5,Image 1,1,53096,
997.363,,Spot,5,Image 1,1,53097,
793.51,,Spot,5,Image 1,1,53098,
959.909,,Spot,5,Image 1,1,53099,
1026.03,,Spot,5,Image 1,1,53100,
689.158,,Spot,5,Image 1,1,53101,
1232.33,,Spot,5,Image 1,1,53102,
844.213,,Spot,5,Image 1,1,53103,
498.866,,Spot,5,Image 1,1,53104,
390.804,,Spot,5,Image 1,1,53105,
1173.23,,Spot,5,Image 1,1,53106,
911.502,,Spot,5,Image 1,1,53107,
137.238,,Spot,5,Image 1,1,53108,
176.412,,Spot,5,Image 1,1,53109,
272.312,,Spot,5,Image 1,1,53110,
151.2,,Spot,5,Image 1,1,53111,
130.364,,Spot,5,Image 1,1,53112,
181.049,,Spot,5,Image 1,1,53113,
706.976,,Spot,5,Image 1,1,53115,
722.276,,Spot,5,Image 1,1,53116,
603.031,,Spot,5,Image 1,1,53118,
266.102,,Spot,5,Image 1,1,53119,
277.958,,Spot,5,Image 1,1,53120,
428.726,,Spot,5,Image 1,1,53121,
455.109,,Spot,5,Image 1,1,53122,
152.182,,Spot,5,Image 1,1,53123,
361.645,,Spot,5,Image 1,1,53124,
220.365,,Spot,5,Image 1,1,53125,
302.897,,Spot,5,Image 1,1,53126,
384.969,,Spot,5,Image 1,1,53127,
495.163,,Spot,5,Image 1,1,53128,
599.62,,Spot,5,Image 1,1,53129,
175.941,,Spot,5,Image 1,1,53130,
337.874,,Spot,5,Image 1,1,53131,
829.327,,Spot,5,Image 1,1,53132,
1028.68,,Spot,5,Image 1,1,53133,
1327.04,,Spot,5,Image 1,1,53134,
1291.55,,Spot,5,Image 1,1,53135,
884.996,,Spot,5,Image 1,1,53136,
653.294,,Spot,5,Image 1,1,53137,
1330.28,,Spot,5,Image 1,1,53138,
1191.23,,Spot,5,Image 1,1,53140,
796.127,,Spot,5,Image 1,1,53141,
880.898,,Spot,5,Image 1,1,53142,
654.747,,Spot,5,Image 1,1,53143,
687.837,,Spot,5,Image 1,1,53144,
654.258,,Spot,5,Image 1,1,53145,
743.44,,Spot,5,Image 1,1,53146,
790.301,,Spot,5,Image 1,1,53147,
853.438,,Spot,5,Image 1,1,53148,
641.363,,Spot,5,Image 1,1,53149,
885.973,,Spot,5,Image 1,1,53150,
1049.83,,Spot,5,Image 1,1,53152,
947.876,,Spot,5,Image 1,1,53154,
838.223,,Spot,5,Image 1,1,53155,
745.301,,Spot,5,Image 1,1,53157,
996.057,,Spot,5,Image 1,1,53159,
614.418,,Spot,5,Image 1,1,53160,
729.395,,Spot,5,Image 1,1,53163,
629.989,,Spot,5,Image 1,1,53164,
1036.01,,Spot,5,Image 1,1,53165,
872.128,,Spot,5,Image 1,1,53166,
779.738,,Spot,5,Image 1,1,53167,
898.065,,Spot,5,Image 1,1,53168,
1006.3,,Spot,5,Image 1,1,53169,
1006.64,,Spot,5,Image 1,1,53170,
932.718,,Spot,5,Image 1,1,53171,
825.649,,Spot,5,Image 1,1,53172,
813.067,,Spot,5,Image 1,1,53173,
1036.96,,Spot,5,Image 1,1,53174,
818.396,,Spot,5,Image 1,1,53175,
1081.24,,Spot,5,Image 1,1,53176,
830.293,,Spot,5,Image 1,1,53177,
814.74,,Spot,5,Image 1,1,53179,
862.038,,Spot,5,Image 1,1,53180,
1130.02,,Spot,5,Image 1,1,53181,
1167.02,,Spot,5,Image 1,1,53182,
905.394,,Spot,5,Image 1,1,53183,
708.568,,Spot,5,Image 1,1,53184,
705.482,,Spot,5,Image 1,1,53185,
720.097,,Spot,5,Image 1,1,53186,
917.635,,Spot,5,Image 1,1,53187,
835.279,,Spot,5,Image 1,1,53188,
806.536,,Spot,5,Image 1,1,53189,
885.43,,Spot,5,Image 1,1,53190,
636.552,,Spot,5,Image 1,1,53191,
678.861,,Spot,5,Image 1,1,53192,
834.048,,Spot,5,Image 1,1,53193,
913.182,,Spot,5,Image 1,1,53194,
930.315,,Spot,5,Image 1,1,53195,
634.751,,Spot,5,Image 1,1,53196,
990.157,,Spot,5,Image 1,1,53197,
681.57,,Spot,5,Image 1,1,53198,
945.796,,Spot,5,Image 1,1,53199,
588.048,,Spot,5,Image 1,1,53200,
687.275,,Spot,5,Image 1,1,53201,
895.411,,Spot,5,Image 1,1,53203,
863.959,,Spot,5,Image 1,1,53204,
702.128,,Spot,5,Image 1,1,53205,
735.993,,Spot,5,Image 1,1,53206,
841.407,,Spot,5,Image 1,1,53207,
548.192,,Spot,5,Image 1,1,53208,
497.47,,Spot,5,Image 1,1,53209,
470.585,,Spot,5,Image 1,1,53210,
855.362,,Spot,5,Image 1,1,53211,
683.401,,Spot,5,Image 1,1,53212,
669.481,,Spot,5,Image 1,1,53213,
905.308,,Spot,5,Image 1,1,53214,
721.962,,Spot,5,Image 1,1,53215,
782.295,,Spot,5,Image 1,1,53216,
639.93,,Spot,5,Image 1,1,53217,
913.088,,Spot,5,Image 1,1,53218,
652.8,,Spot,5,Image 1,1,53219,
598.135,,Spot,5,Image 1,1,53220,
761.306,,Spot,5,Image 1,1,53221,
743.49,,Spot,5,Image 1,1,53222,
978.282,,Spot,5,Image 1,1,53225,
996.26,,Spot,5,Image 1,1,53226,
1068,,Spot,5,Image 1,1,53227,
1152.67,,Spot,5,Image 1,1,53228,
1845.64,,Spot,5,Image 1,1,53229,
1061.47,,Spot,5,Image 1,1,53230,
1389.48,,Spot,5,Image 1,1,53231,
846.715,,Spot,5,Image 1,1,53232,
943.18,,Spot,5,Image 1,1,53233,
937.421,,Spot,5,Image 1,1,53234,
784.776,,Spot,5,Image 1,1,53235,
429.043,,Spot,5,Image 1,2,53236,
292.237,,Spot,5,Image 1,2,53237,
158.466,,Spot,5,Image 1,2,53238,
394.328,,Spot,5,Image 1,2,53239,
337.793,,Spot,5,Image 1,2,53240,
196.343,,Spot,5,Image 1,2,53241,
214.555,,Spot,5,Image 1,2,53242,
204.568,,Spot,5,Image 1,2,53243,
113.028,,Spot,5,Image 1,2,53244,
427.609,,Spot,5,Image 1,2,53245,
572.034,,Spot,5,Image 1,2,53246,
564.973,,Spot,5,Image 1,2,53247,
644.407,,Spot,5,Image 1,2,53248,
944.586,,Spot,5,Image 1,2,53249,
542.543,,Spot,5,Image 1,2,53250,
773.774,,Spot,5,Image 1,2,53251,
442.874,,Spot,5,Image 1,2,53252,
519.177,,Spot,5,Image 1,2,53253,
683.816,,Spot,5,Image 1,2,53254,
945.237,,Spot,5,Image 1,2,53255,
992.194,,Spot,5,Image 1,2,53256,
539.437,,Spot,5,Image 1,2,53257,
692.708,,Spot,5,Image 1,2,53258,
708.283,,Spot,5,Image 1,2,53259,
669.947,,Spot,5,Image 1,2,53260,
752.774,,Spot,5,Image 1,2,53261,
488.659,,Spot,5,Image 1,2,53262,
683.402,,Spot,5,Image 1,2,53263,
449.588,,Spot,5,Image 1,2,53264,
501.47,,Spot,5,Image 1,2,53265,
516.824,,Spot,5,Image 1,2,53266,
780.195,,Spot,5,Image 1,2,53267,
490.286,,Spot,5,Image 1,2,53268,
328.668,,Spot,5,Image 1,2,53269,
634.144,,Spot,5,Image 1,2,53270,
438.841,,Spot,5,Image 1,2,53271,
941.852,,Spot,5,Image 1,2,53272,
415.239,,Spot,5,Image 1,2,53273,
958.145,,Spot,5,Image 1,2,53274,
605.604,,Spot,5,Image 1,2,53275,
282.461,,Spot,5,Image 1,2,53276,
196.559,,Spot,5,Image 1,2,53277,
484.713,,Spot,5,Image 1,2,53278,
387.639,,Spot,5,Image 1,2,53279,
136.016,,Spot,5,Image 1,2,53280,
463,,Spot,5,Image 1,2,53281,
311.578,,Spot,5,Image 1,2,53282,
353.4,,Spot,5,Image 1,2,53283,
294.029,,Spot,5,Image 1,2,53284,
411.256,,Spot,5,Image 1,2,53285,
625.118,,Spot,5,Image 1,2,53286,
246.112,,Spot,5,Image 1,2,53287,
100.181,,Spot,5,Image 1,2,53288,
528.895,,Spot,5,Image 1,2,53289,
314.121,,Spot,5,Image 1,2,53290,
691.3,,Spot,5,Image 1,2,53291,
1044.35,,Spot,5,Image 1,2,53292,
867.017,,Spot,5,Image 1,2,53293,
568.358,,Spot,5,Image 1,2,53294,
1137.03,,Spot,5,Image 1,2,53295,
442.664,,Spot,5,Image 1,2,53296,
531.065,,Spot,5,Image 1,2,53297,
201.383,,Spot,5,Image 1,2,53298,
787.344,,Spot,5,Image 1,2,53299,
738.164,,Spot,5,Image 1,2,53300,
863.836,,Spot,5,Image 1,2,53301,
503.859,,Spot,5,Image 1,2,53302,
578.201,,Spot,5,Image 1,2,53303,
355.234,,Spot,5,Image 1,2,53304,
502.664,,Spot,5,Image 1,2,53305,
638.518,,Spot,5,Image 1,2,53306,
587.159,,Spot,5,Image 1,2,53307,
315.91,,Spot,5,Image 1,2,53308,
805.04,,Spot,5,Image 1,2,53309,
1089.92,,Spot,5,Image 1,2,53310,
445.806,,Spot,5,Image 1,2,53311,
614.296,,Spot,5,Image 1,2,53312,
441.09,,Spot,5,Image 1,2,53313,
420.687,,Spot,5,Image 1,2,53314,
406.311,,Spot,5,Image 1,2,53315,
128.509,,Spot,5,Image 1,2,53316,
369.703,,Spot,5,Image 1,2,53317,
536.941,,Spot,5,Image 1,2,53318,
303.348,,Spot,5,Image 1,2,53319,
288.416,,Spot,5,Image 1,2,53320,
541.756,,Spot,5,Image 1,2,53321,
363.897,,Spot,5,Image 1,2,53322,
483.627,,Spot,5,Image 1,2,53323,
406.445,,Spot,5,Image 1,2,53324,
224.647,,Spot,5,Image 1,2,53325,
413.979,,Spot,5,Image 1,2,53326,
772.895,,Spot,5,Image 1,2,53327,
214.445,,Spot,5,Image 1,2,53328,
209.415,,Spot,5,Image 1,2,53329,
174.177,,Spot,5,Image 1,2,53330,
136.382,,Spot,5,Image 1,2,53331,
254.011,,Spot,5,Image 1,2,53332,
899.849,,Spot,5,Image 1,2,53333,
672.396,,Spot,5,Image 1,2,53334,
611.736,,Spot,5,Image 1,2,53335,
1061.86,,Spot,5,Image 1,2,53336,
802.381,,Spot,5,Image 1,2,53337,
590.818,,Spot,5,Image 1,2,53338,
950.146,,Spot,5,Image 1,2,53339,
1088.15,,Spot,5,Image 1,2,53340,
244.497,,Spot,5,Image 1,2,53341,
248.785,,Spot,5,Image 1,2,53342,
717.493,,Spot,5,Image 1,2,53343,
519.413,,Spot,5,Image 1,2,53344,
671.639,,Spot,5,Image 1,2,53345,
706.286,,Spot,5,Image 1,2,53346,
497.013,,Spot,5,Image 1,2,53347,
581.453,,Spot,5,Image 1,2,53348,
521.45,,Spot,5,Image 1,2,53349,
651.806,,Spot,5,Image 1,2,53350,
937.31,,Spot,5,Image 1,2,53351,
665.702,,Spot,5,Image 1,2,53352,
315.401,,Spot,5,Image 1,2,53353,
395.119,,Spot,5,Image 1,2,53354,
282.174,,Spot,5,Image 1,2,53355,
576.324,,Spot,5,Image 1,2,53356,
584.165,,Spot,5,Image 1,2,53357,
385.829,,Spot,5,Image 1,2,53358,
392.519,,Spot,5,Image 1,2,53359,
264.333,,Spot,5,Image 1,2,53360,
318.602,,Spot,5,Image 1,2,53361,
280.356,,Spot,5,Image 1,2,53362,
715.419,,Spot,5,Image 1,2,53363,
624.88,,Spot,5,Image 1,2,53364,
647.997,,Spot,5,Image 1,2,53365,
1704.98,,Spot,5,Image 1,2,53366,
971.852,,Spot,5,Image 1,2,53367,
617.373,,Spot,5,Image 1,2,53368,
211.287,,Spot,5,Image 1,2,53369,
1067.9,,Spot,5,Image 1,2,53370,
671.39,,Spot,5,Image 1,2,53371,
783.561,,Spot,5,Image 1,2,53372,
1087.28,,Spot,5,Image 1,2,53373,
459.174,,Spot,5,Image 1,2,53374,
715.799,,Spot,5,Image 1,2,53375,
327.74,,Spot,5,Image 1,2,53376,
472.895,,Spot,5,Image 1,2,53377,
596.995,,Spot,5,Image 1,2,53378,
208.561,,Spot,5,Image 1,2,53379,
306.689,,Spot,5,Image 1,2,53380,
259.417,,Spot,5,Image 1,2,53381,
232.293,,Spot,5,Image 1,2,53382,
547.048,,Spot,5,Image 1,2,53383,
749.879,,Spot,5,Image 1,2,53384,
1004.24,,Spot,5,Image 1,2,53385,
138.046,,Spot,5,Image 1,2,53386,
237.183,,Spot,5,Image 1,2,53387,
134.476,,Spot,5,Image 1,2,53388,
258.832,,Spot,5,Image 1,2,53389,
469.495,,Spot,5,Image 1,2,53390,
1629.96,,Spot,5,Image 1,2,53391,
1050.33,,Spot,5,Image 1,2,53392,
927.804,,Spot,5,Image 1,2,53393,
855.695,,Spot,5,Image 1,2,53394,
679.889,,Spot,5,Image 1,2,53395,
1022.61,,Spot,5,Image 1,2,53396,
570.036,,Spot,5,Image 1,2,53397,
948.371,,Spot,5,Image 1,2,53398,
359.818,,Spot,5,Image 1,2,53399,
267.519,,Spot,5,Image 1,2,53400,
605.8,,Spot,5,Image 1,2,53401,
790.73,,Spot,5,Image 1,2,53402,
478.408,,Spot,5,Image 1,2,53403,
496.081,,Spot,5,Image 1,2,53404,
797.864,,Spot,5,Image 1,2,53405,
596.52,,Spot,5,Image 1,2,53406,
672.305,,Spot,5,Image 1,2,53407,
673.189,,Spot,5,Image 1,2,53408,
418.295,,Spot,5,Image 1,2,53409,
410.076,,Spot,5,Image 1,2,53410,
568.578,,Spot,5,Image 1,2,53411,
247.845,,Spot,5,Image 1,2,53412,
454.153,,Spot,5,Image 1,2,53413,
582.664,,Spot,5,Image 1,2,53414,
678.71,,Spot,5,Image 1,2,53415,
567.59,,Spot,5,Image 1,2,53416,
229.985,,Spot,5,Image 1,2,53417,
796.629,,Spot,5,Image 1,2,53418,
94.1564,,Spot,5,Image 1,2,53419,
583.258,,Spot,5,Image 1,2,53420,
513.568,,Spot,5,Image 1,2,53421,
915.947,,Spot,5,Image 1,2,53422,
573.123,,Spot,5,Image 1,2,53423,
282.733,,Spot,5,Image 1,2,53424,
446.725,,Spot,5,Image 1,2,53425,
504.797,,Spot,5,Image 1,2,53426,
327.649,,Spot,5,Image 1,2,53427,
243.073,,Spot,5,Image 1,2,53428,
476.338,,Spot,5,Image 1,2,53429,
556.573,,Spot,5,Image 1,2,53430,
305.809,,Spot,5,Image 1,2,53431,
311.891,,Spot,5,Image 1,2,53432,
478.725,,Spot,5,Image 1,2,53433,
665.714,,Spot,5,Image 1,2,53434,
139.564,,Spot,5,Image 1,2,53435,
292.992,,Spot,5,Image 1,2,53436,
360.721,,Spot,5,Image 1,2,53437,
185.574,,Spot,5,Image 1,2,53438,
92.6996,,Spot,5,Image 1,2,53439,
799.833,,Spot,5,Image 1,2,53440,
861.011,,Spot,5,Image 1,2,53441,
157.84,,Spot,5,Image 1,2,53442,
768.801,,Spot,5,Image 1,2,53443,
638.637,,Spot,5,Image 1,2,53444,
982.304,,Spot,5,Image 1,2,53445,
849.523,,Spot,5,Image 1,2,53446,
511.145,,Spot,5,Image 1,2,53447,
574.884,,Spot,5,Image 1,2,53448,
801.735,,Spot,5,Image 1,2,53449,
342.804,,Spot,5,Image 1,2,53450,
612.747,,Spot,5,Image 1,2,53451,
639.862,,Spot,5,Image 1,2,53452,
493.087,,Spot,5,Image 1,2,53453,
682.273,,Spot,5,Image 1,2,53454,
332.848,,Spot,5,Image 1,2,53455,
398.724,,Spot,5,Image 1,2,53456,
600.765,,Spot,5,Image 1,2,53457,
275.163,,Spot,5,Image 1,2,53458,
939.508,,Spot,5,Image 1,2,53459,
