
Intensity Sum Ch=4 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
161494,,Spot,4,Image 1,2,53295,
23729,,Spot,4,Image 1,2,53296,
22695,,Spot,4,Image 1,2,53297,
108850,,Spot,4,Image 1,2,53298,
40277,,Spot,4,Image 1,2,53299,
14043,,Spot,4,Image 1,2,53300,
13914,,Spot,4,Image 1,2,53301,
22759,,Spot,4,Image 1,2,53302,
4751,,Spot,4,Image 1,2,53303,
14323,,Spot,4,Image 1,2,53304,
52959,,Spot,4,Image 1,2,53305,
335769,,Spot,4,Image 1,2,53306,
493360,,Spot,4,Image 1,2,53307,
132199,,Spot,4,Image 1,2,53308,
50592,,Spot,4,Image 1,2,53309,
217448,,Spot,4,Image 1,2,53310,
181204,,Spot,4,Image 1,2,53311,
79518,,Spot,4,Image 1,2,53312,
144045,,Spot,4,Image 1,2,53313,
30822,,Spot,4,Image 1,2,53314,
246760,,Spot,4,Image 1,2,53315,
29678,,Spot,4,Image 1,2,53316,
62111,,Spot,4,Image 1,2,53317,
174036,,Spot,4,Image 1,2,53318,
122960,,Spot,4,Image 1,2,53319,
120018,,Spot,4,Image 1,2,53320,
506157,,Spot,4,Image 1,2,53321,
123734,,Spot,4,Image 1,2,53322,
465772,,Spot,4,Image 1,2,53323,
16038,,Spot,4,Image 1,2,53324,
54575,,Spot,4,Image 1,2,53325,
227195,,Spot,4,Image 1,2,53326,
5820,,Spot,4,Image 1,2,53327,
86950,,Spot,4,Image 1,2,53328,
84135,,Spot,4,Image 1,2,53329,
89463,,Spot,4,Image 1,2,53330,
152628,,Spot,4,Image 1,2,53331,
174355,,Spot,4,Image 1,2,53332,
322675,,Spot,4,Image 1,2,53333,
643076,,Spot,4,Image 1,2,53334,
655845,,Spot,4,Image 1,2,53335,
343881,,Spot,4,Image 1,2,53336,
81199,,Spot,4,Image 1,2,53337,
618443,,Spot,4,Image 1,2,53338,
160741,,Spot,4,Image 1,2,53339,
175464,,Spot,4,Image 1,2,53340,
89635,,Spot,4,Image 1,2,53341,
271101,,Spot,4,Image 1,2,53342,
26467,,Spot,4,Image 1,2,53343,
34884,,Spot,4,Image 1,2,53344,
22050,,Spot,4,Image 1,2,53345,
155014,,Spot,4,Image 1,2,53346,
137681,,Spot,4,Image 1,2,53347,
152914,,Spot,4,Image 1,2,53348,
39881,,Spot,4,Image 1,2,53349,
194428,,Spot,4,Image 1,2,53350,
472082,,Spot,4,Image 1,2,53351,
67863,,Spot,4,Image 1,2,53352,
228504,,Spot,4,Image 1,2,53353,
63536,,Spot,4,Image 1,2,53354,
63100,,Spot,4,Image 1,2,53355,
31345,,Spot,4,Image 1,2,53356,
222737,,Spot,4,Image 1,2,53357,
175461,,Spot,4,Image 1,2,53358,
110356,,Spot,4,Image 1,2,53359,
70132,,Spot,4,Image 1,2,53360,
148947,,Spot,4,Image 1,2,53361,
26634,,Spot,4,Image 1,2,53362,
206937,,Spot,4,Image 1,2,53363,
80697,,Spot,4,Image 1,2,53364,
52811,,Spot,4,Image 1,2,53365,
332801,,Spot,4,Image 1,2,53366,
55748,,Spot,4,Image 1,2,53367,
49503,,Spot,4,Image 1,2,53368,
491139,,Spot,4,Image 1,2,53369,
711387,,Spot,4,Image 1,2,53370,
74978,,Spot,4,Image 1,2,53371,
547889,,Spot,4,Image 1,2,53372,
118502,,Spot,4,Image 1,2,53373,
172056,,Spot,4,Image 1,2,53374,
479458,,Spot,4,Image 1,2,53375,
