
Intensity Center Ch=3 Img=1
 ==================== 
Intensity Center,Unit,Category,Channel,Image,Time,ID,
433,,Spot,3,Image 1,1,312,
1208,,Spot,3,Image 1,1,313,
737,,Spot,3,Image 1,1,314,
1334,,Spot,3,Image 1,1,315,
2347,,Spot,3,Image 1,1,316,
67,,Spot,3,Image 1,1,317,
603,,Spot,3,Image 1,1,318,
75,,Spot,3,Image 1,1,320,
1,,Spot,3,Image 1,1,321,
1433,,Spot,3,Image 1,1,322,
2483,,Spot,3,Image 1,1,366,
0,,Spot,3,Image 1,1,374,
88,,Spot,3,Image 1,1,376,
399,,Spot,3,Image 1,1,389,
611,,Spot,3,Image 1,1,390,
3905,,Spot,3,Image 1,1,391,
6047,,Spot,3,Image 1,1,392,
4651,,Spot,3,Image 1,1,393,
2335,,Spot,3,Image 1,1,394,
2498,,Spot,3,Image 1,1,395,
3754,,Spot,3,Image 1,1,396,
3654,,Spot,3,Image 1,1,398,
2441,,Spot,3,Image 1,1,399,
1458,,Spot,3,Image 1,1,400,
1163,,Spot,3,Image 1,1,401,
2841,,Spot,3,Image 1,1,402,
1177,,Spot,3,Image 1,1,403,
2061,,Spot,3,Image 1,1,404,
2371,,Spot,3,Image 1,1,405,
799,,Spot,3,Image 1,1,406,
1636,,Spot,3,Image 1,1,407,
1879,,Spot,3,Image 1,1,408,
352,,Spot,3,Image 1,1,409,
89,,Spot,3,Image 1,1,410,
148,,Spot,3,Image 1,1,411,
882,,Spot,3,Image 1,1,412,
384,,Spot,3,Image 1,1,413,
1658,,Spot,3,Image 1,1,414,
498,,Spot,3,Image 1,1,416,
500,,Spot,3,Image 1,1,421,
663,,Spot,3,Image 1,1,423,
179,,Spot,3,Image 1,1,425,
3429,,Spot,3,Image 1,1,426,
216,,Spot,3,Image 1,1,427,
5154,,Spot,3,Image 1,1,428,
2510,,Spot,3,Image 1,1,429,
1477,,Spot,3,Image 1,1,431,
2619,,Spot,3,Image 1,1,432,
2047,,Spot,3,Image 1,1,434,
1987,,Spot,3,Image 1,1,435,
106,,Spot,3,Image 1,1,436,
1084,,Spot,3,Image 1,1,437,
838,,Spot,3,Image 1,1,438,
257,,Spot,3,Image 1,1,439,
2025,,Spot,3,Image 1,1,440,
628,,Spot,3,Image 1,1,441,
478,,Spot,3,Image 1,1,442,
1358,,Spot,3,Image 1,1,443,
1699,,Spot,3,Image 1,1,444,
2436,,Spot,3,Image 1,1,445,
4689,,Spot,3,Image 1,1,446,
4558,,Spot,3,Image 1,1,512,
4281,,Spot,3,Image 1,1,514,
1107,,Spot,3,Image 1,1,517,
1829,,Spot,3,Image 1,1,518,
3171,,Spot,3,Image 1,1,519,
2185,,Spot,3,Image 1,1,520,
3768,,Spot,3,Image 1,1,521,
475,,Spot,3,Image 1,1,522,
1115,,Spot,3,Image 1,1,523,
2818,,Spot,3,Image 1,1,524,
952,,Spot,3,Image 1,1,525,
287,,Spot,3,Image 1,1,526,
1570,,Spot,3,Image 1,1,527,
526,,Spot,3,Image 1,1,528,
4128,,Spot,3,Image 1,1,529,
229,,Spot,3,Image 1,1,530,
849,,Spot,3,Image 1,1,531,
1877,,Spot,3,Image 1,1,547,
3423,,Spot,3,Image 1,1,550,
5606,,Spot,3,Image 1,1,551,
1933,,Spot,3,Image 1,1,552,
1868,,Spot,3,Image 1,1,554,
1254,,Spot,3,Image 1,1,557,
1314,,Spot,3,Image 1,1,558,
295,,Spot,3,Image 1,1,559,
1586,,Spot,3,Image 1,1,560,
3351,,Spot,3,Image 1,1,603,
4391,,Spot,3,Image 1,1,53019,
3694,,Spot,3,Image 1,1,53020,
4236,,Spot,3,Image 1,1,53022,
742,,Spot,3,Image 1,1,53023,
700,,Spot,3,Image 1,1,53024,
1104,,Spot,3,Image 1,1,53025,
2227,,Spot,3,Image 1,1,53027,
2729,,Spot,3,Image 1,1,53028,
105,,Spot,3,Image 1,1,53029,
250,,Spot,3,Image 1,1,53030,
132,,Spot,3,Image 1,1,53031,
35,,Spot,3,Image 1,1,53032,
18,,Spot,3,Image 1,1,53033,
469,,Spot,3,Image 1,1,53034,
6,,Spot,3,Image 1,1,53035,
883,,Spot,3,Image 1,1,53036,
2760,,Spot,3,Image 1,1,53037,
1926,,Spot,3,Image 1,1,53038,
1365,,Spot,3,Image 1,1,53039,
1065,,Spot,3,Image 1,1,53040,
658,,Spot,3,Image 1,1,53041,
657,,Spot,3,Image 1,1,53042,
2285,,Spot,3,Image 1,1,53043,
799,,Spot,3,Image 1,1,53044,
3430,,Spot,3,Image 1,1,53045,
779,,Spot,3,Image 1,1,53046,
2,,Spot,3,Image 1,1,53048,
0,,Spot,3,Image 1,1,53049,
1419,,Spot,3,Image 1,1,53050,
8,,Spot,3,Image 1,1,53052,
839,,Spot,3,Image 1,1,53053,
1392,,Spot,3,Image 1,1,53055,
2979,,Spot,3,Image 1,1,53056,
1489,,Spot,3,Image 1,1,53057,
2095,,Spot,3,Image 1,1,53058,
2470,,Spot,3,Image 1,1,53059,
1713,,Spot,3,Image 1,1,53060,
2513,,Spot,3,Image 1,1,53061,
1454,,Spot,3,Image 1,1,53062,
1817,,Spot,3,Image 1,1,53063,
2435,,Spot,3,Image 1,1,53065,
4476,,Spot,3,Image 1,1,53066,
4116,,Spot,3,Image 1,1,53067,
504,,Spot,3,Image 1,1,53068,
1006,,Spot,3,Image 1,1,53069,
547,,Spot,3,Image 1,1,53071,
158,,Spot,3,Image 1,1,53072,
3593,,Spot,3,Image 1,1,53073,
2136,,Spot,3,Image 1,1,53075,
3600,,Spot,3,Image 1,1,53078,
1467,,Spot,3,Image 1,1,53079,
3963,,Spot,3,Image 1,1,53080,
2803,,Spot,3,Image 1,1,53081,
2767,,Spot,3,Image 1,1,53082,
1338,,Spot,3,Image 1,1,53083,
2844,,Spot,3,Image 1,1,53084,
3742,,Spot,3,Image 1,1,53085,
2414,,Spot,3,Image 1,1,53086,
4829,,Spot,3,Image 1,1,53087,
2141,,Spot,3,Image 1,1,53088,
1686,,Spot,3,Image 1,1,53090,
1695,,Spot,3,Image 1,1,53091,
2138,,Spot,3,Image 1,1,53092,
3164,,Spot,3,Image 1,1,53094,
3487,,Spot,3,Image 1,1,53095,
846,,Spot,3,Image 1,1,53096,
3350,,Spot,3,Image 1,1,53097,
1032,,Spot,3,Image 1,1,53098,
3360,,Spot,3,Image 1,1,53099,
3522,,Spot,3,Image 1,1,53100,
8,,Spot,3,Image 1,1,53101,
3161,,Spot,3,Image 1,1,53102,
2163,,Spot,3,Image 1,1,53103,
1378,,Spot,3,Image 1,1,53104,
143,,Spot,3,Image 1,1,53105,
1948,,Spot,3,Image 1,1,53106,
1273,,Spot,3,Image 1,1,53107,
74,,Spot,3,Image 1,1,53108,
230,,Spot,3,Image 1,1,53109,
476,,Spot,3,Image 1,1,53110,
504,,Spot,3,Image 1,1,53111,
178,,Spot,3,Image 1,1,53112,
149,,Spot,3,Image 1,1,53113,
1289,,Spot,3,Image 1,1,53115,
691,,Spot,3,Image 1,1,53116,
1519,,Spot,3,Image 1,1,53118,
111,,Spot,3,Image 1,1,53119,
377,,Spot,3,Image 1,1,53120,
252,,Spot,3,Image 1,1,53121,
742,,Spot,3,Image 1,1,53122,
105,,Spot,3,Image 1,1,53123,
423,,Spot,3,Image 1,1,53124,
157,,Spot,3,Image 1,1,53125,
440,,Spot,3,Image 1,1,53126,
635,,Spot,3,Image 1,1,53127,
405,,Spot,3,Image 1,1,53128,
2189,,Spot,3,Image 1,1,53129,
0,,Spot,3,Image 1,1,53130,
666,,Spot,3,Image 1,1,53131,
2748,,Spot,3,Image 1,1,53132,
2511,,Spot,3,Image 1,1,53133,
5579,,Spot,3,Image 1,1,53134,
3755,,Spot,3,Image 1,1,53135,
2696,,Spot,3,Image 1,1,53136,
720,,Spot,3,Image 1,1,53137,
4746,,Spot,3,Image 1,1,53138,
3587,,Spot,3,Image 1,1,53140,
2513,,Spot,3,Image 1,1,53141,
2301,,Spot,3,Image 1,1,53142,
3201,,Spot,3,Image 1,1,53143,
1054,,Spot,3,Image 1,1,53144,
3030,,Spot,3,Image 1,1,53145,
4558,,Spot,3,Image 1,1,53146,
1498,,Spot,3,Image 1,1,53147,
1498,,Spot,3,Image 1,1,53148,
3386,,Spot,3,Image 1,1,53149,
2730,,Spot,3,Image 1,1,53150,
3429,,Spot,3,Image 1,1,53152,
4606,,Spot,3,Image 1,1,53154,
3646,,Spot,3,Image 1,1,53155,
594,,Spot,3,Image 1,1,53157,
5331,,Spot,3,Image 1,1,53159,
1848,,Spot,3,Image 1,1,53160,
2179,,Spot,3,Image 1,1,53163,
1184,,Spot,3,Image 1,1,53164,
2712,,Spot,3,Image 1,1,53165,
1891,,Spot,3,Image 1,1,53166,
1754,,Spot,3,Image 1,1,53167,
3354,,Spot,3,Image 1,1,53168,
4750,,Spot,3,Image 1,1,53169,
3012,,Spot,3,Image 1,1,53170,
2638,,Spot,3,Image 1,1,53171,
3284,,Spot,3,Image 1,1,53172,
2198,,Spot,3,Image 1,1,53173,
2140,,Spot,3,Image 1,1,53174,
1289,,Spot,3,Image 1,1,53175,
6486,,Spot,3,Image 1,1,53176,
3926,,Spot,3,Image 1,1,53177,
2733,,Spot,3,Image 1,1,53179,
2218,,Spot,3,Image 1,1,53180,
5068,,Spot,3,Image 1,1,53181,
3162,,Spot,3,Image 1,1,53182,
3655,,Spot,3,Image 1,1,53183,
2365,,Spot,3,Image 1,1,53184,
2428,,Spot,3,Image 1,1,53185,
2953,,Spot,3,Image 1,1,53186,
4497,,Spot,3,Image 1,1,53187,
2837,,Spot,3,Image 1,1,53188,
1890,,Spot,3,Image 1,1,53189,
2095,,Spot,3,Image 1,1,53190,
1853,,Spot,3,Image 1,1,53191,
2143,,Spot,3,Image 1,1,53192,
1658,,Spot,3,Image 1,1,53193,
3308,,Spot,3,Image 1,1,53194,
2048,,Spot,3,Image 1,1,53195,
1611,,Spot,3,Image 1,1,53196,
2001,,Spot,3,Image 1,1,53197,
1221,,Spot,3,Image 1,1,53198,
3142,,Spot,3,Image 1,1,53199,
1495,,Spot,3,Image 1,1,53200,
2027,,Spot,3,Image 1,1,53201,
3793,,Spot,3,Image 1,1,53203,
1231,,Spot,3,Image 1,1,53204,
1547,,Spot,3,Image 1,1,53205,
3021,,Spot,3,Image 1,1,53206,
3218,,Spot,3,Image 1,1,53207,
1628,,Spot,3,Image 1,1,53208,
1906,,Spot,3,Image 1,1,53209,
1574,,Spot,3,Image 1,1,53210,
2222,,Spot,3,Image 1,1,53211,
3099,,Spot,3,Image 1,1,53212,
1630,,Spot,3,Image 1,1,53213,
2785,,Spot,3,Image 1,1,53214,
2274,,Spot,3,Image 1,1,53215,
1610,,Spot,3,Image 1,1,53216,
1518,,Spot,3,Image 1,1,53217,
3227,,Spot,3,Image 1,1,53218,
1441,,Spot,3,Image 1,1,53219,
1155,,Spot,3,Image 1,1,53220,
1694,,Spot,3,Image 1,1,53221,
1219,,Spot,3,Image 1,1,53222,
4266,,Spot,3,Image 1,1,53225,
2103,,Spot,3,Image 1,1,53226,
3225,,Spot,3,Image 1,1,53227,
6774,,Spot,3,Image 1,1,53228,
5790,,Spot,3,Image 1,1,53229,
5067,,Spot,3,Image 1,1,53230,
4183,,Spot,3,Image 1,1,53231,
2910,,Spot,3,Image 1,1,53232,
1746,,Spot,3,Image 1,1,53233,
2951,,Spot,3,Image 1,1,53234,
3090,,Spot,3,Image 1,1,53235,
903,,Spot,3,Image 1,2,53236,
478,,Spot,3,Image 1,2,53237,
45,,Spot,3,Image 1,2,53238,
709,,Spot,3,Image 1,2,53239,
447,,Spot,3,Image 1,2,53240,
177,,Spot,3,Image 1,2,53241,
296,,Spot,3,Image 1,2,53242,
340,,Spot,3,Image 1,2,53243,
88,,Spot,3,Image 1,2,53244,
293,,Spot,3,Image 1,2,53245,
737,,Spot,3,Image 1,2,53246,
2213,,Spot,3,Image 1,2,53247,
2633,,Spot,3,Image 1,2,53248,
3427,,Spot,3,Image 1,2,53249,
2837,,Spot,3,Image 1,2,53250,
3317,,Spot,3,Image 1,2,53251,
1707,,Spot,3,Image 1,2,53252,
745,,Spot,3,Image 1,2,53253,
1699,,Spot,3,Image 1,2,53254,
2140,,Spot,3,Image 1,2,53255,
1327,,Spot,3,Image 1,2,53256,
2078,,Spot,3,Image 1,2,53257,
2727,,Spot,3,Image 1,2,53258,
1195,,Spot,3,Image 1,2,53259,
3754,,Spot,3,Image 1,2,53260,
4180,,Spot,3,Image 1,2,53261,
858,,Spot,3,Image 1,2,53262,
2227,,Spot,3,Image 1,2,53263,
1558,,Spot,3,Image 1,2,53264,
1556,,Spot,3,Image 1,2,53265,
1930,,Spot,3,Image 1,2,53266,
2356,,Spot,3,Image 1,2,53267,
2110,,Spot,3,Image 1,2,53268,
204,,Spot,3,Image 1,2,53269,
3098,,Spot,3,Image 1,2,53270,
1550,,Spot,3,Image 1,2,53271,
3580,,Spot,3,Image 1,2,53272,
454,,Spot,3,Image 1,2,53273,
2815,,Spot,3,Image 1,2,53274,
2090,,Spot,3,Image 1,2,53275,
546,,Spot,3,Image 1,2,53276,
207,,Spot,3,Image 1,2,53277,
1308,,Spot,3,Image 1,2,53278,
1315,,Spot,3,Image 1,2,53279,
0,,Spot,3,Image 1,2,53280,
385,,Spot,3,Image 1,2,53281,
967,,Spot,3,Image 1,2,53282,
438,,Spot,3,Image 1,2,53283,
0,,Spot,3,Image 1,2,53284,
1331,,Spot,3,Image 1,2,53285,
1056,,Spot,3,Image 1,2,53286,
405,,Spot,3,Image 1,2,53287,
105,,Spot,3,Image 1,2,53288,
437,,Spot,3,Image 1,2,53289,
530,,Spot,3,Image 1,2,53290,
3445,,Spot,3,Image 1,2,53291,
3159,,Spot,3,Image 1,2,53292,
1586,,Spot,3,Image 1,2,53293,
1010,,Spot,3,Image 1,2,53294,
1679,,Spot,3,Image 1,2,53295,
1195,,Spot,3,Image 1,2,53296,
2642,,Spot,3,Image 1,2,53297,
426,,Spot,3,Image 1,2,53298,
2900,,Spot,3,Image 1,2,53299,
3010,,Spot,3,Image 1,2,53300,
6442,,Spot,3,Image 1,2,53301,
1450,,Spot,3,Image 1,2,53302,
3386,,Spot,3,Image 1,2,53303,
214,,Spot,3,Image 1,2,53304,
2242,,Spot,3,Image 1,2,53305,
1596,,Spot,3,Image 1,2,53306,
1537,,Spot,3,Image 1,2,53307,
0,,Spot,3,Image 1,2,53308,
2795,,Spot,3,Image 1,2,53309,
3786,,Spot,3,Image 1,2,53310,
331,,Spot,3,Image 1,2,53311,
3077,,Spot,3,Image 1,2,53312,
1131,,Spot,3,Image 1,2,53313,
728,,Spot,3,Image 1,2,53314,
890,,Spot,3,Image 1,2,53315,
11,,Spot,3,Image 1,2,53316,
1018,,Spot,3,Image 1,2,53317,
1200,,Spot,3,Image 1,2,53318,
626,,Spot,3,Image 1,2,53319,
971,,Spot,3,Image 1,2,53320,
2208,,Spot,3,Image 1,2,53321,
877,,Spot,3,Image 1,2,53322,
936,,Spot,3,Image 1,2,53323,
989,,Spot,3,Image 1,2,53324,
268,,Spot,3,Image 1,2,53325,
599,,Spot,3,Image 1,2,53326,
5130,,Spot,3,Image 1,2,53327,
348,,Spot,3,Image 1,2,53328,
86,,Spot,3,Image 1,2,53329,
145,,Spot,3,Image 1,2,53330,
143,,Spot,3,Image 1,2,53331,
237,,Spot,3,Image 1,2,53332,
3139,,Spot,3,Image 1,2,53333,
2519,,Spot,3,Image 1,2,53334,
1913,,Spot,3,Image 1,2,53335,
5374,,Spot,3,Image 1,2,53336,
3502,,Spot,3,Image 1,2,53337,
1281,,Spot,3,Image 1,2,53338,
3900,,Spot,3,Image 1,2,53339,
4284,,Spot,3,Image 1,2,53340,
220,,Spot,3,Image 1,2,53341,
294,,Spot,3,Image 1,2,53342,
4712,,Spot,3,Image 1,2,53343,
1928,,Spot,3,Image 1,2,53344,
2655,,Spot,3,Image 1,2,53345,
2916,,Spot,3,Image 1,2,53346,
1772,,Spot,3,Image 1,2,53347,
2574,,Spot,3,Image 1,2,53348,
2433,,Spot,3,Image 1,2,53349,
1694,,Spot,3,Image 1,2,53350,
3428,,Spot,3,Image 1,2,53351,
3441,,Spot,3,Image 1,2,53352,
869,,Spot,3,Image 1,2,53353,
812,,Spot,3,Image 1,2,53354,
428,,Spot,3,Image 1,2,53355,
1001,,Spot,3,Image 1,2,53356,
2289,,Spot,3,Image 1,2,53357,
279,,Spot,3,Image 1,2,53358,
1678,,Spot,3,Image 1,2,53359,
915,,Spot,3,Image 1,2,53360,
584,,Spot,3,Image 1,2,53361,
327,,Spot,3,Image 1,2,53362,
2482,,Spot,3,Image 1,2,53363,
2154,,Spot,3,Image 1,2,53364,
3320,,Spot,3,Image 1,2,53365,
7363,,Spot,3,Image 1,2,53366,
4043,,Spot,3,Image 1,2,53367,
2474,,Spot,3,Image 1,2,53368,
70,,Spot,3,Image 1,2,53369,
3529,,Spot,3,Image 1,2,53370,
1874,,Spot,3,Image 1,2,53371,
2769,,Spot,3,Image 1,2,53372,
6061,,Spot,3,Image 1,2,53373,
1708,,Spot,3,Image 1,2,53374,
2732,,Spot,3,Image 1,2,53375,
399,,Spot,3,Image 1,2,53376,
1093,,Spot,3,Image 1,2,53377,
2155,,Spot,3,Image 1,2,53378,
298,,Spot,3,Image 1,2,53379,
613,,Spot,3,Image 1,2,53380,
918,,Spot,3,Image 1,2,53381,
76,,Spot,3,Image 1,2,53382,
1851,,Spot,3,Image 1,2,53383,
2963,,Spot,3,Image 1,2,53384,
2867,,Spot,3,Image 1,2,53385,
61,,Spot,3,Image 1,2,53386,
0,,Spot,3,Image 1,2,53387,
4,,Spot,3,Image 1,2,53388,
1252,,Spot,3,Image 1,2,53389,
1042,,Spot,3,Image 1,2,53390,
5651,,Spot,3,Image 1,2,53391,
3812,,Spot,3,Image 1,2,53392,
4242,,Spot,3,Image 1,2,53393,
4012,,Spot,3,Image 1,2,53394,
3910,,Spot,3,Image 1,2,53395,
2703,,Spot,3,Image 1,2,53396,
1859,,Spot,3,Image 1,2,53397,
1219,,Spot,3,Image 1,2,53398,
294,,Spot,3,Image 1,2,53399,
581,,Spot,3,Image 1,2,53400,
2052,,Spot,3,Image 1,2,53401,
2251,,Spot,3,Image 1,2,53402,
2735,,Spot,3,Image 1,2,53403,
1246,,Spot,3,Image 1,2,53404,
2677,,Spot,3,Image 1,2,53405,
1966,,Spot,3,Image 1,2,53406,
3157,,Spot,3,Image 1,2,53407,
2300,,Spot,3,Image 1,2,53408,
2256,,Spot,3,Image 1,2,53409,
384,,Spot,3,Image 1,2,53410,
1577,,Spot,3,Image 1,2,53411,
274,,Spot,3,Image 1,2,53412,
1166,,Spot,3,Image 1,2,53413,
1158,,Spot,3,Image 1,2,53414,
4511,,Spot,3,Image 1,2,53415,
2306,,Spot,3,Image 1,2,53416,
406,,Spot,3,Image 1,2,53417,
3054,,Spot,3,Image 1,2,53418,
0,,Spot,3,Image 1,2,53419,
1913,,Spot,3,Image 1,2,53420,
1738,,Spot,3,Image 1,2,53421,
2394,,Spot,3,Image 1,2,53422,
1993,,Spot,3,Image 1,2,53423,
448,,Spot,3,Image 1,2,53424,
1758,,Spot,3,Image 1,2,53425,
2331,,Spot,3,Image 1,2,53426,
437,,Spot,3,Image 1,2,53427,
298,,Spot,3,Image 1,2,53428,
2137,,Spot,3,Image 1,2,53429,
1730,,Spot,3,Image 1,2,53430,
374,,Spot,3,Image 1,2,53431,
447,,Spot,3,Image 1,2,53432,
1844,,Spot,3,Image 1,2,53433,
1857,,Spot,3,Image 1,2,53434,
225,,Spot,3,Image 1,2,53435,
370,,Spot,3,Image 1,2,53436,
421,,Spot,3,Image 1,2,53437,
410,,Spot,3,Image 1,2,53438,
0,,Spot,3,Image 1,2,53439,
2880,,Spot,3,Image 1,2,53440,
4829,,Spot,3,Image 1,2,53441,
0,,Spot,3,Image 1,2,53442,
2992,,Spot,3,Image 1,2,53443,
442,,Spot,3,Image 1,2,53444,
3744,,Spot,3,Image 1,2,53445,
2513,,Spot,3,Image 1,2,53446,
1288,,Spot,3,Image 1,2,53447,
2503,,Spot,3,Image 1,2,53448,
4444,,Spot,3,Image 1,2,53449,
110,,Spot,3,Image 1,2,53450,
846,,Spot,3,Image 1,2,53451,
2392,,Spot,3,Image 1,2,53452,
1661,,Spot,3,Image 1,2,53453,
2422,,Spot,3,Image 1,2,53454,
337,,Spot,3,Image 1,2,53455,
977,,Spot,3,Image 1,2,53456,
1015,,Spot,3,Image 1,2,53457,
285,,Spot,3,Image 1,2,53458,
3677,,Spot,3,Image 1,2,53459,
638,,Spot,3,Image 1,2,53460,
2187,,Spot,3,Image 1,2,53461,
648,,Spot,3,Image 1,2,53462,
1110,,Spot,3,Image 1,2,53463,
1954,,Spot,3,Image 1,2,53464,
1740,,Spot,3,Image 1,2,53465,
287,,Spot,3,Image 1,2,53466,
865,,Spot,3,Image 1,2,53467,
3256,,Spot,3,Image 1,2,53468,
2626,,Spot,3,Image 1,2,53469,
2840,,Spot,3,Image 1,2,53470,
2874,,Spot,3,Image 1,2,53471,
544,,Spot,3,Image 1,2,53472,
3444,,Spot,3,Image 1,2,53473,
2886,,Spot,3,Image 1,2,53474,
2897,,Spot,3,Image 1,2,53475,
799,,Spot,3,Image 1,2,53476,
1390,,Spot,3,Image 1,2,53477,
474,,Spot,3,Image 1,2,53478,
986,,Spot,3,Image 1,2,53479,
4489,,Spot,3,Image 1,2,53480,
796,,Spot,3,Image 1,2,53481,
3033,,Spot,3,Image 1,2,53482,
771,,Spot,3,Image 1,2,53483,
411,,Spot,3,Image 1,2,53484,
804,,Spot,3,Image 1,2,53485,
0,,Spot,3,Image 1,2,53486,
214,,Spot,3,Image 1,2,53487,
26,,Spot,3,Image 1,2,53488,
27,,Spot,3,Image 1,2,53489,
43,,Spot,3,Image 1,2,53490,
152,,Spot,3,Image 1,2,53491,
593,,Spot,3,Image 1,2,53492,
1904,,Spot,3,Image 1,2,53493,
2099,,Spot,3,Image 1,2,53494,
1202,,Spot,3,Image 1,2,53495,
301,,Spot,3,Image 1,2,53496,
183,,Spot,3,Image 1,2,53497,
110,,Spot,3,Image 1,3,53498,
798,,Spot,3,Image 1,3,53499,
56,,Spot,3,Image 1,3,53500,
2773,,Spot,3,Image 1,3,53501,
961,,Spot,3,Image 1,3,53502,
703,,Spot,3,Image 1,3,53503,
0,,Spot,3,Image 1,3,53504,
