
Intensity Max Ch=1 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
1805,,Spot,1,Image 1,1,284,
2538,,Spot,1,Image 1,1,285,
3582,,Spot,1,Image 1,1,286,
3612,,Spot,1,Image 1,1,288,
4193,,Spot,1,Image 1,1,292,
3248,,Spot,1,Image 1,1,294,
2778,,Spot,1,Image 1,1,296,
5173,,Spot,1,Image 1,1,297,
3024,,Spot,1,Image 1,1,298,
2791,,Spot,1,Image 1,1,299,
3383,,Spot,1,Image 1,1,300,
3386,,Spot,1,Image 1,1,301,
3850,,Spot,1,Image 1,1,302,
4360,,Spot,1,Image 1,1,303,
3265,,Spot,1,Image 1,1,304,
9255,,Spot,1,Image 1,1,306,
5319,,Spot,1,Image 1,1,308,
1930,,Spot,1,Image 1,1,309,
5085,,Spot,1,Image 1,1,310,
4621,,Spot,1,Image 1,1,311,
3532,,Spot,1,Image 1,1,312,
4017,,Spot,1,Image 1,1,313,
4339,,Spot,1,Image 1,1,314,
2770,,Spot,1,Image 1,1,315,
3345,,Spot,1,Image 1,1,316,
2542,,Spot,1,Image 1,1,317,
4826,,Spot,1,Image 1,1,318,
2700,,Spot,1,Image 1,1,320,
2329,,Spot,1,Image 1,1,321,
3433,,Spot,1,Image 1,1,322,
2925,,Spot,1,Image 1,1,366,
2583,,Spot,1,Image 1,1,374,
4315,,Spot,1,Image 1,1,376,
4616,,Spot,1,Image 1,1,389,
2995,,Spot,1,Image 1,1,390,
5465,,Spot,1,Image 1,1,391,
7627,,Spot,1,Image 1,1,392,
4769,,Spot,1,Image 1,1,393,
4751,,Spot,1,Image 1,1,394,
3755,,Spot,1,Image 1,1,395,
5613,,Spot,1,Image 1,1,396,
6389,,Spot,1,Image 1,1,398,
8238,,Spot,1,Image 1,1,399,
9352,,Spot,1,Image 1,1,400,
4706,,Spot,1,Image 1,1,401,
2869,,Spot,1,Image 1,1,402,
3460,,Spot,1,Image 1,1,403,
2921,,Spot,1,Image 1,1,404,
5534,,Spot,1,Image 1,1,405,
4672,,Spot,1,Image 1,1,406,
5224,,Spot,1,Image 1,1,407,
2876,,Spot,1,Image 1,1,408,
2948,,Spot,1,Image 1,1,409,
5507,,Spot,1,Image 1,1,410,
3772,,Spot,1,Image 1,1,411,
4183,,Spot,1,Image 1,1,412,
2587,,Spot,1,Image 1,1,413,
4904,,Spot,1,Image 1,1,414,
6593,,Spot,1,Image 1,1,416,
3919,,Spot,1,Image 1,1,421,
3561,,Spot,1,Image 1,1,423,
4465,,Spot,1,Image 1,1,425,
5506,,Spot,1,Image 1,1,426,
5266,,Spot,1,Image 1,1,427,
3138,,Spot,1,Image 1,1,428,
3519,,Spot,1,Image 1,1,429,
5265,,Spot,1,Image 1,1,431,
5590,,Spot,1,Image 1,1,432,
4285,,Spot,1,Image 1,1,434,
4313,,Spot,1,Image 1,1,435,
10005,,Spot,1,Image 1,1,436,
3697,,Spot,1,Image 1,1,437,
2160,,Spot,1,Image 1,1,438,
3232,,Spot,1,Image 1,1,439,
4339,,Spot,1,Image 1,1,440,
3907,,Spot,1,Image 1,1,441,
4998,,Spot,1,Image 1,1,442,
2870,,Spot,1,Image 1,1,443,
3089,,Spot,1,Image 1,1,444,
5238,,Spot,1,Image 1,1,445,
4988,,Spot,1,Image 1,1,446,
3975,,Spot,1,Image 1,1,512,
2243,,Spot,1,Image 1,1,514,
1954,,Spot,1,Image 1,1,517,
1621,,Spot,1,Image 1,1,518,
2067,,Spot,1,Image 1,1,519,
5537,,Spot,1,Image 1,1,520,
8055,,Spot,1,Image 1,1,521,
4903,,Spot,1,Image 1,1,522,
3839,,Spot,1,Image 1,1,523,
2751,,Spot,1,Image 1,1,524,
4440,,Spot,1,Image 1,1,525,
15049,,Spot,1,Image 1,1,526,
7265,,Spot,1,Image 1,1,527,
3845,,Spot,1,Image 1,1,528,
2847,,Spot,1,Image 1,1,529,
1849,,Spot,1,Image 1,1,530,
2858,,Spot,1,Image 1,1,531,
3996,,Spot,1,Image 1,1,547,
6382,,Spot,1,Image 1,1,550,
4327,,Spot,1,Image 1,1,551,
3101,,Spot,1,Image 1,1,552,
3276,,Spot,1,Image 1,1,554,
5451,,Spot,1,Image 1,1,557,
3439,,Spot,1,Image 1,1,558,
5603,,Spot,1,Image 1,1,559,
6921,,Spot,1,Image 1,1,560,
5163,,Spot,1,Image 1,1,603,
5282,,Spot,1,Image 1,1,53019,
4667,,Spot,1,Image 1,1,53020,
4178,,Spot,1,Image 1,1,53022,
4594,,Spot,1,Image 1,1,53023,
1989,,Spot,1,Image 1,1,53024,
3534,,Spot,1,Image 1,1,53025,
8183,,Spot,1,Image 1,1,53027,
6720,,Spot,1,Image 1,1,53028,
4369,,Spot,1,Image 1,1,53029,
3673,,Spot,1,Image 1,1,53030,
3737,,Spot,1,Image 1,1,53031,
3974,,Spot,1,Image 1,1,53032,
5738,,Spot,1,Image 1,1,53033,
2535,,Spot,1,Image 1,1,53034,
3436,,Spot,1,Image 1,1,53035,
3695,,Spot,1,Image 1,1,53036,
4179,,Spot,1,Image 1,1,53037,
3629,,Spot,1,Image 1,1,53038,
5976,,Spot,1,Image 1,1,53039,
5444,,Spot,1,Image 1,1,53040,
5166,,Spot,1,Image 1,1,53041,
4793,,Spot,1,Image 1,1,53042,
5311,,Spot,1,Image 1,1,53043,
3904,,Spot,1,Image 1,1,53044,
3561,,Spot,1,Image 1,1,53045,
11277,,Spot,1,Image 1,1,53046,
3016,,Spot,1,Image 1,1,53048,
4495,,Spot,1,Image 1,1,53049,
5184,,Spot,1,Image 1,1,53050,
3402,,Spot,1,Image 1,1,53052,
3664,,Spot,1,Image 1,1,53053,
3303,,Spot,1,Image 1,1,53055,
4344,,Spot,1,Image 1,1,53056,
4953,,Spot,1,Image 1,1,53057,
5090,,Spot,1,Image 1,1,53058,
3433,,Spot,1,Image 1,1,53059,
5201,,Spot,1,Image 1,1,53060,
5609,,Spot,1,Image 1,1,53061,
3467,,Spot,1,Image 1,1,53062,
3786,,Spot,1,Image 1,1,53063,
3956,,Spot,1,Image 1,1,53065,
4930,,Spot,1,Image 1,1,53066,
3092,,Spot,1,Image 1,1,53067,
3398,,Spot,1,Image 1,1,53068,
3124,,Spot,1,Image 1,1,53069,
7535,,Spot,1,Image 1,1,53071,
2619,,Spot,1,Image 1,1,53072,
5056,,Spot,1,Image 1,1,53073,
4813,,Spot,1,Image 1,1,53075,
5388,,Spot,1,Image 1,1,53078,
5367,,Spot,1,Image 1,1,53079,
5413,,Spot,1,Image 1,1,53080,
4753,,Spot,1,Image 1,1,53081,
4491,,Spot,1,Image 1,1,53082,
4491,,Spot,1,Image 1,1,53083,
6853,,Spot,1,Image 1,1,53084,
8062,,Spot,1,Image 1,1,53085,
6158,,Spot,1,Image 1,1,53086,
4968,,Spot,1,Image 1,1,53087,
5563,,Spot,1,Image 1,1,53088,
3033,,Spot,1,Image 1,1,53090,
4797,,Spot,1,Image 1,1,53091,
5192,,Spot,1,Image 1,1,53092,
2708,,Spot,1,Image 1,1,53094,
3411,,Spot,1,Image 1,1,53095,
3229,,Spot,1,Image 1,1,53096,
4996,,Spot,1,Image 1,1,53097,
4302,,Spot,1,Image 1,1,53098,
3203,,Spot,1,Image 1,1,53099,
2777,,Spot,1,Image 1,1,53100,
2300,,Spot,1,Image 1,1,53101,
4431,,Spot,1,Image 1,1,53102,
4016,,Spot,1,Image 1,1,53103,
2241,,Spot,1,Image 1,1,53104,
3738,,Spot,1,Image 1,1,53105,
6040,,Spot,1,Image 1,1,53106,
4925,,Spot,1,Image 1,1,53107,
5233,,Spot,1,Image 1,1,53108,
4310,,Spot,1,Image 1,1,53109,
5461,,Spot,1,Image 1,1,53110,
4143,,Spot,1,Image 1,1,53111,
4822,,Spot,1,Image 1,1,53112,
4612,,Spot,1,Image 1,1,53113,
6116,,Spot,1,Image 1,1,53115,
6371,,Spot,1,Image 1,1,53116,
4766,,Spot,1,Image 1,1,53118,
4275,,Spot,1,Image 1,1,53119,
4993,,Spot,1,Image 1,1,53120,
3935,,Spot,1,Image 1,1,53121,
19578,,Spot,1,Image 1,1,53122,
5265,,Spot,1,Image 1,1,53123,
6128,,Spot,1,Image 1,1,53124,
2330,,Spot,1,Image 1,1,53125,
4983,,Spot,1,Image 1,1,53126,
4368,,Spot,1,Image 1,1,53127,
2529,,Spot,1,Image 1,1,53128,
6034,,Spot,1,Image 1,1,53129,
6206,,Spot,1,Image 1,1,53130,
4852,,Spot,1,Image 1,1,53131,
4857,,Spot,1,Image 1,1,53132,
5337,,Spot,1,Image 1,1,53133,
4810,,Spot,1,Image 1,1,53134,
6342,,Spot,1,Image 1,1,53135,
4407,,Spot,1,Image 1,1,53136,
5108,,Spot,1,Image 1,1,53137,
5446,,Spot,1,Image 1,1,53138,
3857,,Spot,1,Image 1,1,53140,
5334,,Spot,1,Image 1,1,53141,
4838,,Spot,1,Image 1,1,53142,
4514,,Spot,1,Image 1,1,53143,
5588,,Spot,1,Image 1,1,53144,
4455,,Spot,1,Image 1,1,53145,
4189,,Spot,1,Image 1,1,53146,
5479,,Spot,1,Image 1,1,53147,
5047,,Spot,1,Image 1,1,53148,
4565,,Spot,1,Image 1,1,53149,
5323,,Spot,1,Image 1,1,53150,
4988,,Spot,1,Image 1,1,53152,
3813,,Spot,1,Image 1,1,53154,
5156,,Spot,1,Image 1,1,53155,
6318,,Spot,1,Image 1,1,53157,
4230,,Spot,1,Image 1,1,53159,
6628,,Spot,1,Image 1,1,53160,
4919,,Spot,1,Image 1,1,53163,
4837,,Spot,1,Image 1,1,53164,
5323,,Spot,1,Image 1,1,53165,
5071,,Spot,1,Image 1,1,53166,
5167,,Spot,1,Image 1,1,53167,
4636,,Spot,1,Image 1,1,53168,
4907,,Spot,1,Image 1,1,53169,
5271,,Spot,1,Image 1,1,53170,
4443,,Spot,1,Image 1,1,53171,
3831,,Spot,1,Image 1,1,53172,
4064,,Spot,1,Image 1,1,53173,
6103,,Spot,1,Image 1,1,53174,
6561,,Spot,1,Image 1,1,53175,
3889,,Spot,1,Image 1,1,53176,
2748,,Spot,1,Image 1,1,53177,
3199,,Spot,1,Image 1,1,53179,
3498,,Spot,1,Image 1,1,53180,
3282,,Spot,1,Image 1,1,53181,
4069,,Spot,1,Image 1,1,53182,
3950,,Spot,1,Image 1,1,53183,
4824,,Spot,1,Image 1,1,53184,
4495,,Spot,1,Image 1,1,53185,
1763,,Spot,1,Image 1,1,53186,
3864,,Spot,1,Image 1,1,53187,
5077,,Spot,1,Image 1,1,53188,
5275,,Spot,1,Image 1,1,53189,
5274,,Spot,1,Image 1,1,53190,
2493,,Spot,1,Image 1,1,53191,
5847,,Spot,1,Image 1,1,53192,
7844,,Spot,1,Image 1,1,53193,
6002,,Spot,1,Image 1,1,53194,
3524,,Spot,1,Image 1,1,53195,
3902,,Spot,1,Image 1,1,53196,
4714,,Spot,1,Image 1,1,53197,
3882,,Spot,1,Image 1,1,53198,
5726,,Spot,1,Image 1,1,53199,
2693,,Spot,1,Image 1,1,53200,
3179,,Spot,1,Image 1,1,53201,
5562,,Spot,1,Image 1,1,53203,
5809,,Spot,1,Image 1,1,53204,
3630,,Spot,1,Image 1,1,53205,
4542,,Spot,1,Image 1,1,53206,
4692,,Spot,1,Image 1,1,53207,
4052,,Spot,1,Image 1,1,53208,
3505,,Spot,1,Image 1,1,53209,
7757,,Spot,1,Image 1,1,53210,
8330,,Spot,1,Image 1,1,53211,
5277,,Spot,1,Image 1,1,53212,
4687,,Spot,1,Image 1,1,53213,
7303,,Spot,1,Image 1,1,53214,
6309,,Spot,1,Image 1,1,53215,
3802,,Spot,1,Image 1,1,53216,
4475,,Spot,1,Image 1,1,53217,
5728,,Spot,1,Image 1,1,53218,
2990,,Spot,1,Image 1,1,53219,
8403,,Spot,1,Image 1,1,53220,
4062,,Spot,1,Image 1,1,53221,
6660,,Spot,1,Image 1,1,53222,
3062,,Spot,1,Image 1,1,53225,
3872,,Spot,1,Image 1,1,53226,
6580,,Spot,1,Image 1,1,53227,
3321,,Spot,1,Image 1,1,53228,
3008,,Spot,1,Image 1,1,53229,
2424,,Spot,1,Image 1,1,53230,
6050,,Spot,1,Image 1,1,53231,
2777,,Spot,1,Image 1,1,53232,
5247,,Spot,1,Image 1,1,53233,
5130,,Spot,1,Image 1,1,53234,
6053,,Spot,1,Image 1,1,53235,
8935,,Spot,1,Image 1,2,53236,
2189,,Spot,1,Image 1,2,53237,
2701,,Spot,1,Image 1,2,53238,
3327,,Spot,1,Image 1,2,53239,
2832,,Spot,1,Image 1,2,53240,
5294,,Spot,1,Image 1,2,53241,
3734,,Spot,1,Image 1,2,53242,
3613,,Spot,1,Image 1,2,53243,
5951,,Spot,1,Image 1,2,53244,
3383,,Spot,1,Image 1,2,53245,
3621,,Spot,1,Image 1,2,53246,
2833,,Spot,1,Image 1,2,53247,
2691,,Spot,1,Image 1,2,53248,
5209,,Spot,1,Image 1,2,53249,
1991,,Spot,1,Image 1,2,53250,
3746,,Spot,1,Image 1,2,53251,
3207,,Spot,1,Image 1,2,53252,
4198,,Spot,1,Image 1,2,53253,
3902,,Spot,1,Image 1,2,53254,
4736,,Spot,1,Image 1,2,53255,
4945,,Spot,1,Image 1,2,53256,
2488,,Spot,1,Image 1,2,53257,
4429,,Spot,1,Image 1,2,53258,
5366,,Spot,1,Image 1,2,53259,
3664,,Spot,1,Image 1,2,53260,
3609,,Spot,1,Image 1,2,53261,
5715,,Spot,1,Image 1,2,53262,
8169,,Spot,1,Image 1,2,53263,
2850,,Spot,1,Image 1,2,53264,
3923,,Spot,1,Image 1,2,53265,
3692,,Spot,1,Image 1,2,53266,
6712,,Spot,1,Image 1,2,53267,
1890,,Spot,1,Image 1,2,53268,
1433,,Spot,1,Image 1,2,53269,
5105,,Spot,1,Image 1,2,53270,
4122,,Spot,1,Image 1,2,53271,
5446,,Spot,1,Image 1,2,53272,
3148,,Spot,1,Image 1,2,53273,
5429,,Spot,1,Image 1,2,53274,
2420,,Spot,1,Image 1,2,53275,
2338,,Spot,1,Image 1,2,53276,
3015,,Spot,1,Image 1,2,53277,
4734,,Spot,1,Image 1,2,53278,
2242,,Spot,1,Image 1,2,53279,
5157,,Spot,1,Image 1,2,53280,
5031,,Spot,1,Image 1,2,53281,
2638,,Spot,1,Image 1,2,53282,
5725,,Spot,1,Image 1,2,53283,
4013,,Spot,1,Image 1,2,53284,
3752,,Spot,1,Image 1,2,53285,
2774,,Spot,1,Image 1,2,53286,
3541,,Spot,1,Image 1,2,53287,
3985,,Spot,1,Image 1,2,53288,
4164,,Spot,1,Image 1,2,53289,
3052,,Spot,1,Image 1,2,53290,
1913,,Spot,1,Image 1,2,53291,
6160,,Spot,1,Image 1,2,53292,
3639,,Spot,1,Image 1,2,53293,
3586,,Spot,1,Image 1,2,53294,
4792,,Spot,1,Image 1,2,53295,
2648,,Spot,1,Image 1,2,53296,
3757,,Spot,1,Image 1,2,53297,
3412,,Spot,1,Image 1,2,53298,
2769,,Spot,1,Image 1,2,53299,
2642,,Spot,1,Image 1,2,53300,
2695,,Spot,1,Image 1,2,53301,
1912,,Spot,1,Image 1,2,53302,
3093,,Spot,1,Image 1,2,53303,
2582,,Spot,1,Image 1,2,53304,
4956,,Spot,1,Image 1,2,53305,
4566,,Spot,1,Image 1,2,53306,
3686,,Spot,1,Image 1,2,53307,
3237,,Spot,1,Image 1,2,53308,
3289,,Spot,1,Image 1,2,53309,
4539,,Spot,1,Image 1,2,53310,
3983,,Spot,1,Image 1,2,53311,
3416,,Spot,1,Image 1,2,53312,
3018,,Spot,1,Image 1,2,53313,
2039,,Spot,1,Image 1,2,53314,
9014,,Spot,1,Image 1,2,53315,
2307,,Spot,1,Image 1,2,53316,
3734,,Spot,1,Image 1,2,53317,
3307,,Spot,1,Image 1,2,53318,
3048,,Spot,1,Image 1,2,53319,
3667,,Spot,1,Image 1,2,53320,
4469,,Spot,1,Image 1,2,53321,
3184,,Spot,1,Image 1,2,53322,
5068,,Spot,1,Image 1,2,53323,
3609,,Spot,1,Image 1,2,53324,
3211,,Spot,1,Image 1,2,53325,
3565,,Spot,1,Image 1,2,53326,
2219,,Spot,1,Image 1,2,53327,
4109,,Spot,1,Image 1,2,53328,
6399,,Spot,1,Image 1,2,53329,
3586,,Spot,1,Image 1,2,53330,
3039,,Spot,1,Image 1,2,53331,
3226,,Spot,1,Image 1,2,53332,
4565,,Spot,1,Image 1,2,53333,
5377,,Spot,1,Image 1,2,53334,
4679,,Spot,1,Image 1,2,53335,
3889,,Spot,1,Image 1,2,53336,
5162,,Spot,1,Image 1,2,53337,
5692,,Spot,1,Image 1,2,53338,
7004,,Spot,1,Image 1,2,53339,
6929,,Spot,1,Image 1,2,53340,
6474,,Spot,1,Image 1,2,53341,
6839,,Spot,1,Image 1,2,53342,
3088,,Spot,1,Image 1,2,53343,
2501,,Spot,1,Image 1,2,53344,
2181,,Spot,1,Image 1,2,53345,
3838,,Spot,1,Image 1,2,53346,
3659,,Spot,1,Image 1,2,53347,
5631,,Spot,1,Image 1,2,53348,
1953,,Spot,1,Image 1,2,53349,
4278,,Spot,1,Image 1,2,53350,
3730,,Spot,1,Image 1,2,53351,
4875,,Spot,1,Image 1,2,53352,
2883,,Spot,1,Image 1,2,53353,
2651,,Spot,1,Image 1,2,53354,
1189,,Spot,1,Image 1,2,53355,
3395,,Spot,1,Image 1,2,53356,
4180,,Spot,1,Image 1,2,53357,
3057,,Spot,1,Image 1,2,53358,
2311,,Spot,1,Image 1,2,53359,
4302,,Spot,1,Image 1,2,53360,
2652,,Spot,1,Image 1,2,53361,
3968,,Spot,1,Image 1,2,53362,
4741,,Spot,1,Image 1,2,53363,
3004,,Spot,1,Image 1,2,53364,
3159,,Spot,1,Image 1,2,53365,
4724,,Spot,1,Image 1,2,53366,
2526,,Spot,1,Image 1,2,53367,
3904,,Spot,1,Image 1,2,53368,
6478,,Spot,1,Image 1,2,53369,
10933,,Spot,1,Image 1,2,53370,
4271,,Spot,1,Image 1,2,53371,
5105,,Spot,1,Image 1,2,53372,
3203,,Spot,1,Image 1,2,53373,
2696,,Spot,1,Image 1,2,53374,
4830,,Spot,1,Image 1,2,53375,
3639,,Spot,1,Image 1,2,53376,
4075,,Spot,1,Image 1,2,53377,
2317,,Spot,1,Image 1,2,53378,
3557,,Spot,1,Image 1,2,53379,
4011,,Spot,1,Image 1,2,53380,
3416,,Spot,1,Image 1,2,53381,
3454,,Spot,1,Image 1,2,53382,
4719,,Spot,1,Image 1,2,53383,
5085,,Spot,1,Image 1,2,53384,
6891,,Spot,1,Image 1,2,53385,
2256,,Spot,1,Image 1,2,53386,
4332,,Spot,1,Image 1,2,53387,
2419,,Spot,1,Image 1,2,53388,
3722,,Spot,1,Image 1,2,53389,
5653,,Spot,1,Image 1,2,53390,
7735,,Spot,1,Image 1,2,53391,
4323,,Spot,1,Image 1,2,53392,
6700,,Spot,1,Image 1,2,53393,
2103,,Spot,1,Image 1,2,53394,
4325,,Spot,1,Image 1,2,53395,
7273,,Spot,1,Image 1,2,53396,
3990,,Spot,1,Image 1,2,53397,
3283,,Spot,1,Image 1,2,53398,
4833,,Spot,1,Image 1,2,53399,
1838,,Spot,1,Image 1,2,53400,
1869,,Spot,1,Image 1,2,53401,
7477,,Spot,1,Image 1,2,53402,
5261,,Spot,1,Image 1,2,53403,
1651,,Spot,1,Image 1,2,53404,
6261,,Spot,1,Image 1,2,53405,
4087,,Spot,1,Image 1,2,53406,
3089,,Spot,1,Image 1,2,53407,
4445,,Spot,1,Image 1,2,53408,
1637,,Spot,1,Image 1,2,53409,
5384,,Spot,1,Image 1,2,53410,
3592,,Spot,1,Image 1,2,53411,
7963,,Spot,1,Image 1,2,53412,
4215,,Spot,1,Image 1,2,53413,
3426,,Spot,1,Image 1,2,53414,
2455,,Spot,1,Image 1,2,53415,
4495,,Spot,1,Image 1,2,53416,
4757,,Spot,1,Image 1,2,53417,
5719,,Spot,1,Image 1,2,53418,
2915,,Spot,1,Image 1,2,53419,
5159,,Spot,1,Image 1,2,53420,
3786,,Spot,1,Image 1,2,53421,
5194,,Spot,1,Image 1,2,53422,
3797,,Spot,1,Image 1,2,53423,
4440,,Spot,1,Image 1,2,53424,
3449,,Spot,1,Image 1,2,53425,
1266,,Spot,1,Image 1,2,53426,
4593,,Spot,1,Image 1,2,53427,
5413,,Spot,1,Image 1,2,53428,
2298,,Spot,1,Image 1,2,53429,
3834,,Spot,1,Image 1,2,53430,
4151,,Spot,1,Image 1,2,53431,
4973,,Spot,1,Image 1,2,53432,
4180,,Spot,1,Image 1,2,53433,
3948,,Spot,1,Image 1,2,53434,
3367,,Spot,1,Image 1,2,53435,
5158,,Spot,1,Image 1,2,53436,
3837,,Spot,1,Image 1,2,53437,
3973,,Spot,1,Image 1,2,53438,
6409,,Spot,1,Image 1,2,53439,
2496,,Spot,1,Image 1,2,53440,
3013,,Spot,1,Image 1,2,53441,
4353,,Spot,1,Image 1,2,53442,
2016,,Spot,1,Image 1,2,53443,
5028,,Spot,1,Image 1,2,53444,
3497,,Spot,1,Image 1,2,53445,
6187,,Spot,1,Image 1,2,53446,
3222,,Spot,1,Image 1,2,53447,
4240,,Spot,1,Image 1,2,53448,
4022,,Spot,1,Image 1,2,53449,
3593,,Spot,1,Image 1,2,53450,
6794,,Spot,1,Image 1,2,53451,
2768,,Spot,1,Image 1,2,53452,
3766,,Spot,1,Image 1,2,53453,
7359,,Spot,1,Image 1,2,53454,
4952,,Spot,1,Image 1,2,53455,
4371,,Spot,1,Image 1,2,53456,
7966,,Spot,1,Image 1,2,53457,
3365,,Spot,1,Image 1,2,53458,
2613,,Spot,1,Image 1,2,53459,
4012,,Spot,1,Image 1,2,53460,
4748,,Spot,1,Image 1,2,53461,
4943,,Spot,1,Image 1,2,53462,
3605,,Spot,1,Image 1,2,53463,
3438,,Spot,1,Image 1,2,53464,
7102,,Spot,1,Image 1,2,53465,
5313,,Spot,1,Image 1,2,53466,
5211,,Spot,1,Image 1,2,53467,
4622,,Spot,1,Image 1,2,53468,
4615,,Spot,1,Image 1,2,53469,
4209,,Spot,1,Image 1,2,53470,
3891,,Spot,1,Image 1,2,53471,
2867,,Spot,1,Image 1,2,53472,
5449,,Spot,1,Image 1,2,53473,
3667,,Spot,1,Image 1,2,53474,
4313,,Spot,1,Image 1,2,53475,
6037,,Spot,1,Image 1,2,53476,
6808,,Spot,1,Image 1,2,53477,
3498,,Spot,1,Image 1,2,53478,
5847,,Spot,1,Image 1,2,53479,
3602,,Spot,1,Image 1,2,53480,
5061,,Spot,1,Image 1,2,53481,
3548,,Spot,1,Image 1,2,53482,
3336,,Spot,1,Image 1,2,53483,
4192,,Spot,1,Image 1,2,53484,
4376,,Spot,1,Image 1,2,53485,
3077,,Spot,1,Image 1,2,53486,
6382,,Spot,1,Image 1,2,53487,
3772,,Spot,1,Image 1,2,53488,
3560,,Spot,1,Image 1,2,53489,
2170,,Spot,1,Image 1,2,53490,
2441,,Spot,1,Image 1,2,53491,
4868,,Spot,1,Image 1,2,53492,
4413,,Spot,1,Image 1,2,53493,
