
Intensity Sum of Square Ch=1 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,ID,
2.77792e+09,,Spot,1,Image 1,1,160,
2.3726e+09,,Spot,1,Image 1,1,161,
1.66171e+09,,Spot,1,Image 1,1,162,
1.99911e+09,,Spot,1,Image 1,1,163,
4.98345e+09,,Spot,1,Image 1,1,164,
1.33459e+09,,Spot,1,Image 1,1,167,
5.04757e+09,,Spot,1,Image 1,1,168,
1.91265e+09,,Spot,1,Image 1,1,169,
2.63387e+09,,Spot,1,Image 1,1,170,
6.51819e+09,,Spot,1,Image 1,1,171,
2.29208e+09,,Spot,1,Image 1,1,172,
4.15314e+09,,Spot,1,Image 1,1,173,
2.51864e+09,,Spot,1,Image 1,1,174,
3.07473e+09,,Spot,1,Image 1,1,175,
1.81859e+09,,Spot,1,Image 1,1,233,
2.99384e+09,,Spot,1,Image 1,1,234,
4.09681e+09,,Spot,1,Image 1,1,238,
1.40703e+09,,Spot,1,Image 1,1,240,
5.26886e+09,,Spot,1,Image 1,1,246,
2.07898e+09,,Spot,1,Image 1,1,247,
2.1294e+09,,Spot,1,Image 1,1,248,
1.43726e+09,,Spot,1,Image 1,1,253,
3.82502e+09,,Spot,1,Image 1,1,262,
8.3102e+09,,Spot,1,Image 1,1,263,
5.09354e+09,,Spot,1,Image 1,1,264,
4.27303e+09,,Spot,1,Image 1,1,267,
2.83562e+09,,Spot,1,Image 1,1,269,
1.30604e+10,,Spot,1,Image 1,1,270,
3.48595e+09,,Spot,1,Image 1,1,271,
5.73718e+09,,Spot,1,Image 1,1,273,
4.34619e+09,,Spot,1,Image 1,1,274,
2.82046e+09,,Spot,1,Image 1,1,275,
5.32403e+09,,Spot,1,Image 1,1,276,
1.80565e+09,,Spot,1,Image 1,1,277,
6.48804e+09,,Spot,1,Image 1,1,278,
5.07197e+09,,Spot,1,Image 1,1,279,
4.90418e+09,,Spot,1,Image 1,1,280,
5.59007e+09,,Spot,1,Image 1,1,281,
2.11561e+09,,Spot,1,Image 1,1,282,
8.41254e+08,,Spot,1,Image 1,1,283,
8.56628e+08,,Spot,1,Image 1,1,284,
1.12249e+09,,Spot,1,Image 1,1,285,
2.48127e+09,,Spot,1,Image 1,1,286,
1.9515e+09,,Spot,1,Image 1,1,288,
3.62624e+09,,Spot,1,Image 1,1,292,
1.34934e+09,,Spot,1,Image 1,1,294,
2.17988e+09,,Spot,1,Image 1,1,296,
5.43332e+09,,Spot,1,Image 1,1,297,
3.51255e+09,,Spot,1,Image 1,1,298,
1.84446e+09,,Spot,1,Image 1,1,299,
1.94781e+09,,Spot,1,Image 1,1,300,
2.93513e+09,,Spot,1,Image 1,1,301,
4.61016e+09,,Spot,1,Image 1,1,302,
2.80395e+09,,Spot,1,Image 1,1,303,
2.15859e+09,,Spot,1,Image 1,1,304,
6.27468e+09,,Spot,1,Image 1,1,306,
6.08474e+09,,Spot,1,Image 1,1,308,
1.35857e+09,,Spot,1,Image 1,1,309,
5.73416e+09,,Spot,1,Image 1,1,310,
3.64985e+09,,Spot,1,Image 1,1,311,
2.08734e+09,,Spot,1,Image 1,1,312,
4.31453e+09,,Spot,1,Image 1,1,313,
3.01194e+09,,Spot,1,Image 1,1,314,
1.57542e+09,,Spot,1,Image 1,1,315,
1.98627e+09,,Spot,1,Image 1,1,316,
1.48263e+09,,Spot,1,Image 1,1,317,
4.27495e+09,,Spot,1,Image 1,1,318,
1.06448e+09,,Spot,1,Image 1,1,320,
1.29077e+09,,Spot,1,Image 1,1,321,
3.36491e+09,,Spot,1,Image 1,1,322,
3.48831e+09,,Spot,1,Image 1,1,366,
9.27626e+08,,Spot,1,Image 1,1,374,
2.52441e+09,,Spot,1,Image 1,1,376,
6.32636e+09,,Spot,1,Image 1,1,389,
3.24593e+09,,Spot,1,Image 1,1,390,
5.28743e+09,,Spot,1,Image 1,1,391,
1.13983e+10,,Spot,1,Image 1,1,392,
2.65841e+09,,Spot,1,Image 1,1,393,
3.81203e+09,,Spot,1,Image 1,1,394,
1.42053e+09,,Spot,1,Image 1,1,395,
2.07395e+09,,Spot,1,Image 1,1,396,
7.98006e+09,,Spot,1,Image 1,1,398,
9.69877e+09,,Spot,1,Image 1,1,399,
1.24112e+10,,Spot,1,Image 1,1,400,
7.62737e+09,,Spot,1,Image 1,1,401,
2.5379e+09,,Spot,1,Image 1,1,402,
3.13983e+09,,Spot,1,Image 1,1,403,
1.43479e+09,,Spot,1,Image 1,1,404,
5.9628e+09,,Spot,1,Image 1,1,405,
4.29371e+09,,Spot,1,Image 1,1,406,
2.06728e+09,,Spot,1,Image 1,1,407,
4.55483e+09,,Spot,1,Image 1,1,408,
2.32651e+09,,Spot,1,Image 1,1,409,
4.35369e+09,,Spot,1,Image 1,1,410,
2.56784e+09,,Spot,1,Image 1,1,411,
3.27383e+09,,Spot,1,Image 1,1,412,
1.42632e+09,,Spot,1,Image 1,1,413,
4.07687e+09,,Spot,1,Image 1,1,414,
7.175e+09,,Spot,1,Image 1,1,416,
4.02381e+09,,Spot,1,Image 1,1,421,
4.39169e+09,,Spot,1,Image 1,1,423,
3.24894e+09,,Spot,1,Image 1,1,425,
7.20113e+09,,Spot,1,Image 1,1,426,
4.36874e+09,,Spot,1,Image 1,1,427,
2.24821e+09,,Spot,1,Image 1,1,428,
2.7622e+09,,Spot,1,Image 1,1,429,
7.50341e+09,,Spot,1,Image 1,1,431,
2.73377e+09,,Spot,1,Image 1,1,432,
2.74063e+09,,Spot,1,Image 1,1,434,
2.23087e+09,,Spot,1,Image 1,1,435,
7.21135e+09,,Spot,1,Image 1,1,436,
2.11376e+09,,Spot,1,Image 1,1,437,
6.73107e+08,,Spot,1,Image 1,1,438,
3.21109e+09,,Spot,1,Image 1,1,439,
3.85033e+09,,Spot,1,Image 1,1,440,
5.95571e+09,,Spot,1,Image 1,1,441,
5.76161e+09,,Spot,1,Image 1,1,442,
1.70922e+09,,Spot,1,Image 1,1,443,
1.83422e+09,,Spot,1,Image 1,1,444,
4.52453e+09,,Spot,1,Image 1,1,445,
7.07755e+09,,Spot,1,Image 1,1,446,
5.20323e+09,,Spot,1,Image 1,1,512,
1.19291e+09,,Spot,1,Image 1,1,514,
6.36088e+08,,Spot,1,Image 1,1,517,
7.82043e+08,,Spot,1,Image 1,1,518,
1.38651e+09,,Spot,1,Image 1,1,519,
4.39768e+09,,Spot,1,Image 1,1,520,
1.05139e+10,,Spot,1,Image 1,1,521,
3.59952e+09,,Spot,1,Image 1,1,522,
2.84769e+09,,Spot,1,Image 1,1,523,
2.66829e+09,,Spot,1,Image 1,1,524,
6.85621e+09,,Spot,1,Image 1,1,525,
1.55818e+10,,Spot,1,Image 1,1,526,
1.0285e+10,,Spot,1,Image 1,1,527,
2.39269e+09,,Spot,1,Image 1,1,528,
1.55083e+09,,Spot,1,Image 1,1,529,
6.64721e+08,,Spot,1,Image 1,1,530,
2.37625e+09,,Spot,1,Image 1,1,531,
4.348e+09,,Spot,1,Image 1,1,547,
4.11966e+09,,Spot,1,Image 1,1,550,
3.38274e+09,,Spot,1,Image 1,1,551,
1.32723e+09,,Spot,1,Image 1,1,552,
2.01234e+09,,Spot,1,Image 1,1,554,
5.19127e+09,,Spot,1,Image 1,1,557,
2.02323e+09,,Spot,1,Image 1,1,558,
5.34739e+09,,Spot,1,Image 1,1,559,
4.96412e+09,,Spot,1,Image 1,1,560,
5.61768e+09,,Spot,1,Image 1,1,603,
6.32233e+09,,Spot,1,Image 1,1,53019,
7.12088e+09,,Spot,1,Image 1,1,53020,
4.27439e+09,,Spot,1,Image 1,1,53022,
1.91554e+09,,Spot,1,Image 1,1,53023,
1.14243e+09,,Spot,1,Image 1,1,53024,
2.07736e+09,,Spot,1,Image 1,1,53025,
9.6052e+09,,Spot,1,Image 1,1,53027,
1.22656e+10,,Spot,1,Image 1,1,53028,
3.39802e+09,,Spot,1,Image 1,1,53029,
3.02945e+09,,Spot,1,Image 1,1,53030,
2.68182e+09,,Spot,1,Image 1,1,53031,
3.41551e+09,,Spot,1,Image 1,1,53032,
5.55333e+09,,Spot,1,Image 1,1,53033,
1.45765e+09,,Spot,1,Image 1,1,53034,
3.8729e+09,,Spot,1,Image 1,1,53035,
1.75922e+09,,Spot,1,Image 1,1,53036,
2.39143e+09,,Spot,1,Image 1,1,53037,
4.92571e+09,,Spot,1,Image 1,1,53038,
5.54489e+09,,Spot,1,Image 1,1,53039,
5.16243e+09,,Spot,1,Image 1,1,53040,
5.68725e+09,,Spot,1,Image 1,1,53041,
3.72518e+09,,Spot,1,Image 1,1,53042,
4.16276e+09,,Spot,1,Image 1,1,53043,
4.83992e+09,,Spot,1,Image 1,1,53044,
3.58295e+09,,Spot,1,Image 1,1,53045,
9.25632e+09,,Spot,1,Image 1,1,53046,
3.02486e+09,,Spot,1,Image 1,1,53048,
5.44395e+09,,Spot,1,Image 1,1,53049,
3.20163e+09,,Spot,1,Image 1,1,53050,
1.44172e+09,,Spot,1,Image 1,1,53052,
2.12615e+09,,Spot,1,Image 1,1,53053,
2.90733e+09,,Spot,1,Image 1,1,53055,
3.63907e+09,,Spot,1,Image 1,1,53056,
5.51521e+09,,Spot,1,Image 1,1,53057,
7.56454e+09,,Spot,1,Image 1,1,53058,
2.86394e+09,,Spot,1,Image 1,1,53059,
2.67492e+09,,Spot,1,Image 1,1,53060,
6.13553e+09,,Spot,1,Image 1,1,53061,
2.84555e+09,,Spot,1,Image 1,1,53062,
2.05793e+09,,Spot,1,Image 1,1,53063,
5.21387e+09,,Spot,1,Image 1,1,53065,
4.25529e+09,,Spot,1,Image 1,1,53066,
3.2073e+09,,Spot,1,Image 1,1,53067,
4.08732e+09,,Spot,1,Image 1,1,53068,
2.04679e+09,,Spot,1,Image 1,1,53069,
5.46145e+09,,Spot,1,Image 1,1,53071,
8.24253e+08,,Spot,1,Image 1,1,53072,
6.21521e+09,,Spot,1,Image 1,1,53073,
1.17799e+10,,Spot,1,Image 1,1,53075,
4.57588e+09,,Spot,1,Image 1,1,53078,
7.89992e+09,,Spot,1,Image 1,1,53079,
6.60681e+09,,Spot,1,Image 1,1,53080,
8.23658e+09,,Spot,1,Image 1,1,53081,
5.48118e+09,,Spot,1,Image 1,1,53082,
5.64835e+09,,Spot,1,Image 1,1,53083,
1.24088e+10,,Spot,1,Image 1,1,53084,
1.21052e+10,,Spot,1,Image 1,1,53085,
1.28562e+10,,Spot,1,Image 1,1,53086,
7.25115e+09,,Spot,1,Image 1,1,53087,
8.15468e+09,,Spot,1,Image 1,1,53088,
2.3149e+09,,Spot,1,Image 1,1,53090,
5.8972e+09,,Spot,1,Image 1,1,53091,
4.81834e+09,,Spot,1,Image 1,1,53092,
1.92479e+09,,Spot,1,Image 1,1,53094,
2.43013e+09,,Spot,1,Image 1,1,53095,
1.92241e+09,,Spot,1,Image 1,1,53096,
6.56112e+09,,Spot,1,Image 1,1,53097,
5.36868e+09,,Spot,1,Image 1,1,53098,
1.94758e+09,,Spot,1,Image 1,1,53099,
3.46724e+09,,Spot,1,Image 1,1,53100,
2.34989e+09,,Spot,1,Image 1,1,53101,
5.25056e+09,,Spot,1,Image 1,1,53102,
2.53839e+09,,Spot,1,Image 1,1,53103,
8.28296e+08,,Spot,1,Image 1,1,53104,
1.52328e+09,,Spot,1,Image 1,1,53105,
8.57242e+09,,Spot,1,Image 1,1,53106,
5.26048e+09,,Spot,1,Image 1,1,53107,
3.16898e+09,,Spot,1,Image 1,1,53108,
2.97006e+09,,Spot,1,Image 1,1,53109,
8.51593e+09,,Spot,1,Image 1,1,53110,
4.88637e+09,,Spot,1,Image 1,1,53111,
4.82688e+09,,Spot,1,Image 1,1,53112,
4.01272e+09,,Spot,1,Image 1,1,53113,
5.60014e+09,,Spot,1,Image 1,1,53115,
4.48636e+09,,Spot,1,Image 1,1,53116,
4.08697e+09,,Spot,1,Image 1,1,53118,
5.28777e+09,,Spot,1,Image 1,1,53119,
3.71604e+09,,Spot,1,Image 1,1,53120,
1.61584e+09,,Spot,1,Image 1,1,53121,
1.58918e+10,,Spot,1,Image 1,1,53122,
4.88126e+09,,Spot,1,Image 1,1,53123,
3.49721e+09,,Spot,1,Image 1,1,53124,
2.0468e+09,,Spot,1,Image 1,1,53125,
3.17602e+09,,Spot,1,Image 1,1,53126,
1.97188e+09,,Spot,1,Image 1,1,53127,
2.39888e+09,,Spot,1,Image 1,1,53128,
5.90833e+09,,Spot,1,Image 1,1,53129,
4.83871e+09,,Spot,1,Image 1,1,53130,
3.73759e+09,,Spot,1,Image 1,1,53131,
6.04018e+09,,Spot,1,Image 1,1,53132,
6.01681e+09,,Spot,1,Image 1,1,53133,
5.9885e+09,,Spot,1,Image 1,1,53134,
8.32018e+09,,Spot,1,Image 1,1,53135,
6.91965e+09,,Spot,1,Image 1,1,53136,
2.99246e+09,,Spot,1,Image 1,1,53137,
6.98338e+09,,Spot,1,Image 1,1,53138,
2.04128e+09,,Spot,1,Image 1,1,53140,
6.20121e+09,,Spot,1,Image 1,1,53141,
6.14726e+09,,Spot,1,Image 1,1,53142,
3.75911e+09,,Spot,1,Image 1,1,53143,
6.80369e+09,,Spot,1,Image 1,1,53144,
4.11023e+09,,Spot,1,Image 1,1,53145,
6.51481e+09,,Spot,1,Image 1,1,53146,
8.38101e+09,,Spot,1,Image 1,1,53147,
4.73675e+09,,Spot,1,Image 1,1,53148,
2.88557e+09,,Spot,1,Image 1,1,53149,
9.77071e+09,,Spot,1,Image 1,1,53150,
7.61237e+09,,Spot,1,Image 1,1,53152,
4.2773e+09,,Spot,1,Image 1,1,53154,
4.36235e+09,,Spot,1,Image 1,1,53155,
4.79049e+09,,Spot,1,Image 1,1,53157,
1.75409e+09,,Spot,1,Image 1,1,53159,
7.32562e+09,,Spot,1,Image 1,1,53160,
4.7318e+09,,Spot,1,Image 1,1,53163,
7.49779e+09,,Spot,1,Image 1,1,53164,
6.44223e+09,,Spot,1,Image 1,1,53165,
7.75171e+09,,Spot,1,Image 1,1,53166,
6.38077e+09,,Spot,1,Image 1,1,53167,
2.27698e+09,,Spot,1,Image 1,1,53168,
6.83611e+09,,Spot,1,Image 1,1,53169,
6.10774e+09,,Spot,1,Image 1,1,53170,
5.99202e+09,,Spot,1,Image 1,1,53171,
2.64073e+09,,Spot,1,Image 1,1,53172,
5.56503e+09,,Spot,1,Image 1,1,53173,
1.03777e+10,,Spot,1,Image 1,1,53174,
6.39429e+09,,Spot,1,Image 1,1,53175,
3.68194e+09,,Spot,1,Image 1,1,53176,
1.3922e+09,,Spot,1,Image 1,1,53177,
2.22938e+09,,Spot,1,Image 1,1,53179,
4.95257e+09,,Spot,1,Image 1,1,53180,
2.98577e+09,,Spot,1,Image 1,1,53181,
4.99369e+09,,Spot,1,Image 1,1,53182,
3.73763e+09,,Spot,1,Image 1,1,53183,
1.98179e+09,,Spot,1,Image 1,1,53184,
2.95145e+09,,Spot,1,Image 1,1,53185,
8.08314e+08,,Spot,1,Image 1,1,53186,
2.85546e+09,,Spot,1,Image 1,1,53187,
3.99737e+09,,Spot,1,Image 1,1,53188,
3.85603e+09,,Spot,1,Image 1,1,53189,
5.26882e+09,,Spot,1,Image 1,1,53190,
1.37081e+09,,Spot,1,Image 1,1,53191,
4.69624e+09,,Spot,1,Image 1,1,53192,
6.50426e+09,,Spot,1,Image 1,1,53193,
6.81031e+09,,Spot,1,Image 1,1,53194,
4.01367e+09,,Spot,1,Image 1,1,53195,
1.87495e+09,,Spot,1,Image 1,1,53196,
3.9279e+09,,Spot,1,Image 1,1,53197,
3.9315e+09,,Spot,1,Image 1,1,53198,
4.71975e+09,,Spot,1,Image 1,1,53199,
2.18092e+09,,Spot,1,Image 1,1,53200,
1.93774e+09,,Spot,1,Image 1,1,53201,
9.6713e+09,,Spot,1,Image 1,1,53203,
8.17325e+09,,Spot,1,Image 1,1,53204,
1.96831e+09,,Spot,1,Image 1,1,53205,
6.36861e+09,,Spot,1,Image 1,1,53206,
4.18262e+09,,Spot,1,Image 1,1,53207,
1.88356e+09,,Spot,1,Image 1,1,53208,
2.73072e+09,,Spot,1,Image 1,1,53209,
9.06483e+09,,Spot,1,Image 1,1,53210,
7.18994e+09,,Spot,1,Image 1,1,53211,
6.37031e+09,,Spot,1,Image 1,1,53212,
6.70806e+09,,Spot,1,Image 1,1,53213,
5.28863e+09,,Spot,1,Image 1,1,53214,
1.16326e+10,,Spot,1,Image 1,1,53215,
3.29629e+09,,Spot,1,Image 1,1,53216,
2.6525e+09,,Spot,1,Image 1,1,53217,
5.72332e+09,,Spot,1,Image 1,1,53218,
9.98702e+08,,Spot,1,Image 1,1,53219,
4.45601e+09,,Spot,1,Image 1,1,53220,
3.54052e+09,,Spot,1,Image 1,1,53221,
6.99422e+09,,Spot,1,Image 1,1,53222,
2.43092e+09,,Spot,1,Image 1,1,53225,
5.46427e+09,,Spot,1,Image 1,1,53226,
5.48699e+09,,Spot,1,Image 1,1,53227,
1.44169e+09,,Spot,1,Image 1,1,53228,
3.13465e+09,,Spot,1,Image 1,1,53229,
1.88664e+09,,Spot,1,Image 1,1,53230,
6.96898e+09,,Spot,1,Image 1,1,53231,
1.67145e+09,,Spot,1,Image 1,1,53232,
4.87552e+09,,Spot,1,Image 1,1,53233,
4.87458e+09,,Spot,1,Image 1,1,53234,
3.69569e+09,,Spot,1,Image 1,1,53235,
2.04995e+10,,Spot,1,Image 1,2,53236,
1.22662e+09,,Spot,1,Image 1,2,53237,
1.00163e+09,,Spot,1,Image 1,2,53238,
2.74945e+09,,Spot,1,Image 1,2,53239,
2.05277e+09,,Spot,1,Image 1,2,53240,
3.55644e+09,,Spot,1,Image 1,2,53241,
1.43384e+09,,Spot,1,Image 1,2,53242,
3.63025e+09,,Spot,1,Image 1,2,53243,
2.32034e+09,,Spot,1,Image 1,2,53244,
1.68065e+09,,Spot,1,Image 1,2,53245,
2.68875e+09,,Spot,1,Image 1,2,53246,
9.21647e+08,,Spot,1,Image 1,2,53247,
2.25468e+09,,Spot,1,Image 1,2,53248,
6.10089e+09,,Spot,1,Image 1,2,53249,
8.21593e+08,,Spot,1,Image 1,2,53250,
1.69718e+09,,Spot,1,Image 1,2,53251,
1.97048e+09,,Spot,1,Image 1,2,53252,
2.39123e+09,,Spot,1,Image 1,2,53253,
1.34451e+09,,Spot,1,Image 1,2,53254,
5.10092e+09,,Spot,1,Image 1,2,53255,
5.13073e+09,,Spot,1,Image 1,2,53256,
1.8053e+09,,Spot,1,Image 1,2,53257,
3.56955e+09,,Spot,1,Image 1,2,53258,
5.5477e+09,,Spot,1,Image 1,2,53259,
2.52899e+09,,Spot,1,Image 1,2,53260,
3.10168e+09,,Spot,1,Image 1,2,53261,
4.14609e+09,,Spot,1,Image 1,2,53262,
7.06854e+09,,Spot,1,Image 1,2,53263,
1.12249e+09,,Spot,1,Image 1,2,53264,
2.15847e+09,,Spot,1,Image 1,2,53265,
1.63771e+09,,Spot,1,Image 1,2,53266,
5.48563e+09,,Spot,1,Image 1,2,53267,
4.69339e+08,,Spot,1,Image 1,2,53268,
3.65102e+08,,Spot,1,Image 1,2,53269,
5.39161e+09,,Spot,1,Image 1,2,53270,
3.17408e+09,,Spot,1,Image 1,2,53271,
5.33355e+09,,Spot,1,Image 1,2,53272,
1.57184e+09,,Spot,1,Image 1,2,53273,
8.77986e+09,,Spot,1,Image 1,2,53274,
1.88487e+09,,Spot,1,Image 1,2,53275,
1.10523e+09,,Spot,1,Image 1,2,53276,
1.83492e+09,,Spot,1,Image 1,2,53277,
1.58975e+09,,Spot,1,Image 1,2,53278,
1.00833e+09,,Spot,1,Image 1,2,53279,
5.69151e+09,,Spot,1,Image 1,2,53280,
6.30469e+09,,Spot,1,Image 1,2,53281,
1.87531e+09,,Spot,1,Image 1,2,53282,
7.1167e+09,,Spot,1,Image 1,2,53283,
2.69368e+09,,Spot,1,Image 1,2,53284,
2.62368e+09,,Spot,1,Image 1,2,53285,
1.99783e+09,,Spot,1,Image 1,2,53286,
1.28549e+09,,Spot,1,Image 1,2,53287,
1.62425e+09,,Spot,1,Image 1,2,53288,
4.013e+09,,Spot,1,Image 1,2,53289,
3.12029e+09,,Spot,1,Image 1,2,53290,
1.00524e+09,,Spot,1,Image 1,2,53291,
1.43616e+10,,Spot,1,Image 1,2,53292,
1.99721e+09,,Spot,1,Image 1,2,53293,
2.55378e+09,,Spot,1,Image 1,2,53294,
2.46253e+09,,Spot,1,Image 1,2,53295,
1.16481e+09,,Spot,1,Image 1,2,53296,
1.95774e+09,,Spot,1,Image 1,2,53297,
1.79624e+09,,Spot,1,Image 1,2,53298,
2.23478e+09,,Spot,1,Image 1,2,53299,
1.37437e+09,,Spot,1,Image 1,2,53300,
1.6702e+09,,Spot,1,Image 1,2,53301,
6.80572e+08,,Spot,1,Image 1,2,53302,
1.35445e+09,,Spot,1,Image 1,2,53303,
1.66847e+09,,Spot,1,Image 1,2,53304,
3.26197e+09,,Spot,1,Image 1,2,53305,
4.54583e+09,,Spot,1,Image 1,2,53306,
3.62804e+09,,Spot,1,Image 1,2,53307,
1.97965e+09,,Spot,1,Image 1,2,53308,
3.80021e+09,,Spot,1,Image 1,2,53309,
4.97359e+09,,Spot,1,Image 1,2,53310,
2.75792e+09,,Spot,1,Image 1,2,53311,
1.56411e+09,,Spot,1,Image 1,2,53312,
1.52049e+09,,Spot,1,Image 1,2,53313,
5.74236e+08,,Spot,1,Image 1,2,53314,
1.91367e+09,,Spot,1,Image 1,2,53315,
7.03799e+08,,Spot,1,Image 1,2,53316,
3.15661e+09,,Spot,1,Image 1,2,53317,
2.35105e+09,,Spot,1,Image 1,2,53318,
1.44391e+09,,Spot,1,Image 1,2,53319,
2.8229e+09,,Spot,1,Image 1,2,53320,
3.79482e+09,,Spot,1,Image 1,2,53321,
2.13164e+09,,Spot,1,Image 1,2,53322,
4.67404e+09,,Spot,1,Image 1,2,53323,
1.76959e+09,,Spot,1,Image 1,2,53324,
1.04556e+09,,Spot,1,Image 1,2,53325,
2.91089e+09,,Spot,1,Image 1,2,53326,
1.10929e+09,,Spot,1,Image 1,2,53327,
1.81028e+09,,Spot,1,Image 1,2,53328,
2.68831e+09,,Spot,1,Image 1,2,53329,
3.0897e+09,,Spot,1,Image 1,2,53330,
1.67627e+09,,Spot,1,Image 1,2,53331,
3.15793e+09,,Spot,1,Image 1,2,53332,
7.86298e+09,,Spot,1,Image 1,2,53333,
8.19778e+09,,Spot,1,Image 1,2,53334,
3.46837e+09,,Spot,1,Image 1,2,53335,
3.9235e+09,,Spot,1,Image 1,2,53336,
3.01091e+09,,Spot,1,Image 1,2,53337,
4.27481e+09,,Spot,1,Image 1,2,53338,
5.98365e+09,,Spot,1,Image 1,2,53339,
5.1058e+09,,Spot,1,Image 1,2,53340,
4.59628e+09,,Spot,1,Image 1,2,53341,
1.04443e+10,,Spot,1,Image 1,2,53342,
1.81662e+09,,Spot,1,Image 1,2,53343,
2.27229e+09,,Spot,1,Image 1,2,53344,
2.00408e+09,,Spot,1,Image 1,2,53345,
3.50987e+09,,Spot,1,Image 1,2,53346,
1.62115e+09,,Spot,1,Image 1,2,53347,
4.84361e+09,,Spot,1,Image 1,2,53348,
7.30579e+08,,Spot,1,Image 1,2,53349,
5.65142e+09,,Spot,1,Image 1,2,53350,
4.3986e+09,,Spot,1,Image 1,2,53351,
3.65052e+09,,Spot,1,Image 1,2,53352,
2.44744e+09,,Spot,1,Image 1,2,53353,
2.02086e+09,,Spot,1,Image 1,2,53354,
3.45705e+08,,Spot,1,Image 1,2,53355,
2.50038e+09,,Spot,1,Image 1,2,53356,
2.174e+09,,Spot,1,Image 1,2,53357,
2.61016e+09,,Spot,1,Image 1,2,53358,
1.51244e+09,,Spot,1,Image 1,2,53359,
1.32707e+09,,Spot,1,Image 1,2,53360,
1.53872e+09,,Spot,1,Image 1,2,53361,
2.88086e+09,,Spot,1,Image 1,2,53362,
5.15324e+09,,Spot,1,Image 1,2,53363,
