
Intensity StdDev Ch=3 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
918.616,,Spot,3,Image 1,1,520,
830.909,,Spot,3,Image 1,1,521,
360.432,,Spot,3,Image 1,1,522,
607.072,,Spot,3,Image 1,1,523,
733.717,,Spot,3,Image 1,1,524,
391.856,,Spot,3,Image 1,1,525,
447.269,,Spot,3,Image 1,1,526,
556.128,,Spot,3,Image 1,1,527,
550.396,,Spot,3,Image 1,1,528,
821.173,,Spot,3,Image 1,1,529,
304.637,,Spot,3,Image 1,1,530,
446.818,,Spot,3,Image 1,1,531,
744.712,,Spot,3,Image 1,1,547,
698.638,,Spot,3,Image 1,1,550,
873.471,,Spot,3,Image 1,1,551,
520.122,,Spot,3,Image 1,1,552,
787.406,,Spot,3,Image 1,1,554,
528.803,,Spot,3,Image 1,1,557,
624.705,,Spot,3,Image 1,1,558,
385.514,,Spot,3,Image 1,1,559,
578.358,,Spot,3,Image 1,1,560,
799.914,,Spot,3,Image 1,1,603,
976.581,,Spot,3,Image 1,1,53019,
924.727,,Spot,3,Image 1,1,53020,
832.315,,Spot,3,Image 1,1,53022,
338.625,,Spot,3,Image 1,1,53023,
153.75,,Spot,3,Image 1,1,53024,
538.445,,Spot,3,Image 1,1,53025,
660.178,,Spot,3,Image 1,1,53027,
756.501,,Spot,3,Image 1,1,53028,
201.484,,Spot,3,Image 1,1,53029,
158.432,,Spot,3,Image 1,1,53030,
149.248,,Spot,3,Image 1,1,53031,
193.827,,Spot,3,Image 1,1,53032,
289.934,,Spot,3,Image 1,1,53033,
173.247,,Spot,3,Image 1,1,53034,
158.668,,Spot,3,Image 1,1,53035,
485.637,,Spot,3,Image 1,1,53036,
635.532,,Spot,3,Image 1,1,53037,
591.1,,Spot,3,Image 1,1,53038,
571.976,,Spot,3,Image 1,1,53039,
483.658,,Spot,3,Image 1,1,53040,
528.761,,Spot,3,Image 1,1,53041,
469.48,,Spot,3,Image 1,1,53042,
446.211,,Spot,3,Image 1,1,53043,
305.956,,Spot,3,Image 1,1,53044,
688.843,,Spot,3,Image 1,1,53045,
320.617,,Spot,3,Image 1,1,53046,
216.514,,Spot,3,Image 1,1,53048,
288.28,,Spot,3,Image 1,1,53049,
526.434,,Spot,3,Image 1,1,53050,
185.375,,Spot,3,Image 1,1,53052,
482.689,,Spot,3,Image 1,1,53053,
714.283,,Spot,3,Image 1,1,53055,
669.519,,Spot,3,Image 1,1,53056,
639.432,,Spot,3,Image 1,1,53057,
772.169,,Spot,3,Image 1,1,53058,
625.774,,Spot,3,Image 1,1,53059,
631.575,,Spot,3,Image 1,1,53060,
713.82,,Spot,3,Image 1,1,53061,
693.788,,Spot,3,Image 1,1,53062,
559.352,,Spot,3,Image 1,1,53063,
596.255,,Spot,3,Image 1,1,53065,
1151.68,,Spot,3,Image 1,1,53066,
953.911,,Spot,3,Image 1,1,53067,
327.486,,Spot,3,Image 1,1,53068,
395.403,,Spot,3,Image 1,1,53069,
387.815,,Spot,3,Image 1,1,53071,
316.867,,Spot,3,Image 1,1,53072,
748.898,,Spot,3,Image 1,1,53073,
796.754,,Spot,3,Image 1,1,53075,
1107.93,,Spot,3,Image 1,1,53078,
636.725,,Spot,3,Image 1,1,53079,
829.93,,Spot,3,Image 1,1,53080,
989.036,,Spot,3,Image 1,1,53081,
797.266,,Spot,3,Image 1,1,53082,
573.634,,Spot,3,Image 1,1,53083,
891.508,,Spot,3,Image 1,1,53084,
909.687,,Spot,3,Image 1,1,53085,
752.964,,Spot,3,Image 1,1,53086,
899.731,,Spot,3,Image 1,1,53087,
673.527,,Spot,3,Image 1,1,53088,
719.024,,Spot,3,Image 1,1,53090,
533.435,,Spot,3,Image 1,1,53091,
781.208,,Spot,3,Image 1,1,53092,
743.92,,Spot,3,Image 1,1,53094,
1112.24,,Spot,3,Image 1,1,53095,
588.12,,Spot,3,Image 1,1,53096,
864.577,,Spot,3,Image 1,1,53097,
697.151,,Spot,3,Image 1,1,53098,
932.99,,Spot,3,Image 1,1,53099,
1005.06,,Spot,3,Image 1,1,53100,
710.485,,Spot,3,Image 1,1,53101,
950.794,,Spot,3,Image 1,1,53102,
739.714,,Spot,3,Image 1,1,53103,
496.003,,Spot,3,Image 1,1,53104,
387.185,,Spot,3,Image 1,1,53105,
895.246,,Spot,3,Image 1,1,53106,
815.312,,Spot,3,Image 1,1,53107,
138.871,,Spot,3,Image 1,1,53108,
180.695,,Spot,3,Image 1,1,53109,
263.855,,Spot,3,Image 1,1,53110,
158.179,,Spot,3,Image 1,1,53111,
141.434,,Spot,3,Image 1,1,53112,
181.376,,Spot,3,Image 1,1,53113,
575.435,,Spot,3,Image 1,1,53115,
539.248,,Spot,3,Image 1,1,53116,
499.069,,Spot,3,Image 1,1,53118,
263.835,,Spot,3,Image 1,1,53119,
266.179,,Spot,3,Image 1,1,53120,
432.773,,Spot,3,Image 1,1,53121,
417.391,,Spot,3,Image 1,1,53122,
163.003,,Spot,3,Image 1,1,53123,
328.931,,Spot,3,Image 1,1,53124,
231.792,,Spot,3,Image 1,1,53125,
297.373,,Spot,3,Image 1,1,53126,
385.972,,Spot,3,Image 1,1,53127,
488.477,,Spot,3,Image 1,1,53128,
485.386,,Spot,3,Image 1,1,53129,
216.155,,Spot,3,Image 1,1,53130,
335.712,,Spot,3,Image 1,1,53131,
729.346,,Spot,3,Image 1,1,53132,
815.957,,Spot,3,Image 1,1,53133,
1167.31,,Spot,3,Image 1,1,53134,
1033.08,,Spot,3,Image 1,1,53135,
790.611,,Spot,3,Image 1,1,53136,
646.667,,Spot,3,Image 1,1,53137,
1138.98,,Spot,3,Image 1,1,53138,
1155.87,,Spot,3,Image 1,1,53140,
765.785,,Spot,3,Image 1,1,53141,
805.307,,Spot,3,Image 1,1,53142,
634.192,,Spot,3,Image 1,1,53143,
574.108,,Spot,3,Image 1,1,53144,
642.156,,Spot,3,Image 1,1,53145,
663.246,,Spot,3,Image 1,1,53146,
681.434,,Spot,3,Image 1,1,53147,
673.409,,Spot,3,Image 1,1,53148,
599.726,,Spot,3,Image 1,1,53149,
667.736,,Spot,3,Image 1,1,53150,
853.065,,Spot,3,Image 1,1,53152,
901.975,,Spot,3,Image 1,1,53154,
732.293,,Spot,3,Image 1,1,53155,
657.861,,Spot,3,Image 1,1,53157,
938.277,,Spot,3,Image 1,1,53159,
542.372,,Spot,3,Image 1,1,53160,
571.074,,Spot,3,Image 1,1,53163,
574.42,,Spot,3,Image 1,1,53164,
837.663,,Spot,3,Image 1,1,53165,
608.675,,Spot,3,Image 1,1,53166,
574.277,,Spot,3,Image 1,1,53167,
805.262,,Spot,3,Image 1,1,53168,
858.208,,Spot,3,Image 1,1,53169,
771.774,,Spot,3,Image 1,1,53170,
719.892,,Spot,3,Image 1,1,53171,
683.616,,Spot,3,Image 1,1,53172,
652.402,,Spot,3,Image 1,1,53173,
651.88,,Spot,3,Image 1,1,53174,
597.562,,Spot,3,Image 1,1,53175,
1059.05,,Spot,3,Image 1,1,53176,
815.484,,Spot,3,Image 1,1,53177,
721.742,,Spot,3,Image 1,1,53179,
764.836,,Spot,3,Image 1,1,53180,
1032.17,,Spot,3,Image 1,1,53181,
897.71,,Spot,3,Image 1,1,53182,
856.315,,Spot,3,Image 1,1,53183,
652.83,,Spot,3,Image 1,1,53184,
639.716,,Spot,3,Image 1,1,53185,
665.865,,Spot,3,Image 1,1,53186,
695.543,,Spot,3,Image 1,1,53187,
750.889,,Spot,3,Image 1,1,53188,
617.973,,Spot,3,Image 1,1,53189,
677.477,,Spot,3,Image 1,1,53190,
595.824,,Spot,3,Image 1,1,53191,
615.037,,Spot,3,Image 1,1,53192,
675.339,,Spot,3,Image 1,1,53193,
754.679,,Spot,3,Image 1,1,53194,
727.633,,Spot,3,Image 1,1,53195,
512.789,,Spot,3,Image 1,1,53196,
710.488,,Spot,3,Image 1,1,53197,
653.733,,Spot,3,Image 1,1,53198,
765.046,,Spot,3,Image 1,1,53199,
541.435,,Spot,3,Image 1,1,53200,
644.514,,Spot,3,Image 1,1,53201,
693.513,,Spot,3,Image 1,1,53203,
669.321,,Spot,3,Image 1,1,53204,
624.252,,Spot,3,Image 1,1,53205,
573.515,,Spot,3,Image 1,1,53206,
692.092,,Spot,3,Image 1,1,53207,
500.253,,Spot,3,Image 1,1,53208,
423.55,,Spot,3,Image 1,1,53209,
395.927,,Spot,3,Image 1,1,53210,
675.198,,Spot,3,Image 1,1,53211,
573.237,,Spot,3,Image 1,1,53212,
588.847,,Spot,3,Image 1,1,53213,
672.014,,Spot,3,Image 1,1,53214,
607.011,,Spot,3,Image 1,1,53215,
611.175,,Spot,3,Image 1,1,53216,
539.727,,Spot,3,Image 1,1,53217,
746.585,,Spot,3,Image 1,1,53218,
605.891,,Spot,3,Image 1,1,53219,
519.663,,Spot,3,Image 1,1,53220,
602.236,,Spot,3,Image 1,1,53221,
542.376,,Spot,3,Image 1,1,53222,
930.004,,Spot,3,Image 1,1,53225,
696.623,,Spot,3,Image 1,1,53226,
817.421,,Spot,3,Image 1,1,53227,
1148.79,,Spot,3,Image 1,1,53228,
1580.94,,Spot,3,Image 1,1,53229,
1053.56,,Spot,3,Image 1,1,53230,
1032.3,,Spot,3,Image 1,1,53231,
743.066,,Spot,3,Image 1,1,53232,
760.571,,Spot,3,Image 1,1,53233,
818.221,,Spot,3,Image 1,1,53234,
678.104,,Spot,3,Image 1,1,53235,
525.344,,Spot,3,Image 1,2,53236,
276,,Spot,3,Image 1,2,53237,
158.69,,Spot,3,Image 1,2,53238,
375.93,,Spot,3,Image 1,2,53239,
322.727,,Spot,3,Image 1,2,53240,
190.337,,Spot,3,Image 1,2,53241,
209.493,,Spot,3,Image 1,2,53242,
208.127,,Spot,3,Image 1,2,53243,
114.54,,Spot,3,Image 1,2,53244,
462.181,,Spot,3,Image 1,2,53245,
512.167,,Spot,3,Image 1,2,53246,
563.255,,Spot,3,Image 1,2,53247,
627.206,,Spot,3,Image 1,2,53248,
739.4,,Spot,3,Image 1,2,53249,
540.889,,Spot,3,Image 1,2,53250,
692.65,,Spot,3,Image 1,2,53251,
428.797,,Spot,3,Image 1,2,53252,
457.413,,Spot,3,Image 1,2,53253,
648.914,,Spot,3,Image 1,2,53254,
747.584,,Spot,3,Image 1,2,53255,
790.817,,Spot,3,Image 1,2,53256,
520.815,,Spot,3,Image 1,2,53257,
605.551,,Spot,3,Image 1,2,53258,
508.967,,Spot,3,Image 1,2,53259,
665.879,,Spot,3,Image 1,2,53260,
725.301,,Spot,3,Image 1,2,53261,
484.063,,Spot,3,Image 1,2,53262,
517.603,,Spot,3,Image 1,2,53263,
444.547,,Spot,3,Image 1,2,53264,
423.319,,Spot,3,Image 1,2,53265,
474.668,,Spot,3,Image 1,2,53266,
476.005,,Spot,3,Image 1,2,53267,
480.478,,Spot,3,Image 1,2,53268,
321.233,,Spot,3,Image 1,2,53269,
596.731,,Spot,3,Image 1,2,53270,
419.975,,Spot,3,Image 1,2,53271,
646.747,,Spot,3,Image 1,2,53272,
393.621,,Spot,3,Image 1,2,53273,
645.294,,Spot,3,Image 1,2,53274,
528.834,,Spot,3,Image 1,2,53275,
263.237,,Spot,3,Image 1,2,53276,
196.338,,Spot,3,Image 1,2,53277,
385.848,,Spot,3,Image 1,2,53278,
355.751,,Spot,3,Image 1,2,53279,
141.995,,Spot,3,Image 1,2,53280,
459.074,,Spot,3,Image 1,2,53281,
297.412,,Spot,3,Image 1,2,53282,
341.37,,Spot,3,Image 1,2,53283,
336.389,,Spot,3,Image 1,2,53284,
378.031,,Spot,3,Image 1,2,53285,
521.25,,Spot,3,Image 1,2,53286,
244.477,,Spot,3,Image 1,2,53287,
115.01,,Spot,3,Image 1,2,53288,
535.891,,Spot,3,Image 1,2,53289,
282.925,,Spot,3,Image 1,2,53290,
688.508,,Spot,3,Image 1,2,53291,
892.743,,Spot,3,Image 1,2,53292,
695.458,,Spot,3,Image 1,2,53293,
551.699,,Spot,3,Image 1,2,53294,
1084.64,,Spot,3,Image 1,2,53295,
434.444,,Spot,3,Image 1,2,53296,
522.595,,Spot,3,Image 1,2,53297,
205.238,,Spot,3,Image 1,2,53298,
767.186,,Spot,3,Image 1,2,53299,
734.454,,Spot,3,Image 1,2,53300,
860.021,,Spot,3,Image 1,2,53301,
489.52,,Spot,3,Image 1,2,53302,
575.071,,Spot,3,Image 1,2,53303,
353.945,,Spot,3,Image 1,2,53304,
474.56,,Spot,3,Image 1,2,53305,
516.911,,Spot,3,Image 1,2,53306,
470.271,,Spot,3,Image 1,2,53307,
313.593,,Spot,3,Image 1,2,53308,
789.97,,Spot,3,Image 1,2,53309,
967.261,,Spot,3,Image 1,2,53310,
372.411,,Spot,3,Image 1,2,53311,
560.508,,Spot,3,Image 1,2,53312,
380.349,,Spot,3,Image 1,2,53313,
405.169,,Spot,3,Image 1,2,53314,
340.576,,Spot,3,Image 1,2,53315,
130.401,,Spot,3,Image 1,2,53316,
358.731,,Spot,3,Image 1,2,53317,
514.547,,Spot,3,Image 1,2,53318,
286.431,,Spot,3,Image 1,2,53319,
273.403,,Spot,3,Image 1,2,53320,
426.313,,Spot,3,Image 1,2,53321,
336.366,,Spot,3,Image 1,2,53322,
388.681,,Spot,3,Image 1,2,53323,
399.938,,Spot,3,Image 1,2,53324,
223.876,,Spot,3,Image 1,2,53325,
365.649,,Spot,3,Image 1,2,53326,
770.019,,Spot,3,Image 1,2,53327,
212.466,,Spot,3,Image 1,2,53328,
213.771,,Spot,3,Image 1,2,53329,
184.467,,Spot,3,Image 1,2,53330,
139.816,,Spot,3,Image 1,2,53331,
252.617,,Spot,3,Image 1,2,53332,
785.076,,Spot,3,Image 1,2,53333,
474.725,,Spot,3,Image 1,2,53334,
432.184,,Spot,3,Image 1,2,53335,
879.632,,Spot,3,Image 1,2,53336,
742.76,,Spot,3,Image 1,2,53337,
455.374,,Spot,3,Image 1,2,53338,
890.871,,Spot,3,Image 1,2,53339,
983.022,,Spot,3,Image 1,2,53340,
241.136,,Spot,3,Image 1,2,53341,
238.198,,Spot,3,Image 1,2,53342,
707.738,,Spot,3,Image 1,2,53343,
519.185,,Spot,3,Image 1,2,53344,
665.665,,Spot,3,Image 1,2,53345,
627.99,,Spot,3,Image 1,2,53346,
467.692,,Spot,3,Image 1,2,53347,
513.695,,Spot,3,Image 1,2,53348,
516.108,,Spot,3,Image 1,2,53349,
589.592,,Spot,3,Image 1,2,53350,
766.857,,Spot,3,Image 1,2,53351,
646.892,,Spot,3,Image 1,2,53352,
287.046,,Spot,3,Image 1,2,53353,
385.16,,Spot,3,Image 1,2,53354,
273.443,,Spot,3,Image 1,2,53355,
571.914,,Spot,3,Image 1,2,53356,
521.937,,Spot,3,Image 1,2,53357,
396.542,,Spot,3,Image 1,2,53358,
365.209,,Spot,3,Image 1,2,53359,
252.635,,Spot,3,Image 1,2,53360,
301.37,,Spot,3,Image 1,2,53361,
276.323,,Spot,3,Image 1,2,53362,
617.414,,Spot,3,Image 1,2,53363,
586.478,,Spot,3,Image 1,2,53364,
627.971,,Spot,3,Image 1,2,53365,
1532.26,,Spot,3,Image 1,2,53366,
950.034,,Spot,3,Image 1,2,53367,
600.484,,Spot,3,Image 1,2,53368,
207.859,,Spot,3,Image 1,2,53369,
818.528,,Spot,3,Image 1,2,53370,
655.372,,Spot,3,Image 1,2,53371,
591.441,,Spot,3,Image 1,2,53372,
1041.3,,Spot,3,Image 1,2,53373,
413.95,,Spot,3,Image 1,2,53374,
548.179,,Spot,3,Image 1,2,53375,
327.318,,Spot,3,Image 1,2,53376,
412.056,,Spot,3,Image 1,2,53377,
510.847,,Spot,3,Image 1,2,53378,
197.646,,Spot,3,Image 1,2,53379,
295.686,,Spot,3,Image 1,2,53380,
256.904,,Spot,3,Image 1,2,53381,
228.786,,Spot,3,Image 1,2,53382,
462.519,,Spot,3,Image 1,2,53383,
526.675,,Spot,3,Image 1,2,53384,
697.09,,Spot,3,Image 1,2,53385,
141.151,,Spot,3,Image 1,2,53386,
220.104,,Spot,3,Image 1,2,53387,
134.58,,Spot,3,Image 1,2,53388,
248.906,,Spot,3,Image 1,2,53389,
396.903,,Spot,3,Image 1,2,53390,
1329.65,,Spot,3,Image 1,2,53391,
953.573,,Spot,3,Image 1,2,53392,
883.204,,Spot,3,Image 1,2,53393,
848.665,,Spot,3,Image 1,2,53394,
625.632,,Spot,3,Image 1,2,53395,
771.956,,Spot,3,Image 1,2,53396,
552.372,,Spot,3,Image 1,2,53397,
930.73,,Spot,3,Image 1,2,53398,
370.36,,Spot,3,Image 1,2,53399,
259.903,,Spot,3,Image 1,2,53400,
607.739,,Spot,3,Image 1,2,53401,
595.303,,Spot,3,Image 1,2,53402,
449.838,,Spot,3,Image 1,2,53403,
485.474,,Spot,3,Image 1,2,53404,
761.433,,Spot,3,Image 1,2,53405,
488.246,,Spot,3,Image 1,2,53406,
574.897,,Spot,3,Image 1,2,53407,
667.317,,Spot,3,Image 1,2,53408,
416.673,,Spot,3,Image 1,2,53409,
411.408,,Spot,3,Image 1,2,53410,
546.722,,Spot,3,Image 1,2,53411,
237.066,,Spot,3,Image 1,2,53412,
416.994,,Spot,3,Image 1,2,53413,
518.986,,Spot,3,Image 1,2,53414,
677.448,,Spot,3,Image 1,2,53415,
549.926,,Spot,3,Image 1,2,53416,
249.774,,Spot,3,Image 1,2,53417,
635.957,,Spot,3,Image 1,2,53418,
100.145,,Spot,3,Image 1,2,53419,
423.934,,Spot,3,Image 1,2,53420,
467.072,,Spot,3,Image 1,2,53421,
718.41,,Spot,3,Image 1,2,53422,
570.412,,Spot,3,Image 1,2,53423,
275.344,,Spot,3,Image 1,2,53424,
394.031,,Spot,3,Image 1,2,53425,
496.583,,Spot,3,Image 1,2,53426,
313.631,,Spot,3,Image 1,2,53427,
252.011,,Spot,3,Image 1,2,53428,
474.229,,Spot,3,Image 1,2,53429,
488.713,,Spot,3,Image 1,2,53430,
291.94,,Spot,3,Image 1,2,53431,
275.44,,Spot,3,Image 1,2,53432,
441.406,,Spot,3,Image 1,2,53433,
525.678,,Spot,3,Image 1,2,53434,
139.489,,Spot,3,Image 1,2,53435,
302.133,,Spot,3,Image 1,2,53436,
374.772,,Spot,3,Image 1,2,53437,
179.126,,Spot,3,Image 1,2,53438,
101.651,,Spot,3,Image 1,2,53439,
791.416,,Spot,3,Image 1,2,53440,
857.208,,Spot,3,Image 1,2,53441,
166.148,,Spot,3,Image 1,2,53442,
768.026,,Spot,3,Image 1,2,53443,
545.753,,Spot,3,Image 1,2,53444,
866.917,,Spot,3,Image 1,2,53445,
699.902,,Spot,3,Image 1,2,53446,
490.553,,Spot,3,Image 1,2,53447,
514.957,,Spot,3,Image 1,2,53448,
776.317,,Spot,3,Image 1,2,53449,
341.886,,Spot,3,Image 1,2,53450,
480.286,,Spot,3,Image 1,2,53451,
616.529,,Spot,3,Image 1,2,53452,
477.878,,Spot,3,Image 1,2,53453,
527.522,,Spot,3,Image 1,2,53454,
295.985,,Spot,3,Image 1,2,53455,
331.102,,Spot,3,Image 1,2,53456,
506.075,,Spot,3,Image 1,2,53457,
274.992,,Spot,3,Image 1,2,53458,
924.231,,Spot,3,Image 1,2,53459,
353.734,,Spot,3,Image 1,2,53460,
449.401,,Spot,3,Image 1,2,53461,
