
Intensity Max Ch=4 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
3955,,Spot,4,Image 1,1,426,
5131,,Spot,4,Image 1,1,427,
2154,,Spot,4,Image 1,1,428,
2724,,Spot,4,Image 1,1,429,
4070,,Spot,4,Image 1,1,431,
2352,,Spot,4,Image 1,1,432,
3033,,Spot,4,Image 1,1,434,
3414,,Spot,4,Image 1,1,435,
8448,,Spot,4,Image 1,1,436,
1945,,Spot,4,Image 1,1,437,
528,,Spot,4,Image 1,1,438,
2701,,Spot,4,Image 1,1,439,
2747,,Spot,4,Image 1,1,440,
3004,,Spot,4,Image 1,1,441,
3842,,Spot,4,Image 1,1,442,
982,,Spot,4,Image 1,1,443,
2466,,Spot,4,Image 1,1,444,
4021,,Spot,4,Image 1,1,445,
4186,,Spot,4,Image 1,1,446,
2322,,Spot,4,Image 1,1,512,
495,,Spot,4,Image 1,1,514,
352,,Spot,4,Image 1,1,517,
1343,,Spot,4,Image 1,1,518,
1754,,Spot,4,Image 1,1,519,
4470,,Spot,4,Image 1,1,520,
5707,,Spot,4,Image 1,1,521,
2276,,Spot,4,Image 1,1,522,
1846,,Spot,4,Image 1,1,523,
1120,,Spot,4,Image 1,1,524,
3296,,Spot,4,Image 1,1,525,
11757,,Spot,4,Image 1,1,526,
5561,,Spot,4,Image 1,1,527,
2673,,Spot,4,Image 1,1,528,
1253,,Spot,4,Image 1,1,529,
0,,Spot,4,Image 1,1,530,
2252,,Spot,4,Image 1,1,531,
2848,,Spot,4,Image 1,1,547,
4923,,Spot,4,Image 1,1,550,
1823,,Spot,4,Image 1,1,551,
2692,,Spot,4,Image 1,1,552,
2526,,Spot,4,Image 1,1,554,
4663,,Spot,4,Image 1,1,557,
2785,,Spot,4,Image 1,1,558,
4901,,Spot,4,Image 1,1,559,
5793,,Spot,4,Image 1,1,560,
3589,,Spot,4,Image 1,1,603,
3842,,Spot,4,Image 1,1,53019,
2576,,Spot,4,Image 1,1,53020,
3099,,Spot,4,Image 1,1,53022,
3834,,Spot,4,Image 1,1,53023,
1297,,Spot,4,Image 1,1,53024,
2593,,Spot,4,Image 1,1,53025,
6275,,Spot,4,Image 1,1,53027,
6160,,Spot,4,Image 1,1,53028,
4276,,Spot,4,Image 1,1,53029,
3135,,Spot,4,Image 1,1,53030,
1619,,Spot,4,Image 1,1,53031,
3150,,Spot,4,Image 1,1,53032,
5333,,Spot,4,Image 1,1,53033,
1937,,Spot,4,Image 1,1,53034,
3102,,Spot,4,Image 1,1,53035,
3028,,Spot,4,Image 1,1,53036,
2992,,Spot,4,Image 1,1,53037,
2731,,Spot,4,Image 1,1,53038,
5034,,Spot,4,Image 1,1,53039,
3980,,Spot,4,Image 1,1,53040,
4918,,Spot,4,Image 1,1,53041,
3681,,Spot,4,Image 1,1,53042,
4099,,Spot,4,Image 1,1,53043,
2347,,Spot,4,Image 1,1,53044,
2750,,Spot,4,Image 1,1,53045,
8576,,Spot,4,Image 1,1,53046,
1534,,Spot,4,Image 1,1,53048,
3165,,Spot,4,Image 1,1,53049,
3914,,Spot,4,Image 1,1,53050,
2781,,Spot,4,Image 1,1,53052,
3316,,Spot,4,Image 1,1,53053,
2478,,Spot,4,Image 1,1,53055,
3170,,Spot,4,Image 1,1,53056,
2944,,Spot,4,Image 1,1,53057,
3922,,Spot,4,Image 1,1,53058,
3139,,Spot,4,Image 1,1,53059,
4494,,Spot,4,Image 1,1,53060,
4203,,Spot,4,Image 1,1,53061,
2627,,Spot,4,Image 1,1,53062,
2700,,Spot,4,Image 1,1,53063,
2262,,Spot,4,Image 1,1,53065,
4105,,Spot,4,Image 1,1,53066,
1857,,Spot,4,Image 1,1,53067,
3222,,Spot,4,Image 1,1,53068,
2400,,Spot,4,Image 1,1,53069,
7371,,Spot,4,Image 1,1,53071,
2557,,Spot,4,Image 1,1,53072,
3769,,Spot,4,Image 1,1,53073,
2342,,Spot,4,Image 1,1,53075,
3555,,Spot,4,Image 1,1,53078,
3661,,Spot,4,Image 1,1,53079,
3610,,Spot,4,Image 1,1,53080,
4213,,Spot,4,Image 1,1,53081,
3468,,Spot,4,Image 1,1,53082,
3468,,Spot,4,Image 1,1,53083,
4444,,Spot,4,Image 1,1,53084,
7762,,Spot,4,Image 1,1,53085,
4462,,Spot,4,Image 1,1,53086,
3727,,Spot,4,Image 1,1,53087,
5135,,Spot,4,Image 1,1,53088,
1063,,Spot,4,Image 1,1,53090,
3867,,Spot,4,Image 1,1,53091,
4212,,Spot,4,Image 1,1,53092,
1753,,Spot,4,Image 1,1,53094,
2609,,Spot,4,Image 1,1,53095,
1624,,Spot,4,Image 1,1,53096,
3304,,Spot,4,Image 1,1,53097,
2524,,Spot,4,Image 1,1,53098,
1614,,Spot,4,Image 1,1,53099,
2042,,Spot,4,Image 1,1,53100,
1362,,Spot,4,Image 1,1,53101,
3780,,Spot,4,Image 1,1,53102,
2580,,Spot,4,Image 1,1,53103,
1153,,Spot,4,Image 1,1,53104,
1497,,Spot,4,Image 1,1,53105,
4478,,Spot,4,Image 1,1,53106,
3961,,Spot,4,Image 1,1,53107,
3850,,Spot,4,Image 1,1,53108,
2474,,Spot,4,Image 1,1,53109,
3809,,Spot,4,Image 1,1,53110,
3266,,Spot,4,Image 1,1,53111,
3467,,Spot,4,Image 1,1,53112,
2257,,Spot,4,Image 1,1,53113,
4751,,Spot,4,Image 1,1,53115,
6236,,Spot,4,Image 1,1,53116,
4049,,Spot,4,Image 1,1,53118,
3448,,Spot,4,Image 1,1,53119,
4204,,Spot,4,Image 1,1,53120,
2434,,Spot,4,Image 1,1,53121,
17324,,Spot,4,Image 1,1,53122,
3905,,Spot,4,Image 1,1,53123,
3840,,Spot,4,Image 1,1,53124,
2220,,Spot,4,Image 1,1,53125,
4226,,Spot,4,Image 1,1,53126,
3473,,Spot,4,Image 1,1,53127,
1422,,Spot,4,Image 1,1,53128,
5214,,Spot,4,Image 1,1,53129,
4374,,Spot,4,Image 1,1,53130,
2871,,Spot,4,Image 1,1,53131,
3306,,Spot,4,Image 1,1,53132,
3931,,Spot,4,Image 1,1,53133,
3864,,Spot,4,Image 1,1,53134,
5085,,Spot,4,Image 1,1,53135,
2824,,Spot,4,Image 1,1,53136,
4152,,Spot,4,Image 1,1,53137,
3786,,Spot,4,Image 1,1,53138,
2783,,Spot,4,Image 1,1,53140,
3354,,Spot,4,Image 1,1,53141,
3037,,Spot,4,Image 1,1,53142,
2714,,Spot,4,Image 1,1,53143,
4542,,Spot,4,Image 1,1,53144,
2492,,Spot,4,Image 1,1,53145,
2434,,Spot,4,Image 1,1,53146,
3814,,Spot,4,Image 1,1,53147,
4112,,Spot,4,Image 1,1,53148,
3283,,Spot,4,Image 1,1,53149,
3611,,Spot,4,Image 1,1,53150,
3630,,Spot,4,Image 1,1,53152,
2533,,Spot,4,Image 1,1,53154,
3437,,Spot,4,Image 1,1,53155,
3933,,Spot,4,Image 1,1,53157,
2949,,Spot,4,Image 1,1,53159,
5312,,Spot,4,Image 1,1,53160,
4696,,Spot,4,Image 1,1,53163,
4785,,Spot,4,Image 1,1,53164,
3490,,Spot,4,Image 1,1,53165,
4895,,Spot,4,Image 1,1,53166,
4971,,Spot,4,Image 1,1,53167,
2929,,Spot,4,Image 1,1,53168,
3593,,Spot,4,Image 1,1,53169,
4464,,Spot,4,Image 1,1,53170,
3636,,Spot,4,Image 1,1,53171,
3385,,Spot,4,Image 1,1,53172,
3912,,Spot,4,Image 1,1,53173,
5569,,Spot,4,Image 1,1,53174,
6345,,Spot,4,Image 1,1,53175,
1951,,Spot,4,Image 1,1,53176,
1998,,Spot,4,Image 1,1,53177,
2179,,Spot,4,Image 1,1,53179,
2592,,Spot,4,Image 1,1,53180,
3004,,Spot,4,Image 1,1,53181,
3298,,Spot,4,Image 1,1,53182,
2103,,Spot,4,Image 1,1,53183,
3115,,Spot,4,Image 1,1,53184,
3061,,Spot,4,Image 1,1,53185,
1308,,Spot,4,Image 1,1,53186,
3822,,Spot,4,Image 1,1,53187,
3141,,Spot,4,Image 1,1,53188,
4958,,Spot,4,Image 1,1,53189,
5126,,Spot,4,Image 1,1,53190,
1960,,Spot,4,Image 1,1,53191,
3889,,Spot,4,Image 1,1,53192,
7216,,Spot,4,Image 1,1,53193,
4572,,Spot,4,Image 1,1,53194,
3129,,Spot,4,Image 1,1,53195,
3800,,Spot,4,Image 1,1,53196,
4498,,Spot,4,Image 1,1,53197,
2589,,Spot,4,Image 1,1,53198,
4539,,Spot,4,Image 1,1,53199,
1593,,Spot,4,Image 1,1,53200,
1636,,Spot,4,Image 1,1,53201,
5350,,Spot,4,Image 1,1,53203,
5095,,Spot,4,Image 1,1,53204,
3274,,Spot,4,Image 1,1,53205,
3621,,Spot,4,Image 1,1,53206,
3529,,Spot,4,Image 1,1,53207,
3554,,Spot,4,Image 1,1,53208,
3111,,Spot,4,Image 1,1,53209,
4597,,Spot,4,Image 1,1,53210,
8330,,Spot,4,Image 1,1,53211,
4944,,Spot,4,Image 1,1,53212,
4338,,Spot,4,Image 1,1,53213,
6917,,Spot,4,Image 1,1,53214,
5549,,Spot,4,Image 1,1,53215,
2742,,Spot,4,Image 1,1,53216,
3489,,Spot,4,Image 1,1,53217,
4474,,Spot,4,Image 1,1,53218,
2429,,Spot,4,Image 1,1,53219,
6798,,Spot,4,Image 1,1,53220,
3144,,Spot,4,Image 1,1,53221,
6236,,Spot,4,Image 1,1,53222,
2076,,Spot,4,Image 1,1,53225,
3646,,Spot,4,Image 1,1,53226,
5370,,Spot,4,Image 1,1,53227,
945,,Spot,4,Image 1,1,53228,
2573,,Spot,4,Image 1,1,53229,
896,,Spot,4,Image 1,1,53230,
5736,,Spot,4,Image 1,1,53231,
2159,,Spot,4,Image 1,1,53232,
4368,,Spot,4,Image 1,1,53233,
4511,,Spot,4,Image 1,1,53234,
4896,,Spot,4,Image 1,1,53235,
7344,,Spot,4,Image 1,2,53236,
1752,,Spot,4,Image 1,2,53237,
914,,Spot,4,Image 1,2,53238,
2432,,Spot,4,Image 1,2,53239,
1810,,Spot,4,Image 1,2,53240,
4871,,Spot,4,Image 1,2,53241,
3077,,Spot,4,Image 1,2,53242,
2230,,Spot,4,Image 1,2,53243,
3995,,Spot,4,Image 1,2,53244,
2747,,Spot,4,Image 1,2,53245,
3436,,Spot,4,Image 1,2,53246,
929,,Spot,4,Image 1,2,53247,
1809,,Spot,4,Image 1,2,53248,
3930,,Spot,4,Image 1,2,53249,
818,,Spot,4,Image 1,2,53250,
2660,,Spot,4,Image 1,2,53251,
1530,,Spot,4,Image 1,2,53252,
3126,,Spot,4,Image 1,2,53253,
2501,,Spot,4,Image 1,2,53254,
3199,,Spot,4,Image 1,2,53255,
3367,,Spot,4,Image 1,2,53256,
1681,,Spot,4,Image 1,2,53257,
2941,,Spot,4,Image 1,2,53258,
4110,,Spot,4,Image 1,2,53259,
2323,,Spot,4,Image 1,2,53260,
2472,,Spot,4,Image 1,2,53261,
3485,,Spot,4,Image 1,2,53262,
5896,,Spot,4,Image 1,2,53263,
2043,,Spot,4,Image 1,2,53264,
3601,,Spot,4,Image 1,2,53265,
2479,,Spot,4,Image 1,2,53266,
5122,,Spot,4,Image 1,2,53267,
1220,,Spot,4,Image 1,2,53268,
1176,,Spot,4,Image 1,2,53269,
2252,,Spot,4,Image 1,2,53270,
2717,,Spot,4,Image 1,2,53271,
4374,,Spot,4,Image 1,2,53272,
1705,,Spot,4,Image 1,2,53273,
3810,,Spot,4,Image 1,2,53274,
1979,,Spot,4,Image 1,2,53275,
1765,,Spot,4,Image 1,2,53276,
871,,Spot,4,Image 1,2,53277,
4423,,Spot,4,Image 1,2,53278,
1701,,Spot,4,Image 1,2,53279,
3520,,Spot,4,Image 1,2,53280,
3213,,Spot,4,Image 1,2,53281,
1324,,Spot,4,Image 1,2,53282,
3684,,Spot,4,Image 1,2,53283,
3362,,Spot,4,Image 1,2,53284,
2466,,Spot,4,Image 1,2,53285,
2598,,Spot,4,Image 1,2,53286,
2011,,Spot,4,Image 1,2,53287,
3126,,Spot,4,Image 1,2,53288,
3972,,Spot,4,Image 1,2,53289,
2523,,Spot,4,Image 1,2,53290,
1055,,Spot,4,Image 1,2,53291,
6089,,Spot,4,Image 1,2,53292,
2862,,Spot,4,Image 1,2,53293,
2209,,Spot,4,Image 1,2,53294,
4233,,Spot,4,Image 1,2,53295,
2112,,Spot,4,Image 1,2,53296,
1998,,Spot,4,Image 1,2,53297,
2531,,Spot,4,Image 1,2,53298,
1285,,Spot,4,Image 1,2,53299,
1488,,Spot,4,Image 1,2,53300,
1316,,Spot,4,Image 1,2,53301,
1278,,Spot,4,Image 1,2,53302,
636,,Spot,4,Image 1,2,53303,
1687,,Spot,4,Image 1,2,53304,
3450,,Spot,4,Image 1,2,53305,
3454,,Spot,4,Image 1,2,53306,
3215,,Spot,4,Image 1,2,53307,
2112,,Spot,4,Image 1,2,53308,
2031,,Spot,4,Image 1,2,53309,
3194,,Spot,4,Image 1,2,53310,
2977,,Spot,4,Image 1,2,53311,
2756,,Spot,4,Image 1,2,53312,
2251,,Spot,4,Image 1,2,53313,
1341,,Spot,4,Image 1,2,53314,
6966,,Spot,4,Image 1,2,53315,
1502,,Spot,4,Image 1,2,53316,
1384,,Spot,4,Image 1,2,53317,
2457,,Spot,4,Image 1,2,53318,
2539,,Spot,4,Image 1,2,53319,
2079,,Spot,4,Image 1,2,53320,
3284,,Spot,4,Image 1,2,53321,
2379,,Spot,4,Image 1,2,53322,
3529,,Spot,4,Image 1,2,53323,
1827,,Spot,4,Image 1,2,53324,
2489,,Spot,4,Image 1,2,53325,
2475,,Spot,4,Image 1,2,53326,
1120,,Spot,4,Image 1,2,53327,
2638,,Spot,4,Image 1,2,53328,
3860,,Spot,4,Image 1,2,53329,
1889,,Spot,4,Image 1,2,53330,
1949,,Spot,4,Image 1,2,53331,
2277,,Spot,4,Image 1,2,53332,
2977,,Spot,4,Image 1,2,53333,
3921,,Spot,4,Image 1,2,53334,
4430,,Spot,4,Image 1,2,53335,
2588,,Spot,4,Image 1,2,53336,
4501,,Spot,4,Image 1,2,53337,
5160,,Spot,4,Image 1,2,53338,
3658,,Spot,4,Image 1,2,53339,
4484,,Spot,4,Image 1,2,53340,
4234,,Spot,4,Image 1,2,53341,
3651,,Spot,4,Image 1,2,53342,
1554,,Spot,4,Image 1,2,53343,
1048,,Spot,4,Image 1,2,53344,
1035,,Spot,4,Image 1,2,53345,
2781,,Spot,4,Image 1,2,53346,
2221,,Spot,4,Image 1,2,53347,
2760,,Spot,4,Image 1,2,53348,
1635,,Spot,4,Image 1,2,53349,
2620,,Spot,4,Image 1,2,53350,
2487,,Spot,4,Image 1,2,53351,
2707,,Spot,4,Image 1,2,53352,
1881,,Spot,4,Image 1,2,53353,
1693,,Spot,4,Image 1,2,53354,
767,,Spot,4,Image 1,2,53355,
1711,,Spot,4,Image 1,2,53356,
3215,,Spot,4,Image 1,2,53357,
1854,,Spot,4,Image 1,2,53358,
1381,,Spot,4,Image 1,2,53359,
3154,,Spot,4,Image 1,2,53360,
1744,,Spot,4,Image 1,2,53361,
1616,,Spot,4,Image 1,2,53362,
3541,,Spot,4,Image 1,2,53363,
2270,,Spot,4,Image 1,2,53364,
1383,,Spot,4,Image 1,2,53365,
3239,,Spot,4,Image 1,2,53366,
1332,,Spot,4,Image 1,2,53367,
1692,,Spot,4,Image 1,2,53368,
6112,,Spot,4,Image 1,2,53369,
9103,,Spot,4,Image 1,2,53370,
3102,,Spot,4,Image 1,2,53371,
4134,,Spot,4,Image 1,2,53372,
2202,,Spot,4,Image 1,2,53373,
1987,,Spot,4,Image 1,2,53374,
4021,,Spot,4,Image 1,2,53375,
2448,,Spot,4,Image 1,2,53376,
2706,,Spot,4,Image 1,2,53377,
1994,,Spot,4,Image 1,2,53378,
2888,,Spot,4,Image 1,2,53379,
3129,,Spot,4,Image 1,2,53380,
1517,,Spot,4,Image 1,2,53381,
2512,,Spot,4,Image 1,2,53382,
4141,,Spot,4,Image 1,2,53383,
4158,,Spot,4,Image 1,2,53384,
6088,,Spot,4,Image 1,2,53385,
1727,,Spot,4,Image 1,2,53386,
4141,,Spot,4,Image 1,2,53387,
1492,,Spot,4,Image 1,2,53388,
1784,,Spot,4,Image 1,2,53389,
4910,,Spot,4,Image 1,2,53390,
5711,,Spot,4,Image 1,2,53391,
3181,,Spot,4,Image 1,2,53392,
4021,,Spot,4,Image 1,2,53393,
1266,,Spot,4,Image 1,2,53394,
3239,,Spot,4,Image 1,2,53395,
7143,,Spot,4,Image 1,2,53396,
2470,,Spot,4,Image 1,2,53397,
2080,,Spot,4,Image 1,2,53398,
4624,,Spot,4,Image 1,2,53399,
1337,,Spot,4,Image 1,2,53400,
1085,,Spot,4,Image 1,2,53401,
4814,,Spot,4,Image 1,2,53402,
3127,,Spot,4,Image 1,2,53403,
1139,,Spot,4,Image 1,2,53404,
3640,,Spot,4,Image 1,2,53405,
3768,,Spot,4,Image 1,2,53406,
2895,,Spot,4,Image 1,2,53407,
1579,,Spot,4,Image 1,2,53408,
891,,Spot,4,Image 1,2,53409,
3051,,Spot,4,Image 1,2,53410,
2994,,Spot,4,Image 1,2,53411,
5008,,Spot,4,Image 1,2,53412,
3277,,Spot,4,Image 1,2,53413,
2335,,Spot,4,Image 1,2,53414,
1001,,Spot,4,Image 1,2,53415,
2410,,Spot,4,Image 1,2,53416,
3809,,Spot,4,Image 1,2,53417,
4339,,Spot,4,Image 1,2,53418,
2745,,Spot,4,Image 1,2,53419,
3368,,Spot,4,Image 1,2,53420,
2030,,Spot,4,Image 1,2,53421,
3617,,Spot,4,Image 1,2,53422,
1862,,Spot,4,Image 1,2,53423,
3425,,Spot,4,Image 1,2,53424,
3127,,Spot,4,Image 1,2,53425,
1076,,Spot,4,Image 1,2,53426,
3546,,Spot,4,Image 1,2,53427,
4461,,Spot,4,Image 1,2,53428,
1051,,Spot,4,Image 1,2,53429,
2727,,Spot,4,Image 1,2,53430,
3175,,Spot,4,Image 1,2,53431,
4550,,Spot,4,Image 1,2,53432,
2480,,Spot,4,Image 1,2,53433,
3374,,Spot,4,Image 1,2,53434,
1531,,Spot,4,Image 1,2,53435,
4403,,Spot,4,Image 1,2,53436,
3177,,Spot,4,Image 1,2,53437,
3057,,Spot,4,Image 1,2,53438,
4662,,Spot,4,Image 1,2,53439,
1056,,Spot,4,Image 1,2,53440,
1143,,Spot,4,Image 1,2,53441,
2532,,Spot,4,Image 1,2,53442,
912,,Spot,4,Image 1,2,53443,
4206,,Spot,4,Image 1,2,53444,
2573,,Spot,4,Image 1,2,53445,
4431,,Spot,4,Image 1,2,53446,
1875,,Spot,4,Image 1,2,53447,
2509,,Spot,4,Image 1,2,53448,
2229,,Spot,4,Image 1,2,53449,
2523,,Spot,4,Image 1,2,53450,
5254,,Spot,4,Image 1,2,53451,
1269,,Spot,4,Image 1,2,53452,
1916,,Spot,4,Image 1,2,53453,
5574,,Spot,4,Image 1,2,53454,
3676,,Spot,4,Image 1,2,53455,
3232,,Spot,4,Image 1,2,53456,
5697,,Spot,4,Image 1,2,53457,
852,,Spot,4,Image 1,2,53458,
1440,,Spot,4,Image 1,2,53459,
2003,,Spot,4,Image 1,2,53460,
4015,,Spot,4,Image 1,2,53461,
4329,,Spot,4,Image 1,2,53462,
1826,,Spot,4,Image 1,2,53463,
2679,,Spot,4,Image 1,2,53464,
5251,,Spot,4,Image 1,2,53465,
4317,,Spot,4,Image 1,2,53466,
3110,,Spot,4,Image 1,2,53467,
2667,,Spot,4,Image 1,2,53468,
3158,,Spot,4,Image 1,2,53469,
2617,,Spot,4,Image 1,2,53470,
1597,,Spot,4,Image 1,2,53471,
2200,,Spot,4,Image 1,2,53472,
4611,,Spot,4,Image 1,2,53473,
3036,,Spot,4,Image 1,2,53474,
3418,,Spot,4,Image 1,2,53475,
3883,,Spot,4,Image 1,2,53476,
6274,,Spot,4,Image 1,2,53477,
2842,,Spot,4,Image 1,2,53478,
5319,,Spot,4,Image 1,2,53479,
2108,,Spot,4,Image 1,2,53480,
3152,,Spot,4,Image 1,2,53481,
2225,,Spot,4,Image 1,2,53482,
2037,,Spot,4,Image 1,2,53483,
2600,,Spot,4,Image 1,2,53484,
3643,,Spot,4,Image 1,2,53485,
1051,,Spot,4,Image 1,2,53486,
6292,,Spot,4,Image 1,2,53487,
2069,,Spot,4,Image 1,2,53488,
2452,,Spot,4,Image 1,2,53489,
1552,,Spot,4,Image 1,2,53490,
834,,Spot,4,Image 1,2,53491,
3201,,Spot,4,Image 1,2,53492,
2912,,Spot,4,Image 1,2,53493,
3899,,Spot,4,Image 1,2,53494,
