
Intensity Sum Ch=3 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
3.28104e+06,,Spot,3,Image 1,1,146,
1.90039e+06,,Spot,3,Image 1,1,147,
5.06842e+06,,Spot,3,Image 1,1,150,
6.60859e+06,,Spot,3,Image 1,1,151,
5.5966e+06,,Spot,3,Image 1,1,152,
4.29771e+06,,Spot,3,Image 1,1,154,
3.21474e+06,,Spot,3,Image 1,1,155,
1.51392e+06,,Spot,3,Image 1,1,156,
7.73355e+06,,Spot,3,Image 1,1,157,
8.52978e+06,,Spot,3,Image 1,1,158,
1.12511e+07,,Spot,3,Image 1,1,159,
3.36104e+06,,Spot,3,Image 1,1,160,
3.57847e+06,,Spot,3,Image 1,1,161,
2.42717e+06,,Spot,3,Image 1,1,162,
1.93054e+06,,Spot,3,Image 1,1,163,
639017,,Spot,3,Image 1,1,164,
2.42743e+06,,Spot,3,Image 1,1,167,
2.67873e+06,,Spot,3,Image 1,1,168,
2.69311e+06,,Spot,3,Image 1,1,169,
2.89477e+06,,Spot,3,Image 1,1,170,
2.4499e+06,,Spot,3,Image 1,1,171,
1.76239e+06,,Spot,3,Image 1,1,172,
3.21604e+06,,Spot,3,Image 1,1,173,
3.28973e+06,,Spot,3,Image 1,1,174,
2.2782e+06,,Spot,3,Image 1,1,175,
790687,,Spot,3,Image 1,1,233,
1.05308e+07,,Spot,3,Image 1,1,234,
7.15866e+06,,Spot,3,Image 1,1,238,
619204,,Spot,3,Image 1,1,240,
958105,,Spot,3,Image 1,1,246,
307661,,Spot,3,Image 1,1,247,
1.38632e+06,,Spot,3,Image 1,1,248,
491205,,Spot,3,Image 1,1,253,
2.89154e+06,,Spot,3,Image 1,1,262,
6.02106e+06,,Spot,3,Image 1,1,263,
1.00891e+06,,Spot,3,Image 1,1,264,
8.75967e+06,,Spot,3,Image 1,1,267,
4.30162e+06,,Spot,3,Image 1,1,269,
1.32121e+07,,Spot,3,Image 1,1,270,
9.4977e+06,,Spot,3,Image 1,1,271,
1.17176e+07,,Spot,3,Image 1,1,273,
756033,,Spot,3,Image 1,1,274,
8.40664e+06,,Spot,3,Image 1,1,275,
5.21108e+06,,Spot,3,Image 1,1,276,
7.11387e+06,,Spot,3,Image 1,1,277,
3.76024e+06,,Spot,3,Image 1,1,278,
7.93953e+06,,Spot,3,Image 1,1,279,
4.26772e+06,,Spot,3,Image 1,1,280,
4.32772e+06,,Spot,3,Image 1,1,281,
2.90849e+06,,Spot,3,Image 1,1,282,
1.74211e+06,,Spot,3,Image 1,1,283,
5.50516e+06,,Spot,3,Image 1,1,284,
1.64637e+06,,Spot,3,Image 1,1,285,
6.18425e+06,,Spot,3,Image 1,1,286,
1.3361e+06,,Spot,3,Image 1,1,288,
969384,,Spot,3,Image 1,1,292,
7.88652e+06,,Spot,3,Image 1,1,294,
4.68465e+06,,Spot,3,Image 1,1,296,
1.19911e+07,,Spot,3,Image 1,1,297,
8.26198e+06,,Spot,3,Image 1,1,298,
6.83479e+06,,Spot,3,Image 1,1,299,
1.11072e+07,,Spot,3,Image 1,1,300,
1.06511e+07,,Spot,3,Image 1,1,301,
6.88804e+06,,Spot,3,Image 1,1,302,
1.02068e+07,,Spot,3,Image 1,1,303,
750591,,Spot,3,Image 1,1,304,
5.36034e+06,,Spot,3,Image 1,1,306,
6.23403e+06,,Spot,3,Image 1,1,308,
5.53071e+06,,Spot,3,Image 1,1,309,
7.89742e+06,,Spot,3,Image 1,1,310,
1.76401e+06,,Spot,3,Image 1,1,311,
1.03356e+06,,Spot,3,Image 1,1,312,
3.24279e+06,,Spot,3,Image 1,1,313,
2.37364e+06,,Spot,3,Image 1,1,314,
3.42144e+06,,Spot,3,Image 1,1,315,
6.55104e+06,,Spot,3,Image 1,1,316,
840138,,Spot,3,Image 1,1,317,
1.07226e+06,,Spot,3,Image 1,1,318,
1.12501e+06,,Spot,3,Image 1,1,320,
750685,,Spot,3,Image 1,1,321,
4.21495e+06,,Spot,3,Image 1,1,322,
4.6292e+06,,Spot,3,Image 1,1,366,
521839,,Spot,3,Image 1,1,374,
454643,,Spot,3,Image 1,1,376,
2.65264e+06,,Spot,3,Image 1,1,389,
1.08456e+06,,Spot,3,Image 1,1,390,
8.80651e+06,,Spot,3,Image 1,1,391,
1.25853e+07,,Spot,3,Image 1,1,392,
1.02294e+07,,Spot,3,Image 1,1,393,
7.00771e+06,,Spot,3,Image 1,1,394,
6.04485e+06,,Spot,3,Image 1,1,395,
8.15594e+06,,Spot,3,Image 1,1,396,
8.36212e+06,,Spot,3,Image 1,1,398,
7.93732e+06,,Spot,3,Image 1,1,399,
3.77809e+06,,Spot,3,Image 1,1,400,
3.98119e+06,,Spot,3,Image 1,1,401,
8.79404e+06,,Spot,3,Image 1,1,402,
1.63232e+06,,Spot,3,Image 1,1,403,
6.58216e+06,,Spot,3,Image 1,1,404,
7.09297e+06,,Spot,3,Image 1,1,405,
3.4518e+06,,Spot,3,Image 1,1,406,
4.43744e+06,,Spot,3,Image 1,1,407,
6.48511e+06,,Spot,3,Image 1,1,408,
1.63138e+06,,Spot,3,Image 1,1,409,
1.14109e+06,,Spot,3,Image 1,1,410,
1.16205e+06,,Spot,3,Image 1,1,411,
3.54496e+06,,Spot,3,Image 1,1,412,
1.44342e+06,,Spot,3,Image 1,1,413,
3.97554e+06,,Spot,3,Image 1,1,414,
1.8027e+06,,Spot,3,Image 1,1,416,
1.92952e+06,,Spot,3,Image 1,1,421,
3.00525e+06,,Spot,3,Image 1,1,423,
433690,,Spot,3,Image 1,1,425,
6.89388e+06,,Spot,3,Image 1,1,426,
719783,,Spot,3,Image 1,1,427,
9.26591e+06,,Spot,3,Image 1,1,428,
7.26109e+06,,Spot,3,Image 1,1,429,
4.58914e+06,,Spot,3,Image 1,1,431,
6.86527e+06,,Spot,3,Image 1,1,432,
4.57223e+06,,Spot,3,Image 1,1,434,
3.39589e+06,,Spot,3,Image 1,1,435,
1.468e+06,,Spot,3,Image 1,1,436,
6.81876e+06,,Spot,3,Image 1,1,437,
4.69165e+06,,Spot,3,Image 1,1,438,
1.0873e+06,,Spot,3,Image 1,1,439,
4.79484e+06,,Spot,3,Image 1,1,440,
1.7765e+06,,Spot,3,Image 1,1,441,
1.47324e+06,,Spot,3,Image 1,1,442,
5.34056e+06,,Spot,3,Image 1,1,443,
4.5517e+06,,Spot,3,Image 1,1,444,
6.40467e+06,,Spot,3,Image 1,1,445,
6.16535e+06,,Spot,3,Image 1,1,446,
1.01525e+07,,Spot,3,Image 1,1,512,
9.94264e+06,,Spot,3,Image 1,1,514,
3.66933e+06,,Spot,3,Image 1,1,517,
6.32249e+06,,Spot,3,Image 1,1,518,
8.51628e+06,,Spot,3,Image 1,1,519,
7.49348e+06,,Spot,3,Image 1,1,520,
9.69342e+06,,Spot,3,Image 1,1,521,
1.17333e+06,,Spot,3,Image 1,1,522,
4.43154e+06,,Spot,3,Image 1,1,523,
5.88815e+06,,Spot,3,Image 1,1,524,
2.1306e+06,,Spot,3,Image 1,1,525,
2.53906e+06,,Spot,3,Image 1,1,526,
3.8364e+06,,Spot,3,Image 1,1,527,
4.34968e+06,,Spot,3,Image 1,1,528,
7.49852e+06,,Spot,3,Image 1,1,529,
1.28655e+06,,Spot,3,Image 1,1,530,
2.69003e+06,,Spot,3,Image 1,1,531,
7.0505e+06,,Spot,3,Image 1,1,547,
6.53985e+06,,Spot,3,Image 1,1,550,
8.95956e+06,,Spot,3,Image 1,1,551,
3.46615e+06,,Spot,3,Image 1,1,552,
8.60832e+06,,Spot,3,Image 1,1,554,
4.12546e+06,,Spot,3,Image 1,1,557,
5.33165e+06,,Spot,3,Image 1,1,558,
1.66495e+06,,Spot,3,Image 1,1,559,
4.13737e+06,,Spot,3,Image 1,1,560,
5.71745e+06,,Spot,3,Image 1,1,603,
1.07029e+07,,Spot,3,Image 1,1,53019,
9.5565e+06,,Spot,3,Image 1,1,53020,
7.2356e+06,,Spot,3,Image 1,1,53022,
1.43254e+06,,Spot,3,Image 1,1,53023,
334255,,Spot,3,Image 1,1,53024,
2.75669e+06,,Spot,3,Image 1,1,53025,
5.26628e+06,,Spot,3,Image 1,1,53027,
6.51179e+06,,Spot,3,Image 1,1,53028,
370890,,Spot,3,Image 1,1,53029,
300748,,Spot,3,Image 1,1,53030,
269964,,Spot,3,Image 1,1,53031,
383810,,Spot,3,Image 1,1,53032,
872374,,Spot,3,Image 1,1,53033,
321274,,Spot,3,Image 1,1,53034,
243055,,Spot,3,Image 1,1,53035,
3.43033e+06,,Spot,3,Image 1,1,53036,
5.08963e+06,,Spot,3,Image 1,1,53037,
4.25659e+06,,Spot,3,Image 1,1,53038,
4.6041e+06,,Spot,3,Image 1,1,53039,
3.46943e+06,,Spot,3,Image 1,1,53040,
3.25327e+06,,Spot,3,Image 1,1,53041,
2.82861e+06,,Spot,3,Image 1,1,53042,
2.51222e+06,,Spot,3,Image 1,1,53043,
1.20518e+06,,Spot,3,Image 1,1,53044,
7.03257e+06,,Spot,3,Image 1,1,53045,
1.44349e+06,,Spot,3,Image 1,1,53046,
517858,,Spot,3,Image 1,1,53048,
742716,,Spot,3,Image 1,1,53049,
3.62186e+06,,Spot,3,Image 1,1,53050,
482224,,Spot,3,Image 1,1,53052,
2.82546e+06,,Spot,3,Image 1,1,53053,
3.6553e+06,,Spot,3,Image 1,1,53055,
5.79615e+06,,Spot,3,Image 1,1,53056,
5.44659e+06,,Spot,3,Image 1,1,53057,
4.80414e+06,,Spot,3,Image 1,1,53058,
5.34154e+06,,Spot,3,Image 1,1,53059,
5.45865e+06,,Spot,3,Image 1,1,53060,
4.37771e+06,,Spot,3,Image 1,1,53061,
5.61965e+06,,Spot,3,Image 1,1,53062,
4.27033e+06,,Spot,3,Image 1,1,53063,
4.56083e+06,,Spot,3,Image 1,1,53065,
1.16892e+07,,Spot,3,Image 1,1,53066,
1.00501e+07,,Spot,3,Image 1,1,53067,
1.25398e+06,,Spot,3,Image 1,1,53068,
2.28748e+06,,Spot,3,Image 1,1,53069,
2.01194e+06,,Spot,3,Image 1,1,53071,
1.39641e+06,,Spot,3,Image 1,1,53072,
7.30868e+06,,Spot,3,Image 1,1,53073,
7.02489e+06,,Spot,3,Image 1,1,53075,
8.25328e+06,,Spot,3,Image 1,1,53078,
5.09824e+06,,Spot,3,Image 1,1,53079,
7.71531e+06,,Spot,3,Image 1,1,53080,
6.49596e+06,,Spot,3,Image 1,1,53081,
6.70493e+06,,Spot,3,Image 1,1,53082,
4.79018e+06,,Spot,3,Image 1,1,53083,
6.64246e+06,,Spot,3,Image 1,1,53084,
7.67497e+06,,Spot,3,Image 1,1,53085,
5.30139e+06,,Spot,3,Image 1,1,53086,
1.0181e+07,,Spot,3,Image 1,1,53087,
6.11474e+06,,Spot,3,Image 1,1,53088,
6.78186e+06,,Spot,3,Image 1,1,53090,
3.51296e+06,,Spot,3,Image 1,1,53091,
7.023e+06,,Spot,3,Image 1,1,53092,
6.80577e+06,,Spot,3,Image 1,1,53094,
9.61799e+06,,Spot,3,Image 1,1,53095,
2.25903e+06,,Spot,3,Image 1,1,53096,
1.06196e+07,,Spot,3,Image 1,1,53097,
4.3714e+06,,Spot,3,Image 1,1,53098,
8.00698e+06,,Spot,3,Image 1,1,53099,
6.29854e+06,,Spot,3,Image 1,1,53100,
2.85232e+06,,Spot,3,Image 1,1,53101,
8.50956e+06,,Spot,3,Image 1,1,53102,
7.50091e+06,,Spot,3,Image 1,1,53103,
3.91968e+06,,Spot,3,Image 1,1,53104,
1.74537e+06,,Spot,3,Image 1,1,53105,
8.91079e+06,,Spot,3,Image 1,1,53106,
5.87735e+06,,Spot,3,Image 1,1,53107,
279290,,Spot,3,Image 1,1,53108,
374283,,Spot,3,Image 1,1,53109,
928861,,Spot,3,Image 1,1,53110,
339093,,Spot,3,Image 1,1,53111,
250747,,Spot,3,Image 1,1,53112,
469297,,Spot,3,Image 1,1,53113,
3.54153e+06,,Spot,3,Image 1,1,53115,
4.56374e+06,,Spot,3,Image 1,1,53116,
3.59974e+06,,Spot,3,Image 1,1,53118,
906189,,Spot,3,Image 1,1,53119,
929647,,Spot,3,Image 1,1,53120,
1.89629e+06,,Spot,3,Image 1,1,53121,
1.984e+06,,Spot,3,Image 1,1,53122,
297407,,Spot,3,Image 1,1,53123,
1.20039e+06,,Spot,3,Image 1,1,53124,
629540,,Spot,3,Image 1,1,53125,
1.19739e+06,,Spot,3,Image 1,1,53126,
1.49248e+06,,Spot,3,Image 1,1,53127,
3.02958e+06,,Spot,3,Image 1,1,53128,
3.04259e+06,,Spot,3,Image 1,1,53129,
431581,,Spot,3,Image 1,1,53130,
1.13918e+06,,Spot,3,Image 1,1,53131,
6.29026e+06,,Spot,3,Image 1,1,53132,
7.61568e+06,,Spot,3,Image 1,1,53133,
1.13551e+07,,Spot,3,Image 1,1,53134,
9.98385e+06,,Spot,3,Image 1,1,53135,
7.34272e+06,,Spot,3,Image 1,1,53136,
5.22281e+06,,Spot,3,Image 1,1,53137,
9.98476e+06,,Spot,3,Image 1,1,53138,
8.29658e+06,,Spot,3,Image 1,1,53140,
6.39271e+06,,Spot,3,Image 1,1,53141,
6.56039e+06,,Spot,3,Image 1,1,53142,
6.68143e+06,,Spot,3,Image 1,1,53143,
3.04914e+06,,Spot,3,Image 1,1,53144,
4.23953e+06,,Spot,3,Image 1,1,53145,
6.52727e+06,,Spot,3,Image 1,1,53146,
5.54535e+06,,Spot,3,Image 1,1,53147,
5.50779e+06,,Spot,3,Image 1,1,53148,
4.47301e+06,,Spot,3,Image 1,1,53149,
5.40759e+06,,Spot,3,Image 1,1,53150,
8.58996e+06,,Spot,3,Image 1,1,53152,
1.01074e+07,,Spot,3,Image 1,1,53154,
6.45363e+06,,Spot,3,Image 1,1,53155,
5.47377e+06,,Spot,3,Image 1,1,53157,
1.00859e+07,,Spot,3,Image 1,1,53159,
3.62321e+06,,Spot,3,Image 1,1,53160,
4.71468e+06,,Spot,3,Image 1,1,53163,
4.50112e+06,,Spot,3,Image 1,1,53164,
7.8617e+06,,Spot,3,Image 1,1,53165,
5.6015e+06,,Spot,3,Image 1,1,53166,
4.72824e+06,,Spot,3,Image 1,1,53167,
8.2764e+06,,Spot,3,Image 1,1,53168,
8.43312e+06,,Spot,3,Image 1,1,53169,
6.96876e+06,,Spot,3,Image 1,1,53170,
7.28543e+06,,Spot,3,Image 1,1,53171,
7.37991e+06,,Spot,3,Image 1,1,53172,
5.47433e+06,,Spot,3,Image 1,1,53173,
6.66162e+06,,Spot,3,Image 1,1,53174,
5.53951e+06,,Spot,3,Image 1,1,53175,
1.31181e+07,,Spot,3,Image 1,1,53176,
8.2878e+06,,Spot,3,Image 1,1,53177,
6.75731e+06,,Spot,3,Image 1,1,53179,
7.1365e+06,,Spot,3,Image 1,1,53180,
1.14863e+07,,Spot,3,Image 1,1,53181,
8.17275e+06,,Spot,3,Image 1,1,53182,
8.91198e+06,,Spot,3,Image 1,1,53183,
6.3511e+06,,Spot,3,Image 1,1,53184,
5.76605e+06,,Spot,3,Image 1,1,53185,
5.5153e+06,,Spot,3,Image 1,1,53186,
5.69108e+06,,Spot,3,Image 1,1,53187,
7.30571e+06,,Spot,3,Image 1,1,53188,
5.25549e+06,,Spot,3,Image 1,1,53189,
5.45816e+06,,Spot,3,Image 1,1,53190,
4.53882e+06,,Spot,3,Image 1,1,53191,
4.74702e+06,,Spot,3,Image 1,1,53192,
4.46322e+06,,Spot,3,Image 1,1,53193,
7.31884e+06,,Spot,3,Image 1,1,53194,
6.33405e+06,,Spot,3,Image 1,1,53195,
3.98487e+06,,Spot,3,Image 1,1,53196,
6.5954e+06,,Spot,3,Image 1,1,53197,
4.63777e+06,,Spot,3,Image 1,1,53198,
5.72971e+06,,Spot,3,Image 1,1,53199,
4.03752e+06,,Spot,3,Image 1,1,53200,
4.6102e+06,,Spot,3,Image 1,1,53201,
5.79122e+06,,Spot,3,Image 1,1,53203,
6.30713e+06,,Spot,3,Image 1,1,53204,
5.16057e+06,,Spot,3,Image 1,1,53205,
4.13245e+06,,Spot,3,Image 1,1,53206,
5.81363e+06,,Spot,3,Image 1,1,53207,
3.55881e+06,,Spot,3,Image 1,1,53208,
2.36984e+06,,Spot,3,Image 1,1,53209,
2.40978e+06,,Spot,3,Image 1,1,53210,
4.42074e+06,,Spot,3,Image 1,1,53211,
4.87737e+06,,Spot,3,Image 1,1,53212,
4.46746e+06,,Spot,3,Image 1,1,53213,
6.03494e+06,,Spot,3,Image 1,1,53214,
5.20018e+06,,Spot,3,Image 1,1,53215,
4.92525e+06,,Spot,3,Image 1,1,53216,
3.97393e+06,,Spot,3,Image 1,1,53217,
5.8965e+06,,Spot,3,Image 1,1,53218,
5.1079e+06,,Spot,3,Image 1,1,53219,
3.31476e+06,,Spot,3,Image 1,1,53220,
4.79157e+06,,Spot,3,Image 1,1,53221,
4.032e+06,,Spot,3,Image 1,1,53222,
8.89465e+06,,Spot,3,Image 1,1,53225,
6.57294e+06,,Spot,3,Image 1,1,53226,
7.85072e+06,,Spot,3,Image 1,1,53227,
1.40589e+07,,Spot,3,Image 1,1,53228,
1.2574e+07,,Spot,3,Image 1,1,53229,
1.11205e+07,,Spot,3,Image 1,1,53230,
9.23984e+06,,Spot,3,Image 1,1,53231,
6.25439e+06,,Spot,3,Image 1,1,53232,
6.37469e+06,,Spot,3,Image 1,1,53233,
8.05164e+06,,Spot,3,Image 1,1,53234,
6.2627e+06,,Spot,3,Image 1,1,53235,
1.18459e+06,,Spot,3,Image 1,2,53236,
1.2523e+06,,Spot,3,Image 1,2,53237,
265489,,Spot,3,Image 1,2,53238,
2.20158e+06,,Spot,3,Image 1,2,53239,
1.86602e+06,,Spot,3,Image 1,2,53240,
373775,,Spot,3,Image 1,2,53241,
565076,,Spot,3,Image 1,2,53242,
753105,,Spot,3,Image 1,2,53243,
272942,,Spot,3,Image 1,2,53244,
1.11071e+06,,Spot,3,Image 1,2,53245,
1.75109e+06,,Spot,3,Image 1,2,53246,
3.86072e+06,,Spot,3,Image 1,2,53247,
7.45783e+06,,Spot,3,Image 1,2,53248,
9.09214e+06,,Spot,3,Image 1,2,53249,
6.48629e+06,,Spot,3,Image 1,2,53250,
7.91844e+06,,Spot,3,Image 1,2,53251,
3.31447e+06,,Spot,3,Image 1,2,53252,
1.55259e+06,,Spot,3,Image 1,2,53253,
3.39694e+06,,Spot,3,Image 1,2,53254,
4.46999e+06,,Spot,3,Image 1,2,53255,
4.09775e+06,,Spot,3,Image 1,2,53256,
2.44424e+06,,Spot,3,Image 1,2,53257,
4.13326e+06,,Spot,3,Image 1,2,53258,
3.06641e+06,,Spot,3,Image 1,2,53259,
7.8961e+06,,Spot,3,Image 1,2,53260,
1.0164e+07,,Spot,3,Image 1,2,53261,
3.43058e+06,,Spot,3,Image 1,2,53262,
5.89941e+06,,Spot,3,Image 1,2,53263,
3.7659e+06,,Spot,3,Image 1,2,53264,
2.12357e+06,,Spot,3,Image 1,2,53265,
2.48654e+06,,Spot,3,Image 1,2,53266,
2.50751e+06,,Spot,3,Image 1,2,53267,
2.38719e+06,,Spot,3,Image 1,2,53268,
1.28533e+06,,Spot,3,Image 1,2,53269,
6.80268e+06,,Spot,3,Image 1,2,53270,
3.76967e+06,,Spot,3,Image 1,2,53271,
8.01035e+06,,Spot,3,Image 1,2,53272,
2.5298e+06,,Spot,3,Image 1,2,53273,
7.07146e+06,,Spot,3,Image 1,2,53274,
5.37181e+06,,Spot,3,Image 1,2,53275,
636098,,Spot,3,Image 1,2,53276,
419660,,Spot,3,Image 1,2,53277,
1.49032e+06,,Spot,3,Image 1,2,53278,
1.96166e+06,,Spot,3,Image 1,2,53279,
338840,,Spot,3,Image 1,2,53280,
1.28823e+06,,Spot,3,Image 1,2,53281,
2.16084e+06,,Spot,3,Image 1,2,53282,
1.28185e+06,,Spot,3,Image 1,2,53283,
931825,,Spot,3,Image 1,2,53284,
2.70451e+06,,Spot,3,Image 1,2,53285,
4.77378e+06,,Spot,3,Image 1,2,53286,
576979,,Spot,3,Image 1,2,53287,
162132,,Spot,3,Image 1,2,53288,
2.70701e+06,,Spot,3,Image 1,2,53289,
1.61968e+06,,Spot,3,Image 1,2,53290,
7.92181e+06,,Spot,3,Image 1,2,53291,
3.11024e+06,,Spot,3,Image 1,2,53292,
3.69258e+06,,Spot,3,Image 1,2,53293,
1.5526e+06,,Spot,3,Image 1,2,53294,
3.9369e+06,,Spot,3,Image 1,2,53295,
2.03771e+06,,Spot,3,Image 1,2,53296,
4.36832e+06,,Spot,3,Image 1,2,53297,
671677,,Spot,3,Image 1,2,53298,
8.10341e+06,,Spot,3,Image 1,2,53299,
7.88784e+06,,Spot,3,Image 1,2,53300,
1.25802e+07,,Spot,3,Image 1,2,53301,
2.24137e+06,,Spot,3,Image 1,2,53302,
3.23186e+06,,Spot,3,Image 1,2,53303,
1.17489e+06,,Spot,3,Image 1,2,53304,
4.00427e+06,,Spot,3,Image 1,2,53305,
4.61714e+06,,Spot,3,Image 1,2,53306,
4.60177e+06,,Spot,3,Image 1,2,53307,
1.24219e+06,,Spot,3,Image 1,2,53308,
7.99415e+06,,Spot,3,Image 1,2,53309,
1.0058e+07,,Spot,3,Image 1,2,53310,
1.51602e+06,,Spot,3,Image 1,2,53311,
2.71925e+06,,Spot,3,Image 1,2,53312,
1.67487e+06,,Spot,3,Image 1,2,53313,
1.90812e+06,,Spot,3,Image 1,2,53314,
1.24303e+06,,Spot,3,Image 1,2,53315,
164031,,Spot,3,Image 1,2,53316,
2.52795e+06,,Spot,3,Image 1,2,53317,
2.79662e+06,,Spot,3,Image 1,2,53318,
1.6057e+06,,Spot,3,Image 1,2,53319,
1.5787e+06,,Spot,3,Image 1,2,53320,
3.02434e+06,,Spot,3,Image 1,2,53321,
2.24639e+06,,Spot,3,Image 1,2,53322,
2.77458e+06,,Spot,3,Image 1,2,53323,
3.44757e+06,,Spot,3,Image 1,2,53324,
776256,,Spot,3,Image 1,2,53325,
2.49327e+06,,Spot,3,Image 1,2,53326,
1.0749e+07,,Spot,3,Image 1,2,53327,
734728,,Spot,3,Image 1,2,53328,
757174,,Spot,3,Image 1,2,53329,
434308,,Spot,3,Image 1,2,53330,
365841,,Spot,3,Image 1,2,53331,
989200,,Spot,3,Image 1,2,53332,
9.05715e+06,,Spot,3,Image 1,2,53333,
5.42017e+06,,Spot,3,Image 1,2,53334,
4.62806e+06,,Spot,3,Image 1,2,53335,
9.67702e+06,,Spot,3,Image 1,2,53336,
9.69144e+06,,Spot,3,Image 1,2,53337,
4.67642e+06,,Spot,3,Image 1,2,53338,
1.049e+07,,Spot,3,Image 1,2,53339,
1.17025e+07,,Spot,3,Image 1,2,53340,
918463,,Spot,3,Image 1,2,53341,
912530,,Spot,3,Image 1,2,53342,
9.98356e+06,,Spot,3,Image 1,2,53343,
5.26417e+06,,Spot,3,Image 1,2,53344,
7.58926e+06,,Spot,3,Image 1,2,53345,
7.0905e+06,,Spot,3,Image 1,2,53346,
3.98171e+06,,Spot,3,Image 1,2,53347,
4.9745e+06,,Spot,3,Image 1,2,53348,
5.70536e+06,,Spot,3,Image 1,2,53349,
5.64525e+06,,Spot,3,Image 1,2,53350,
7.48386e+06,,Spot,3,Image 1,2,53351,
7.80639e+06,,Spot,3,Image 1,2,53352,
1.48006e+06,,Spot,3,Image 1,2,53353,
2.82042e+06,,Spot,3,Image 1,2,53354,
1.48928e+06,,Spot,3,Image 1,2,53355,
4.02386e+06,,Spot,3,Image 1,2,53356,
5.18905e+06,,Spot,3,Image 1,2,53357,
1.99306e+06,,Spot,3,Image 1,2,53358,
2.59806e+06,,Spot,3,Image 1,2,53359,
1.57854e+06,,Spot,3,Image 1,2,53360,
1.62525e+06,,Spot,3,Image 1,2,53361,
1.40735e+06,,Spot,3,Image 1,2,53362,
6.96078e+06,,Spot,3,Image 1,2,53363,
6.93495e+06,,Spot,3,Image 1,2,53364,
7.93403e+06,,Spot,3,Image 1,2,53365,
1.29833e+07,,Spot,3,Image 1,2,53366,
1.19954e+07,,Spot,3,Image 1,2,53367,
7.00313e+06,,Spot,3,Image 1,2,53368,
708214,,Spot,3,Image 1,2,53369,
8.32161e+06,,Spot,3,Image 1,2,53370,
6.96533e+06,,Spot,3,Image 1,2,53371,
5.41455e+06,,Spot,3,Image 1,2,53372,
1.39175e+07,,Spot,3,Image 1,2,53373,
4.16684e+06,,Spot,3,Image 1,2,53374,
5.77459e+06,,Spot,3,Image 1,2,53375,
1.56077e+06,,Spot,3,Image 1,2,53376,
2.89031e+06,,Spot,3,Image 1,2,53377,
