
Intensity Sum Ch=5 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
3.54207e+06,,Spot,5,Image 1,1,135,
1.45942e+06,,Spot,5,Image 1,1,136,
3.67463e+06,,Spot,5,Image 1,1,137,
2.59884e+06,,Spot,5,Image 1,1,138,
7.66285e+06,,Spot,5,Image 1,1,139,
4.09287e+06,,Spot,5,Image 1,1,140,
7.17784e+06,,Spot,5,Image 1,1,141,
1.26355e+07,,Spot,5,Image 1,1,142,
3.35401e+06,,Spot,5,Image 1,1,143,
4.70762e+06,,Spot,5,Image 1,1,144,
3.86828e+06,,Spot,5,Image 1,1,145,
3.25546e+06,,Spot,5,Image 1,1,146,
1.63092e+06,,Spot,5,Image 1,1,147,
4.81182e+06,,Spot,5,Image 1,1,150,
6.58446e+06,,Spot,5,Image 1,1,151,
5.58057e+06,,Spot,5,Image 1,1,152,
4.07991e+06,,Spot,5,Image 1,1,154,
3.01754e+06,,Spot,5,Image 1,1,155,
1.3632e+06,,Spot,5,Image 1,1,156,
7.70587e+06,,Spot,5,Image 1,1,157,
8.06852e+06,,Spot,5,Image 1,1,158,
1.09525e+07,,Spot,5,Image 1,1,159,
3.13366e+06,,Spot,5,Image 1,1,160,
3.44649e+06,,Spot,5,Image 1,1,161,
2.34493e+06,,Spot,5,Image 1,1,162,
1.70118e+06,,Spot,5,Image 1,1,163,
418128,,Spot,5,Image 1,1,164,
2.36121e+06,,Spot,5,Image 1,1,167,
2.385e+06,,Spot,5,Image 1,1,168,
2.58758e+06,,Spot,5,Image 1,1,169,
2.8535e+06,,Spot,5,Image 1,1,170,
2.28527e+06,,Spot,5,Image 1,1,171,
1.7026e+06,,Spot,5,Image 1,1,172,
2.87612e+06,,Spot,5,Image 1,1,173,
3.20723e+06,,Spot,5,Image 1,1,174,
2.12602e+06,,Spot,5,Image 1,1,175,
744132,,Spot,5,Image 1,1,233,
1.04181e+07,,Spot,5,Image 1,1,234,
6.88746e+06,,Spot,5,Image 1,1,238,
595133,,Spot,5,Image 1,1,240,
926104,,Spot,5,Image 1,1,246,
287877,,Spot,5,Image 1,1,247,
1.21447e+06,,Spot,5,Image 1,1,248,
476528,,Spot,5,Image 1,1,253,
2.70003e+06,,Spot,5,Image 1,1,262,
5.49342e+06,,Spot,5,Image 1,1,263,
887804,,Spot,5,Image 1,1,264,
8.63293e+06,,Spot,5,Image 1,1,267,
4.03075e+06,,Spot,5,Image 1,1,269,
1.24447e+07,,Spot,5,Image 1,1,270,
9.44469e+06,,Spot,5,Image 1,1,271,
1.16059e+07,,Spot,5,Image 1,1,273,
745103,,Spot,5,Image 1,1,274,
8.28049e+06,,Spot,5,Image 1,1,275,
5.15433e+06,,Spot,5,Image 1,1,276,
7.01107e+06,,Spot,5,Image 1,1,277,
3.1225e+06,,Spot,5,Image 1,1,278,
7.76226e+06,,Spot,5,Image 1,1,279,
4.23091e+06,,Spot,5,Image 1,1,280,
4.06503e+06,,Spot,5,Image 1,1,281,
2.87126e+06,,Spot,5,Image 1,1,282,
1.69663e+06,,Spot,5,Image 1,1,283,
5.45105e+06,,Spot,5,Image 1,1,284,
1.61874e+06,,Spot,5,Image 1,1,285,
6.07937e+06,,Spot,5,Image 1,1,286,
1.33e+06,,Spot,5,Image 1,1,288,
937241,,Spot,5,Image 1,1,292,
7.85181e+06,,Spot,5,Image 1,1,294,
4.59445e+06,,Spot,5,Image 1,1,296,
1.15587e+07,,Spot,5,Image 1,1,297,
8.17735e+06,,Spot,5,Image 1,1,298,
6.80939e+06,,Spot,5,Image 1,1,299,
1.10697e+07,,Spot,5,Image 1,1,300,
1.06263e+07,,Spot,5,Image 1,1,301,
6.67597e+06,,Spot,5,Image 1,1,302,
1.01327e+07,,Spot,5,Image 1,1,303,
685202,,Spot,5,Image 1,1,304,
5.01976e+06,,Spot,5,Image 1,1,306,
5.82434e+06,,Spot,5,Image 1,1,308,
5.50276e+06,,Spot,5,Image 1,1,309,
7.60658e+06,,Spot,5,Image 1,1,310,
1.54735e+06,,Spot,5,Image 1,1,311,
871901,,Spot,5,Image 1,1,312,
2.82596e+06,,Spot,5,Image 1,1,313,
2.11278e+06,,Spot,5,Image 1,1,314,
3.30945e+06,,Spot,5,Image 1,1,315,
6.4381e+06,,Spot,5,Image 1,1,316,
785393,,Spot,5,Image 1,1,317,
860245,,Spot,5,Image 1,1,318,
1.05355e+06,,Spot,5,Image 1,1,320,
712160,,Spot,5,Image 1,1,321,
4.08525e+06,,Spot,5,Image 1,1,322,
4.61883e+06,,Spot,5,Image 1,1,366,
498167,,Spot,5,Image 1,1,374,
438333,,Spot,5,Image 1,1,376,
2.08525e+06,,Spot,5,Image 1,1,389,
1.07259e+06,,Spot,5,Image 1,1,390,
8.47897e+06,,Spot,5,Image 1,1,391,
1.19175e+07,,Spot,5,Image 1,1,392,
1.01581e+07,,Spot,5,Image 1,1,393,
6.86313e+06,,Spot,5,Image 1,1,394,
5.99124e+06,,Spot,5,Image 1,1,395,
8.07236e+06,,Spot,5,Image 1,1,396,
7.80027e+06,,Spot,5,Image 1,1,398,
7.55137e+06,,Spot,5,Image 1,1,399,
3.05956e+06,,Spot,5,Image 1,1,400,
3.72363e+06,,Spot,5,Image 1,1,401,
8.78239e+06,,Spot,5,Image 1,1,402,
1.59256e+06,,Spot,5,Image 1,1,403,
6.56628e+06,,Spot,5,Image 1,1,404,
6.68947e+06,,Spot,5,Image 1,1,405,
2.98171e+06,,Spot,5,Image 1,1,406,
4.21758e+06,,Spot,5,Image 1,1,407,
6.47416e+06,,Spot,5,Image 1,1,408,
1.47754e+06,,Spot,5,Image 1,1,409,
1.12206e+06,,Spot,5,Image 1,1,410,
1.14968e+06,,Spot,5,Image 1,1,411,
3.50477e+06,,Spot,5,Image 1,1,412,
1.40092e+06,,Spot,5,Image 1,1,413,
3.91226e+06,,Spot,5,Image 1,1,414,
1.55268e+06,,Spot,5,Image 1,1,416,
1.85567e+06,,Spot,5,Image 1,1,421,
2.77186e+06,,Spot,5,Image 1,1,423,
391286,,Spot,5,Image 1,1,425,
6.83965e+06,,Spot,5,Image 1,1,426,
598658,,Spot,5,Image 1,1,427,
9.05152e+06,,Spot,5,Image 1,1,428,
7.17329e+06,,Spot,5,Image 1,1,429,
4.17578e+06,,Spot,5,Image 1,1,431,
6.84306e+06,,Spot,5,Image 1,1,432,
4.37694e+06,,Spot,5,Image 1,1,434,
3.18099e+06,,Spot,5,Image 1,1,435,
1.30069e+06,,Spot,5,Image 1,1,436,
6.79907e+06,,Spot,5,Image 1,1,437,
4.68126e+06,,Spot,5,Image 1,1,438,
1.03521e+06,,Spot,5,Image 1,1,439,
4.59705e+06,,Spot,5,Image 1,1,440,
1.62284e+06,,Spot,5,Image 1,1,441,
1.33788e+06,,Spot,5,Image 1,1,442,
5.33781e+06,,Spot,5,Image 1,1,443,
4.37162e+06,,Spot,5,Image 1,1,444,
5.73336e+06,,Spot,5,Image 1,1,445,
5.79765e+06,,Spot,5,Image 1,1,446,
1.01041e+07,,Spot,5,Image 1,1,512,
9.94042e+06,,Spot,5,Image 1,1,514,
3.66723e+06,,Spot,5,Image 1,1,517,
6.29838e+06,,Spot,5,Image 1,1,518,
8.37115e+06,,Spot,5,Image 1,1,519,
7.24362e+06,,Spot,5,Image 1,1,520,
9.14588e+06,,Spot,5,Image 1,1,521,
1.10383e+06,,Spot,5,Image 1,1,522,
4.39071e+06,,Spot,5,Image 1,1,523,
5.8625e+06,,Spot,5,Image 1,1,524,
2.01886e+06,,Spot,5,Image 1,1,525,
2.12983e+06,,Spot,5,Image 1,1,526,
3.45327e+06,,Spot,5,Image 1,1,527,
4.16513e+06,,Spot,5,Image 1,1,528,
7.42157e+06,,Spot,5,Image 1,1,529,
1.28655e+06,,Spot,5,Image 1,1,530,
2.46851e+06,,Spot,5,Image 1,1,531,
6.94264e+06,,Spot,5,Image 1,1,547,
6.41121e+06,,Spot,5,Image 1,1,550,
8.91724e+06,,Spot,5,Image 1,1,551,
3.30147e+06,,Spot,5,Image 1,1,552,
8.39842e+06,,Spot,5,Image 1,1,554,
3.802e+06,,Spot,5,Image 1,1,557,
5.01335e+06,,Spot,5,Image 1,1,558,
1.5875e+06,,Spot,5,Image 1,1,559,
3.84755e+06,,Spot,5,Image 1,1,560,
5.50212e+06,,Spot,5,Image 1,1,603,
1.04186e+07,,Spot,5,Image 1,1,53019,
9.3884e+06,,Spot,5,Image 1,1,53020,
7.04242e+06,,Spot,5,Image 1,1,53022,
1.39421e+06,,Spot,5,Image 1,1,53023,
325647,,Spot,5,Image 1,1,53024,
2.58833e+06,,Spot,5,Image 1,1,53025,
4.57574e+06,,Spot,5,Image 1,1,53027,
5.73692e+06,,Spot,5,Image 1,1,53028,
285879,,Spot,5,Image 1,1,53029,
275630,,Spot,5,Image 1,1,53030,
256306,,Spot,5,Image 1,1,53031,
350813,,Spot,5,Image 1,1,53032,
756235,,Spot,5,Image 1,1,53033,
292998,,Spot,5,Image 1,1,53034,
159513,,Spot,5,Image 1,1,53035,
3.2806e+06,,Spot,5,Image 1,1,53036,
4.88943e+06,,Spot,5,Image 1,1,53037,
3.97878e+06,,Spot,5,Image 1,1,53038,
4.33374e+06,,Spot,5,Image 1,1,53039,
3.10785e+06,,Spot,5,Image 1,1,53040,
3.08084e+06,,Spot,5,Image 1,1,53041,
2.71825e+06,,Spot,5,Image 1,1,53042,
2.38496e+06,,Spot,5,Image 1,1,53043,
1.07789e+06,,Spot,5,Image 1,1,53044,
6.96867e+06,,Spot,5,Image 1,1,53045,
1.17649e+06,,Spot,5,Image 1,1,53046,
509117,,Spot,5,Image 1,1,53048,
503604,,Spot,5,Image 1,1,53049,
3.25792e+06,,Spot,5,Image 1,1,53050,
469760,,Spot,5,Image 1,1,53052,
2.64041e+06,,Spot,5,Image 1,1,53053,
3.36484e+06,,Spot,5,Image 1,1,53055,
5.6541e+06,,Spot,5,Image 1,1,53056,
5.1872e+06,,Spot,5,Image 1,1,53057,
4.04917e+06,,Spot,5,Image 1,1,53058,
4.95236e+06,,Spot,5,Image 1,1,53059,
5.05621e+06,,Spot,5,Image 1,1,53060,
4.00052e+06,,Spot,5,Image 1,1,53061,
5.41225e+06,,Spot,5,Image 1,1,53062,
4.23039e+06,,Spot,5,Image 1,1,53063,
4.32221e+06,,Spot,5,Image 1,1,53065,
1.12774e+07,,Spot,5,Image 1,1,53066,
9.87007e+06,,Spot,5,Image 1,1,53067,
944948,,Spot,5,Image 1,1,53068,
2.12036e+06,,Spot,5,Image 1,1,53069,
1.55786e+06,,Spot,5,Image 1,1,53071,
1.34036e+06,,Spot,5,Image 1,1,53072,
6.88114e+06,,Spot,5,Image 1,1,53073,
6.74351e+06,,Spot,5,Image 1,1,53075,
7.87432e+06,,Spot,5,Image 1,1,53078,
4.75384e+06,,Spot,5,Image 1,1,53079,
7.38084e+06,,Spot,5,Image 1,1,53080,
5.95919e+06,,Spot,5,Image 1,1,53081,
6.60723e+06,,Spot,5,Image 1,1,53082,
4.69293e+06,,Spot,5,Image 1,1,53083,
6.18759e+06,,Spot,5,Image 1,1,53084,
6.77504e+06,,Spot,5,Image 1,1,53085,
4.55586e+06,,Spot,5,Image 1,1,53086,
9.90352e+06,,Spot,5,Image 1,1,53087,
5.23241e+06,,Spot,5,Image 1,1,53088,
6.76403e+06,,Spot,5,Image 1,1,53090,
2.8605e+06,,Spot,5,Image 1,1,53091,
6.67961e+06,,Spot,5,Image 1,1,53092,
6.77221e+06,,Spot,5,Image 1,1,53094,
9.3406e+06,,Spot,5,Image 1,1,53095,
2.20624e+06,,Spot,5,Image 1,1,53096,
1.03104e+07,,Spot,5,Image 1,1,53097,
3.99622e+06,,Spot,5,Image 1,1,53098,
7.94538e+06,,Spot,5,Image 1,1,53099,
6.2118e+06,,Spot,5,Image 1,1,53100,
2.75599e+06,,Spot,5,Image 1,1,53101,
7.84863e+06,,Spot,5,Image 1,1,53102,
7.31276e+06,,Spot,5,Image 1,1,53103,
3.89732e+06,,Spot,5,Image 1,1,53104,
1.72792e+06,,Spot,5,Image 1,1,53105,
8.29063e+06,,Spot,5,Image 1,1,53106,
5.46153e+06,,Spot,5,Image 1,1,53107,
264352,,Spot,5,Image 1,1,53108,
346136,,Spot,5,Image 1,1,53109,
741530,,Spot,5,Image 1,1,53110,
275737,,Spot,5,Image 1,1,53111,
217213,,Spot,5,Image 1,1,53112,
461054,,Spot,5,Image 1,1,53113,
3.05788e+06,,Spot,5,Image 1,1,53115,
4.11685e+06,,Spot,5,Image 1,1,53116,
3.21116e+06,,Spot,5,Image 1,1,53118,
760907,,Spot,5,Image 1,1,53119,
779457,,Spot,5,Image 1,1,53120,
1.80023e+06,,Spot,5,Image 1,1,53121,
1.70547e+06,,Spot,5,Image 1,1,53122,
224928,,Spot,5,Image 1,1,53123,
913405,,Spot,5,Image 1,1,53124,
532640,,Spot,5,Image 1,1,53125,
1.04873e+06,,Spot,5,Image 1,1,53126,
1.30603e+06,,Spot,5,Image 1,1,53127,
2.97772e+06,,Spot,5,Image 1,1,53128,
2.51888e+06,,Spot,5,Image 1,1,53129,
323349,,Spot,5,Image 1,1,53130,
1.09893e+06,,Spot,5,Image 1,1,53131,
5.97604e+06,,Spot,5,Image 1,1,53132,
7.21442e+06,,Spot,5,Image 1,1,53133,
1.10343e+07,,Spot,5,Image 1,1,53134,
9.47603e+06,,Spot,5,Image 1,1,53135,
6.97659e+06,,Spot,5,Image 1,1,53136,
5.13427e+06,,Spot,5,Image 1,1,53137,
9.47176e+06,,Spot,5,Image 1,1,53138,
8.21326e+06,,Spot,5,Image 1,1,53140,
6.17679e+06,,Spot,5,Image 1,1,53141,
6.29987e+06,,Spot,5,Image 1,1,53142,
6.59577e+06,,Spot,5,Image 1,1,53143,
2.58958e+06,,Spot,5,Image 1,1,53144,
4.14762e+06,,Spot,5,Image 1,1,53145,
6.3246e+06,,Spot,5,Image 1,1,53146,
5.29333e+06,,Spot,5,Image 1,1,53147,
5.09733e+06,,Spot,5,Image 1,1,53148,
4.28997e+06,,Spot,5,Image 1,1,53149,
4.70042e+06,,Spot,5,Image 1,1,53150,
8.18919e+06,,Spot,5,Image 1,1,53152,
9.98962e+06,,Spot,5,Image 1,1,53154,
6.20107e+06,,Spot,5,Image 1,1,53155,
5.19671e+06,,Spot,5,Image 1,1,53157,
9.9385e+06,,Spot,5,Image 1,1,53159,
3.38921e+06,,Spot,5,Image 1,1,53160,
2.62476e+06,,Spot,5,Image 1,1,53163,
1.61946e+06,,Spot,5,Image 1,1,53164,
7.43132e+06,,Spot,5,Image 1,1,53165,
2.97449e+06,,Spot,5,Image 1,1,53166,
2.66299e+06,,Spot,5,Image 1,1,53167,
8.10234e+06,,Spot,5,Image 1,1,53168,
7.82765e+06,,Spot,5,Image 1,1,53169,
6.25337e+06,,Spot,5,Image 1,1,53170,
6.42682e+06,,Spot,5,Image 1,1,53171,
5.5855e+06,,Spot,5,Image 1,1,53172,
2.80636e+06,,Spot,5,Image 1,1,53173,
3.82647e+06,,Spot,5,Image 1,1,53174,
3.63748e+06,,Spot,5,Image 1,1,53175,
1.3075e+07,,Spot,5,Image 1,1,53176,
8.20907e+06,,Spot,5,Image 1,1,53177,
6.47649e+06,,Spot,5,Image 1,1,53179,
6.82056e+06,,Spot,5,Image 1,1,53180,
1.12123e+07,,Spot,5,Image 1,1,53181,
7.28251e+06,,Spot,5,Image 1,1,53182,
8.74209e+06,,Spot,5,Image 1,1,53183,
6.22035e+06,,Spot,5,Image 1,1,53184,
5.54188e+06,,Spot,5,Image 1,1,53185,
5.30365e+06,,Spot,5,Image 1,1,53186,
4.99661e+06,,Spot,5,Image 1,1,53187,
7.08838e+06,,Spot,5,Image 1,1,53188,
3.9307e+06,,Spot,5,Image 1,1,53189,
4.77628e+06,,Spot,5,Image 1,1,53190,
3.87487e+06,,Spot,5,Image 1,1,53191,
4.604e+06,,Spot,5,Image 1,1,53192,
4.06616e+06,,Spot,5,Image 1,1,53193,
6.96913e+06,,Spot,5,Image 1,1,53194,
4.27866e+06,,Spot,5,Image 1,1,53195,
2.78319e+06,,Spot,5,Image 1,1,53196,
4.92409e+06,,Spot,5,Image 1,1,53197,
4.57034e+06,,Spot,5,Image 1,1,53198,
5.21538e+06,,Spot,5,Image 1,1,53199,
3.84806e+06,,Spot,5,Image 1,1,53200,
4.41948e+06,,Spot,5,Image 1,1,53201,
2.63234e+06,,Spot,5,Image 1,1,53203,
3.37351e+06,,Spot,5,Image 1,1,53204,
4.99831e+06,,Spot,5,Image 1,1,53205,
3.36113e+06,,Spot,5,Image 1,1,53206,
5.46083e+06,,Spot,5,Image 1,1,53207,
3.40011e+06,,Spot,5,Image 1,1,53208,
1.99565e+06,,Spot,5,Image 1,1,53209,
2.11557e+06,,Spot,5,Image 1,1,53210,
2.73571e+06,,Spot,5,Image 1,1,53211,
2.25101e+06,,Spot,5,Image 1,1,53212,
2.13714e+06,,Spot,5,Image 1,1,53213,
4.17697e+06,,Spot,5,Image 1,1,53214,
1.98866e+06,,Spot,5,Image 1,1,53215,
3.30009e+06,,Spot,5,Image 1,1,53216,
3.63458e+06,,Spot,5,Image 1,1,53217,
5.38604e+06,,Spot,5,Image 1,1,53218,
4.99925e+06,,Spot,5,Image 1,1,53219,
3.00213e+06,,Spot,5,Image 1,1,53220,
4.41316e+06,,Spot,5,Image 1,1,53221,
3.37787e+06,,Spot,5,Image 1,1,53222,
8.69564e+06,,Spot,5,Image 1,1,53225,
4.40066e+06,,Spot,5,Image 1,1,53226,
7.29958e+06,,Spot,5,Image 1,1,53227,
1.4044e+07,,Spot,5,Image 1,1,53228,
1.20134e+07,,Spot,5,Image 1,1,53229,
1.1101e+07,,Spot,5,Image 1,1,53230,
8.63745e+06,,Spot,5,Image 1,1,53231,
5.892e+06,,Spot,5,Image 1,1,53232,
5.87951e+06,,Spot,5,Image 1,1,53233,
7.65432e+06,,Spot,5,Image 1,1,53234,
6.00077e+06,,Spot,5,Image 1,1,53235,
242866,,Spot,5,Image 1,2,53236,
1.17372e+06,,Spot,5,Image 1,2,53237,
263526,,Spot,5,Image 1,2,53238,
2.06143e+06,,Spot,5,Image 1,2,53239,
1.73712e+06,,Spot,5,Image 1,2,53240,
303941,,Spot,5,Image 1,2,53241,
548790,,Spot,5,Image 1,2,53242,
526123,,Spot,5,Image 1,2,53243,
259695,,Spot,5,Image 1,2,53244,
1.00896e+06,,Spot,5,Image 1,2,53245,
1.55613e+06,,Spot,5,Image 1,2,53246,
3.85426e+06,,Spot,5,Image 1,2,53247,
7.42027e+06,,Spot,5,Image 1,2,53248,
8.68582e+06,,Spot,5,Image 1,2,53249,
6.48123e+06,,Spot,5,Image 1,2,53250,
7.81477e+06,,Spot,5,Image 1,2,53251,
3.26273e+06,,Spot,5,Image 1,2,53252,
1.37944e+06,,Spot,5,Image 1,2,53253,
3.33518e+06,,Spot,5,Image 1,2,53254,
4.21505e+06,,Spot,5,Image 1,2,53255,
3.86835e+06,,Spot,5,Image 1,2,53256,
2.40004e+06,,Spot,5,Image 1,2,53257,
4.00311e+06,,Spot,5,Image 1,2,53258,
2.77199e+06,,Spot,5,Image 1,2,53259,
7.83095e+06,,Spot,5,Image 1,2,53260,
1.00763e+07,,Spot,5,Image 1,2,53261,
3.29142e+06,,Spot,5,Image 1,2,53262,
5.4371e+06,,Spot,5,Image 1,2,53263,
3.70898e+06,,Spot,5,Image 1,2,53264,
1.86554e+06,,Spot,5,Image 1,2,53265,
2.41308e+06,,Spot,5,Image 1,2,53266,
1.77701e+06,,Spot,5,Image 1,2,53267,
2.37664e+06,,Spot,5,Image 1,2,53268,
1.20257e+06,,Spot,5,Image 1,2,53269,
6.73168e+06,,Spot,5,Image 1,2,53270,
3.7065e+06,,Spot,5,Image 1,2,53271,
7.49067e+06,,Spot,5,Image 1,2,53272,
2.44641e+06,,Spot,5,Image 1,2,53273,
6.31054e+06,,Spot,5,Image 1,2,53274,
5.04327e+06,,Spot,5,Image 1,2,53275,
549525,,Spot,5,Image 1,2,53276,
418985,,Spot,5,Image 1,2,53277,
1.16485e+06,,Spot,5,Image 1,2,53278,
1.88526e+06,,Spot,5,Image 1,2,53279,
296337,,Spot,5,Image 1,2,53280,
1.23835e+06,,Spot,5,Image 1,2,53281,
2.11018e+06,,Spot,5,Image 1,2,53282,
1.18238e+06,,Spot,5,Image 1,2,53283,
772246,,Spot,5,Image 1,2,53284,
2.39375e+06,,Spot,5,Image 1,2,53285,
4.56682e+06,,Spot,5,Image 1,2,53286,
570771,,Spot,5,Image 1,2,53287,
118285,,Spot,5,Image 1,2,53288,
2.46496e+06,,Spot,5,Image 1,2,53289,
1.4588e+06,,Spot,5,Image 1,2,53290,
7.89216e+06,,Spot,5,Image 1,2,53291,
1.74264e+06,,Spot,5,Image 1,2,53292,
3.48466e+06,,Spot,5,Image 1,2,53293,
1.47496e+06,,Spot,5,Image 1,2,53294,
3.79741e+06,,Spot,5,Image 1,2,53295,
2.01777e+06,,Spot,5,Image 1,2,53296,
4.34593e+06,,Spot,5,Image 1,2,53297,
622613,,Spot,5,Image 1,2,53298,
8.06314e+06,,Spot,5,Image 1,2,53299,
7.8738e+06,,Spot,5,Image 1,2,53300,
1.25663e+07,,Spot,5,Image 1,2,53301,
2.22136e+06,,Spot,5,Image 1,2,53302,
3.22711e+06,,Spot,5,Image 1,2,53303,
1.16297e+06,,Spot,5,Image 1,2,53304,
3.96088e+06,,Spot,5,Image 1,2,53305,
4.36501e+06,,Spot,5,Image 1,2,53306,
4.1437e+06,,Spot,5,Image 1,2,53307,
1.1401e+06,,Spot,5,Image 1,2,53308,
7.94356e+06,,Spot,5,Image 1,2,53309,
9.85066e+06,,Spot,5,Image 1,2,53310,
1.38368e+06,,Spot,5,Image 1,2,53311,
2.657e+06,,Spot,5,Image 1,2,53312,
1.54666e+06,,Spot,5,Image 1,2,53313,
1.87778e+06,,Spot,5,Image 1,2,53314,
1.11226e+06,,Spot,5,Image 1,2,53315,
154806,,Spot,5,Image 1,2,53316,
2.46869e+06,,Spot,5,Image 1,2,53317,
2.64686e+06,,Spot,5,Image 1,2,53318,
1.52652e+06,,Spot,5,Image 1,2,53319,
1.50332e+06,,Spot,5,Image 1,2,53320,
2.70803e+06,,Spot,5,Image 1,2,53321,
2.15885e+06,,Spot,5,Image 1,2,53322,
2.48021e+06,,Spot,5,Image 1,2,53323,
3.43231e+06,,Spot,5,Image 1,2,53324,
752394,,Spot,5,Image 1,2,53325,
2.30767e+06,,Spot,5,Image 1,2,53326,
1.07432e+07,,Spot,5,Image 1,2,53327,
696287,,Spot,5,Image 1,2,53328,
725443,,Spot,5,Image 1,2,53329,
403481,,Spot,5,Image 1,2,53330,
322820,,Spot,5,Image 1,2,53331,
893895,,Spot,5,Image 1,2,53332,
8.73586e+06,,Spot,5,Image 1,2,53333,
4.8759e+06,,Spot,5,Image 1,2,53334,
4.05238e+06,,Spot,5,Image 1,2,53335,
9.33603e+06,,Spot,5,Image 1,2,53336,
9.61699e+06,,Spot,5,Image 1,2,53337,
4.1589e+06,,Spot,5,Image 1,2,53338,
1.03381e+07,,Spot,5,Image 1,2,53339,
1.15377e+07,,Spot,5,Image 1,2,53340,
897814,,Spot,5,Image 1,2,53341,
852849,,Spot,5,Image 1,2,53342,
9.9571e+06,,Spot,5,Image 1,2,53343,
5.22929e+06,,Spot,5,Image 1,2,53344,
7.56721e+06,,Spot,5,Image 1,2,53345,
6.94141e+06,,Spot,5,Image 1,2,53346,
3.84901e+06,,Spot,5,Image 1,2,53347,
4.83852e+06,,Spot,5,Image 1,2,53348,
5.66548e+06,,Spot,5,Image 1,2,53349,
5.45658e+06,,Spot,5,Image 1,2,53350,
7.03073e+06,,Spot,5,Image 1,2,53351,
7.73864e+06,,Spot,5,Image 1,2,53352,
1.33247e+06,,Spot,5,Image 1,2,53353,
2.76031e+06,,Spot,5,Image 1,2,53354,
1.43387e+06,,Spot,5,Image 1,2,53355,
3.99299e+06,,Spot,5,Image 1,2,53356,
4.98166e+06,,Spot,5,Image 1,2,53357,
1.8335e+06,,Spot,5,Image 1,2,53358,
2.49519e+06,,Spot,5,Image 1,2,53359,
1.54136e+06,,Spot,5,Image 1,2,53360,
1.50797e+06,,Spot,5,Image 1,2,53361,
1.38946e+06,,Spot,5,Image 1,2,53362,
6.77774e+06,,Spot,5,Image 1,2,53363,
6.85504e+06,,Spot,5,Image 1,2,53364,
7.88122e+06,,Spot,5,Image 1,2,53365,
1.26621e+07,,Spot,5,Image 1,2,53366,
1.19396e+07,,Spot,5,Image 1,2,53367,
6.95367e+06,,Spot,5,Image 1,2,53368,
609944,,Spot,5,Image 1,2,53369,
7.68461e+06,,Spot,5,Image 1,2,53370,
6.89106e+06,,Spot,5,Image 1,2,53371,
4.95922e+06,,Spot,5,Image 1,2,53372,
1.3799e+07,,Spot,5,Image 1,2,53373,
3.99895e+06,,Spot,5,Image 1,2,53374,
5.34883e+06,,Spot,5,Image 1,2,53375,
1.46474e+06,,Spot,5,Image 1,2,53376,
2.64701e+06,,Spot,5,Image 1,2,53377,
4.82881e+06,,Spot,5,Image 1,2,53378,
