
Intensity Sum of Square Ch=3 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,ID,
1.11307e+10,,Spot,3,Image 1,1,276,
1.96897e+10,,Spot,3,Image 1,1,277,
5.82373e+09,,Spot,3,Image 1,1,278,
2.50154e+10,,Spot,3,Image 1,1,279,
7.76497e+09,,Spot,3,Image 1,1,280,
7.85351e+09,,Spot,3,Image 1,1,281,
3.72518e+09,,Spot,3,Image 1,1,282,
1.51172e+09,,Spot,3,Image 1,1,283,
1.20976e+10,,Spot,3,Image 1,1,284,
1.3522e+09,,Spot,3,Image 1,1,285,
1.54007e+10,,Spot,3,Image 1,1,286,
9.00998e+08,,Spot,3,Image 1,1,288,
5.47293e+08,,Spot,3,Image 1,1,292,
2.42403e+10,,Spot,3,Image 1,1,294,
9.33903e+09,,Spot,3,Image 1,1,296,
5.94124e+10,,Spot,3,Image 1,1,297,
2.65825e+10,,Spot,3,Image 1,1,298,
1.91442e+10,,Spot,3,Image 1,1,299,
4.76506e+10,,Spot,3,Image 1,1,300,
4.32923e+10,,Spot,3,Image 1,1,301,
1.8569e+10,,Spot,3,Image 1,1,302,
3.98888e+10,,Spot,3,Image 1,1,303,
4.04454e+08,,Spot,3,Image 1,1,304,
1.18421e+10,,Spot,3,Image 1,1,306,
1.53484e+10,,Spot,3,Image 1,1,308,
1.22024e+10,,Spot,3,Image 1,1,309,
2.47059e+10,,Spot,3,Image 1,1,310,
1.66824e+09,,Spot,3,Image 1,1,311,
6.17978e+08,,Spot,3,Image 1,1,312,
4.55767e+09,,Spot,3,Image 1,1,313,
2.61355e+09,,Spot,3,Image 1,1,314,
4.94525e+09,,Spot,3,Image 1,1,315,
1.71312e+10,,Spot,3,Image 1,1,316,
4.09305e+08,,Spot,3,Image 1,1,317,
7.09433e+08,,Spot,3,Image 1,1,318,
6.75375e+08,,Spot,3,Image 1,1,320,
3.63645e+08,,Spot,3,Image 1,1,321,
7.4467e+09,,Spot,3,Image 1,1,322,
8.82929e+09,,Spot,3,Image 1,1,366,
2.17057e+08,,Spot,3,Image 1,1,374,
1.9033e+08,,Spot,3,Image 1,1,376,
4.46693e+09,,Spot,3,Image 1,1,389,
8.48741e+08,,Spot,3,Image 1,1,390,
3.03703e+10,,Spot,3,Image 1,1,391,
6.27834e+10,,Spot,3,Image 1,1,392,
4.05849e+10,,Spot,3,Image 1,1,393,
1.94631e+10,,Spot,3,Image 1,1,394,
1.4595e+10,,Spot,3,Image 1,1,395,
2.58123e+10,,Spot,3,Image 1,1,396,
2.84081e+10,,Spot,3,Image 1,1,398,
2.48592e+10,,Spot,3,Image 1,1,399,
8.04753e+09,,Spot,3,Image 1,1,400,
8.26502e+09,,Spot,3,Image 1,1,401,
2.97949e+10,,Spot,3,Image 1,1,402,
1.34466e+09,,Spot,3,Image 1,1,403,
1.69507e+10,,Spot,3,Image 1,1,404,
1.96539e+10,,Spot,3,Image 1,1,405,
5.04644e+09,,Spot,3,Image 1,1,406,
7.97651e+09,,Spot,3,Image 1,1,407,
1.68044e+10,,Spot,3,Image 1,1,408,
1.33505e+09,,Spot,3,Image 1,1,409,
8.33566e+08,,Spot,3,Image 1,1,410,
7.57515e+08,,Spot,3,Image 1,1,411,
5.73161e+09,,Spot,3,Image 1,1,412,
1.08348e+09,,Spot,3,Image 1,1,413,
6.51535e+09,,Spot,3,Image 1,1,414,
1.53202e+09,,Spot,3,Image 1,1,416,
1.8199e+09,,Spot,3,Image 1,1,421,
4.45111e+09,,Spot,3,Image 1,1,423,
1.59221e+08,,Spot,3,Image 1,1,425,
1.88234e+10,,Spot,3,Image 1,1,426,
4.13721e+08,,Spot,3,Image 1,1,427,
3.45722e+10,,Spot,3,Image 1,1,428,
2.08701e+10,,Spot,3,Image 1,1,429,
8.75969e+09,,Spot,3,Image 1,1,431,
1.86282e+10,,Spot,3,Image 1,1,432,
8.52824e+09,,Spot,3,Image 1,1,434,
4.79586e+09,,Spot,3,Image 1,1,435,
1.18803e+09,,Spot,3,Image 1,1,436,
1.80666e+10,,Spot,3,Image 1,1,437,
8.87784e+09,,Spot,3,Image 1,1,438,
6.67981e+08,,Spot,3,Image 1,1,439,
9.33843e+09,,Spot,3,Image 1,1,440,
1.65868e+09,,Spot,3,Image 1,1,441,
1.10364e+09,,Spot,3,Image 1,1,442,
1.14362e+10,,Spot,3,Image 1,1,443,
8.38264e+09,,Spot,3,Image 1,1,444,
1.66006e+10,,Spot,3,Image 1,1,445,
1.54422e+10,,Spot,3,Image 1,1,446,
4.01804e+10,,Spot,3,Image 1,1,512,
3.82672e+10,,Spot,3,Image 1,1,514,
5.61205e+09,,Spot,3,Image 1,1,517,
1.59103e+10,,Spot,3,Image 1,1,518,
2.85237e+10,,Spot,3,Image 1,1,519,
2.26415e+10,,Spot,3,Image 1,1,520,
3.61138e+10,,Spot,3,Image 1,1,521,
8.58137e+08,,Spot,3,Image 1,1,522,
8.17039e+09,,Spot,3,Image 1,1,523,
1.41e+10,,Spot,3,Image 1,1,524,
2.06986e+09,,Spot,3,Image 1,1,525,
2.89248e+09,,Spot,3,Image 1,1,526,
6.22059e+09,,Spot,3,Image 1,1,527,
7.71516e+09,,Spot,3,Image 1,1,528,
2.23212e+10,,Spot,3,Image 1,1,529,
8.57486e+08,,Spot,3,Image 1,1,530,
3.17738e+09,,Spot,3,Image 1,1,531,
1.96134e+10,,Spot,3,Image 1,1,547,
1.69e+10,,Spot,3,Image 1,1,550,
3.12689e+10,,Spot,3,Image 1,1,551,
5.10879e+09,,Spot,3,Image 1,1,552,
2.86608e+10,,Spot,3,Image 1,1,554,
6.96181e+09,,Spot,3,Image 1,1,557,
1.13766e+10,,Spot,3,Image 1,1,558,
1.41826e+09,,Spot,3,Image 1,1,559,
7.15808e+09,,Spot,3,Image 1,1,560,
1.36688e+10,,Spot,3,Image 1,1,603,
4.44346e+10,,Spot,3,Image 1,1,53019,
3.56175e+10,,Spot,3,Image 1,1,53020,
2.57764e+10,,Spot,3,Image 1,1,53022,
1.06284e+09,,Spot,3,Image 1,1,53023,
1.05573e+08,,Spot,3,Image 1,1,53024,
3.56427e+09,,Spot,3,Image 1,1,53025,
1.12674e+10,,Spot,3,Image 1,1,53027,
1.69681e+10,,Spot,3,Image 1,1,53028,
1.6166e+08,,Spot,3,Image 1,1,53029,
1.01773e+08,,Spot,3,Image 1,1,53030,
8.78722e+07,,Spot,3,Image 1,1,53031,
1.56683e+08,,Spot,3,Image 1,1,53032,
5.08011e+08,,Spot,3,Image 1,1,53033,
1.13848e+08,,Spot,3,Image 1,1,53034,
8.3491e+07,,Spot,3,Image 1,1,53035,
4.93547e+09,,Spot,3,Image 1,1,53036,
1.05335e+10,,Spot,3,Image 1,1,53037,
7.56997e+09,,Spot,3,Image 1,1,53038,
8.62782e+09,,Spot,3,Image 1,1,53039,
5.01089e+09,,Spot,3,Image 1,1,53040,
4.62877e+09,,Spot,3,Image 1,1,53041,
3.51309e+09,,Spot,3,Image 1,1,53042,
2.84699e+09,,Spot,3,Image 1,1,53043,
7.85989e+08,,Spot,3,Image 1,1,53044,
1.93136e+10,,Spot,3,Image 1,1,53045,
1.0409e+09,,Spot,3,Image 1,1,53046,
2.26561e+08,,Spot,3,Image 1,1,53048,
4.29141e+08,,Spot,3,Image 1,1,53049,
5.51628e+09,,Spot,3,Image 1,1,53050,
1.79072e+08,,Spot,3,Image 1,1,53052,
3.54371e+09,,Spot,3,Image 1,1,53053,
6.26923e+09,,Spot,3,Image 1,1,53055,
1.34532e+10,,Spot,3,Image 1,1,53056,
1.19153e+10,,Spot,3,Image 1,1,53057,
1.00348e+10,,Spot,3,Image 1,1,53058,
1.1493e+10,,Spot,3,Image 1,1,53059,
1.19641e+10,,Spot,3,Image 1,1,53060,
8.38228e+09,,Spot,3,Image 1,1,53061,
1.27964e+10,,Spot,3,Image 1,1,53062,
7.47902e+09,,Spot,3,Image 1,1,53063,
8.56821e+09,,Spot,3,Image 1,1,53065,
5.34343e+10,,Spot,3,Image 1,1,53066,
3.91075e+10,,Spot,3,Image 1,1,53067,
8.86177e+08,,Spot,3,Image 1,1,53068,
2.33646e+09,,Spot,3,Image 1,1,53069,
1.87719e+09,,Spot,3,Image 1,1,53071,
9.83315e+08,,Spot,3,Image 1,1,53072,
2.10057e+10,,Spot,3,Image 1,1,53073,
1.96732e+10,,Spot,3,Image 1,1,53075,
2.81921e+10,,Spot,3,Image 1,1,53078,
1.06031e+10,,Spot,3,Image 1,1,53079,
2.344e+10,,Spot,3,Image 1,1,53080,
1.80254e+10,,Spot,3,Image 1,1,53081,
1.8085e+10,,Spot,3,Image 1,1,53082,
9.29239e+09,,Spot,3,Image 1,1,53083,
1.8215e+10,,Spot,3,Image 1,1,53084,
2.37307e+10,,Spot,3,Image 1,1,53085,
1.17822e+10,,Spot,3,Image 1,1,53086,
3.9983e+10,,Spot,3,Image 1,1,53087,
1.48529e+10,,Spot,3,Image 1,1,53088,
1.80802e+10,,Spot,3,Image 1,1,53090,
5.2891e+09,,Spot,3,Image 1,1,53091,
1.95666e+10,,Spot,3,Image 1,1,53092,
1.83705e+10,,Spot,3,Image 1,1,53094,
3.68657e+10,,Spot,3,Image 1,1,53095,
3.01494e+09,,Spot,3,Image 1,1,53096,
4.28401e+10,,Spot,3,Image 1,1,53097,
9.40747e+09,,Spot,3,Image 1,1,53098,
2.58297e+10,,Spot,3,Image 1,1,53099,
1.72252e+10,,Spot,3,Image 1,1,53100,
4.34719e+09,,Spot,3,Image 1,1,53101,
2.86886e+10,,Spot,3,Image 1,1,53102,
2.18819e+10,,Spot,3,Image 1,1,53103,
6.57534e+09,,Spot,3,Image 1,1,53104,
1.55489e+09,,Spot,3,Image 1,1,53105,
3.10678e+10,,Spot,3,Image 1,1,53106,
1.66007e+10,,Spot,3,Image 1,1,53107,
8.1417e+07,,Spot,3,Image 1,1,53108,
1.35909e+08,,Spot,3,Image 1,1,53109,
5.05327e+08,,Spot,3,Image 1,1,53110,
1.1057e+08,,Spot,3,Image 1,1,53111,
7.78497e+07,,Spot,3,Image 1,1,53112,
1.70586e+08,,Spot,3,Image 1,1,53113,
5.48079e+09,,Spot,3,Image 1,1,53115,
8.36846e+09,,Spot,3,Image 1,1,53116,
5.40432e+09,,Spot,3,Image 1,1,53118,
4.90468e+08,,Spot,3,Image 1,1,53119,
5.09728e+08,,Spot,3,Image 1,1,53120,
1.82209e+09,,Spot,3,Image 1,1,53121,
1.92138e+09,,Spot,3,Image 1,1,53122,
1.00089e+08,,Spot,3,Image 1,1,53123,
8.50231e+08,,Spot,3,Image 1,1,53124,
2.91854e+08,,Spot,3,Image 1,1,53125,
7.63837e+08,,Spot,3,Image 1,1,53126,
1.21881e+09,,Spot,3,Image 1,1,53127,
4.00256e+09,,Spot,3,Image 1,1,53128,
4.02016e+09,,Spot,3,Image 1,1,53129,
1.96022e+08,,Spot,3,Image 1,1,53130,
7.82367e+08,,Spot,3,Image 1,1,53131,
1.5884e+10,,Spot,3,Image 1,1,53132,
2.29494e+10,,Spot,3,Image 1,1,53133,
5.06808e+10,,Spot,3,Image 1,1,53134,
3.94747e+10,,Spot,3,Image 1,1,53135,
2.12986e+10,,Spot,3,Image 1,1,53136,
1.10916e+10,,Spot,3,Image 1,1,53137,
3.98204e+10,,Spot,3,Image 1,1,53138,
2.87902e+10,,Spot,3,Image 1,1,53140,
1.65168e+10,,Spot,3,Image 1,1,53141,
1.74592e+10,,Spot,3,Image 1,1,53142,
1.73724e+10,,Spot,3,Image 1,1,53143,
4.2747e+09,,Spot,3,Image 1,1,53144,
7.67379e+09,,Spot,3,Image 1,1,53145,
1.67233e+10,,Spot,3,Image 1,1,53146,
1.24555e+10,,Spot,3,Image 1,1,53147,
1.2289e+10,,Spot,3,Image 1,1,53148,
8.33411e+09,,Spot,3,Image 1,1,53149,
1.18905e+10,,Spot,3,Image 1,1,53150,
2.89327e+10,,Spot,3,Image 1,1,53152,
3.95907e+10,,Spot,3,Image 1,1,53154,
1.66598e+10,,Spot,3,Image 1,1,53155,
1.20364e+10,,Spot,3,Image 1,1,53157,
3.95132e+10,,Spot,3,Image 1,1,53159,
5.57976e+09,,Spot,3,Image 1,1,53160,
9.00345e+09,,Spot,3,Image 1,1,53163,
8.31251e+09,,Spot,3,Image 1,1,53164,
2.44947e+10,,Spot,3,Image 1,1,53165,
1.24513e+10,,Spot,3,Image 1,1,53166,
9.05226e+09,,Spot,3,Image 1,1,53167,
2.66835e+10,,Spot,3,Image 1,1,53168,
2.79384e+10,,Spot,3,Image 1,1,53169,
1.93678e+10,,Spot,3,Image 1,1,53170,
2.07782e+10,,Spot,3,Image 1,1,53171,
2.11101e+10,,Spot,3,Image 1,1,53172,
1.21071e+10,,Spot,3,Image 1,1,53173,
1.7344e+10,,Spot,3,Image 1,1,53174,
1.2148e+10,,Spot,3,Image 1,1,53175,
6.53165e+10,,Spot,3,Image 1,1,53176,
2.66473e+10,,Spot,3,Image 1,1,53177,
1.80587e+10,,Spot,3,Image 1,1,53179,
2.01965e+10,,Spot,3,Image 1,1,53180,
5.10379e+10,,Spot,3,Image 1,1,53181,
2.6409e+10,,Spot,3,Image 1,1,53182,
3.07714e+10,,Spot,3,Image 1,1,53183,
1.59039e+10,,Spot,3,Image 1,1,53184,
1.32795e+10,,Spot,3,Image 1,1,53185,
1.23346e+10,,Spot,3,Image 1,1,53186,
1.31347e+10,,Spot,3,Image 1,1,53187,
2.08815e+10,,Spot,3,Image 1,1,53188,
1.10808e+10,,Spot,3,Image 1,1,53189,
1.21409e+10,,Spot,3,Image 1,1,53190,
8.477e+09,,Spot,3,Image 1,1,53191,
9.26063e+09,,Spot,3,Image 1,1,53192,
8.54194e+09,,Spot,3,Image 1,1,53193,
2.10186e+10,,Spot,3,Image 1,1,53194,
1.60118e+10,,Spot,3,Image 1,1,53195,
6.51396e+09,,Spot,3,Image 1,1,53196,
1.71538e+10,,Spot,3,Image 1,1,53197,
9.00152e+09,,Spot,3,Image 1,1,53198,
1.35214e+10,,Spot,3,Image 1,1,53199,
6.71178e+09,,Spot,3,Image 1,1,53200,
8.88787e+09,,Spot,3,Image 1,1,53201,
1.35501e+10,,Spot,3,Image 1,1,53203,
1.56495e+10,,Spot,3,Image 1,1,53204,
1.07778e+10,,Spot,3,Image 1,1,53205,
7.13572e+09,,Spot,3,Image 1,1,53206,
1.35916e+10,,Spot,3,Image 1,1,53207,
5.2767e+09,,Spot,3,Image 1,1,53208,
2.53726e+09,,Spot,3,Image 1,1,53209,
2.54395e+09,,Spot,3,Image 1,1,53210,
8.3475e+09,,Spot,3,Image 1,1,53211,
9.55693e+09,,Spot,3,Image 1,1,53212,
8.21334e+09,,Spot,3,Image 1,1,53213,
1.4512e+10,,Spot,3,Image 1,1,53214,
1.08499e+10,,Spot,3,Image 1,1,53215,
9.8201e+09,,Spot,3,Image 1,1,53216,
6.56717e+09,,Spot,3,Image 1,1,53217,
1.42165e+10,,Spot,3,Image 1,1,53218,
1.04602e+10,,Spot,3,Image 1,1,53219,
4.73224e+09,,Spot,3,Image 1,1,53220,
9.29053e+09,,Spot,3,Image 1,1,53221,
6.72248e+09,,Spot,3,Image 1,1,53222,
3.12245e+10,,Spot,3,Image 1,1,53225,
1.70659e+10,,Spot,3,Image 1,1,53226,
2.42722e+10,,Spot,3,Image 1,1,53227,
7.52556e+10,,Spot,3,Image 1,1,53228,
6.42931e+10,,Spot,3,Image 1,1,53229,
4.79758e+10,,Spot,3,Image 1,1,53230,
3.40888e+10,,Spot,3,Image 1,1,53231,
1.58173e+10,,Spot,3,Image 1,1,53232,
1.64063e+10,,Spot,3,Image 1,1,53233,
2.55345e+10,,Spot,3,Image 1,1,53234,
1.56029e+10,,Spot,3,Image 1,1,53235,
1.32738e+09,,Spot,3,Image 1,2,53236,
7.80548e+08,,Spot,3,Image 1,2,53237,
8.4445e+07,,Spot,3,Image 1,2,53238,
2.1873e+09,,Spot,3,Image 1,2,53239,
1.55296e+09,,Spot,3,Image 1,2,53240,
1.45885e+08,,Spot,3,Image 1,2,53241,
2.722e+08,,Spot,3,Image 1,2,53242,
3.25651e+08,,Spot,3,Image 1,2,53243,
6.31266e+07,,Spot,3,Image 1,2,53244,
1.12201e+09,,Spot,3,Image 1,2,53245,
2.35903e+09,,Spot,3,Image 1,2,53246,
9.96895e+09,,Spot,3,Image 1,2,53247,
2.13279e+10,,Spot,3,Image 1,2,53248,
3.1658e+10,,Spot,3,Image 1,2,53249,
1.61563e+10,,Spot,3,Image 1,2,53250,
2.41748e+10,,Spot,3,Image 1,2,53251,
4.50044e+09,,Spot,3,Image 1,2,53252,
1.86539e+09,,Spot,3,Image 1,2,53253,
7.99815e+09,,Spot,3,Image 1,2,53254,
1.36116e+10,,Spot,3,Image 1,2,53255,
1.16524e+10,,Spot,3,Image 1,2,53256,
4.22044e+09,,Spot,3,Image 1,2,53257,
1.14834e+10,,Spot,3,Image 1,2,53258,
6.4208e+09,,Spot,3,Image 1,2,53259,
2.39384e+10,,Spot,3,Image 1,2,53260,
3.90787e+10,,Spot,3,Image 1,2,53261,
4.93459e+09,,Spot,3,Image 1,2,53262,
1.34447e+10,,Spot,3,Image 1,2,53263,
5.70224e+09,,Spot,3,Image 1,2,53264,
3.15864e+09,,Spot,3,Image 1,2,53265,
4.30793e+09,,Spot,3,Image 1,2,53266,
4.36524e+09,,Spot,3,Image 1,2,53267,
3.99217e+09,,Spot,3,Image 1,2,53268,
1.09435e+09,,Spot,3,Image 1,2,53269,
1.78707e+10,,Spot,3,Image 1,2,53270,
5.65418e+09,,Spot,3,Image 1,2,53271,
2.45237e+10,,Spot,3,Image 1,2,53272,
2.75956e+09,,Spot,3,Image 1,2,53273,
1.93228e+10,,Spot,3,Image 1,2,53274,
1.12376e+10,,Spot,3,Image 1,2,53275,
3.66796e+08,,Spot,3,Image 1,2,53276,
1.72762e+08,,Spot,3,Image 1,2,53277,
1.64994e+09,,Spot,3,Image 1,2,53278,
2.13263e+09,,Spot,3,Image 1,2,53279,
9.6481e+07,,Spot,3,Image 1,2,53280,
1.18357e+09,,Spot,3,Image 1,2,53281,
1.94168e+09,,Spot,3,Image 1,2,53282,
9.17471e+08,,Spot,3,Image 1,2,53283,
6.26928e+08,,Spot,3,Image 1,2,53284,
3.0503e+09,,Spot,3,Image 1,2,53285,
9.06714e+09,,Spot,3,Image 1,2,53286,
3.0543e+08,,Spot,3,Image 1,2,53287,
3.75076e+07,,Spot,3,Image 1,2,53288,
3.62211e+09,,Spot,3,Image 1,2,53289,
1.20531e+09,,Spot,3,Image 1,2,53290,
2.4038e+10,,Spot,3,Image 1,2,53291,
7.41592e+09,,Spot,3,Image 1,2,53292,
9.44415e+09,,Spot,3,Image 1,2,53293,
2.01529e+09,,Spot,3,Image 1,2,53294,
1.17242e+10,,Spot,3,Image 1,2,53295,
2.93512e+09,,Spot,3,Image 1,2,53296,
9.49749e+09,,Spot,3,Image 1,2,53297,
2.80016e+08,,Spot,3,Image 1,2,53298,
2.55537e+10,,Spot,3,Image 1,2,53299,
2.41082e+10,,Spot,3,Image 1,2,53300,
5.9746e+10,,Spot,3,Image 1,2,53301,
3.57245e+09,,Spot,3,Image 1,2,53302,
7.18768e+09,,Spot,3,Image 1,2,53303,
1.07201e+09,,Spot,3,Image 1,2,53304,
8.35578e+09,,Spot,3,Image 1,2,53305,
8.48423e+09,,Spot,3,Image 1,2,53306,
8.30092e+09,,Spot,3,Image 1,2,53307,
8.31121e+08,,Spot,3,Image 1,2,53308,
2.49627e+10,,Spot,3,Image 1,2,53309,
3.93598e+10,,Spot,3,Image 1,2,53310,
1.67689e+09,,Spot,3,Image 1,2,53311,
5.18963e+09,,Spot,3,Image 1,2,53312,
2.02087e+09,,Spot,3,Image 1,2,53313,
2.57417e+09,,Spot,3,Image 1,2,53314,
1.1617e+09,,Spot,3,Image 1,2,53315,
4.38715e+07,,Spot,3,Image 1,2,53316,
2.73399e+09,,Spot,3,Image 1,2,53317,
3.57289e+09,,Spot,3,Image 1,2,53318,
1.16265e+09,,Spot,3,Image 1,2,53319,
1.1139e+09,,Spot,3,Image 1,2,53320,
3.83721e+09,,Spot,3,Image 1,2,53321,
2.14449e+09,,Spot,3,Image 1,2,53322,
3.22179e+09,,Spot,3,Image 1,2,53323,
4.77185e+09,,Spot,3,Image 1,2,53324,
3.57068e+08,,Spot,3,Image 1,2,53325,
2.63095e+09,,Spot,3,Image 1,2,53326,
4.37483e+10,,Spot,3,Image 1,2,53327,
3.20572e+08,,Spot,3,Image 1,2,53328,
3.3442e+08,,Spot,3,Image 1,2,53329,
1.62104e+08,,Spot,3,Image 1,2,53330,
1.02428e+08,,Spot,3,Image 1,2,53331,
5.3099e+08,,Spot,3,Image 1,2,53332,
3.15043e+10,,Spot,3,Image 1,2,53333,
1.13027e+10,,Spot,3,Image 1,2,53334,
8.29971e+09,,Spot,3,Image 1,2,53335,
3.63204e+10,,Spot,3,Image 1,2,53336,
3.55296e+10,,Spot,3,Image 1,2,53337,
8.53333e+09,,Spot,3,Image 1,2,53338,
4.22657e+10,,Spot,3,Image 1,2,53339,
5.23883e+10,,Spot,3,Image 1,2,53340,
4.66338e+08,,Spot,3,Image 1,2,53341,
4.5841e+08,,Spot,3,Image 1,2,53342,
3.77745e+10,,Spot,3,Image 1,2,53343,
1.08148e+10,,Spot,3,Image 1,2,53344,
2.21199e+10,,Spot,3,Image 1,2,53345,
1.92731e+10,,Spot,3,Image 1,2,53346,
6.38547e+09,,Spot,3,Image 1,2,53347,
9.74822e+09,,Spot,3,Image 1,2,53348,
1.26017e+10,,Spot,3,Image 1,2,53349,
1.25834e+10,,Spot,3,Image 1,2,53350,
2.20385e+10,,Spot,3,Image 1,2,53351,
2.33566e+10,,Spot,3,Image 1,2,53352,
1.02028e+09,,Spot,3,Image 1,2,53353,
3.30785e+09,,Spot,3,Image 1,2,53354,
1.01478e+09,,Spot,3,Image 1,2,53355,
6.79272e+09,,Spot,3,Image 1,2,53356,
1.05274e+10,,Spot,3,Image 1,2,53357,
1.87873e+09,,Spot,3,Image 1,2,53358,
2.8274e+09,,Spot,3,Image 1,2,53359,
1.08321e+09,,Spot,3,Image 1,2,53360,
1.209e+09,,Spot,3,Image 1,2,53361,
9.30019e+08,,Spot,3,Image 1,2,53362,
1.87157e+10,,Spot,3,Image 1,2,53363,
