
Intensity Min Ch=1 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
0,,Spot,1,Image 1,1,294,
0,,Spot,1,Image 1,1,296,
0,,Spot,1,Image 1,1,297,
0,,Spot,1,Image 1,1,298,
0,,Spot,1,Image 1,1,299,
0,,Spot,1,Image 1,1,300,
0,,Spot,1,Image 1,1,301,
0,,Spot,1,Image 1,1,302,
0,,Spot,1,Image 1,1,303,
0,,Spot,1,Image 1,1,304,
0,,Spot,1,Image 1,1,306,
0,,Spot,1,Image 1,1,308,
0,,Spot,1,Image 1,1,309,
0,,Spot,1,Image 1,1,310,
0,,Spot,1,Image 1,1,311,
0,,Spot,1,Image 1,1,312,
0,,Spot,1,Image 1,1,313,
0,,Spot,1,Image 1,1,314,
0,,Spot,1,Image 1,1,315,
0,,Spot,1,Image 1,1,316,
0,,Spot,1,Image 1,1,317,
0,,Spot,1,Image 1,1,318,
0,,Spot,1,Image 1,1,320,
0,,Spot,1,Image 1,1,321,
0,,Spot,1,Image 1,1,322,
60,,Spot,1,Image 1,1,366,
0,,Spot,1,Image 1,1,374,
0,,Spot,1,Image 1,1,376,
0,,Spot,1,Image 1,1,389,
0,,Spot,1,Image 1,1,390,
0,,Spot,1,Image 1,1,391,
0,,Spot,1,Image 1,1,392,
0,,Spot,1,Image 1,1,393,
0,,Spot,1,Image 1,1,394,
0,,Spot,1,Image 1,1,395,
0,,Spot,1,Image 1,1,396,
0,,Spot,1,Image 1,1,398,
0,,Spot,1,Image 1,1,399,
0,,Spot,1,Image 1,1,400,
261,,Spot,1,Image 1,1,401,
0,,Spot,1,Image 1,1,402,
0,,Spot,1,Image 1,1,403,
0,,Spot,1,Image 1,1,404,
0,,Spot,1,Image 1,1,405,
0,,Spot,1,Image 1,1,406,
0,,Spot,1,Image 1,1,407,
0,,Spot,1,Image 1,1,408,
0,,Spot,1,Image 1,1,409,
0,,Spot,1,Image 1,1,410,
0,,Spot,1,Image 1,1,411,
0,,Spot,1,Image 1,1,412,
0,,Spot,1,Image 1,1,413,
0,,Spot,1,Image 1,1,414,
0,,Spot,1,Image 1,1,416,
16,,Spot,1,Image 1,1,421,
40,,Spot,1,Image 1,1,423,
0,,Spot,1,Image 1,1,425,
0,,Spot,1,Image 1,1,426,
0,,Spot,1,Image 1,1,427,
0,,Spot,1,Image 1,1,428,
0,,Spot,1,Image 1,1,429,
40,,Spot,1,Image 1,1,431,
0,,Spot,1,Image 1,1,432,
0,,Spot,1,Image 1,1,434,
0,,Spot,1,Image 1,1,435,
0,,Spot,1,Image 1,1,436,
0,,Spot,1,Image 1,1,437,
0,,Spot,1,Image 1,1,438,
0,,Spot,1,Image 1,1,439,
0,,Spot,1,Image 1,1,440,
0,,Spot,1,Image 1,1,441,
0,,Spot,1,Image 1,1,442,
0,,Spot,1,Image 1,1,443,
0,,Spot,1,Image 1,1,444,
0,,Spot,1,Image 1,1,445,
0,,Spot,1,Image 1,1,446,
0,,Spot,1,Image 1,1,512,
0,,Spot,1,Image 1,1,514,
0,,Spot,1,Image 1,1,517,
0,,Spot,1,Image 1,1,518,
0,,Spot,1,Image 1,1,519,
0,,Spot,1,Image 1,1,520,
115,,Spot,1,Image 1,1,521,
0,,Spot,1,Image 1,1,522,
0,,Spot,1,Image 1,1,523,
0,,Spot,1,Image 1,1,524,
0,,Spot,1,Image 1,1,525,
37,,Spot,1,Image 1,1,526,
0,,Spot,1,Image 1,1,527,
0,,Spot,1,Image 1,1,528,
0,,Spot,1,Image 1,1,529,
0,,Spot,1,Image 1,1,530,
0,,Spot,1,Image 1,1,531,
0,,Spot,1,Image 1,1,547,
0,,Spot,1,Image 1,1,550,
0,,Spot,1,Image 1,1,551,
0,,Spot,1,Image 1,1,552,
0,,Spot,1,Image 1,1,554,
0,,Spot,1,Image 1,1,557,
0,,Spot,1,Image 1,1,558,
6,,Spot,1,Image 1,1,559,
0,,Spot,1,Image 1,1,560,
100,,Spot,1,Image 1,1,603,
49,,Spot,1,Image 1,1,53019,
73,,Spot,1,Image 1,1,53020,
107,,Spot,1,Image 1,1,53022,
0,,Spot,1,Image 1,1,53023,
0,,Spot,1,Image 1,1,53024,
0,,Spot,1,Image 1,1,53025,
0,,Spot,1,Image 1,1,53027,
50,,Spot,1,Image 1,1,53028,
0,,Spot,1,Image 1,1,53029,
0,,Spot,1,Image 1,1,53030,
0,,Spot,1,Image 1,1,53031,
0,,Spot,1,Image 1,1,53032,
0,,Spot,1,Image 1,1,53033,
0,,Spot,1,Image 1,1,53034,
0,,Spot,1,Image 1,1,53035,
0,,Spot,1,Image 1,1,53036,
0,,Spot,1,Image 1,1,53037,
0,,Spot,1,Image 1,1,53038,
0,,Spot,1,Image 1,1,53039,
0,,Spot,1,Image 1,1,53040,
51,,Spot,1,Image 1,1,53041,
0,,Spot,1,Image 1,1,53042,
0,,Spot,1,Image 1,1,53043,
0,,Spot,1,Image 1,1,53044,
0,,Spot,1,Image 1,1,53045,
0,,Spot,1,Image 1,1,53046,
0,,Spot,1,Image 1,1,53048,
0,,Spot,1,Image 1,1,53049,
0,,Spot,1,Image 1,1,53050,
0,,Spot,1,Image 1,1,53052,
0,,Spot,1,Image 1,1,53053,
0,,Spot,1,Image 1,1,53055,
12,,Spot,1,Image 1,1,53056,
30,,Spot,1,Image 1,1,53057,
0,,Spot,1,Image 1,1,53058,
0,,Spot,1,Image 1,1,53059,
0,,Spot,1,Image 1,1,53060,
0,,Spot,1,Image 1,1,53061,
0,,Spot,1,Image 1,1,53062,
0,,Spot,1,Image 1,1,53063,
122,,Spot,1,Image 1,1,53065,
0,,Spot,1,Image 1,1,53066,
0,,Spot,1,Image 1,1,53067,
0,,Spot,1,Image 1,1,53068,
0,,Spot,1,Image 1,1,53069,
0,,Spot,1,Image 1,1,53071,
0,,Spot,1,Image 1,1,53072,
0,,Spot,1,Image 1,1,53073,
0,,Spot,1,Image 1,1,53075,
0,,Spot,1,Image 1,1,53078,
0,,Spot,1,Image 1,1,53079,
0,,Spot,1,Image 1,1,53080,
0,,Spot,1,Image 1,1,53081,
0,,Spot,1,Image 1,1,53082,
67,,Spot,1,Image 1,1,53083,
0,,Spot,1,Image 1,1,53084,
0,,Spot,1,Image 1,1,53085,
92,,Spot,1,Image 1,1,53086,
189,,Spot,1,Image 1,1,53087,
0,,Spot,1,Image 1,1,53088,
0,,Spot,1,Image 1,1,53090,
0,,Spot,1,Image 1,1,53091,
0,,Spot,1,Image 1,1,53092,
0,,Spot,1,Image 1,1,53094,
0,,Spot,1,Image 1,1,53095,
0,,Spot,1,Image 1,1,53096,
63,,Spot,1,Image 1,1,53097,
128,,Spot,1,Image 1,1,53098,
0,,Spot,1,Image 1,1,53099,
119,,Spot,1,Image 1,1,53100,
0,,Spot,1,Image 1,1,53101,
0,,Spot,1,Image 1,1,53102,
0,,Spot,1,Image 1,1,53103,
0,,Spot,1,Image 1,1,53104,
0,,Spot,1,Image 1,1,53105,
50,,Spot,1,Image 1,1,53106,
0,,Spot,1,Image 1,1,53107,
0,,Spot,1,Image 1,1,53108,
0,,Spot,1,Image 1,1,53109,
0,,Spot,1,Image 1,1,53110,
0,,Spot,1,Image 1,1,53111,
0,,Spot,1,Image 1,1,53112,
6,,Spot,1,Image 1,1,53113,
0,,Spot,1,Image 1,1,53115,
0,,Spot,1,Image 1,1,53116,
0,,Spot,1,Image 1,1,53118,
0,,Spot,1,Image 1,1,53119,
0,,Spot,1,Image 1,1,53120,
0,,Spot,1,Image 1,1,53121,
0,,Spot,1,Image 1,1,53122,
0,,Spot,1,Image 1,1,53123,
0,,Spot,1,Image 1,1,53124,
0,,Spot,1,Image 1,1,53125,
0,,Spot,1,Image 1,1,53126,
0,,Spot,1,Image 1,1,53127,
0,,Spot,1,Image 1,1,53128,
13,,Spot,1,Image 1,1,53129,
0,,Spot,1,Image 1,1,53130,
1,,Spot,1,Image 1,1,53131,
0,,Spot,1,Image 1,1,53132,
0,,Spot,1,Image 1,1,53133,
0,,Spot,1,Image 1,1,53134,
39,,Spot,1,Image 1,1,53135,
60,,Spot,1,Image 1,1,53136,
0,,Spot,1,Image 1,1,53137,
0,,Spot,1,Image 1,1,53138,
0,,Spot,1,Image 1,1,53140,
44,,Spot,1,Image 1,1,53141,
29,,Spot,1,Image 1,1,53142,
0,,Spot,1,Image 1,1,53143,
0,,Spot,1,Image 1,1,53144,
0,,Spot,1,Image 1,1,53145,
31,,Spot,1,Image 1,1,53146,
0,,Spot,1,Image 1,1,53147,
0,,Spot,1,Image 1,1,53148,
0,,Spot,1,Image 1,1,53149,
0,,Spot,1,Image 1,1,53150,
0,,Spot,1,Image 1,1,53152,
0,,Spot,1,Image 1,1,53154,
0,,Spot,1,Image 1,1,53155,
17,,Spot,1,Image 1,1,53157,
0,,Spot,1,Image 1,1,53159,
0,,Spot,1,Image 1,1,53160,
0,,Spot,1,Image 1,1,53163,
40,,Spot,1,Image 1,1,53164,
0,,Spot,1,Image 1,1,53165,
0,,Spot,1,Image 1,1,53166,
0,,Spot,1,Image 1,1,53167,
0,,Spot,1,Image 1,1,53168,
55,,Spot,1,Image 1,1,53169,
0,,Spot,1,Image 1,1,53170,
0,,Spot,1,Image 1,1,53171,
0,,Spot,1,Image 1,1,53172,
24,,Spot,1,Image 1,1,53173,
0,,Spot,1,Image 1,1,53174,
0,,Spot,1,Image 1,1,53175,
15,,Spot,1,Image 1,1,53176,
0,,Spot,1,Image 1,1,53177,
0,,Spot,1,Image 1,1,53179,
0,,Spot,1,Image 1,1,53180,
0,,Spot,1,Image 1,1,53181,
10,,Spot,1,Image 1,1,53182,
0,,Spot,1,Image 1,1,53183,
0,,Spot,1,Image 1,1,53184,
0,,Spot,1,Image 1,1,53185,
0,,Spot,1,Image 1,1,53186,
0,,Spot,1,Image 1,1,53187,
0,,Spot,1,Image 1,1,53188,
0,,Spot,1,Image 1,1,53189,
0,,Spot,1,Image 1,1,53190,
0,,Spot,1,Image 1,1,53191,
48,,Spot,1,Image 1,1,53192,
0,,Spot,1,Image 1,1,53193,
0,,Spot,1,Image 1,1,53194,
0,,Spot,1,Image 1,1,53195,
0,,Spot,1,Image 1,1,53196,
0,,Spot,1,Image 1,1,53197,
0,,Spot,1,Image 1,1,53198,
0,,Spot,1,Image 1,1,53199,
0,,Spot,1,Image 1,1,53200,
0,,Spot,1,Image 1,1,53201,
0,,Spot,1,Image 1,1,53203,
0,,Spot,1,Image 1,1,53204,
0,,Spot,1,Image 1,1,53205,
0,,Spot,1,Image 1,1,53206,
0,,Spot,1,Image 1,1,53207,
0,,Spot,1,Image 1,1,53208,
0,,Spot,1,Image 1,1,53209,
0,,Spot,1,Image 1,1,53210,
0,,Spot,1,Image 1,1,53211,
0,,Spot,1,Image 1,1,53212,
0,,Spot,1,Image 1,1,53213,
0,,Spot,1,Image 1,1,53214,
232,,Spot,1,Image 1,1,53215,
0,,Spot,1,Image 1,1,53216,
0,,Spot,1,Image 1,1,53217,
0,,Spot,1,Image 1,1,53218,
0,,Spot,1,Image 1,1,53219,
0,,Spot,1,Image 1,1,53220,
0,,Spot,1,Image 1,1,53221,
0,,Spot,1,Image 1,1,53222,
0,,Spot,1,Image 1,1,53225,
0,,Spot,1,Image 1,1,53226,
0,,Spot,1,Image 1,1,53227,
0,,Spot,1,Image 1,1,53228,
0,,Spot,1,Image 1,1,53229,
0,,Spot,1,Image 1,1,53230,
38,,Spot,1,Image 1,1,53231,
0,,Spot,1,Image 1,1,53232,
0,,Spot,1,Image 1,1,53233,
0,,Spot,1,Image 1,1,53234,
0,,Spot,1,Image 1,1,53235,
350,,Spot,1,Image 1,2,53236,
0,,Spot,1,Image 1,2,53237,
0,,Spot,1,Image 1,2,53238,
0,,Spot,1,Image 1,2,53239,
0,,Spot,1,Image 1,2,53240,
128,,Spot,1,Image 1,2,53241,
0,,Spot,1,Image 1,2,53242,
0,,Spot,1,Image 1,2,53243,
0,,Spot,1,Image 1,2,53244,
12,,Spot,1,Image 1,2,53245,
60,,Spot,1,Image 1,2,53246,
0,,Spot,1,Image 1,2,53247,
0,,Spot,1,Image 1,2,53248,
0,,Spot,1,Image 1,2,53249,
0,,Spot,1,Image 1,2,53250,
0,,Spot,1,Image 1,2,53251,
0,,Spot,1,Image 1,2,53252,
0,,Spot,1,Image 1,2,53253,
65,,Spot,1,Image 1,2,53254,
7,,Spot,1,Image 1,2,53255,
220,,Spot,1,Image 1,2,53256,
30,,Spot,1,Image 1,2,53257,
213,,Spot,1,Image 1,2,53258,
33,,Spot,1,Image 1,2,53259,
9,,Spot,1,Image 1,2,53260,
0,,Spot,1,Image 1,2,53261,
0,,Spot,1,Image 1,2,53262,
0,,Spot,1,Image 1,2,53263,
0,,Spot,1,Image 1,2,53264,
0,,Spot,1,Image 1,2,53265,
0,,Spot,1,Image 1,2,53266,
0,,Spot,1,Image 1,2,53267,
0,,Spot,1,Image 1,2,53268,
0,,Spot,1,Image 1,2,53269,
0,,Spot,1,Image 1,2,53270,
0,,Spot,1,Image 1,2,53271,
0,,Spot,1,Image 1,2,53272,
8,,Spot,1,Image 1,2,53273,
0,,Spot,1,Image 1,2,53274,
0,,Spot,1,Image 1,2,53275,
0,,Spot,1,Image 1,2,53276,
62,,Spot,1,Image 1,2,53277,
0,,Spot,1,Image 1,2,53278,
0,,Spot,1,Image 1,2,53279,
0,,Spot,1,Image 1,2,53280,
19,,Spot,1,Image 1,2,53281,
0,,Spot,1,Image 1,2,53282,
0,,Spot,1,Image 1,2,53283,
0,,Spot,1,Image 1,2,53284,
0,,Spot,1,Image 1,2,53285,
0,,Spot,1,Image 1,2,53286,
0,,Spot,1,Image 1,2,53287,
0,,Spot,1,Image 1,2,53288,
0,,Spot,1,Image 1,2,53289,
31,,Spot,1,Image 1,2,53290,
0,,Spot,1,Image 1,2,53291,
895,,Spot,1,Image 1,2,53292,
0,,Spot,1,Image 1,2,53293,
0,,Spot,1,Image 1,2,53294,
40,,Spot,1,Image 1,2,53295,
54,,Spot,1,Image 1,2,53296,
38,,Spot,1,Image 1,2,53297,
0,,Spot,1,Image 1,2,53298,
0,,Spot,1,Image 1,2,53299,
0,,Spot,1,Image 1,2,53300,
0,,Spot,1,Image 1,2,53301,
0,,Spot,1,Image 1,2,53302,
38,,Spot,1,Image 1,2,53303,
26,,Spot,1,Image 1,2,53304,
40,,Spot,1,Image 1,2,53305,
0,,Spot,1,Image 1,2,53306,
0,,Spot,1,Image 1,2,53307,
0,,Spot,1,Image 1,2,53308,
61,,Spot,1,Image 1,2,53309,
0,,Spot,1,Image 1,2,53310,
11,,Spot,1,Image 1,2,53311,
0,,Spot,1,Image 1,2,53312,
0,,Spot,1,Image 1,2,53313,
0,,Spot,1,Image 1,2,53314,
0,,Spot,1,Image 1,2,53315,
0,,Spot,1,Image 1,2,53316,
0,,Spot,1,Image 1,2,53317,
0,,Spot,1,Image 1,2,53318,
0,,Spot,1,Image 1,2,53319,
0,,Spot,1,Image 1,2,53320,
0,,Spot,1,Image 1,2,53321,
0,,Spot,1,Image 1,2,53322,
0,,Spot,1,Image 1,2,53323,
0,,Spot,1,Image 1,2,53324,
0,,Spot,1,Image 1,2,53325,
0,,Spot,1,Image 1,2,53326,
0,,Spot,1,Image 1,2,53327,
0,,Spot,1,Image 1,2,53328,
0,,Spot,1,Image 1,2,53329,
0,,Spot,1,Image 1,2,53330,
0,,Spot,1,Image 1,2,53331,
18,,Spot,1,Image 1,2,53332,
77,,Spot,1,Image 1,2,53333,
0,,Spot,1,Image 1,2,53334,
0,,Spot,1,Image 1,2,53335,
0,,Spot,1,Image 1,2,53336,
0,,Spot,1,Image 1,2,53337,
0,,Spot,1,Image 1,2,53338,
15,,Spot,1,Image 1,2,53339,
0,,Spot,1,Image 1,2,53340,
0,,Spot,1,Image 1,2,53341,
0,,Spot,1,Image 1,2,53342,
0,,Spot,1,Image 1,2,53343,
0,,Spot,1,Image 1,2,53344,
0,,Spot,1,Image 1,2,53345,
0,,Spot,1,Image 1,2,53346,
0,,Spot,1,Image 1,2,53347,
0,,Spot,1,Image 1,2,53348,
0,,Spot,1,Image 1,2,53349,
0,,Spot,1,Image 1,2,53350,
0,,Spot,1,Image 1,2,53351,
0,,Spot,1,Image 1,2,53352,
0,,Spot,1,Image 1,2,53353,
0,,Spot,1,Image 1,2,53354,
0,,Spot,1,Image 1,2,53355,
0,,Spot,1,Image 1,2,53356,
0,,Spot,1,Image 1,2,53357,
0,,Spot,1,Image 1,2,53358,
0,,Spot,1,Image 1,2,53359,
0,,Spot,1,Image 1,2,53360,
0,,Spot,1,Image 1,2,53361,
0,,Spot,1,Image 1,2,53362,
204,,Spot,1,Image 1,2,53363,
0,,Spot,1,Image 1,2,53364,
0,,Spot,1,Image 1,2,53365,
0,,Spot,1,Image 1,2,53366,
0,,Spot,1,Image 1,2,53367,
0,,Spot,1,Image 1,2,53368,
0,,Spot,1,Image 1,2,53369,
0,,Spot,1,Image 1,2,53370,
39,,Spot,1,Image 1,2,53371,
25,,Spot,1,Image 1,2,53372,
0,,Spot,1,Image 1,2,53373,
0,,Spot,1,Image 1,2,53374,
0,,Spot,1,Image 1,2,53375,
0,,Spot,1,Image 1,2,53376,
0,,Spot,1,Image 1,2,53377,
0,,Spot,1,Image 1,2,53378,
0,,Spot,1,Image 1,2,53379,
0,,Spot,1,Image 1,2,53380,
0,,Spot,1,Image 1,2,53381,
0,,Spot,1,Image 1,2,53382,
0,,Spot,1,Image 1,2,53383,
0,,Spot,1,Image 1,2,53384,
0,,Spot,1,Image 1,2,53385,
0,,Spot,1,Image 1,2,53386,
0,,Spot,1,Image 1,2,53387,
0,,Spot,1,Image 1,2,53388,
0,,Spot,1,Image 1,2,53389,
0,,Spot,1,Image 1,2,53390,
0,,Spot,1,Image 1,2,53391,
0,,Spot,1,Image 1,2,53392,
0,,Spot,1,Image 1,2,53393,
0,,Spot,1,Image 1,2,53394,
0,,Spot,1,Image 1,2,53395,
0,,Spot,1,Image 1,2,53396,
0,,Spot,1,Image 1,2,53397,
124,,Spot,1,Image 1,2,53398,
0,,Spot,1,Image 1,2,53399,
0,,Spot,1,Image 1,2,53400,
0,,Spot,1,Image 1,2,53401,
0,,Spot,1,Image 1,2,53402,
0,,Spot,1,Image 1,2,53403,
0,,Spot,1,Image 1,2,53404,
46,,Spot,1,Image 1,2,53405,
0,,Spot,1,Image 1,2,53406,
0,,Spot,1,Image 1,2,53407,
0,,Spot,1,Image 1,2,53408,
0,,Spot,1,Image 1,2,53409,
0,,Spot,1,Image 1,2,53410,
0,,Spot,1,Image 1,2,53411,
26,,Spot,1,Image 1,2,53412,
0,,Spot,1,Image 1,2,53413,
0,,Spot,1,Image 1,2,53414,
0,,Spot,1,Image 1,2,53415,
15,,Spot,1,Image 1,2,53416,
0,,Spot,1,Image 1,2,53417,
0,,Spot,1,Image 1,2,53418,
0,,Spot,1,Image 1,2,53419,
0,,Spot,1,Image 1,2,53420,
0,,Spot,1,Image 1,2,53421,
0,,Spot,1,Image 1,2,53422,
0,,Spot,1,Image 1,2,53423,
0,,Spot,1,Image 1,2,53424,
0,,Spot,1,Image 1,2,53425,
0,,Spot,1,Image 1,2,53426,
0,,Spot,1,Image 1,2,53427,
0,,Spot,1,Image 1,2,53428,
0,,Spot,1,Image 1,2,53429,
0,,Spot,1,Image 1,2,53430,
0,,Spot,1,Image 1,2,53431,
0,,Spot,1,Image 1,2,53432,
0,,Spot,1,Image 1,2,53433,
0,,Spot,1,Image 1,2,53434,
0,,Spot,1,Image 1,2,53435,
179,,Spot,1,Image 1,2,53436,
0,,Spot,1,Image 1,2,53437,
115,,Spot,1,Image 1,2,53438,
134,,Spot,1,Image 1,2,53439,
0,,Spot,1,Image 1,2,53440,
0,,Spot,1,Image 1,2,53441,
0,,Spot,1,Image 1,2,53442,
0,,Spot,1,Image 1,2,53443,
177,,Spot,1,Image 1,2,53444,
0,,Spot,1,Image 1,2,53445,
0,,Spot,1,Image 1,2,53446,
0,,Spot,1,Image 1,2,53447,
0,,Spot,1,Image 1,2,53448,
0,,Spot,1,Image 1,2,53449,
0,,Spot,1,Image 1,2,53450,
165,,Spot,1,Image 1,2,53451,
0,,Spot,1,Image 1,2,53452,
0,,Spot,1,Image 1,2,53453,
0,,Spot,1,Image 1,2,53454,
0,,Spot,1,Image 1,2,53455,
0,,Spot,1,Image 1,2,53456,
0,,Spot,1,Image 1,2,53457,
0,,Spot,1,Image 1,2,53458,
0,,Spot,1,Image 1,2,53459,
0,,Spot,1,Image 1,2,53460,
0,,Spot,1,Image 1,2,53461,
0,,Spot,1,Image 1,2,53462,
0,,Spot,1,Image 1,2,53463,
0,,Spot,1,Image 1,2,53464,
4,,Spot,1,Image 1,2,53465,
134,,Spot,1,Image 1,2,53466,
0,,Spot,1,Image 1,2,53467,
31,,Spot,1,Image 1,2,53468,
0,,Spot,1,Image 1,2,53469,
0,,Spot,1,Image 1,2,53470,
24,,Spot,1,Image 1,2,53471,
0,,Spot,1,Image 1,2,53472,
0,,Spot,1,Image 1,2,53473,
0,,Spot,1,Image 1,2,53474,
0,,Spot,1,Image 1,2,53475,
0,,Spot,1,Image 1,2,53476,
5,,Spot,1,Image 1,2,53477,
111,,Spot,1,Image 1,2,53478,
114,,Spot,1,Image 1,2,53479,
41,,Spot,1,Image 1,2,53480,
0,,Spot,1,Image 1,2,53481,
0,,Spot,1,Image 1,2,53482,
0,,Spot,1,Image 1,2,53483,
272,,Spot,1,Image 1,2,53484,
256,,Spot,1,Image 1,2,53485,
0,,Spot,1,Image 1,2,53486,
779,,Spot,1,Image 1,2,53487,
123,,Spot,1,Image 1,2,53488,
207,,Spot,1,Image 1,2,53489,
0,,Spot,1,Image 1,2,53490,
0,,Spot,1,Image 1,2,53491,
0,,Spot,1,Image 1,2,53492,
263,,Spot,1,Image 1,2,53493,
205,,Spot,1,Image 1,2,53494,
217,,Spot,1,Image 1,2,53495,
221,,Spot,1,Image 1,2,53496,
239,,Spot,1,Image 1,2,53497,
0,,Spot,1,Image 1,3,53498,
0,,Spot,1,Image 1,3,53499,
0,,Spot,1,Image 1,3,53500,
0,,Spot,1,Image 1,3,53501,
0,,Spot,1,Image 1,3,53502,
0,,Spot,1,Image 1,3,53503,
13,,Spot,1,Image 1,3,53504,
124,,Spot,1,Image 1,3,53505,
28,,Spot,1,Image 1,3,53506,
0,,Spot,1,Image 1,3,53507,
0,,Spot,1,Image 1,3,53508,
0,,Spot,1,Image 1,3,53509,
194,,Spot,1,Image 1,3,53510,
40,,Spot,1,Image 1,3,53511,
321,,Spot,1,Image 1,3,53512,
27,,Spot,1,Image 1,3,53513,
0,,Spot,1,Image 1,3,53514,
0,,Spot,1,Image 1,3,53515,
0,,Spot,1,Image 1,3,53516,
0,,Spot,1,Image 1,3,53517,
93,,Spot,1,Image 1,3,53518,
0,,Spot,1,Image 1,3,53519,
145,,Spot,1,Image 1,3,53520,
76,,Spot,1,Image 1,3,53521,
26,,Spot,1,Image 1,3,53522,
0,,Spot,1,Image 1,3,53523,
68,,Spot,1,Image 1,3,53524,
0,,Spot,1,Image 1,3,53525,
0,,Spot,1,Image 1,3,53526,
