
Distance from Origin
 ==================== 
Distance from Origin,Unit,Category,Collection,Time,ID,
90.5898,um,Spot,Distance from Origin,19,57960,
100.136,um,Spot,Distance from Origin,19,57961,
117.303,um,Spot,Distance from Origin,19,57962,
106.18,um,Spot,Distance from Origin,19,57963,
112.706,um,Spot,Distance from Origin,19,57964,
120.043,um,Spot,Distance from Origin,19,57965,
126.666,um,Spot,Distance from Origin,19,57966,
123.733,um,Spot,Distance from Origin,19,57967,
132.599,um,Spot,Distance from Origin,19,57968,
112.036,um,Spot,Distance from Origin,19,57969,
114.1,um,Spot,Distance from Origin,19,57970,
117.744,um,Spot,Distance from Origin,19,57971,
107.383,um,Spot,Distance from Origin,19,57972,
101.125,um,Spot,Distance from Origin,19,57973,
111.151,um,Spot,Distance from Origin,19,57974,
115.56,um,Spot,Distance from Origin,19,57975,
130.362,um,Spot,Distance from Origin,19,57976,
139.142,um,Spot,Distance from Origin,19,57977,
141.33,um,Spot,Distance from Origin,19,57978,
126.823,um,Spot,Distance from Origin,19,57979,
137.579,um,Spot,Distance from Origin,19,57980,
141.837,um,Spot,Distance from Origin,19,57981,
140.96,um,Spot,Distance from Origin,19,57982,
147.781,um,Spot,Distance from Origin,19,57983,
146.843,um,Spot,Distance from Origin,19,57984,
135.333,um,Spot,Distance from Origin,19,57985,
126.387,um,Spot,Distance from Origin,19,57986,
139.585,um,Spot,Distance from Origin,19,57987,
142.229,um,Spot,Distance from Origin,19,57988,
142.913,um,Spot,Distance from Origin,19,57989,
69.9545,um,Spot,Distance from Origin,19,57990,
75.3239,um,Spot,Distance from Origin,19,57991,
75.7561,um,Spot,Distance from Origin,19,57992,
89.0752,um,Spot,Distance from Origin,19,57993,
99.9642,um,Spot,Distance from Origin,19,57994,
93.0018,um,Spot,Distance from Origin,19,57995,
105.305,um,Spot,Distance from Origin,19,57996,
109.55,um,Spot,Distance from Origin,19,57997,
123.533,um,Spot,Distance from Origin,19,57998,
127.417,um,Spot,Distance from Origin,19,57999,
100.858,um,Spot,Distance from Origin,19,58000,
58.1918,um,Spot,Distance from Origin,19,58001,
78.079,um,Spot,Distance from Origin,19,58002,
74.7185,um,Spot,Distance from Origin,19,58003,
83.2402,um,Spot,Distance from Origin,19,58004,
70.8501,um,Spot,Distance from Origin,19,58005,
82.8503,um,Spot,Distance from Origin,19,58006,
62.1665,um,Spot,Distance from Origin,19,58007,
72.0944,um,Spot,Distance from Origin,19,58008,
72.0588,um,Spot,Distance from Origin,19,58009,
76.495,um,Spot,Distance from Origin,19,58010,
81.8893,um,Spot,Distance from Origin,19,58011,
85.7873,um,Spot,Distance from Origin,19,58012,
77.4396,um,Spot,Distance from Origin,19,58013,
88.2492,um,Spot,Distance from Origin,19,58014,
91.0842,um,Spot,Distance from Origin,19,58015,
116.796,um,Spot,Distance from Origin,19,58016,
91.6325,um,Spot,Distance from Origin,19,58017,
103.338,um,Spot,Distance from Origin,19,58018,
86.9677,um,Spot,Distance from Origin,19,58019,
91.2324,um,Spot,Distance from Origin,19,58020,
98.6106,um,Spot,Distance from Origin,19,58021,
119.317,um,Spot,Distance from Origin,19,58022,
109.817,um,Spot,Distance from Origin,19,58023,
136.707,um,Spot,Distance from Origin,19,58024,
129.388,um,Spot,Distance from Origin,19,58025,
128.682,um,Spot,Distance from Origin,19,58026,
110.372,um,Spot,Distance from Origin,19,58027,
116.676,um,Spot,Distance from Origin,19,58028,
124.357,um,Spot,Distance from Origin,19,58029,
130.89,um,Spot,Distance from Origin,19,58030,
93.7712,um,Spot,Distance from Origin,19,58031,
97.6449,um,Spot,Distance from Origin,19,58032,
110.83,um,Spot,Distance from Origin,19,58033,
88.4627,um,Spot,Distance from Origin,19,58034,
106.696,um,Spot,Distance from Origin,19,58035,
98.457,um,Spot,Distance from Origin,19,58036,
107.28,um,Spot,Distance from Origin,19,58037,
133.853,um,Spot,Distance from Origin,19,58038,
120.163,um,Spot,Distance from Origin,19,58039,
121.339,um,Spot,Distance from Origin,19,58040,
128.878,um,Spot,Distance from Origin,19,58041,
118.456,um,Spot,Distance from Origin,19,58042,
126.871,um,Spot,Distance from Origin,19,58043,
142.652,um,Spot,Distance from Origin,19,58044,
143.057,um,Spot,Distance from Origin,19,58045,
136.081,um,Spot,Distance from Origin,19,58046,
132.968,um,Spot,Distance from Origin,19,58047,
151.188,um,Spot,Distance from Origin,19,58048,
142.066,um,Spot,Distance from Origin,19,58049,
129.771,um,Spot,Distance from Origin,19,58050,
144.016,um,Spot,Distance from Origin,19,58051,
127.908,um,Spot,Distance from Origin,19,58052,
141.962,um,Spot,Distance from Origin,19,58053,
68.5335,um,Spot,Distance from Origin,19,58054,
87.1402,um,Spot,Distance from Origin,19,58055,
91.4824,um,Spot,Distance from Origin,19,58056,
116.536,um,Spot,Distance from Origin,19,58057,
111.855,um,Spot,Distance from Origin,19,58058,
78.9804,um,Spot,Distance from Origin,19,58059,
79.51,um,Spot,Distance from Origin,19,58060,
96.3264,um,Spot,Distance from Origin,19,58061,
79.5098,um,Spot,Distance from Origin,19,58062,
88.313,um,Spot,Distance from Origin,19,58063,
79.3191,um,Spot,Distance from Origin,19,58064,
80.8936,um,Spot,Distance from Origin,19,58065,
84.2031,um,Spot,Distance from Origin,19,58066,
85.9861,um,Spot,Distance from Origin,19,58067,
88.9643,um,Spot,Distance from Origin,19,58068,
107.728,um,Spot,Distance from Origin,19,58069,
99.2669,um,Spot,Distance from Origin,19,58070,
110.32,um,Spot,Distance from Origin,19,58071,
106.328,um,Spot,Distance from Origin,19,58072,
118.194,um,Spot,Distance from Origin,19,58073,
91.7378,um,Spot,Distance from Origin,19,58074,
98.3772,um,Spot,Distance from Origin,19,58075,
131.719,um,Spot,Distance from Origin,19,58076,
120.389,um,Spot,Distance from Origin,19,58077,
134.465,um,Spot,Distance from Origin,19,58078,
120.89,um,Spot,Distance from Origin,19,58079,
139.226,um,Spot,Distance from Origin,19,58080,
129.983,um,Spot,Distance from Origin,19,58081,
101.757,um,Spot,Distance from Origin,19,58082,
103.172,um,Spot,Distance from Origin,19,58083,
93.2106,um,Spot,Distance from Origin,19,58084,
111.364,um,Spot,Distance from Origin,19,58085,
112.148,um,Spot,Distance from Origin,19,58086,
117.43,um,Spot,Distance from Origin,19,58087,
110.115,um,Spot,Distance from Origin,19,58088,
116.854,um,Spot,Distance from Origin,19,58089,
120.531,um,Spot,Distance from Origin,19,58090,
120.072,um,Spot,Distance from Origin,19,58091,
128.704,um,Spot,Distance from Origin,19,58092,
108.958,um,Spot,Distance from Origin,19,58093,
138.402,um,Spot,Distance from Origin,19,58094,
139.376,um,Spot,Distance from Origin,19,58095,
137.595,um,Spot,Distance from Origin,19,58096,
135.739,um,Spot,Distance from Origin,19,58097,
149.765,um,Spot,Distance from Origin,19,58098,
126.826,um,Spot,Distance from Origin,19,58099,
147.734,um,Spot,Distance from Origin,19,58100,
144.826,um,Spot,Distance from Origin,19,58101,
128.879,um,Spot,Distance from Origin,19,58102,
82.5068,um,Spot,Distance from Origin,19,58103,
98.7004,um,Spot,Distance from Origin,19,58104,
73.0825,um,Spot,Distance from Origin,19,58105,
89.4702,um,Spot,Distance from Origin,19,58106,
90.269,um,Spot,Distance from Origin,19,58107,
93.0082,um,Spot,Distance from Origin,19,58108,
98.3274,um,Spot,Distance from Origin,19,58109,
91.9281,um,Spot,Distance from Origin,19,58110,
90.5852,um,Spot,Distance from Origin,19,58111,
100.689,um,Spot,Distance from Origin,19,58112,
102.936,um,Spot,Distance from Origin,19,58113,
109.77,um,Spot,Distance from Origin,19,58114,
105.257,um,Spot,Distance from Origin,19,58115,
117.892,um,Spot,Distance from Origin,19,58116,
112.414,um,Spot,Distance from Origin,19,58117,
104.905,um,Spot,Distance from Origin,19,58118,
103.471,um,Spot,Distance from Origin,19,58119,
117.323,um,Spot,Distance from Origin,19,58120,
129.863,um,Spot,Distance from Origin,19,58121,
136.388,um,Spot,Distance from Origin,19,58122,
129.883,um,Spot,Distance from Origin,19,58123,
113.375,um,Spot,Distance from Origin,19,58124,
132.854,um,Spot,Distance from Origin,19,58125,
126.535,um,Spot,Distance from Origin,19,58126,
130.205,um,Spot,Distance from Origin,19,58127,
109.613,um,Spot,Distance from Origin,19,58128,
124.181,um,Spot,Distance from Origin,19,58129,
103.451,um,Spot,Distance from Origin,19,58130,
103.708,um,Spot,Distance from Origin,19,58131,
101.27,um,Spot,Distance from Origin,19,58132,
118.684,um,Spot,Distance from Origin,19,58133,
121.32,um,Spot,Distance from Origin,19,58134,
129.459,um,Spot,Distance from Origin,19,58135,
109.003,um,Spot,Distance from Origin,19,58136,
134.022,um,Spot,Distance from Origin,19,58137,
143.03,um,Spot,Distance from Origin,19,58138,
126.703,um,Spot,Distance from Origin,19,58139,
136.133,um,Spot,Distance from Origin,19,58140,
97.5596,um,Spot,Distance from Origin,19,58141,
110.794,um,Spot,Distance from Origin,19,58142,
94.9851,um,Spot,Distance from Origin,19,58143,
132.223,um,Spot,Distance from Origin,19,58144,
120.529,um,Spot,Distance from Origin,19,58145,
118.749,um,Spot,Distance from Origin,19,58146,
53.4633,um,Spot,Distance from Origin,20,58147,
60.9917,um,Spot,Distance from Origin,20,58148,
77.8605,um,Spot,Distance from Origin,20,58149,
86.2485,um,Spot,Distance from Origin,20,58150,
107.393,um,Spot,Distance from Origin,20,58151,
109.476,um,Spot,Distance from Origin,20,58152,
117.955,um,Spot,Distance from Origin,20,58153,
128.369,um,Spot,Distance from Origin,20,58154,
60.5384,um,Spot,Distance from Origin,20,58155,
69.2775,um,Spot,Distance from Origin,20,58156,
67.0747,um,Spot,Distance from Origin,20,58157,
73.0238,um,Spot,Distance from Origin,20,58158,
76.8532,um,Spot,Distance from Origin,20,58159,
70.7304,um,Spot,Distance from Origin,20,58160,
62.3242,um,Spot,Distance from Origin,20,58161,
67.7765,um,Spot,Distance from Origin,20,58162,
75.8485,um,Spot,Distance from Origin,20,58163,
63.5244,um,Spot,Distance from Origin,20,58164,
74.8748,um,Spot,Distance from Origin,20,58165,
82.8991,um,Spot,Distance from Origin,20,58166,
81.2779,um,Spot,Distance from Origin,20,58167,
81.8069,um,Spot,Distance from Origin,20,58168,
85.2074,um,Spot,Distance from Origin,20,58169,
73.479,um,Spot,Distance from Origin,20,58170,
85.3768,um,Spot,Distance from Origin,20,58171,
69.4444,um,Spot,Distance from Origin,20,58172,
69.1873,um,Spot,Distance from Origin,20,58173,
99.0324,um,Spot,Distance from Origin,20,58174,
93.8723,um,Spot,Distance from Origin,20,58175,
102.196,um,Spot,Distance from Origin,20,58176,
93.0661,um,Spot,Distance from Origin,20,58177,
111.731,um,Spot,Distance from Origin,20,58178,
98.3925,um,Spot,Distance from Origin,20,58179,
83.3939,um,Spot,Distance from Origin,20,58180,
100.487,um,Spot,Distance from Origin,20,58181,
105.272,um,Spot,Distance from Origin,20,58182,
92.7515,um,Spot,Distance from Origin,20,58183,
115.489,um,Spot,Distance from Origin,20,58184,
92.6219,um,Spot,Distance from Origin,20,58185,
108.939,um,Spot,Distance from Origin,20,58186,
105.163,um,Spot,Distance from Origin,20,58187,
116.389,um,Spot,Distance from Origin,20,58188,
122.923,um,Spot,Distance from Origin,20,58189,
128.209,um,Spot,Distance from Origin,20,58190,
116.3,um,Spot,Distance from Origin,20,58191,
127.642,um,Spot,Distance from Origin,20,58192,
130.388,um,Spot,Distance from Origin,20,58193,
136.155,um,Spot,Distance from Origin,20,58194,
124.83,um,Spot,Distance from Origin,20,58195,
111.391,um,Spot,Distance from Origin,20,58196,
124.007,um,Spot,Distance from Origin,20,58197,
83.7216,um,Spot,Distance from Origin,20,58198,
88.4281,um,Spot,Distance from Origin,20,58199,
92.529,um,Spot,Distance from Origin,20,58200,
96.8703,um,Spot,Distance from Origin,20,58201,
97.3028,um,Spot,Distance from Origin,20,58202,
89.1611,um,Spot,Distance from Origin,20,58203,
91.7518,um,Spot,Distance from Origin,20,58204,
102.271,um,Spot,Distance from Origin,20,58205,
97.4332,um,Spot,Distance from Origin,20,58206,
97.9389,um,Spot,Distance from Origin,20,58207,
104.394,um,Spot,Distance from Origin,20,58208,
91.2739,um,Spot,Distance from Origin,20,58209,
111.243,um,Spot,Distance from Origin,20,58210,
95.431,um,Spot,Distance from Origin,20,58211,
85.5379,um,Spot,Distance from Origin,20,58212,
93.8314,um,Spot,Distance from Origin,20,58213,
102.911,um,Spot,Distance from Origin,20,58214,
118.687,um,Spot,Distance from Origin,20,58215,
112.777,um,Spot,Distance from Origin,20,58216,
122.136,um,Spot,Distance from Origin,20,58217,
124.065,um,Spot,Distance from Origin,20,58218,
132.4,um,Spot,Distance from Origin,20,58219,
125.319,um,Spot,Distance from Origin,20,58220,
112.293,um,Spot,Distance from Origin,20,58221,
123.441,um,Spot,Distance from Origin,20,58222,
112.677,um,Spot,Distance from Origin,20,58223,
102.367,um,Spot,Distance from Origin,20,58224,
139.434,um,Spot,Distance from Origin,20,58225,
124.337,um,Spot,Distance from Origin,20,58226,
145.957,um,Spot,Distance from Origin,20,58227,
138.425,um,Spot,Distance from Origin,20,58228,
129.454,um,Spot,Distance from Origin,20,58229,
134.19,um,Spot,Distance from Origin,20,58230,
142.173,um,Spot,Distance from Origin,20,58231,
148.274,um,Spot,Distance from Origin,20,58232,
135.793,um,Spot,Distance from Origin,20,58233,
127.645,um,Spot,Distance from Origin,20,58234,
132.71,um,Spot,Distance from Origin,20,58235,
133.39,um,Spot,Distance from Origin,20,58236,
140.859,um,Spot,Distance from Origin,20,58237,
143.363,um,Spot,Distance from Origin,20,58238,
130.12,um,Spot,Distance from Origin,20,58239,
128.164,um,Spot,Distance from Origin,20,58240,
62.5362,um,Spot,Distance from Origin,20,58241,
58.1744,um,Spot,Distance from Origin,20,58242,
70.8865,um,Spot,Distance from Origin,20,58243,
77.3581,um,Spot,Distance from Origin,20,58244,
99.6455,um,Spot,Distance from Origin,20,58245,
89.2277,um,Spot,Distance from Origin,20,58246,
93.3984,um,Spot,Distance from Origin,20,58247,
105.973,um,Spot,Distance from Origin,20,58248,
105.314,um,Spot,Distance from Origin,20,58249,
110.786,um,Spot,Distance from Origin,20,58250,
101.596,um,Spot,Distance from Origin,20,58251,
111.319,um,Spot,Distance from Origin,20,58252,
122.236,um,Spot,Distance from Origin,20,58253,
126.199,um,Spot,Distance from Origin,20,58254,
113.872,um,Spot,Distance from Origin,20,58255,
82.7845,um,Spot,Distance from Origin,20,58256,
85.5762,um,Spot,Distance from Origin,20,58257,
82.9167,um,Spot,Distance from Origin,20,58258,
74.3308,um,Spot,Distance from Origin,20,58259,
81.8499,um,Spot,Distance from Origin,20,58260,
70.2105,um,Spot,Distance from Origin,20,58261,
86.876,um,Spot,Distance from Origin,20,58262,
76.4624,um,Spot,Distance from Origin,20,58263,
81.9872,um,Spot,Distance from Origin,20,58264,
70.5379,um,Spot,Distance from Origin,20,58265,
67.5971,um,Spot,Distance from Origin,20,58266,
86.0517,um,Spot,Distance from Origin,20,58267,
81.0934,um,Spot,Distance from Origin,20,58268,
91.9208,um,Spot,Distance from Origin,20,58269,
105.163,um,Spot,Distance from Origin,20,58270,
100.121,um,Spot,Distance from Origin,20,58271,
102.73,um,Spot,Distance from Origin,20,58272,
99.4848,um,Spot,Distance from Origin,20,58273,
94.9494,um,Spot,Distance from Origin,20,58274,
107.974,um,Spot,Distance from Origin,20,58275,
91.2261,um,Spot,Distance from Origin,20,58276,
124.84,um,Spot,Distance from Origin,20,58277,
120.231,um,Spot,Distance from Origin,20,58278,
110.806,um,Spot,Distance from Origin,20,58279,
130.014,um,Spot,Distance from Origin,20,58280,
132.702,um,Spot,Distance from Origin,20,58281,
119.502,um,Spot,Distance from Origin,20,58282,
114.22,um,Spot,Distance from Origin,20,58283,
136.981,um,Spot,Distance from Origin,20,58284,
120.42,um,Spot,Distance from Origin,20,58285,
111.901,um,Spot,Distance from Origin,20,58286,
129.826,um,Spot,Distance from Origin,20,58287,
127.657,um,Spot,Distance from Origin,20,58288,
98.1908,um,Spot,Distance from Origin,20,58289,
102.222,um,Spot,Distance from Origin,20,58290,
113.921,um,Spot,Distance from Origin,20,58291,
90.5287,um,Spot,Distance from Origin,20,58292,
96.4133,um,Spot,Distance from Origin,20,58293,
107.658,um,Spot,Distance from Origin,20,58294,
98.3002,um,Spot,Distance from Origin,20,58295,
98.4484,um,Spot,Distance from Origin,20,58296,
108.133,um,Spot,Distance from Origin,20,58297,
120.492,um,Spot,Distance from Origin,20,58298,
121.17,um,Spot,Distance from Origin,20,58299,
126.998,um,Spot,Distance from Origin,20,58300,
125.211,um,Spot,Distance from Origin,20,58301,
113.251,um,Spot,Distance from Origin,20,58302,
112.947,um,Spot,Distance from Origin,20,58303,
136.776,um,Spot,Distance from Origin,20,58304,
133.495,um,Spot,Distance from Origin,20,58305,
152.28,um,Spot,Distance from Origin,20,58306,
128.284,um,Spot,Distance from Origin,20,58307,
131.957,um,Spot,Distance from Origin,20,58308,
138.598,um,Spot,Distance from Origin,20,58309,
144.626,um,Spot,Distance from Origin,20,58310,
89.4818,um,Spot,Distance from Origin,20,58311,
98.9258,um,Spot,Distance from Origin,20,58312,
116.88,um,Spot,Distance from Origin,20,58313,
111.436,um,Spot,Distance from Origin,20,58314,
76.134,um,Spot,Distance from Origin,20,58315,
77.6606,um,Spot,Distance from Origin,20,58316,
80.6222,um,Spot,Distance from Origin,20,58317,
76.0599,um,Spot,Distance from Origin,20,58318,
88.2582,um,Spot,Distance from Origin,20,58319,
88.4961,um,Spot,Distance from Origin,20,58320,
80.3411,um,Spot,Distance from Origin,20,58321,
79.1286,um,Spot,Distance from Origin,20,58322,
81.4307,um,Spot,Distance from Origin,20,58323,
86.7257,um,Spot,Distance from Origin,20,58324,
92.5252,um,Spot,Distance from Origin,20,58325,
104.102,um,Spot,Distance from Origin,20,58326,
107.397,um,Spot,Distance from Origin,20,58327,
109.908,um,Spot,Distance from Origin,20,58328,
98.4966,um,Spot,Distance from Origin,20,58329,
118.748,um,Spot,Distance from Origin,20,58330,
92.4569,um,Spot,Distance from Origin,20,58331,
93.0626,um,Spot,Distance from Origin,20,58332,
120.281,um,Spot,Distance from Origin,20,58333,
119.994,um,Spot,Distance from Origin,20,58334,
132.854,um,Spot,Distance from Origin,20,58335,
115.353,um,Spot,Distance from Origin,20,58336,
122.613,um,Spot,Distance from Origin,20,58337,
135.573,um,Spot,Distance from Origin,20,58338,
119.342,um,Spot,Distance from Origin,20,58339,
130.333,um,Spot,Distance from Origin,20,58340,
140.066,um,Spot,Distance from Origin,20,58341,
102.54,um,Spot,Distance from Origin,20,58342,
105.617,um,Spot,Distance from Origin,20,58343,
94.0288,um,Spot,Distance from Origin,20,58344,
100.206,um,Spot,Distance from Origin,20,58345,
117.247,um,Spot,Distance from Origin,20,58346,
120.648,um,Spot,Distance from Origin,20,58347,
121.618,um,Spot,Distance from Origin,20,58348,
109.239,um,Spot,Distance from Origin,20,58349,
120.981,um,Spot,Distance from Origin,20,58350,
136.851,um,Spot,Distance from Origin,20,58351,
141.462,um,Spot,Distance from Origin,20,58352,
128.619,um,Spot,Distance from Origin,20,58353,
136.816,um,Spot,Distance from Origin,20,58354,
148.21,um,Spot,Distance from Origin,20,58355,
136.651,um,Spot,Distance from Origin,20,58356,
146.189,um,Spot,Distance from Origin,20,58357,
130.48,um,Spot,Distance from Origin,20,58358,
149.236,um,Spot,Distance from Origin,20,58359,
93.6083,um,Spot,Distance from Origin,20,58360,
95.3432,um,Spot,Distance from Origin,20,58361,
90.4227,um,Spot,Distance from Origin,20,58362,
97.7385,um,Spot,Distance from Origin,20,58363,
109.686,um,Spot,Distance from Origin,20,58364,
104.795,um,Spot,Distance from Origin,20,58365,
100.59,um,Spot,Distance from Origin,20,58366,
103.213,um,Spot,Distance from Origin,20,58367,
118.289,um,Spot,Distance from Origin,20,58368,
111.734,um,Spot,Distance from Origin,20,58369,
104.89,um,Spot,Distance from Origin,20,58370,
105.375,um,Spot,Distance from Origin,20,58371,
116.363,um,Spot,Distance from Origin,20,58372,
137.491,um,Spot,Distance from Origin,20,58373,
129.452,um,Spot,Distance from Origin,20,58374,
121.824,um,Spot,Distance from Origin,20,58375,
113.322,um,Spot,Distance from Origin,20,58376,
132.559,um,Spot,Distance from Origin,20,58377,
126.835,um,Spot,Distance from Origin,20,58378,
122.613,um,Spot,Distance from Origin,20,58379,
111.582,um,Spot,Distance from Origin,20,58380,
117.513,um,Spot,Distance from Origin,20,58381,
109.332,um,Spot,Distance from Origin,20,58382,
134.438,um,Spot,Distance from Origin,20,58383,
145.264,um,Spot,Distance from Origin,20,58384,
128.005,um,Spot,Distance from Origin,20,58385,
129.946,um,Spot,Distance from Origin,20,58386,
132.599,um,Spot,Distance from Origin,20,58387,
126.523,um,Spot,Distance from Origin,20,58388,
115.93,um,Spot,Distance from Origin,20,58389,
103.837,um,Spot,Distance from Origin,20,58390,
101.624,um,Spot,Distance from Origin,20,58391,
98.5207,um,Spot,Distance from Origin,20,58392,
96.6801,um,Spot,Distance from Origin,20,58393,
80.5356,um,Spot,Distance from Origin,20,58394,
85.5919,um,Spot,Distance from Origin,20,58395,
88.1784,um,Spot,Distance from Origin,20,58396,
75.611,um,Spot,Distance from Origin,20,58397,
72.4966,um,Spot,Distance from Origin,20,58398,
76.1315,um,Spot,Distance from Origin,20,58399,
74.1499,um,Spot,Distance from Origin,20,58400,
70.6639,um,Spot,Distance from Origin,20,58401,
67.088,um,Spot,Distance from Origin,20,58402,
92.7034,um,Spot,Distance from Origin,20,58403,
81.0401,um,Spot,Distance from Origin,20,58404,
75.9435,um,Spot,Distance from Origin,20,58405,
70.4631,um,Spot,Distance from Origin,20,58406,
71.1363,um,Spot,Distance from Origin,20,58407,
76.6744,um,Spot,Distance from Origin,20,58408,
79.9106,um,Spot,Distance from Origin,20,58409,
82.209,um,Spot,Distance from Origin,20,58410,
86.4651,um,Spot,Distance from Origin,20,58411,
103.751,um,Spot,Distance from Origin,20,58412,
92.4803,um,Spot,Distance from Origin,20,58413,
83.371,um,Spot,Distance from Origin,20,58414,
85.5127,um,Spot,Distance from Origin,20,58415,
89.4858,um,Spot,Distance from Origin,20,58416,
89.0386,um,Spot,Distance from Origin,20,58417,
100.177,um,Spot,Distance from Origin,20,58418,
99.4949,um,Spot,Distance from Origin,20,58419,
136.671,um,Spot,Distance from Origin,20,58420,
145.682,um,Spot,Distance from Origin,20,58421,
144.806,um,Spot,Distance from Origin,20,58422,
143.934,um,Spot,Distance from Origin,20,58423,
147.74,um,Spot,Distance from Origin,20,58424,
144.865,um,Spot,Distance from Origin,20,58425,
151.498,um,Spot,Distance from Origin,20,58426,
152.811,um,Spot,Distance from Origin,20,58427,
155.899,um,Spot,Distance from Origin,20,58428,
160.297,um,Spot,Distance from Origin,20,58429,
153.111,um,Spot,Distance from Origin,20,58430,
156.829,um,Spot,Distance from Origin,20,58431,
163.126,um,Spot,Distance from Origin,20,58432,
164.226,um,Spot,Distance from Origin,20,58433,
165.407,um,Spot,Distance from Origin,20,58434,
162.232,um,Spot,Distance from Origin,20,58435,
155.948,um,Spot,Distance from Origin,20,58436,
150.62,um,Spot,Distance from Origin,20,58437,
139.453,um,Spot,Distance from Origin,20,58438,
140.881,um,Spot,Distance from Origin,20,58439,
144.469,um,Spot,Distance from Origin,20,58440,
137.562,um,Spot,Distance from Origin,20,58441,
143.418,um,Spot,Distance from Origin,20,58442,
136.174,um,Spot,Distance from Origin,20,58443,
132.366,um,Spot,Distance from Origin,20,58444,
134.756,um,Spot,Distance from Origin,20,58445,
140.84,um,Spot,Distance from Origin,20,58446,
135.274,um,Spot,Distance from Origin,20,58447,
132.459,um,Spot,Distance from Origin,20,58448,
130.178,um,Spot,Distance from Origin,20,58449,
134.028,um,Spot,Distance from Origin,20,58450,
135.032,um,Spot,Distance from Origin,20,58451,
128.984,um,Spot,Distance from Origin,20,58452,
123.606,um,Spot,Distance from Origin,20,58453,
110.696,um,Spot,Distance from Origin,20,58454,
103.413,um,Spot,Distance from Origin,20,58455,
114.093,um,Spot,Distance from Origin,20,58456,
109.624,um,Spot,Distance from Origin,20,58457,
104.805,um,Spot,Distance from Origin,20,58458,
110.971,um,Spot,Distance from Origin,20,58459,
153.285,um,Spot,Distance from Origin,20,58460,
141.347,um,Spot,Distance from Origin,20,58461,
129.468,um,Spot,Distance from Origin,20,58462,
129.016,um,Spot,Distance from Origin,20,58463,
139.039,um,Spot,Distance from Origin,20,58464,
139.896,um,Spot,Distance from Origin,20,58465,
143.843,um,Spot,Distance from Origin,20,58466,
136.657,um,Spot,Distance from Origin,20,58467,
143.68,um,Spot,Distance from Origin,20,58468,
145.457,um,Spot,Distance from Origin,20,58469,
159.518,um,Spot,Distance from Origin,20,58470,
153.15,um,Spot,Distance from Origin,20,58471,
152.043,um,Spot,Distance from Origin,20,58472,
154.294,um,Spot,Distance from Origin,20,58473,
159.178,um,Spot,Distance from Origin,20,58474,
144.679,um,Spot,Distance from Origin,20,58475,
111.607,um,Spot,Distance from Origin,20,58476,
113.404,um,Spot,Distance from Origin,20,58477,
112.747,um,Spot,Distance from Origin,20,58478,
95.8053,um,Spot,Distance from Origin,20,58479,
72.8533,um,Spot,Distance from Origin,20,58480,
104.277,um,Spot,Distance from Origin,20,58481,
115.488,um,Spot,Distance from Origin,20,58482,
125.282,um,Spot,Distance from Origin,20,58483,
129.674,um,Spot,Distance from Origin,20,58484,
139.974,um,Spot,Distance from Origin,20,58485,
141.487,um,Spot,Distance from Origin,20,58486,
149.089,um,Spot,Distance from Origin,20,58487,
154.115,um,Spot,Distance from Origin,20,58488,
159.277,um,Spot,Distance from Origin,20,58489,
151.263,um,Spot,Distance from Origin,20,58490,
144.423,um,Spot,Distance from Origin,20,58491,
80.7243,um,Spot,Distance from Origin,20,58492,
88.885,um,Spot,Distance from Origin,20,58493,
76.0177,um,Spot,Distance from Origin,20,58494,
76.1212,um,Spot,Distance from Origin,20,58495,
74.5571,um,Spot,Distance from Origin,20,58496,
100.372,um,Spot,Distance from Origin,20,58497,
144.76,um,Spot,Distance from Origin,20,58498,
88.8453,um,Spot,Distance from Origin,20,58499,
96.9318,um,Spot,Distance from Origin,20,58500,
74.8385,um,Spot,Distance from Origin,20,58501,
103.589,um,Spot,Distance from Origin,20,58502,
162.922,um,Spot,Distance from Origin,20,58503,
158.984,um,Spot,Distance from Origin,20,58504,
139.502,um,Spot,Distance from Origin,20,58505,
106.696,um,Spot,Distance from Origin,20,58506,
69.4735,um,Spot,Distance from Origin,20,58507,
90.3577,um,Spot,Distance from Origin,20,58508,
98.4453,um,Spot,Distance from Origin,20,58509,
119.897,um,Spot,Distance from Origin,20,58510,
112.836,um,Spot,Distance from Origin,20,58511,
114.183,um,Spot,Distance from Origin,20,58512,
108.13,um,Spot,Distance from Origin,20,58513,
144.077,um,Spot,Distance from Origin,20,58514,
131.301,um,Spot,Distance from Origin,20,58515,
130.529,um,Spot,Distance from Origin,20,58516,
107.313,um,Spot,Distance from Origin,20,58517,
96.5838,um,Spot,Distance from Origin,20,58518,
63.0437,um,Spot,Distance from Origin,20,58519,
66.5029,um,Spot,Distance from Origin,20,58520,
74.0268,um,Spot,Distance from Origin,20,58521,
120.432,um,Spot,Distance from Origin,20,58522,
127.272,um,Spot,Distance from Origin,20,58523,
125.951,um,Spot,Distance from Origin,20,58524,
131.531,um,Spot,Distance from Origin,20,58525,
153.234,um,Spot,Distance from Origin,20,58526,
155.051,um,Spot,Distance from Origin,20,58527,
150.748,um,Spot,Distance from Origin,20,58528,
121.132,um,Spot,Distance from Origin,20,58529,
125.943,um,Spot,Distance from Origin,20,58530,
131.995,um,Spot,Distance from Origin,20,58531,
75.077,um,Spot,Distance from Origin,20,58532,
64.1881,um,Spot,Distance from Origin,20,58533,
