
Diameter
 ==================== 
Diameter X,Diameter Y,Diameter Z,Unit,Category,Collection,Time,ID,
5,5,5,um,Spot,Diameter,13,56432,
5,5,5,um,Spot,Diameter,13,56433,
5,5,5,um,Spot,Diameter,13,56434,
5,5,5,um,Spot,Diameter,13,56435,
5,5,5,um,Spot,Diameter,13,56436,
5,5,5,um,Spot,Diameter,13,56437,
5,5,5,um,Spot,Diameter,13,56438,
5,5,5,um,Spot,Diameter,13,56439,
5,5,5,um,Spot,Diameter,13,56440,
5,5,5,um,Spot,Diameter,13,56441,
5,5,5,um,Spot,Diameter,13,56442,
5,5,5,um,Spot,Diameter,13,56443,
5,5,5,um,Spot,Diameter,13,56444,
5,5,5,um,Spot,Diameter,13,56445,
5,5,5,um,Spot,Diameter,13,56446,
5,5,5,um,Spot,Diameter,13,56447,
5,5,5,um,Spot,Diameter,13,56448,
5,5,5,um,Spot,Diameter,13,56449,
5,5,5,um,Spot,Diameter,13,56450,
5,5,5,um,Spot,Diameter,13,56451,
5,5,5,um,Spot,Diameter,13,56452,
5,5,5,um,Spot,Diameter,13,56453,
5,5,5,um,Spot,Diameter,13,56454,
5,5,5,um,Spot,Diameter,13,56455,
5,5,5,um,Spot,Diameter,13,56456,
5,5,5,um,Spot,Diameter,13,56457,
5,5,5,um,Spot,Diameter,13,56458,
5,5,5,um,Spot,Diameter,13,56459,
5,5,5,um,Spot,Diameter,13,56460,
5,5,5,um,Spot,Diameter,13,56461,
5,5,5,um,Spot,Diameter,13,56462,
5,5,5,um,Spot,Diameter,13,56463,
5,5,5,um,Spot,Diameter,13,56464,
5,5,5,um,Spot,Diameter,13,56465,
5,5,5,um,Spot,Diameter,13,56466,
5,5,5,um,Spot,Diameter,13,56467,
5,5,5,um,Spot,Diameter,13,56468,
5,5,5,um,Spot,Diameter,13,56469,
5,5,5,um,Spot,Diameter,13,56470,
5,5,5,um,Spot,Diameter,13,56471,
5,5,5,um,Spot,Diameter,13,56472,
5,5,5,um,Spot,Diameter,13,56473,
5,5,5,um,Spot,Diameter,13,56474,
5,5,5,um,Spot,Diameter,13,56475,
5,5,5,um,Spot,Diameter,13,56476,
5,5,5,um,Spot,Diameter,13,56477,
5,5,5,um,Spot,Diameter,13,56478,
5,5,5,um,Spot,Diameter,13,56479,
5,5,5,um,Spot,Diameter,13,56480,
5,5,5,um,Spot,Diameter,13,56481,
5,5,5,um,Spot,Diameter,13,56482,
5,5,5,um,Spot,Diameter,13,56483,
5,5,5,um,Spot,Diameter,13,56484,
5,5,5,um,Spot,Diameter,13,56485,
5,5,5,um,Spot,Diameter,13,56486,
5,5,5,um,Spot,Diameter,13,56487,
5,5,5,um,Spot,Diameter,13,56488,
5,5,5,um,Spot,Diameter,13,56489,
5,5,5,um,Spot,Diameter,13,56490,
5,5,5,um,Spot,Diameter,13,56491,
5,5,5,um,Spot,Diameter,13,56492,
5,5,5,um,Spot,Diameter,13,56493,
5,5,5,um,Spot,Diameter,13,56494,
5,5,5,um,Spot,Diameter,13,56495,
5,5,5,um,Spot,Diameter,13,56496,
5,5,5,um,Spot,Diameter,13,56497,
5,5,5,um,Spot,Diameter,13,56498,
5,5,5,um,Spot,Diameter,13,56499,
5,5,5,um,Spot,Diameter,13,56500,
5,5,5,um,Spot,Diameter,13,56501,
5,5,5,um,Spot,Diameter,13,56502,
5,5,5,um,Spot,Diameter,13,56503,
5,5,5,um,Spot,Diameter,13,56504,
5,5,5,um,Spot,Diameter,13,56505,
5,5,5,um,Spot,Diameter,13,56506,
5,5,5,um,Spot,Diameter,13,56507,
5,5,5,um,Spot,Diameter,13,56508,
5,5,5,um,Spot,Diameter,13,56509,
5,5,5,um,Spot,Diameter,13,56510,
5,5,5,um,Spot,Diameter,13,56511,
5,5,5,um,Spot,Diameter,13,56512,
5,5,5,um,Spot,Diameter,13,56513,
5,5,5,um,Spot,Diameter,13,56514,
5,5,5,um,Spot,Diameter,13,56515,
5,5,5,um,Spot,Diameter,13,56516,
5,5,5,um,Spot,Diameter,13,56517,
5,5,5,um,Spot,Diameter,13,56518,
5,5,5,um,Spot,Diameter,13,56519,
5,5,5,um,Spot,Diameter,13,56520,
5,5,5,um,Spot,Diameter,13,56521,
5,5,5,um,Spot,Diameter,13,56522,
5,5,5,um,Spot,Diameter,13,56523,
5,5,5,um,Spot,Diameter,13,56524,
5,5,5,um,Spot,Diameter,13,56525,
5,5,5,um,Spot,Diameter,13,56526,
5,5,5,um,Spot,Diameter,13,56527,
5,5,5,um,Spot,Diameter,13,56528,
5,5,5,um,Spot,Diameter,13,56529,
5,5,5,um,Spot,Diameter,13,56530,
5,5,5,um,Spot,Diameter,13,56531,
5,5,5,um,Spot,Diameter,13,56532,
5,5,5,um,Spot,Diameter,13,56533,
5,5,5,um,Spot,Diameter,13,56534,
5,5,5,um,Spot,Diameter,13,56535,
5,5,5,um,Spot,Diameter,13,56536,
5,5,5,um,Spot,Diameter,13,56537,
5,5,5,um,Spot,Diameter,13,56538,
5,5,5,um,Spot,Diameter,13,56539,
5,5,5,um,Spot,Diameter,13,56540,
5,5,5,um,Spot,Diameter,13,56541,
5,5,5,um,Spot,Diameter,13,56542,
5,5,5,um,Spot,Diameter,13,56543,
5,5,5,um,Spot,Diameter,14,56544,
5,5,5,um,Spot,Diameter,14,56545,
5,5,5,um,Spot,Diameter,14,56546,
5,5,5,um,Spot,Diameter,14,56547,
5,5,5,um,Spot,Diameter,14,56548,
5,5,5,um,Spot,Diameter,14,56549,
5,5,5,um,Spot,Diameter,14,56550,
5,5,5,um,Spot,Diameter,14,56551,
5,5,5,um,Spot,Diameter,14,56552,
5,5,5,um,Spot,Diameter,14,56553,
5,5,5,um,Spot,Diameter,14,56554,
5,5,5,um,Spot,Diameter,14,56555,
5,5,5,um,Spot,Diameter,14,56556,
5,5,5,um,Spot,Diameter,14,56557,
5,5,5,um,Spot,Diameter,14,56558,
5,5,5,um,Spot,Diameter,14,56559,
5,5,5,um,Spot,Diameter,14,56560,
5,5,5,um,Spot,Diameter,14,56561,
5,5,5,um,Spot,Diameter,14,56562,
5,5,5,um,Spot,Diameter,14,56563,
5,5,5,um,Spot,Diameter,14,56564,
5,5,5,um,Spot,Diameter,14,56565,
5,5,5,um,Spot,Diameter,14,56566,
5,5,5,um,Spot,Diameter,14,56567,
5,5,5,um,Spot,Diameter,14,56568,
5,5,5,um,Spot,Diameter,14,56569,
5,5,5,um,Spot,Diameter,14,56570,
5,5,5,um,Spot,Diameter,14,56571,
5,5,5,um,Spot,Diameter,14,56572,
5,5,5,um,Spot,Diameter,14,56573,
5,5,5,um,Spot,Diameter,14,56574,
5,5,5,um,Spot,Diameter,14,56575,
5,5,5,um,Spot,Diameter,14,56576,
5,5,5,um,Spot,Diameter,14,56577,
5,5,5,um,Spot,Diameter,14,56578,
5,5,5,um,Spot,Diameter,14,56579,
5,5,5,um,Spot,Diameter,14,56580,
5,5,5,um,Spot,Diameter,14,56581,
5,5,5,um,Spot,Diameter,14,56582,
5,5,5,um,Spot,Diameter,14,56583,
5,5,5,um,Spot,Diameter,14,56584,
5,5,5,um,Spot,Diameter,14,56585,
5,5,5,um,Spot,Diameter,14,56586,
5,5,5,um,Spot,Diameter,14,56587,
5,5,5,um,Spot,Diameter,14,56588,
5,5,5,um,Spot,Diameter,14,56589,
5,5,5,um,Spot,Diameter,14,56590,
5,5,5,um,Spot,Diameter,14,56591,
5,5,5,um,Spot,Diameter,14,56592,
5,5,5,um,Spot,Diameter,14,56593,
5,5,5,um,Spot,Diameter,14,56594,
5,5,5,um,Spot,Diameter,14,56595,
5,5,5,um,Spot,Diameter,14,56596,
5,5,5,um,Spot,Diameter,14,56597,
5,5,5,um,Spot,Diameter,14,56598,
5,5,5,um,Spot,Diameter,14,56599,
5,5,5,um,Spot,Diameter,14,56600,
5,5,5,um,Spot,Diameter,14,56601,
5,5,5,um,Spot,Diameter,14,56602,
5,5,5,um,Spot,Diameter,14,56603,
5,5,5,um,Spot,Diameter,14,56604,
5,5,5,um,Spot,Diameter,14,56605,
5,5,5,um,Spot,Diameter,14,56606,
5,5,5,um,Spot,Diameter,14,56607,
5,5,5,um,Spot,Diameter,14,56608,
5,5,5,um,Spot,Diameter,14,56609,
5,5,5,um,Spot,Diameter,14,56610,
5,5,5,um,Spot,Diameter,14,56611,
5,5,5,um,Spot,Diameter,14,56612,
5,5,5,um,Spot,Diameter,14,56613,
5,5,5,um,Spot,Diameter,14,56614,
5,5,5,um,Spot,Diameter,14,56615,
5,5,5,um,Spot,Diameter,14,56616,
5,5,5,um,Spot,Diameter,14,56617,
5,5,5,um,Spot,Diameter,14,56618,
5,5,5,um,Spot,Diameter,14,56619,
5,5,5,um,Spot,Diameter,14,56620,
5,5,5,um,Spot,Diameter,14,56621,
5,5,5,um,Spot,Diameter,14,56622,
5,5,5,um,Spot,Diameter,14,56623,
5,5,5,um,Spot,Diameter,14,56624,
5,5,5,um,Spot,Diameter,14,56625,
5,5,5,um,Spot,Diameter,14,56626,
5,5,5,um,Spot,Diameter,14,56627,
5,5,5,um,Spot,Diameter,14,56628,
5,5,5,um,Spot,Diameter,14,56629,
5,5,5,um,Spot,Diameter,14,56630,
5,5,5,um,Spot,Diameter,14,56631,
5,5,5,um,Spot,Diameter,14,56632,
5,5,5,um,Spot,Diameter,14,56633,
5,5,5,um,Spot,Diameter,14,56634,
5,5,5,um,Spot,Diameter,14,56635,
5,5,5,um,Spot,Diameter,14,56636,
5,5,5,um,Spot,Diameter,14,56637,
5,5,5,um,Spot,Diameter,14,56638,
5,5,5,um,Spot,Diameter,14,56639,
5,5,5,um,Spot,Diameter,14,56640,
5,5,5,um,Spot,Diameter,14,56641,
5,5,5,um,Spot,Diameter,14,56642,
5,5,5,um,Spot,Diameter,14,56643,
5,5,5,um,Spot,Diameter,14,56644,
5,5,5,um,Spot,Diameter,14,56645,
5,5,5,um,Spot,Diameter,14,56646,
5,5,5,um,Spot,Diameter,14,56647,
5,5,5,um,Spot,Diameter,14,56648,
5,5,5,um,Spot,Diameter,14,56649,
5,5,5,um,Spot,Diameter,14,56650,
5,5,5,um,Spot,Diameter,14,56651,
5,5,5,um,Spot,Diameter,14,56652,
5,5,5,um,Spot,Diameter,14,56653,
5,5,5,um,Spot,Diameter,14,56654,
5,5,5,um,Spot,Diameter,14,56655,
5,5,5,um,Spot,Diameter,14,56656,
5,5,5,um,Spot,Diameter,14,56657,
5,5,5,um,Spot,Diameter,14,56658,
5,5,5,um,Spot,Diameter,14,56659,
5,5,5,um,Spot,Diameter,14,56660,
5,5,5,um,Spot,Diameter,14,56661,
5,5,5,um,Spot,Diameter,14,56662,
5,5,5,um,Spot,Diameter,14,56663,
5,5,5,um,Spot,Diameter,14,56664,
5,5,5,um,Spot,Diameter,14,56665,
5,5,5,um,Spot,Diameter,14,56666,
5,5,5,um,Spot,Diameter,14,56667,
5,5,5,um,Spot,Diameter,14,56668,
5,5,5,um,Spot,Diameter,14,56669,
5,5,5,um,Spot,Diameter,14,56670,
5,5,5,um,Spot,Diameter,14,56671,
5,5,5,um,Spot,Diameter,14,56672,
5,5,5,um,Spot,Diameter,14,56673,
5,5,5,um,Spot,Diameter,14,56674,
5,5,5,um,Spot,Diameter,14,56675,
5,5,5,um,Spot,Diameter,14,56676,
5,5,5,um,Spot,Diameter,14,56677,
5,5,5,um,Spot,Diameter,14,56678,
5,5,5,um,Spot,Diameter,14,56679,
5,5,5,um,Spot,Diameter,14,56680,
5,5,5,um,Spot,Diameter,14,56681,
5,5,5,um,Spot,Diameter,14,56682,
5,5,5,um,Spot,Diameter,14,56683,
5,5,5,um,Spot,Diameter,14,56684,
5,5,5,um,Spot,Diameter,14,56685,
5,5,5,um,Spot,Diameter,14,56686,
5,5,5,um,Spot,Diameter,14,56687,
5,5,5,um,Spot,Diameter,14,56688,
5,5,5,um,Spot,Diameter,14,56689,
5,5,5,um,Spot,Diameter,14,56690,
5,5,5,um,Spot,Diameter,14,56691,
5,5,5,um,Spot,Diameter,14,56692,
5,5,5,um,Spot,Diameter,14,56693,
5,5,5,um,Spot,Diameter,14,56694,
5,5,5,um,Spot,Diameter,14,56695,
5,5,5,um,Spot,Diameter,14,56696,
5,5,5,um,Spot,Diameter,14,56697,
5,5,5,um,Spot,Diameter,14,56698,
5,5,5,um,Spot,Diameter,14,56699,
5,5,5,um,Spot,Diameter,14,56700,
5,5,5,um,Spot,Diameter,14,56701,
5,5,5,um,Spot,Diameter,14,56702,
5,5,5,um,Spot,Diameter,14,56703,
5,5,5,um,Spot,Diameter,14,56704,
5,5,5,um,Spot,Diameter,14,56705,
5,5,5,um,Spot,Diameter,14,56706,
5,5,5,um,Spot,Diameter,14,56707,
5,5,5,um,Spot,Diameter,14,56708,
5,5,5,um,Spot,Diameter,14,56709,
5,5,5,um,Spot,Diameter,14,56710,
5,5,5,um,Spot,Diameter,14,56711,
5,5,5,um,Spot,Diameter,14,56712,
5,5,5,um,Spot,Diameter,14,56713,
5,5,5,um,Spot,Diameter,14,56714,
5,5,5,um,Spot,Diameter,14,56715,
5,5,5,um,Spot,Diameter,14,56716,
5,5,5,um,Spot,Diameter,14,56717,
5,5,5,um,Spot,Diameter,14,56718,
5,5,5,um,Spot,Diameter,14,56719,
5,5,5,um,Spot,Diameter,14,56720,
5,5,5,um,Spot,Diameter,14,56721,
5,5,5,um,Spot,Diameter,14,56722,
5,5,5,um,Spot,Diameter,14,56723,
5,5,5,um,Spot,Diameter,14,56724,
5,5,5,um,Spot,Diameter,14,56725,
5,5,5,um,Spot,Diameter,14,56726,
5,5,5,um,Spot,Diameter,14,56727,
5,5,5,um,Spot,Diameter,14,56728,
5,5,5,um,Spot,Diameter,14,56729,
5,5,5,um,Spot,Diameter,14,56730,
5,5,5,um,Spot,Diameter,14,56731,
5,5,5,um,Spot,Diameter,14,56732,
5,5,5,um,Spot,Diameter,14,56733,
5,5,5,um,Spot,Diameter,14,56734,
5,5,5,um,Spot,Diameter,14,56735,
5,5,5,um,Spot,Diameter,14,56736,
5,5,5,um,Spot,Diameter,14,56737,
5,5,5,um,Spot,Diameter,14,56738,
5,5,5,um,Spot,Diameter,14,56739,
5,5,5,um,Spot,Diameter,14,56740,
5,5,5,um,Spot,Diameter,14,56741,
5,5,5,um,Spot,Diameter,14,56742,
5,5,5,um,Spot,Diameter,14,56743,
5,5,5,um,Spot,Diameter,14,56744,
5,5,5,um,Spot,Diameter,14,56745,
5,5,5,um,Spot,Diameter,14,56746,
5,5,5,um,Spot,Diameter,14,56747,
5,5,5,um,Spot,Diameter,14,56748,
5,5,5,um,Spot,Diameter,14,56749,
5,5,5,um,Spot,Diameter,14,56750,
5,5,5,um,Spot,Diameter,14,56751,
5,5,5,um,Spot,Diameter,14,56752,
5,5,5,um,Spot,Diameter,14,56753,
5,5,5,um,Spot,Diameter,14,56754,
5,5,5,um,Spot,Diameter,14,56755,
5,5,5,um,Spot,Diameter,14,56756,
5,5,5,um,Spot,Diameter,14,56757,
5,5,5,um,Spot,Diameter,14,56758,
5,5,5,um,Spot,Diameter,14,56759,
5,5,5,um,Spot,Diameter,14,56760,
5,5,5,um,Spot,Diameter,14,56761,
5,5,5,um,Spot,Diameter,14,56762,
5,5,5,um,Spot,Diameter,14,56763,
5,5,5,um,Spot,Diameter,14,56764,
5,5,5,um,Spot,Diameter,14,56765,
5,5,5,um,Spot,Diameter,14,56766,
5,5,5,um,Spot,Diameter,14,56767,
5,5,5,um,Spot,Diameter,14,56768,
5,5,5,um,Spot,Diameter,14,56769,
5,5,5,um,Spot,Diameter,14,56770,
5,5,5,um,Spot,Diameter,14,56771,
5,5,5,um,Spot,Diameter,14,56772,
5,5,5,um,Spot,Diameter,14,56773,
5,5,5,um,Spot,Diameter,14,56774,
5,5,5,um,Spot,Diameter,14,56775,
5,5,5,um,Spot,Diameter,14,56776,
5,5,5,um,Spot,Diameter,14,56777,
5,5,5,um,Spot,Diameter,14,56778,
5,5,5,um,Spot,Diameter,14,56779,
5,5,5,um,Spot,Diameter,14,56780,
5,5,5,um,Spot,Diameter,14,56781,
5,5,5,um,Spot,Diameter,14,56782,
5,5,5,um,Spot,Diameter,14,56783,
5,5,5,um,Spot,Diameter,14,56784,
5,5,5,um,Spot,Diameter,14,56785,
5,5,5,um,Spot,Diameter,14,56786,
5,5,5,um,Spot,Diameter,14,56787,
5,5,5,um,Spot,Diameter,14,56788,
5,5,5,um,Spot,Diameter,14,56789,
5,5,5,um,Spot,Diameter,14,56790,
5,5,5,um,Spot,Diameter,14,56791,
5,5,5,um,Spot,Diameter,14,56792,
5,5,5,um,Spot,Diameter,14,56793,
5,5,5,um,Spot,Diameter,14,56794,
5,5,5,um,Spot,Diameter,14,56795,
5,5,5,um,Spot,Diameter,14,56796,
5,5,5,um,Spot,Diameter,14,56797,
5,5,5,um,Spot,Diameter,14,56798,
5,5,5,um,Spot,Diameter,14,56799,
5,5,5,um,Spot,Diameter,14,56800,
5,5,5,um,Spot,Diameter,14,56801,
5,5,5,um,Spot,Diameter,14,56802,
5,5,5,um,Spot,Diameter,15,56803,
5,5,5,um,Spot,Diameter,15,56804,
5,5,5,um,Spot,Diameter,15,56805,
5,5,5,um,Spot,Diameter,15,56806,
5,5,5,um,Spot,Diameter,15,56807,
5,5,5,um,Spot,Diameter,15,56808,
5,5,5,um,Spot,Diameter,15,56809,
5,5,5,um,Spot,Diameter,15,56810,
5,5,5,um,Spot,Diameter,15,56811,
5,5,5,um,Spot,Diameter,15,56812,
5,5,5,um,Spot,Diameter,15,56813,
5,5,5,um,Spot,Diameter,15,56814,
5,5,5,um,Spot,Diameter,15,56815,
5,5,5,um,Spot,Diameter,15,56816,
5,5,5,um,Spot,Diameter,15,56817,
5,5,5,um,Spot,Diameter,15,56818,
5,5,5,um,Spot,Diameter,15,56819,
5,5,5,um,Spot,Diameter,15,56820,
5,5,5,um,Spot,Diameter,15,56821,
5,5,5,um,Spot,Diameter,15,56822,
5,5,5,um,Spot,Diameter,15,56823,
5,5,5,um,Spot,Diameter,15,56824,
5,5,5,um,Spot,Diameter,15,56825,
5,5,5,um,Spot,Diameter,15,56826,
5,5,5,um,Spot,Diameter,15,56827,
5,5,5,um,Spot,Diameter,15,56828,
5,5,5,um,Spot,Diameter,15,56829,
5,5,5,um,Spot,Diameter,15,56830,
5,5,5,um,Spot,Diameter,15,56831,
5,5,5,um,Spot,Diameter,15,56832,
5,5,5,um,Spot,Diameter,15,56833,
5,5,5,um,Spot,Diameter,15,56834,
5,5,5,um,Spot,Diameter,15,56835,
5,5,5,um,Spot,Diameter,15,56836,
5,5,5,um,Spot,Diameter,15,56837,
5,5,5,um,Spot,Diameter,15,56838,
5,5,5,um,Spot,Diameter,15,56839,
5,5,5,um,Spot,Diameter,15,56840,
5,5,5,um,Spot,Diameter,15,56841,
5,5,5,um,Spot,Diameter,15,56842,
5,5,5,um,Spot,Diameter,15,56843,
5,5,5,um,Spot,Diameter,15,56844,
5,5,5,um,Spot,Diameter,15,56845,
5,5,5,um,Spot,Diameter,15,56846,
5,5,5,um,Spot,Diameter,15,56847,
5,5,5,um,Spot,Diameter,15,56848,
5,5,5,um,Spot,Diameter,15,56849,
5,5,5,um,Spot,Diameter,15,56850,
5,5,5,um,Spot,Diameter,15,56851,
5,5,5,um,Spot,Diameter,15,56852,
5,5,5,um,Spot,Diameter,15,56853,
5,5,5,um,Spot,Diameter,15,56854,
5,5,5,um,Spot,Diameter,15,56855,
5,5,5,um,Spot,Diameter,15,56856,
5,5,5,um,Spot,Diameter,15,56857,
5,5,5,um,Spot,Diameter,15,56858,
5,5,5,um,Spot,Diameter,15,56859,
5,5,5,um,Spot,Diameter,15,56860,
5,5,5,um,Spot,Diameter,15,56861,
5,5,5,um,Spot,Diameter,15,56862,
5,5,5,um,Spot,Diameter,15,56863,
5,5,5,um,Spot,Diameter,15,56864,
5,5,5,um,Spot,Diameter,15,56865,
5,5,5,um,Spot,Diameter,15,56866,
5,5,5,um,Spot,Diameter,15,56867,
5,5,5,um,Spot,Diameter,15,56868,
5,5,5,um,Spot,Diameter,15,56869,
5,5,5,um,Spot,Diameter,15,56870,
5,5,5,um,Spot,Diameter,15,56871,
5,5,5,um,Spot,Diameter,15,56872,
5,5,5,um,Spot,Diameter,15,56873,
5,5,5,um,Spot,Diameter,15,56874,
5,5,5,um,Spot,Diameter,15,56875,
5,5,5,um,Spot,Diameter,15,56876,
5,5,5,um,Spot,Diameter,15,56877,
5,5,5,um,Spot,Diameter,15,56878,
5,5,5,um,Spot,Diameter,15,56879,
5,5,5,um,Spot,Diameter,15,56880,
5,5,5,um,Spot,Diameter,15,56881,
5,5,5,um,Spot,Diameter,15,56882,
5,5,5,um,Spot,Diameter,15,56883,
5,5,5,um,Spot,Diameter,15,56884,
5,5,5,um,Spot,Diameter,15,56885,
5,5,5,um,Spot,Diameter,15,56886,
5,5,5,um,Spot,Diameter,15,56887,
5,5,5,um,Spot,Diameter,15,56888,
5,5,5,um,Spot,Diameter,15,56889,
5,5,5,um,Spot,Diameter,15,56890,
5,5,5,um,Spot,Diameter,15,56891,
5,5,5,um,Spot,Diameter,15,56892,
5,5,5,um,Spot,Diameter,15,56893,
5,5,5,um,Spot,Diameter,15,56894,
5,5,5,um,Spot,Diameter,15,56895,
5,5,5,um,Spot,Diameter,15,56896,
5,5,5,um,Spot,Diameter,15,56897,
5,5,5,um,Spot,Diameter,15,56898,
5,5,5,um,Spot,Diameter,15,56899,
5,5,5,um,Spot,Diameter,15,56900,
5,5,5,um,Spot,Diameter,15,56901,
5,5,5,um,Spot,Diameter,15,56902,
5,5,5,um,Spot,Diameter,15,56903,
5,5,5,um,Spot,Diameter,15,56904,
5,5,5,um,Spot,Diameter,15,56905,
5,5,5,um,Spot,Diameter,15,56906,
5,5,5,um,Spot,Diameter,15,56907,
5,5,5,um,Spot,Diameter,15,56908,
5,5,5,um,Spot,Diameter,15,56909,
5,5,5,um,Spot,Diameter,15,56910,
5,5,5,um,Spot,Diameter,15,56911,
5,5,5,um,Spot,Diameter,15,56912,
5,5,5,um,Spot,Diameter,15,56913,
5,5,5,um,Spot,Diameter,15,56914,
5,5,5,um,Spot,Diameter,15,56915,
5,5,5,um,Spot,Diameter,15,56916,
5,5,5,um,Spot,Diameter,15,56917,
5,5,5,um,Spot,Diameter,15,56918,
5,5,5,um,Spot,Diameter,15,56919,
5,5,5,um,Spot,Diameter,15,56920,
5,5,5,um,Spot,Diameter,15,56921,
5,5,5,um,Spot,Diameter,15,56922,
5,5,5,um,Spot,Diameter,15,56923,
5,5,5,um,Spot,Diameter,15,56924,
5,5,5,um,Spot,Diameter,15,56925,
5,5,5,um,Spot,Diameter,15,56926,
5,5,5,um,Spot,Diameter,15,56927,
5,5,5,um,Spot,Diameter,15,56928,
5,5,5,um,Spot,Diameter,15,56929,
5,5,5,um,Spot,Diameter,15,56930,
5,5,5,um,Spot,Diameter,15,56931,
5,5,5,um,Spot,Diameter,15,56932,
5,5,5,um,Spot,Diameter,15,56933,
5,5,5,um,Spot,Diameter,15,56934,
5,5,5,um,Spot,Diameter,15,56935,
5,5,5,um,Spot,Diameter,15,56936,
5,5,5,um,Spot,Diameter,15,56937,
5,5,5,um,Spot,Diameter,15,56938,
5,5,5,um,Spot,Diameter,15,56939,
5,5,5,um,Spot,Diameter,15,56940,
5,5,5,um,Spot,Diameter,15,56941,
5,5,5,um,Spot,Diameter,15,56942,
5,5,5,um,Spot,Diameter,15,56943,
5,5,5,um,Spot,Diameter,15,56944,
5,5,5,um,Spot,Diameter,15,56945,
5,5,5,um,Spot,Diameter,15,56946,
5,5,5,um,Spot,Diameter,15,56947,
5,5,5,um,Spot,Diameter,15,56948,
5,5,5,um,Spot,Diameter,15,56949,
5,5,5,um,Spot,Diameter,15,56950,
5,5,5,um,Spot,Diameter,15,56951,
5,5,5,um,Spot,Diameter,15,56952,
5,5,5,um,Spot,Diameter,15,56953,
5,5,5,um,Spot,Diameter,15,56954,
5,5,5,um,Spot,Diameter,15,56955,
5,5,5,um,Spot,Diameter,15,56956,
5,5,5,um,Spot,Diameter,15,56957,
5,5,5,um,Spot,Diameter,15,56958,
5,5,5,um,Spot,Diameter,15,56959,
5,5,5,um,Spot,Diameter,15,56960,
5,5,5,um,Spot,Diameter,15,56961,
5,5,5,um,Spot,Diameter,15,56962,
5,5,5,um,Spot,Diameter,15,56963,
5,5,5,um,Spot,Diameter,15,56964,
5,5,5,um,Spot,Diameter,15,56965,
5,5,5,um,Spot,Diameter,15,56966,
5,5,5,um,Spot,Diameter,15,56967,
5,5,5,um,Spot,Diameter,15,56968,
5,5,5,um,Spot,Diameter,15,56969,
5,5,5,um,Spot,Diameter,15,56970,
5,5,5,um,Spot,Diameter,15,56971,
5,5,5,um,Spot,Diameter,15,56972,
5,5,5,um,Spot,Diameter,15,56973,
5,5,5,um,Spot,Diameter,15,56974,
5,5,5,um,Spot,Diameter,15,56975,
5,5,5,um,Spot,Diameter,15,56976,
5,5,5,um,Spot,Diameter,15,56977,
5,5,5,um,Spot,Diameter,15,56978,
5,5,5,um,Spot,Diameter,15,56979,
5,5,5,um,Spot,Diameter,15,56980,
5,5,5,um,Spot,Diameter,15,56981,
5,5,5,um,Spot,Diameter,15,56982,
5,5,5,um,Spot,Diameter,15,56983,
5,5,5,um,Spot,Diameter,15,56984,
5,5,5,um,Spot,Diameter,15,56985,
5,5,5,um,Spot,Diameter,15,56986,
5,5,5,um,Spot,Diameter,15,56987,
5,5,5,um,Spot,Diameter,15,56988,
5,5,5,um,Spot,Diameter,15,56989,
5,5,5,um,Spot,Diameter,15,56990,
5,5,5,um,Spot,Diameter,15,56991,
5,5,5,um,Spot,Diameter,15,56992,
5,5,5,um,Spot,Diameter,15,56993,
5,5,5,um,Spot,Diameter,15,56994,
5,5,5,um,Spot,Diameter,15,56995,
5,5,5,um,Spot,Diameter,15,56996,
5,5,5,um,Spot,Diameter,15,56997,
5,5,5,um,Spot,Diameter,15,56998,
5,5,5,um,Spot,Diameter,15,56999,
5,5,5,um,Spot,Diameter,15,57000,
5,5,5,um,Spot,Diameter,15,57001,
5,5,5,um,Spot,Diameter,15,57002,
5,5,5,um,Spot,Diameter,15,57003,
5,5,5,um,Spot,Diameter,15,57004,
5,5,5,um,Spot,Diameter,15,57005,
5,5,5,um,Spot,Diameter,15,57006,
5,5,5,um,Spot,Diameter,15,57007,
5,5,5,um,Spot,Diameter,15,57008,
5,5,5,um,Spot,Diameter,15,57009,
5,5,5,um,Spot,Diameter,15,57010,
5,5,5,um,Spot,Diameter,15,57011,
5,5,5,um,Spot,Diameter,15,57012,
5,5,5,um,Spot,Diameter,15,57013,
5,5,5,um,Spot,Diameter,15,57014,
5,5,5,um,Spot,Diameter,15,57015,
5,5,5,um,Spot,Diameter,15,57016,
5,5,5,um,Spot,Diameter,15,57017,
5,5,5,um,Spot,Diameter,15,57018,
5,5,5,um,Spot,Diameter,15,57019,
5,5,5,um,Spot,Diameter,15,57020,
5,5,5,um,Spot,Diameter,15,57021,
5,5,5,um,Spot,Diameter,15,57022,
5,5,5,um,Spot,Diameter,15,57023,
5,5,5,um,Spot,Diameter,15,57024,
5,5,5,um,Spot,Diameter,15,57025,
5,5,5,um,Spot,Diameter,15,57026,
5,5,5,um,Spot,Diameter,15,57027,
5,5,5,um,Spot,Diameter,15,57028,
5,5,5,um,Spot,Diameter,15,57029,
5,5,5,um,Spot,Diameter,15,57030,
5,5,5,um,Spot,Diameter,15,57031,
5,5,5,um,Spot,Diameter,15,57032,
5,5,5,um,Spot,Diameter,15,57033,
5,5,5,um,Spot,Diameter,15,57034,
5,5,5,um,Spot,Diameter,15,57035,
5,5,5,um,Spot,Diameter,15,57036,
5,5,5,um,Spot,Diameter,15,57037,
